NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
1183,205.2375,-189.06,205.2444,-208.44,205.2558,-188.75,0.0714,19.38,204.09
1184,205.3107,-197.08,205.3158,-216.56,205.332,-194.06,0.0234,19.48,147.75
1185,205.3341,-192.29,205.3392,-207.5,205.3434,-185.31,0.0774,15.21,60.03
1186,205.4106,-186.25,205.4166,-208.75,205.4193,-185.63,0.0603,22.5,95.44
1187,205.4679,-193.54,205.4769,-213.13,205.4829,-193.75,0.0744,19.58,163.78
1188,205.5345,-193.13,205.5513,-235.31,205.5606,-208.13,0.0522,42.19,632.34
1189,205.5981,-189.48,205.6035,-209.06,205.6092,-183.75,0.1122,19.58,57.22
1190,205.707,-175.31,205.7157,-215.63,205.7214,-191.56,0.2064,40.31,339.28
1191,205.908,-200.63,205.9221,-214.38,205.9284,-194.69,0.0234,13.75,83.44
1192,205.9398,-186.15,205.9455,-210.63,205.9554,-185.31,0.1053,24.48,187.66
1193,206.0472,-182.29,206.0508,-199.69,206.0544,-184.69,0.1551,17.4,75.53
1194,206.1993,-189.17,206.2059,-209.06,206.2095,-180,0.1245,19.9,50
1195,206.3241,-180.73,206.3304,-205,206.3325,-177.5,0.0582,24.27,99.41
1196,206.3841,-178.13,206.3886,-205.31,206.3961,-179.38,0.0957,27.19,161.34
1197,206.4792,-206.67,206.4843,-233.44,206.4945,-206.25,0,26.77,233.31
1198,206.5245,-190.52,206.4843,-233.44,206.5377,-178.75,0.0753,42.92,36.28
1199,206.5509,-180.73,206.5596,-205.31,206.5731,-189.69,0.0354,24.58,270.66
1200,206.5908,-181.56,206.595,-214.38,206.6067,-184.38,0.0408,32.81,299.91
1201,206.6205,-183.02,206.6358,-207.5,206.64,-181.88,0.0345,24.48,260.06
1202,206.6643,-176.35,206.6703,-202.19,206.6766,-184.69,0.0201,25.83,213.28
1203,206.6859,-191.88,206.6904,-215.63,206.6982,-191.25,0.0303,23.75,145.69
