NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
42,96.984,-41.25,96.9879,-57.19,97.0005,-41.25,0.2415,15.94,120.66
43,97.2261,-42.74,97.2294,-63.44,97.242,-42.74,0.1836,20.7,162.48
44,97.4091,-46.41,97.413,-65.16,97.4256,-46.41,3.279,18.75,119.91
45,100.6881,-42.86,100.692,-57.66,100.7046,-42.86,2.2056,14.79,138.06
46,102.8922,-55.71,102.8976,-74.22,102.9054,-55.71,2.8365,18.51,82.12
47,105.7308,-44.45,105.7341,-64.06,105.7467,-44.45,1.836,19.61,103.68
48,107.5683,-38.25,107.5701,-56.88,107.5827,-38.25,2.724,18.63,144.6
49,110.2911,-45.11,110.2941,-83.59,110.3067,-45.11,1.4421,38.48,273.01
50,111.7314,-45.99,111.7362,-67.81,111.7488,-45.99,0.0297,21.82,169.38
51,111.7629,-49.05,111.7659,-70.94,111.7785,-49.05,2.2443,21.89,177.45
52,114.0063,-48.08,114.0102,-76.09,114.0222,-48.08,2.8437,28.01,194.97
53,116.8512,-44.74,116.8539,-67.03,116.8665,-44.74,0.33,22.29,145.53
54,117.1821,-53.63,117.1839,-80.47,117.1956,-53.63,0.5979,26.84,161.57
55,117.7779,-43.92,117.7818,-60.31,117.7944,-43.92,2.5689,16.4,80.4
56,120.3465,-41.22,120.3507,-73.44,120.3633,-41.22,7.8408,32.22,215.6
57,128.1876,-32.22,128.1915,-50.94,128.2041,-32.22,10.1247,18.72,169.96
58,138.3129,-37.56,138.3162,-58.75,138.3273,-37.56,1.9047,21.19,141.77
59,140.2155,-38.58,140.2209,-59.06,140.2335,-38.58,1.5348,20.48,197.39
60,141.7515,-35.18,141.7557,-55.78,141.7683,-35.18,0.5103,20.6,195.86
61,142.263,-39.66,142.266,-63.12,142.2786,-39.66,2.1207,23.47,169.95
62,144.3828,-42.34,144.3867,-61.56,144.3993,-42.34,1.5159,19.22,72.98
63,145.8975,-39.79,145.9026,-62.81,145.9128,-39.79,1.6716,23.02,119.5
64,147.5688,-42.09,147.5742,-71.56,147.5868,-42.09,1.0224,29.47,213.12
65,148.593,-40.17,148.5966,-61.72,148.6092,-40.17,0.1059,21.55,147.2
66,148.6968,440.3,148.7025,166.25,148.7151,440.3,3.6309,274.05,4216.96
67,152.328,45.88,152.3334,20.47,152.346,45.88,2.6889,25.41,219.22
68,155.0184,43.17,155.0223,26.25,155.0349,43.17,13.6803,16.92,141.47
69,168.699,42.31,168.7026,34.84,168.7152,42.31,1.0158,7.47,111.52
70,169.7145,-14.2,169.7184,-31.41,169.731,-14.2,0.7857,17.21,94.19
71,170.499,-45.17,170.5041,-67.03,170.5167,-45.17,0.8952,21.86,184.17
72,171.3945,-78.75,171.3993,-100.47,171.4119,-78.75,0.066,21.72,201.7
73,171.4626,-83.17,171.4653,-99.84,171.4779,-83.17,0.0393,16.68,80.02
74,171.5007,-83.75,171.5046,-106.41,171.5172,-83.75,0.0891,22.66,97.36
75,171.5904,-94.39,171.5937,-114.22,171.606,-94.39,0.0849,19.83,63.3
76,171.6729,-82.17,171.6786,-103.44,171.6912,-82.17,0.2292,21.27,216.95
77,171.9039,-82.75,171.9078,-103.91,171.9204,-82.75,0.0909,21.16,217.85
78,171.9945,-91.94,171.9987,-112.19,172.0113,-91.94,0.0273,20.25,199.09
79,172.0203,-95.69,172.026,-109.06,172.0386,-95.69,0.1185,13.38,125.82
80,172.1391,-109.82,172.1445,-122.97,172.1571,-109.82,0.1341,13.15,53.73
81,172.2741,-103.86,172.2786,-120.47,172.2912,-103.86,0.1242,16.6,142.99
82,172.3977,-97.5,172.4028,-120.94,172.4154,-97.5,0.1662,23.44,271.36
83,172.5657,-103.89,172.569,-125,172.5816,-103.89,0.2235,21.11,218.78
84,172.7871,-118.65,172.7925,-138.44,172.8051,-118.65,0.0924,19.79,125.14
85,172.8816,-125.16,172.8849,-145.47,172.8975,-125.16,0.2115,20.31,188.2
86,173.0907,-124.27,173.0964,-140.78,173.0994,-124.27,0.027,16.51,55.73
87,173.1177,-115.94,173.1234,-135.94,173.136,-115.94,0.0348,20,177.14
88,173.1549,-133.6,173.1582,-155.94,173.1708,-133.6,0.1893,22.33,179.41
89,173.3421,-149.68,173.3475,-159.22,173.3481,-149.68,0.1572,9.54,25.05
90,173.499,-141.58,173.5047,-172.97,173.5173,-141.58,0.0678,31.39,285.6
91,173.5668,-142.44,173.5725,-162.81,173.5851,-142.44,0.216,20.38,127.87
92,173.7834,-158.99,173.7885,-169.22,173.7906,-158.99,0.1812,10.23,23.33
93,173.9646,-142.36,173.9697,-166.41,173.9823,-142.36,0.0567,24.04,197.11
94,174.0219,-157.01,174.0264,-175.31,174.03,-157.01,0.0666,18.3,55.49
95,174.0879,-157.34,174.093,-175.63,174.1056,-157.34,0.0801,18.28,102.8
96,174.1674,-171.55,174.1731,-185.16,174.1776,-171.55,0.0474,13.6,35.88
97,174.2157,-144.79,174.2205,-170.94,174.2331,-144.79,0.0327,26.15,274.34
98,174.2475,-147.69,174.2532,-169.69,174.2658,-147.69,0.0273,22,279.64
99,174.2748,-160.19,174.2805,-178.75,174.2931,-160.19,0.147,18.56,100.43
100,174.4239,-145.77,174.4275,-167.34,174.4401,-145.77,0.0714,21.57,264.69
101,174.4941,-152.28,174.4989,-180,174.5115,-152.28,0.0432,27.72,294.59
102,174.5382,-161.54,174.5421,-178.13,174.5547,-161.54,0.0369,16.58,89.88
103,174.5757,-160.72,174.579,-182.34,174.5916,-160.72,0.1059,21.63,250.95
104,174.6798,-155.34,174.6849,-180.94,174.6975,-155.34,0.1386,25.59,239.91
105,174.8178,-163.73,174.8235,-188.75,174.8361,-163.73,0.057,25.02,253.28
106,174.8748,-162.56,174.8805,-180.47,174.8931,-162.56,0.0897,17.91,144.43
107,174.9645,-178.01,174.9702,-196.41,174.9828,-178.01,0.1329,18.4,159.21
108,175.0995,-160.01,175.1031,-180.94,175.1157,-160.01,0.1578,20.93,214.09
109,175.2555,-179.57,175.2609,-196.72,175.2735,-179.57,0.0105,17.15,162.64
110,175.266,-180.7,175.2714,-198.44,175.2771,-180.7,0.0099,17.74,86.68
111,175.2771,-176.21,175.2813,-197.97,175.2939,-176.21,0.0885,21.76,195.71
112,175.3659,-170.43,175.3698,-189.84,175.3824,-170.43,0.0093,19.42,214.5
113,175.3749,-177.02,175.3791,-198.28,175.3917,-177.02,0.0252,21.26,208.68
114,175.3986,-185.01,175.4043,-210.16,175.4169,-185.01,0.0531,25.15,169.31
115,175.4529,-172.7,175.4574,-198.28,175.47,-172.7,0.0474,25.58,190.43
116,175.4997,-178.21,175.5048,-199.38,175.5174,-178.21,0.1116,21.17,179.72
117,175.611,-187.88,175.6164,-213.59,175.629,-187.88,0.2613,25.72,173
118,175.8732,-184.56,175.8777,-210,175.8903,-184.56,0.0351,25.44,220.1
119,175.9089,-185.5,175.9128,-201.09,175.9254,-185.5,0.0708,15.59,102.37
120,175.9797,-171.98,175.9836,-194.06,175.9962,-171.98,0.0366,22.08,355.72
121,176.0145,-185.85,176.0202,-203.91,176.0316,-185.85,0.3237,18.05,127.12
122,176.3382,-198.98,176.3439,-219.38,176.3565,-198.98,0.1809,20.4,223.88
123,176.5203,-189.7,176.5248,-207.5,176.535,-189.7,0.0741,17.8,100.95
124,176.5935,-184.32,176.5989,-205.31,176.6091,-184.32,0.0249,20.99,107
125,176.6184,-191.93,176.6238,-215.31,176.6364,-191.93,0.0213,23.39,222.59
126,176.64,-188.74,176.6451,-207.19,176.6577,-188.74,0.0777,18.45,277.08
127,176.7186,-194.69,176.7228,-211.88,176.7312,-194.69,0.018,17.19,55.64
128,176.7351,-182.01,176.7408,-207.97,176.7534,-182.01,0.0633,25.96,227.31
129,176.8014,-202.01,176.8041,-212.5,176.8167,-202.01,0.0327,10.49,98.57
130,176.8326,-192.89,176.8368,-219.38,176.8494,-192.89,0.0894,26.49,344.83
131,176.9205,-199.73,176.9262,-217.03,176.9388,-199.73,0.0294,17.3,166.71
132,176.9505,-198.23,176.9556,-221.41,176.9682,-198.23,0.1521,23.18,317.67
133,177.102,-208.5,177.1077,-226.41,177.111,-208.5,0.0114,17.91,51.45
134,177.1146,-202.3,177.1191,-228.91,177.1317,-202.3,0.066,26.6,177.77
135,177.1797,-184.01,177.1851,-206.09,177.1977,-184.01,0.0564,22.08,179.5
136,177.2358,-189.85,177.2415,-215.16,177.2541,-189.85,0.0207,25.3,258.13
137,177.2565,-197.75,177.2622,-217.66,177.2748,-197.75,0.0399,19.91,168.51
138,177.2997,-190.92,177.3021,-208.13,177.3147,-190.92,0.2388,17.21,175.82
139,177.5352,-200.02,177.5409,-228.91,177.5535,-200.02,0.1437,28.89,357.13
140,177.6807,-208.31,177.6846,-225.63,177.6972,-208.31,0.0342,17.31,173.71
141,177.7134,-206.79,177.7188,-221.56,177.7314,-206.79,0.0138,14.77,149.04
142,177.7272,-213.25,177.7326,-232.03,177.7374,-213.25,0.0345,18.78,57.52
143,177.7617,-205.61,177.7671,-218.75,177.7797,-205.61,0.0102,13.14,300.33
144,177.7716,-222.4,177.7773,-238.59,177.7899,-222.4,0.1371,16.2,148.38
145,177.9114,-207.53,177.9144,-231.41,177.9216,-207.53,0.0213,23.88,132.52
146,177.9303,-215.11,177.9357,-235.31,177.9393,-215.11,0.0279,20.2,59.4
147,177.9597,-205.33,177.9636,-224.38,177.9762,-205.33,0.0756,19.04,111.03
148,178.0341,-220.58,178.0392,-233.91,178.0518,-220.58,0.1419,13.32,176.06
149,178.1778,-212.41,178.1811,-234.69,178.1937,-212.41,0.0717,22.28,221.83
150,178.248,-210.33,178.2528,-234.22,178.2654,-210.33,0.0663,23.89,317.58
151,178.3137,-209.35,178.3191,-239.53,178.3317,-209.35,0.0303,30.18,366.1
152,178.3437,-220.5,178.3494,-231.09,178.3599,-220.5,0.1158,10.59,135.89
153,178.4598,-221.79,178.4652,-243.75,178.4778,-221.79,0.102,21.96,161.79
154,178.5627,-217.63,178.5672,-240.94,178.5798,-217.63,0.078,23.31,274.25
155,178.6401,-212.44,178.6452,-245.16,178.6578,-212.44,0.0171,32.72,265.64
156,178.6572,-225.74,178.6623,-247.03,178.6698,-225.74,0.0366,21.29,114.73
157,178.6956,-216.68,178.6989,-235.62,178.7109,-216.68,0.0183,18.95,123.56
158,178.7124,-208.13,178.7172,-231.09,178.7298,-208.13,0.0615,22.97,239.44
159,178.7733,-214.66,178.7787,-240.16,178.7913,-214.66,0.036,25.5,276.9
160,178.8117,-220.95,178.8147,-250.31,178.8273,-220.95,0.0489,29.36,257.74
161,178.8582,-227.23,178.8636,-240.47,178.8762,-227.23,0.0066,13.24,257.89
162,178.8645,-233.67,178.8702,-260.16,178.8828,-233.67,0.1308,26.49,192.28
163,178.9968,-207.66,179.001,-228.13,179.0136,-207.66,0.0117,20.47,206.77
164,179.0079,-213.66,179.0127,-233.59,179.0253,-213.66,0.0486,19.94,281.83
165,179.0559,-212.99,179.0613,-237.5,179.0649,-212.99,0.0663,24.51,79.82
166,179.1249,-229.85,179.1276,-239.22,179.1303,-229.85,0.0162,9.36,16.16
167,179.1405,-218.86,179.1438,-239.22,179.1564,-218.86,0.039,20.35,205.61
168,179.1771,-225.85,179.1828,-244.84,179.1909,-225.85,0.0513,18.99,114.66
169,179.229,-232.5,179.2341,-247.34,179.2404,-232.5,0.0447,14.84,80.77
170,179.2746,-228.28,179.2788,-248.28,179.2914,-228.28,0.1155,20,141.42
171,179.3913,-233.43,179.3943,-253.91,179.4066,-233.43,0.0207,20.48,159.96
172,179.4108,-220.57,179.415,-242.34,179.4273,-220.57,0.0234,21.77,100.48
173,179.4333,-222.41,179.4384,-241.87,179.451,-222.41,0.0492,19.47,150.19
174,179.4819,-226.07,179.4876,-245.47,179.5002,-226.07,0.0714,19.4,192.06
175,179.5539,-226.66,179.559,-257.19,179.5716,-226.66,0.0138,30.53,265.08
176,179.5698,-232.84,179.5728,-256.88,179.5854,-232.84,0.0129,24.03,246.16
177,179.58,-242.06,179.5857,-267.97,179.5932,-242.06,0.0147,25.91,123.19
178,179.5953,-249.69,179.6004,-266.09,179.6073,-249.69,0.0225,16.41,44.53
179,179.6172,-210.57,179.6229,-247.5,179.6355,-210.57,0.0387,36.93,406.86
180,179.6565,-230.72,179.6616,-249.37,179.6709,-230.72,0.0153,18.66,82.9
181,179.6718,-228.25,179.6769,-259.06,179.6895,-228.25,0.0471,30.81,289.22
182,179.7186,-225.32,179.724,-247.34,179.7366,-225.32,0.0183,22.02,236.76
183,179.7384,-231.09,179.7423,-247.81,179.7543,-231.09,0.0276,16.72,104.86
184,179.7642,-240.35,179.7699,-250.47,179.7717,-240.35,0.0456,10.11,30.57
185,179.8116,-224.91,179.8155,-239.84,179.8245,-224.91,0.0117,14.94,85.33
186,179.8245,-224.2,179.8272,-246.56,179.8398,-224.2,0.0285,22.36,284.15
187,179.85,-231.65,179.8557,-254.84,179.8683,-231.65,0.0801,23.2,186.7
188,179.9304,-225.7,179.9358,-248.28,179.9484,-225.7,0.0702,22.58,280.01
189,180.0003,-226.7,180.006,-244.06,180.0186,-226.7,0.0687,17.36,244.79
190,180.069,-236.93,180.0747,-258.91,180.0873,-236.93,0.0267,21.98,106.42
191,180.0978,-234.65,180.1014,-252.97,180.114,-234.65,0.0198,18.32,137.33
192,180.1176,-250.15,180.1212,-278.13,180.1338,-250.15,0.0582,27.98,270.88
193,180.1749,-248.97,180.1794,-272.81,180.1917,-248.97,0.0198,23.84,163.88
194,180.1953,-235.16,180.1992,-256.56,180.2046,-235.16,0.0135,21.41,68.53
195,180.207,-233.8,180.2127,-252.81,180.2169,-233.8,0.0261,19.01,84.17
196,180.2337,-239.8,180.2388,-258.13,180.2448,-239.8,0.1095,18.32,102.29
197,180.3432,-227.99,180.3483,-254.37,180.3609,-227.99,0.0174,26.39,210.14
198,180.3603,-231.54,180.3657,-260.78,180.3783,-231.54,0.0996,29.24,188.73
199,180.4608,-231.53,180.4653,-258.28,180.4779,-231.53,0.0777,26.75,323.65
200,180.5373,-249.84,180.543,-274.84,180.5556,-249.84,0.1212,25,136.88
201,180.6585,-247.63,180.6642,-268.13,180.6684,-247.63,0.015,20.5,61.12
202,180.675,-241.08,180.6792,-264.22,180.6918,-241.08,0.0474,23.14,234.04
203,180.7209,-244.84,180.7266,-265,180.7377,-244.84,0.0627,20.16,151.03
204,180.7848,-241.32,180.7893,-260.63,180.7953,-241.32,0.0984,19.3,80.54
205,180.882,-262.84,180.8877,-272.97,180.8904,-262.84,0.0318,10.13,26.17
206,180.915,-254.3,180.9195,-274.38,180.9321,-254.3,0.0201,20.07,329.16
207,180.9372,-260.16,180.9396,-278.59,180.9513,-260.16,0.1236,18.44,84.23
208,181.059,-231.96,181.0632,-260.16,181.0758,-231.96,0.0501,28.2,364.62
209,181.1076,-250.82,181.1133,-267.5,181.1259,-250.82,0.0705,16.68,103.94
210,181.1787,-234.19,181.1838,-256.41,181.1964,-234.19,0.0315,22.22,204.98
211,181.2132,-237.32,181.2153,-257.66,181.2279,-237.32,0.0552,20.33,186.92
212,181.2663,-242.35,181.2705,-270.16,181.2831,-242.35,0.0441,27.8,207.85
213,181.311,-234.05,181.3146,-257.03,181.3272,-234.05,0.0321,22.98,256.06
214,181.3431,-239.4,181.3467,-256.72,181.3593,-239.4,0.0162,17.32,139.02
215,181.3587,-239.94,181.3629,-262.81,181.3755,-239.94,0.0237,22.88,281.76
216,181.3815,-249.14,181.3866,-270.16,181.3953,-249.14,0.0375,21.02,152.35
217,181.4184,-237.88,181.4241,-275.16,181.4367,-237.88,0.0444,37.28,369.85
218,181.4631,-257.59,181.4685,-277.5,181.4727,-257.59,0.0687,19.91,75.57
219,181.5321,-249.28,181.5372,-264.38,181.5498,-249.28,0.0249,15.09,163.55
220,181.5564,-251.46,181.5621,-276.09,181.5747,-251.46,0.0582,24.64,142.38
221,181.6146,-262.11,181.6203,-281.41,181.6329,-262.11,0.0393,19.29,173.53
222,181.6584,-265.68,181.6596,-279.69,181.6722,-265.68,0.0456,14.01,109.89
223,181.701,-241.15,181.7052,-264.38,181.7178,-241.15,0.0114,23.23,186.19
224,181.7112,-244.39,181.7166,-272.5,181.7292,-244.39,0.0867,28.11,276.7
225,181.7985,-252.78,181.8033,-274.22,181.8111,-252.78,0.0108,21.44,106.72
226,181.8111,-247.38,181.8141,-270.31,181.8267,-247.38,0.0258,22.94,157.89
227,181.8375,-253.05,181.8399,-274.84,181.8525,-253.05,0.0972,21.79,178.73
228,181.9332,-251.08,181.9371,-279.84,181.9497,-251.08,0.033,28.76,196.44
229,181.965,-245.76,181.9701,-269.69,181.9827,-245.76,0.0606,23.93,208.97
230,182.0253,-246.23,182.0307,-273.44,182.0433,-246.23,0.0093,27.21,326.3
231,182.0361,-264.54,182.04,-281.41,182.0472,-264.54,0.0411,16.86,62.23
232,182.0763,-253.23,182.0811,-279.69,182.0937,-253.23,0.0189,26.46,209.75
233,182.0961,-247,182.1,-264.84,182.1078,-247,0.021,17.84,60.56
234,182.1153,-239.1,182.121,-249.22,182.1336,-239.1,0.0096,10.11,282.72
235,182.1255,-248.92,182.1306,-280.31,182.1432,-248.92,0.0735,31.4,378.94
236,182.1984,-247.18,182.2041,-272.66,182.2167,-247.18,0.0141,25.48,212.35
237,182.2149,-253.99,182.2182,-272.19,182.2299,-253.99,0.0279,18.2,151.4
238,182.241,-258.76,182.2461,-285.63,182.2587,-258.76,0.0948,26.86,238.69
239,182.3352,-251.34,182.3409,-260.31,182.3535,-251.34,0.0219,8.97,163.82
240,182.3589,-260.83,182.3628,-280.47,182.3745,-260.83,0.0351,19.64,197.5
241,182.3922,-256.38,182.3979,-283.91,182.4105,-256.38,0.0348,27.53,355.89
242,182.4282,-284.26,182.4327,-307.97,182.4453,-284.26,0.0285,23.71,225.26
243,182.4564,-272.31,182.4612,-296.09,182.4738,-272.31,0.045,23.78,216.27
244,182.5023,-264.26,182.5062,-286.25,182.5122,-264.26,0.0588,21.99,121.03
245,182.5605,-272.54,182.565,-294.22,182.5776,-272.54,0.1704,21.68,152.79
246,182.7297,-268.61,182.7354,-289.84,182.748,-268.61,0.0423,21.23,95.28
247,182.772,-261.38,182.7777,-281.88,182.7903,-261.38,0.0798,20.5,278.5
248,182.8521,-277.36,182.8575,-296.41,182.8635,-277.36,0.0396,19.04,82.44
249,182.8926,-274.61,182.8971,-301.25,182.9097,-274.61,0.0729,26.64,284.91
250,182.9646,-253.75,182.97,-279.53,182.9826,-253.75,0.0276,25.78,306.94
251,182.9922,-258.91,182.9976,-282.19,183.0102,-258.91,0.1527,23.28,328.41
252,183.1473,-264.07,183.1503,-283.13,183.1629,-264.07,0.0282,19.05,192.96
253,183.1746,-260.19,183.1785,-280.63,183.1911,-260.19,0.0087,20.44,347.29
254,183.1821,-272.52,183.1872,-301.72,183.1998,-272.52,0.0705,29.2,306.47
255,183.2523,-272.6,183.2577,-287.97,183.2703,-272.6,0.0243,15.36,210.95
256,183.279,-284.46,183.282,-311.09,183.2946,-284.46,0.0303,26.64,190.67
257,183.3072,-289.76,183.3123,-309.22,183.3249,-289.76,0.0261,19.46,220.92
258,183.3345,-263.01,183.3384,-278.44,183.351,-263.01,0.0453,15.43,272.35
259,183.378,-269.16,183.3837,-287.34,183.3963,-269.16,0.0255,18.19,157.02
260,183.4035,-284.57,183.4092,-305.63,183.4209,-284.57,0.0552,21.05,151.09
261,183.4593,-265.5,183.4644,-297.66,183.477,-265.5,0.0864,32.16,407.58
262,183.5469,-266.63,183.5508,-287.03,183.5634,-266.63,0.0204,20.41,213.97
263,183.5682,-274.49,183.5712,-295.94,183.5838,-274.49,0.0312,21.45,180.15
264,183.5982,-269.51,183.6024,-295,183.615,-269.51,0.1275,25.49,251.33
265,183.7257,-289.04,183.7299,-319.22,183.7425,-289.04,0.0474,30.18,202.11
266,183.7719,-266.93,183.7773,-284.22,183.7851,-266.93,0.0489,17.29,125.67
267,183.8208,-273.35,183.8262,-293.28,183.8388,-273.35,0.0387,19.93,185.09
268,183.8598,-265.63,183.8649,-298.91,183.8775,-265.63,0.0222,33.28,389.77
269,183.8814,-283.34,183.8871,-307.34,183.8931,-283.34,0.1596,24,97.78
270,184.0425,-269.82,184.0467,-289.84,184.0593,-269.82,0.0324,20.02,226.86
271,184.0755,-269,184.0791,-292.97,184.0917,-269,0.0369,23.97,374.81
272,184.1121,-282.99,184.116,-302.34,184.1286,-282.99,0.1128,19.35,200.37
273,184.2231,-274.85,184.2288,-291.72,184.2414,-274.85,0.0087,16.86,205.87
274,184.233,-283.38,184.2375,-302.5,184.2411,-283.38,0.0522,19.13,59.26
275,184.284,-296.1,184.2897,-320.16,184.2945,-296.1,0.0351,24.05,73.29
276,184.3194,-286.05,184.3248,-310.78,184.3302,-286.05,0.0135,24.73,67.63
277,184.3326,-271.32,184.3383,-291.88,184.3509,-271.32,0.0102,20.55,311.91
278,184.3437,-286.89,184.3485,-306.56,184.3566,-286.89,0.0549,19.68,135.94
279,184.3977,-279.66,184.4034,-311.09,184.416,-279.66,0.0609,31.44,290.74
280,184.4589,-293.04,184.4643,-319.22,184.4769,-293.04,0.0192,26.18,288.82
281,184.4796,-295.34,184.4835,-319.53,184.4919,-295.34,0.0192,24.19,95.75
282,184.4994,-296.06,184.5027,-307.66,184.5153,-296.06,0.0501,11.59,228.32
283,184.5486,-293.01,184.5528,-314.38,184.5654,-293.01,0.0552,21.36,173.99
284,184.6032,-273.4,184.608,-297.97,184.6206,-273.4,0.0522,24.57,300.92
285,184.6545,-267.8,184.6602,-282.97,184.6728,-267.8,0.0267,15.17,247.88
286,184.6812,-277.41,184.6869,-302.19,184.6995,-277.41,0.0339,24.78,267.1
287,184.716,-273.91,184.7208,-289.22,184.7334,-273.91,0.1449,15.31,223.5
288,184.8618,-271.31,184.8657,-287.5,184.8783,-271.31,0.027,16.19,175.67
289,184.8879,-271.8,184.8927,-300.94,184.9053,-271.8,0.0189,29.14,234.59
290,184.9059,-282.6,184.9116,-302.97,184.9134,-282.6,0.0084,20.36,59.89
291,184.9146,-271.18,184.92,-298.13,184.9275,-271.18,0.0342,26.95,130.62
292,184.9506,-260.14,184.9542,-278.13,184.9668,-260.14,0.0219,17.99,221.13
293,184.9722,-277.09,184.9761,-297.03,184.9887,-277.09,0.0219,19.94,252.03
294,184.995,-260.46,184.998,-275.94,185.0106,-260.46,0.102,15.48,191.88
295,185.0955,-273.04,185.1,-304.69,185.1126,-273.04,0.0624,31.65,391.64
296,185.1594,-282.38,185.1624,-312.81,185.175,-282.38,0.0594,30.44,210.77
297,185.2188,-286.65,185.2218,-305,185.2344,-286.65,0.0291,18.35,176.61
298,185.2473,-273.55,185.2509,-291.09,185.2635,-273.55,0.0195,17.54,152.09
299,185.2665,-279.31,185.2704,-295.94,185.283,-279.31,0.0339,16.63,214.94
300,185.3013,-286.24,185.3043,-303.28,185.3169,-286.24,0.0075,17.04,117.45
301,185.3103,-288.4,185.3118,-304.84,185.3214,-288.4,0.0264,16.45,41.72
302,185.3352,-269.2,185.3382,-300.63,185.3508,-269.2,0.0333,31.43,301.88
303,185.3664,-274.46,185.3715,-299.06,185.3841,-274.46,0.0312,24.6,131.2
304,185.397,-294.55,185.4027,-315.78,185.4081,-294.55,0.0291,21.23,94.97
305,185.4264,-268.75,185.4318,-298.44,185.4444,-268.75,0.0486,29.69,251.53
306,185.4747,-272.59,185.4804,-307.81,185.493,-272.59,0.0414,35.22,399.93
307,185.5164,-288.86,185.5218,-311.41,185.5344,-288.86,0.021,22.54,147.62
308,185.5386,-287.43,185.5428,-308.75,185.5554,-287.43,0.0438,21.32,289.67
309,185.5815,-294.24,185.5866,-306.88,185.5992,-294.24,0.0624,12.64,250.12
310,185.6448,-276.25,185.649,-293.75,185.6616,-276.25,0.0105,17.5,246.66
311,185.6544,-282.09,185.6595,-315.31,185.6688,-282.09,0.0165,33.22,191.46
