NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
57,3.2724,8.75,3.2745,-13.13,3.2844,15,0.0672,21.88,118.31
58,3.3372,29.48,3.3417,5,3.3456,29.06,0.0288,24.48,100
59,3.3675,26.67,3.3705,-10,3.3741,15.94,0.0087,36.67,129.53
60,3.3756,21.98,3.3792,-30.62,3.3864,22.5,0.0555,52.6,238.63
61,3.4314,26.56,3.4347,-29.06,3.4434,22.5,0.0741,55.63,312.66
62,3.5055,15.31,3.5088,-16.56,3.5136,19.69,0.1143,31.88,89.91
63,3.6195,27.29,3.6231,-39.38,3.6306,17.81,0.0621,66.67,343.38
64,3.6816,19.9,3.6852,-2.5,3.6888,27.19,0.2016,22.4,30.44
65,3.8841,24.17,3.8868,-40.63,3.8946,18.75,0.0357,64.79,318.38
66,3.9201,26.77,3.9225,-16.25,3.93,25.94,0.0543,43.02,202.09
67,3.9729,24.79,3.9768,-9.06,3.9864,25.94,0.0612,33.85,209.28
68,4.0344,27.29,4.038,-11.56,4.0509,15.31,0.1923,38.85,383.12
69,4.2285,29.58,4.2303,-6.56,4.236,34.06,0.1542,36.15,129.78
70,4.3806,28.96,4.3845,-11.56,4.3935,26.56,0.1086,40.52,189.69
71,4.4898,30.73,4.4931,-20.94,4.4961,25.94,0.0801,51.67,164.47
72,4.5669,34.48,4.5732,-34.69,4.5801,22.19,0.0279,69.17,476.91
73,4.5927,25.94,4.6011,-2.19,4.6074,21.88,0.0306,28.13,286.13
74,4.6287,20.21,4.6317,-9.69,4.6359,24.38,0.0249,29.9,97.56
75,4.6488,18.13,4.6566,-1.87,4.6608,23.75,0.0225,20,74.81
76,4.6755,25.31,4.6791,-7.5,4.6875,26.56,0.1374,32.81,180.09
77,4.8123,29.58,4.8165,-16.56,4.8237,24.69,0.1533,46.15,277.78
78,4.9665,28.44,4.9698,-5.94,4.9749,24.38,0.0132,34.38,120.56
79,4.98,27.19,4.983,-7.5,4.9866,26.25,0.0162,34.69,109.31
80,4.9977,26.46,4.9992,-5,5.0085,28.75,0.0786,31.46,146.59
81,5.0736,24.79,5.0778,-11.25,5.0859,23.75,0.1917,36.04,160.87
82,5.2668,26.15,5.2695,-10.94,5.2764,24.69,0.1611,37.08,153.94
83,5.4279,29.17,5.4306,-1.56,5.436,27.19,0.0489,30.73,112.53
84,5.4756,33.96,5.4795,-13.44,5.4867,25.63,0.0201,47.4,245.37
85,5.4966,28.65,5.4996,-5.94,5.5074,32.5,0.2466,34.58,148.38
86,5.7435,16.04,5.7462,-11.88,5.7525,22.5,0.1023,27.92,105.69
87,5.8425,24.79,5.8485,-38.44,5.8539,7.5,0.012,63.23,416.91
88,5.8581,16.46,5.8605,-19.69,5.8659,12.81,0,36.15,159
89,5.9616,19.38,5.8605,-19.69,5.9703,16.56,0.3318,39.06,118.31
90,6.1902,8.54,6.1923,-60,6.201,5.31,0.3108,68.54,393.03
91,6.5001,18.02,6.5031,-16.88,6.513,18.13,0.0369,34.9,191.09
92,6.5379,19.17,6.54,-14.06,6.5475,18.44,0.096,33.23,174.28
93,6.6303,15.31,6.636,-38.44,6.6411,4.38,0.0099,53.75,321
94,6.6426,1.56,6.6459,-34.38,6.651,2.5,0.042,35.94,116.34
95,6.6855,12.08,6.6879,-26.88,6.6951,11.25,0.0576,38.96,139.31
96,6.7419,10.52,6.7455,-29.37,6.7497,10,0.0381,39.9,153.75
97,6.7806,25.52,6.7836,-45,6.7881,0,0.0108,70.52,317.09
98,6.7896,5.73,6.7944,-64.06,6.8022,1.87,0.0675,69.79,351.03
99,6.8586,22.5,6.8619,-10.94,6.8682,15.63,0.0147,33.44,178.41
100,6.8736,13.13,6.8766,-5.31,6.882,15.63,0.0405,18.44,66.75
101,6.9141,19.69,6.9171,-8.75,6.9222,21.25,0.0267,28.44,115.41
102,6.9399,17.08,6.9438,-19.69,6.9498,14.69,0.0201,36.77,180.16
103,6.9597,16.04,6.9639,-11.56,6.975,20.63,0.0663,27.6,164
104,7.0272,16.56,7.0302,-7.19,7.0353,20,0.0321,23.75,71.72
105,7.0572,7.08,7.0623,-26.56,7.0671,11.88,0.0363,33.65,142.56
106,7.0962,10.73,7.0986,-55.31,7.1055,9.69,0,66.04,290.03
107,7.1223,17.6,7.0986,-55.31,7.1331,19.06,0.0792,72.92,120.97
108,7.1727,22.92,7.1778,-13.13,7.1847,22.19,0.0288,36.04,214.94
109,7.2042,23.33,7.2066,-12.19,7.2147,17.5,0.0375,35.52,175.13
110,7.2405,14.79,7.2441,-4.69,7.2516,19.69,0.1224,19.48,72.63
111,7.3644,13.85,7.3665,-22.81,7.3704,4.38,0.009,36.67,122.53
112,7.3725,2.71,7.3755,-37.81,7.3788,3.13,0.0936,40.52,132.16
113,7.4649,22.71,7.4691,0,7.4727,20.63,0.0189,22.71,87.66
114,7.4847,15.83,7.488,-4.06,7.4919,20.31,0.0183,19.9,45.62
115,7.5033,25,7.5063,-27.19,7.5126,21.88,0.0222,52.19,252.94
116,7.5234,23.02,7.5285,-5.63,7.5357,19.38,0.0249,28.65,165.09
117,7.5468,20.52,7.5534,-23.13,7.5612,20.63,0.027,43.65,255.16
118,7.5762,24.58,7.5804,-28.44,7.5882,18.13,0.0873,53.02,336.59
119,7.6635,18.23,7.6677,-4.38,7.6731,25,0.0288,22.6,70.97
120,7.6929,23.65,7.6965,-25.31,7.7055,15.63,0,48.96,279.34
121,7.7361,26.98,7.6965,-25.31,7.7496,25,0.087,52.29,147.97
122,7.7805,27.71,7.7835,-3.75,7.7883,18.75,0.0204,31.46,137.72
123,7.797,24.27,7.8039,-29.37,7.812,15.63,0.0195,53.65,439.41
124,7.8207,29.27,7.8234,-11.25,7.8273,17.5,0.0126,40.52,154.72
125,7.8339,19.38,7.836,-12.19,7.8483,20,0.045,31.56,208.69
126,7.878,18.33,7.881,-13.44,7.8873,24.69,0.0702,31.77,111.31
127,7.9467,20.42,7.9512,-30.94,7.9587,17.5,0.1689,51.35,275.41
128,8.1171,23.96,8.1201,-12.81,8.1321,28.13,0.0453,36.77,269.72
129,8.163,6.77,8.1654,-31.56,8.1705,6.56,0.021,38.33,128.38
130,8.1834,10,8.1864,-45.63,8.1927,13.44,0.0417,55.63,197.53
131,8.2251,17.6,8.2281,-11.88,8.2341,13.75,0.0675,29.48,114.31
132,8.2911,21.25,8.2956,-15,8.301,20.63,0.0096,36.25,226.13
133,8.3025,12.19,8.3052,-17.19,8.3097,10,0.1122,29.38,118.13
134,8.4153,21.04,8.4174,-16.56,8.4273,17.81,0.0261,37.6,211.38
135,8.4411,17.6,8.4435,-8.44,8.4483,13.75,0.0159,26.04,93.59
136,8.4552,18.23,8.4594,-20.31,8.4663,10.94,0.0321,38.54,229
137,8.4894,14.17,8.4915,-40.63,8.4957,4.69,0.0075,54.79,180.5
138,8.4969,0.83,8.499,-29.69,8.5047,7.5,0.0177,30.52,100.5
139,8.5143,11.56,8.5167,-21.56,8.5269,12.5,0.0327,33.13,189.75
140,8.5419,17.19,8.5494,-14.38,8.5545,17.81,0,31.56,157.22
141,8.6226,18.23,8.5494,-14.38,8.6364,10.94,0.126,32.6,310.75
142,8.6688,22.4,8.6754,-28.75,8.6814,15.63,0.0381,51.15,343.84
143,8.7102,16.88,8.7135,-23.44,8.7207,17.5,0.0471,40.31,180.38
144,8.7573,14.79,8.7606,-26.56,8.7672,13.75,0.0171,41.35,188.75
145,8.7747,8.33,8.7777,-21.88,8.7831,10.63,0.0108,30.21,113.66
146,8.7849,10.63,8.7885,-23.75,8.7945,17.5,0.0603,34.38,145.78
147,8.8458,8.44,8.8488,-14.06,8.8548,10.94,0.0246,22.5,86.16
148,8.8707,15.83,8.8734,-25.94,8.8857,16.88,0.0369,41.77,234.28
149,8.9049,19.48,8.9103,-24.06,8.9148,13.44,0.0327,43.54,245.94
150,8.94,13.02,8.943,-9.69,8.9463,12.19,0.0165,22.71,67.94
151,8.955,14.9,8.9595,-28.13,8.9661,14.69,0.0393,43.02,168.22
152,8.9961,30.31,8.9988,-5,9.0075,24.69,0.0912,35.31,233.53
153,9.0873,17.08,9.09,-16.25,9.0927,10.94,0.0072,33.33,110.97
154,9.0945,0.52,9.0972,-16.88,9.105,9.69,0.0426,17.4,49.12
155,9.1347,2.92,9.1398,-30.31,9.1434,4.06,0.0663,33.23,136.5
156,9.2034,6.35,9.2061,-67.81,9.2133,0.31,0.0261,74.17,329.19
157,9.2301,13.33,9.2322,-39.38,9.2454,4.69,0.0606,52.71,458.78
158,9.2907,18.44,9.2928,-33.75,9.3,9.38,0.0633,52.19,225.84
159,9.3519,22.29,9.3561,-51.56,9.3642,9.38,0.0486,73.85,483.09
160,9.3987,11.88,9.4047,-20.94,9.4128,10.63,0.0525,32.81,232.78
161,9.453,17.19,9.4572,-10.31,9.4629,12.19,0.0204,27.5,131.81
162,9.4737,5.31,9.4776,-30.94,9.4842,10,0.0249,36.25,138.09
163,9.495,23.54,9.5025,-43.75,9.5073,11.88,0.0879,67.29,459.56
164,9.5871,24.48,9.5904,-1.87,9.6012,23.13,0.036,26.35,181.5
165,9.624,-0.63,9.6264,-51.56,9.6315,4.06,0.0066,50.94,166.88
166,9.6312,-1.98,9.633,-25.94,9.6366,9.38,0,23.96,45.34
167,9.6804,12.5,9.633,-25.94,9.6873,22.81,0.1563,38.44,28.78
168,9.7872,24.17,9.7893,-18.75,9.801,20,0.027,42.92,266.22
169,9.8139,24.69,9.8163,-11.56,9.8208,18.13,0.0744,36.25,133.41
170,9.8853,13.33,9.8907,-20.31,9.8949,16.25,0.0525,33.65,145.88
171,9.9396,18.33,9.9432,-10.94,9.9471,14.69,0.015,29.27,130.53
172,9.954,12.71,9.9582,-14.38,9.9612,15.31,0.0519,27.08,101.97
173,10.0068,18.02,10.0101,-35.94,10.0191,16.88,0.0342,53.96,266.06
174,10.0404,19.06,10.0443,-26.25,10.0521,18.75,0.0405,45.31,218.91
175,10.0821,20.83,10.0848,-4.06,10.0905,23.13,0.0411,24.9,92.94
176,10.1235,17.92,10.1259,-4.06,10.1307,15.94,0.0168,21.98,63.97
177,10.1388,15.21,10.1427,-12.81,10.149,20.31,0.0519,28.02,135.69
178,10.1913,23.75,10.1946,-25.63,10.1991,17.81,0.0351,49.38,197.25
179,10.2279,23.33,10.2297,-18.13,10.2327,11.88,0.0129,41.46,126.31
180,10.2402,16.15,10.2426,-22.81,10.2474,13.44,0.0204,38.96,143.03
181,10.2606,18.65,10.263,-6.88,10.2663,22.5,0.0684,25.52,59.09
182,10.3278,22.71,10.3314,-35.94,10.3392,9.06,0.015,58.65,324.84
183,10.3437,15.42,10.3464,-17.81,10.3482,7.19,0.0483,33.23,89.84
184,10.3899,20.1,10.3947,-11.88,10.3992,14.38,0.0162,31.98,152.31
185,10.4076,14.69,10.4109,-10,10.4142,15.63,0.0345,24.69,91.59
186,10.4427,9.27,10.4454,-19.38,10.4502,13.75,0.018,28.65,88.25
187,10.4616,12.29,10.4634,-11.25,10.4751,15,0.0519,23.54,109.72
188,10.5123,12.5,10.5153,-18.44,10.5207,11.25,0.0192,30.94,131.16
189,10.5321,14.48,10.5345,-20.63,10.5417,13.75,0.2457,35.1,156.37
190,10.7775,6.46,10.7802,-26.88,10.7841,5.63,0.018,33.33,100.91
191,10.7949,13.13,10.7982,-22.5,10.8045,11.56,0.0354,35.63,144.56
192,10.8303,2.19,10.8336,-21.56,10.8369,8.75,0.0978,23.75,64.5
193,10.9182,15.63,10.9314,-5.31,10.9359,29.37,0.0315,20.94,78.19
194,10.9584,17.08,10.9629,-11.88,10.9695,20.31,0.0606,28.96,162.88
195,11.0205,10.1,11.0235,-11.56,11.0274,20,0.0387,21.67,48.94
196,11.0592,13.85,11.0622,-34.38,11.0697,7.19,0.0498,48.23,232.31
197,11.1087,10.83,11.112,-70.94,11.1213,4.06,0.0738,81.77,445.75
198,11.1825,10.63,11.1858,-32.19,11.1948,9.06,0.0369,42.81,231.75
199,11.2206,13.13,11.2227,-22.5,11.229,6.88,0.0207,35.63,166.78
200,11.2395,14.69,11.2434,-42.19,11.2488,10.63,0.0285,56.88,262.78
201,11.2689,4.69,11.2719,-40.31,11.2767,7.19,0.0459,45,167.53
202,11.3118,6.77,11.3178,-32.81,11.3214,7.5,0.0204,39.58,200.16
203,11.3364,10.21,11.3382,-17.81,11.3442,6.25,0.1911,28.02,135.75
204,11.5269,18.13,11.5293,-26.88,11.5395,12.19,0.0282,45,246.94
205,11.5548,13.96,11.5575,-14.38,11.5671,22.19,0.0624,28.33,126.38
206,11.6163,16.77,11.6199,-30.94,11.6283,13.44,0.0234,47.71,306.87
207,11.6412,16.56,11.6433,-19.38,11.6526,11.56,0.0222,35.94,265.97
208,11.6637,15.31,11.6655,-12.19,11.6757,20.63,0.1176,27.5,146.53
209,11.7804,20.42,11.7831,-26.56,11.7921,19.38,0.0573,46.98,241.63
210,11.8383,14.79,11.8404,-15.63,11.8473,17.81,0.0789,30.42,154.72
211,11.9163,22.92,11.9193,-31.56,11.9274,13.75,0.0486,54.48,326.59
212,11.964,7.71,11.9679,-33.75,11.9751,3.75,0.0261,41.46,216.97
213,11.9916,9.27,11.994,-61.25,12.0012,8.44,0.0387,70.52,328.97
214,12.0303,8.02,12.0327,-57.81,12.0408,10.94,0.0471,65.83,315.56
215,12.0771,19.27,12.0798,-12.19,12.0861,19.06,0.0222,31.46,123.81
216,12.1002,14.06,12.102,-17.19,12.1134,14.06,0.1488,31.25,192.84
217,12.2487,8.44,12.2508,-25.94,12.2616,15,0.0471,34.38,173.81
218,12.2943,12.5,12.2979,-36.25,12.3066,15.94,0,48.75,180.66
219,12.3285,1.25,12.2979,-36.25,12.3366,5.31,0.0507,37.5,29.63
220,12.3465,8.65,12.3486,-22.19,12.3579,9.69,0.0624,30.83,173.25
221,12.4089,17.29,12.411,-25,12.4155,8.75,0.0141,42.29,146.69
222,12.4224,13.75,12.4251,-27.5,12.4323,17.5,0.0393,41.25,202.41
223,12.4611,9.27,12.4644,-20.63,12.4725,16.88,0.0465,29.9,135.28
224,12.5088,18.13,12.5109,-12.81,12.5166,17.81,0.0927,30.94,117.75
225,12.5982,16.15,12.6036,-29.37,12.6084,12.19,0.0525,45.52,271.44
226,12.651,14.17,12.6561,-15.94,12.6621,13.13,0.0492,30.1,203.22
227,12.7011,18.54,12.7053,-50,12.7128,-0.63,0.0216,68.54,499.16
228,12.7242,9.58,12.7269,-19.06,12.7326,15.31,0.0204,28.65,109.63
229,12.7446,18.33,12.7473,-14.69,12.7527,14.69,0.0495,33.02,151.56
230,12.7947,18.85,12.7968,-23.13,12.8058,5.31,0.0159,41.98,265.84
231,12.8106,9.69,12.8127,-25,12.8166,7.81,0.0081,34.69,103.69
232,12.8184,5.42,12.8208,-17.19,12.825,12.19,0.0444,22.6,45.16
233,12.8622,17.71,12.8652,-20.63,12.8742,16.56,0.0192,38.33,186.5
234,12.8808,10.73,12.8844,-11.88,12.8922,16.88,0.0627,22.6,66.94
235,12.9444,25,12.9471,-18.13,12.9549,22.19,0.0246,43.13,199.03
236,12.9663,24.79,12.9717,-28.44,12.9771,12.81,0.0873,53.23,305.84
237,13.0563,17.5,13.059,-32.81,13.0665,11.88,0.0231,50.31,212.34
238,13.0779,15.52,13.0821,-25.63,13.0863,12.5,0.0543,41.15,178.62
239,13.1343,28.75,13.1364,-14.38,13.1442,22.5,0.0711,43.13,233.81
240,13.2051,20.73,13.2075,-0.63,13.212,28.44,0.0183,21.35,57.47
241,13.2243,21.04,13.2258,-15.94,13.2363,12.5,0.0159,36.98,296.22
242,13.2396,12.71,13.2417,-18.44,13.2483,15.31,0.024,31.15,129.94
243,13.2615,26.15,13.2657,-16.56,13.2729,25.94,0.0309,42.71,212.72
244,13.293,30.1,13.2966,-21.88,13.3017,18.75,0.0177,51.98,275.53
245,13.3116,22.08,13.3143,-10.31,13.3194,25.63,0.0696,32.4,114.38
246,13.3809,26.04,13.3839,0.31,13.3896,23.75,0.0108,25.73,112.22
247,13.3926,24.69,13.3947,2.5,13.4016,27.19,0.051,22.19,100.41
248,13.443,14.58,13.4457,-34.69,13.4526,8.13,0.0612,49.27,236.53
249,13.5033,2.4,13.5069,-81.88,13.5144,3.13,0.1323,84.27,410.66
250,13.6365,10.42,13.6392,-27.19,13.6479,6.25,0.0261,37.6,289.03
251,13.6632,9.17,13.6653,-21.25,13.6731,10,0.0726,30.42,140
252,13.7352,8.75,13.7379,-79.69,13.746,0.94,0.1356,88.44,485.34
253,13.8711,18.85,13.8735,-20.31,13.8819,13.13,0.0309,39.17,246.97
254,13.9011,13.23,13.9044,-19.06,13.9095,16.56,0.0255,32.29,99.16
255,13.9263,12.6,13.9299,-14.38,13.9371,24.38,0.0903,26.98,68.38
256,14.0124,28.23,14.0202,-4.38,14.0259,20,0.0195,32.6,212
257,14.0364,10.83,14.0397,-24.06,14.0472,22.5,0.1341,34.9,123.25
258,14.1618,27.19,14.1738,-6.56,14.1813,23.13,0.0264,33.75,278.44
259,14.1972,27.4,14.2002,-0.31,14.2074,28.13,0.0228,27.71,130.53
260,14.2194,30.52,14.223,5,14.2296,29.69,0.0777,25.52,129.69
261,14.2977,28.13,14.3007,-21.88,14.3082,16.56,0.0411,50,300.28
262,14.3388,15.1,14.3418,-12.5,14.3499,12.5,0.0228,27.6,170.69
263,14.3586,8.75,14.3646,-10,14.3673,14.69,0.0216,18.75,66.75
264,14.3766,18.02,14.3862,-24.06,14.3925,13.44,0.0225,42.08,305.25
265,14.4057,15.21,14.4087,-32.19,14.4189,9.06,0.036,47.4,299.16
266,14.4384,20.42,14.4447,-26.56,14.4522,23.75,0.102,46.98,228.53
267,14.544,31.15,14.5467,-5.94,14.5518,32.19,0.1041,37.08,129
268,14.6478,18.54,14.6508,-35.63,14.6568,10,0.0522,54.17,264.41
269,14.6991,18.75,14.703,-20.31,14.7123,18.44,0.0753,39.06,199.59
270,14.772,26.25,14.7783,-22.81,14.7855,23.44,0,49.06,343.03
271,14.9952,24.69,14.7783,-22.81,15.0063,14.38,0.3075,47.5,219.84
272,15.0816,10.1,15.0858,-41.56,15.0927,5.94,0.0303,51.67,277.66
273,15.1131,14.06,15.1161,-34.06,15.1278,8.13,0.0663,48.13,301.78
274,15.1785,17.71,15.1824,-42.19,15.1947,4.69,0.0957,59.9,473.78
275,15.2763,12.4,15.2781,-9.38,15.2814,15,0.0198,21.77,42.66
276,15.294,17.5,15.2979,-120,15.3063,-13.44,0.0534,137.5,925.88
277,15.3474,11.04,15.3513,-20.31,15.3534,9.69,0,31.35,81.19
278,15.3963,13.96,15.3513,-20.31,15.4083,15.31,0.0942,34.27,92.47
279,15.4413,13.33,15.4455,-20.63,15.4554,15,0.042,33.96,143.53
280,15.4857,23.44,15.4875,-9.69,15.4947,25.94,0.0891,33.13,131.63
281,15.5727,-2.08,15.5766,-49.69,15.5874,-0.63,0.0198,47.6,217.84
282,15.5934,20.94,15.5964,-19.69,15.6033,13.75,0.0507,40.63,235.13
283,15.645,6.67,15.6471,-35.31,15.6555,-3.13,0.0963,41.98,337.97
284,15.7383,9.58,15.7434,-20,15.7464,8.13,0.0396,29.58,113.13
285,15.7767,25.42,15.783,-35.94,15.7974,0,0.0363,61.35,889.81
286,15.8145,8.23,15.8193,-14.69,15.8226,14.69,0.0405,22.92,81.87
287,15.8574,17.19,15.8598,-27.5,15.8688,16.25,0.0294,44.69,248.63
288,15.8844,22.5,15.8892,-6.88,15.8925,18.44,0.0624,29.38,164.53
289,15.9477,7.92,15.9516,-30.62,15.9561,9.06,0.0783,38.54,122.59
290,16.0248,15.63,16.0299,-21.88,16.0353,13.75,0.0126,37.5,174.28
291,16.0404,10.83,16.0425,-21.56,16.05,16.88,0.0315,32.4,120.75
292,16.0716,17.29,16.074,-10.31,16.0815,19.06,0.0729,27.6,104.84
293,16.1403,26.25,16.1469,-11.25,16.1529,23.75,0.0195,37.5,175.59
294,16.1637,19.58,16.1664,-15,16.1718,14.38,0.018,34.58,152.41
295,16.1823,13.13,16.1844,-25.63,16.1889,10,0.0156,38.75,140.25
296,16.1979,14.27,16.2,-14.69,16.2096,17.5,0.1017,28.96,165.91
297,16.2987,13.75,16.3017,-15.63,16.3077,13.44,0.0174,29.38,116.53
298,16.3164,19.38,16.3191,-18.75,16.3245,16.56,0.0273,38.13,156.66
299,16.3437,12.29,16.3464,-11.25,16.3494,20.63,0.0477,23.54,43.38
300,16.3917,12.08,16.3941,-26.56,16.4016,13.13,0.0279,38.65,177.53
301,16.4184,11.67,16.422,-14.69,16.4301,19.69,0.0261,26.35,117.31
302,16.4463,17.92,16.4481,-10.31,16.4553,18.44,0.012,28.23,111.97
303,16.455,15.83,16.4601,-16.25,16.4676,24.38,0.1086,32.08,129.53
304,16.5669,29.9,16.5687,-4.38,16.5732,28.44,0.0264,34.27,99.34
305,16.5927,23.96,16.5951,-10.94,16.6077,31.56,0.1044,34.9,187.12
306,16.6977,23.85,16.6995,-9.06,16.7076,28.75,0.0252,32.92,127.06
307,16.722,33.54,16.7247,0.94,16.7295,30,0.0153,32.6,117.91
308,16.7328,31.15,16.74,-4.69,16.7475,25.31,0.0279,35.83,273.31
309,16.7646,28.96,16.7679,-16.88,16.7784,19.38,0.0357,45.83,383.84
310,16.7991,28.75,16.8036,-0.94,16.8111,29.37,0.1002,29.69,127.13
311,16.9014,23.33,16.9038,-9.38,16.9083,16.56,0.0063,32.71,136.88
312,16.9071,7.19,16.9101,-8.13,16.9188,27.81,0.0312,15.31,17.91
313,16.935,29.69,16.9413,-35.31,16.9473,12.5,0.138,65,438.56
314,17.0766,20.42,17.0793,-16.56,17.0874,18.44,0.0231,36.98,209.38
315,17.0994,25,17.1024,-3.75,17.1075,29.06,0.0978,28.75,115.97
316,17.1969,25.21,17.2002,-34.06,17.2092,23.44,0.0357,59.27,327.84
317,17.2329,32.6,17.2359,-6.56,17.2446,16.56,0.0126,39.17,346.06
318,17.2452,14.69,17.2485,-18.13,17.2566,16.56,0.0279,32.81,133.22
319,17.2689,24.69,17.2764,-5.31,17.2809,16.56,0.054,30,214.78
320,17.3256,23.54,17.3304,-12.5,17.3412,14.69,0.0333,36.04,296.59
321,17.3613,8.13,17.3637,-25.63,17.3718,4.69,0.0168,33.75,169.22
322,17.3787,8.33,17.3805,-28.13,17.3877,6.88,0.0855,36.46,149.03
323,17.4606,23.33,17.466,-71.25,17.4726,6.88,0.0456,94.58,614
324,17.5041,19.58,17.5116,-12.19,17.5164,18.75,0.0486,31.77,190.59
325,17.5575,26.88,17.5602,-19.06,17.5662,28.13,0.0624,45.94,184.97
326,17.6172,27.29,17.6226,-8.44,17.6301,23.44,0.0309,35.73,253.84
327,17.6505,25.52,17.6535,-10.94,17.6628,27.5,0.039,36.46,150.38
328,17.6886,29.79,17.6925,0.31,17.6985,23.44,0.0213,29.48,152.66
329,17.7093,22.5,17.7138,-26.88,17.7195,20,0.1815,49.38,206.53
