NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
0,0.1593,25.31,0.162,-2.81,0.171,25.31,0.2613,28.13,136.59
1,0.4212,24.38,0.4233,-19.69,0.4278,25.94,0,44.06,136.13
2,0.5007,20.83,0.4233,-19.69,0.5124,22.81,0.1485,40.52,131.88
3,0.57,19.06,0.5718,-12.19,0.5796,21.25,0.5526,31.25,87.38
4,1.1181,23.96,1.1244,-6.25,1.1322,25,0.8535,30.21,211.59
5,1.9755,22.08,1.9779,-18.13,1.9809,19.69,0.168,40.21,105.06
6,2.1423,26.25,2.1459,2.81,2.1522,25.94,0.3426,23.44,101.81
7,2.481,17.5,2.4885,-13.13,2.4948,23.44,0.192,30.63,147.75
8,2.6781,13.02,2.6805,-1.56,2.6877,19.69,0.2505,14.58,53.44
9,2.9292,20.52,2.931,-12.5,2.9343,20.94,0.0513,33.02,92.34
10,2.9799,16.88,2.9823,-17.81,2.9877,20,0.0885,34.69,104.72
11,3.0678,20.94,3.0708,-29.37,3.0765,18.44,0.1362,50.31,164.72
12,3.2049,19.9,3.207,-15,3.2142,21.25,0.8862,34.9,129.5
13,4.0899,20,4.0932,-13.75,4.0983,19.38,0.4239,33.75,126.56
14,4.5144,19.9,4.5171,-14.69,4.524,20,0.2136,34.58,131.25
15,4.7289,16.04,4.7307,-11.25,4.7361,21.25,0.273,27.29,57.41
16,4.9989,16.67,5.0037,-9.06,5.0124,22.5,0.1896,25.73,57.41
17,5.1906,19.38,5.1933,-13.75,5.1969,20.31,0.8259,33.13,96.84
18,6.015,12.81,6.0192,-12.81,6.027,15.94,0.3216,25.63,188.53
19,6.3381,13.75,6.3408,-21.25,6.3465,15,0.0561,35,115.97
20,6.3948,16.77,6.3969,-17.19,6.4095,16.88,0,33.96,188.75
21,6.5139,20.83,6.3969,-17.19,6.5262,11.56,0.1512,38.02,297.94
22,6.5457,13.44,6.5481,-78.75,6.5583,1.25,0.3468,92.19,503.06
23,6.8919,18.96,6.8949,-10.94,6.9027,17.5,0.3153,29.9,151.66
24,7.2084,20.42,7.2102,-21.25,7.2189,16.56,0.132,41.67,185.63
25,7.3392,18.13,7.3422,-35.31,7.3479,23.75,0,53.44,173.16
26,7.4514,23.44,7.3422,-35.31,7.4658,22.81,0.2592,58.75,174.56
27,7.5987,19.69,7.6014,-9.06,7.6068,21.56,0.1779,28.75,97.22
28,7.7763,18.75,7.7793,-12.5,7.7889,18.13,0.2328,31.25,139.69
29,8.01,14.69,8.0121,-11.88,8.0193,17.5,0.297,26.56,88.13
30,8.307,12.6,8.3091,-41.56,8.3142,12.81,0.6633,54.17,168.31
31,8.9703,19.58,8.9724,-13.13,8.9811,18.44,0.4476,32.71,129.81
32,9.4182,21.98,9.42,-8.44,9.4275,18.13,0.4368,30.42,178.19
33,9.8535,20.1,9.8568,-18.44,9.8655,17.5,0.4167,38.54,183.81
34,10.2705,13.54,10.2735,-36.88,10.2804,8.13,0.0501,50.42,224.47
35,10.3212,12.92,10.3236,-15,10.3323,14.69,0.6153,27.92,113.5
36,10.9368,22.4,10.9389,-21.88,10.9506,17.5,0.3615,44.27,273.22
37,11.2977,23.44,11.3004,-10,11.3064,20.31,0.3255,33.44,144.09
38,11.6205,13.65,11.6259,-5.94,11.6313,19.69,0.0267,19.58,57.81
39,11.6499,21.77,11.6526,-26.56,11.6577,18.75,0.1599,48.33,148.88
40,11.8104,18.96,11.8125,-7.19,11.817,20.94,0.2358,26.15,82.06
41,12.0459,14.48,12.0483,-6.56,12.0537,22.81,0.0279,21.04,43.03
42,12.0732,16.46,12.0762,-27.19,12.0834,11.88,0.7302,43.65,201.78
43,12.8043,12.6,12.8064,-32.5,12.8124,17.5,0.2949,45.1,144.5
44,13.0986,11.04,13.1013,-27.19,13.1058,13.44,0.0192,38.23,127.34
45,13.1181,16.88,13.1205,-8.44,13.1253,20.63,0.0384,25.31,74.91
46,13.1556,18.75,13.1589,-20.31,13.164,20.31,0.0324,39.06,134.72
47,13.1886,16.15,13.1913,-6.25,13.2048,22.19,0.1005,22.4,62.97
48,13.2894,15.1,13.2918,-21.25,13.3053,21.56,0.0417,36.35,167.81
49,13.3314,17.6,13.3335,-16.88,13.3419,21.25,0.5889,34.48,169.12
50,13.9185,22.6,13.9224,-41.25,13.9299,18.13,0.1854,63.85,251.53
51,14.1045,18.54,14.1078,-42.19,14.1141,16.56,0.3051,60.73,232.78
52,14.4111,15.31,14.4129,-27.5,14.4213,16.88,0.1425,42.81,123.84
53,14.5527,21.77,14.5554,-23.44,14.5644,17.5,0.333,45.21,226.66
54,14.8854,21.88,14.8884,0.31,14.8905,22.5,0.1338,21.56,54.56
55,15.0204,18.65,15.0222,-9.06,15.0309,25.63,0.1632,27.71,112.78
56,15.1776,15.1,15.1854,-14.38,15.1923,24.38,0.3492,29.48,117.06
57,15.5328,20.1,15.5346,-12.81,15.5412,18.44,0.6525,32.92,122.41
58,16.185,24.27,16.1871,-21.56,16.1937,27.5,0.2529,45.83,165.75
59,16.4364,23.44,16.44,-11.56,16.4475,25.63,0.1569,35,131.63
60,16.5939,19.27,16.5969,-11.56,16.6047,22.81,0.1266,30.83,122.41
61,16.719,13.54,16.7235,-7.5,16.731,21.56,0.1935,21.04,63.53
62,16.9146,15.1,16.917,-11.88,16.9251,21.88,0.0315,26.98,163.5
63,16.9464,15.73,16.9485,-5,16.9536,21.88,0.099,20.73,44.56
64,17.0448,23.33,17.0475,-10.94,17.0511,20,0.0159,34.27,90.53
65,17.0613,15.73,17.0634,-13.44,17.0697,19.69,0.327,29.17,94.47
66,17.3883,10.63,17.3904,-78.13,17.3964,11.88,0.1803,88.75,293.91
67,17.5683,19.69,17.5707,-5,17.5806,21.56,0.0675,24.69,98.81
68,17.6352,12.5,17.6382,-26.25,17.6499,9.69,0.0492,38.75,234.66
69,17.6853,8.44,17.6874,-24.69,17.7039,10,0.0561,33.13,177.09
70,17.739,7.19,17.7435,-23.75,17.7501,10.94,0.024,30.94,106.59
71,17.7627,7.08,17.7675,-13.44,17.7717,15.63,0.3804,20.52,44.03
72,18.1446,18.33,18.1479,-32.5,18.153,13.75,0.0327,50.83,200.19
73,18.1776,17.71,18.1806,-15.31,18.1848,17.81,0.6051,33.02,119.97
74,18.7839,17.4,18.7857,-21.88,18.7908,19.69,0.2142,39.27,117.84
75,18.9984,12.19,18.9999,-12.19,19.0083,18.75,0.2397,24.38,73.69
76,19.2363,19.69,19.2396,-9.38,19.2486,20.63,0.0837,29.06,135.28
77,19.3209,16.35,19.3233,-19.06,19.3296,19.69,0.8532,35.42,102.75
78,20.1744,12.71,20.1765,-13.75,20.1867,18.13,0.315,26.46,93.09
79,20.4897,20.21,20.4915,-24.06,20.4981,20.63,0.0315,44.27,160.53
80,20.5122,19.79,20.523,-14.38,20.5311,16.25,0.1332,34.17,266.56
81,20.6532,22.4,20.6562,-11.88,20.6637,25.63,0.5772,34.27,167.63
82,21.2313,20.42,21.2334,-19.38,21.2466,18.75,0.12,39.79,217.81
83,21.3501,18.44,21.3534,-21.88,21.3618,18.75,0,40.31,183.75
84,21.4311,21.56,21.3534,-21.88,21.4434,24.38,0.207,43.44,135.75
85,21.5586,17.92,21.5604,-29.69,21.5661,17.81,0.0144,47.6,140.78
86,21.5721,23.75,21.5748,-25,21.5799,20.94,0.291,48.75,176.06
87,21.8631,19.06,21.8658,-14.69,21.8709,18.75,0.1146,33.75,106.31
88,21.9768,24.17,21.9804,-2.19,21.9867,24.38,0.0843,26.35,100.81
89,22.0629,15,22.0647,-10.94,22.071,21.56,0.1473,25.94,57.38
90,22.2096,26.98,22.212,-25.94,22.2165,14.69,0.0093,52.92,205.31
91,22.2189,13.23,22.2213,-34.69,22.2285,12.5,0.246,47.92,187.03
92,22.4652,25,22.4673,-13.44,22.4709,21.56,0.3915,38.44,109.03
93,22.8567,19.27,22.8588,0.94,22.8654,24.38,0.0864,18.33,57.28
94,22.9425,20.42,22.9452,-8.13,22.9515,27.81,0.3375,28.54,77
95,23.2767,23.96,23.2827,-15,23.289,25.31,0.135,38.96,151.31
96,23.4153,25.52,23.4177,-18.75,23.4279,23.75,0.0774,44.27,182.69
97,23.4924,23.44,23.4951,-20.63,23.5035,19.69,0.4413,44.06,202.78
98,23.9346,22.92,23.9364,-38.75,23.9457,22.81,0.063,61.67,260.69
99,23.9964,23.96,23.9994,-0.31,24.006,27.81,0.1503,24.27,124.5
100,24.147,21.98,24.1497,-15.94,24.1614,21.88,0.3633,37.92,170.56
101,24.5115,18.54,24.513,-14.38,24.5196,26.25,0.6435,32.92,81.87
102,25.1544,23.75,25.1565,-15.94,25.1634,24.38,0.1803,39.69,181.59
103,25.3353,25.21,25.3368,-15,25.3452,27.81,0.4902,40.21,189.06
104,25.8246,26.98,25.827,-13.75,25.8366,25,0.2613,40.73,192.16
105,26.0859,23.13,26.0883,2.5,26.0907,26.25,0.2649,20.63,49.88
106,26.3508,30.83,26.3532,-18.44,26.364,28.44,0.3171,49.27,299.44
107,26.6685,22.08,26.6703,-8.75,26.6763,22.5,0.0942,30.83,113.53
108,26.7588,12.71,26.7645,-7.19,26.7684,19.38,0.5253,19.9,49.03
109,27.2868,15,27.2898,-14.69,27.2973,19.06,0.1125,29.69,100.88
110,27.399,20.83,27.4023,-9.06,27.4083,22.19,0.1413,29.9,86.56
111,27.5373,19.48,27.5436,-22.19,27.5505,21.88,0.2187,41.67,189.38
112,27.7584,18.75,27.7623,-7.19,27.7698,23.44,0.5556,25.94,91.31
113,28.3149,25.1,28.3179,-19.69,28.3281,23.44,0.4491,44.79,243.56
114,28.7634,18.13,28.767,-20,28.7724,18.75,0.0867,38.13,125.63
115,28.8516,28.85,28.8537,-13.44,28.8591,23.75,0.1443,42.29,155.22
116,28.9926,21.88,28.998,-2.19,29.0031,21.25,0.0516,24.06,105.47
117,29.0472,20,29.0496,-20,29.055,18.13,0.0246,40,122.25
118,29.0724,21.98,29.0742,-18.75,29.0826,21.25,0.3213,40.73,189.16
119,29.3928,22.81,29.3955,-1.56,29.4012,25,0.2433,24.38,90.09
120,29.6364,22.5,29.6388,-23.44,29.6472,22.19,0.0543,45.94,193.59
121,29.6913,18.85,29.6931,-20.63,29.7027,20.94,0.264,39.48,172.5
122,29.9538,23.54,29.9571,-7.5,29.9679,25.31,0,31.04,147.37
123,30.0123,16.25,29.9571,-7.5,30.0252,21.25,0.2142,23.75,86.06
124,30.1695,16.98,30.1713,-16.56,30.1797,21.56,0.3576,33.54,113.41
