NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
0,0.0327,-116.51,0.0366,-136.09,0.042,-111.25,0.009,19.58,46.63
1,0.0432,-111.2,0.0456,-135,0.0483,-111.41,0.0339,23.8,53.72
2,0.0771,-103.44,0.0795,-131.88,0.0864,-103.28,0.1674,28.44,101.81
3,0.2418,-104.53,0.2469,-133.44,0.2634,-107.81,0.069,28.91,214.55
4,0.3144,-101.51,0.3159,-142.34,0.3198,-108.13,0.0129,40.83,119.83
5,0.3267,-108.54,0.3288,-132.03,0.3354,-106.25,0.0453,23.49,90.19
6,0.3717,-104.79,0.3741,-143.75,0.3855,-111.72,0.0828,38.96,274.72
7,0.4458,-121.77,0.4569,-143.75,0.4653,-114.84,0.0678,21.98,184.17
8,0.5229,-110.26,0.5247,-142.03,0.5325,-112.5,0.0144,31.77,140.39
9,0.5364,-120.52,0.5391,-140.94,0.5451,-120.78,0.0516,20.42,78.33
10,0.5859,-120.36,0.5907,-142.81,0.6063,-116.72,0.0828,22.45,146.3
11,0.6714,-119.64,0.6735,-148.59,0.678,-119.38,0.0243,28.96,78.17
12,0.6963,-119.9,0.6978,-143.44,0.7146,-122.03,0.0648,23.54,195.34
13,0.7569,-111.61,0.7626,-142.19,0.7671,-113.44,0.1143,30.57,133.84
14,0.8727,-114.69,0.8769,-145.47,0.8832,-118.59,0.0075,30.78,169.41
15,0.8826,-121.72,0.8844,-150.78,0.8904,-117.5,0.0153,29.06,91.92
16,0.8973,-111.3,0.8997,-135.63,0.9066,-107.19,0.0204,24.32,80.92
17,0.9117,-106.41,0.9201,-137.19,0.9276,-103.59,0.2082,30.78,141.52
18,1.119,-117.86,1.1283,-136.25,1.1349,-115.63,0.051,18.39,118.64
19,1.1763,-111.61,1.1793,-135.94,1.1865,-117.81,0.0201,24.32,125.5
20,1.1928,-119.69,1.1994,-152.19,1.2069,-124.06,0.1284,32.5,198.98
21,1.3227,-122.6,1.3278,-141.72,1.3329,-117.34,0,19.11,47.52
22,1.3422,-106.61,1.3278,-141.72,1.3509,-112.5,0.1113,35.1,128.58
23,1.4334,-116.09,1.4391,-140.16,1.4475,-117.81,0.1383,24.06,157.55
24,1.5744,-121.67,1.5774,-145.78,1.5825,-121.56,0.0756,24.11,79.19
25,1.6497,-134.69,1.653,-182.97,1.6608,-132.34,0.0732,48.28,170.06
26,1.7232,-119.64,1.7262,-138.59,1.7319,-113.28,0.0441,18.96,25.97
27,1.7679,-113.28,1.7703,-149.69,1.7745,-121.09,0.0105,36.41,109.22
28,1.7775,-123.44,1.7808,-145.31,1.788,-118.13,0.0999,21.88,102.23
29,1.8756,-122.5,1.8807,-136.09,1.887,-113.59,0.2385,13.59,13.08
30,2.1159,-127.86,2.1192,-163.59,2.13,-136.09,0.0381,35.73,307.22
31,2.1543,-120.16,2.1573,-151.56,2.1621,-126.41,0.0291,31.41,146.72
32,2.1828,-121.56,2.1864,-152.19,2.1939,-129.69,0.1917,30.63,189.09
33,2.3757,-124.27,2.3781,-152.34,2.3898,-124.69,0.1407,28.07,148.41
34,2.5161,-119.64,2.5188,-157.5,2.5278,-127.81,0.105,37.86,251.45
35,2.6133,-130.68,2.6238,-151.56,2.6277,-118.91,0.0333,20.89,60.5
36,2.6487,-110.83,2.6571,-140.94,2.6637,-114.22,0.225,30.1,209.39
37,2.8764,-112.55,2.8821,-154.84,2.8875,-112.97,0.0177,42.29,194.13
38,2.8962,-110.89,2.8998,-148.91,2.9073,-112.34,0.1185,38.02,187.81
39,3.0147,-121.15,3.0183,-167.97,3.0234,-122.03,0.102,46.82,187.08
40,3.1158,-123.49,3.1203,-150.63,3.1251,-121.88,0.0864,27.14,103.28
41,3.1953,-137.08,3.2067,-179.69,3.216,-135.47,0.0384,42.6,347.33
42,3.2379,-129.11,3.2451,-160.94,3.2523,-121.88,0.147,31.82,71.75
43,3.3879,-121.35,3.3921,-149.84,3.3993,-125,0.0195,28.49,128.91
44,3.4074,-129.17,3.4116,-153.13,3.4167,-124.84,0.0822,23.96,49.48
45,3.4917,-114.79,3.4938,-145.94,3.5013,-114.06,0.5403,31.15,135
46,4.0302,-132.03,4.0341,-149.69,4.0425,-122.66,0.033,17.66,35.48
47,4.0554,-122.19,4.0671,-160.94,4.0719,-122.81,0.3909,38.75,186.66
48,4.4556,-123.54,4.458,-158.91,4.4634,-120.31,0.0501,35.36,139.17
49,4.5069,-121.72,4.5081,-158.59,4.5162,-121.88,0.0438,36.88,117.98
50,4.5435,-123.23,4.5519,-149.69,4.5615,-122.34,0.0831,26.46,152.59
51,4.6305,-123.13,4.635,-147.81,4.6497,-126.41,0.1152,24.69,233.77
52,4.7472,-124.58,4.7502,-153.91,4.7568,-121.25,0.0237,29.32,129.19
53,4.7682,-125.73,4.7739,-153.75,4.7865,-122.34,0.2271,28.02,167.75
54,4.9977,-110.05,5.001,-139.53,5.0079,-112.34,0.0828,29.48,108.02
55,5.0793,-118.96,5.0838,-150.16,5.0904,-120.16,0.0381,31.2,135.58
56,5.1102,-127.6,5.1219,-146.41,5.1276,-121.41,0.0522,18.8,93.83
57,5.1675,-120.1,5.1741,-144.53,5.1774,-122.66,0.0567,24.43,111.02
58,5.2284,-123.07,5.2308,-149.84,5.2332,-125.16,0.0144,26.77,59.66
59,5.2428,-127.55,5.2452,-161.41,5.2524,-127.34,0.0486,33.85,131.44
60,5.292,-130.1,5.2938,-161.72,5.3001,-124.22,0.1098,31.61,75.02
61,5.3997,-117.08,5.4036,-151.88,5.4153,-117.03,0.0552,34.79,260.03
62,5.4537,-124.64,5.4588,-149.69,5.4666,-124.22,0.2868,25.05,107.94
63,5.7438,-122.66,5.7456,-153.28,5.7501,-125,0.0279,30.63,81.66
64,5.7705,-134.11,5.7735,-170,5.7825,-133.91,0.0567,35.89,150.25
65,5.8284,-131.56,5.8302,-182.81,5.8347,-139.69,0.0714,51.25,137.3
66,5.8953,-129.84,5.9016,-165.31,5.9106,-133.91,0.0252,35.47,216.8
67,5.9232,-133.07,5.9268,-159.69,5.9304,-128.44,0.0825,26.61,54.3
68,6.0066,-120.1,6.0093,-152.97,6.0129,-121.88,0.1047,32.86,93.95
69,6.1116,-133.54,6.114,-188.44,6.1209,-135,0.0828,54.9,164.56
70,6.1947,-131.09,6.1968,-155.31,6.2043,-135.47,0.0369,24.22,177.7
71,6.2325,-139.06,6.2337,-178.44,6.2376,-139.06,0.0825,39.38,87
72,6.3147,-132.4,6.3162,-173.91,6.3213,-132.97,0.0687,41.51,103.61
73,6.3828,-130.68,6.3849,-159.22,6.3972,-127.19,0.0447,28.54,121.2
74,6.4278,-129.69,6.4296,-155,6.4353,-126.25,0.0072,25.31,105.05
