NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
303,382.1742,-214.64,382.1853,-234.37,382.194,-213.59,2.5185,19.74,174.25
304,384.6975,-212.92,384.7038,-239.37,384.7161,-214.53,2.8218,26.46,210.19
305,387.5139,-215.05,387.5256,-236.87,387.5334,-217.97,0.5319,21.82,207
306,388.0512,-231.61,388.0575,-254.84,388.0686,-230.31,0.1665,23.23,196.52
307,388.2186,-225.47,388.224,-247.5,388.2333,-224.53,0.3066,22.03,129
308,388.5171,-224.06,388.5306,-243.59,388.5384,-221.41,3.033,19.53,136.69
309,391.5558,-223.8,391.5636,-239.53,391.5726,-221.56,2.4216,15.73,125.95
310,393.9792,-217.14,393.9852,-233.44,393.993,-213.91,2.841,16.3,79.67
311,396.8184,-219.79,396.8262,-242.03,396.8316,-220.94,0.7383,22.24,130.22
312,397.5591,-214.74,397.5645,-239.37,397.572,-213.91,7.1982,24.64,130.98
313,404.7567,-215.94,404.7627,-240.62,404.7693,-217.19,1.764,24.69,144.98
314,406.5141,-215.63,406.5267,-241.87,406.5354,-220,3.771,26.25,269.2
315,410.2914,-226.51,410.2977,-247.34,410.307,-232.03,1.6626,20.83,195.64
316,411.9498,-223.91,411.9603,-246.72,411.9672,-224.69,1.938,22.81,212.44
317,413.8827,-224.58,413.8983,-240.62,413.9067,-221.25,2.7186,16.04,55.73
318,416.6043,-222.81,416.6169,-239.22,416.6277,-221.25,0.0408,16.41,139.17
319,416.6466,-218.23,416.6577,-243.44,416.667,-223.59,0.078,25.21,268.73
320,416.7324,-224.38,416.7357,-241.87,416.7456,-224.22,4.5918,17.5,95.91
321,421.3245,-232.45,421.3275,-258.91,421.3425,-233.12,0.6141,26.46,217.89
