cell,feature,time,int
cell8_04,nucl,142,805.018
cell8_04,nucl,143,810.172
cell8_04,nucl,144,808.209
cell8_04,nucl,145,814.282
cell8_04,nucl,146,813.477
cell8_04,nucl,147,809.889
cell8_04,nucl,148,818.256
cell8_04,nucl,149,813.586
cell8_04,nucl,150,815.608
cell8_04,nucl,151,809.079
cell8_04,nucl,152,809.911
cell8_04,nucl,153,813.863
cell8_04,nucl,154,808.332
cell8_04,nucl,155,804.328
cell8_04,nucl,156,819.187
cell8_04,nucl,157,807.387
cell8_04,nucl,158,804.484
cell8_04,nucl,159,802.865
cell8_04,nucl,160,801.851
cell8_04,nucl,161,805.663
cell8_04,nucl,162,802.538
cell8_04,nucl,163,807.172
cell8_04,nucl,164,809.788
cell8_04,nucl,165,795.509
cell8_04,nucl,166,814.534
cell8_04,nucl,167,815.944
cell8_04,nucl,168,805.896
cell8_04,nucl,169,816.248
cell8_04,nucl,170,814.427
cell8_04,nucl,171,804.555
cell8_04,nucl,172,808.636
cell8_04,nucl,173,811.849
cell8_04,nucl,174,803.626
cell8_04,nucl,175,805.113
cell8_04,nucl,176,804.147
cell8_04,nucl,177,802.08
cell8_04,nucl,178,801.707
cell8_04,nucl,179,795.641
cell8_04,nucl,180,815.034
cell8_02,nucl,1,897.552
cell8_02,nucl,2,898.189
cell8_02,nucl,3,909.45
cell8_02,nucl,4,892.644
cell8_02,nucl,5,885.176
cell8_02,nucl,6,887.908
cell8_02,nucl,7,895.348
cell8_02,nucl,8,890.828
cell8_02,nucl,9,875.846
cell8_02,nucl,10,894.024
cell8_02,nucl,11,882.882
cell8_02,nucl,12,904.383
cell8_02,nucl,13,892.549
cell8_02,nucl,14,898.751
cell8_02,nucl,15,894.868
cell8_02,nucl,16,896.489
cell8_02,nucl,17,891.593
cell8_02,nucl,18,880.874
cell8_02,nucl,19,895.031
cell8_02,nucl,20,899.715
cell8_02,nucl,21,1022.913
cell8_02,nucl,22,990.297
cell8_02,nucl,23,990.522
cell8_02,nucl,24,995.806
cell8_02,nucl,25,982.408
cell8_02,nucl,26,980.414
cell8_02,nucl,27,974.464
cell8_02,nucl,28,966.107
cell8_02,nucl,29,975.44
cell8_02,nucl,30,958.683
cell8_02,nucl,31,961.265
cell8_02,nucl,32,940.701
cell8_02,nucl,33,950.446
cell8_02,nucl,34,950.258
cell8_02,nucl,35,940.722
cell8_02,nucl,36,940.335
cell8_02,nucl,37,935.091
cell8_02,nucl,38,924.531
cell8_02,nucl,39,942.716
cell8_02,nucl,40,927.963
cell8_02,nucl,41,922.86
cell8_02,nucl,42,935.352
cell8_02,nucl,43,932.583
cell8_02,nucl,44,923.641
cell8_02,nucl,45,928.745
cell8_02,nucl,46,914.058
cell8_02,nucl,47,899.047
cell8_02,nucl,48,901.129
cell8_02,nucl,49,906.469
cell8_02,nucl,50,913.363
cell8_02,nucl,51,927.282
cell8_02,nucl,52,902.634
cell8_02,nucl,53,906.06
cell8_02,nucl,54,904.086
cell8_02,nucl,55,897.808
cell8_02,nucl,56,894.059
cell8_02,nucl,57,907.314
cell8_02,nucl,58,910.277
cell8_02,nucl,59,894.221
cell8_02,nucl,60,887.874
cell8_02,nucl,61,907.064
cell8_02,nucl,62,894.367
cell8_02,nucl,63,911.436
cell8_02,nucl,64,903.701
cell8_02,nucl,65,896.951
cell8_02,nucl,66,897.272
cell8_02,nucl,67,900.444
cell8_02,nucl,68,885.192
cell8_02,nucl,69,889.591
cell8_02,nucl,70,898.613
cell8_02,nucl,71,900.087
cell8_02,nucl,72,884.771
cell8_02,nucl,73,904.692
cell8_02,nucl,74,895.648
cell8_02,nucl,75,895.698
cell8_02,nucl,76,896.633
cell8_02,nucl,77,899.467
cell8_02,nucl,78,895.251
cell8_02,nucl,79,901.002
cell8_02,nucl,80,895.834
cell8_02,nucl,81,897.248
cell8_02,nucl,82,893.969
cell8_02,nucl,83,883.934
cell8_02,nucl,84,896.923
cell8_02,nucl,85,891.398
cell8_02,nucl,86,893.325
cell8_02,nucl,87,890.723
cell8_02,nucl,88,876.03
cell8_02,nucl,89,899.701
cell8_02,nucl,90,891.604
cell8_02,nucl,91,881.746
cell8_02,nucl,92,891.573
cell8_02,nucl,93,889.998
cell8_02,nucl,94,894.807
cell8_02,nucl,95,897.921
cell8_02,nucl,96,887.399
cell8_02,nucl,97,901.112
cell8_02,nucl,98,889.612
cell8_02,nucl,99,889.842
cell8_02,nucl,100,881.724
cell8_02,nucl,101,887.911
cell8_02,nucl,102,890.392
cell8_02,nucl,103,901.356
cell8_02,nucl,104,884.218
cell8_02,nucl,105,899.37
cell8_02,nucl,106,881.408
cell8_02,nucl,107,887.495
cell8_02,nucl,108,890.737
cell8_02,nucl,109,881.984
cell8_02,nucl,110,887.384
cell8_02,nucl,111,881.401
cell8_02,nucl,112,890.09
cell8_02,nucl,113,900.274
cell8_02,nucl,114,890.578
cell8_02,nucl,115,892.988
cell8_02,nucl,116,898.279
cell8_02,nucl,117,888.53
cell8_02,nucl,118,882.998
cell8_02,nucl,119,892.957
cell8_02,nucl,120,895.089
cell8_02,nucl,121,897.618
cell8_02,nucl,122,895.752
cell8_02,nucl,123,898.503
cell8_02,nucl,124,891.346
cell8_02,nucl,125,884.121
cell8_02,nucl,126,883.932
cell8_02,nucl,127,884.407
cell8_02,nucl,128,886.636
cell8_02,nucl,129,890.128
cell8_02,nucl,130,888.656
cell8_02,nucl,131,897.386
cell8_02,nucl,132,887.435
cell8_02,nucl,133,891.95
cell8_02,nucl,134,891.813
cell8_02,nucl,135,886.971
cell8_02,nucl,136,900.697
cell8_02,nucl,137,894.115
cell8_02,nucl,138,894.93
cell8_02,nucl,139,899.24
cell8_02,nucl,140,897.641
cell8_02,nucl,141,903.116
cell8_02,nucl,142,890.256
cell8_02,nucl,143,889.462
cell8_02,nucl,144,888.419
cell8_02,nucl,145,891.972
cell8_02,nucl,146,884.832
cell8_02,nucl,147,905.349
cell8_02,nucl,148,890.548
cell8_02,nucl,149,888.18
cell8_02,nucl,150,900.377
cell8_02,nucl,151,888.723
cell8_02,nucl,152,886.765
cell8_02,nucl,153,893.917
cell8_02,nucl,154,883.889
cell8_02,nucl,155,885.414
cell8_02,nucl,156,892.863
cell8_02,nucl,157,880.013
cell8_02,nucl,158,894.182
cell8_02,nucl,159,904.8
cell8_02,nucl,160,899.758
cell8_02,nucl,161,894.722
cell8_02,nucl,162,893.03
cell8_02,nucl,163,887.313
cell8_02,nucl,164,888.52
cell8_02,nucl,165,890.057
cell8_02,nucl,166,888.781
cell8_02,nucl,167,887.1
cell8_02,nucl,168,896.074
cell8_02,nucl,169,892.942
cell8_02,nucl,170,900.881
cell8_02,nucl,171,888.421
cell8_02,nucl,172,894.664
cell8_02,nucl,173,900.353
cell8_02,nucl,174,886.761
cell8_02,nucl,175,884.13
cell8_02,nucl,176,888.859
cell8_02,nucl,177,894.515
cell8_02,nucl,178,887.212
cell8_02,nucl,179,894.022
cell8_02,nucl,180,899.438
cell8_01,nucl,1,920.876
cell8_01,nucl,2,918.41
cell8_01,nucl,3,912.75
cell8_01,nucl,4,918.588
cell8_01,nucl,5,920.017
cell8_01,nucl,6,904.64
cell8_01,nucl,7,901.779
cell8_01,nucl,8,925.933
cell8_01,nucl,9,917.01
cell8_01,nucl,10,917.934
cell8_01,nucl,11,918.221
cell8_01,nucl,12,917.15
cell8_01,nucl,13,924.381
cell8_01,nucl,14,915.521
cell8_01,nucl,15,911.746
cell8_01,nucl,16,924.081
cell8_01,nucl,17,915.858
cell8_01,nucl,18,913.991
cell8_01,nucl,19,917.247
cell8_01,nucl,20,991.447
cell8_01,nucl,21,988.147
cell8_01,nucl,22,989.53
cell8_01,nucl,23,989.783
cell8_01,nucl,24,975.19
cell8_01,nucl,25,981.23
cell8_01,nucl,26,977.95
cell8_01,nucl,27,977.374
cell8_01,nucl,28,954.066
cell8_01,nucl,29,963.229
cell8_01,nucl,30,964.297
cell8_01,nucl,31,941.251
cell8_01,nucl,32,951.89
cell8_01,nucl,33,948.297
cell8_01,nucl,34,939.941
cell8_01,nucl,35,948.357
cell8_01,nucl,36,941.733
cell8_01,nucl,37,948.343
cell8_01,nucl,38,935.027
cell8_01,nucl,39,933.872
cell8_01,nucl,40,930.225
cell8_01,nucl,41,935.964
cell8_01,nucl,42,934.944
cell8_01,nucl,43,922.543
cell8_01,nucl,44,920.267
cell8_01,nucl,45,911.182
cell8_01,nucl,46,925.4
cell8_01,nucl,47,926.199
cell8_01,nucl,48,920.642
cell8_01,nucl,49,925.46
cell8_01,nucl,50,926.76
cell8_01,nucl,51,922.179
cell8_01,nucl,52,904.22
cell8_01,nucl,53,933.372
cell8_01,nucl,54,917.866
cell8_01,nucl,55,911.515
cell8_01,nucl,56,908.378
cell8_01,nucl,57,917.737
cell8_01,nucl,58,901.115
cell8_01,nucl,59,907.907
cell8_01,nucl,60,908.776
cell8_01,nucl,61,906.413
cell8_01,nucl,62,908.056
cell8_01,nucl,63,912.16
cell8_01,nucl,64,919.638
cell8_01,nucl,65,905.184
cell8_01,nucl,66,903.502
cell8_01,nucl,67,915.857
cell8_01,nucl,68,916.221
cell8_01,nucl,69,895.123
cell8_01,nucl,70,909.84
cell8_01,nucl,71,913.022
cell8_01,nucl,72,894.326
cell8_01,nucl,73,900.418
cell8_01,nucl,74,902.15
cell8_01,nucl,75,905.846
cell8_01,nucl,76,895.471
cell8_01,nucl,77,913.631
cell8_01,nucl,78,904.552
cell8_01,nucl,79,909.848
cell8_01,nucl,80,896.283
cell8_01,nucl,81,915.275
cell8_01,nucl,82,905.071
cell8_01,nucl,83,896.893
cell8_01,nucl,84,899.859
cell8_01,nucl,85,882.467
cell8_01,nucl,86,908.778
cell8_01,nucl,87,906.247
cell8_01,nucl,88,894.629
cell8_01,nucl,89,916.389
cell8_01,nucl,90,900.126
cell8_01,nucl,91,908.913
cell8_01,nucl,92,915.76
cell8_01,nucl,93,900.123
cell8_01,nucl,94,899.985
cell8_01,nucl,95,897.541
cell8_01,nucl,96,898.906
cell8_01,nucl,97,903.192
cell8_01,nucl,98,900.193
cell8_01,nucl,99,896.384
cell8_01,nucl,100,901.388
cell8_01,nucl,101,916.726
cell8_01,nucl,102,901.233
cell8_01,nucl,103,892.008
cell8_01,nucl,104,897.777
cell8_01,nucl,105,901.016
cell8_01,nucl,106,900.83
cell8_01,nucl,107,908.75
cell8_01,nucl,108,887.906
cell8_01,nucl,109,894.225
cell8_01,nucl,110,901.208
cell8_01,nucl,111,890.964
cell8_01,nucl,112,898.379
cell8_01,nucl,113,904.237
cell8_01,nucl,114,899.323
cell8_01,nucl,115,899.982
cell8_01,nucl,116,896.516
cell8_01,nucl,117,902.913
cell8_01,nucl,118,886.281
cell8_01,nucl,119,901.036
cell8_01,nucl,120,897.659
cell8_01,nucl,121,891.574
cell8_01,nucl,122,899.245
cell8_01,nucl,123,898.877
cell8_01,nucl,124,893.336
cell8_01,nucl,125,897.901
cell8_01,nucl,126,903.731
cell8_01,nucl,127,915.937
cell8_01,nucl,128,905.876
cell8_01,nucl,129,906.727
cell8_01,nucl,130,905.747
cell8_01,nucl,131,901.193
cell8_01,nucl,132,913.068
cell8_01,nucl,133,895.711
cell8_01,nucl,134,894.878
cell8_01,nucl,135,890.877
cell8_01,nucl,136,895.927
cell8_01,nucl,137,913.478
cell8_01,nucl,138,899.338
cell8_01,nucl,139,894.821
cell8_01,nucl,140,899.05
cell8_01,nucl,141,902.063
cell8_01,nucl,142,891.546
cell8_01,nucl,143,896.085
cell8_01,nucl,144,896.719
cell8_01,nucl,145,897.333
cell8_01,nucl,146,883.916
cell8_01,nucl,147,898.283
cell8_01,nucl,148,909.581
cell8_01,nucl,149,911.815
cell8_01,nucl,150,895.343
cell8_01,nucl,151,896.704
cell8_01,nucl,152,899.889
cell8_01,nucl,153,889.87
cell8_01,nucl,154,896.12
cell8_01,nucl,155,899.958
cell8_01,nucl,156,895.306
cell8_01,nucl,157,895.523
cell8_01,nucl,158,908.262
cell8_01,nucl,159,891.133
cell8_01,nucl,160,890.323
cell8_01,nucl,161,898.221
cell8_01,nucl,162,893.553
cell8_01,nucl,163,888.078
cell8_01,nucl,164,889.378
cell8_01,nucl,165,889.256
cell8_01,nucl,166,890.119
cell8_01,nucl,167,887.91
cell8_01,nucl,168,894.202
cell8_01,nucl,169,876.977
cell8_01,nucl,170,897.035
cell8_01,nucl,171,886.634
cell8_01,nucl,172,898.853
cell8_01,nucl,173,899.236
cell8_01,nucl,174,889.128
cell8_01,nucl,175,898.956
cell8_01,nucl,176,895.141
cell8_01,nucl,177,890.581
cell8_01,nucl,178,895.155
cell8_01,nucl,179,895.798
cell8_01,nucl,180,888.798
cell8_03,nucl,1,895.676
cell8_03,nucl,2,887.757
cell8_03,nucl,3,889.253
cell8_03,nucl,4,892.302
cell8_03,nucl,5,896.84
cell8_03,nucl,6,894.545
cell8_03,nucl,7,889.662
cell8_03,nucl,8,890.367
cell8_03,nucl,9,885.743
cell8_03,nucl,10,895.36
cell8_03,nucl,11,897.89
cell8_03,nucl,12,888.794
cell8_03,nucl,13,885.262
cell8_03,nucl,14,894.332
cell8_03,nucl,15,887.512
cell8_03,nucl,16,888.684
cell8_03,nucl,17,892.27
cell8_03,nucl,18,886.958
cell8_03,nucl,19,888.134
cell8_03,nucl,20,877.148
cell8_03,nucl,21,1003.278
cell8_03,nucl,22,987.443
cell8_03,nucl,23,983.563
cell8_03,nucl,24,988.606
cell8_03,nucl,25,974.217
cell8_03,nucl,26,966.603
cell8_03,nucl,27,964.127
cell8_03,nucl,28,964.892
cell8_03,nucl,29,945.192
cell8_03,nucl,30,942.586
cell8_03,nucl,31,930.652
cell8_03,nucl,32,939.388
cell8_03,nucl,33,942.14
cell8_03,nucl,34,933.219
cell8_03,nucl,35,940.655
cell8_03,nucl,36,927.491
cell8_03,nucl,37,931.305
cell8_03,nucl,38,915.393
cell8_03,nucl,39,926.76
cell8_03,nucl,40,917.879
cell8_03,nucl,41,906.39
cell8_03,nucl,42,908.807
cell8_03,nucl,43,905.13
cell8_03,nucl,44,884.598
cell8_03,nucl,45,906.844
cell8_03,nucl,46,897.156
cell8_03,nucl,47,910.308
cell8_03,nucl,48,877.565
cell8_03,nucl,49,891.669
cell8_03,nucl,50,894.03
cell8_03,nucl,51,888.789
cell8_03,nucl,52,868.936
cell8_03,nucl,53,884.916
cell8_03,nucl,54,879.489
cell8_03,nucl,55,884.052
cell8_03,nucl,56,884.848
cell8_03,nucl,57,877.503
cell8_03,nucl,58,870.857
cell8_03,nucl,59,870.483
cell8_03,nucl,60,881.023
cell8_03,nucl,61,866.096
cell8_03,nucl,62,878.3
cell8_03,nucl,63,873.645
cell8_03,nucl,64,879.363
cell8_03,nucl,65,873.229
cell8_03,nucl,66,872.262
cell8_03,nucl,67,875.362
cell8_03,nucl,68,861.572
cell8_03,nucl,69,868.521
cell8_03,nucl,70,870.912
cell8_03,nucl,71,864.529
cell8_03,nucl,72,863.221
cell8_03,nucl,73,873.742
cell8_03,nucl,74,882.141
cell8_03,nucl,75,869.485
cell8_03,nucl,76,880.864
cell8_03,nucl,77,875.371
cell8_03,nucl,78,864.691
cell8_03,nucl,79,873.942
cell8_03,nucl,80,865.106
cell8_03,nucl,81,863.05
cell8_03,nucl,82,863.109
cell8_03,nucl,83,859.802
cell8_03,nucl,84,859.379
cell8_03,nucl,85,878.671
cell8_03,nucl,86,867.273
cell8_03,nucl,87,867.927
cell8_03,nucl,88,879.571
cell8_03,nucl,89,867.457
cell8_03,nucl,90,872.656
cell8_03,nucl,91,865.454
cell8_03,nucl,92,882.413
cell8_03,nucl,93,869.918
cell8_03,nucl,94,864.546
cell8_03,nucl,95,865.915
cell8_03,nucl,96,869.803
cell8_03,nucl,97,856.309
cell8_03,nucl,98,872.442
cell8_03,nucl,99,869.022
cell8_03,nucl,100,871.513
cell8_03,nucl,101,863.563
cell8_03,nucl,102,851.103
cell8_03,nucl,103,861.117
cell8_03,nucl,104,868.56
cell8_03,nucl,105,855.261
cell8_03,nucl,106,872.031
cell8_03,nucl,107,858.188
cell8_03,nucl,108,860.939
cell8_03,nucl,109,863.38
cell8_03,nucl,110,869.557
cell8_03,nucl,111,875.974
cell8_03,nucl,112,863.448
cell8_03,nucl,113,865.453
cell8_03,nucl,114,869.449
cell8_03,nucl,115,843.934
cell8_03,nucl,116,862.724
cell8_03,nucl,117,869.761
cell8_03,nucl,118,871.544
cell8_03,nucl,119,848.516
cell8_03,nucl,120,862.636
cell8_03,nucl,121,869.591
cell8_03,nucl,122,864.192
cell8_03,nucl,123,857.493
cell8_03,nucl,124,851.34
cell8_03,nucl,125,860.314
cell8_03,nucl,126,855.073
cell8_03,nucl,127,863.178
cell8_03,nucl,128,866.323
cell8_03,nucl,129,866.329
cell8_03,nucl,130,865.283
cell8_03,nucl,131,860.348
cell8_03,nucl,132,860.98
cell8_03,nucl,133,871.425
cell8_03,nucl,134,866.419
cell8_03,nucl,135,866.364
cell8_03,nucl,136,878.769
cell8_03,nucl,137,867.072
cell8_03,nucl,138,864.456
cell8_03,nucl,139,866.321
cell8_03,nucl,140,856.351
cell8_03,nucl,141,863.489
cell8_03,nucl,142,858.254
cell8_03,nucl,143,865.744
cell8_03,nucl,144,874.06
cell8_03,nucl,145,867.631
cell8_03,nucl,146,865.297
cell8_03,nucl,147,868.808
cell8_03,nucl,148,874.42
cell8_03,nucl,149,857.644
cell8_03,nucl,150,856.54
cell8_03,nucl,151,869.515
cell8_03,nucl,152,859.693
cell8_03,nucl,153,857.301
cell8_03,nucl,154,861.393
cell8_03,nucl,155,862.894
cell8_03,nucl,156,866.895
cell8_03,nucl,157,875.152
cell8_03,nucl,158,873.368
cell8_03,nucl,159,862.306
cell8_03,nucl,160,860.631
cell8_03,nucl,161,868.523
cell8_03,nucl,162,874.062
cell8_03,nucl,163,867.795
cell8_03,nucl,164,869.805
cell8_03,nucl,165,873.439
cell8_03,nucl,166,859.386
cell8_03,nucl,167,856.46
cell8_03,nucl,168,866.238
cell8_03,nucl,169,859.858
cell8_03,nucl,170,875.61
cell8_03,nucl,171,861.417
cell8_03,nucl,172,863.309
cell8_03,nucl,173,863.052
cell8_03,nucl,174,869.489
cell8_03,nucl,175,859.37
cell8_03,nucl,176,854.022
cell8_03,nucl,177,867.803
cell8_03,nucl,178,861.333
cell8_03,nucl,179,879.554
cell8_03,nucl,180,860.392
