cell,feature,time,int
cell5_03,cyto,4,1362.197
cell5_03,cyto,5,1385.111
cell5_03,cyto,6,1389.575
cell5_03,cyto,7,1383.083
cell5_03,cyto,8,1391.833
cell5_03,cyto,9,1359.051
cell5_03,cyto,10,1366.72
cell5_03,cyto,11,1388.057
cell5_03,cyto,12,1383.867
cell5_03,cyto,13,1372.813
cell5_03,cyto,14,1372.371
cell5_03,cyto,15,1396.293
cell5_03,cyto,16,1372.166
cell5_03,cyto,17,1376.978
cell5_03,cyto,18,1380.254
cell5_03,cyto,19,1394.042
cell5_03,cyto,20,1374.505
cell5_03,cyto,21,1554.974
cell5_03,cyto,22,1547.525
cell5_03,cyto,23,1495.949
cell5_03,cyto,24,1486.462
cell5_03,cyto,25,1486.554
cell5_03,cyto,26,1466.871
cell5_03,cyto,27,1465.827
cell5_03,cyto,28,1464.347
cell5_03,cyto,29,1437.583
cell5_03,cyto,30,1463.711
cell5_03,cyto,31,1433.559
cell5_03,cyto,32,1412.003
cell5_03,cyto,33,1449.833
cell5_03,cyto,34,1421.277
cell5_03,cyto,35,1406.127
cell5_03,cyto,36,1377.713
cell5_03,cyto,37,1420.689
cell5_03,cyto,38,1391.822
cell5_03,cyto,39,1388.651
cell5_03,cyto,40,1411.054
cell5_03,cyto,41,1411.065
cell5_03,cyto,42,1183.353
cell5_03,cyto,43,1369.225
cell5_03,cyto,44,1370.018
cell5_03,cyto,45,1374.996
cell5_03,cyto,46,1364.072
cell5_03,cyto,47,1380.499
cell5_03,cyto,48,1377.519
cell5_03,cyto,49,1362.465
cell5_03,cyto,50,1355.387
cell5_03,cyto,51,1372.627
cell5_03,cyto,52,1365.845
cell5_03,cyto,53,1348.757
cell5_03,cyto,54,1317.007
cell5_03,cyto,55,1363.658
cell5_03,cyto,56,1328.94
cell5_03,cyto,57,1327.898
cell5_03,cyto,58,1311.091
cell5_03,cyto,59,1339.028
cell5_03,cyto,60,1294.357
cell5_03,cyto,61,1299.341
cell5_03,cyto,62,1344.14
cell5_03,cyto,63,1316.642
cell5_03,cyto,64,1303.786
cell5_03,cyto,65,1285.29
cell5_03,cyto,66,1332.099
cell5_03,cyto,67,1304.073
cell5_03,cyto,68,1318.695
cell5_03,cyto,69,1309.6
cell5_03,cyto,70,1315.906
cell5_03,cyto,71,1307.418
cell5_03,cyto,72,1296.646
cell5_03,cyto,73,1290.671
cell5_03,cyto,74,1287.258
cell5_03,cyto,75,1298.832
cell5_03,cyto,76,1310.17
cell5_03,cyto,77,1289.514
cell5_03,cyto,78,1271.736
cell5_03,cyto,79,1310.592
cell5_03,cyto,80,1288.701
cell5_03,cyto,81,1297.79
cell5_03,cyto,82,1303.461
cell5_03,cyto,83,1267.905
cell5_03,cyto,84,1282.221
cell5_03,cyto,85,1162.12
cell5_03,cyto,86,1300.027
cell5_03,cyto,87,1292.065
cell5_03,cyto,88,1148.784
cell5_03,cyto,89,1278.008
cell5_03,cyto,90,1146.102
cell5_03,cyto,91,1274.36
cell5_03,cyto,92,1270.293
cell5_03,cyto,93,1275.636
cell5_03,cyto,94,1127.269
cell5_03,cyto,95,1287.0
cell5_03,cyto,96,1275.688
cell5_03,cyto,97,1284.665
cell5_03,cyto,98,1170.83
cell5_03,cyto,99,1151.978
cell5_03,cyto,100,1294.024
cell5_03,cyto,101,1152.979
cell5_03,cyto,102,1269.97
cell5_03,cyto,103,1282.903
cell5_03,cyto,104,1140.882
cell5_03,cyto,105,1301.435
cell5_03,cyto,106,1268.215
cell5_03,cyto,107,1286.928
cell5_03,cyto,108,1274.837
cell5_03,cyto,109,1280.117
cell5_03,cyto,110,1300.898
cell5_03,cyto,111,1119.981
cell5_03,cyto,112,1299.875
cell5_03,cyto,113,1263.357
cell5_03,cyto,114,1303.969
cell5_03,cyto,115,1281.187
cell5_03,cyto,116,1285.939
cell5_03,cyto,117,1283.803
cell5_03,cyto,118,1268.274
cell5_03,cyto,119,1265.356
cell5_03,cyto,120,1302.391
cell5_03,cyto,121,1269.867
cell5_03,cyto,122,1284.596
cell5_03,cyto,123,1282.112
cell5_03,cyto,124,1297.532
cell5_03,cyto,125,1303.89
cell5_03,cyto,126,1291.698
cell5_03,cyto,127,1112.906
cell5_03,cyto,128,1288.299
cell5_03,cyto,129,1271.938
cell5_03,cyto,130,1267.184
cell5_03,cyto,131,1286.984
cell5_03,cyto,132,1114.164
cell5_03,cyto,133,1274.374
cell5_03,cyto,134,1289.549
cell5_03,cyto,135,1248.004
cell5_03,cyto,136,1117.073
cell5_03,cyto,137,1285.964
cell5_03,cyto,138,1126.754
cell5_03,cyto,139,1255.712
cell5_03,cyto,140,1263.976
cell5_03,cyto,141,1097.657
cell5_03,cyto,142,1274.267
cell5_03,cyto,143,1285.818
cell5_03,cyto,144,1284.874
cell5_03,cyto,145,1270.639
cell5_03,cyto,146,1280.313
cell5_03,cyto,147,1271.463
cell5_03,cyto,148,1275.198
cell5_03,cyto,149,1258.58
cell5_03,cyto,150,1284.511
cell5_03,cyto,151,1264.233
cell5_03,cyto,152,1277.245
cell5_03,cyto,153,1112.497
cell5_03,cyto,154,1256.574
cell5_03,cyto,155,1275.889
cell5_03,cyto,156,1246.387
cell5_03,cyto,157,1278.125
cell5_03,cyto,158,1268.745
cell5_03,cyto,159,1243.622
cell5_03,cyto,160,1103.898
cell5_03,cyto,161,1275.657
cell5_03,cyto,162,1247.218
cell5_03,cyto,163,1271.779
cell5_03,cyto,164,1291.32
cell5_03,cyto,165,1264.782
cell5_03,cyto,166,1259.067
cell5_03,cyto,167,1274.447
cell5_03,cyto,168,1232.806
cell5_03,cyto,169,1246.008
cell5_03,cyto,170,1236.312
cell5_03,cyto,171,1273.767
cell5_03,cyto,172,1257.113
cell5_03,cyto,173,1278.124
cell5_03,cyto,174,1256.54
cell5_03,cyto,175,1242.928
cell5_03,cyto,176,1252.853
cell5_03,cyto,177,1273.715
cell5_03,cyto,178,1254.992
cell5_03,cyto,179,1279.455
cell5_03,cyto,180,1270.177
cell5_04,cyto,1,1269.912
cell5_04,cyto,2,1259.744
cell5_04,cyto,3,1084.554
cell5_04,cyto,4,1087.552
cell5_04,cyto,5,1268.304
cell5_04,cyto,6,1238.843
cell5_04,cyto,7,1258.243
cell5_04,cyto,8,1248.669
cell5_04,cyto,9,1230.449
cell5_04,cyto,10,1251.353
cell5_04,cyto,11,1271.564
cell5_04,cyto,12,1075.923
cell5_04,cyto,13,1072.82
cell5_04,cyto,14,1077.106
cell5_04,cyto,15,1088.817
cell5_04,cyto,16,1244.485
cell5_04,cyto,17,1081.484
cell5_04,cyto,18,1084.145
cell5_04,cyto,19,1072.923
cell5_04,cyto,20,1260.842
cell5_04,cyto,21,1400.761
cell5_04,cyto,22,1380.639
cell5_04,cyto,23,1362.441
cell5_04,cyto,24,1355.776
cell5_04,cyto,25,1332.244
cell5_04,cyto,26,1338.133
cell5_04,cyto,27,1328.323
cell5_04,cyto,28,1294.268
cell5_04,cyto,29,1323.158
cell5_04,cyto,30,1318.467
cell5_04,cyto,31,1148.972
cell5_04,cyto,32,1135.501
cell5_04,cyto,33,1140.39
cell5_04,cyto,34,1123.617
cell5_04,cyto,35,1284.594
cell5_04,cyto,36,1104.912
cell5_04,cyto,37,1292.041
cell5_04,cyto,38,1275.563
cell5_04,cyto,39,1103.296
cell5_04,cyto,40,1261.3
cell5_04,cyto,41,1274.381
cell5_04,cyto,42,1269.822
cell5_04,cyto,43,1279.451
cell5_04,cyto,44,1249.127
cell5_04,cyto,45,1253.771
cell5_04,cyto,46,1116.715
cell5_04,cyto,47,1266.578
cell5_04,cyto,48,1097.109
cell5_04,cyto,49,1237.438
cell5_04,cyto,50,1085.18
cell5_04,cyto,51,1094.171
cell5_04,cyto,52,1243.923
cell5_04,cyto,53,1232.464
cell5_04,cyto,54,1240.641
cell5_04,cyto,55,1088.413
cell5_04,cyto,56,1082.358
cell5_04,cyto,57,1243.212
cell5_04,cyto,58,1091.629
cell5_04,cyto,59,1099.931
cell5_04,cyto,60,1098.156
cell5_04,cyto,61,1221.494
cell5_04,cyto,62,1192.16
cell5_04,cyto,63,1244.154
cell5_04,cyto,64,1214.778
cell5_04,cyto,65,1229.354
cell5_04,cyto,66,1229.73
cell5_04,cyto,67,1233.517
cell5_04,cyto,68,1093.28
cell5_04,cyto,69,1208.893
cell5_04,cyto,70,1199.393
cell5_04,cyto,71,1245.128
cell5_04,cyto,72,1087.538
cell5_04,cyto,73,1089.288
cell5_04,cyto,74,1213.288
cell5_04,cyto,75,1238.927
cell5_04,cyto,76,1220.615
cell5_04,cyto,77,1081.582
cell5_04,cyto,78,1084.984
cell5_04,cyto,79,1241.253
cell5_04,cyto,80,1088.167
cell5_04,cyto,81,1226.828
cell5_04,cyto,82,1200.473
cell5_04,cyto,83,1209.664
cell5_04,cyto,84,1076.429
cell5_04,cyto,85,1072.189
cell5_04,cyto,86,1063.418
cell5_04,cyto,87,1214.12
cell5_04,cyto,88,1221.693
cell5_04,cyto,89,1249.334
cell5_04,cyto,90,1215.818
cell5_04,cyto,91,1207.372
cell5_04,cyto,92,1228.928
cell5_04,cyto,93,1221.883
cell5_04,cyto,94,1236.977
cell5_04,cyto,95,1099.383
cell5_04,cyto,96,1226.434
cell5_04,cyto,97,1255.075
cell5_04,cyto,98,1238.224
cell5_04,cyto,99,1087.803
cell5_04,cyto,100,1240.533
cell5_04,cyto,101,1104.188
cell5_04,cyto,102,1249.915
cell5_04,cyto,103,1223.582
cell5_04,cyto,104,1229.783
cell5_04,cyto,105,1235.045
cell5_04,cyto,106,1102.146
cell5_04,cyto,107,1239.736
cell5_04,cyto,108,1088.428
cell5_04,cyto,109,1106.837
cell5_04,cyto,110,1239.58
cell5_04,cyto,111,1230.263
cell5_04,cyto,112,1234.708
cell5_04,cyto,113,1240.81
cell5_04,cyto,114,1236.662
cell5_04,cyto,115,1102.025
cell5_04,cyto,116,1245.554
cell5_04,cyto,117,1230.815
cell5_04,cyto,118,1233.86
cell5_04,cyto,119,1108.481
cell5_04,cyto,120,1222.28
cell5_04,cyto,121,1104.989
cell5_04,cyto,122,1110.574
cell5_04,cyto,123,1085.625
cell5_04,cyto,124,1103.507
cell5_04,cyto,125,1120.656
cell5_04,cyto,126,1094.76
cell5_04,cyto,127,1217.355
cell5_04,cyto,128,1087.989
cell5_04,cyto,129,1105.292
cell5_04,cyto,130,1091.324
cell5_04,cyto,131,1102.779
cell5_04,cyto,132,1230.515
cell5_04,cyto,133,1098.347
cell5_04,cyto,134,1197.96
cell5_04,cyto,135,1092.285
cell5_04,cyto,136,1226.563
cell5_04,cyto,137,1099.971
cell5_04,cyto,138,1102.407
cell5_04,cyto,139,1105.307
cell5_04,cyto,140,1122.665
cell5_04,cyto,141,1087.464
cell5_04,cyto,142,1210.916
cell5_04,cyto,143,1115.474
cell5_04,cyto,144,1214.555
cell5_04,cyto,145,1198.17
cell5_04,cyto,146,1139.086
cell5_04,cyto,147,1111.361
cell5_04,cyto,148,1130.644
cell5_04,cyto,149,1105.758
cell5_04,cyto,150,1112.712
cell5_04,cyto,151,1095.425
cell5_04,cyto,152,1124.83
cell5_04,cyto,153,1104.002
cell5_04,cyto,154,1104.006
cell5_04,cyto,155,1113.162
cell5_04,cyto,156,1118.194
cell5_04,cyto,157,1116.786
cell5_04,cyto,158,1101.445
cell5_04,cyto,159,1093.207
cell5_04,cyto,160,1136.152
cell5_04,cyto,161,1124.589
cell5_04,cyto,162,1136.628
cell5_04,cyto,163,1227.995
cell5_04,cyto,164,1133.442
cell5_04,cyto,165,1118.982
cell5_04,cyto,166,1121.957
cell5_04,cyto,167,1113.888
cell5_04,cyto,168,1121.698
cell5_04,cyto,169,1112.219
cell5_04,cyto,170,1133.42
cell5_04,cyto,171,1127.652
cell5_04,cyto,172,1094.22
cell5_04,cyto,173,1130.112
cell5_04,cyto,174,1117.538
cell5_04,cyto,175,1150.136
cell5_04,cyto,176,1131.945
cell5_04,cyto,177,1127.794
cell5_04,cyto,178,1144.204
cell5_04,cyto,179,1133.775
cell5_04,cyto,180,1205.099
cell5_02,cyto,1,1376.821
cell5_02,cyto,2,1418.869
cell5_02,cyto,3,1397.811
cell5_02,cyto,4,1190.644
cell5_02,cyto,5,1382.037
cell5_02,cyto,6,1196.532
cell5_02,cyto,7,1394.443
cell5_02,cyto,8,1369.747
cell5_02,cyto,9,1413.055
cell5_02,cyto,10,1372.253
cell5_02,cyto,11,1381.22
cell5_02,cyto,12,1180.416
cell5_02,cyto,13,1380.027
cell5_02,cyto,14,1382.462
cell5_02,cyto,15,1177.644
cell5_02,cyto,16,1188.019
cell5_02,cyto,17,1384.558
cell5_02,cyto,18,1195.761
cell5_02,cyto,19,1177.958
cell5_02,cyto,20,1392.738
cell5_02,cyto,21,1521.976
cell5_02,cyto,22,1516.502
cell5_02,cyto,23,1501.787
cell5_02,cyto,24,1508.127
cell5_02,cyto,25,1482.003
cell5_02,cyto,26,1484.459
cell5_02,cyto,27,1496.095
cell5_02,cyto,28,1481.607
cell5_02,cyto,29,1472.463
cell5_02,cyto,30,1473.203
cell5_02,cyto,31,1472.323
cell5_02,cyto,32,1449.446
cell5_02,cyto,33,1451.603
cell5_02,cyto,34,1465.522
cell5_02,cyto,35,1426.135
cell5_02,cyto,36,1439.25
cell5_02,cyto,37,1414.748
cell5_02,cyto,38,1424.284
cell5_02,cyto,39,1428.928
cell5_02,cyto,40,1431.792
cell5_02,cyto,41,1443.134
cell5_02,cyto,42,1440.182
cell5_02,cyto,43,1427.207
cell5_02,cyto,44,1422.357
cell5_02,cyto,45,1411.509
cell5_02,cyto,46,1434.671
cell5_02,cyto,47,1402.255
cell5_02,cyto,48,1416.0
cell5_02,cyto,49,1180.175
cell5_02,cyto,50,1408.474
cell5_02,cyto,51,1416.708
cell5_02,cyto,52,1414.757
cell5_02,cyto,53,1398.678
cell5_02,cyto,54,1409.54
cell5_02,cyto,55,1405.66
cell5_02,cyto,56,1400.575
cell5_02,cyto,57,1399.136
cell5_02,cyto,58,1399.829
cell5_02,cyto,59,1164.065
cell5_02,cyto,60,1402.167
cell5_02,cyto,61,1396.28
cell5_02,cyto,62,1402.037
cell5_02,cyto,63,1412.582
cell5_02,cyto,64,1185.586
cell5_02,cyto,65,1382.148
cell5_02,cyto,66,1402.005
cell5_02,cyto,67,1384.758
cell5_02,cyto,68,1171.085
cell5_02,cyto,69,1155.799
cell5_02,cyto,70,1150.222
cell5_02,cyto,71,1402.26
cell5_02,cyto,72,1403.846
cell5_02,cyto,73,1374.209
cell5_02,cyto,74,1388.891
cell5_02,cyto,75,1392.3
cell5_02,cyto,76,1413.333
cell5_02,cyto,77,1407.217
cell5_02,cyto,78,1390.323
cell5_02,cyto,79,1402.111
cell5_02,cyto,80,1402.284
cell5_02,cyto,81,1163.339
cell5_02,cyto,82,1377.648
cell5_02,cyto,83,1388.976
cell5_02,cyto,84,1383.342
cell5_02,cyto,85,1174.756
cell5_02,cyto,86,1414.437
cell5_02,cyto,87,1399.602
cell5_02,cyto,88,1397.817
cell5_02,cyto,89,1185.506
cell5_02,cyto,90,1386.015
cell5_02,cyto,91,1420.892
cell5_02,cyto,92,1170.877
cell5_02,cyto,93,1385.64
cell5_02,cyto,94,1393.38
cell5_02,cyto,95,1169.716
cell5_02,cyto,96,1394.646
cell5_02,cyto,97,1400.255
cell5_02,cyto,98,1400.01
cell5_02,cyto,99,1413.894
cell5_02,cyto,100,1405.667
cell5_02,cyto,101,1395.852
cell5_02,cyto,102,1419.792
cell5_02,cyto,103,1411.462
cell5_02,cyto,104,1407.237
cell5_02,cyto,105,1406.479
cell5_02,cyto,106,1421.65
cell5_02,cyto,107,1420.513
cell5_02,cyto,108,1389.481
cell5_02,cyto,109,1418.249
cell5_02,cyto,110,1390.134
cell5_02,cyto,111,1403.919
cell5_02,cyto,112,1397.781
cell5_02,cyto,113,1412.349
cell5_02,cyto,114,1403.937
cell5_02,cyto,115,1192.254
cell5_02,cyto,116,1204.015
cell5_02,cyto,117,1382.979
cell5_02,cyto,118,1406.706
cell5_02,cyto,119,1389.854
cell5_02,cyto,120,1400.214
cell5_02,cyto,121,1402.985
cell5_02,cyto,122,1202.773
cell5_02,cyto,123,1222.68
cell5_02,cyto,124,1200.07
cell5_02,cyto,125,1397.995
cell5_02,cyto,126,1389.974
cell5_02,cyto,127,1422.529
cell5_02,cyto,128,1439.621
cell5_02,cyto,129,1418.848
cell5_02,cyto,130,1210.729
cell5_02,cyto,131,1412.373
cell5_02,cyto,132,1442.462
cell5_02,cyto,133,1361.025
cell5_02,cyto,134,1435.1
cell5_02,cyto,135,1424.264
cell5_02,cyto,136,1408.875
cell5_02,cyto,137,1204.828
cell5_02,cyto,138,1422.965
cell5_02,cyto,139,1392.726
cell5_02,cyto,140,1429.027
cell5_02,cyto,141,1410.064
cell5_02,cyto,142,1409.145
cell5_02,cyto,143,1401.141
cell5_02,cyto,144,1451.993
cell5_02,cyto,145,1428.576
cell5_02,cyto,146,1418.568
cell5_02,cyto,147,1413.793
cell5_02,cyto,148,1413.005
cell5_02,cyto,149,1427.098
cell5_02,cyto,150,1417.626
cell5_02,cyto,151,1413.646
cell5_02,cyto,152,1412.977
cell5_02,cyto,153,1228.424
cell5_02,cyto,154,1411.031
cell5_02,cyto,155,1220.272
cell5_02,cyto,156,1427.51
cell5_02,cyto,157,1420.036
cell5_02,cyto,158,1418.473
cell5_02,cyto,159,1400.807
cell5_02,cyto,160,1413.072
cell5_02,cyto,161,1428.683
cell5_02,cyto,162,1406.403
cell5_02,cyto,163,1423.191
cell5_02,cyto,164,1439.796
cell5_02,cyto,165,1415.49
cell5_02,cyto,166,1422.307
cell5_02,cyto,167,1399.872
cell5_02,cyto,168,1417.916
cell5_02,cyto,169,1425.315
cell5_02,cyto,170,1386.157
cell5_02,cyto,171,1417.703
cell5_02,cyto,172,1408.491
cell5_02,cyto,173,1416.299
cell5_02,cyto,174,1414.934
cell5_02,cyto,175,1424.549
cell5_02,cyto,176,1415.506
cell5_02,cyto,177,1418.828
cell5_02,cyto,178,1442.465
cell5_02,cyto,179,1398.316
cell5_02,cyto,180,1410.144
