msec,pa
"43537,1999999998","70,9723739624"
"43537,4999999998","69,6821060181"
"43537,7999999998","75,7286987305"
"43538,0999999998","74,994430542"
"43538,3999999998","74,6269607544"
"43538,6999999998","69,3455123901"
"43538,9999999998","71,9823379517"
"43539,2999999998","71,7956314087"
"43539,5999999998","80,6056213379"
"43539,8999999998","74,7327957153"
"43540,1999999998","78,9571990967"
"43540,4999999998","80,6316146851"
"43540,7999999998","78,3868484497"
"43541,0999999998","81,3134689331"
"43541,3999999998","77,9293746948"
"43541,6999999998","82,4396820068"
"43541,9999999998","85,7984924316"
"43542,2999999998","85,4332122803"
"43542,5999999998","82,7663269043"
"43542,8999999998","78,3070526123"
"43543,1999999998","72,3239517212"
"43543,4999999998","77,5360031128"
"43543,7999999998","80,498840332"
"43544,0999999998","79,7314071655"
"43544,3999999998","80,5584869385"
"43544,6999999998","78,6413650513"
"43544,9999999998","75,8496246338"
"43545,2999999998","82,7862167358"
"43545,5999999998","72,7862014771"
"43545,8999999998","78,291519165"
"43546,1999999998","77,3559799194"
"43546,4999999998","82,3768997192"
"43546,7999999998","80,6875915527"
"43547,0999999998","81,4775848389"
"43547,3999999998","79,2415084839"
"43547,6999999998","80,2799530029"
"43547,9999999998","77,7661895752"
"43548,2999999998","77,4435272217"
"43548,5999999998","75,1852264404"
"43548,8999999998","72,9463272095"
"43549,1999999998","78,3429336548"
"43549,4999999998","76,0475387573"
"43549,7999999998","79,4219512939"
"43550,0999999998","71,2732925415"
"43550,3999999998","78,5899429321"
"43550,6999999998","78,149269104"
"43550,9999999998","74,5608901978"
"43551,2999999998","73,9601364136"
"43551,5999999998","74,9834442139"
"43551,8999999998","69,0909805298"
"43552,1999999998","67,0391616821"
"43552,4999999998","73,0122451782"
"43552,7999999998","71,3511199951"
"43553,0999999998","80,5088424683"
"43553,3999999998","81,5279998779"
"43553,6999999998","74,5459747314"
"43553,9999999998","74,7976913452"
"43554,2999999998","77,9496994019"
"43554,5999999998","74,7526092529"
"43554,8999999998","73,603729248"
"43555,1999999998","78,0522537231"
"43555,4999999998","75,727180481"
"43555,7999999998","73,9147720337"
"43556,0999999998","77,6624526978"
"43556,3999999998","74,5804901123"
"43556,6999999998","71,9907531738"
"43556,9999999998","74,556854248"
"43557,2999999998","72,8050842285"
"43557,5999999998","73,4805145264"
"43557,8999999998","61,4817771912"
"43558,1999999998","61,5779342651"
"43558,4999999998","55,9709854126"
"43558,7999999998","59,2630004883"
"43559,0999999998","56,5294265747"
"43559,3999999998","55,3641815186"
"43559,6999999998","52,8553237915"
"43559,9999999998","45,281288147"
"43560,2999999998","46,8668632507"
"43560,5999999998","46,8121070862"
"43560,8999999998","53,0737800598"
"43561,1999999998","49,8694343567"
"43561,4999999998","49,6094932556"
"43561,7999999998","57,5501708984"
"43562,0999999998","60,8456306458"
"43562,3999999998","60,3535194397"
"43562,6999999998","60,87292099"
"43562,9999999998","63,2453041077"
"43563,2999999998","59,3637504578"
"43563,5999999998","62,232624054"
"43563,8999999998","70,1523513794"
"43564,1999999998","70,6200637817"
"43564,4999999998","69,4724655151"
"43564,7999999998","71,3027496338"
"43565,0999999998","73,3902511597"
"43565,3999999998","70,962272644"
"43565,6999999998","71,0861663818"
"43565,9999999998","68,5590591431"
"43566,2999999998","71,3192443848"
"43566,5999999998","80,5541763306"
"43566,8999999998","74,5703811646"
"43567,1999999998","77,3834991455"
"43567,4999999998","70,7230148315"
"43567,7999999998","73,6082000732"
"43568,0999999998","70,3690643311"
"43568,3999999998","80,3605651855"
"43568,6999999998","71,5871353149"
"43568,9999999998","73,0945510864"
"43569,2999999998","73,5552825928"
"43569,5999999998","74,8685150146"
"43569,8999999998","75,3124084473"
"43570,1999999998","74,0548629761"
"43570,4999999998","72,0552062988"
"43570,7999999998","72,8379898071"
"43571,0999999998","77,6529388428"
"43571,3999999998","82,0432891846"
"43571,6999999998","77,2032165527"
"43571,9999999998","78,0953063965"
"43572,2999999998","78,8774795532"
"43572,5999999998","71,8184890747"
"43572,8999999998","76,3003158569"
"43573,1999999998","85,8441467285"
"43573,4999999998","76,7681808472"
"43573,7999999998","76,7919006348"
"43574,0999999998","70,3566665649"
"43574,3999999998","68,2288665771"
"43574,6999999998","81,7397155762"
"43574,9999999998","75,9805297852"
"43575,2999999998","74,9168167114"
"43575,5999999998","78,1650085449"
"43575,8999999998","77,2613525391"
"43576,1999999998","73,3637771606"
"43576,4999999998","74,2857894897"
"43576,7999999998","72,822883606"
"43577,0999999998","79,9405136108"
"43577,3999999998","79,9755935669"
"43577,6999999998","79,7961807251"
"43577,9999999998","81,0080718994"
"43578,2999999998","82,4765319824"
"43578,5999999998","77,0715255737"
"43578,8999999998","85,493019104"
"43579,1999999998","81,1688613892"
"43579,4999999998","79,0581130981"
"43579,7999999998","82,6034011841"
"43580,0999999998","76,4214477539"
"43580,3999999998","85,9192276001"
"43580,6999999998","77,5053939819"
"43580,9999999998","78,9981002808"
"43581,2999999998","77,7304382324"
"43581,5999999998","82,80519104"
"43581,8999999998","78,040222168"
"43582,1999999998","77,6125030518"
"43582,4999999998","83,133682251"
"43582,7999999998","77,7127761841"
"43583,0999999998","74,6326904297"
"43583,3999999998","76,7509765625"
"43583,6999999998","81,6847839355"
"43583,9999999998","81,7402572632"
"43584,2999999998","80,0089492798"
"43584,5999999998","78,6799621582"
"43584,8999999998","80,0311584473"
"43585,1999999998","75,5945281982"
"43585,4999999998","71,3908004761"
"43585,7999999998","73,0236053467"
"43586,0999999998","77,9659347534"
"43586,3999999998","80,2557601929"
"43586,6999999998","79,0314331055"
"43586,9999999998","78,3371124268"
"43587,2999999998","71,1264724731"
"43587,5999999998","72,0165786743"
"43587,8999999998","68,1906890869"
"43588,1999999998","68,9815063477"
"43588,4999999998","75,7278747559"
"43588,7999999998","68,9588851929"
"43589,0999999998","74,6157608032"
"43589,3999999998","80,5372238159"
"43589,6999999998","74,3855285645"
"43589,9999999998","75,1216659546"
"43590,2999999998","67,4733963013"
"43590,5999999998","76,1190414429"
"43590,8999999998","76,6286087036"
"43591,1999999998","73,4539871216"
"43591,4999999998","71,4633789063"
"43591,7999999998","78,677192688"
"43592,0999999998","73,1421661377"
"43592,3999999998","79,0713729858"
"43592,6999999998","77,3562545776"
"43592,9999999998","78,6859664917"
"43593,2999999998","80,1396331787"
"43593,5999999998","72,0987701416"
"43593,8999999998","70,5935821533"
"43594,1999999998","68,8738098145"
"43594,4999999998","70,9728240967"
"43594,7999999998","72,3000640869"
"43595,0999999998","75,8341445923"
"43595,3999999998","73,0959320068"
"43595,6999999998","73,4585189819"
"43595,9999999998","77,9603424072"
"43596,2999999998","72,1296920776"
"43596,5999999998","77,3525238037"
"43596,8999999998","68,6705169678"
"43597,1999999998","74,4984130859"
"43597,4999999998","77,6104125977"
"43597,7999999998","78,1519470215"
"43598,0999999998","79,7312927246"
"43598,3999999998","78,0407943726"
"43598,6999999998","79,7065811157"
"43598,9999999998","75,9146575928"
"43599,2999999998","80,2845458984"
"43599,5999999998","71,0164337158"
"43599,8999999998","77,7013626099"
"43600,1999999998","71,8230895996"
"43600,4999999998","75,1138305664"
"43600,7999999998","78,6423187256"
"43601,0999999998","80,9950180054"
"43601,3999999998","81,4863357544"
"43601,6999999998","82,3590316772"
"43601,9999999998","79,6919250488"
"43602,2999999998","75,6649932861"
"43602,5999999998","79,0597381592"
"43602,8999999998","82,0607147217"
"43603,1999999998","69,9931335449"
"43603,4999999998","76,782409668"
"43603,7999999998","75,501373291"
"43604,0999999998","77,984046936"
"43604,3999999998","75,0833282471"
"43604,6999999998","77,4658889771"
"43604,9999999998","78,7134094238"
"43605,2999999998","73,2999954224"
"43605,5999999998","75,6814422607"
"43605,8999999998","74,4511795044"
"43606,1999999998","78,6349105835"
"43606,4999999998","74,49659729"
"43606,7999999998","83,3695678711"
"43607,0999999998","75,8190155029"
"43607,3999999998","76,5835418701"
"43607,6999999998","73,7117767334"
"43607,9999999998","79,0911178589"
"43608,2999999998","75,508972168"
"43608,5999999998","82,0213546753"
"43608,8999999998","80,7813949585"
"43609,1999999998","74,6300354004"
"43609,4999999998","71,2423934937"
"43609,7999999998","72,6327972412"
"43610,0999999998","79,3987731934"
"43610,3999999998","70,7605743408"
"43610,6999999998","70,5058364868"
"43610,9999999998","74,7145996094"
"43611,2999999998","73,4969177246"
"43611,5999999998","78,2240447998"
"43611,8999999998","69,0273590088"
"43612,1999999998","71,9572067261"
"43612,4999999998","67,7569198608"
"43612,7999999998","66,8156356812"
"43613,0999999998","73,0018539429"
"43613,3999999998","68,296333313"
"43613,6999999998","72,1310653687"
"43613,9999999998","68,8042068481"
"43614,2999999998","73,520362854"
"43614,5999999998","71,5682525635"
"43614,8999999998","72,9117965698"
"43615,1999999998","75,2838821411"
"43615,4999999998","73,0706329346"
"43615,7999999998","74,3411712646"
"43616,0999999998","78,7193450928"
"43616,3999999998","67,771446228"
"43616,6999999998","63,6731338501"
"43616,9999999998","69,3862533569"
"43617,2999999998","77,1178970337"
"43617,5999999998","81,9628982544"
"43617,8999999998","81,1870422363"
"43618,1999999998","78,9525680542"
"43618,4999999998","77,5837478638"
"43618,7999999998","75,3152389526"
"43619,0999999998","77,3418579102"
"43619,3999999998","72,1580123901"
"43619,6999999998","69,8661422729"
"43619,9999999998","76,5581130981"
"43620,2999999998","76,0093994141"
"43620,5999999998","73,0737762451"
"43620,8999999998","73,5457305908"
"43621,1999999998","68,8692321777"
"43621,4999999998","74,3449935913"
"43621,7999999998","68,1975479126"
"43622,0999999998","77,1365661621"
"43622,3999999998","77,3323516846"
"43622,6999999998","77,2564926147"
"43622,9999999998","67,8754501343"
"43623,2999999998","69,6202163696"
"43623,5999999998","71,068107605"
"43623,8999999998","72,5161972046"
"43624,1999999998","71,1711273193"
"43624,4999999998","66,8189239502"
"43624,7999999998","74,9527816772"
"43625,0999999998","73,1766204834"
"43625,3999999998","73,0543899536"
"43625,6999999998","68,7910995483"
"43625,9999999998","64,8261642456"
"43626,2999999998","76,8084182739"
"43626,5999999998","71,0239486694"
"43626,8999999998","68,1119918823"
"43627,1999999998","69,994140625"
"43627,4999999998","73,9890289307"
"43627,7999999998","66,6641998291"
"43628,0999999998","62,5268554688"
"43628,3999999998","62,4709892273"
"43628,6999999998","68,1017532349"
"43628,9999999998","71,1563110352"
"43629,2999999998","65,8729934692"
"43629,5999999998","44,153175354"
"43629,8999999998","49,6350746155"
"43630,1999999998","42,1137008667"
"43630,4999999998","52,8408546448"
"43630,7999999998","58,8809356689"
"43631,0999999998","55,3911552429"
"43631,3999999998","64,9673080444"
"43631,6999999998","66,3953323364"
"43631,9999999998","67,3285064697"
"43632,2999999998","68,9582901001"
"43632,5999999998","71,2753448486"
"43632,8999999998","69,1339569092"
"43633,1999999998","67,3948745728"
"43633,4999999998","62,7659912109"
"43633,7999999998","65,8132247925"
"43634,0999999998","69,041267395"
"43634,3999999998","72,1720962524"
"43634,6999999998","67,9412460327"
"43634,9999999998","69,3186035156"
"43635,2999999998","65,5884628296"
"43635,5999999998","65,3806381226"
"43635,8999999998","70,456413269"
"43636,1999999998","61,9355735779"
"43636,4999999998","67,5385360718"
"43636,7999999998","73,5472564697"
"43637,0999999998","72,8349533081"
"43637,3999999998","72,5795822144"
"43637,6999999998","70,9140319824"
"43637,9999999998","81,9792633057"
"43638,2999999998","72,7357177734"
"43638,5999999998","75,6362991333"
"43638,8999999998","73,5452194214"
"43639,1999999998","69,1326522827"
"43639,4999999998","75,3284759521"
"43639,7999999998","75,3555908203"
"43640,0999999998","78,5257720947"
"43640,3999999998","83,8277511597"
"43640,6999999998","74,4636459351"
"43640,9999999998","86,2569885254"
"43641,2999999998","78,2865219116"
"43641,5999999998","78,7942047119"
"43641,8999999998","77,6357192993"
"43642,1999999998","76,4733810425"
"43642,4999999998","74,7873306274"
"43642,7999999998","74,4729919434"
"43643,0999999998","70,0518341064"
"43643,3999999998","72,1004180908"
"43643,6999999998","72,9187164307"
"43643,9999999998","69,4808044434"
"43644,2999999998","67,8784255981"
"43644,5999999998","71,8117675781"
"43644,8999999998","71,9117126465"
"43645,1999999998","74,4125366211"
"43645,4999999998","67,9929199219"
"43645,7999999998","71,3708877563"
"43646,0999999998","70,6328887939"
"43646,3999999998","75,8592605591"
"43646,6999999998","70,6935806274"
"43646,9999999998","74,0002059937"
"43647,2999999998","77,623550415"
"43647,5999999998","75,0884017944"
"43647,8999999998","69,9415130615"
"43648,1999999998","75,2526702881"
"43648,4999999998","68,8753967285"
"43648,7999999998","70,5982589722"
"43649,0999999998","72,8772964478"
"43649,3999999998","75,6597900391"
"43649,6999999998","71,0382461548"
"43649,9999999998","75,8389816284"
"43650,2999999998","77,9089431763"
"43650,5999999998","78,3221130371"
"43650,8999999998","74,8996505737"
"43651,1999999998","77,998664856"
"43651,4999999998","79,9794082642"
"43651,7999999998","72,7102355957"
"43652,0999999998","72,0864028931"
"43652,3999999998","66,9222183228"
"43652,6999999998","64,1418991089"
"43652,9999999998","74,1970367432"
"43653,2999999998","71,2900009155"
"43653,5999999998","71,0989837646"
"43653,8999999998","65,9221954346"
"43654,1999999998","63,8626670837"
"43654,4999999998","64,1172561646"
"43654,7999999998","74,4861907959"
"43655,0999999998","68,7179489136"
"43655,3999999998","64,7246627808"
"43655,6999999998","63,8119735718"
"43655,9999999998","66,1907653809"
"43656,2999999998","67,0161437988"
"43656,5999999998","69,9390029907"
"43656,8999999998","69,9804840088"
"43657,1999999998","67,0083389282"
"43657,4999999998","72,182182312"
"43657,7999999998","72,8073196411"
"43658,0999999998","70,4480285645"
"43658,3999999998","77,3084716797"
"43658,6999999998","76,3503265381"
"43658,9999999998","70,4336776733"
"43659,2999999998","78,4546737671"
"43659,5999999998","72,438117981"
"43659,8999999998","73,9574508667"
"43660,1999999998","73,2977142334"
"43660,4999999998","75,9252319336"
"43660,7999999998","74,9055938721"
"43661,0999999998","68,2372360229"
"43661,3999999998","72,4373016357"
"43661,6999999998","77,0596542358"
"43661,9999999998","76,9114151001"
"43662,2999999998","77,2771606445"
"43662,5999999998","74,7382049561"
"43662,8999999998","76,5634841919"
"43663,1999999998","72,6318283081"
"43663,4999999998","76,7892608643"
"43663,7999999998","83,2760391235"
"43664,0999999998","73,1827087402"
"43664,3999999998","79,01902771"
"43664,6999999998","73,5643310547"
"43664,9999999998","72,8735580444"
"43665,2999999998","67,1806564331"
"43665,5999999998","72,8021697998"
"43665,8999999998","72,5968322754"
"43666,1999999998","76,0114135742"
"43666,4999999998","70,8651428223"
"43666,7999999998","70,522315979"
"43667,0999999998","73,6588058472"
"43667,3999999998","72,6665802002"
"43667,6999999998","68,482460022"
"43667,9999999998","70,3452987671"
"43668,2999999998","72,3726272583"
"43668,5999999998","69,3416748047"
"43668,8999999998","69,4286956787"
"43669,1999999998","68,2425918579"
"43669,4999999998","69,8776702881"
"43669,7999999998","67,9296417236"
"43670,0999999998","71,6787567139"
"43670,3999999998","67,7997055054"
"43670,6999999998","73,3776397705"
"43670,9999999998","72,7561569214"
"43671,2999999998","70,2132339478"
"43671,5999999998","68,0886917114"
"43671,8999999998","67,9186630249"
"43672,1999999998","62,5362930298"
"43672,4999999998","67,9493408203"
"43672,7999999998","66,8661499023"
"43673,0999999998","68,8893508911"
"43673,3999999998","74,5639953613"
"43673,6999999998","71,9303436279"
"43673,9999999998","73,0744400024"
"43674,2999999998","71,2807540894"
"43674,5999999998","76,504234314"
"43674,8999999998","76,8746490479"
"43675,1999999998","79,5438995361"
"43675,4999999998","78,3242645264"
"43675,7999999998","73,2667236328"
"43676,0999999998","78,2678070068"
"43676,3999999998","78,673248291"
"43676,6999999998","80,1081390381"
"43676,9999999998","78,8774795532"
"43677,2999999998","74,1999359131"
"43677,5999999998","74,8042144775"
"43677,8999999998","83,1863174438"
"43678,1999999998","81,2308349609"
"43678,4999999998","77,167930603"
"43678,7999999998","78,693145752"
"43679,0999999998","82,4158630371"
"43679,3999999998","78,0153427124"
"43679,6999999998","80,2063751221"
"43679,9999999998","77,6053390503"
"43680,2999999998","85,0045547485"
"43680,5999999998","77,0507278442"
"43680,8999999998","80,3915634155"
"43681,1999999998","79,2939453125"
"43681,4999999998","73,9608230591"
"43681,7999999998","74,8363265991"
"43682,0999999998","75,5253448486"
"43682,3999999998","77,2917861938"
"43682,6999999998","77,4162521362"
"43682,9999999998","77,5960388184"
"43683,2999999998","74,0034332275"
"43683,5999999998","76,3314666748"
"43683,8999999998","82,2139434814"
"43684,1999999998","79,2682037354"
"43684,4999999998","78,7334365845"
"43684,7999999998","83,4403610229"
"43685,0999999998","78,624206543"
"43685,3999999998","79,5913238525"
"43685,6999999998","79,7987213135"
"43685,9999999998","77,1928787231"
"43686,2999999998","77,446723938"
"43686,5999999998","74,4646072388"
"43686,8999999998","76,4153518677"
"43687,1999999998","82,9659423828"
"43687,4999999998","79,6706237793"
"43687,7999999998","85,4781341553"
"43688,0999999998","73,3582992554"
"43688,3999999998","75,6725234985"
"43688,6999999998","81,0913314819"
"43688,9999999998","78,3732833862"
"43689,2999999998","77,7479476929"
"43689,5999999998","74,7443237305"
"43689,8999999998","81,4295043945"
"43690,1999999998","74,1660842896"
"43690,4999999998","79,7133789063"
"43690,7999999998","83,618637085"
"43691,0999999998","81,6543045044"
"43691,3999999998","72,3430480957"
"43691,6999999998","64,7505111694"
"43691,9999999998","63,2194519043"
"43692,2999999998","64,6262054443"
"43692,5999999998","62,2711372375"
"43692,8999999998","71,7375030518"
"43693,1999999998","69,9496307373"
"43693,4999999998","69,3337173462"
"43693,7999999998","63,5815391541"
"43694,0999999998","59,2120285034"
"43694,3999999998","56,5548171997"
"43694,6999999998","56,6914215088"
"43694,9999999998","64,0277023315"
"43695,2999999998","63,1296691895"
"43695,5999999998","62,6698532104"
"43695,8999999998","62,7761573792"
"43696,1999999998","62,8287506104"
"43696,4999999998","65,751411438"
"43696,7999999998","63,5343017578"
"43697,0999999998","69,6833114624"
"43697,3999999998","68,6073684692"
"43697,6999999998","69,047492981"
"43697,9999999998","78,2883682251"
"43698,2999999998","72,1757888794"
"43698,5999999998","75,2573699951"
"43698,8999999998","78,0664138794"
"43699,1999999998","77,6015167236"
"43699,4999999998","80,8325958252"
"43699,7999999998","81,4503936768"
"43700,0999999998","76,1505203247"
"43700,3999999998","82,8748321533"
"43700,6999999998","78,7302627563"
"43700,9999999998","84,7038345337"
"43701,2999999998","79,1947555542"
"43701,5999999998","75,6739578247"
"43701,8999999998","83,2483673096"
"43702,1999999998","84,8493652344"
"43702,4999999998","78,7166976929"
"43702,7999999998","77,8546524048"
"43703,0999999998","76,8565063477"
"43703,3999999998","73,8604202271"
"43703,6999999998","78,043762207"
"43703,9999999998","79,5923080444"
"43704,2999999998","82,4068984985"
"43704,5999999998","74,9113311768"
"43704,8999999998","75,6739273071"
"43705,1999999998","76,9117584229"
"43705,4999999998","84,1131286621"
"43705,7999999998","78,0143814087"
"43706,0999999998","79,412399292"
"43706,3999999998","77,8882904053"
"43706,6999999998","79,0866317749"
"43706,9999999998","79,9851379395"
"43707,2999999998","75,8927230835"
"43707,5999999998","75,8114547729"
"43707,8999999998","80,9182510376"
"43708,1999999998","83,2826538086"
"43708,4999999998","83,3032455444"
"43708,7999999998","91,1711578369"
"43709,0999999998","79,6965179443"
"43709,3999999998","80,725112915"
"43709,6999999998","84,0306549072"
"43709,9999999998","78,6522521973"
"43710,2999999998","82,7163314819"
"43710,5999999998","80,0308685303"
"43710,8999999998","81,2064819336"
"43711,1999999998","77,773399353"
"43711,4999999998","81,4070587158"
"43711,7999999998","76,2511978149"
"43712,0999999998","74,7498855591"
"43712,3999999998","76,3657302856"
"43712,6999999998","77,7736434937"
"43712,9999999998","76,5179595947"
"43713,2999999998","74,0359191895"
"43713,5999999998","72,7467575073"
"43713,8999999998","74,35546875"
"43714,1999999998","78,6612701416"
"43714,4999999998","75,2586898804"
"43714,7999999998","81,6648483276"
"43715,0999999998","77,8383560181"
"43715,3999999998","81,0901412964"
"43715,6999999998","83,9943237305"
"43715,9999999998","89,7945480347"
"43716,2999999998","86,1794433594"
"43716,5999999998","81,8424530029"
"43716,8999999998","86,2160110474"
"43717,1999999998","82,6146316528"
"43717,4999999998","83,6525650024"
"43717,7999999998","86,3631439209"
"43718,0999999998","84,9218063354"
"43718,3999999998","85,5587234497"
"43718,6999999998","79,6586380005"
"43718,9999999998","76,2325820923"
"43719,2999999998","86,9030838013"
"43719,5999999998","83,41456604"
"43719,8999999998","82,9145050049"
"43720,1999999998","75,9392471313"
"43720,4999999998","79,996055603"
"43720,7999999998","85,7019424438"
"43721,0999999998","80,6204452515"
"43721,3999999998","74,4936065674"
"43721,6999999998","76,3705673218"
"43721,9999999998","73,4932479858"
"43722,2999999998","83,7099609375"
"43722,5999999998","83,2845153809"
"43722,8999999998","79,4617004395"
"43723,1999999998","76,8630981445"
"43723,4999999998","77,619468689"
"43723,7999999998","78,3847808838"
"43724,0999999998","77,8117141724"
"43724,3999999998","77,8182144165"
"43724,6999999998","79,9866256714"
"43724,9999999998","75,0740814209"
"43725,2999999998","74,257774353"
"43725,5999999998","67,8896789551"
"43725,8999999998","78,6058731079"
"43726,1999999998","75,4682235718"
"43726,4999999998","75,2455978394"
"43726,7999999998","76,1694030762"
"43727,0999999998","70,5256881714"
"43727,3999999998","71,8845367432"
"43727,6999999998","71,1771697998"
"43727,9999999998","68,7016296387"
"43728,2999999998","74,7427597046"
"43728,5999999998","75,9900894165"
"43728,8999999998","76,3122177124"
"43729,1999999998","75,2978439331"
"43729,4999999998","72,8228149414"
"43729,7999999998","75,1334762573"
"43730,0999999998","70,4170761108"
"43730,3999999998","74,4464874268"
"43730,6999999998","78,7750549316"
"43730,9999999998","73,8828048706"
"43731,2999999998","76,7112045288"
"43731,5999999998","80,6169281006"
"43731,8999999998","75,4010925293"
"43732,1999999998","72,7729797363"
"43732,4999999998","73,6954040527"
"43732,7999999998","72,7973098755"
"43733,0999999998","72,3081054688"
"43733,3999999998","76,8737640381"
"43733,6999999998","67,5688552856"
"43733,9999999998","72,193145752"
"43734,2999999998","73,9571151733"
"43734,5999999998","73,1565246582"
"43734,8999999998","73,6830978394"
"43735,1999999998","72,3968048096"
"43735,4999999998","77,0396270752"
"43735,7999999998","72,8935089111"
"43736,0999999998","71,6386413574"
"43736,3999999998","71,6442947388"
"43736,6999999998","71,0979003906"
"43736,9999999998","73,920135498"
"43737,2999999998","74,1548614502"
"43737,5999999998","76,5322113037"
"43737,8999999998","75,8850326538"
"43738,1999999998","75,335105896"
"43738,4999999998","72,3366317749"
"43738,7999999998","77,2183151245"
"43739,0999999998","74,5006256104"
"43739,3999999998","79,7373428345"
