msec,pa
"397030,2","87,0647735596"
"397030,5","88,2605361938"
"397030,8","90,3281936646"
"397031,1","85,2210235596"
"397031,4","84,3664169312"
"397031,7","87,8565139771"
397032,"81,8578720093"
"397032,3","86,4700088501"
"397032,6","86,1705551147"
"397032,9","87,4404525757"
"397033,2","87,5620269775"
"397033,5","85,7724914551"
"397033,8","86,82762146"
"397034,1","88,2140274048"
"397034,4","82,333946228"
"397034,7","84,5508651733"
397035,"85,1275024414"
"397035,3","84,9288024902"
"397035,6","86,3783035278"
"397035,9","84,5110244751"
"397036,2","79,0945510864"
"397036,5","80,1160812378"
"397036,8","77,450340271"
"397037,1","83,7025604248"
"397037,4","85,3615493774"
"397037,7","82,5584564209"
397038,"86,7372589111"
"397038,3","81,3614959717"
"397038,6","80,7724838257"
"397038,9","78,5008544922"
"397039,2","79,1357498169"
"397039,5","80,5002059937"
"397039,8","78,9694061279"
"397040,1","80,2741928101"
"397040,4","81,4480819702"
"397040,7","80,7917861938"
397041,"83,0338668823"
"397041,3","82,8281097412"
"397041,6","82,4873962402"
"397041,9","82,3565979004"
"397042,2","81,9049453735"
"397042,5","77,8153762817"
"397042,8","77,9941864014"
"397043,1","83,9155502319"
"397043,4","81,5048675537"
"397043,7","83,8879470825"
397044,"85,5836791992"
"397044,3","82,6052246094"
"397044,6","87,6088790894"
"397044,9","85,0232772827"
"397045,2","87,189956665"
"397045,5","82,03175354"
"397045,8","83,818611145"
"397046,1","84,6610336304"
"397046,4","84,2382507324"
"397046,7","79,8384399414"
397047,"82,2152938843"
"397047,3","84,9100494385"
"397047,6","80,751914978"
"397047,9","78,2582778931"
"397048,2","76,2539672852"
"397048,5","75,6092605591"
"397048,8","76,0678100586"
"397049,1","81,8381881714"
"397049,4","81,8757781982"
"397049,7","78,3693618774"
397050,"85,6756591797"
"397050,3","82,5274353027"
"397050,6","82,9738311768"
"397050,9","85,4659576416"
"397051,2","81,5782928467"
"397051,5","83,384185791"
"397051,8","83,0813140869"
"397052,1","85,9092788696"
"397052,4","84,6445083618"
"397052,7","84,4069671631"
397053,"87,946182251"
"397053,3","88,7625350952"
"397053,6","84,2931289673"
"397053,9","82,3800125122"
"397054,2","81,3260040283"
"397054,5","86,2886657715"
"397054,8","90,1029129028"
"397055,1","88,3231582642"
"397055,4","90,2193603516"
"397055,7","89,5932617188"
397056,"85,387260437"
"397056,3","88,9330673218"
"397056,6","91,9172134399"
"397056,9","87,4845581055"
"397057,2","87,2091751099"
"397057,5","89,1012878418"
"397057,8","92,2390289307"
"397058,1","88,9413299561"
"397058,4","88,7535705566"
"397058,7","89,064666748"
397059,"83,7986068726"
"397059,3","85,9170227051"
"397059,6","85,3182525635"
"397059,9","90,2702407837"
"397060,2","83,3550949097"
"397060,5","86,1234970093"
"397060,8","86,276260376"
"397061,1","88,4065628052"
"397061,4","88,3593902588"
"397061,7","83,7717056274"
397062,"86,7647476196"
"397062,3","84,264831543"
"397062,6","86,7673492432"
"397062,9","88,3159637451"
"397063,2","87,0172042847"
"397063,5","85,6904983521"
"397063,8","90,1480865479"
"397064,1","89,0427322388"
"397064,4","90,5283889771"
"397064,7","90,4170455933"
397065,"88,4035873413"
"397065,3","85,1548461914"
"397065,6","85,3527450562"
"397065,9","88,9400939941"
"397066,2","88,7049636841"
"397066,5","89,36378479"
"397066,8","78,7136001587"
"397067,1","71,8017044067"
"397067,4","68,7428970337"
"397067,7","65,8509292603"
397068,"62,5443840027"
"397068,3","66,0899581909"
"397068,6","70,3314437866"
"397068,9","71,4308700562"
"397069,2","81,2539291382"
"397069,5","72,1190414429"
"397069,8","69,7509231567"
"397070,1","73,7594146729"
"397070,4","74,3964920044"
"397070,7","74,5676956177"
397071,"75,7598495483"
"397071,3","81,0140686035"
"397071,6","77,5305709839"
"397071,9","79,2920150757"
"397072,2","80,49634552"
"397072,5","81,8125457764"
"397072,8","80,5674514771"
"397073,1","83,4940795898"
"397073,4","82,7171173096"
"397073,7","82,3036575317"
397074,"78,1480407715"
"397074,3","77,9861831665"
"397074,6","78,6630477905"
"397074,9","80,7602462769"
"397075,2","81,8204956055"
"397075,5","87,7778320313"
"397075,8","85,3904571533"
"397076,1","82,0516967773"
"397076,4","80,9855117798"
"397076,7","82,5326919556"
397077,"83,9596939087"
"397077,3","90,125793457"
"397077,6","90,1696472168"
"397077,9","87,9381027222"
"397078,2","86,8899765015"
"397078,5","85,0497436523"
"397078,8","82,5826950073"
"397079,1","83,2062149048"
"397079,4","86,8650436401"
"397079,7","83,6921844482"
397080,"81,4525527954"
"397080,3","89,6476287842"
"397080,6","85,1018295288"
"397080,9","87,6886444092"
"397081,2","87,4960708618"
"397081,5","87,5398483276"
"397081,8","89,4905548096"
"397082,1","88,0661239624"
"397082,4","89,0227203369"
"397082,7","84,6639480591"
397083,"91,5101013184"
"397083,3","82,2886657715"
"397083,6","80,3052444458"
"397083,9","84,9518661499"
"397084,2","79,959854126"
"397084,5","86,0691680908"
"397084,8","83,3767318726"
"397085,1","83,9566650391"
"397085,4","82,5333557129"
"397085,7","81,8273696899"
397086,"86,9482727051"
"397086,3","85,1596298218"
"397086,6","84,1953430176"
"397086,9","84,9839172363"
"397087,2","89,6636123657"
"397087,5","86,6546096802"
"397087,8","87,286239624"
"397088,1","86,1645736694"
"397088,4","86,4194641113"
"397088,7","86,7435379028"
397089,"89,5540237427"
"397089,3","86,6126861572"
"397089,6","83,6696929932"
"397089,9","85,2570648193"
"397090,2","84,3541793823"
"397090,5","89,8815383911"
"397090,8","88,5557785034"
"397091,1","88,4129867554"
"397091,4","81,3045959473"
"397091,7","84,2332382202"
397092,"82,3086776733"
"397092,3","85,1764602661"
"397092,6","85,830291748"
"397092,9","90,9121551514"
"397093,2","85,2481079102"
"397093,5","83,9877853394"
"397093,8","85,9179763794"
"397094,1","84,8939285278"
"397094,4","86,5151443481"
"397094,7","84,1176986694"
397095,"85,6364822388"
"397095,3","89,2029418945"
"397095,6","89,5616989136"
"397095,9","93,3716812134"
"397096,2","83,2659301758"
"397096,5","86,876083374"
"397096,8","84,2302856445"
"397097,1","86,5819320679"
"397097,4","84,5963058472"
"397097,7","80,8671188354"
397098,"85,901763916"
"397098,3","84,7299880981"
"397098,6","83,1616516113"
"397098,9","85,173034668"
"397099,2","86,2429199219"
"397099,5","81,8672103882"
"397099,8","84,7337646484"
"397100,1","82,6710128784"
"397100,4","84,8239593506"
"397100,7","79,052444458"
397101,"85,1753692627"
"397101,3","89,4368972778"
"397101,6","86,86353302"
"397101,9","89,2775650024"
"397102,2","85,0098953247"
"397102,5","84,8918228149"
"397102,8","89,0148468018"
"397103,1","85,377494812"
"397103,4","87,3304443359"
"397103,7","87,3754653931"
397104,"85,1868209839"
"397104,3","90,8813858032"
"397104,6","87,4397506714"
"397104,9","86,322013855"
"397105,2","84,2225646973"
"397105,5","84,5127410889"
"397105,8","87,931137085"
"397106,1","86,8395996094"
"397106,4","89,344871521"
"397106,7","86,5899353027"
397107,"88,5984573364"
"397107,3","86,8742675781"
"397107,6","87,1005096436"
"397107,9","84,0030670166"
"397108,2","81,8757324219"
"397108,5","88,0693054199"
"397108,8","89,1622314453"
"397109,1","90,9578323364"
"397109,4","84,5130157471"
"397109,7","83,0054168701"
397110,"82,1047744751"
"397110,3","79,8285980225"
"397110,6","85,595916748"
"397110,9","80,137550354"
"397111,2","80,245300293"
"397111,5","78,1461029053"
"397111,8","81,2081069946"
"397112,1","81,2319488525"
"397112,4","82,0345687866"
"397112,7","83,5364532471"
397113,"87,6321563721"
"397113,3","87,0902404785"
"397113,6","84,6077880859"
"397113,9","82,2832336426"
"397114,2","79,7027511597"
"397114,5","85,082901001"
"397114,8","86,5403137207"
"397115,1","89,9917526245"
"397115,4","83,017288208"
"397115,7","82,6587982178"
397116,"81,8480911255"
"397116,3","85,9962005615"
"397116,6","84,3071746826"
"397116,9","83,7819213867"
"397117,2","80,5331344604"
"397117,5","84,7954864502"
"397117,8","83,5180358887"
"397118,1","80,1137161255"
"397118,4","83,31224823"
"397118,7","80,2323150635"
397119,"81,0888214111"
"397119,3","84,7896652222"
"397119,6","82,7168960571"
"397119,9","83,575958252"
"397120,2","78,0018157959"
"397120,5","74,5863876343"
"397120,8","76,7377853394"
"397121,1","76,6018066406"
"397121,4","80,690246582"
"397121,7","78,3718109131"
397122,"77,2146453857"
"397122,3","81,0815200806"
"397122,6","81,7436676025"
"397122,9","81,2063446045"
"397123,2","81,7854537964"
"397123,5","86,6993484497"
"397123,8","84,6668319702"
"397124,1","85,6497650146"
"397124,4","79,6629486084"
"397124,7","77,4401931763"
397125,"80,1322021484"
"397125,3","79,9029083252"
"397125,6","82,3185577393"
"397125,9","83,2723770142"
"397126,2","80,9438476563"
"397126,5","85,4830703735"
"397126,8","82,1942901611"
"397127,1","81,6904144287"
"397127,4","85,9470367432"
"397127,7","79,9378433228"
397128,"81,316368103"
"397128,3","86,2010803223"
"397128,6","88,2680435181"
"397128,9","87,9701080322"
"397129,2","91,5767059326"
"397129,5","84,9830932617"
"397129,8","89,4211120605"
"397130,1","82,6145324707"
"397130,4","87,4306488037"
"397130,7","85,3355331421"
397131,"84,3824310303"
"397131,3","85,0820770264"
"397131,6","86,1262817383"
"397131,9","85,4466552734"
"397132,2","84,2970352173"
"397132,5","90,3564071655"
"397132,8","84,4716339111"
"397133,1","85,1647186279"
"397133,4","87,3569717407"
"397133,7","89,3934860229"
397134,"83,0520019531"
"397134,3","82,6890258789"
"397134,6","84,8589096069"
"397134,9","87,6394577026"
"397135,2","90,2066345215"
"397135,5","87,1749572754"
"397135,8","88,0751571655"
"397136,1","83,3545150757"
"397136,4","81,8690185547"
"397136,7","83,374961853"
397137,"85,7554397583"
"397137,3","81,9234237671"
"397137,6","80,7882232666"
"397137,9","83,4270629883"
"397138,2","83,7830429077"
"397138,5","82,8525390625"
"397138,8","86,1851196289"
"397139,1","84,9976501465"
"397139,4","85,1287307739"
"397139,7","82,8524169922"
397140,"88,3770294189"
"397140,3","80,5559616089"
"397140,6","77,9293899536"
"397140,9","75,0015716553"
"397141,2","84,8151397705"
"397141,5","82,5118560791"
"397141,8","87,0748977661"
"397142,1","82,8903961182"
"397142,4","85,2870178223"
"397142,7","86,8207702637"
397143,"88,3994827271"
"397143,3","88,8384475708"
"397143,6","85,9397354126"
"397143,9","83,2813415527"
"397144,2","87,986831665"
"397144,5","85,0642318726"
"397144,8","85,8420181274"
"397145,1","85,2384109497"
"397145,4","83,3272705078"
"397145,7","83,1723480225"
397146,"83,2508621216"
"397146,3","87,0820922852"
"397146,6","84,2724533081"
"397146,9","86,4002761841"
"397147,2","88,1969070435"
"397147,5","83,8058395386"
"397147,8","87,5798797607"
"397148,1","87,4583892822"
"397148,4","89,7619094849"
"397148,7","83,5851135254"
397149,"86,302230835"
"397149,3","88,412940979"
"397149,6","88,7864532471"
"397149,9","85,608581543"
"397150,2","88,2049560547"
"397150,5","82,7163009644"
"397150,8","81,1464767456"
"397151,1","72,7727508545"
"397151,4","76,5757064819"
"397151,7","77,4702377319"
397152,"77,3195953369"
"397152,3","76,3779678345"
"397152,6","80,7041320801"
"397152,9","78,032333374"
"397153,2","84,4347076416"
"397153,5","79,1343231201"
"397153,8","78,7842941284"
"397154,1","85,9981079102"
"397154,4","84,6170578003"
"397154,7","85,4090805054"
397155,"83,0835571289"
"397155,3","82,3031539917"
"397155,6","86,1337203979"
"397155,9","82,2454605103"
"397156,2","86,0600967407"
"397156,5","81,9137954712"
"397156,8","77,4744262695"
"397157,1","80,4668197632"
"397157,4","82,6172561646"
"397157,7","83,2520065308"
397158,"83,3543777466"
"397158,3","79,4315948486"
"397158,6","85,0569458008"
"397158,9","83,4384460449"
"397159,2","81,6854248047"
"397159,5","89,2697219849"
"397159,8","85,7642440796"
"397160,1","89,1988372803"
"397160,4","81,5751571655"
"397160,7","83,3300476074"
397161,"79,9391098022"
"397161,3","87,6835784912"
"397161,6","87,3772201538"
"397161,9","85,904006958"
"397162,2","85,6931991577"
"397162,5","83,0951461792"
"397162,8","82,9739379883"
"397163,1","79,758392334"
"397163,4","85,1840667725"
"397163,7","85,9664001465"
397164,"81,581161499"
"397164,3","83,7935409546"
"397164,6","81,4635391235"
"397164,9","81,2529525757"
"397165,2","76,167640686"
"397165,5","80,733253479"
"397165,8","83,7350463867"
"397166,1","84,6165008545"
"397166,4","82,7149810791"
"397166,7","83,9276657104"
397167,"89,40625"
"397167,3","86,257774353"
"397167,6","83,0163574219"
"397167,9","82,6258087158"
"397168,2","86,1630706787"
"397168,5","86,1638946533"
"397168,8","84,9905853271"
"397169,1","78,4686126709"
"397169,4","79,3411865234"
"397169,7","78,1242980957"
397170,"81,3252029419"
"397170,3","81,1813430786"
"397170,6","79,2983322144"
"397170,9","84,120262146"
"397171,2","80,3890304565"
"397171,5","84,0052337646"
"397171,8","82,1726379395"
"397172,1","83,312789917"
"397172,4","85,2324142456"
"397172,7","88,6134490967"
397173,"83,3221206665"
"397173,3","85,3322982788"
"397173,6","86,1326828003"
"397173,9","80,0068359375"
"397174,2","82,0126190186"
"397174,5","78,8709945679"
"397174,8","77,353553772"
"397175,1","84,3077926636"
"397175,4","81,198348999"
"397175,7","78,9361419678"
397176,"80,8330535889"
"397176,3","83,549369812"
"397176,6","83,6960220337"
"397176,9","82,2420578003"
"397177,2","83,7526931763"
"397177,5","81,4708251953"
"397177,8","79,5143814087"
"397178,1","82,6165084839"
"397178,4","82,00025177"
"397178,7","81,4924850464"
397179,"83,4526290894"
"397179,3","80,6511917114"
"397179,6","84,1623458862"
"397179,9","84,0786514282"
"397180,2","82,0543136597"
"397180,5","79,5431365967"
"397180,8","83,6698455811"
"397181,1","83,7174835205"
"397181,4","79,7019119263"
"397181,7","81,8076248169"
397182,"78,1251754761"
"397182,3","79,6008377075"
"397182,6","76,2284851074"
"397182,9","80,2090301514"
"397183,2","75,1840591431"
"397183,5","79,2638473511"
"397183,8","78,7016906738"
"397184,1","79,1389694214"
"397184,4","76,8220062256"
"397184,7","79,8344268799"
397185,"80,0382003784"
"397185,3","78,5664749146"
"397185,6","78,9067611694"
"397185,9","80,935333252"
"397186,2","86,1380310059"
"397186,5","82,9328231812"
"397186,8","85,8046035767"
"397187,1","86,715133667"
"397187,4","84,5282745361"
"397187,7","88,8527755737"
397188,"87,4570999146"
"397188,3","86,6901473999"
"397188,6","90,7887191772"
"397188,9","89,2479095459"
"397189,2","85,6015319824"
"397189,5","89,9385528564"
"397189,8","84,5496444702"
"397190,1","84,5186386108"
"397190,4","88,5184631348"
"397190,7","93,1147766113"
397191,"88,544303894"
"397191,3","85,6450805664"
"397191,6","88,2399139404"
"397191,9","83,7046890259"
"397192,2","86,5119400024"
"397192,5","86,5234680176"
"397192,8","87,358795166"
"397193,1","86,7507171631"
"397193,4","85,338760376"
"397193,7","83,4202423096"
397194,"81,8280181885"
"397194,3","84,5994873047"
"397194,6","80,6505432129"
"397194,9","85,0298309326"
"397195,2","84,9495162964"
"397195,5","85,1662445068"
"397195,8","79,88722229"
"397196,1","80,3969573975"
"397196,4","82,4220504761"
"397196,7","85,1301727295"
397197,"79,4049224854"
"397197,3","85,0983963013"
"397197,6","87,7671966553"
"397197,9","89,7627639771"
"397198,2","86,977355957"
"397198,5","83,7185592651"
"397198,8","88,1839370728"
"397199,1","87,0810852051"
"397199,4","87,2102584839"
"397199,7","87,7964553833"
397200,"81,719543457"
"397200,3","85,7415771484"
"397200,6","85,8710784912"
"397200,9","87,1585006714"
"397201,2","87,3013381958"
"397201,5","88,214050293"
"397201,8","87,012802124"
"397202,1","89,3335952759"
"397202,4","87,8484649658"
"397202,7","83,4975357056"
397203,"85,5902252197"
"397203,3","85,1099472046"
"397203,6","91,3771591187"
"397203,9","88,99193573"
"397204,2","88,343170166"
"397204,5","91,6890716553"
"397204,8","87,5104675293"
"397205,1","84,0391769409"
"397205,4","80,2019271851"
"397205,7","81,6227340698"
397206,"83,296913147"
"397206,3","84,3673171997"
"397206,6","85,1030044556"
"397206,9","87,0386352539"
"397207,2","85,2932357788"
