msec,pa
"320431,2","101,2216415405"
"320431,5","101,4537811279"
"320431,8","100,1697845459"
"320432,1","102,6651611328"
"320432,4","102,2950973511"
"320432,7","111,6241836548"
320433,"107,9256896973"
"320433,3","101,6159896851"
"320433,6","102,6131439209"
"320433,9","106,4068145752"
"320434,2","103,2531204224"
"320434,5","103,0962982178"
"320434,8","108,5379638672"
"320435,1","108,8139572144"
"320435,4","108,8406829834"
"320435,7","108,0917739868"
320436,"107,6283111572"
"320436,3","106,3568572998"
"320436,6","105,1044616699"
"320436,9","107,2642211914"
"320437,2","107,6652145386"
"320437,5","105,7275695801"
"320437,8","98,7494888306"
"320438,1","99,9182510376"
"320438,4","97,4507369995"
"320438,7","96,8165283203"
320439,"94,7630081177"
"320439,3","101,3156204224"
"320439,6","98,2697372437"
"320439,9","102,7804870605"
"320440,2","99,0696105957"
"320440,5","93,9004592896"
"320440,8","96,4873275757"
"320441,1","105,1856155396"
"320441,4","99,3707580566"
"320441,7","103,6735992432"
320442,"101,0465698242"
"320442,3","100,9736022949"
"320442,6","103,1057052612"
"320442,9","105,9967803955"
"320443,2","102,5008926392"
"320443,5","103,6256637573"
"320443,8","101,0819396973"
"320444,1","101,3288803101"
"320444,4","99,9684448242"
"320444,7","93,1423034668"
320445,"103,863571167"
"320445,3","106,7680892944"
"320445,6","105,3558425903"
"320445,9","100,4564285278"
"320446,2","101,1247940063"
"320446,5","105,4619903564"
"320446,8","102,5906906128"
"320447,1","100,835609436"
"320447,4","102,6725006104"
"320447,7","105,1522445679"
320448,"105,5952911377"
"320448,3","107,0393066406"
"320448,6","104,8610458374"
"320448,9","104,7969284058"
"320449,2","102,1127319336"
"320449,5","103,4345703125"
"320449,8","103,8865737915"
"320450,1","105,322517395"
"320450,4","105,5467453003"
"320450,7","105,9714355469"
320451,"105,5932998657"
"320451,3","107,5189743042"
"320451,6","109,5953140259"
"320451,9","105,8018112183"
"320452,2","107,980140686"
"320452,5","101,9669799805"
"320452,8","104,587677002"
"320453,1","101,1407852173"
"320453,4","107,1457366943"
"320453,7","101,7903747559"
320454,"101,3081207275"
"320454,3","103,6196365356"
"320454,6","98,6608581543"
"320454,9","102,5747680664"
"320455,2","103,5976638794"
"320455,5","103,9128341675"
"320455,8","103,4059448242"
"320456,1","101,2468338013"
"320456,4","102,3564910889"
"320456,7","104,0724105835"
320457,"108,1460876465"
"320457,3","104,7251434326"
"320457,6","106,0848617554"
"320457,9","102,0453109741"
"320458,2","101,4324951172"
"320458,5","103,5223007202"
"320458,8","109,0780792236"
"320459,1","102,3302841187"
"320459,4","105,9267272949"
"320459,7","110,3632965088"
320460,"109,2875213623"
"320460,3","107,566192627"
"320460,6","102,4835968018"
"320460,9","107,1603317261"
"320461,2","107,2379684448"
"320461,5","108,8141860962"
"320461,8","107,8576049805"
"320462,1","105,2293930054"
"320462,4","101,2082443237"
"320462,7","105,7306518555"
320463,"105,4760513306"
"320463,3","109,2994689941"
"320463,6","104,0368041992"
"320463,9","104,885597229"
"320464,2","111,1475067139"
"320464,5","110,5983505249"
"320464,8","104,7442016602"
"320465,1","105,0554275513"
"320465,4","104,6237411499"
"320465,7","105,4690628052"
320466,"105,8459625244"
"320466,3","104,4643859863"
"320466,6","98,943649292"
"320466,9","98,794342041"
"320467,2","93,4872817993"
"320467,5","101,3090515137"
"320467,8","98,8494720459"
"320468,1","101,5502929688"
"320468,4","96,0787200928"
"320468,7","103,057800293"
320469,"97,9583969116"
"320469,3","94,4631271362"
"320469,6","94,5105514526"
"320469,9","96,346282959"
"320470,2","97,093170166"
"320470,5","100,255027771"
"320470,8","95,8849563599"
"320471,1","99,8928146362"
"320471,4","95,3295898438"
"320471,7","100,3599777222"
320472,"95,2576370239"
"320472,3","94,3720397949"
"320472,6","97,2958145142"
"320472,9","97,311088562"
"320473,2","97,9371032715"
"320473,5","96,4823989868"
"320473,8","95,8644561768"
"320474,1","88,4711761475"
"320474,4","93,8056793213"
"320474,7","101,2237854004"
320475,"98,1387786865"
"320475,3","97,0343017578"
"320475,6","98,6214065552"
"320475,9","98,5757751465"
"320476,2","98,9796905518"
"320476,5","99,7397460938"
"320476,8","105,3573913574"
"320477,1","98,3078994751"
"320477,4","97,2078933716"
"320477,7","98,6193161011"
320478,"103,2961349487"
"320478,3","98,7928771973"
"320478,6","99,6775817871"
"320478,9","102,8669662476"
"320479,2","104,3903045654"
"320479,5","99,4095077515"
"320479,8","104,5029830933"
"320480,1","103,7302703857"
"320480,4","104,1140289307"
"320480,7","104,7518386841"
320481,"103,2810516357"
"320481,3","106,7435760498"
"320481,6","107,2168579102"
"320481,9","100,3562316895"
"320482,2","103,4962310791"
"320482,5","103,5282821655"
"320482,8","105,83618927"
"320483,1","104,1687774658"
"320483,4","102,6078643799"
"320483,7","102,3488693237"
320484,"102,2302703857"
"320484,3","101,0488510132"
"320484,6","95,9110565186"
"320484,9","100,91040802"
"320485,2","100,6777801514"
"320485,5","101,7085113525"
"320485,8","105,8316497803"
"320486,1","103,7835617065"
"320486,4","99,8550720215"
"320486,7","104,5201797485"
320487,"96,6605300903"
"320487,3","95,919128418"
"320487,6","101,7397384644"
"320487,9","104,6269454956"
"320488,2","95,6183242798"
"320488,5","95,2625961304"
"320488,8","96,1751480103"
"320489,1","93,3137512207"
"320489,4","97,1721343994"
"320489,7","94,5860290527"
320490,"95,0040130615"
"320490,3","97,9311294556"
"320490,6","96,9069061279"
"320490,9","96,8190994263"
"320491,2","95,6235046387"
"320491,5","91,6124420166"
"320491,8","101,8082046509"
"320492,1","97,3758239746"
"320492,4","94,2240905762"
"320492,7","99,1148452759"
320493,"101,9231872559"
"320493,3","101,0208435059"
"320493,6","94,7051544189"
"320493,9","95,0421447754"
"320494,2","91,3346481323"
"320494,5","99,4243774414"
"320494,8","101,7576828003"
"320495,1","102,0673522949"
"320495,4","101,1915054321"
"320495,7","99,6076126099"
320496,"96,5965270996"
"320496,3","100,5979614258"
"320496,6","102,5060501099"
"320496,9","101,4951553345"
"320497,2","99,7579116821"
"320497,5","101,4427032471"
"320497,8","96,8643264771"
"320498,1","99,7286453247"
"320498,4","100,6398391724"
"320498,7","104,0594406128"
320499,"99,8789672852"
"320499,3","105,8920211792"
"320499,6","107,6514282227"
"320499,9","109,2624282837"
"320500,2","100,0215606689"
"320500,5","99,9971084595"
"320500,8","103,7676010132"
"320501,1","106,4740829468"
"320501,4","107,5556488037"
"320501,7","101,8600463867"
320502,"104,9881896973"
"320502,3","101,0341644287"
"320502,6","104,6674880981"
"320502,9","103,8259658813"
"320503,2","98,9102325439"
"320503,5","104,7248764038"
"320503,8","106,1593551636"
"320504,1","102,5804214478"
"320504,4","102,7550354004"
"320504,7","96,177192688"
320505,"101,3219451904"
"320505,3","107,427230835"
"320505,6","99,3598098755"
"320505,9","106,3643875122"
"320506,2","107,6864089966"
"320506,5","109,1746444702"
"320506,8","101,452041626"
"320507,1","104,1348266602"
"320507,4","108,4533920288"
"320507,7","97,8192596436"
320508,"104,4327087402"
"320508,3","100,3557434082"
"320508,6","106,5194778442"
"320508,9","100,867515564"
"320509,2","104,3838348389"
"320509,5","101,2477798462"
"320509,8","107,5441894531"
"320510,1","106,5157165527"
"320510,4","107,5135955811"
"320510,7","103,4732131958"
320511,"103,8550338745"
"320511,3","105,3774337769"
"320511,6","103,373626709"
"320511,9","101,9519119263"
"320512,2","103,511177063"
"320512,5","102,5502929688"
"320512,8","106,0694274902"
"320513,1","106,5496520996"
"320513,4","102,62134552"
"320513,7","99,6189804077"
320514,"92,9381561279"
"320514,3","87,4226989746"
"320514,6","91,5282592773"
"320514,9","93,9503479004"
"320515,2","92,8159255981"
"320515,5","95,8623352051"
"320515,8","94,6771316528"
"320516,1","94,5234222412"
"320516,4","94,3525924683"
"320516,7","98,1624908447"
320517,"96,8965072632"
"320517,3","95,7975921631"
"320517,6","97,5791778564"
"320517,9","97,9046173096"
"320518,2","100,1222457886"
"320518,5","99,1427459717"
"320518,8","97,0523071289"
"320519,1","97,5908126831"
"320519,4","101,4015960693"
"320519,7","101,7615661621"
320520,"105,5078125"
"320520,3","96,8560409546"
"320520,6","99,8870162964"
"320520,9","99,9501724243"
"320521,2","93,4030303955"
"320521,5","101,6256713867"
"320521,8","106,3546066284"
"320522,1","102,3441314697"
"320522,4","101,9260787964"
"320522,7","98,5751647949"
320523,"102,0613861084"
"320523,3","99,1964111328"
"320523,6","98,8166732788"
"320523,9","97,6262283325"
"320524,2","105,0424575806"
"320524,5","104,1954803467"
"320524,8","105,8575134277"
"320525,1","103,0117492676"
"320525,4","105,7820358276"
"320525,7","100,7984085083"
320526,"101,7340164185"
"320526,3","99,9764251709"
"320526,6","104,8231658936"
"320526,9","98,3388366699"
"320527,2","98,2733154297"
"320527,5","100,1998672485"
"320527,8","97,9368209839"
"320528,1","103,1224060059"
"320528,4","99,2364959717"
"320528,7","94,7408218384"
320529,"93,1860733032"
"320529,3","93,0630645752"
"320529,6","91,2345199585"
"320529,9","84,7009506226"
"320530,2","86,8708953857"
"320530,5","83,8925628662"
"320530,8","89,0472183228"
"320531,1","89,7584457397"
"320531,4","87,3765869141"
"320531,7","85,431350708"
320532,"83,0775909424"
"320532,3","84,2257461548"
"320532,6","85,0288009644"
"320532,9","90,5040664673"
"320533,2","91,763381958"
"320533,5","88,2403259277"
"320533,8","88,2007141113"
"320534,1","92,3444137573"
"320534,4","93,4699630737"
"320534,7","98,7264251709"
320535,"97,8312988281"
"320535,3","100,0447845459"
"320535,6","101,8977813721"
"320535,9","98,7443313599"
"320536,2","102,9146499634"
"320536,5","97,2502365112"
"320536,8","100,8176040649"
"320537,1","100,5333633423"
"320537,4","104,9770812988"
"320537,7","99,7169494629"
320538,"104,7200317383"
"320538,3","102,7070770264"
"320538,6","105,7030410767"
"320538,9","109,2503890991"
"320539,2","106,0248947144"
"320539,5","104,4931411743"
"320539,8","102,4357147217"
"320540,1","98,1586227417"
"320540,4","94,7588500977"
"320540,7","96,9030532837"
320541,"103,9668655396"
"320541,3","106,741607666"
"320541,6","101,2535247803"
"320541,9","100,2182159424"
"320542,2","102,6398391724"
"320542,5","105,9190750122"
"320542,8","103,87915802"
"320543,1","104,210067749"
"320543,4","105,4336624146"
"320543,7","104,2906646729"
320544,"100,2342300415"
"320544,3","104,4743118286"
"320544,6","104,3387069702"
"320544,9","107,3331680298"
"320545,2","108,5417556763"
"320545,5","102,5114822388"
"320545,8","102,016242981"
"320546,1","105,8730239868"
"320546,4","105,6588821411"
"320546,7","100,1797485352"
320547,"99,4335021973"
"320547,3","98,6148986816"
"320547,6","102,7735671997"
"320547,9","97,7682418823"
"320548,2","102,2001495361"
"320548,5","103,2430725098"
"320548,8","97,8241958618"
"320549,1","98,7679443359"
"320549,4","103,8995056152"
"320549,7","100,4914703369"
320550,"105,2014007568"
"320550,3","108,7638626099"
"320550,6","98,5233459473"
"320550,9","104,7448501587"
"320551,2","104,4852752686"
"320551,5","102,9476852417"
"320551,8","100,4045715332"
"320552,1","101,9791946411"
"320552,4","100,7357940674"
"320552,7","104,0068664551"
320553,"101,1695175171"
"320553,3","101,9870147705"
"320553,6","103,0953598022"
"320553,9","101,3823318481"
"320554,2","99,0247039795"
"320554,5","103,5402069092"
"320554,8","107,1432266235"
"320555,1","100,7207183838"
"320555,4","105,7703094482"
"320555,7","102,6208724976"
320556,"101,6553421021"
"320556,3","104,5510406494"
"320556,6","99,9131469727"
"320556,9","103,8988876343"
"320557,2","101,3716964722"
"320557,5","101,4622039795"
"320557,8","98,0885009766"
"320558,1","96,3477020264"
"320558,4","97,3952713013"
"320558,7","93,4383087158"
320559,"98,9324645996"
"320559,3","98,9923477173"
"320559,6","101,1259002686"
"320559,9","96,7451705933"
"320560,2","101,3620834351"
"320560,5","100,5219345093"
"320560,8","97,6347732544"
"320561,1","103,091255188"
"320561,4","104,4492416382"
"320561,7","105,7008590698"
320562,"104,1872253418"
"320562,3","100,3380966187"
"320562,6","97,8657531738"
"320562,9","95,6343460083"
"320563,2","98,6369247437"
"320563,5","100,8863983154"
"320563,8","100,4847412109"
"320564,1","106,0613555908"
"320564,4","101,0606613159"
"320564,7","101,5548477173"
320565,"98,5043258667"
"320565,3","99,8436279297"
"320565,6","100,2509689331"
"320565,9","97,6908340454"
"320566,2","98,5318450928"
"320566,5","99,4942016602"
"320566,8","101,771774292"
"320567,1","99,1904754639"
"320567,4","105,7541809082"
"320567,7","102,6636123657"
320568,"100,5494155884"
"320568,3","103,486907959"
"320568,6","102,2406997681"
"320568,9","102,1558303833"
"320569,2","100,9085464478"
"320569,5","102,1430206299"
"320569,8","99,3436660767"
"320570,1","102,6267623901"
"320570,4","101,8474884033"
"320570,7","104,1145477295"
320571,"102,9411773682"
"320571,3","100,3078460693"
"320571,6","99,3984680176"
"320571,9","99,6900558472"
"320572,2","106,3532333374"
"320572,5","105,1855163574"
"320572,8","106,9086990356"
"320573,1","105,9101638794"
"320573,4","101,7086257935"
"320573,7","101,2661132813"
320574,"104,341003418"
"320574,3","97,1777572632"
"320574,6","102,0682144165"
"320574,9","103,8184738159"
"320575,2","98,6797027588"
"320575,5","98,589630127"
"320575,8","98,6706466675"
"320576,1","101,2617874146"
"320576,4","97,7314300537"
"320576,7","99,0420150757"
320577,"100,8944091797"
"320577,3","98,2039260864"
"320577,6","100,9306716919"
"320577,9","103,2238540649"
"320578,2","103,0263748169"
"320578,5","103,008430481"
"320578,8","101,207359314"
"320579,1","101,9533157349"
"320579,4","107,2085571289"
"320579,7","105,3153152466"
320580,"102,4764862061"
"320580,3","99,1379623413"
"320580,6","98,6758270264"
"320580,9","102,2936859131"
"320581,2","97,7850265503"
"320581,5","107,8685302734"
"320581,8","109,1538162231"
"320582,1","104,1597442627"
"320582,4","105,4417724609"
"320582,7","104,4683303833"
320583,"105,8819656372"
"320583,3","99,8008804321"
"320583,6","103,8360977173"
"320583,9","102,2534942627"
"320584,2","103,820274353"
"320584,5","106,0248184204"
"320584,8","98,7270355225"
"320585,1","104,6985549927"
"320585,4","99,8244857788"
"320585,7","103,0133361816"
320586,"106,8515167236"
"320586,3","102,4139633179"
"320586,6","108,8545227051"
"320586,9","105,1599578857"
"320587,2","103,9093780518"
"320587,5","113,6739425659"
"320587,8","112,5426025391"
"320588,1","111,0911331177"
"320588,4","115,1400985718"
"320588,7","109,9035797119"
320589,"112,1793441772"
"320589,3","105,6178817749"
"320589,6","109,8629226685"
"320589,9","106,3799667358"
"320590,2","109,6142272949"
"320590,5","107,8979263306"
"320590,8","105,9788131714"
"320591,1","105,1804733276"
"320591,4","99,8192138672"
"320591,7","110,5193862915"
320592,"103,0592041016"
"320592,3","104,9448242188"
"320592,6","104,2554397583"
"320592,9","105,0987930298"
"320593,2","104,4162597656"
"320593,5","102,7695617676"
"320593,8","109,7239456177"
"320594,1","106,1019439697"
"320594,4","100,1312789917"
"320594,7","104,5806274414"
320595,"105,6333084106"
"320595,3","101,6323394775"
"320595,6","102,6822814941"
"320595,9","100,0414810181"
"320596,2","103,2319717407"
"320596,5","105,3442382813"
"320596,8","102,0587005615"
"320597,1","102,7746734619"
"320597,4","104,8606338501"
"320597,7","104,6753692627"
320598,"104,7806167603"
"320598,3","104,0588378906"
"320598,6","102,9312210083"
"320598,9","105,8003463745"
"320599,2","105,4767074585"
"320599,5","100,7181243896"
"320599,8","101,4064941406"
"320600,1","96,9724197388"
"320600,4","98,2769088745"
"320600,7","96,4460525513"
320601,"100,8686752319"
"320601,3","101,7646789551"
"320601,6","100,7702026367"
"320601,9","104,539932251"
"320602,2","102,1419143677"
"320602,5","99,7919692993"
"320602,8","97,9855499268"
"320603,1","98,7855300903"
"320603,4","100,6579360962"
"320603,7","102,6013412476"
320604,"99,6739349365"
"320604,3","101,0683670044"
"320604,6","101,5303878784"
"320604,9","98,3790893555"
"320605,2","96,9140319824"
"320605,5","94,9044189453"
"320605,8","99,8979034424"
"320606,1","102,5313415527"
"320606,4","95,4939575195"
"320606,7","98,9660491943"
320607,"95,3922042847"
"320607,3","100,4565582275"
"320607,6","103,301399231"
"320607,9","103,1927185059"
"320608,2","100,7107467651"
"320608,5","101,5694046021"
"320608,8","106,2735748291"
"320609,1","105,3296051025"
"320609,4","104,1550216675"
"320609,7","101,2221908569"
320610,"101,2872390747"
"320610,3","102,7664794922"
"320610,6","102,7954330444"
"320610,9","106,3369674683"
"320611,2","104,9329681396"
"320611,5","97,2397994995"
"320611,8","99,1366424561"
"320612,1","101,7094039917"
"320612,4","103,9157409668"
"320612,7","99,0020217896"
320613,"98,237197876"
"320613,3","97,6622924805"
"320613,6","96,5045089722"
"320613,9","95,6202392578"
"320614,2","95,4496383667"
"320614,5","93,7304458618"
"320614,8","96,65599823"
"320615,1","99,8229598999"
"320615,4","92,3159103394"
"320615,7","101,746055603"
320616,"95,9649353027"
"320616,3","98,291809082"
"320616,6","99,7628936768"
"320616,9","100,3595581055"
"320617,2","98,5882797241"
"320617,5","93,1899414063"
"320617,8","97,1431427002"
"320618,1","95,5438232422"
"320618,4","96,4019012451"
"320618,7","99,1789321899"
320619,"97,3418045044"
"320619,3","97,044090271"
"320619,6","101,6521530151"
"320619,9","98,5828857422"
"320620,2","96,4749069214"
"320620,5","93,6886291504"
"320620,8","99,0107040405"
"320621,1","98,3331985474"
"320621,4","97,6702346802"
"320621,7","104,2001495361"
320622,"99,0392150879"
"320622,3","94,7308883667"
"320622,6","94,1634597778"
"320622,9","97,3264923096"
"320623,2","100,5249481201"
"320623,5","98,401763916"
"320623,8","99,1811828613"
"320624,1","100,5611419678"
"320624,4","99,1404876709"
"320624,7","102,5831222534"
320625,"98,6296310425"
"320625,3","100,2311401367"
"320625,6","101,5656814575"
"320625,9","102,404006958"
"320626,2","96,5456619263"
"320626,5","101,1690750122"
"320626,8","104,146156311"
"320627,1","101,2235412598"
"320627,4","104,955909729"
"320627,7","106,765007019"
320628,"101,2017364502"
"320628,3","97,0077514648"
"320628,6","100,308921814"
"320628,9","98,1389923096"
"320629,2","103,8087081909"
"320629,5","104,9927368164"
"320629,8","101,9589996338"
"320630,1","101,5567550659"
"320630,4","98,4919433594"
"320630,7","97,2582778931"
320631,"99,6861724854"
"320631,3","97,9329147339"
"320631,6","96,2638092041"
"320631,9","96,1197128296"
"320632,2","101,3112564087"
"320632,5","102,7035140991"
"320632,8","97,7735977173"
"320633,1","97,1965942383"
"320633,4","104,2065353394"
"320633,7","101,9539031982"
320634,"105,475440979"
"320634,3","101,575553894"
"320634,6","100,6593780518"
"320634,9","104,7333755493"
"320635,2","99,3330001831"
"320635,5","100,1768798828"
"320635,8","98,9113311768"
"320636,1","102,272392273"
"320636,4","102,4167251587"
"320636,7","101,318321228"
320637,"102,485748291"
"320637,3","101,1015625"
"320637,6","98,3739929199"
"320637,9","104,9578018188"
"320638,2","101,2093582153"
"320638,5","102,6986541748"
"320638,8","107,6130218506"
"320639,1","107,2181549072"
"320639,4","101,7138442993"
"320639,7","105,9736862183"
320640,"105,833770752"
"320640,3","102,207244873"
"320640,6","101,0198745728"
"320640,9","100,8548736572"
"320641,2","103,2051315308"
"320641,5","101,3563919067"
"320641,8","103,6649627686"
"320642,1","100,8576126099"
"320642,4","100,5576400757"
"320642,7","101,0375366211"
320643,"102,7384262085"
"320643,3","99,8435592651"
"320643,6","100,0392990112"
"320643,9","102,4725875855"
"320644,2","100,4064178467"
"320644,5","98,2189178467"
"320644,8","93,535484314"
"320645,1","99,7391967773"
"320645,4","96,3718338013"
