ID,power,ch,frame,time,mask,mask_region,mean,delta,rel
cell7_02_2_2022,3,fp,5,8.0,down,1,111.609,0.0027042081431700635,1.795826806565069
cell7_02_2_2022,3,fp,6,10.0,down,1,112.018,0.006378696949006175,1.8017185718631712
cell7_02_2_2022,3,fp,7,12.0,down,1,112.672,0.012254285406259889,1.814380166892272
cell7_02_2_2022,3,fp,8,14.0,down,1,113.006,0.015254968196355866,1.8158133717362115
cell7_02_2_2022,3,fp,9,16.0,down,1,113.465,0.019378661012685358,1.825032257954169
cell7_02_2_2022,3,fp,10,18.0,down,1,113.74,0.021849283070399014,1.8237774945000764
cell7_02_2_2022,3,fp,11,20.0,down,1,114.29,0.026790527185826578,1.8262955983823097
cell7_02_2_2022,3,fp,12,22.0,down,1,113.9,0.023286735903978006,1.803100122799169
cell7_02_2_2022,3,fp,13,24.0,down,1,114.938,0.03261221116182108,1.8265520253500227
cell7_02_2_2022,3,fp,14,26.0,down,1,114.925,0.03249541811909275,1.8587055123156757
cell7_02_2_2022,3,fp,15,28.0,down,1,114.819,0.03154310561684678,1.8257981126444696
cell7_02_2_2022,3,fp,16,30.0,down,1,115.512,0.037769073202285355,1.8440621844519574
cell7_02_2_2022,3,fp,17,32.0,down,1,115.641,0.038928019549358386,1.8516276531339275
cell7_02_2_2022,3,fp,18,34.0,down,1,115.63,0.038829194667049746,1.8475033336215423
cell7_02_2_2022,3,fp,19,36.0,down,1,115.694,0.039404175800481375,1.8663726489902093
cell7_02_2_2022,3,fp,20,38.0,down,1,118.255,0.06241240521795354,1.9062687413949115
cell7_02_2_2022,3,fp,21,40.0,down,1,118.256,0.06242138929816345,1.9061375887133294
cell7_02_2_2022,3,fp,22,42.0,down,1,118.492,0.06454163222769237,1.9167533931291731
cell7_02_2_2022,3,fp,23,44.0,down,1,116.581,0.047373054946634394,1.8683948414039881
cell7_02_2_2022,3,fp,24,46.0,down,1,116.879,0.050050310849175106,1.8646266927667738
cell7_02_2_2022,3,fp,25,48.0,down,1,116.816,0.049484313795953395,1.8583808423277244
cell7_02_2_2022,3,fp,26,50.0,down,1,116.973,0.05089481438890266,1.8521133857582628
cell7_02_2_2022,3,fp,27,52.0,down,1,117.214,0.053059977719480865,1.859460658281265
cell7_02_2_2022,3,fp,28,54.0,down,1,116.646,0.047957020160275796,1.847243045591332
cell7_02_2_2022,3,fp,29,56.0,down,1,116.429,0.04600747475473443,1.8377596483521066
cell7_02_2_2022,3,fp,30,58.0,down,1,116.897,0.05021202429295274,1.84426952406613
cell7_02_2_2022,3,fp,1,0.0,up,1,289.923,-0.04361546033446732,0.008500888725648541
cell7_02_2_2022,3,fp,1,0.0,up,2,996.066,0.021436647743994838,0.012629540540701168
cell7_02_2_2022,3,fp,1,0.0,up,3,449.054,-0.02326269333919159,0.0767468594864817
cell7_02_2_2022,3,fp,1,0.0,up,4,1054.407,0.00717492747127781,0.15068278705320465
cell7_02_2_2022,3,fp,1,0.0,up,5,431.522,-0.06230334363624344,0.04855909748325998
cell7_02_2_2022,3,fp,2,2.0,up,1,320.247,0.05641594379979462,0.009354824559558585
cell7_02_2_2022,3,fp,2,2.0,up,2,961.841,-0.013660092099588064,0.012149890179627521
cell7_02_2_2022,3,fp,2,2.0,up,3,446.227,-0.029411700732356116,0.07597808997535181
cell7_02_2_2022,3,fp,2,2.0,up,4,1047.548,0.0006231757970899326,0.14914169276535555
cell7_02_2_2022,3,fp,2,2.0,up,5,441.387,-0.040866713487540784,0.049483090618926695
cell7_02_2_2022,3,fp,3,4.0,up,1,297.367,-0.019059538543956592,0.008695265156734083
cell7_02_2_2022,3,fp,3,4.0,up,2,995.459,0.020814186938003375,0.012587284011217793
cell7_02_2_2022,3,fp,3,4.0,up,3,473.015,0.028854875160141773,0.08062068202504026
cell7_02_2_2022,3,fp,3,4.0,up,4,1032.033,-0.014196831088028411,0.1470815344810888
cell7_02_2_2022,3,fp,3,4.0,up,5,496.405,0.07868731768542638,0.05570742464549467
cell7_02_2_2022,3,fp,4,6.0,up,1,307.163,0.013255051711261345,0.009000952677215273
cell7_02_2_2022,3,fp,4,6.0,up,2,961.525,-0.013984140888209635,0.012184246704726271
cell7_02_2_2022,3,fp,4,6.0,up,3,456.442,-0.0071930553410664505,0.07796263207485976
cell7_02_2_2022,3,fp,4,6.0,up,4,1045.07,-0.0017438224021575047,0.14925864748914042
cell7_02_2_2022,3,fp,4,6.0,up,5,469.611,0.020463996022543653,0.05281349933991133
cell7_02_2_2022,3,fp,5,8.0,up,1,301.024,-0.006995996632632428,0.008693819103466892
cell7_02_2_2022,3,fp,5,8.0,up,2,960.918,-0.01460660169420098,0.01200091250665644
cell7_02_2_2022,3,fp,5,8.0,up,3,474.007,0.03101257425247263,0.07979512494429539
cell7_02_2_2022,3,fp,5,8.0,up,4,1055.42,0.008142550221817738,0.1485626134970496
cell7_02_2_2022,3,fp,5,8.0,up,5,462.043,0.004018743415814692,0.0512128181149279
cell7_02_2_2022,3,fp,6,10.0,up,1,292.238,-0.03597884575292082,0.00843685234025862
cell7_02_2_2022,3,fp,6,10.0,up,2,1001.903,0.027422321095842694,0.0125079945079858
cell7_02_2_2022,3,fp,6,10.0,up,3,477.568,0.038758104965970604,0.08036380675962172
cell7_02_2_2022,3,fp,6,10.0,up,4,1067.751,0.01992118411807244,0.15024089563929202
cell7_02_2_2022,3,fp,6,10.0,up,5,476.534,0.03550766460029007,0.052798791939125504
cell7_02_2_2022,3,fp,7,12.0,up,1,307.152,0.013218765421672924,0.008877960401608317
cell7_02_2_2022,3,fp,7,12.0,up,2,997.825,0.02324045096926475,0.01247189637249717
cell7_02_2_2022,3,fp,7,12.0,up,3,471.407,0.02535731453467004,0.07942140620414903
cell7_02_2_2022,3,fp,7,12.0,up,4,1070.477,0.022525073178261548,0.15080353915108544
cell7_02_2_2022,3,fp,7,12.0,up,5,493.706,0.07282239474864508,0.054766448250370435
cell7_02_2_2022,3,fp,8,14.0,up,1,288.952,-0.04681855007903824,0.008333784329686457
cell7_02_2_2022,3,fp,8,14.0,up,2,1012.481,0.03826975174786369,0.01262764697545109
cell7_02_2_2022,3,fp,8,14.0,up,3,497.586,0.0822992545932673,0.08365013701923381
cell7_02_2_2022,3,fp,8,14.0,up,4,1074.772,0.02662767901593996,0.1510803364626751
cell7_02_2_2022,3,fp,8,14.0,up,5,493.815,0.07305925158455062,0.05465985196111118
cell7_02_2_2022,3,fp,9,16.0,up,1,291.606,-0.03806365802745103,0.008418823313896632
cell7_02_2_2022,3,fp,9,16.0,up,2,1036.16,0.06255187600662782,0.012935992362090412
cell7_02_2_2022,3,fp,9,16.0,up,3,528.9,0.15041033259452444,0.08900390800760055
cell7_02_2_2022,3,fp,9,16.0,up,4,1109.81,0.060096154764620165,0.15616276670284354
cell7_02_2_2022,3,fp,9,16.0,up,5,501.699,0.09019117171555639,0.05558844760197779
cell7_02_2_2022,3,fp,10,18.0,up,1,321.401,0.06022270545297157,0.00925018428189049
cell7_02_2_2022,3,fp,10,18.0,up,2,1011.402,0.0371632687006402,0.012587682211721034
cell7_02_2_2022,3,fp,10,18.0,up,3,557.203,0.211972184822588,0.09347563477613116
cell7_02_2_2022,3,fp,10,18.0,up,4,1087.679,0.038956511040833516,0.15257335444695314
cell7_02_2_2022,3,fp,10,18.0,up,5,481.519,0.046340062095605115,0.053186796210529234
cell7_02_2_2022,3,fp,11,20.0,up,1,330.195,0.08923194460205143,0.009470631982808852
cell7_02_2_2022,3,fp,11,20.0,up,2,1057.016,0.08393909605564942,0.01311017263129251
cell7_02_2_2022,3,fp,11,20.0,up,3,572.598,0.2454578476516534,0.0957281758395362
cell7_02_2_2022,3,fp,11,20.0,up,4,1100.578,0.05127770142505128,0.15385229086939675
cell7_02_2_2022,3,fp,11,20.0,up,5,487.741,0.059860458728674286,0.05368892180839602
cell7_02_2_2022,3,fp,12,22.0,up,1,302.752,-0.0012957504136637754,0.008602581115745234
cell7_02_2_2022,3,fp,12,22.0,up,2,1043.092,0.06966043993930034,0.012816890069178475
cell7_02_2_2022,3,fp,12,22.0,up,3,542.357,0.1796806518339355,0.08982734438288767
cell7_02_2_2022,3,fp,12,22.0,up,4,1092.31,0.04338006578688446,0.15127320190815743
cell7_02_2_2022,3,fp,12,22.0,up,5,500.336,0.08722937476748932,0.054562019151359324
cell7_02_2_2022,3,fp,13,24.0,up,1,317.552,0.04752580285065087,0.009057950015600964
cell7_02_2_2022,3,fp,13,24.0,up,2,1089.463,0.11721254872781099,0.013438323744444097
cell7_02_2_2022,3,fp,13,24.0,up,3,545.028,0.18549034364403197,0.09061796808486562
cell7_02_2_2022,3,fp,13,24.0,up,4,1124.096,0.0737422146009592,0.15627594388861368
cell7_02_2_2022,3,fp,13,24.0,up,5,572.961,0.24504339043393927,0.06272287964188315
cell7_02_2_2022,3,fp,14,26.0,up,1,354.889,0.1706913659742802,0.01030234231764128
cell7_02_2_2022,3,fp,14,26.0,up,2,1007.245,0.0329003863769068,0.012644344424150359
cell7_02_2_2022,3,fp,14,26.0,up,3,536.072,0.16601014901609365,0.09070838930234296
cell7_02_2_2022,3,fp,14,26.0,up,4,1118.035,0.06795271658415607,0.15818768863590124
cell7_02_2_2022,3,fp,14,26.0,up,5,552.949,0.20155734456107174,0.0616048225774598
cell7_02_2_2022,3,fp,15,28.0,up,1,376.232,0.24109666403646043,0.010738439395813785
cell7_02_2_2022,3,fp,15,28.0,up,2,1088.818,0.11655112002951704,0.013438760180413284
cell7_02_2_2022,3,fp,15,28.0,up,3,537.8,0.1697687216285408,0.08947213354200596
cell7_02_2_2022,3,fp,15,28.0,up,4,1137.197,0.08625635641223425,0.15819598244280483
cell7_02_2_2022,3,fp,15,28.0,up,5,576.692,0.2531508478170928,0.0631707985468942
cell7_02_2_2022,3,fp,16,30.0,up,1,353.895,0.16741240489693357,0.010140719581562995
cell7_02_2_2022,3,fp,16,30.0,up,2,1045.478,0.07210721338756294,0.012954698328552467
cell7_02_2_2022,3,fp,16,30.0,up,3,569.079,0.2378036711335968,0.09504911390311425
cell7_02_2_2022,3,fp,16,30.0,up,4,1106.824,0.05724391238247635,0.15457784513271614
cell7_02_2_2022,3,fp,16,30.0,up,5,596.19,0.2955199724637633,0.0655639615988943
cell7_02_2_2022,3,fp,17,32.0,up,1,371.646,0.22596858003172074,0.010681100847931802
cell7_02_2_2022,3,fp,17,32.0,up,2,1037.386,0.06380910326881127,0.012892757038380543
cell7_02_2_2022,3,fp,17,32.0,up,3,552.83,0.20246047299722258,0.09261043824464582
cell7_02_2_2022,3,fp,17,32.0,up,4,1109.504,0.05980386200878086,0.15541404727041236
cell7_02_2_2022,3,fp,17,32.0,up,5,590.391,0.2829187541938872,0.06511979317726528
cell7_02_2_2022,3,fp,18,34.0,up,1,396.559,0.3081504284421174,0.011372849562035098
cell7_02_2_2022,3,fp,18,34.0,up,2,1140.151,0.16919161517606612,0.014139756023639455
cell7_02_2_2022,3,fp,18,34.0,up,3,578.728,0.2587912099863186,0.09674237344087526
cell7_02_2_2022,3,fp,18,34.0,up,4,1124.057,0.07370496160266597,0.15711722182586463
cell7_02_2_2022,3,fp,18,34.0,up,5,602.026,0.3082015916779373,0.06626181739948078
cell7_02_2_2022,3,fp,19,36.0,up,1,390.539,0.28829193177649737,0.011308373642973178
cell7_02_2_2022,3,fp,19,36.0,up,2,1026.592,0.05274017091317565,0.01285439120378035
cell7_02_2_2022,3,fp,19,36.0,up,3,550.97,0.19841478719910227,0.09299172215340766
cell7_02_2_2022,3,fp,19,36.0,up,4,1130.912,0.08025289245651618,0.15960202649507005
cell7_02_2_2022,3,fp,19,36.0,up,5,605.504,0.3157592804419707,0.06728814030780807
cell7_02_2_2022,3,fp,20,38.0,up,1,411.354,0.3569554879384371,0.011902232106671873
cell7_02_2_2022,3,fp,20,38.0,up,2,1089.734,0.11749045132817941,0.013634868451278221
cell7_02_2_2022,3,fp,20,38.0,up,3,580.169,0.26192552892991616,0.09784711791211387
cell7_02_2_2022,3,fp,20,38.0,up,4,1179.022,0.12620780906902263,0.16626793019322772
cell7_02_2_2022,3,fp,20,38.0,up,5,601.738,0.3075757681115081,0.0668200076795671
cell7_02_2_2022,3,fp,21,40.0,up,1,385.552,0.27184104757858285,0.011154765594329768
cell7_02_2_2022,3,fp,21,40.0,up,2,1173.684,0.20357872919140174,0.014684100323945723
cell7_02_2_2022,3,fp,21,40.0,up,3,581.511,0.2648445129842588,0.0980658101059964
cell7_02_2_2022,3,fp,21,40.0,up,4,1170.697,0.11825572674104258,0.16508093919618913
cell7_02_2_2022,3,fp,21,40.0,up,5,582.619,0.2660302098942708,0.0646918235571217
cell7_02_2_2022,3,fp,22,42.0,up,1,422.706,0.3944029387936061,0.012273322362535009
cell7_02_2_2022,3,fp,22,42.0,up,2,1131.196,0.16000852371370558,0.01420297501445854
cell7_02_2_2022,3,fp,22,42.0,up,3,598.252,0.3012578602672328,0.1012485637510829
cell7_02_2_2022,3,fp,22,42.0,up,4,1167.54,0.11524014428945914,0.1652226446248084
cell7_02_2_2022,3,fp,22,42.0,up,5,586.927,0.2753914874087777,0.06540242517976842
cell7_02_2_2022,3,fp,23,44.0,up,1,380.236,0.2543048734466168,0.010938053102262247
cell7_02_2_2022,3,fp,23,44.0,up,2,1048.737,0.0754492228879351,0.013045838152286956
cell7_02_2_2022,3,fp,23,44.0,up,3,600.271,0.30564938694809557,0.10065043153177894
cell7_02_2_2022,3,fp,23,44.0,up,4,1140.523,0.0894333685230885,0.15990618018835073
cell7_02_2_2022,3,fp,23,44.0,up,5,583.927,0.2688724919251378,0.06446616053649165
cell7_02_2_2022,3,fp,24,46.0,up,1,401.558,0.3246408976832192,0.011498764685991866
cell7_02_2_2022,3,fp,24,46.0,up,2,1083.89,0.11149759968038125,0.01342165978242426
cell7_02_2_2022,3,fp,24,46.0,up,3,599.664,0.3043291013139779,0.10009038157758392
cell7_02_2_2022,3,fp,24,46.0,up,4,1130.075,0.07945338580083819,0.15771904353458777
cell7_02_2_2022,3,fp,24,46.0,up,5,592.779,0.2881078745988646,0.06514513500797361
cell7_02_2_2022,3,fp,25,48.0,up,1,409.818,0.35188860241046505,0.011702274912424036
cell7_02_2_2022,3,fp,25,48.0,up,2,990.331,0.015555572418853908,0.012228626923562452
cell7_02_2_2022,3,fp,25,48.0,up,3,585.744,0.27405171082481977,0.09749174059993905
cell7_02_2_2022,3,fp,25,48.0,up,4,1158.571,0.10667290988709843,0.16124110420303595
cell7_02_2_2022,3,fp,25,48.0,up,5,592.523,0.28755158698426075,0.06493374765947887
cell7_02_2_2022,3,fp,26,50.0,up,1,387.598,0.2785902974420144,0.011015654412286911
cell7_02_2_2022,3,fp,26,50.0,up,2,1055.699,0.08258855094610963,0.01297440283582893
cell7_02_2_2022,3,fp,26,50.0,up,3,571.772,0.24366121514130556,0.09471804430707283
cell7_02_2_2022,3,fp,26,50.0,up,4,1172.587,0.12006106435063814,0.1624232549781604
cell7_02_2_2022,3,fp,26,50.0,up,5,599.426,0.30255179559211626,0.06538098107709568
cell7_02_2_2022,3,fp,27,52.0,up,1,380.454,0.2550240017311858,0.010833223189620777
cell7_02_2_2022,3,fp,27,52.0,up,2,1060.565,0.0875784921025413,0.013059027147076213
cell7_02_2_2022,3,fp,27,52.0,up,3,573.319,0.24702609467339787,0.09515527156678129
cell7_02_2_2022,3,fp,27,52.0,up,4,1164.582,0.11241464764967972,0.16162163596672194
cell7_02_2_2022,3,fp,27,52.0,up,5,590.893,0.28400959943814974,0.06457298620192232
cell7_02_2_2022,3,fp,28,54.0,up,1,416.503,0.3739407702193801,0.011839153879587849
cell7_02_2_2022,3,fp,28,54.0,up,2,1126.134,0.15481759027066064,0.013842375893935999
cell7_02_2_2022,3,fp,28,54.0,up,3,571.61,0.24330884895888855,0.09470726713665915
cell7_02_2_2022,3,fp,28,54.0,up,4,1144.768,0.09348821410654506,0.15859677004326017
cell7_02_2_2022,3,fp,28,54.0,up,5,584.309,0.2697025773500545,0.06374292397465987
cell7_02_2_2022,3,fp,29,56.0,up,1,392.504,0.2947739825984149,0.011120334290376385
cell7_02_2_2022,3,fp,29,56.0,up,2,1096.211,0.124132426024071,0.01343030263880961
cell7_02_2_2022,3,fp,29,56.0,up,3,598.944,0.30276302939212485,0.09891018551189024
cell7_02_2_2022,3,fp,29,56.0,up,4,1134.94,0.08410045853664873,0.1567186254696677
cell7_02_2_2022,3,fp,29,56.0,up,5,577.498,0.25490228460369746,0.06279287113835501
cell7_02_2_2022,3,fp,30,58.0,up,1,384.606,0.2687204266739853,0.010891431411182345
cell7_02_2_2022,3,fp,30,58.0,up,2,1042.479,0.06903182630820849,0.012765977123656963
cell7_02_2_2022,3,fp,30,58.0,up,3,595.269,0.2947695372910002,0.09825681086731869
cell7_02_2_2022,3,fp,30,58.0,up,4,1139.714,0.08866060760977491,0.15730351741201806
cell7_02_2_2022,3,fp,30,58.0,up,5,583.57,0.2680967314625847,0.06342315692636917
cell5_02_2_2022,3,ca,1,0.0,master,1,217.939,0.0014888679548746215,1
cell5_02_2_2022,3,ca,2,2.0,master,1,214.297,-0.015247110723065763,1
cell5_02_2_2022,3,ca,3,4.0,master,1,217.434,-0.0008317441352845842,1
cell5_02_2_2022,3,ca,4,6.0,master,1,220.209,0.011920134181927035,1
cell5_02_2_2022,3,ca,5,8.0,master,1,218.196,0.002669852721549736,1
cell5_02_2_2022,3,ca,6,10.0,master,1,220.164,0.011713346965972178,1
cell5_02_2_2022,3,ca,7,12.0,master,1,219.816,0.01011419249592193,1
cell5_02_2_2022,3,ca,8,14.0,master,1,349.502,0.6060565677917427,1
cell5_02_2_2022,3,ca,9,16.0,master,1,452.643,1.08001746203157,1
cell5_02_2_2022,3,ca,10,18.0,master,1,408.553,0.8774119431105396,1
cell5_02_2_2022,3,ca,11,20.0,master,1,386.738,0.7771660960871267,1
cell5_02_2_2022,3,ca,12,22.0,master,1,374.366,0.7203133975139584,1
cell5_02_2_2022,3,ca,13,24.0,master,1,356.69,0.6390873790869199,1
cell5_02_2_2022,3,ca,14,26.0,master,1,725.568,2.334181926797326,1
cell5_02_2_2022,3,ca,15,28.0,master,1,615.162,1.8268363853594658,1
cell5_02_2_2022,3,ca,16,30.0,master,1,562.163,1.5832915929508542,1
cell5_02_2_2022,3,ca,17,32.0,master,1,535.234,1.4595455276520468,1
cell5_02_2_2022,3,ca,18,34.0,master,1,510.818,1.3473473795464472,1
cell5_02_2_2022,3,ca,19,36.0,master,1,691.931,2.1796107805068594,1
cell5_02_2_2022,3,ca,20,38.0,master,1,719.755,2.307469613767434,1
cell5_02_2_2022,3,ca,21,40.0,master,1,662.693,2.0452542333938384,1
cell5_02_2_2022,3,ca,22,42.0,master,1,619.132,1.845079613078143,1
cell5_02_2_2022,3,ca,23,44.0,master,1,584.36,1.68529283367415,1
cell5_02_2_2022,3,ca,24,46.0,master,1,561.414,1.5798497346230733,1
cell5_02_2_2022,3,ca,25,48.0,master,1,546.973,1.5134894193874506,1
cell5_02_2_2022,3,ca,26,50.0,master,1,518.912,1.3845415067895144,1
cell5_02_2_2022,3,ca,27,52.0,master,1,510.97,1.3480458608092278,1
cell5_02_2_2022,3,ca,28,54.0,master,1,494.923,1.2743055395997525,1
cell5_02_2_2022,3,ca,29,56.0,master,1,478.108,1.1970360499046486,1
cell5_02_2_2022,3,ca,30,58.0,master,1,469.342,1.156753900236657,1
cell5_02_2_2022,3,fp,1,0.0,master,1,167.641,-0.011418974462398835,1
cell5_02_2_2022,3,fp,2,2.0,master,1,168.731,-0.004991231142829107,1
cell5_02_2_2022,3,fp,3,4.0,master,1,169.422,-0.0009163956989550849,1
cell5_02_2_2022,3,fp,4,6.0,master,1,171.448,0.011030951058336928,1
cell5_02_2_2022,3,fp,5,8.0,master,1,170.645,0.006295650245846601,1
cell5_02_2_2022,3,fp,6,10.0,master,1,170.501,0.0054464804861969925,1
cell5_02_2_2022,3,fp,7,12.0,master,1,171.478,0.011207861424930597,1
cell5_02_2_2022,3,fp,8,14.0,master,1,168.957,-0.003658506381156861,1
cell5_02_2_2022,3,fp,9,16.0,master,1,168.414,-0.006860584016502175,1
cell5_02_2_2022,3,fp,10,18.0,master,1,169.059,-0.0030570111347383885,1
cell5_02_2_2022,3,fp,11,20.0,master,1,167.476,-0.012391981478663926,1
cell5_02_2_2022,3,fp,12,22.0,master,1,169.318,-0.0015296849698130234,1
cell5_02_2_2022,3,fp,13,24.0,master,1,170.688,0.006549221771297385,1
cell5_02_2_2022,3,fp,14,26.0,master,1,164.21,-0.031651623388493845,1
cell5_02_2_2022,3,fp,15,28.0,master,1,162.354,-0.04259647806842168,1
cell5_02_2_2022,3,fp,16,30.0,master,1,160.97,-0.05075794298060936,1
cell5_02_2_2022,3,fp,17,32.0,master,1,163.487,-0.035915163223401166,1
cell5_02_2_2022,3,fp,18,34.0,master,1,163.063,-0.038415496404591624,1
cell5_02_2_2022,3,fp,19,36.0,master,1,161.86,-0.045509602104997306,1
cell5_02_2_2022,3,fp,20,38.0,master,1,157.499,-0.07122647239549604,1
cell5_02_2_2022,3,fp,21,40.0,master,1,156.316,-0.07820263785150605,1
cell5_02_2_2022,3,fp,22,42.0,master,1,156.969,-0.07435188887198406,1
cell5_02_2_2022,3,fp,23,44.0,master,1,155.338,-0.08396991580245947,1
cell5_02_2_2022,3,fp,24,46.0,master,1,154.261,-0.09032099796317192,1
cell5_02_2_2022,3,fp,25,48.0,master,1,156.185,-0.07897514645229838,1
cell5_02_2_2022,3,fp,26,50.0,master,1,158.089,-0.06774723518582067,1
cell5_02_2_2022,3,fp,27,52.0,master,1,157.587,-0.07070753532015467,1
cell5_02_2_2022,3,fp,28,54.0,master,1,158.013,-0.06819540811452457,1
cell5_02_2_2022,3,fp,29,56.0,master,1,160.634,-0.05273933908645844,1
cell5_02_2_2022,3,fp,30,58.0,master,1,160.717,-0.05224988707221582,1
cell5_02_2_2022,3,fp,1,0.0,down,1,29.794,0.00016113222241615993,2.1946764965743752
cell5_02_2_2022,3,fp,2,2.0,down,1,29.755,-0.0011480670847153333,2.177700210225928
cell5_02_2_2022,3,fp,3,4.0,down,1,29.907,0.003954453291796994,2.1798609511023264
cell5_02_2_2022,3,fp,4,6.0,down,1,29.786,-0.00010742148161077328,2.1453854315804786
cell5_02_2_2022,3,fp,5,8.0,down,1,29.704,-0.0028600969478871667,2.1495802377233075
cell5_02_2_2022,3,fp,6,10.0,down,1,29.825,0.0012017778255206007,2.1601490270711503
cell5_02_2_2022,3,fp,7,12.0,down,1,30.217,0.014360909322841758,2.1760153120895915
cell5_02_2_2022,3,fp,8,14.0,down,1,30.185,0.013286694506733907,2.206182942018903
cell5_02_2_2022,3,fp,9,16.0,down,1,30.316,0.01768426141017543,2.2228905330449455
cell5_02_2_2022,3,fp,10,18.0,down,1,30.371,0.01953056812536079,2.218467999027918
cell5_02_2_2022,3,fp,11,20.0,down,1,30.387,0.020067675533414774,2.2405583378715335
cell5_02_2_2022,3,fp,12,22.0,down,1,30.645,0.028728532488284296,2.235063523882423
cell5_02_2_2022,3,fp,13,24.0,down,1,30.431,0.021544720905563086,2.201612420398923
cell5_02_2_2022,3,fp,14,26.0,down,1,30.768,0.032857545687698886,2.3138330923393724
cell5_02_2_2022,3,fp,15,28.0,down,1,30.973,0.039739234353389746,2.3558351368583073
cell5_02_2_2022,3,fp,16,30.0,down,1,31.179,0.046654492232084024,2.3919347185130206
cell5_02_2_2022,3,fp,17,32.0,down,1,31.199,0.04732587649215154,2.356608861738272
cell5_02_2_2022,3,fp,18,34.0,down,1,31.116,0.04453963181287173,2.35640392025531
cell5_02_2_2022,3,fp,19,36.0,down,1,31.09,0.04366683227478411,2.3719507372307835
cell5_02_2_2022,3,fp,20,38.0,down,1,32.162,0.07965302861439709,2.521692063161548
cell5_02_2_2022,3,fp,21,40.0,down,1,32.329,0.08525908718596,2.5539351101612553
cell5_02_2_2022,3,fp,22,42.0,down,1,32.233,0.08203644273763631,2.535770865639388
cell5_02_2_2022,3,fp,23,44.0,down,1,31.74,0.06548682072697479,2.5232580505230033
cell5_02_2_2022,3,fp,24,46.0,down,1,31.836,0.06870946517529834,2.5485480012312736
cell5_02_2_2022,3,fp,25,48.0,down,1,31.803,0.0676016811461872,2.514529219782319
cell5_02_2_2022,3,fp,26,50.0,down,1,31.598,0.06071999248049622,2.468239475000893
cell5_02_2_2022,3,fp,27,52.0,down,1,31.602,0.060854269332509744,2.4763833091026357
cell5_02_2_2022,3,fp,28,54.0,down,1,31.599,0.06075356169349963,2.469471688772301
cell5_02_2_2022,3,fp,29,56.0,down,1,31.354,0.05252910450767386,2.4103178462167403
cell5_02_2_2022,3,fp,30,58.0,down,1,31.514,0.05790017858821312,2.421410308772643
cell5_02_2_2022,3,fp,1,0.0,up,1,103.902,0.010248133167392677,0.09264268406584088
cell5_02_2_2022,3,fp,1,0.0,up,2,114.422,-0.1321805081532042,0.005945716546663656
cell5_02_2_2022,3,fp,2,2.0,up,1,97.166,-0.05524657747355323,0.08607751169248035
cell5_02_2_2022,3,fp,2,2.0,up,2,140.039,0.06210845657944652,0.0072298548954508905
cell5_02_2_2022,3,fp,3,4.0,up,1,102.855,6.806160547609095e-05,0.09074500920841957
cell5_02_2_2022,3,fp,3,4.0,up,2,139.448,0.05762609025407693,0.007169953089098666
cell5_02_2_2022,3,fp,4,6.0,up,1,109.873,0.0683046826384568,0.09579119226394323
cell5_02_2_2022,3,fp,4,6.0,up,2,148.017,0.12261660978384553,0.007520616007302606
cell5_02_2_2022,3,fp,5,8.0,up,1,100.444,-0.023374299937772212,0.08798311420374842
cell5_02_2_2022,3,fp,5,8.0,up,2,117.324,-0.1101706484641636,0.005989198608924859
cell5_02_2_2022,3,fp,6,10.0,up,1,114.753,0.11575334474175483,0.10060219547636147
cell5_02_2_2022,3,fp,6,10.0,up,2,154.63,0.17277208949563924,0.007900290742749517
cell5_02_2_2022,3,fp,7,12.0,up,1,117.045,0.13803865899191042,0.10202686206791281
cell5_02_2_2022,3,fp,7,12.0,up,2,158.854,0.20480849450132768,0.008069841244492415
cell5_02_2_2022,3,fp,8,14.0,up,1,120.505,0.1716805382700684,0.1066095566969323
cell5_02_2_2022,3,fp,8,14.0,up,2,156.725,0.18866135760333738,0.00808047296844642
cell5_02_2_2022,3,fp,9,16.0,up,1,127.21,0.23687383322962036,0.11290504098840111
cell5_02_2_2022,3,fp,9,16.0,up,2,142.437,0.08029579067121766,0.007367536923365474
cell5_02_2_2022,3,fp,10,18.0,up,1,126.508,0.23004822650902298,0.11185320448183354
cell5_02_2_2022,3,fp,10,18.0,up,2,121.592,-0.07780053090633272,0.006265331089094382
cell5_02_2_2022,3,fp,11,20.0,up,1,124.157,0.20718925015556935,0.11081247615355602
cell5_02_2_2022,3,fp,11,20.0,up,2,140.796,0.06784982935153605,0.007323386017086676
cell5_02_2_2022,3,fp,12,22.0,up,1,137.631,0.33819811761045426,0.12150230882595181
cell5_02_2_2022,3,fp,12,22.0,up,2,135.344,0.026499810390595593,0.0069632290618725605
cell5_02_2_2022,3,fp,13,24.0,up,1,132.419,0.2875213907902926,0.11596262012695112
cell5_02_2_2022,3,fp,13,24.0,up,2,138.791,0.052643155100493236,0.007083280188187202
cell5_02_2_2022,3,fp,14,26.0,up,1,123.783,0.20355281580584944,0.11267550751119412
cell5_02_2_2022,3,fp,14,26.0,up,2,166.329,0.26150170648464205,0.008823519695619878
cell5_02_2_2022,3,fp,15,28.0,up,1,129.079,0.2550462818917238,0.1188397639496634
cell5_02_2_2022,3,fp,15,28.0,up,2,156.528,0.1871672354948808,0.008398564000084175
cell5_02_2_2022,3,fp,16,30.0,up,1,129.26,0.25680616054760413,0.12002960161585852
