ID,ch,frame,time,int,delta,d
cell7_02_2_2022,ca,2,4.0,132.231396484375,0.1622672608776895,7.0
cell7_02_2_2022,ca,2,4.0,385.231396484375,0.17639598411723093,6.0
cell7_02_2_2022,ca,2,4.0,628.231396484375,0.17955240032452222,5.0
cell7_02_2_2022,ca,2,4.0,631.231396484375,0.1658954459424882,4.0
cell7_02_2_2022,ca,2,4.0,1283.231396484375,0.012108837879038869,3.605551275463989
cell7_02_2_2022,ca,2,4.0,1011.231396484375,-0.011754681969989586,4.47213595499958
cell7_02_2_2022,ca,2,4.0,955.231396484375,-0.031993104324276975,5.385164807134504
cell7_02_2_2022,ca,2,4.0,933.231396484375,-0.03686127383098391,6.324555320336759
cell7_02_2_2022,ca,2,4.0,908.231396484375,-0.028109992855462614,7.280109889280518
cell7_02_2_2022,ca,2,4.0,1313.231396484375,-0.01104178450420527,8.246211251235321
cell7_02_2_2022,ca,2,4.0,962.231396484375,0.015793598806040202,9.219544457292887
cell7_02_2_2022,ca,2,4.0,1029.231396484375,0.04729633827369561,10.198039027185569
cell7_02_2_2022,ca,2,4.0,1065.231396484375,0.058000250558605436,11.180339887498949
cell7_02_2_2022,ca,2,4.0,1385.231396484375,0.02481103881517087,12.165525060596439
cell7_02_2_2022,ca,2,4.0,727.231396484375,-0.03870416940163704,13.152946437965905
cell7_02_2_2022,ca,2,4.0,838.231396484375,-0.09132876480434649,14.142135623730951
cell7_02_2_2022,ca,2,4.0,672.231396484375,-0.1078665625776262,15.132745950421556
cell7_02_2_2022,ca,2,4.0,877.231396484375,-0.0964521445815565,16.1245154965971
cell7_02_2_2022,ca,2,4.0,542.231396484375,-0.07274847826128385,17.08800749063506
cell7_02_2_2022,ca,2,4.0,799.231396484375,-0.037767694912987364,18.027756377319946
cell7_02_2_2022,ca,2,4.0,589.231396484375,0.012077848141260807,18.973665961010276
cell7_02_2_2022,ca,2,4.0,649.231396484375,0.06524596573046919,19.924858845171276
cell7_02_2_2022,ca,2,4.0,329.231396484375,0.09522873932718562,20.8806130178211
cell7_02_2_2022,ca,2,4.0,164.231396484375,0.07841259484278036,21.840329667841555
cell7_02_2_2022,ca,2,4.0,105.23139648437501,0.005191147303657664,22.80350850198276
cell7_02_2_2022,ca,2,4.0,6.231396484375011,-0.12344161578792436,23.769728648009426
cell7_02_2_2022,ca,2,4.0,71.23139648437501,0.07353886447349173,9.0
cell7_02_2_2022,ca,2,4.0,25.23139648437501,0.10966597491910841,8.0
cell7_02_2_2022,ca,2,4.0,171.231396484375,0.15857579753963785,7.0
cell7_02_2_2022,ca,2,4.0,378.231396484375,0.19205422313776327,6.0
cell7_02_2_2022,ca,2,4.0,455.231396484375,0.19917208899954125,5.0
cell7_02_2_2022,ca,2,4.0,1408.231396484375,0.17953341343376492,4.0
cell7_02_2_2022,ca,2,4.0,1036.231396484375,0.015413964240498842,3.1622776601683795
cell7_02_2_2022,ca,2,4.0,1191.231396484375,-0.012092017394384527,4.123105625617661
cell7_02_2_2022,ca,2,4.0,977.231396484375,-0.02925326933561796,5.0990195135927845
cell7_02_2_2022,ca,2,4.0,923.231396484375,-0.023407678285051556,6.082762530298219
cell7_02_2_2022,ca,2,4.0,1386.231396484375,-0.0012602139045289366,7.0710678118654755
cell7_02_2_2022,ca,2,4.0,984.231396484375,0.020946810495137434,8.06225774829855
cell7_02_2_2022,ca,2,4.0,1058.231396484375,0.040625375357524904,9.055385138137417
cell7_02_2_2022,ca,2,4.0,993.231396484375,0.061069959051698555,10.04987562112089
cell7_02_2_2022,ca,2,4.0,1119.231396484375,0.06555791881532792,11.045361017187261
cell7_02_2_2022,ca,2,4.0,1059.231396484375,0.029772408124766295,12.041594578792296
cell7_02_2_2022,ca,2,4.0,616.231396484375,-0.0367863087337413,13.0
cell7_02_2_2022,ca,2,4.0,739.231396484375,-0.09291560201483978,13.92838827718412
cell7_02_2_2022,ca,2,4.0,644.231396484375,-0.11249124911334704,14.866068747318506
cell7_02_2_2022,ca,2,4.0,712.231396484375,-0.1037584520977535,15.811388300841896
cell7_02_2_2022,ca,2,4.0,630.231396484375,-0.08188444386709931,16.76305461424021
cell7_02_2_2022,ca,2,4.0,601.231396484375,-0.047426985006177994,17.72004514666935
cell7_02_2_2022,ca,2,4.0,737.231396484375,0.0028745254333374477,18.681541692269406
cell7_02_2_2022,ca,2,4.0,864.231396484375,0.05888872235659395,19.6468827043885
cell7_02_2_2022,ca,2,4.0,378.231396484375,0.09646520932759692,20.615528128088304
cell7_02_2_2022,ca,2,4.0,193.231396484375,0.09108039722440392,21.587033144922902
cell7_02_2_2022,ca,2,4.0,0.0,0.028479460251514085,22.561028345356956
cell7_02_2_2022,ca,2,4.0,0.0,-0.09445008474518468,23.53720459187964
cell7_02_2_2022,ca,2,4.0,3.2313964843750114,0.03886781893329022,8.0
cell7_02_2_2022,ca,2,4.0,25.23139648437501,0.1074388732523479,7.0
cell7_02_2_2022,ca,2,4.0,372.231396484375,0.149633144494232,6.0
cell7_02_2_2022,ca,2,4.0,1069.231396484375,0.15634719857864202,5.0
cell7_02_2_2022,ca,2,4.0,1077.231396484375,0.13606105972102187,4.0
cell7_02_2_2022,ca,2,4.0,727.231396484375,-0.01606701829862939,4.0
cell7_02_2_2022,ca,2,4.0,1056.231396484375,-0.03166491438125865,5.0
cell7_02_2_2022,ca,2,4.0,602.231396484375,-0.02179254156028661,6.0
cell7_02_2_2022,ca,2,4.0,1134.231396484375,0.005475458764385091,7.0
cell7_02_2_2022,ca,2,4.0,1069.231396484375,0.02950022082864414,8.0
cell7_02_2_2022,ca,2,4.0,769.231396484375,0.045540417898798966,8.94427190999916
cell7_02_2_2022,ca,2,4.0,944.231396484375,0.06180090047198295,9.848857801796104
cell7_02_2_2022,ca,2,4.0,913.231396484375,0.06827686295932489,10.770329614269007
cell7_02_2_2022,ca,2,4.0,886.231396484375,0.03946865556344719,11.704699910719626
cell7_02_2_2022,ca,2,4.0,884.231396484375,-0.021930576317039308,12.649110640673518
cell7_02_2_2022,ca,2,4.0,554.231396484375,-0.07786833056472085,13.601470508735444
cell7_02_2_2022,ca,2,4.0,796.231396484375,-0.10037256022674222,14.560219778561036
cell7_02_2_2022,ca,2,4.0,821.231396484375,-0.09531809629537866,15.524174696260024
cell7_02_2_2022,ca,2,4.0,714.231396484375,-0.07835322685626075,16.492422502470642
cell7_02_2_2022,ca,2,4.0,819.231396484375,-0.052129178062040135,17.46424919657298
cell7_02_2_2022,ca,2,4.0,625.231396484375,-0.01215102320777754,18.439088914585774
cell7_02_2_2022,ca,2,4.0,686.231396484375,0.038996887434066985,19.4164878389476
cell7_02_2_2022,ca,2,4.0,592.231396484375,0.08554440916638557,20.396078054371138
cell7_02_2_2022,ca,2,4.0,333.231396484375,0.10379989025210871,21.37755832643195
cell7_02_2_2022,ca,2,4.0,74.23139648437501,0.0743847833780579,22.360679774997898
cell7_02_2_2022,ca,2,4.0,5.231396484375011,-0.008131412445653878,23.345235059857504
cell7_02_2_2022,ca,2,4.0,0.0,-0.04497900474282858,8.0
cell7_02_2_2022,ca,2,4.0,25.23139648437501,0.022198155279640093,7.0
cell7_02_2_2022,ca,2,4.0,319.231396484375,0.06098101327837581,6.0
cell7_02_2_2022,ca,2,4.0,452.231396484375,0.06872409770626343,5.0
cell7_02_2_2022,ca,2,4.0,881.231396484375,0.058226683615178895,4.0
cell7_02_2_2022,ca,2,4.0,1323.231396484375,-0.003256155847675277,4.0
cell7_02_2_2022,ca,2,4.0,648.231396484375,-0.018224123380795522,5.0
cell7_02_2_2022,ca,2,4.0,983.231396484375,-0.012184222632431572,5.830951894845301
cell7_02_2_2022,ca,2,4.0,921.231396484375,0.00958525257393617,6.708203932499369
cell7_02_2_2022,ca,2,4.0,991.231396484375,0.028469459377621496,7.615773105863909
cell7_02_2_2022,ca,2,4.0,1195.231396484375,0.03952051462198641,8.54400374531753
cell7_02_2_2022,ca,2,4.0,890.231396484375,0.052604091238638545,9.486832980505138
cell7_02_2_2022,ca,2,4.0,1031.231396484375,0.06318140904273936,10.44030650891055
cell7_02_2_2022,ca,2,4.0,1234.231396484375,0.0465569166438354,11.40175425099138
cell7_02_2_2022,ca,2,4.0,955.231396484375,-0.002668287353646846,12.36931687685298
cell7_02_2_2022,ca,2,4.0,937.231396484375,-0.05322185476375548,13.341664064126334
cell7_02_2_2022,ca,2,4.0,794.231396484375,-0.07639575000571494,14.317821063276353
cell7_02_2_2022,ca,2,4.0,672.231396484375,-0.07529058661333408,15.297058540778355
cell7_02_2_2022,ca,2,4.0,1097.231396484375,-0.06610724857528208,16.278820596099706
cell7_02_2_2022,ca,2,4.0,844.231396484375,-0.05334231467852963,17.26267650163207
cell7_02_2_2022,ca,2,4.0,700.231396484375,-0.030680753646975364,18.24828759089466
cell7_02_2_2022,ca,2,4.0,358.231396484375,0.00698711894383225,19.235384061671343
cell7_02_2_2022,ca,2,4.0,470.231396484375,0.053631744024898294,20.223748416156685
cell7_02_2_2022,ca,2,4.0,224.231396484375,0.09064520454915419,21.213203435596427
cell7_02_2_2022,ca,2,4.0,134.231396484375,0.09964712576036003,22.20360331117452
cell7_02_2_2022,ca,2,4.0,0.0,0.07763389944125458,23.194827009486403
cell7_02_2_2022,ca,2,4.0,0.0,-0.10476381110553029,8.0
cell7_02_2_2022,ca,2,4.0,57.23139648437501,-0.061800794518823365,7.0
cell7_02_2_2022,ca,2,4.0,267.231396484375,-0.03259694696101119,6.0
cell7_02_2_2022,ca,2,4.0,560.231396484375,-0.019528976193637238,5.0
cell7_02_2_2022,ca,2,4.0,823.231396484375,-0.013918004862596742,4.0
cell7_02_2_2022,ca,2,4.0,1211.231396484375,0.027402734755128652,3.605551275463989
cell7_02_2_2022,ca,2,4.0,911.231396484375,0.014816817230970517,4.47213595499958
cell7_02_2_2022,ca,2,4.0,1129.231396484375,0.013482113869019714,5.385164807134504
cell7_02_2_2022,ca,2,4.0,1047.231396484375,0.022735540277598054,6.324555320336759
cell7_02_2_2022,ca,2,4.0,1025.231396484375,0.029986173887266362,7.280109889280518
cell7_02_2_2022,ca,2,4.0,847.231396484375,0.03128623558366933,8.246211251235321
cell7_02_2_2022,ca,2,4.0,811.231396484375,0.03555568177999095,9.219544457292887
cell7_02_2_2022,ca,2,4.0,1123.231396484375,0.043823113872858886,10.198039027185569
cell7_02_2_2022,ca,2,4.0,1054.231396484375,0.037514647497093684,11.180339887498949
cell7_02_2_2022,ca,2,4.0,696.231396484375,0.005263973742162076,12.165525060596439
cell7_02_2_2022,ca,2,4.0,688.231396484375,-0.03312647572829773,13.152946437965905
cell7_02_2_2022,ca,2,4.0,711.231396484375,-0.053117037206445325,14.142135623730951
cell7_02_2_2022,ca,2,4.0,1027.231396484375,-0.05632017936819272,15.132745950421556
cell7_02_2_2022,ca,2,4.0,761.231396484375,-0.05746905578585901,16.1245154965971
cell7_02_2_2022,ca,2,4.0,896.231396484375,-0.059856499007867534,17.11724276862369
cell7_02_2_2022,ca,2,4.0,926.231396484375,-0.05526794674341034,18.110770276274835
cell7_02_2_2022,ca,2,4.0,681.231396484375,-0.035303088921727205,19.1049731745428
cell7_02_2_2022,ca,2,4.0,586.231396484375,-0.001220830301869765,20.09975124224178
cell7_02_2_2022,ca,2,4.0,168.231396484375,0.033275302040985645,21.095023109728988
cell7_02_2_2022,ca,2,4.0,247.231396484375,0.055435602187607465,22.090722034374522
cell7_02_2_2022,ca,2,4.0,104.23139648437501,0.06883090517067614,23.08679276123039
cell7_02_2_2022,ca,2,4.0,0.0,-0.11786063740916859,8.0
cell7_02_2_2022,ca,2,4.0,49.23139648437501,-0.10912327849358268,7.0
cell7_02_2_2022,ca,2,4.0,114.23139648437501,-0.09109496396968236,6.0
cell7_02_2_2022,ca,2,4.0,328.231396484375,-0.07240052342793346,5.0
cell7_02_2_2022,ca,2,4.0,690.231396484375,-0.05341141936800277,4.0
cell7_02_2_2022,ca,2,4.0,1122.231396484375,0.05601665372656185,3.1622776601683795
cell7_02_2_2022,ca,2,4.0,1122.231396484375,0.04896623941837825,4.123105625617661
cell7_02_2_2022,ca,2,4.0,1412.231396484375,0.040811863779871185,5.0990195135927845
cell7_02_2_2022,ca,2,4.0,1272.231396484375,0.03571918086252201,6.082762530298219
cell7_02_2_2022,ca,2,4.0,1215.231396484375,0.029807129841619415,7.0710678118654755
cell7_02_2_2022,ca,2,4.0,914.231396484375,0.020851946608375898,8.06225774829855
cell7_02_2_2022,ca,2,4.0,1038.231396484375,0.014161293870653891,9.055385138137417
cell7_02_2_2022,ca,2,4.0,736.231396484375,0.015131948355622886,10.04987562112089
cell7_02_2_2022,ca,2,4.0,1007.231396484375,0.014956224350202014,11.045361017187261
cell7_02_2_2022,ca,2,4.0,1041.231396484375,-0.0002429463695185513,12.041594578792296
cell7_02_2_2022,ca,2,4.0,1032.231396484375,-0.023960243171279587,13.038404810405298
cell7_02_2_2022,ca,2,4.0,984.231396484375,-0.03895433110693991,14.035668847618199
cell7_02_2_2022,ca,2,4.0,1115.231396484375,-0.045316585366880074,15.033296378372908
cell7_02_2_2022,ca,2,4.0,917.231396484375,-0.054908358954051044,16.0312195418814
cell7_02_2_2022,ca,2,4.0,633.231396484375,-0.07001524643429442,17.029386365926403
cell7_02_2_2022,ca,2,4.0,666.231396484375,-0.08231968728665942,18.027756377319946
cell7_02_2_2022,ca,2,4.0,352.231396484375,-0.0829487648126385,19.026297590440446
cell7_02_2_2022,ca,2,4.0,462.231396484375,-0.07208640420858213,20.024984394500787
cell7_02_2_2022,ca,2,4.0,160.231396484375,-0.061746161858671246,21.02379604162864
cell7_02_2_2022,ca,2,4.0,54.23139648437501,-0.06096163633332417,22.02271554554524
cell7_02_2_2022,ca,2,4.0,28.23139648437501,-0.08458074436803753,8.0
cell7_02_2_2022,ca,2,4.0,0.0,-0.0992879181831038,7.0
cell7_02_2_2022,ca,2,4.0,144.231396484375,-0.09343592668448543,6.0
cell7_02_2_2022,ca,2,4.0,207.231396484375,-0.07634839784989171,5.0
cell7_02_2_2022,ca,2,4.0,511.231396484375,-0.054842077760961706,4.0
cell7_02_2_2022,ca,2,4.0,1157.231396484375,0.0718917197337392,4.0
cell7_02_2_2022,ca,2,4.0,779.231396484375,0.06145300903172211,5.0
cell7_02_2_2022,ca,2,4.0,894.231396484375,0.04409604624947266,6.0
cell7_02_2_2022,ca,2,4.0,1232.231396484375,0.02609093444692065,7.0
cell7_02_2_2022,ca,2,4.0,854.231396484375,0.009774404486381465,8.0
cell7_02_2_2022,ca,2,4.0,1107.231396484375,-0.00361418572841407,9.0
cell7_02_2_2022,ca,2,4.0,748.231396484375,-0.008705999392538858,10.0
cell7_02_2_2022,ca,2,4.0,1056.231396484375,-0.007388551994061549,11.0
cell7_02_2_2022,ca,2,4.0,867.231396484375,-0.01290663482245897,12.0
cell7_02_2_2022,ca,2,4.0,1104.231396484375,-0.026481086923071658,13.0
cell7_02_2_2022,ca,2,4.0,768.231396484375,-0.035089994961537245,14.0
cell7_02_2_2022,ca,2,4.0,1008.231396484375,-0.03695481859612156,15.0
cell7_02_2_2022,ca,2,4.0,555.231396484375,-0.04388255882873581,16.0
cell7_02_2_2022,ca,2,4.0,813.231396484375,-0.06246604888484282,17.0
cell7_02_2_2022,ca,2,4.0,333.231396484375,-0.08824837709646367,18.0
cell7_02_2_2022,ca,2,4.0,498.231396484375,-0.11248642792227798,18.973665961010276
cell7_02_2_2022,ca,2,4.0,436.231396484375,-0.1320445865863723,19.924858845171276
cell7_02_2_2022,ca,2,4.0,38.23139648437501,-0.15422024954634325,20.8806130178211
cell7_02_2_2022,ca,2,4.0,20.23139648437501,-0.18466172805995737,21.840329667841555
cell7_02_2_2022,ca,2,4.0,0.0,-0.03783625694510478,8.06225774829855
cell7_02_2_2022,ca,2,4.0,101.23139648437501,-0.04888470761980297,7.0710678118654755
cell7_02_2_2022,ca,2,4.0,131.231396484375,-0.0524051662329284,6.082762530298219
cell7_02_2_2022,ca,2,4.0,312.231396484375,-0.04392828552474177,5.0990195135927845
cell7_02_2_2022,ca,2,4.0,364.231396484375,-0.030158341386009407,4.123105625617661
cell7_02_2_2022,ca,2,4.0,591.231396484375,-0.018185111727223344,3.1622776601683795
cell7_02_2_2022,ca,2,4.0,1291.231396484375,0.08547424839210124,4.0
cell7_02_2_2022,ca,2,4.0,1604.231396484375,0.07883507564453464,5.0
cell7_02_2_2022,ca,2,4.0,961.231396484375,0.05564492565119204,6.0
cell7_02_2_2022,ca,2,4.0,937.231396484375,0.028537280556868216,7.0
cell7_02_2_2022,ca,2,4.0,890.231396484375,0.00620584986968781,8.0
cell7_02_2_2022,ca,2,4.0,1105.231396484375,-0.01071154862372745,9.0
cell7_02_2_2022,ca,2,4.0,715.231396484375,-0.019436142118079203,10.0
cell7_02_2_2022,ca,2,4.0,1084.231396484375,-0.020752942441669357,11.0
cell7_02_2_2022,ca,2,4.0,853.231396484375,-0.02580039757915793,12.0
cell7_02_2_2022,ca,2,4.0,884.231396484375,-0.03482516659966008,13.0
cell7_02_2_2022,ca,2,4.0,803.231396484375,-0.03347069018098229,13.92838827718412
cell7_02_2_2022,ca,2,4.0,675.231396484375,-0.020365964204220547,14.866068747318506
cell7_02_2_2022,ca,2,4.0,1001.231396484375,-0.0129002700650942,15.811388300841896
cell7_02_2_2022,ca,2,4.0,879.231396484375,-0.025000947064300408,16.76305461424021
cell7_02_2_2022,ca,2,4.0,734.231396484375,-0.05661445069981167,17.72004514666935
cell7_02_2_2022,ca,2,4.0,294.231396484375,-0.10007276919026604,18.681541692269406
cell7_02_2_2022,ca,2,4.0,341.231396484375,-0.1473716873281918,19.6468827043885
cell7_02_2_2022,ca,2,4.0,143.231396484375,-0.1941229800156988,20.615528128088304
cell7_02_2_2022,ca,2,4.0,18.23139648437501,-0.23659486276912817,21.587033144922902
cell7_02_2_2022,ca,2,4.0,0.0,-0.016216332706844992,7.280109889280518
cell7_02_2_2022,ca,2,4.0,191.231396484375,-0.01975871354310252,6.324555320336759
cell7_02_2_2022,ca,2,4.0,299.231396484375,-0.015486503112441267,5.385164807134504
cell7_02_2_2022,ca,2,4.0,667.231396484375,-0.0079479308648397,4.47213595499958
cell7_02_2_2022,ca,2,4.0,647.231396484375,-0.004805373904701978,3.605551275463989
cell7_02_2_2022,ca,2,4.0,1169.231396484375,0.08836791673590928,4.0
cell7_02_2_2022,ca,2,4.0,1067.231396484375,0.087756772291339,5.0
cell7_02_2_2022,ca,2,4.0,1271.231396484375,0.06832777384071814,6.0
cell7_02_2_2022,ca,2,4.0,766.231396484375,0.039941010612407075,7.0
cell7_02_2_2022,ca,2,4.0,975.231396484375,0.013593763616254485,8.0
cell7_02_2_2022,ca,2,4.0,929.231396484375,-0.006345619283637257,8.94427190999916
cell7_02_2_2022,ca,2,4.0,800.231396484375,-0.01707732111646644,9.848857801796104
cell7_02_2_2022,ca,2,4.0,782.231396484375,-0.021844940494958942,10.770329614269007
cell7_02_2_2022,ca,2,4.0,1014.231396484375,-0.030828210334888476,11.704699910719626
cell7_02_2_2022,ca,2,4.0,729.231396484375,-0.03883843894967262,12.649110640673518
cell7_02_2_2022,ca,2,4.0,643.231396484375,-0.027932725094341773,13.601470508735444
cell7_02_2_2022,ca,2,4.0,1049.231396484375,-0.00018391358176850925,14.560219778561036
cell7_02_2_2022,ca,2,4.0,1320.231396484375,0.020270462614645348,15.524174696260024
cell7_02_2_2022,ca,2,4.0,840.231396484375,0.01696492137256126,16.492422502470642
cell7_02_2_2022,ca,2,4.0,997.231396484375,-0.009813114775262904,17.46424919657298
cell7_02_2_2022,ca,2,4.0,393.231396484375,-0.05529363144871704,18.439088914585774
cell7_02_2_2022,ca,2,4.0,146.231396484375,-0.11172716162078097,19.4164878389476
cell7_02_2_2022,ca,2,4.0,150.231396484375,-0.16368517842430957,20.396078054371138
cell7_02_2_2022,ca,2,4.0,160.231396484375,-0.19418501177243966,21.37755832643195
cell7_02_2_2022,ca,2,4.0,3.2313964843750114,-0.03372651625689422,7.615773105863909
cell7_02_2_2022,ca,2,4.0,10.231396484375011,-0.033425889851499885,6.708203932499369
cell7_02_2_2022,ca,2,4.0,5.231396484375011,-0.026795916587718106,5.830951894845301
cell7_02_2_2022,ca,2,4.0,489.231396484375,-0.018495652449260224,5.0
cell7_02_2_2022,ca,2,4.0,836.231396484375,-0.015790091665354573,4.0
cell7_02_2_2022,ca,2,4.0,1238.231396484375,0.0733772119893128,4.0
cell7_02_2_2022,ca,2,4.0,1000.231396484375,0.07527997927588465,5.0
cell7_02_2_2022,ca,2,4.0,1269.231396484375,0.06556387047484677,5.830951894845301
cell7_02_2_2022,ca,2,4.0,1057.231396484375,0.045488469400851377,6.708203932499369
cell7_02_2_2022,ca,2,4.0,1045.231396484375,0.022180132938962552,7.615773105863909
cell7_02_2_2022,ca,2,4.0,1017.231396484375,0.0037970644240282823,8.54400374531753
cell7_02_2_2022,ca,2,4.0,1017.231396484375,-0.0046996657199364035,9.486832980505138
cell7_02_2_2022,ca,2,4.0,941.231396484375,-0.009887277768107125,10.44030650891055
cell7_02_2_2022,ca,2,4.0,896.231396484375,-0.02283461394815987,11.40175425099138
cell7_02_2_2022,ca,2,4.0,753.231396484375,-0.034083407127983564,12.36931687685298
cell7_02_2_2022,ca,2,4.0,990.231396484375,-0.02332107321053478,13.341664064126334
cell7_02_2_2022,ca,2,4.0,922.231396484375,0.005365605463475812,14.317821063276353
cell7_02_2_2022,ca,2,4.0,838.231396484375,0.027357950476186225,15.297058540778355
cell7_02_2_2022,ca,2,4.0,828.231396484375,0.03036311047513844,16.278820596099706
cell7_02_2_2022,ca,2,4.0,717.231396484375,0.01760821977337804,17.26267650163207
cell7_02_2_2022,ca,2,4.0,731.231396484375,-0.010309311078088934,18.24828759089466
cell7_02_2_2022,ca,2,4.0,337.231396484375,-0.050851327043330084,19.235384061671343
cell7_02_2_2022,ca,2,4.0,89.23139648437501,-0.08476193342788033,20.223748416156685
cell7_02_2_2022,ca,2,4.0,38.23139648437501,-0.08642421036815962,21.213203435596427
cell7_02_2_2022,ca,2,4.0,40.23139648437501,-0.0764209528315733,8.06225774829855
cell7_02_2_2022,ca,2,4.0,81.23139648437501,-0.0797436573235526,7.0710678118654755
cell7_02_2_2022,ca,2,4.0,144.231396484375,-0.07272958465709803,6.082762530298219
cell7_02_2_2022,ca,2,4.0,341.231396484375,-0.061028952430813535,5.0990195135927845
cell7_02_2_2022,ca,2,4.0,510.231396484375,-0.05014856864853843,4.123105625617661
cell7_02_2_2022,ca,2,4.0,710.231396484375,-0.03575068936896541,3.1622776601683795
cell7_02_2_2022,ca,2,4.0,794.231396484375,0.04528158851084089,3.605551275463989
cell7_02_2_2022,ca,2,4.0,870.231396484375,0.043907205072567373,4.47213595499958
cell7_02_2_2022,ca,2,4.0,1080.231396484375,0.0415986779118728,5.385164807134504
cell7_02_2_2022,ca,2,4.0,797.231396484375,0.033775767882298524,6.324555320336759
cell7_02_2_2022,ca,2,4.0,947.231396484375,0.02161314367992388,7.280109889280518
cell7_02_2_2022,ca,2,4.0,663.231396484375,0.012347699616303576,8.246211251235321
cell7_02_2_2022,ca,2,4.0,612.231396484375,0.010823558300385332,9.219544457292887
cell7_02_2_2022,ca,2,4.0,1045.231396484375,0.008551693356163756,10.198039027185569
cell7_02_2_2022,ca,2,4.0,898.231396484375,-0.005959615230902888,11.180339887498949
cell7_02_2_2022,ca,2,4.0,689.231396484375,-0.02295645260469387,12.165525060596439
cell7_02_2_2022,ca,2,4.0,848.231396484375,-0.02243061802708699,13.152946437965905
cell7_02_2_2022,ca,2,4.0,858.231396484375,-0.005686038671921841,14.142135623730951
cell7_02_2_2022,ca,2,4.0,974.231396484375,0.009676662763119797,15.132745950421556
cell7_02_2_2022,ca,2,4.0,641.231396484375,0.017127052682839265,16.1245154965971
cell7_02_2_2022,ca,2,4.0,704.231396484375,0.019899239338776045,17.11724276862369
cell7_02_2_2022,ca,2,4.0,378.231396484375,0.01448287028500947,18.110770276274835
cell7_02_2_2022,ca,2,4.0,208.231396484375,-3.0635909663376974e-05,19.1049731745428
cell7_02_2_2022,ca,2,4.0,218.231396484375,-0.004893500108353412,20.09975124224178
cell7_02_2_2022,ca,2,4.0,110.23139648437501,0.024397442770063935,21.095023109728988
cell7_02_2_2022,ca,2,4.0,93.23139648437501,-0.12619580870102093,7.280109889280518
cell7_02_2_2022,ca,2,4.0,0.0,-0.1179613405412645,6.324555320336759
cell7_02_2_2022,ca,2,4.0,233.231396484375,-0.10155118395627732,5.385164807134504
cell7_02_2_2022,ca,2,4.0,377.231396484375,-0.07846663847868125,4.47213595499958
cell7_02_2_2022,ca,2,4.0,589.231396484375,-0.047811816975413916,3.605551275463989
cell7_02_2_2022,ca,2,4.0,837.231396484375,0.02373726516059367,3.1622776601683795
cell7_02_2_2022,ca,2,4.0,814.231396484375,0.017650831396087384,4.123105625617661
cell7_02_2_2022,ca,2,4.0,1158.231396484375,0.016908123760850973,5.0990195135927845
cell7_02_2_2022,ca,2,4.0,1126.231396484375,0.016260724909003026,6.082762530298219
cell7_02_2_2022,ca,2,4.0,1058.231396484375,0.01347478838275199,7.0710678118654755
cell7_02_2_2022,ca,2,4.0,1225.231396484375,0.012388438337230044,8.06225774829855
cell7_02_2_2022,ca,2,4.0,1305.231396484375,0.01634525574304776,9.055385138137417
cell7_02_2_2022,ca,2,4.0,1337.231396484375,0.01819804124343103,10.04987562112089
cell7_02_2_2022,ca,2,4.0,1258.231396484375,0.007763139949724594,11.045361017187261
cell7_02_2_2022,ca,2,4.0,951.231396484375,-0.009528722651848546,12.041594578792296
cell7_02_2_2022,ca,2,4.0,963.231396484375,-0.01837149611140603,13.038404810405298
cell7_02_2_2022,ca,2,4.0,962.231396484375,-0.01529841181598691,14.035668847618199
cell7_02_2_2022,ca,2,4.0,696.231396484375,-0.007461089113911515,15.033296378372908
cell7_02_2_2022,ca,2,4.0,562.231396484375,0.0025795924212455735,16.0312195418814
cell7_02_2_2022,ca,2,4.0,868.231396484375,0.013576879951985902,17.029386365926403
cell7_02_2_2022,ca,2,4.0,311.231396484375,0.017810771143578853,18.027756377319946
cell7_02_2_2022,ca,2,4.0,231.231396484375,0.014744200200901407,19.026297590440446
cell7_02_2_2022,ca,2,4.0,175.231396484375,0.02291446155350035,20.024984394500787
cell7_02_2_2022,ca,2,4.0,74.23139648437501,0.06039513553688934,21.02379604162864
cell7_02_2_2022,ca,2,4.0,0.0,-0.14609504177635385,7.615773105863909
cell7_02_2_2022,ca,2,4.0,133.231396484375,-0.1284225104035442,6.708203932499369
cell7_02_2_2022,ca,2,4.0,124.23139648437501,-0.10830077190409151,5.830951894845301
cell7_02_2_2022,ca,2,4.0,395.231396484375,-0.07805857829392111,5.0
cell7_02_2_2022,ca,2,4.0,531.231396484375,-0.03933602533539395,4.0
cell7_02_2_2022,ca,2,4.0,814.231396484375,0.013934417080819392,4.0
cell7_02_2_2022,ca,2,4.0,799.231396484375,0.012764341952598426,5.0
cell7_02_2_2022,ca,2,4.0,845.231396484375,0.009941464071067201,6.0
cell7_02_2_2022,ca,2,4.0,1051.231396484375,0.004578868183613413,7.0
cell7_02_2_2022,ca,2,4.0,1007.231396484375,0.0014931283924492496,8.0
cell7_02_2_2022,ca,2,4.0,926.231396484375,0.0055568713834383285,9.0
cell7_02_2_2022,ca,2,4.0,943.231396484375,0.012833743755103379,10.0
cell7_02_2_2022,ca,2,4.0,982.231396484375,0.013962273317819449,11.0
cell7_02_2_2022,ca,2,4.0,987.231396484375,0.006496127397115704,12.0
cell7_02_2_2022,ca,2,4.0,766.231396484375,-0.0036966539255201634,13.0
cell7_02_2_2022,ca,2,4.0,816.231396484375,-0.010738713970289963,14.0
