,id,lab_id,roi,index,time,abs_int,dF_int,dF/F0_int,base
0,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,0,0.0,34.555599212646484,0.0,0.0,simple
1,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,1,1.0,32.851898193359375,-1.7036999464035034,-0.049300000071525574,simple
2,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,2,2.0,33.259300231933594,-1.2963000535964966,-0.03750000149011612,simple
3,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,3,3.0,35.851898193359375,1.2963000535964966,0.03750000149011612,simple
4,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,4,4.0,34.0,-0.5555999875068665,-0.016100000590085983,simple
5,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,5,5.0,32.9630012512207,-1.5925999879837036,-0.04610000178217888,simple
6,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,6,6.0,33.59260177612305,-0.9629999995231628,-0.027899999171495438,simple
7,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,7,7.0,34.740699768066406,0.18520000576972961,0.005400000140070915,simple
8,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,8,8.0,33.148101806640625,-1.4074000120162964,-0.040699999779462814,simple
9,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,9,9.0,34.925899505615234,0.37040001153945923,0.010700000450015068,simple
10,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,10,10.0,35.59260177612305,1.0369999408721924,0.029999999329447746,simple
11,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,11,11.0,34.51850128173828,-0.03700000047683716,-0.0010999999940395355,simple
12,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,12,12.0,33.740699768066406,-0.8148000240325928,-0.023600000888109207,simple
13,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,13,13.0,33.59260177612305,-0.9629999995231628,-0.027899999171495438,simple
14,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,14,14.0,33.59260177612305,-0.9629999995231628,-0.027899999171495438,simple
15,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,15,15.0,34.629600524902344,0.07410000264644623,0.002099999925121665,simple
16,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,16,16.0,34.33330154418945,-0.22220000624656677,-0.006399999838322401,simple
17,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,17,17.0,33.66669845581055,-0.8888999819755554,-0.025699999183416367,simple
18,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,18,18.0,35.148101806640625,0.5925999879837036,0.017100000753998756,simple
19,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,19,19.0,34.148101806640625,-0.4074000120162964,-0.011800000444054604,simple
20,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,20,20.0,34.11109924316406,-0.44440001249313354,-0.012900000438094139,simple
21,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,21,21.0,33.925899505615234,-0.6295999884605408,-0.018200000748038292,simple
22,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,22,22.0,35.148101806640625,0.5925999879837036,0.017100000753998756,simple
23,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,23,23.0,33.555599212646484,-1.0,-0.02889999933540821,simple
24,25_11_27_cell1_3_algn_ch1,25_11_27_cell1_3_algn_ch3_up-labels,1,24,24.0,33.222198486328125,-1.333299994468689,-0.038600001484155655,simple
