,id,roi,int,index,time
0,24_03_29_02_xform_ch3_Eapp,1,0.03553453227558425,0,0.0
1,24_03_29_02_xform_ch3_Eapp,1,0.03561754449121411,1,10.344827586206897
2,24_03_29_02_xform_ch3_Eapp,1,0.03690239789150693,2,20.689655172413794
3,24_03_29_02_xform_ch3_Eapp,1,0.03614281771265757,3,31.03448275862069
4,24_03_29_02_xform_ch3_Eapp,1,0.03919052644185285,4,41.37931034482759
5,24_03_29_02_xform_ch3_Eapp,1,0.03647879030379515,5,51.724137931034484
6,24_03_29_02_xform_ch3_Eapp,1,0.036791794322323816,6,62.06896551724138
7,24_03_29_02_xform_ch3_Eapp,1,0.03899885590162021,7,72.41379310344828
8,24_03_29_02_xform_ch3_Eapp,1,0.041256422371657185,8,82.75862068965517
9,24_03_29_02_xform_ch3_Eapp,1,0.0466868035610629,9,93.10344827586206
10,24_03_29_02_xform_ch3_Eapp,1,0.04732850185347208,10,103.44827586206897
11,24_03_29_02_xform_ch3_Eapp,1,0.050913247297716395,11,113.79310344827587
12,24_03_29_02_xform_ch3_Eapp,1,0.04609580200065055,12,124.13793103448276
13,24_03_29_02_xform_ch3_Eapp,1,0.04781021907733076,13,134.48275862068965
14,24_03_29_02_xform_ch3_Eapp,1,0.049806735554361756,14,144.82758620689657
15,24_03_29_02_xform_ch3_Eapp,1,0.04910646287409947,15,155.17241379310346
16,24_03_29_02_xform_ch3_Eapp,1,0.046766460460856044,16,165.51724137931035
17,24_03_29_02_xform_ch3_Eapp,1,0.04584102482122959,17,175.86206896551724
18,24_03_29_02_xform_ch3_Eapp,1,0.044729129967164404,18,186.20689655172413
19,24_03_29_02_xform_ch3_Eapp,1,0.04512357552162972,19,196.55172413793105
20,24_03_29_02_xform_ch3_Eapp,1,0.04661708902627023,20,206.89655172413794
21,24_03_29_02_xform_ch3_Eapp,1,0.046619769964797234,21,217.24137931034483
22,24_03_29_02_xform_ch3_Eapp,1,0.04570728485383899,22,227.58620689655174
23,24_03_29_02_xform_ch3_Eapp,1,0.04520205730925373,23,237.93103448275863
24,24_03_29_02_xform_ch3_Eapp,1,0.04398964045770808,24,248.27586206896552
25,24_03_29_02_xform_ch3_Eapp,1,0.04326970314885557,25,258.62068965517244
26,24_03_29_02_xform_ch3_Eapp,1,0.0433989034547746,26,268.9655172413793
27,24_03_29_02_xform_ch3_Eapp,1,0.04183881066298181,27,279.3103448275862
28,24_03_29_02_xform_ch3_Eapp,1,0.04286253862764938,28,289.65517241379314
29,24_03_29_02_xform_ch3_Eapp,1,0.04330007639648452,30,300.0
