,id,roi,int,index,time
0,24_03_29_02_xform_ch0,1,201.33333333333334,0,0.0
1,24_03_29_02_xform_ch0,1,193.8985507246377,1,10.344827586206897
2,24_03_29_02_xform_ch0,1,189.2608695652174,2,20.689655172413794
3,24_03_29_02_xform_ch0,1,188.28985507246378,3,31.03448275862069
4,24_03_29_02_xform_ch0,1,181.30434782608697,4,41.37931034482759
5,24_03_29_02_xform_ch0,1,181.28985507246378,5,51.724137931034484
6,24_03_29_02_xform_ch0,1,181.1304347826087,6,62.06896551724138
7,24_03_29_02_xform_ch0,1,162.63768115942028,7,72.41379310344828
8,24_03_29_02_xform_ch0,1,153.07246376811594,8,82.75862068965517
9,24_03_29_02_xform_ch0,1,142.84057971014494,9,93.10344827586206
10,24_03_29_02_xform_ch0,1,139.5072463768116,10,103.44827586206897
11,24_03_29_02_xform_ch0,1,134.9855072463768,11,113.79310344827587
12,24_03_29_02_xform_ch0,1,132.7246376811594,12,124.13793103448276
13,24_03_29_02_xform_ch0,1,134.55072463768116,13,134.48275862068965
14,24_03_29_02_xform_ch0,1,142.31884057971016,14,144.82758620689657
15,24_03_29_02_xform_ch0,1,147.6231884057971,15,155.17241379310346
16,24_03_29_02_xform_ch0,1,144.63768115942028,16,165.51724137931035
17,24_03_29_02_xform_ch0,1,144.2173913043478,17,175.86206896551724
18,24_03_29_02_xform_ch0,1,145.95652173913044,18,186.20689655172413
19,24_03_29_02_xform_ch0,1,148.3913043478261,19,196.55172413793105
20,24_03_29_02_xform_ch0,1,148.55072463768116,20,206.89655172413794
21,24_03_29_02_xform_ch0,1,144.28985507246378,21,217.24137931034483
22,24_03_29_02_xform_ch0,1,149.7391304347826,22,227.58620689655174
23,24_03_29_02_xform_ch0,1,148.44927536231884,23,237.93103448275863
24,24_03_29_02_xform_ch0,1,146.91304347826087,24,248.27586206896552
25,24_03_29_02_xform_ch0,1,150.4927536231884,25,258.62068965517244
26,24_03_29_02_xform_ch0,1,146.40579710144928,26,268.9655172413793
27,24_03_29_02_xform_ch0,1,146.231884057971,27,279.3103448275862
28,24_03_29_02_xform_ch0,1,147.231884057971,28,289.65517241379314
29,24_03_29_02_xform_ch0,1,150.31884057971016,30,300.0
30,24_03_29_02_xform_ch0,2,223.84615384615384,0,0.0
31,24_03_29_02_xform_ch0,2,217.07692307692307,1,10.344827586206897
32,24_03_29_02_xform_ch0,2,211.46153846153845,2,20.689655172413794
33,24_03_29_02_xform_ch0,2,211.92307692307693,3,31.03448275862069
34,24_03_29_02_xform_ch0,2,205.0,4,41.37931034482759
35,24_03_29_02_xform_ch0,2,222.07692307692307,5,51.724137931034484
36,24_03_29_02_xform_ch0,2,214.07692307692307,6,62.06896551724138
37,24_03_29_02_xform_ch0,2,182.23076923076923,7,72.41379310344828
38,24_03_29_02_xform_ch0,2,179.30769230769232,8,82.75862068965517
39,24_03_29_02_xform_ch0,2,173.0,9,93.10344827586206
40,24_03_29_02_xform_ch0,2,163.07692307692307,10,103.44827586206897
41,24_03_29_02_xform_ch0,2,160.92307692307693,11,113.79310344827587
42,24_03_29_02_xform_ch0,2,159.30769230769232,12,124.13793103448276
43,24_03_29_02_xform_ch0,2,175.23076923076923,13,134.48275862068965
44,24_03_29_02_xform_ch0,2,169.3846153846154,14,144.82758620689657
45,24_03_29_02_xform_ch0,2,172.07692307692307,15,155.17241379310346
46,24_03_29_02_xform_ch0,2,176.15384615384616,16,165.51724137931035
47,24_03_29_02_xform_ch0,2,172.76923076923077,17,175.86206896551724
48,24_03_29_02_xform_ch0,2,167.30769230769232,18,186.20689655172413
49,24_03_29_02_xform_ch0,2,166.0,19,196.55172413793105
50,24_03_29_02_xform_ch0,2,172.30769230769232,20,206.89655172413794
51,24_03_29_02_xform_ch0,2,169.0,21,217.24137931034483
52,24_03_29_02_xform_ch0,2,166.6153846153846,22,227.58620689655174
53,24_03_29_02_xform_ch0,2,171.30769230769232,23,237.93103448275863
