NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
[-],[s],[pA],[s],[pA],[s],[pA],[s],[pA],[fC],
92,32.81040,-31.60,32.81730,-68.75,32.83380,-31.60,0.26490,37.15,273.11,
93,33.07380,-26.00,33.08220,-64.06,33.10230,-26.00,0.08730,38.06,442.06,
94,33.16230,-35.71,33.16950,-96.88,33.18690,-35.71,0.05370,61.16,505.30,
95,33.21720,-38.90,33.22320,-77.50,33.23760,-38.90,0.37410,38.60,338.33,
96,33.59130,-30.90,33.59730,-83.28,33.61740,-30.90,0.12720,52.38,555.90,
97,33.71370,-26.70,33.72450,-73.91,33.74460,-26.70,0.04560,47.21,454.54,
98,33.76650,-34.67,33.77010,-73.13,33.79020,-34.67,0.40620,38.46,406.87,
99,34.16910,-33.95,34.17630,-71.56,34.18620,-33.95,0.03210,37.61,200.11,
100,34.20090,-35.29,34.20840,-81.41,34.22190,-35.29,2.68230,46.12,280.56,
101,36.88470,-38.83,36.89070,-72.19,36.90480,-38.83,0.65970,33.35,202.16,
102,37.54440,-39.45,37.55040,-75.63,37.56360,-39.45,2.00520,36.18,198.37,
103,39.54720,-33.55,39.55560,-143.44,39.57570,-33.55,1.16010,109.89,1115.67,
104,40.70640,-34.94,40.71570,-67.97,40.72860,-34.94,2.76180,33.03,240.11,
105,43.47150,-30.75,43.47750,-98.28,43.49760,-30.75,2.02620,67.53,528.81,
106,45.49770,-35.10,45.50370,-80.94,45.52050,-35.10,1.05540,45.83,270.69,
107,46.55550,-35.98,46.55910,-73.28,46.56930,-35.98,1.34280,37.30,159.37,
108,47.89440,-30.21,47.90190,-65.78,47.91780,-30.21,1.77420,35.57,296.21,
109,49.66770,-29.25,49.67610,-86.09,49.68960,-29.25,0.77760,56.84,415.24,
110,50.44410,-30.09,50.45370,-75.47,50.47290,-30.09,0.97080,45.38,413.05,
111,51.41610,-34.89,51.42450,-76.41,51.43980,-34.89,1.46280,41.52,284.68,
112,52.88250,-34.22,52.88730,-69.22,52.89900,-34.22,0.92670,35.00,174.23,
113,53.81070,-40.61,53.81400,-72.81,53.82390,-40.61,0.61920,32.20,140.44,
114,54.42030,-31.14,54.43320,-74.53,54.45090,-31.14,2.54640,43.39,452.42,
115,56.96970,-26.40,56.97960,-73.91,56.99520,-26.40,0.02910,47.50,420.24,
116,56.99520,-40.04,57.00870,-121.72,57.02880,-40.04,2.70510,81.68,1238.11,
117,59.70540,-30.73,59.71380,-68.13,59.72430,-30.73,1.74870,37.39,207.09,
118,61.45650,-37.99,61.46250,-70.31,61.48050,-37.99,1.56780,32.33,312.06,
119,63.02310,-30.22,63.03030,-65.47,63.04680,-30.22,4.21860,35.25,274.21,
120,67.24170,-39.10,67.24890,-76.56,67.25940,-39.10,0.21840,37.46,193.43,
121,67.46370,-35.20,67.46730,-68.44,67.47780,-35.20,2.05740,33.24,145.15,
122,69.51720,-28.67,69.52470,-65.16,69.53550,-28.67,0.18120,36.48,229.23,
123,69.69510,-25.87,69.70590,-81.41,69.72600,-25.87,1.65090,55.53,575.09,
124,71.34720,-27.90,71.35680,-75.47,71.37690,-27.90,3.87420,47.57,440.69,
125,75.22140,-31.29,75.23100,-68.28,75.24300,-31.29,2.27370,36.99,236.22,
126,77.49990,-30.97,77.50470,-67.19,77.51550,-30.97,0.50250,36.22,153.45,
127,78.00120,-23.50,78.00720,-69.22,78.02520,-23.50,4.11570,45.72,309.05,
128,82.11540,-29.68,82.12290,-62.66,82.13400,-29.68,4.18500,32.98,188.60,
129,86.30310,-31.29,86.30790,-68.13,86.32380,-31.29,4.06440,36.84,238.22,
130,90.35940,-24.06,90.37230,-81.88,90.39240,-24.06,1.36950,57.82,540.47,
131,91.72860,-26.37,91.74180,-68.75,91.76190,-26.37,0.34200,42.38,606.76,
132,92.07300,-31.34,92.08380,-76.09,92.09640,-31.34,0.38610,44.76,275.10,
133,92.46390,-19.93,92.46990,-54.38,92.49000,-19.93,1.70040,34.45,376.01,
134,94.15950,-13.75,94.17030,-51.09,94.18500,-13.75,3.03930,37.35,277.77,
135,97.19880,-18.13,97.20960,-64.69,97.22280,-18.13,0.31980,46.56,281.79,
136,97.52580,-20.31,97.52940,-55.16,97.54200,-20.31,1.37910,34.85,184.38,
137,98.90250,-19.08,98.90850,-53.59,98.92230,-19.08,2.18760,34.52,188.49,
138,101.09130,-16.74,101.09610,-51.41,101.11440,-16.74,1.81470,34.67,372.78,
139,102.89880,-16.49,102.91080,-57.97,102.92730,-16.49,0.57690,41.48,315.89,
140,103.47930,-11.89,103.48770,-52.50,103.50780,-11.89,0.85680,40.61,347.41,
141,104.33850,-12.28,104.34450,-70.78,104.36010,-12.28,0.84990,58.50,401.83,
142,105.18960,-19.85,105.19440,-54.84,105.21180,-19.85,3.26310,35.00,254.03,
143,108.44430,-16.25,108.45750,-50.47,108.47400,-16.25,2.68380,34.22,369.20,
144,111.12840,-17.20,111.14130,-52.19,111.15450,-17.20,2.50590,34.98,233.03,
145,113.63400,-14.46,113.64720,-48.91,113.66730,-14.46,0.19590,34.44,369.86,
146,113.83470,-18.38,113.84310,-54.69,113.85300,-18.38,2.74530,36.31,208.57,
147,116.58120,-20.48,116.58840,-56.88,116.60850,-20.48,5.43120,36.40,301.57,
148,122.00790,-15.64,122.01960,-64.06,122.03400,-15.64,1.13130,48.43,393.16,
149,123.14370,-17.45,123.15090,-96.25,123.16650,-17.45,0.10380,78.80,584.46,
150,123.24180,-18.52,123.25470,-55.63,123.26760,-18.52,1.86480,37.10,310.57,
151,125.10630,-16.68,125.11950,-70.31,125.13360,-16.68,0.12180,53.63,475.44,
152,125.23290,-15.54,125.24130,-51.09,125.26140,-15.54,0.87780,35.55,320.32,
153,126.10860,-15.72,126.11910,-52.66,126.13050,-15.72,2.25990,36.94,316.28,
154,128.37420,-18.38,128.37900,-52.50,128.39370,-18.38,0.19080,34.12,228.33,
155,128.56140,-18.23,128.56980,-124.22,128.58990,-18.23,1.09080,105.99,1194.88,
156,129.64980,-17.37,129.66060,-57.19,129.67170,-17.37,0.81330,39.82,248.15,
157,130.46910,-13.13,130.47390,-51.88,130.48890,-13.13,1.10370,38.74,268.19,
158,131.57040,-19.49,131.57760,-67.81,131.58840,-19.49,2.78190,48.32,256.35,
159,134.34990,-17.90,134.35950,-56.09,134.36940,-17.90,1.93830,38.19,207.52,
160,136.29180,-18.55,136.29780,-54.06,136.31100,-18.55,3.52410,35.51,231.43,
161,139.81230,-15.07,139.82190,-49.53,139.83390,-15.07,0.53820,34.46,229.90,
162,140.35410,-12.98,140.36010,-46.56,140.37180,-12.98,0.06030,33.59,205.98,
163,140.41440,-17.47,140.42040,-49.53,140.43330,-17.47,0.17760,32.06,230.15,
164,140.58480,-18.72,140.59800,-222.03,140.61810,-18.72,7.44300,203.31,2700.09,
165,148.03260,-13.06,148.04100,-46.41,148.05240,-13.06,9.21240,33.35,255.84,
166,157.24620,25.11,157.25340,-14.06,157.27200,25.11,7.25880,39.17,478.77,
167,164.50260,25.52,164.51220,-9.38,164.52900,25.52,0.63270,34.89,292.87,
168,165.13530,29.25,165.14490,-6.72,165.15630,29.25,8.23800,35.97,254.96,
169,173.37300,-112.43,173.38290,-149.53,173.40120,-112.43,0.83640,37.10,244.45,
170,174.20760,-133.68,174.21930,-172.50,174.23550,-133.68,0.34260,38.82,334.93,
171,174.55440,-141.03,174.56190,-175.47,174.58200,-141.03,0.19680,34.43,376.31,
172,174.74940,-143.09,174.75870,-175.63,174.77430,-143.09,0.03030,32.53,335.58,
173,174.78450,-148.20,174.78900,-180.47,174.79890,-148.20,0.06960,32.27,91.95,
174,174.85440,-146.74,174.85860,-179.22,174.87090,-146.74,0.46620,32.47,199.90,
175,175.31490,-156.87,175.32480,-193.28,175.33560,-156.87,0.09720,36.41,271.94,
176,175.41390,-149.52,175.42200,-184.06,175.43190,-149.52,0.06090,34.55,203.75,
177,175.47930,-149.00,175.48290,-185.94,175.49400,-149.00,0.86160,36.94,119.20,
178,176.33940,-164.93,176.34450,-199.22,176.35830,-164.93,0.16050,34.29,298.85,
179,176.49390,-158.34,176.50500,-193.59,176.52000,-158.34,0.19410,35.26,423.97,
180,176.69280,-158.14,176.69910,-196.09,176.71530,-158.14,0.67170,37.95,260.72,
181,177.36060,-165.91,177.37080,-206.56,177.38610,-165.91,0.14670,40.65,506.60,
182,177.51180,-175.60,177.51750,-211.56,177.53640,-175.60,0.06600,35.96,272.14,
183,177.57990,-184.43,177.58350,-229.38,177.59640,-184.43,0.08190,44.95,220.82,
184,177.65370,-181.37,177.66540,-225.63,177.68550,-181.37,0.35940,44.25,706.91,
185,178.02120,-177.63,178.02480,-210.78,178.03680,-177.63,0.52050,33.15,198.09,
186,178.54170,-199.48,178.54530,-234.37,178.55430,-199.48,0.07830,34.89,64.88,
187,178.61730,-197.24,178.62360,-245.47,178.63680,-197.24,0.57630,48.23,287.66,
188,179.19090,-203.99,179.19990,-236.87,179.20980,-203.99,0.42300,32.88,149.48,
189,179.61930,-199.96,179.62290,-232.19,179.64300,-199.96,0.21480,32.22,364.64,
190,179.82630,-207.98,179.83770,-240.78,179.85090,-207.98,0.50550,32.80,317.40,
191,180.33960,-213.83,180.34320,-246.56,180.35460,-213.83,0.54420,32.73,126.55,
192,180.87660,-207.77,180.88740,-240.31,180.89910,-207.77,0.03600,32.55,320.62,
193,180.91170,-205.10,180.92340,-239.69,180.93390,-205.10,0.24090,34.59,301.37,
194,181.15920,-221.34,181.16430,-255.78,181.17390,-221.34,0.14340,34.44,89.31,
195,181.29810,-211.62,181.30770,-262.50,181.32780,-211.62,0.31680,50.88,623.50,
196,181.61370,-216.83,181.62450,-254.37,181.63500,-216.83,0.96480,37.54,375.47,
197,182.57670,-218.04,182.58930,-257.50,182.60070,-218.04,0.41490,39.46,285.96,
198,182.99850,-242.51,183.00420,-277.34,183.01740,-242.51,0.34650,34.84,69.23,
199,183.34200,-222.84,183.35070,-263.75,183.36360,-222.84,0.08970,40.91,341.82,
200,183.43530,-234.56,183.44040,-284.53,183.44880,-234.56,0.30210,49.97,229.85,
201,183.73740,-232.59,183.74250,-269.38,183.75960,-232.59,0.09690,36.78,306.37,
202,183.83250,-222.34,183.83940,-255.62,183.85230,-222.34,0.24750,33.28,123.50,
203,184.08120,-220.31,184.08690,-271.56,184.10670,-220.31,0.31710,51.25,458.62,
204,184.39110,-222.92,184.40400,-257.34,184.41450,-222.92,0.04380,34.42,229.31,
205,184.43400,-216.49,184.44780,-280.16,184.46790,-216.49,0.15900,63.67,1047.55,
206,184.59690,-214.65,184.60680,-257.34,184.62180,-214.65,0.01860,42.70,373.85,
207,184.62180,-239.48,184.62540,-273.91,184.63560,-239.48,0.03990,34.43,148.08,
208,184.66140,-229.78,184.66530,-269.69,184.67430,-229.78,0.23400,39.90,247.92,
209,184.89420,-248.05,184.89930,-295.47,184.90980,-248.05,0.04740,47.41,220.08,
210,184.93950,-242.93,184.94670,-282.50,184.95510,-242.93,0.26070,39.57,136.98,
211,185.19390,-223.25,185.20740,-269.84,185.22030,-223.25,0.04470,46.59,365.80,
212,185.24430,-227.98,185.25210,-263.91,185.26050,-227.98,0.15300,35.93,175.05,
213,185.39640,-240.05,185.40510,-283.91,185.42010,-240.05,0.11460,43.85,291.35,
214,185.51580,-241.62,185.51970,-277.03,185.53050,-241.62,0.28500,35.42,173.57,
215,185.79600,-233.81,185.80470,-270.78,185.81370,-233.81,0.29520,36.97,265.20,
216,186.09510,-236.56,186.09990,-271.09,186.10890,-236.56,0.76500,34.53,116.71,
217,186.85860,-234.18,186.86490,-272.50,186.87360,-234.18,0.05340,38.32,180.91,
218,186.91080,-223.77,186.91830,-267.19,186.93120,-223.77,0.20070,43.42,231.49,
219,187.11540,-229.81,187.11900,-263.91,187.13220,-229.81,0.04290,34.10,189.39,
220,187.15350,-221.43,187.16190,-257.34,187.17090,-221.43,0.12420,35.92,233.10,
221,187.27890,-237.50,187.28610,-272.19,187.29660,-237.50,0.51540,34.69,215.41,
222,187.79400,-237.50,187.80150,-276.72,187.81770,-237.50,0.25560,39.22,309.51,
223,188.04690,-231.01,188.05710,-264.38,188.06550,-231.01,0.24120,33.36,122.09,
224,188.29350,-236.47,188.29830,-274.38,188.31120,-236.47,0.06810,37.90,218.29,
225,188.35500,-218.66,188.36640,-264.53,188.37960,-218.66,0.02310,45.87,465.90,
226,188.38200,-227.74,188.38950,-271.09,188.40090,-227.74,0.11880,43.35,267.62,
227,188.50110,-226.36,188.50830,-263.13,188.52510,-226.36,0.03840,36.76,167.41,
228,188.53440,-215.91,188.54670,-254.22,188.55480,-215.91,0.02550,38.31,300.08,
229,188.56350,-198.41,188.57220,-240.16,188.59230,-198.41,0.19770,41.75,573.83,
230,188.76150,-227.46,188.76990,-264.38,188.78730,-227.46,0.39750,36.92,358.54,
231,189.15450,-225.96,189.16740,-274.38,189.17760,-225.96,0.09990,48.41,283.37,
232,189.25680,-212.55,189.26730,-252.19,189.27780,-212.55,0.24030,39.64,306.99,
233,189.49530,-219.93,189.50760,-260.16,189.51810,-219.93,0.02160,40.22,289.50,
234,189.52170,-222.16,189.52920,-257.66,189.54300,-222.16,0.05190,35.49,219.15,
235,189.57300,-213.19,189.58110,-260.63,189.60120,-213.19,0.22140,47.44,538.64,
236,189.79050,-224.63,189.80250,-270.00,189.81330,-224.63,0.32430,45.37,282.71,
237,190.11600,-204.55,190.12680,-255.94,190.13580,-204.55,0.19860,51.39,380.93,
238,190.32030,-215.09,190.32540,-260.78,190.33410,-215.09,0.11490,45.69,141.78,
239,190.42770,-211.90,190.44030,-257.34,190.45710,-211.90,0.04740,45.45,473.31,
240,190.48260,-203.95,190.48770,-238.91,190.50210,-203.95,0.21780,34.96,283.29,
241,190.69530,-195.05,190.70550,-237.03,190.71780,-195.05,0.06090,41.98,411.91,
242,190.75590,-191.51,190.76640,-236.09,190.78650,-191.51,0.16320,44.59,626.28,
243,190.92630,-208.92,190.92960,-242.34,190.94430,-208.92,0.34290,33.42,224.89,
244,191.25930,-194.42,191.27250,-238.75,191.28780,-194.42,0.03990,44.33,475.44,
245,191.30220,-198.22,191.31240,-247.50,191.32620,-198.22,0.34200,49.28,441.70,
246,191.64480,-198.30,191.65440,-236.41,191.66370,-198.30,0.03270,38.10,210.67,
247,191.68110,-199.20,191.68710,-256.56,191.69730,-199.20,0.01620,57.37,277.16,
248,191.69940,-208.62,191.70330,-248.91,191.71440,-208.62,0.06300,40.29,124.08,
249,191.76300,-180.77,191.76630,-214.53,191.77980,-180.77,0.04500,33.76,199.76,
250,191.79960,-181.89,191.81130,-224.06,191.83140,-181.89,0.11160,42.17,577.93,
251,191.91480,-196.77,191.92290,-233.12,191.93790,-196.77,0.16980,36.35,301.39,
252,192.08220,-180.19,192.09270,-234.22,192.10350,-180.19,0.16140,54.03,387.75,
253,192.24030,-172.34,192.25410,-219.38,192.26880,-172.34,0.02190,47.03,629.31,
254,192.26880,-196.34,192.27600,-230.78,192.28650,-196.34,0.07080,34.44,184.10,
255,192.34170,-184.77,192.34680,-222.34,192.35550,-184.77,0.02040,37.57,193.99,
256,192.35550,-187.12,192.36720,-239.22,192.38130,-187.12,0.10560,52.10,478.53,
257,192.45990,-172.73,192.47280,-236.25,192.48300,-172.73,0.07770,63.52,500.55,
258,192.54210,-159.13,192.55050,-217.81,192.57060,-159.13,0.21780,58.68,774.27,
259,192.76020,-201.91,192.76830,-238.28,192.77910,-201.91,0.06000,36.37,203.69,
260,192.81630,-181.17,192.82830,-232.03,192.84840,-181.17,0.16470,50.86,702.29,
261,192.98220,-163.94,192.99300,-209.69,193.01190,-163.94,0.02220,45.75,597.69,
262,193.01190,-173.37,193.01520,-213.75,193.02570,-173.37,0.38730,40.38,305.60,
263,193.39710,-181.71,193.40250,-214.22,193.41480,-181.71,0.02880,32.51,205.61,
264,193.42320,-186.87,193.43130,-221.41,193.44420,-186.87,0.22020,34.54,179.16,
265,193.63950,-160.25,193.65150,-215.31,193.66260,-160.25,0.03510,55.06,443.14,
266,193.67940,-169.98,193.68660,-214.06,193.70670,-169.98,0.13230,44.08,465.19,
267,193.81290,-175.78,193.81890,-209.06,193.83210,-175.78,0.47130,33.28,219.87,
268,194.28540,-187.28,194.29020,-219.38,194.30070,-187.28,0.06060,32.09,71.51,
269,194.33760,-176.25,194.35080,-210.00,194.36040,-176.25,0.23850,33.75,144.01,
270,194.58060,-155.05,194.58930,-210.63,194.59920,-155.05,0.08130,55.57,435.19,
271,194.66460,-171.20,194.67060,-220.78,194.68470,-171.20,0.06480,49.58,338.24,
272,194.72460,-171.72,194.73540,-214.06,194.74890,-171.72,0.29250,42.34,439.68,
273,195.02430,-172.32,195.02790,-212.03,195.03840,-172.32,0.16110,39.71,176.42,
274,195.18000,-174.00,195.18900,-215.31,195.19950,-174.00,0.15240,41.31,281.66,
275,195.33780,-181.52,195.34140,-215.00,195.35220,-181.52,0.14820,33.48,147.19,
276,195.48210,-175.37,195.48960,-218.91,195.50160,-175.37,0.11610,43.53,270.34,
277,195.59280,-155.76,195.60570,-194.38,195.61800,-155.76,0.06270,38.62,325.63,
278,195.66000,-152.89,195.66840,-194.84,195.68400,-152.89,0.06570,41.95,368.07,
279,195.72090,-142.25,195.73410,-193.59,195.74760,-142.25,0.15870,51.34,495.83,
280,195.87960,-156.01,195.89280,-203.75,195.90570,-156.01,0.02850,47.74,436.38,
281,195.90990,-163.65,195.92130,-199.22,195.93330,-163.65,0.09450,35.57,281.03,
282,196.00830,-156.43,196.01580,-201.56,196.02720,-156.43,0.04170,45.14,340.36,
283,196.04400,-170.05,196.05750,-214.84,196.07430,-170.05,0.30840,44.80,534.61,
284,196.35990,-165.91,196.36590,-200.94,196.37580,-165.91,0.18060,35.03,165.01,
285,196.53420,-168.35,196.54650,-227.97,196.56060,-168.35,0.11070,59.62,536.83,
286,196.64520,-153.54,196.65720,-189.84,196.67730,-153.54,0.06060,36.30,431.41,
287,196.71030,-172.25,196.71780,-208.91,196.72830,-172.25,0.15390,36.65,155.37,
288,196.85910,-157.94,196.87170,-202.19,196.88640,-157.94,0.09180,44.25,263.47,
289,196.96020,-159.95,196.96350,-193.44,196.97430,-159.95,0.04260,33.49,173.93,
290,197.00100,-149.87,197.00610,-193.28,197.02620,-149.87,0.10290,43.41,468.41,
291,197.10090,-153.45,197.10900,-201.56,197.12160,-153.45,0.06870,48.11,122.34,
292,197.16900,-165.67,197.17770,-197.81,197.18700,-165.67,0.11280,32.15,157.74,
293,197.28240,-158.15,197.29050,-198.75,197.30610,-158.15,0.43860,40.60,324.12,
294,197.72520,-155.41,197.72910,-193.91,197.74920,-155.41,0.05880,38.49,470.00,
295,197.77560,-163.95,197.78790,-207.81,197.79990,-163.95,0.12450,43.86,353.07,
296,197.90550,-152.75,197.91240,-196.88,197.93250,-152.75,0.29970,44.12,465.74,
297,198.20820,-166.46,198.21210,-205.16,198.22440,-166.46,0.11520,38.70,159.86,
298,198.31440,-142.49,198.32730,-188.75,198.34020,-142.49,0.03210,46.26,315.61,
299,198.35460,-152.70,198.35940,-187.03,198.36750,-152.70,0.13950,34.33,72.72,
300,198.49560,-154.98,198.49890,-187.50,198.51000,-154.98,0.18840,32.52,154.84,
301,198.68160,-170.16,198.68730,-204.38,198.70020,-170.16,0.02820,34.21,212.90,
302,198.70710,-162.95,198.71550,-205.31,198.72630,-162.95,0.07260,42.36,249.10,
303,198.78270,-166.13,198.78810,-205.31,198.80220,-166.13,0.06150,39.18,234.76,
304,198.84480,-157.19,198.84960,-196.41,198.86070,-157.19,0.06480,39.21,205.98,
305,198.90930,-162.79,198.91440,-198.13,198.92280,-162.79,0.05760,35.33,159.19,
306,198.96120,-151.47,198.97200,-197.97,198.99210,-151.47,0.36210,46.50,446.15,
307,199.32480,-147.33,199.33410,-183.44,199.34700,-147.33,0.17670,36.11,309.25,
308,199.50600,-144.82,199.51080,-186.56,199.52190,-144.82,0.02280,41.75,210.20,
309,199.52610,-151.03,199.53360,-189.53,199.54950,-151.03,0.17490,38.50,407.82,
310,199.69860,-142.57,199.70850,-178.91,199.71870,-142.57,0.10230,36.34,266.58,
311,199.80570,-135.68,199.81080,-179.22,199.82550,-135.68,0.04020,43.54,448.00,
312,199.84140,-141.81,199.85100,-182.66,199.87110,-141.81,0.08160,40.85,502.13,
313,199.92930,-156.21,199.93260,-192.03,199.94250,-156.21,0.11550,35.82,159.22,
314,200.04420,-150.36,200.04810,-192.03,200.06040,-150.36,0.32310,41.68,246.59,
315,200.35860,-146.62,200.37120,-197.97,200.38050,-146.62,0.36660,51.35,534.25,
316,200.73150,-162.47,200.73780,-210.16,200.75100,-162.47,0.07740,47.69,309.41,
317,200.80230,-150.34,200.81520,-199.38,200.83080,-150.34,0.07920,49.03,380.61,
318,200.88150,-157.61,200.89440,-191.41,200.90490,-157.61,0.05010,33.80,302.75,
319,200.93820,-148.13,200.94450,-184.53,200.95410,-148.13,0.45090,36.40,70.54,
320,201.38490,-123.82,201.39540,-166.41,201.41550,-123.82,0.18510,42.58,792.78,
321,201.57450,-154.86,201.58050,-187.34,201.59010,-154.86,0.51390,32.48,70.80,
322,202.08510,-132.62,202.09440,-183.75,202.11210,-132.62,0.40530,51.13,479.45,
323,202.49220,-129.99,202.49970,-172.97,202.50780,-129.99,0.05610,42.98,34.32,
324,202.55190,-129.93,202.55580,-165.47,202.56750,-129.93,0.25890,35.54,154.29,
325,202.80960,-130.56,202.81470,-164.06,202.82400,-130.56,0.24660,33.50,143.02,
326,203.05260,-156.47,203.06130,-188.75,203.07240,-156.47,0.07050,32.28,185.10,
327,203.12850,-154.08,203.13180,-196.56,203.14320,-154.08,0.12330,42.48,211.07,
328,203.24190,-125.42,203.25510,-187.03,203.26410,-125.42,0.08490,61.61,379.59,
329,203.33640,-145.09,203.34000,-181.25,203.35200,-145.09,0.03570,36.16,173.66,
330,203.36940,-123.52,203.37570,-166.72,203.38920,-123.52,0.04320,43.20,350.69,
331,203.41230,-135.39,203.41890,-168.13,203.42970,-135.39,0.01740,32.73,244.74,
332,203.43150,-143.57,203.43630,-177.19,203.45040,-143.57,0.01800,33.62,78.20,
333,203.45040,-133.23,203.45430,-168.13,203.46270,-133.23,0.14790,34.90,73.48,
334,203.59440,-132.19,203.60220,-172.34,203.60730,-132.19,0.01470,40.16,135.76,
335,203.60730,-127.94,203.61690,-167.34,203.62830,-127.94,0.13110,39.41,326.90,
336,203.73660,-134.77,203.74800,-174.69,203.75760,-134.77,0.11820,39.92,234.83,
337,203.86170,-122.80,203.86620,-167.34,203.88360,-122.80,0.02490,44.54,293.35,
338,203.88360,-121.34,203.89110,-169.22,203.90460,-121.34,0.18390,47.88,411.08,
339,204.06210,-121.30,204.07500,-164.06,204.09510,-121.30,0.28050,42.77,678.40,
340,204.35160,-108.31,204.35550,-140.78,204.37140,-108.31,0.02160,32.47,322.74,
341,204.37380,-108.87,204.37710,-155.78,204.38790,-108.87,0.21390,46.91,277.84,
342,204.58710,-114.75,204.59100,-158.28,204.60660,-114.75,0.40740,43.53,385.07,
343,204.99030,-113.12,204.99840,-160.94,205.01340,-113.12,0.32940,47.82,455.66,
344,205.32210,-91.21,205.32780,-129.84,205.33950,-91.21,0.02760,38.64,200.74,
345,205.34220,-100.40,205.35540,-142.34,205.36500,-100.40,0.04500,41.94,464.69,
346,205.38750,-113.24,205.40040,-166.56,205.41420,-113.24,0.23700,53.32,421.02,
347,205.62780,-103.34,205.63740,-144.69,205.65750,-103.34,0.11610,41.35,478.31,
348,205.74300,-99.44,205.75350,-133.91,205.76670,-99.44,0.08340,34.47,290.46,
349,205.82370,-92.29,205.83690,-162.81,205.85700,-92.29,0.16350,70.53,848.49,
350,205.99170,-94.08,206.00040,-136.56,206.01870,-94.08,0.07740,42.48,537.58,
351,206.07390,-112.79,206.07780,-145.00,206.09520,-112.79,0.11130,32.21,249.23,
352,206.17890,-123.33,206.18910,-157.19,206.20110,-123.33,0.15060,33.86,238.23,
353,206.33490,-96.64,206.33970,-134.84,206.35110,-96.64,0.03810,38.21,127.30,
354,206.36910,-97.37,206.37780,-138.75,206.38620,-97.37,0.24420,41.38,277.49,
355,206.61420,-110.55,206.62200,-157.03,206.63100,-110.55,0.01380,46.48,207.17,
356,206.63220,-92.34,206.63580,-145.16,206.65080,-92.34,0.08250,52.81,399.29,
357,206.70810,-90.72,206.71830,-146.25,206.73840,-90.72,0.19320,55.53,961.26,
358,206.90220,-134.84,206.91150,-173.59,206.92380,-134.84,0.04980,38.75,141.30,
359,206.95800,-112.33,206.96130,-152.97,206.97030,-112.33,0.12840,40.64,187.82,
360,207.08640,-104.94,207.08970,-139.38,207.09960,-104.94,0.04050,34.44,157.26,
361,207.12540,-93.56,207.13020,-138.75,207.14640,-93.56,0.18120,45.19,342.90,
362,207.30630,-102.62,207.31140,-157.66,207.32400,-102.62,0.02220,55.04,341.93,
363,207.32400,-93.19,207.33360,-140.94,207.34290,-93.19,0.01830,47.75,143.62,
364,207.34680,-88.00,207.35190,-139.38,207.37200,-88.00,0.08640,51.38,624.66,
365,207.42870,-96.77,207.43830,-132.34,207.44820,-96.77,0.05640,35.57,200.71,
366,207.48630,-90.42,207.49470,-135.00,207.50340,-90.42,0.01770,44.58,235.47,
367,207.50760,-103.36,207.51240,-143.13,207.52560,-103.36,0.07020,39.77,109.97,
368,207.57900,-87.83,207.58260,-124.22,207.59130,-87.83,0.03930,36.39,109.93,
369,207.61110,-69.05,207.62190,-109.06,207.63060,-69.05,0.03000,40.02,241.84,
370,207.64320,-91.29,207.65190,-128.13,207.66450,-91.29,0.10770,36.83,324.91,
371,207.75330,-90.43,207.75960,-126.25,207.77130,-90.43,0.17190,35.82,38.27,
372,207.92580,-105.01,207.93150,-139.06,207.94470,-105.01,0.02700,34.05,242.71,
373,207.94920,-108.92,207.95850,-159.53,207.96690,-108.92,0.05880,50.61,216.36,
374,208.01130,-77.44,208.01730,-128.44,208.03080,-77.44,0.43470,51.00,353.83,
375,208.44870,-107.52,208.45200,-141.56,208.46070,-107.52,0.08760,34.05,197.90,
376,208.52610,-82.59,208.53960,-136.25,208.54950,-82.59,0.02880,53.66,442.13,
377,208.56000,-100.69,208.56840,-133.75,208.57710,-100.69,0.02640,33.06,200.78,
378,208.59120,-72.39,208.59480,-113.28,208.60530,-72.39,0.02310,40.89,231.35,
379,208.60770,-81.79,208.61790,-125.00,208.63200,-81.79,0.24330,43.21,399.48,
380,208.85490,-98.47,208.86120,-148.75,208.88130,-98.47,0.07440,50.28,594.25,
381,208.92870,-88.47,208.93560,-140.78,208.95570,-88.47,0.07350,52.31,568.37,
382,209.00550,-86.36,209.00910,-128.44,209.01990,-86.36,0.01530,42.08,224.90,
383,209.02050,-85.18,209.02440,-129.53,209.03610,-85.18,0.02190,44.35,257.52,
384,209.03790,-84.52,209.04630,-130.63,209.06490,-84.52,0.35760,46.10,459.51,
385,209.39520,-90.14,209.40390,-129.22,209.41410,-90.14,0.17220,39.08,278.17,
386,209.57010,-89.61,209.57610,-140.00,209.57940,-89.61,0.00810,50.39,161.58,
387,209.57940,-109.04,209.58420,-145.63,209.59290,-109.04,0.04800,36.59,135.22,
388,209.62530,-82.10,209.63220,-125.16,209.64870,-82.10,0.12990,43.06,411.20,
389,209.75220,-77.21,209.76210,-135.31,209.77320,-77.21,0.02910,58.10,424.10,
390,209.78400,-78.95,209.79120,-124.53,209.80410,-78.95,0.09180,45.58,283.65,
391,209.87070,-79.10,209.88300,-117.81,209.90310,-79.10,0.17640,38.72,578.62,
392,210.05580,-94.89,210.05940,-132.97,210.06990,-94.89,0.07980,38.08,164.07,
393,210.12780,-85.58,210.13920,-137.19,210.14790,-85.58,0.04410,51.60,481.68,
