NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
152,177.98880,-77.37,177.99810,-110.16,178.01310,-77.37,0.52920,32.78,340.00,
153,178.51710,-99.48,178.52730,-126.41,178.53780,-99.48,0.07680,26.92,196.83,
154,178.59450,-92.06,178.60410,-127.03,178.61910,-92.06,0.18090,34.97,261.52,
155,178.77510,-88.11,178.78500,-124.06,178.80000,-88.11,0.06090,35.95,350.79,
156,178.83900,-87.84,178.84590,-114.06,178.86090,-87.84,0.31860,26.23,242.40,
157,179.15460,-100.04,179.16450,-139.06,179.17440,-100.04,0.01950,39.02,249.96,
158,179.17440,-97.36,179.18400,-122.66,179.19900,-97.36,0.12330,25.30,263.12,
159,179.29770,-96.17,179.30730,-129.84,179.31570,-96.17,0.24000,33.67,174.26,
160,179.53740,-98.21,179.54730,-133.13,179.56230,-98.21,0.07080,34.92,307.64,
161,179.60970,-95.22,179.61810,-129.53,179.62800,-95.22,0.04290,34.31,260.51,
162,179.65170,-99.45,179.66100,-132.81,179.67330,-99.45,0.02340,33.36,227.19,
163,179.67420,-102.85,179.68440,-139.84,179.69190,-102.85,0.26040,37.00,249.61,
164,179.93640,-110.37,179.94480,-142.19,179.95770,-110.37,0.35790,31.81,208.24,
165,180.29400,-96.90,180.30270,-126.88,180.31770,-96.90,0.04020,29.98,356.75,
166,180.33780,-97.56,180.34290,-125.63,180.35460,-97.56,0.07830,28.07,187.80,
167,180.41490,-110.81,180.42120,-148.91,180.43620,-110.81,0.22260,38.10,364.17,
168,180.63390,-106.79,180.64380,-146.56,180.65250,-106.79,0.01560,39.77,260.54,
169,180.65310,-112.40,180.65940,-140.78,180.66780,-112.40,0.42210,28.38,185.52,
170,181.07160,-107.52,181.08150,-132.34,181.09020,-107.52,0.16230,24.82,99.52,
171,181.23390,-102.70,181.24380,-127.19,181.25130,-102.70,0.16260,24.49,147.70,
172,181.39590,-108.50,181.40640,-145.47,181.41330,-108.50,0.03990,36.97,217.78,
173,181.43610,-107.70,181.44630,-139.06,181.45410,-107.70,0.14970,31.36,202.38,
174,181.59360,-106.64,181.59600,-133.28,181.61100,-106.64,0.34590,26.64,291.37,
175,181.93290,-116.46,181.94190,-140.94,181.95060,-116.46,0.34230,24.47,161.09,
176,182.27910,-112.23,182.28420,-142.97,182.29380,-112.23,0.02040,30.74,187.68,
177,182.29500,-118.50,182.30460,-145.47,182.31960,-118.50,0.10170,26.96,316.75,
178,182.40120,-111.94,182.40630,-139.69,182.42130,-111.94,0.13740,27.74,232.53,
179,182.53770,-120.73,182.54370,-147.19,182.55120,-120.73,0.20790,26.46,87.82,
180,182.74110,-120.78,182.75160,-158.75,182.76660,-120.78,0.12630,37.97,523.67,
181,182.86770,-121.49,182.87790,-146.09,182.89290,-121.49,0.39090,24.60,270.84,
182,183.26010,-129.21,183.26880,-153.59,183.27780,-129.21,0.07710,24.38,135.65,
183,183.33780,-121.43,183.34590,-150.00,183.35490,-121.43,0.33420,28.57,140.11,
184,183.67410,-125.23,183.68010,-150.31,183.69510,-125.23,0.04980,25.08,246.07,
185,183.71970,-123.21,183.72990,-147.81,183.74340,-123.21,0.17640,24.61,298.20,
186,183.90030,-132.10,183.90630,-156.88,183.91290,-132.10,0.12750,24.78,101.35,
187,184.03140,-130.10,184.03380,-155.47,184.04250,-130.10,0.17400,25.37,85.73,
188,184.19940,-138.46,184.20780,-165.63,184.21530,-138.46,0.21810,27.17,162.01,
189,184.41660,-117.71,184.42590,-146.09,184.43730,-117.71,0.27870,28.39,202.97,
190,184.70070,-128.40,184.70460,-158.59,184.71960,-128.40,0.40440,30.19,301.81,
191,185.09910,-136.16,185.10900,-167.66,185.11830,-136.16,0.07770,31.49,214.71,
192,185.17950,-123.07,185.18670,-152.66,185.19750,-123.07,0.44280,29.58,144.31,
193,185.62350,-145.71,185.62950,-171.09,185.64150,-145.71,0.03930,25.39,144.70,
194,185.66160,-138.47,185.66880,-170.78,185.68380,-138.47,0.03450,32.31,280.90,
195,185.69520,-148.54,185.70330,-179.06,185.71620,-148.54,0.27810,30.52,202.84,
196,185.97180,-141.62,185.98140,-180.47,185.99100,-141.62,0.02520,38.84,310.97,
197,185.99760,-147.54,186.00660,-173.59,186.01290,-147.54,0.20130,26.05,170.51,
198,186.19950,-154.63,186.20790,-180.31,186.21540,-154.63,0.19350,25.69,85.35,
199,186.39120,-142.66,186.40140,-171.25,186.41280,-142.66,0.06420,28.59,256.32,
200,186.45570,-138.97,186.46560,-184.53,186.47730,-138.97,0.09360,45.56,423.00,
201,186.55320,-139.02,186.55920,-174.06,186.57420,-139.02,0.02970,35.04,330.25,
202,186.57870,-142.01,186.58890,-171.56,186.59820,-142.01,0.07950,29.55,248.24,
203,186.65880,-144.45,186.66840,-170.63,186.67650,-144.45,0.31920,26.18,134.25,
204,186.97920,-136.06,186.98760,-162.34,186.99720,-136.06,0.29190,26.29,112.26,
205,187.27230,-146.99,187.27950,-182.81,187.29450,-146.99,0.34860,35.83,332.71,
206,187.61850,-147.87,187.62810,-177.97,187.64310,-147.87,0.06450,30.10,307.41,
207,187.68240,-152.95,187.69260,-184.22,187.70310,-152.95,0.31620,31.27,271.31,
208,187.99890,-150.09,188.00880,-179.53,188.01930,-150.09,0.12000,29.44,219.21,
209,188.12010,-175.36,188.12880,-210.47,188.14260,-175.36,0.19950,35.11,269.36,
210,188.31840,-160.11,188.32830,-188.91,188.33820,-160.11,0.04200,28.80,209.18,
211,188.35980,-154.65,188.37030,-193.13,188.38380,-154.65,0.15240,38.47,383.39,
212,188.51370,-158.13,188.52270,-182.34,188.53710,-158.13,0.12390,24.22,241.96,
213,188.63940,-173.80,188.64660,-199.06,188.65500,-173.80,0.31650,25.26,99.30,
214,188.95380,-169.47,188.96310,-196.56,188.97450,-169.47,0.08550,27.09,221.49,
215,189.03810,-155.31,189.04860,-184.38,189.05880,-155.31,0.15330,29.06,320.54,
216,189.19620,-168.14,189.20190,-192.81,189.21150,-168.14,0.02490,24.67,115.57,
217,189.21660,-168.38,189.22680,-193.59,189.23640,-168.38,0.04200,25.21,231.04,
218,189.26280,-175.00,189.26880,-208.13,189.27930,-175.00,0.11400,33.12,188.95,
219,189.37800,-166.11,189.38280,-199.06,189.39420,-166.11,0.06540,32.96,270.14,
220,189.43860,-174.66,189.44820,-203.75,189.45840,-174.66,0.12090,29.09,242.81,
221,189.56310,-165.73,189.56910,-196.88,189.58410,-165.73,0.72240,31.15,285.76,
222,190.28100,-174.83,190.29150,-204.53,190.30650,-174.83,0.03690,29.70,304.14,
223,190.32090,-172.79,190.32840,-201.72,190.33980,-172.79,0.01920,28.93,140.47,
224,190.34280,-169.34,190.34760,-208.59,190.35930,-169.34,0.06000,39.25,252.26,
225,190.39740,-188.34,190.40760,-214.69,190.41810,-188.34,0.33330,26.35,251.84,
226,190.73220,-176.06,190.74090,-200.31,190.75410,-176.06,0.40080,24.25,186.18,
227,191.13240,-183.73,191.14170,-212.97,191.15280,-183.73,0.02760,29.24,241.10,
228,191.15940,-169.34,191.16930,-200.63,191.18040,-169.34,0.05760,31.28,301.49,
229,191.21970,-177.34,191.22690,-216.72,191.24040,-177.34,0.03660,39.38,284.00,
230,191.25630,-175.65,191.26350,-213.44,191.27850,-175.65,0.20550,37.79,333.28,
231,191.45910,-187.19,191.46900,-212.34,191.47710,-187.19,0.04170,25.15,184.86,
232,191.50110,-187.34,191.51070,-232.19,191.52570,-187.34,0.35760,44.85,591.73,
233,191.85930,-175.41,191.86830,-204.69,191.88060,-175.41,0.12120,29.27,234.34,
234,191.97930,-188.56,191.98950,-235.47,192.00450,-188.56,0.11580,46.91,470.38,
235,192.09570,-191.86,192.10530,-220.00,192.11430,-191.86,0.02310,28.14,182.40,
236,192.12330,-186.49,192.12840,-211.09,192.13590,-186.49,0.25140,24.60,111.90,
237,192.37500,-194.66,192.37980,-223.44,192.39480,-194.66,0.27630,28.78,269.54,
238,192.65130,-192.93,192.65610,-227.03,192.67110,-192.93,0.36930,34.10,236.14,
239,193.01550,-196.09,193.02540,-234.53,193.04040,-196.09,0.65850,38.44,444.13,
240,193.67910,-201.36,193.68390,-227.50,193.69380,-201.36,0.14520,26.14,132.89,
241,193.82280,-200.47,193.82910,-228.75,193.83720,-200.47,0.62070,28.28,148.51,
242,194.44260,-188.88,194.44980,-217.97,194.46180,-188.88,0.15390,29.09,191.01,
243,194.59770,-203.64,194.60370,-234.69,194.61270,-203.64,0.08520,31.05,179.34,
244,194.67960,-189.01,194.68890,-222.50,194.69850,-189.01,0.05190,33.49,266.60,
245,194.73450,-195.80,194.74080,-227.66,194.75220,-195.80,0.06930,31.85,269.91,
246,194.80290,-187.57,194.81010,-217.97,194.81820,-187.57,0.01860,30.40,122.73,
247,194.82510,-200.44,194.82870,-229.53,194.83470,-200.44,0.20070,29.09,69.77,
248,195.02100,-193.55,195.02940,-224.06,195.04440,-193.55,0.23610,30.52,397.42,
249,195.26190,-186.97,195.26550,-213.91,195.27480,-186.97,0.01620,26.93,117.00,
250,195.27480,-186.08,195.28170,-216.25,195.29670,-186.08,0.14940,30.17,281.26,
251,195.42090,-184.70,195.43110,-218.28,195.44010,-184.70,0.11790,33.58,257.76,
252,195.53940,-196.83,195.54900,-221.56,195.55830,-196.83,0.16260,24.73,96.49,
253,195.70410,-205.43,195.71160,-241.87,195.72660,-205.43,0.12060,36.44,317.92,
254,195.82620,-191.91,195.83220,-221.72,195.84720,-191.91,0.13740,29.81,287.36,
255,195.96150,-197.75,195.96960,-226.41,195.98460,-197.75,0.05520,28.66,320.86,
256,196.02000,-200.21,196.02480,-225.16,196.03320,-200.21,0.26730,24.95,106.94,
257,196.28100,-194.11,196.29210,-224.69,196.30710,-194.11,0.23640,30.58,456.52,
258,196.51860,-205.94,196.52850,-232.81,196.53720,-205.94,0.06480,26.87,217.03,
259,196.58580,-209.59,196.59330,-235.94,196.60200,-209.59,0.13530,26.34,137.54,
260,196.72470,-207.85,196.72860,-231.88,196.74120,-207.85,0.09810,24.02,187.66,
261,196.81710,-188.55,196.82670,-223.13,196.83630,-188.55,0.06510,34.58,192.90,
262,196.88370,-197.43,196.89180,-228.28,196.90680,-197.43,0.15750,30.85,382.55,
263,197.03910,-201.77,197.04930,-231.88,197.06430,-201.77,0.16860,30.11,369.64,
264,197.21340,-203.93,197.21790,-229.69,197.22720,-203.93,0.03360,25.76,61.34,
265,197.24220,-190.43,197.25150,-226.72,197.25960,-190.43,0.14190,36.29,233.80,
266,197.38860,-214.92,197.39340,-240.31,197.40360,-214.92,0.06960,25.39,112.94,
267,197.45700,-213.12,197.46300,-239.37,197.47560,-213.12,0.10470,26.26,189.05,
268,197.55900,-200.07,197.56770,-231.25,197.58270,-200.07,0.11430,31.18,324.97,
269,197.67330,-203.49,197.68200,-229.69,197.69250,-203.49,0.08940,26.19,166.83,
270,197.76270,-199.73,197.77140,-223.91,197.78010,-199.73,0.19770,24.18,113.70,
271,197.96400,-196.38,197.96910,-232.19,197.98410,-196.38,0.24000,35.81,340.01,
272,198.20040,-200.26,198.20910,-232.97,198.21810,-200.26,0.04050,32.71,155.18,
273,198.24000,-206.05,198.24960,-252.81,198.26460,-206.05,0.08010,46.76,455.78,
274,198.32070,-202.17,198.32970,-232.19,198.34380,-202.17,0.15150,30.02,317.51,
275,198.47370,-211.69,198.48120,-240.16,198.49620,-211.69,0.30300,28.46,323.33,
276,198.77790,-210.04,198.78420,-236.09,198.79470,-210.04,0.10980,26.05,208.49,
277,198.88650,-232.47,198.89400,-266.88,198.90480,-232.47,0.65730,34.40,182.15,
278,199.54140,-203.98,199.55130,-228.13,199.56630,-203.98,0.03870,24.15,337.31,
279,199.58130,-198.89,199.59000,-232.19,199.60500,-198.89,0.11880,33.30,324.80,
280,199.70130,-212.49,199.70880,-238.28,199.71660,-212.49,0.05820,25.80,113.75,
281,199.75770,-207.31,199.76700,-232.81,199.78200,-207.31,0.05310,25.50,261.64,
282,199.80990,-201.36,199.82010,-232.66,199.83000,-201.36,0.20640,31.29,280.95,
283,200.01960,-200.07,200.02650,-228.75,200.03790,-200.07,0.30120,28.68,102.83,
284,200.32020,-195.84,200.32770,-226.41,200.33670,-195.84,0.02310,30.57,152.59,
285,200.34120,-195.64,200.35080,-232.03,200.36580,-195.64,0.10860,36.39,388.88,
286,200.45460,-211.04,200.45940,-247.34,200.46960,-211.04,0.02760,36.30,112.85,
287,200.47710,-200.13,200.48700,-236.56,200.49780,-200.13,0.12240,36.44,311.79,
288,200.59980,-203.57,200.60940,-240.00,200.62200,-203.57,0.25800,36.43,277.98,
289,200.85840,-207.59,200.86740,-236.87,200.87970,-207.59,0.24360,29.29,217.96,
290,201.10050,-209.85,201.11100,-237.50,201.12000,-209.85,0.43800,27.65,147.85,
291,201.54060,-202.49,201.54900,-242.50,201.56400,-202.49,0.06270,40.01,376.94,
292,201.60210,-216.71,201.61170,-246.56,201.62100,-216.71,0.01950,29.86,65.88,
293,201.62100,-205.00,201.63120,-233.59,201.63930,-205.00,0.01830,28.59,239.45,
294,201.64290,-213.50,201.64950,-238.59,201.65730,-213.50,0.02160,25.09,196.91,
295,201.66150,-204.07,201.67110,-232.19,201.67950,-204.07,0.06030,28.12,182.26,
296,201.72120,-203.06,201.73140,-235.94,201.73800,-203.06,0.05820,32.87,268.37,
297,201.78030,-223.71,201.78960,-249.69,201.79920,-223.71,0.04440,25.98,206.50,
298,201.82350,-207.52,201.83400,-250.94,201.84900,-207.52,0.09870,43.42,497.43,
299,201.92310,-215.03,201.93270,-247.66,201.94110,-215.03,0.38040,32.63,119.19,
300,202.30470,-209.81,202.31310,-234.69,202.32810,-209.81,0.21360,24.88,294.66,
301,202.52040,-199.16,202.52670,-227.03,202.54020,-199.16,0.22110,27.88,233.25,
302,202.73940,-204.76,202.74780,-233.12,202.76070,-204.76,0.10440,28.37,260.35,
303,202.84830,-213.18,202.85220,-240.94,202.86270,-213.18,0.20160,27.76,104.82,
304,203.04630,-210.07,203.05380,-236.72,203.06700,-210.07,0.03240,26.65,222.84,
305,203.07900,-205.18,203.08620,-244.69,203.09760,-205.18,0.12630,39.51,274.55,
306,203.20380,-211.90,203.21250,-236.87,203.22390,-211.90,0.03360,24.97,199.09,
307,203.23770,-201.65,203.24610,-238.91,203.26110,-201.65,0.02610,37.26,363.19,
