NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
[-],[s],[pA],[s],[pA],[s],[pA],[s],[pA],[fC],
298,75.57870,41.30,75.58230,-31.56,75.59370,31.87,0.87750,72.86,551.25,
299,76.44990,9.38,76.45980,-22.03,76.47240,33.75,0.26640,31.41,0.00,
300,76.72230,35.57,76.72620,-30.31,76.73340,15.94,0.17580,65.89,426.25,
301,76.89810,36.04,76.90200,-19.53,76.91250,32.97,0.02670,55.57,367.11,
302,76.91910,13.54,76.92870,-23.13,76.94400,27.19,0.32100,36.67,0.00,
303,77.24490,28.07,77.24970,-35.47,77.25870,30.94,0.26820,63.54,391.94,
304,77.51400,29.95,77.51790,-29.22,77.53200,33.75,0.36870,59.17,467.28,
305,77.88210,37.34,77.88660,-15.94,77.89500,33.28,0.00000,53.28,308.86,
306,78.07320,33.59,77.88660,-15.94,78.09240,14.69,0.65760,49.53,487.27,
307,78.54210,30.05,78.54420,-26.41,78.55800,18.59,0.02580,56.46,420.56,
308,78.56520,20.52,78.57000,-35.94,78.57780,23.28,0.25890,56.46,274.05,
309,78.82260,29.43,78.82890,-38.28,78.84570,30.78,0.13710,67.71,443.20,
310,78.95940,23.75,78.96600,-47.81,78.97290,13.75,0.04500,71.56,467.86,
311,79.00470,26.30,79.01100,-34.06,79.02090,27.50,1.25130,60.36,412.89,
312,80.25570,39.74,80.26230,-32.03,80.27310,26.88,0.82350,71.77,674.61,
313,81.08130,34.90,81.08580,-51.09,81.09600,20.94,0.97890,85.99,673.25,
314,82.05510,32.08,82.06470,-28.75,82.07460,26.88,0.10080,60.83,536.72,
315,82.15530,32.45,82.16550,-18.91,82.17810,36.72,0.24330,51.35,242.55,
316,82.40430,16.09,82.40880,-38.28,82.42050,33.44,0.22470,54.38,213.47,
317,82.62930,36.51,82.63350,-28.13,82.64970,28.59,1.08600,64.64,446.53,
318,83.71590,42.92,83.71950,-14.53,83.72940,23.59,0.15570,57.45,433.34,
319,83.87310,35.94,83.87520,-21.88,83.89140,35.31,0.43440,57.81,399.52,
320,84.30480,36.67,84.30960,-16.09,84.31890,35.31,0.39660,52.76,302.58,
321,84.69840,-4.27,84.70620,-70.47,84.71430,-11.88,0.23970,66.20,536.53,
322,84.94260,41.04,84.94590,-14.69,84.96180,28.13,0.13860,55.73,482.69,
323,85.08060,47.29,85.08450,-14.84,85.09590,45.78,0.31920,62.14,430.25,
324,85.39950,20.10,85.40370,-45.63,85.41450,17.34,0.07380,65.73,465.70,
325,85.47360,35.36,85.47750,-26.88,85.48770,31.41,0.34650,62.24,340.97,
326,85.82040,-18.07,85.82400,-99.38,85.83630,-26.56,0.76410,81.30,607.13,
327,86.57850,-5.52,86.58810,-60.47,86.59830,-7.19,0.25620,54.95,378.64,
328,86.84070,-27.60,86.84430,-89.84,86.85210,-32.34,0.27150,62.24,385.69,
329,87.10770,-19.17,87.11580,-91.09,87.12810,-29.84,0.08430,71.93,771.80,
330,87.19350,-20.78,87.20010,-76.41,87.21030,-22.50,0.10800,55.63,431.53,
331,87.30060,-19.95,87.30810,-69.69,87.31620,-20.47,0.13170,49.74,331.53,
332,87.43380,-17.71,87.43980,-84.69,87.45300,-23.59,0.38820,66.98,562.94,
333,87.82140,-9.64,87.82800,-62.81,87.83760,-9.53,0.22980,53.18,404.08,
334,88.05210,2.92,88.05780,-72.97,88.06710,-16.41,0.15960,75.89,583.03,
335,88.20750,-10.94,88.21740,-71.25,88.22700,-17.19,0.08070,60.31,556.13,
336,88.29330,-11.25,88.29810,-86.88,88.30890,-28.59,0.21990,75.63,740.39,
337,88.51560,-7.81,88.51800,-73.44,88.53450,-25.63,0.88560,65.63,622.45,
338,89.39970,-6.20,89.40360,-73.28,89.41380,-7.66,0.25890,67.08,462.66,
339,89.65650,-1.77,89.66250,-66.09,89.67180,-9.53,0.29460,64.32,485.28,
340,89.95320,-13.65,89.95710,-63.75,89.97270,-10.78,0.58320,50.10,316.31,
341,90.53310,-4.43,90.54030,-70.47,90.55170,-9.84,1.53660,66.04,472.27,
342,92.07150,-7.76,92.07690,-61.56,92.09220,1.25,0.12750,53.80,342.06,
343,92.19870,2.50,92.20440,-67.19,92.22150,1.09,0.36540,69.69,599.95,
344,92.56620,-3.70,92.56980,-77.03,92.58660,-7.66,1.43280,73.33,484.08,
345,93.99570,5.52,94.00260,-46.72,94.01220,6.41,0.00000,52.24,410.66,
346,94.25550,15.36,94.00260,-46.72,94.27260,11.72,0.38190,62.08,440.41,
347,94.38060,8.49,94.38450,-47.50,94.39410,13.59,0.28500,55.99,301.66,
348,94.65960,-15.68,94.66950,-46.25,94.67670,9.84,1.27560,30.57,0.00,
349,95.94090,8.49,95.94510,-51.41,95.95650,12.19,0.90390,59.90,355.91,
350,96.84540,9.22,96.84900,-56.41,96.85680,5.00,0.63450,65.63,400.88,
351,97.47660,19.64,97.48350,-40.47,97.49730,14.38,0.22380,60.10,612.92,
352,97.70160,10.78,97.70730,-47.66,97.71870,7.03,0.15750,58.44,453.23,
353,97.85910,11.51,97.86480,-39.69,97.87800,10.94,0.46110,51.20,326.98,
354,98.31660,1.72,98.32590,-50.63,98.34240,-2.66,0.37980,52.34,426.14,
355,98.70180,9.01,98.70570,-74.38,98.71380,-4.22,0.14220,83.39,596.97,
356,98.83830,-5.73,98.84790,-61.25,98.85600,1.56,0.53760,55.52,249.61,
357,99.38010,19.53,99.38550,-36.09,99.39780,17.34,1.01820,55.63,401.53,
358,100.40070,19.38,100.40370,-54.06,100.41630,13.28,0.48090,73.44,518.58,
359,100.88070,9.69,100.88460,-45.16,100.89360,2.03,1.41570,54.84,362.48,
360,102.29700,10.05,102.30030,-40.94,102.31620,7.34,0.94470,50.99,313.44,
361,103.24140,11.93,103.24500,-45.00,103.25460,10.63,0.41730,56.93,380.11,
362,103.65690,23.96,103.66230,-30.47,103.67550,29.84,1.95540,54.43,332.11,
363,105.61200,16.30,105.61770,-36.25,105.63330,24.69,0.00000,52.55,342.19,
364,106.27110,19.22,105.61770,-36.25,106.29030,18.59,0.87990,55.47,344.16,
365,106.49100,21.25,106.49760,-41.88,106.51380,6.88,1.22430,63.13,561.19,
366,107.71650,16.46,107.72190,-48.44,107.73510,21.72,0.04620,64.90,385.55,
367,107.76480,15.05,107.76810,-34.53,107.78130,23.44,0.08490,49.58,262.34,
368,107.84820,4.58,107.85300,-72.03,107.86230,6.09,0.15810,76.61,486.56,
369,108.00570,33.54,108.01110,-28.59,108.02400,27.03,0.51870,62.14,460.89,
370,108.52350,23.91,108.52980,-30.00,108.53730,18.44,0.03960,53.91,332.02,
371,108.56010,20.36,108.56940,-28.44,108.57900,22.34,0.67350,48.80,311.69,
372,109.23930,10.99,109.24290,-41.41,109.25250,10.16,0.04920,52.40,294.19,
373,109.28640,24.32,109.29210,-38.13,109.30680,24.53,0.00000,62.45,490.03,
374,109.45680,22.03,109.29210,-38.13,109.47660,13.59,0.37560,60.16,514.55,
375,109.65930,19.84,109.66770,-32.03,109.67790,24.53,0.16590,51.88,291.56,
376,109.82640,19.43,109.83360,-40.78,109.84170,15.00,0.25860,60.21,402.67,
377,110.08680,29.90,110.09220,-52.50,110.10000,16.41,0.45540,82.40,651.47,
378,110.54130,8.54,110.54760,-55.63,110.55990,12.19,0.64080,64.17,437.62,
379,111.18060,17.92,111.18840,-52.66,111.19710,12.50,0.04590,70.57,530.55,
380,111.22710,18.91,111.23430,-27.81,111.24720,29.06,0.26700,46.72,191.86,
381,111.49320,9.11,111.50130,-66.72,111.51360,10.00,0.51180,75.83,552.42,
382,112.00680,16.67,112.01310,-63.28,112.02270,10.94,0.21840,79.95,482.30,
383,112.22820,13.59,112.23150,-40.31,112.23840,12.66,0.20010,53.91,291.19,
384,112.42140,16.41,112.43160,-29.84,112.44660,22.34,0.71730,46.25,164.77,
385,113.14470,13.18,113.14890,-40.78,113.16090,11.25,0.13770,53.96,364.33,
386,113.28330,19.53,113.28660,-45.78,113.29740,11.72,0.25320,65.31,480.28,
387,113.53410,22.19,113.53980,-32.34,113.55570,19.69,0.47640,54.53,417.47,
388,114.00930,22.19,114.01620,-30.78,114.03150,15.16,0.06180,52.97,318.94,
389,114.07470,21.56,114.07800,-36.88,114.08790,13.13,0.00000,58.44,360.28,
390,114.30570,9.69,114.07800,-36.88,114.31920,20.00,0.36480,46.56,242.16,
391,114.43980,25.31,114.44280,-42.03,114.45480,13.13,0.66720,67.34,509.02,
392,115.10580,9.17,115.11000,-49.69,115.11990,12.34,0.18600,58.85,402.89,
393,115.28640,-6.35,115.29600,-35.00,115.30260,16.88,0.47730,28.65,67.61,
394,115.77000,11.09,115.77330,-41.72,115.78380,13.44,0.35430,52.81,315.98,
395,116.12460,16.25,116.12760,-38.44,116.13900,11.72,0.26490,54.69,340.08,
396,116.38830,7.19,116.39250,-61.87,116.40180,3.75,0.13920,69.06,487.69,
397,116.52810,9.53,116.53170,-41.41,116.54190,8.13,0.04230,50.94,279.56,
398,116.57010,13.39,116.57400,-62.19,116.58690,7.50,0.41940,75.57,576.70,
399,116.98950,-4.90,116.99340,-72.97,117.00330,0.00,0.66510,68.07,396.34,
400,117.64890,16.72,117.65850,-33.44,117.67440,16.56,0.82920,50.16,201.98,
401,118.48410,17.29,118.48770,-63.44,118.50060,10.94,1.19910,80.73,592.84,
402,119.68260,11.46,119.68680,-50.16,119.69430,-1.87,0.00000,61.61,360.44,
403,119.74890,12.76,119.68680,-50.16,119.76090,14.38,0.47100,62.92,285.63,
404,120.14730,14.69,120.15780,-69.69,120.16710,7.03,0.00000,84.38,737.25,
405,120.20070,20.42,120.15780,-69.69,120.22440,18.59,0.15300,90.10,604.09,
406,120.30420,10.21,120.31080,-86.09,120.31800,-13.28,0.32310,96.30,761.19,
407,120.62910,22.97,120.63390,-41.72,120.64920,21.25,0.07380,64.69,511.08,
408,120.70350,12.14,120.70770,-57.03,120.71910,12.81,0.25500,69.17,448.89,
409,120.95850,12.50,120.96270,-59.06,120.97980,12.50,0.00000,71.56,569.48,
410,121.53600,15.26,120.96270,-59.06,121.55610,13.59,0.94380,74.32,221.13,
411,121.90380,23.54,121.90650,-42.81,121.92000,17.03,0.10710,66.35,461.14,
412,122.00910,17.45,122.01360,-47.50,122.02320,13.59,0.11880,64.95,441.47,
413,122.12880,11.72,122.13240,-77.34,122.14470,11.41,0.29910,89.06,461.16,
414,122.42520,14.22,122.43150,-35.31,122.44650,13.28,0.69720,49.53,287.39,
415,123.12510,9.27,123.12870,-55.47,123.14040,1.09,0.36600,64.74,581.13,
416,123.49110,12.19,123.49470,-43.75,123.50310,13.28,0.04020,55.94,311.34,
417,123.53070,16.30,123.53490,-42.34,123.54450,10.78,0.19950,58.65,375.41,
418,123.72690,11.98,123.73440,-41.25,123.74070,10.31,0.32640,53.23,423.30,
419,124.05240,17.71,124.06080,-42.19,124.07610,25.47,0.18510,59.90,458.80,
420,124.24230,23.18,124.24590,-81.72,124.25610,5.00,0.58860,104.90,727.34,
421,124.82850,8.44,124.83450,-45.63,124.84170,13.75,1.72740,54.06,203.95,
422,126.55830,18.07,126.56190,-40.31,126.57480,20.47,0.33480,58.39,396.44,
423,126.88710,20.68,126.89670,-45.78,126.90330,15.31,0.33330,66.46,328.52,
424,127.22520,22.66,127.23000,-45.94,127.24140,9.38,1.02720,68.59,640.83,
425,128.25150,15.05,128.25720,-40.63,128.26890,17.34,0.00000,55.68,344.28,
426,128.42370,2.92,128.25720,-40.63,128.44440,25.47,0.97140,43.54,6.08,
427,129.22530,16.46,129.22860,-33.28,129.24000,26.09,0.19860,49.74,269.80,
428,129.42330,31.67,129.42720,-30.94,129.43710,29.53,0.16230,62.60,431.73,
429,129.58530,11.09,129.58950,-44.38,129.60000,19.38,0.39780,55.47,318.89,
430,129.98340,15.52,129.98730,-33.44,129.99660,19.22,0.63870,48.96,238.97,
431,130.62330,21.61,130.62600,-37.81,130.64220,15.63,1.34580,59.43,470.03,
432,131.96850,25.78,131.97180,-57.03,131.98080,15.78,0.99930,82.81,561.94,
433,132.96780,28.70,132.97110,-22.81,132.98400,35.16,0.18300,51.51,384.73,
434,133.14780,24.43,133.15410,-35.47,133.16520,22.66,0.05610,59.90,346.16,
435,133.20630,30.21,133.21020,-25.31,133.22280,29.53,0.30630,55.52,342.59,
436,133.51110,18.02,133.51650,-41.25,133.52700,20.47,0.09750,59.27,382.73,
437,133.60920,21.09,133.61400,-41.88,133.62630,20.94,0.07680,62.97,412.08,
438,133.68540,23.44,133.69080,-29.22,133.70190,23.91,0.18330,52.66,370.50,
439,133.86450,18.75,133.87410,-42.03,133.88190,25.78,0.12270,60.78,303.89,
440,133.98720,19.53,133.99680,-24.38,134.00400,24.69,0.21690,43.91,205.69,
441,134.21010,20.36,134.21370,-45.63,134.22270,19.53,0.52770,65.99,375.95,
442,134.73690,32.50,134.74140,-35.78,134.75700,0.31,0.68040,68.28,840.70,
443,135.42000,24.84,135.42180,-31.72,135.43800,16.09,0.58380,56.56,408.38,
444,136.00170,26.67,136.00560,-36.56,136.01820,27.34,0.08160,63.23,459.77,
445,136.08150,31.77,136.08720,-34.53,136.09770,25.63,1.11870,66.30,522.53,
446,137.20380,37.14,137.20590,-28.75,137.21910,32.97,0.16500,65.89,457.95,
447,137.36040,22.40,137.37090,-26.88,137.38260,32.34,0.09450,49.27,218.67,
448,137.46000,25.78,137.46540,-38.13,137.48130,13.44,0.07560,63.91,590.91,
449,137.53110,22.29,137.54100,-26.25,137.55690,36.25,0.35280,48.54,164.02,
450,137.88900,36.15,137.89380,-22.03,137.90850,33.75,0.14070,58.18,456.80,
451,138.02790,40.63,138.03450,-34.84,138.04230,36.09,0.27930,75.47,453.89,
452,138.30630,39.90,138.31380,-34.69,138.32400,36.09,0.00000,74.58,497.63,
453,139.18080,38.39,138.31380,-34.69,139.20240,32.19,1.40310,73.07,515.84,
454,139.71270,-6.35,139.71690,-73.13,139.73280,-14.38,0.57090,66.77,572.66,
455,140.28330,17.45,140.28780,-49.22,140.29950,14.22,0.28410,66.67,549.08,
456,140.56830,27.81,140.57190,-41.41,140.58270,31.09,0.62850,69.22,343.41,
457,141.19680,30.52,141.20040,-36.25,141.21660,27.66,0.15600,66.77,392.27,
458,141.35190,25.99,141.35640,-26.25,141.36690,22.97,0.20130,52.24,349.08,
459,141.54810,17.29,141.55770,-37.34,141.56880,26.88,0.68010,54.64,182.19,
460,142.23300,18.02,142.23780,-35.31,142.25370,21.88,0.02880,53.33,289.98,
461,142.26390,28.18,142.26660,-47.19,142.27770,20.63,0.12750,75.36,442.34,
462,142.39050,22.19,142.39410,-61.87,142.40220,14.06,0.04020,84.06,513.75,
463,142.43010,24.58,142.43430,-42.34,142.44300,25.00,0.04860,66.93,420.78,
464,142.47990,25.16,142.48290,-51.09,142.49940,29.69,0.61530,76.25,515.95,
465,143.08830,29.53,143.09820,-18.59,143.10420,29.06,0.01620,48.13,196.83,
466,143.11020,31.93,143.11440,-48.44,143.13180,15.31,0.41220,80.36,688.28,
467,143.52030,30.21,143.52660,-31.25,143.53770,30.62,0.32850,61.46,442.20,
468,143.84610,29.22,143.85510,-34.69,143.86440,28.59,0.03570,63.91,445.03,
469,143.88750,38.33,143.89080,-13.75,143.90070,41.56,0.33720,52.08,300.28,
470,144.22500,40.73,144.22800,-29.22,144.24090,37.19,0.18990,69.95,522.19,
471,144.41520,34.38,144.41790,-23.28,144.42960,33.91,0.05370,57.66,385.08,
472,144.46140,23.13,144.47160,-30.00,144.47970,29.69,0.30450,53.13,279.09,
473,144.76920,43.39,144.77610,-18.13,144.78810,37.19,0.23190,61.51,428.19,
474,145.00440,44.32,145.00800,-28.91,145.01970,34.53,0.48690,73.23,554.80,
475,145.49070,36.61,145.49490,-38.44,145.50480,37.03,0.06000,75.05,363.52,
476,145.55040,39.79,145.55490,-12.34,145.56630,33.59,0.79290,52.14,383.67,
477,146.34450,41.77,146.34780,-11.72,146.36040,42.50,0.33990,53.49,379.88,
478,146.68530,46.25,146.68770,-14.22,146.70090,39.22,0.43950,60.47,495.52,
479,147.12480,46.35,147.12720,-17.97,147.14100,42.50,0.53970,64.32,513.36,
480,147.66330,47.66,147.66690,-6.09,147.68100,44.84,0.06840,53.75,422.58,
481,147.72720,42.40,147.73530,-11.56,147.74970,47.19,0.30000,53.96,414.48,
482,148.02600,43.13,148.03530,-18.13,148.04580,44.84,0.00000,61.25,403.22,
483,148.16490,46.25,148.03530,-18.13,148.18530,54.69,0.25710,64.38,285.94,
484,148.28790,50.16,148.29240,-18.28,148.30110,37.97,0.15870,68.44,525.33,
485,148.44060,44.11,148.45110,-11.41,148.46160,43.91,0.15630,55.52,414.13,
486,148.60320,38.39,148.60740,-12.97,148.61850,40.94,0.08640,51.35,369.97,
487,148.67130,37.29,148.69380,31.56,148.69470,1866.41,0.01530,5.73,0.00,
488,148.70100,346.88,148.70910,352.81,148.71240,380.78,0.75870,5.94,0.00,
489,149.46210,277.92,149.46780,199.69,149.47800,273.28,0.24630,78.23,548.53,
490,149.70480,267.92,149.71410,210.94,149.72430,270.00,5.69520,56.98,471.56,
491,155.40720,229.32,155.40930,164.53,155.42340,230.63,1.54410,64.79,410.80,
492,156.94860,214.32,156.95340,134.84,156.96330,204.84,0.00000,79.48,534.77,
493,159.13050,193.80,156.95340,134.84,159.14670,209.53,4.68180,58.96,158.83,
494,161.62800,208.44,161.63520,151.72,161.64870,206.56,0.73890,56.72,477.70,
495,162.36780,211.41,162.37410,105.00,162.38520,194.69,1.00650,106.41,942.56,
496,163.37130,204.53,163.38060,157.03,163.39620,207.50,1.46940,47.50,354.28,
497,164.84640,207.14,164.85000,157.81,164.86530,204.69,1.61910,49.32,357.12,
498,166.46280,207.40,166.46910,147.66,166.48530,205.63,0.18840,59.74,576.11,
499,166.65480,200.42,166.65750,141.25,166.66950,200.94,0.00000,59.17,380.78,
500,167.19090,210.78,166.65750,141.25,167.21040,203.75,1.00140,69.53,585.19,
501,167.65620,207.45,167.65890,157.81,167.67060,211.41,0.35490,49.64,292.02,
502,168.00420,182.76,168.01380,141.41,168.02250,194.84,0.00000,41.35,247.33,
503,168.97830,194.32,168.01380,141.41,168.99750,191.41,1.57140,52.92,556.61,
504,169.57710,200.89,169.58520,140.94,169.59300,192.19,0.02250,59.95,498.23,
505,169.60470,199.01,169.60770,145.00,169.62300,186.41,0.29730,54.01,396.62,
506,169.89840,187.19,169.90500,127.50,169.91790,186.09,1.69740,59.69,533.30,
507,171.59790,201.56,171.60240,141.56,171.61740,163.13,0.68460,60.00,613.27,
508,172.27800,186.72,172.28700,125.94,172.29390,187.03,1.47060,60.78,297.47,
509,173.75220,189.48,173.75760,132.97,173.76840,191.25,0.46560,56.51,398.23,
510,174.21690,181.20,174.22320,103.75,174.23190,172.81,2.03820,77.45,539.72,
511,176.25480,198.70,176.26140,137.34,176.27190,189.69,0.15930,61.35,547.77,
512,176.41350,185.47,176.42070,130.63,176.43030,184.84,1.49610,54.84,370.59,
513,177.90690,184.69,177.91680,131.72,177.93120,187.97,0.00000,52.97,332.06,
514,177.99450,185.16,177.91680,131.72,178.01190,183.44,1.04730,53.44,305.20,
515,178.95810,186.51,178.96410,107.66,178.98120,170.78,0.56760,78.85,835.50,
516,179.52150,177.86,179.53170,121.56,179.54070,175.47,0.70560,56.30,429.17,
517,180.23400,181.25,180.23730,126.72,180.24780,184.38,0.00000,54.53,318.23,
518,180.46290,173.28,180.23730,126.72,180.48330,176.56,1.70730,46.56,291.89,
519,181.94160,179.17,181.94460,112.03,181.95600,182.34,0.92550,67.14,403.39,
520,182.86080,176.09,182.87010,129.53,182.88030,188.59,1.14240,46.56,213.89,
521,184.00800,180.89,184.01250,125.47,184.02810,174.06,0.79560,55.42,436.23,
522,184.80000,180.89,184.80810,110.94,184.81860,176.88,0.77250,69.95,468.05,
523,185.57730,182.19,185.58060,114.53,185.59410,172.19,0.91770,67.66,551.11,
524,186.48810,173.28,186.49830,115.00,186.51360,162.50,0.27570,58.28,465.89,
525,186.77070,185.94,186.77400,113.59,186.78420,170.00,0.70860,72.34,600.19,
526,187.47870,162.40,187.48260,92.50,187.49460,160.16,0.36390,69.90,524.95,
527,187.83870,179.17,187.84650,111.41,187.85550,169.06,1.21740,67.76,595.36,
528,189.05970,177.60,189.06390,125.78,189.08130,173.44,0.34320,51.82,418.16,
529,189.40380,178.49,189.40710,122.81,189.41820,182.34,0.72600,55.68,326.08,
530,190.13040,164.74,190.13310,112.03,190.14330,172.50,0.71580,52.71,202.34,
531,190.84620,187.19,190.84890,113.91,190.86000,177.97,0.77580,73.28,459.38,
532,191.62170,189.53,191.62470,131.72,191.64030,180.47,0.63810,57.81,514.78,
533,192.25320,161.77,192.26280,116.72,192.27840,176.09,0.78690,45.05,233.92,
534,193.04460,172.40,193.04970,113.28,193.05780,176.72,0.96450,59.11,301.27,
535,194.00940,174.06,194.01420,124.53,194.02950,165.78,0.60150,49.53,375.09,
536,194.60670,172.86,194.61570,97.50,194.62740,167.81,2.82420,75.36,569.64,
537,197.43330,179.17,197.43990,97.97,197.45580,157.34,0.00000,81.20,926.56,
538,197.95890,185.68,197.43990,97.97,197.98200,155.78,0.74160,87.71,975.84,
539,198.17880,185.83,198.18150,115.00,198.18810,165.63,0.01560,70.83,409.34,
540,198.19320,168.28,198.19710,100.63,198.20910,163.44,0.94890,67.66,528.94,
541,199.13760,161.77,199.14600,110.63,199.15620,158.59,0.62460,51.15,455.39,
542,199.76790,178.13,199.77060,117.81,199.78290,165.63,0.88140,60.31,466.73,
543,200.64540,163.59,200.65200,106.88,200.66100,167.66,6.26610,56.72,384.28,
544,206.90790,175.68,206.91810,122.03,206.93310,180.31,2.01420,53.65,346.42,
545,208.92870,170.42,208.93230,109.84,208.94430,170.00,4.56420,60.57,445.52,
546,213.49020,169.74,213.49650,109.53,213.50610,170.63,0.40350,60.21,395.34,
547,213.89550,173.65,213.90000,116.88,213.91620,167.81,0.11160,56.77,413.27,
548,214.00770,181.88,214.01160,108.44,214.02090,170.63,1.98450,73.44,495.89,
549,215.99100,167.45,215.99610,110.94,216.00810,167.50,0.00000,56.51,365.94,
550,216.17220,177.60,215.99610,110.94,216.19050,180.94,0.43350,66.67,355.23,
551,216.42540,176.25,216.42960,107.97,216.44160,170.78,0.48930,68.28,527.67,
552,216.91260,167.34,216.91890,105.63,216.92760,167.66,0.30870,61.72,403.22,
553,217.21680,169.69,217.22760,99.22,217.23540,168.44,0.61380,70.47,465.56,
554,217.83660,171.20,217.84140,121.09,217.85280,168.59,1.13910,50.10,402.78,
555,218.97750,163.70,218.98050,117.81,218.99640,160.78,2.84640,45.89,279.45,
556,221.82330,178.80,221.82690,124.06,221.84040,180.94,1.71150,54.74,366.34,
557,223.53390,173.85,223.53840,116.41,223.55190,172.19,0.07440,57.45,409.67,
558,223.60980,173.28,223.61280,115.63,223.62900,176.25,0.00000,57.66,340.64,
559,225.15330,159.58,223.61280,115.63,225.16890,159.84,2.36790,43.96,357.31,
560,225.97440,183.70,225.98070,120.94,225.99240,171.25,0.69390,62.76,561.59,
561,226.67130,168.23,226.67460,105.94,226.68660,171.09,2.39850,62.29,365.84,
562,229.06740,170.78,229.07310,110.16,229.08630,175.63,1.16010,60.63,315.00,
563,230.22960,187.24,230.23320,111.09,230.24490,183.13,0.67410,76.15,464.31,
564,230.89920,187.66,230.90730,129.53,230.91900,183.59,2.93280,58.13,411.23,
565,233.83080,187.45,233.84010,120.47,233.85600,176.72,1.32750,66.98,660.59,
566,235.16280,195.31,235.16760,139.22,235.18080,189.22,1.05960,56.09,506.81,
567,236.22030,180.47,236.22720,100.16,236.23770,173.59,0.25380,80.31,668.81,
568,236.47530,176.35,236.48100,116.25,236.49720,167.34,0.97020,60.10,443.69,
569,237.44760,190.73,237.45120,117.19,237.46350,183.28,0.06240,73.54,503.62,
570,237.50760,182.50,237.51360,129.53,237.52200,182.34,1.08900,52.97,393.56,
571,238.59450,177.29,238.60260,126.72,238.61370,184.84,0.99960,50.57,275.64,
572,239.59890,178.70,239.60220,113.13,239.61900,167.34,0.97590,65.57,463.23,
573,240.56880,178.18,240.57810,106.41,240.58860,171.41,0.57690,71.77,641.73,
574,241.15140,186.77,241.15500,120.00,241.16640,179.38,0.58140,66.77,540.70,
575,241.73250,185.10,241.73640,126.72,241.74900,177.03,0.15750,58.39,597.11,
576,241.89060,183.65,241.89390,126.88,241.90440,182.66,0.33180,56.77,365.42,
577,242.21640,176.41,242.22570,130.16,242.23590,184.53,5.78370,46.25,282.05,
578,248.00700,178.54,248.00940,109.69,248.01990,175.47,0.59640,68.85,454.47,
579,248.60310,168.44,248.60580,105.31,248.61720,169.38,0.00000,63.13,405.28,
580,248.69370,184.11,248.60580,105.31,248.70420,-25.47,0.34860,78.80,3934.78,
581,248.94750,4.79,248.95440,-55.16,248.97150,4.84,0.06360,59.95,478.97,
582,249.01200,3.07,249.01800,-44.53,249.03330,6.25,0.53190,47.60,371.77,
583,249.54240,-53.59,249.54990,-224.22,249.56640,-242.19,0.25350,170.63,3848.20,
584,249.80070,-214.01,249.80340,-273.91,249.81420,-221.41,0.55710,59.90,510.48,
585,250.35690,-188.18,250.36050,-255.16,250.37250,-195.31,0.18900,66.98,484.42,
586,250.54320,-185.26,250.54950,-264.22,250.56150,-198.59,0.46470,78.96,786.87,
587,251.00430,-207.45,251.01420,-259.84,251.02410,-190.31,0.51120,52.40,250.61,
588,251.52180,-219.79,251.52540,-293.44,251.53620,-227.03,0.36030,73.65,525.11,
589,251.87970,-242.19,251.88570,-298.59,251.89920,-241.72,1.05270,56.41,377.02,
590,252.93030,-253.28,252.93840,-311.41,252.94680,-259.38,0.64050,58.13,352.03,
591,253.57530,-243.91,253.57890,-312.81,253.59090,-251.72,0.34830,68.91,517.03,
592,253.92420,-253.28,253.92720,-313.59,253.94280,-275.47,0.22290,60.31,539.39,
593,254.14440,-238.75,254.15010,-313.75,254.16060,-251.25,0.17100,75.00,641.58,
594,254.31780,-247.45,254.32110,-297.19,254.33670,-231.25,1.51950,49.74,230.08,
595,255.83550,-242.60,255.84060,-313.13,255.85290,-245.16,0.04230,70.52,531.73,
596,255.87930,-237.03,255.88290,-310.31,255.89190,-250.47,0.29160,73.28,472.08,
597,256.16460,-244.01,256.17450,-284.06,256.18980,-245.62,1.17150,40.05,169.05,
598,257.34270,-252.03,257.34600,-307.97,257.35470,-259.22,0.00000,55.94,349.22,
599,257.40720,-250.26,257.34600,-307.97,257.42610,-250.78,0.21330,57.71,303.16,
600,257.55390,-249.01,257.55930,-340.78,257.57100,-254.53,0.41220,91.77,683.92,
601,257.96340,-256.30,257.97150,-297.03,257.98170,-249.06,0.45210,40.73,157.23,
602,258.42000,-245.68,258.42360,-312.81,258.44010,-250.00,0.64110,67.14,657.25,
603,259.06080,-231.61,259.06470,-300.16,259.08090,-248.59,1.03200,68.54,642.06,
604,260.09100,-227.92,260.09670,-279.38,260.11290,-226.56,0.00000,51.46,407.61,
605,260.13720,-236.04,260.09670,-279.38,260.15550,-237.50,0.35130,43.33,446.42,
606,260.44410,-242.08,260.44800,-299.06,260.45940,-242.81,1.91220,56.98,418.06,
607,262.35750,-214.01,262.36020,-272.66,262.37100,-216.25,0.09150,58.65,425.41,
608,262.44900,-237.50,262.45170,-296.88,262.46280,-230.00,0.26460,59.38,312.00,
609,262.71030,-250.36,262.71630,-303.91,262.72620,-239.69,0.41100,53.54,324.98,
610,263.12370,-230.83,263.12730,-287.50,263.13870,-228.59,0.52830,56.67,428.30,
611,263.65080,-210.36,263.65560,-267.97,263.66490,-214.22,0.21810,57.60,407.34,
612,263.87010,-211.67,263.87370,-292.97,263.88510,-223.28,1.96380,81.30,594.14,
