NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
26217,385.8198,-218.16,385.8252,-232.19,385.8282,-218.16,0.0081,14.03,62.22
26218,385.8282,-227.61,385.8333,-234.75,385.8372,-227.61,0.0075,7.14,12.49
26219,385.8372,-229.53,385.8408,-235.31,385.8459,-229.53,0.0225,5.79,11.19
26220,385.8585,-227.95,385.8633,-250.25,385.8729,-227.95,0.0132,22.3,128
26221,385.8738,-226.76,385.8765,-235.69,385.8828,-226.76,0.0141,8.93,10.07
26222,385.8858,-225.07,385.8906,-239.25,385.8999,-225.07,0.0198,14.18,89.02
26223,385.9083,-231.33,385.9104,-238.94,385.9224,-231.33,0.0492,7.61,69.43
26224,385.9548,-228.43,385.9596,-254.81,385.9698,-228.43,0.0153,26.38,114.46
26225,385.9725,-228.35,385.9749,-232.69,385.9764,-228.35,0.0063,4.34,6.25
26226,385.9764,-229.36,385.9812,-243.37,385.9881,-229.36,0.0315,14.01,41.81
26227,386.0091,-224,386.0127,-232.88,386.0094,-224,0.0024,8.87,0
26228,386.0094,-224.75,386.0151,-233.44,386.0208,-224.75,0.0081,8.69,52.32
26229,386.0208,-229.28,386.0232,-234.5,386.0304,-229.28,0.0162,5.22,26.71
26230,386.0346,-231.11,386.0394,-249.37,386.0496,-231.11,0.036,18.26,77.38
26231,386.0706,-230.25,386.0754,-240.13,386.0883,-230.25,0.0336,9.87,87.64
26232,386.1057,-229.77,386.109,-237.06,386.1129,-229.77,0.0093,7.29,20.82
26233,386.1129,-231.96,386.1183,-249.5,386.1237,-231.96,0.0078,17.54,59.05
26234,386.1237,-230.9,386.1261,-260.31,386.1321,-230.9,0.0075,29.42,117.26
26235,386.1321,-233.07,386.1336,-240.81,386.1432,-233.07,0.0198,7.75,45.11
26236,386.1498,-227.04,386.1534,-232.75,386.1543,-227.04,0.0033,5.71,9.88
26237,386.1543,-229.53,386.1567,-237,386.1606,-229.53,0.0075,7.47,4.86
26238,386.1606,-226.23,386.1642,-232.69,386.1714,-226.23,0.0372,6.46,63.13
26239,386.196,-219.97,386.2014,-233.81,386.2143,-219.97,0.0228,13.85,92.56
26240,386.2218,-231.85,386.2242,-243.5,386.2311,-231.85,0.018,11.65,32.54
26241,386.2371,-227.49,386.2422,-236.94,386.2518,-227.49,0.015,9.45,61.1
26242,386.2518,-232.79,386.2572,-251.5,386.2533,-232.79,0.0015,18.71,0.35
26243,386.2533,-232.91,386.2587,-251.75,386.2659,-232.91,0.0177,18.84,110.29
26244,386.271,-232.94,386.2764,-264.75,386.2731,-232.94,0.0018,31.81,0
26245,386.2731,-236.41,386.2782,-277.75,386.2878,-236.41,0.0369,41.34,206.86
26246,386.3112,-231.16,386.3151,-245.81,386.328,-231.16,0.0219,14.65,140.96
26247,386.3319,-233.24,386.337,-240.94,386.3364,-233.24,0.0048,7.7,16.45
26248,386.3364,-236.9,386.3418,-260.38,386.3499,-236.9,0.0117,23.47,94.6
26249,386.3499,-237.82,386.3535,-246.31,386.3613,-237.82,0.0117,8.49,36
26250,386.3616,-238.04,386.3652,-248.56,386.3718,-238.04,0.0114,10.52,22.61
26251,386.3718,-230.69,386.3766,-242.44,386.3823,-230.69,0.0231,11.74,50.67
26252,386.3973,-238.37,386.3997,-244.62,386.4033,-238.37,0.0066,6.26,5.87
26253,386.4033,-234.43,386.4063,-245.13,386.4192,-234.43,0.0156,10.7,137.71
26254,386.4192,-240.63,386.4219,-248.19,386.4291,-240.63,0.0198,7.55,0
26255,386.4393,-252.82,386.4417,-257,386.4441,-252.82,0.0066,4.18,0
26256,386.4441,-242.4,386.4483,-256.06,386.4603,-242.4,0.0198,13.66,70.05
26257,386.4645,-239.41,386.4681,-252.63,386.4723,-239.41,0.009,13.22,49.8
26258,386.4723,-243.33,386.4771,-290.81,386.4864,-243.33,0.0204,47.48,171.07
26259,386.4921,-235.43,386.4975,-248.31,386.5041,-235.43,0.0102,12.89,74.64
26260,386.5041,-238.17,386.5077,-265.06,386.5152,-238.17,0.0126,26.89,89.49
26261,386.5167,-240.11,386.5203,-249.44,386.5272,-240.11,0.0366,9.33,30.66
26262,386.553,-237.87,386.5569,-247.69,386.5698,-237.87,0.0285,9.82,83.09
26263,386.5839,-234.3,386.5854,-241.87,386.5914,-234.3,0.0303,7.57,32.12
26264,386.613,-235.24,386.6157,-241.44,386.6151,-235.24,0.0042,6.2,5.15
26265,386.6151,-237.64,386.6199,-257.44,386.6274,-237.64,0.0492,19.79,69.8
26266,386.6667,-231.24,386.6691,-246.06,386.6757,-231.24,0.0282,14.82,32.17
26267,386.6916,-226.89,386.6973,-237.12,386.7063,-226.89,0.0126,10.24,90.61
26268,386.7063,-233.85,386.7099,-246.75,386.709,-233.85,0.0042,12.9,0.69
26269,386.709,-236.63,386.7141,-252.25,386.724,-236.63,0.0225,15.62,148.61
26270,386.7312,-234.89,386.7366,-256.81,386.7471,-234.89,0.0174,21.93,108.12
26271,386.7504,-232.4,386.754,-249.19,386.7516,-232.4,0.0036,16.79,0
26272,386.7516,-233.28,386.7576,-247.12,386.7672,-233.28,0.0162,13.84,107.22
26273,386.7714,-233.38,386.7738,-252.75,386.7867,-233.38,0.0195,19.37,102.76
26274,386.7918,-238,386.7933,-242.88,386.8002,-238,0.033,4.87,0
26275,386.8209,-244.47,386.8263,-257.75,386.8311,-244.47,0.0072,13.28,6.72
26276,386.8311,-237.56,386.8335,-248,386.8437,-237.56,0.0444,10.44,38.21
26277,386.8728,-234.03,386.8779,-241.13,386.8836,-234.03,0.0273,7.1,27.23
