NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
118,39.24810,80.92,39.25290,29.06,39.26580,80.92,0.71640,51.86,300.98,
119,39.96390,80.18,39.96930,32.19,39.98220,80.18,0.05070,47.99,266.48,
120,40.01640,74.90,40.02000,26.72,40.03050,74.90,0.17550,48.18,194.44,
121,40.19310,72.58,40.19550,38.91,40.20570,72.58,0.11520,33.67,121.04,
122,40.30590,79.61,40.31070,16.88,40.32120,79.61,0.69810,62.73,248.05,
123,41.00340,82.17,41.00880,44.22,41.02170,82.17,0.55500,37.95,177.33,
124,41.55840,74.18,41.56380,31.56,41.56980,74.18,0.30450,42.61,156.39,
125,41.86470,76.00,41.86830,43.75,41.87610,76.00,0.38610,32.25,104.19,
126,42.24900,77.45,42.25440,42.66,42.26340,77.45,0.26040,34.79,177.95,
127,42.51240,75.51,42.51480,-10.00,42.52230,75.51,0.29580,85.51,205.64,
128,42.80520,76.37,42.81060,18.91,42.82290,76.37,0.24300,57.47,294.04,
129,43.04790,78.76,43.05360,46.09,43.06440,78.76,0.66120,32.66,203.10,
130,43.71240,79.20,43.71480,-7.66,43.72470,79.20,0.46140,86.85,243.21,
131,44.17140,81.60,44.17620,27.97,44.18700,81.60,0.44730,53.63,177.95,
132,44.61810,82.91,44.62350,47.50,44.63340,82.91,0.31410,35.41,128.65,
133,44.93400,80.77,44.93760,25.00,44.94450,80.77,0.15690,55.77,172.84,
134,45.09210,82.07,45.09450,-37.97,45.10260,82.07,0.56520,120.04,407.28,
135,45.65730,83.55,45.65970,45.63,45.66870,83.55,0.14730,37.92,101.81,
136,45.80460,85.62,45.80700,42.81,45.81630,85.62,0.16440,42.81,152.96,
137,45.96660,84.13,45.97140,45.94,45.98130,84.13,0.21510,38.19,159.27,
138,46.18110,80.35,46.18650,47.50,46.19670,80.35,0.03180,32.85,155.79,
139,46.21470,80.98,46.21830,48.28,46.22460,80.98,0.15360,32.70,84.41,
140,46.36830,83.34,46.37190,50.63,46.38060,83.34,1.05330,32.71,106.31,
141,47.41980,77.78,47.42520,33.44,47.43630,77.78,0.16920,44.35,184.03,
142,47.59080,83.23,47.59440,43.44,47.60520,83.23,0.04890,39.79,159.02,
143,47.64090,85.34,47.64330,50.00,47.65620,85.34,0.37650,35.34,140.20,
144,48.01740,81.79,48.01980,31.56,48.02820,81.79,0.17370,50.23,144.85,
145,48.19110,78.47,48.19350,22.97,48.20400,78.47,0.10530,55.50,213.13,
146,48.29640,82.29,48.29880,47.81,48.30510,82.29,0.08580,34.48,66.04,
147,48.38100,85.16,48.38460,30.62,48.39390,85.16,0.63840,54.54,158.48,
148,49.01940,80.16,49.02300,40.94,49.02990,80.16,0.45330,39.22,114.62,
149,49.47270,77.25,49.47630,15.16,49.48260,77.25,0.37680,62.09,173.69,
150,49.85070,82.86,49.85310,43.91,49.86090,82.86,0.59130,38.96,89.80,
151,50.44080,78.24,50.44440,44.53,50.45100,78.24,0.21060,33.71,84.58,
152,50.65020,78.15,50.65500,33.59,50.66520,78.15,0.23850,44.55,168.84,
153,50.88990,77.04,50.89350,37.66,50.89950,77.04,0.85260,39.39,83.05,
154,51.74370,82.74,51.74610,49.38,51.75420,82.74,0.10470,33.37,97.02,
155,51.84720,87.90,51.85080,46.41,51.85920,87.90,0.10020,41.49,134.50,
156,51.94620,85.96,51.95100,45.63,51.96060,85.96,0.08460,40.34,129.64,
157,52.03320,78.78,52.03560,39.22,52.04100,78.78,0.11790,39.56,79.28,
158,52.14990,85.32,52.15350,49.53,52.16250,85.32,0.33780,35.79,127.65,
159,52.48650,88.04,52.49130,52.03,52.50420,88.04,0.16140,36.01,155.63,
160,52.65030,80.88,52.65270,5.00,52.66260,80.88,0.09480,75.88,214.13,
161,52.74510,87.55,52.74750,34.53,52.76040,87.55,0.19110,53.02,233.65,
162,52.93620,82.55,52.93860,47.66,52.94580,82.55,0.10980,34.89,81.03,
163,53.04330,81.92,53.04840,36.25,53.05890,81.92,1.09380,45.67,244.81,
164,54.13980,83.61,54.14220,44.69,54.15240,83.61,0.07800,38.92,158.34,
165,54.21540,75.87,54.22020,36.72,54.22680,75.87,0.43920,39.16,108.53,
166,54.65460,78.57,54.65940,22.97,54.67230,78.57,0.31920,55.60,293.68,
167,54.97620,65.91,54.97860,30.78,54.98520,65.91,0.04080,35.13,72.17,
168,55.01700,76.41,55.01940,34.69,55.02480,76.41,0.31050,41.73,83.77,
169,55.32510,87.20,55.32990,52.03,55.33860,87.20,0.07200,35.17,138.09,
170,55.39710,82.02,55.40190,49.22,55.40970,82.02,0.47190,32.80,90.36,
171,55.86900,84.89,55.87380,49.38,55.88010,84.89,0.20130,35.52,98.95,
172,56.06970,80.78,56.07510,43.13,56.08200,80.78,0.32220,37.66,132.91,
173,56.39370,81.66,56.39730,49.22,56.40660,81.66,0.19890,32.44,116.64,
174,56.59260,79.89,56.59620,44.84,56.60250,79.89,0.17460,35.04,74.51,
175,56.76720,78.43,56.77080,24.22,56.77950,78.43,0.23910,54.21,160.21,
176,57.00510,88.39,57.00990,29.06,57.02280,88.39,0.12930,59.32,249.84,
177,57.13440,80.91,57.13920,46.09,57.14700,80.91,0.33060,34.81,57.45,
178,57.46740,73.85,57.46980,30.47,57.47550,73.85,0.28170,43.38,136.52,
179,57.74790,85.73,57.75150,49.06,57.75930,85.73,0.04740,36.66,126.25,
180,57.79410,79.52,57.79890,41.41,57.80490,79.52,0.05100,38.11,116.57,
181,57.84630,79.22,57.84990,17.34,57.85500,79.22,0.41220,61.88,122.75,
182,58.25970,80.28,58.26210,30.94,58.27140,80.28,0.09810,49.34,160.10,
183,58.35660,79.68,58.36020,37.81,58.37250,79.68,0.12960,41.87,235.46,
184,58.48620,81.17,58.48980,45.78,58.49760,81.17,0.67920,35.39,98.50,
185,59.16540,84.45,59.16900,40.00,59.17740,84.45,0.25830,44.45,107.05,
186,59.42370,83.74,59.42730,47.34,59.43810,83.74,0.02940,36.39,122.51,
187,59.45310,83.45,59.45670,42.66,59.46360,83.45,0.23430,40.79,126.00,
188,59.68560,84.94,59.69100,38.28,59.69820,84.94,0.15210,46.66,182.34,
189,59.83830,82.12,59.84310,42.81,59.85270,82.12,0.13770,39.30,162.02,
190,59.97840,85.45,59.98080,52.34,59.98950,85.45,0.08760,33.11,89.06,
191,60.06360,83.14,60.06840,50.78,60.07470,83.14,0.24600,32.35,82.57,
192,60.31200,78.70,60.31440,43.59,60.32100,78.70,0.98550,35.11,86.91,
193,61.29750,85.79,61.29990,39.22,61.30770,85.79,0.10560,46.57,117.58,
194,61.40070,84.29,61.40550,47.19,61.41360,84.29,0.45600,37.10,112.58,
195,61.85790,88.17,61.86150,53.13,61.87440,88.17,0.27480,35.05,213.53,
196,62.13270,81.91,62.13630,49.84,62.14230,81.91,0.25320,32.07,65.07,
197,62.38590,84.56,62.38950,50.31,62.39760,84.56,0.18270,34.25,134.49,
198,62.56860,78.82,62.57220,43.59,62.57820,78.82,0.23520,35.23,94.03,
199,62.80500,82.66,62.80740,45.16,62.81580,82.66,0.03930,37.51,112.42,
200,62.84190,87.09,62.84670,52.81,62.85630,87.09,0.67140,34.28,132.93,
201,63.51270,79.97,63.51810,43.13,63.52710,79.97,0.15690,36.85,160.24,
202,63.67260,83.38,63.67500,45.16,63.68430,83.38,0.17910,38.23,102.99,
203,63.85170,85.43,63.85410,49.38,63.86430,85.43,0.10950,36.06,125.71,
204,63.96120,75.72,63.96360,38.44,63.97020,75.72,0.29040,37.28,77.77,
205,64.25040,80.71,64.25400,31.87,64.26360,80.71,0.42390,48.83,204.70,
206,64.67310,83.94,64.67790,49.22,64.68720,83.94,0.18960,34.72,115.94,
207,64.86390,85.73,64.86750,52.34,64.87890,85.73,1.03350,33.39,181.12,
208,65.89860,90.45,65.90100,51.09,65.91030,90.45,0.10200,39.36,127.94,
209,65.99940,86.80,66.00300,41.56,66.01500,86.80,0.25650,45.23,230.42,
210,66.25410,83.13,66.25950,44.38,66.26700,83.13,0.20910,38.76,149.43,
211,66.46500,85.50,66.46860,40.47,66.47610,85.50,0.27780,45.03,134.97,
212,66.74400,83.69,66.74640,-10.00,66.75450,83.69,0.57420,93.69,295.94,
213,67.31580,88.10,67.32060,44.38,67.33230,88.10,0.07140,43.73,167.47,
214,67.38660,85.53,67.39200,25.47,67.40250,85.53,0.06690,60.06,250.28,
215,67.45350,88.72,67.45890,53.13,67.46820,88.72,0.04290,35.60,147.69,
216,67.49940,83.66,67.50180,35.00,67.51200,83.66,0.05250,48.66,159.44,
217,67.54950,84.05,67.55430,36.56,67.56150,84.05,0.35850,47.49,140.76,
218,67.90800,81.15,67.91280,16.56,67.92090,81.15,0.14100,64.59,142.94,
219,68.04840,83.98,68.05380,50.00,68.05950,83.98,0.39600,33.98,72.74,
220,68.44740,83.79,68.44980,48.44,68.45850,83.79,0.27210,35.35,95.34,
221,68.71950,91.27,68.72190,51.88,68.73390,91.27,0.45000,39.40,192.54,
222,69.16830,82.67,69.17190,46.09,69.17850,82.67,0.12840,36.57,92.16,
223,69.29490,86.72,69.30030,35.16,69.31320,86.72,0.07650,51.56,268.33,
224,69.37320,87.87,69.37680,51.72,69.38880,87.87,0.59160,36.15,176.11,
225,69.96600,82.85,69.96840,40.31,69.97830,82.85,0.51930,42.54,137.66,
226,70.48410,83.57,70.48770,47.03,70.49610,83.57,0.10320,36.54,111.88,
227,70.58610,83.62,70.59090,48.13,70.59720,83.62,0.70110,35.49,96.57,
228,71.28840,80.92,71.29200,43.75,71.29920,80.92,0.45570,37.17,77.88,
229,71.74230,86.56,71.74770,51.56,71.75400,86.56,0.06090,35.00,113.97,
230,71.80500,83.12,71.80860,30.78,71.81550,83.12,0.09330,52.34,123.41,
231,71.89830,88.65,71.90190,40.78,71.91480,88.65,0.08520,47.86,234.54,
232,71.98200,81.73,71.98710,40.63,71.99370,81.73,0.08460,41.11,159.29,
233,72.06930,84.22,72.07170,47.81,72.08010,84.22,0.45300,36.40,68.08,
234,72.52110,87.85,72.52470,54.84,72.53370,87.85,0.38460,33.00,124.19,
235,72.90390,85.16,72.90930,38.13,72.91710,85.16,0.13080,47.03,201.71,
236,73.03770,85.78,73.04010,48.91,73.04910,85.78,0.13650,36.87,98.34,
237,73.17300,84.86,73.17660,43.75,73.18410,84.86,0.03060,41.11,112.60,
238,73.20480,79.57,73.20720,28.28,73.21590,79.57,0.41340,51.29,141.40,
239,73.61820,87.19,73.62060,53.59,73.62960,87.19,0.08220,33.59,115.32,
240,73.69740,87.05,73.70280,48.91,73.71090,87.05,0.13500,38.14,131.82,
241,73.83300,87.23,73.83780,42.97,73.84800,87.23,0.55830,44.26,169.26,
242,74.39250,78.95,74.39610,45.78,74.40180,78.95,0.05220,33.17,70.89,
243,74.44590,75.39,74.44830,41.72,74.45370,75.39,0.10530,33.67,68.56,
244,74.54820,82.35,74.55360,38.28,74.56050,82.35,0.16500,44.07,136.22,
245,74.71500,78.62,74.71860,32.03,74.73150,78.62,0.10410,46.58,237.05,
246,74.82030,87.75,74.82270,52.50,74.82990,87.75,0.73800,35.25,90.74,
247,75.55830,87.93,75.56070,51.56,75.57150,87.93,0.09150,36.37,140.29,
248,75.64860,83.13,75.65220,41.41,75.65940,83.13,0.25560,41.73,116.01,
249,75.90510,82.77,75.90780,49.22,75.91650,82.77,0.11730,33.55,127.79,
250,76.02150,85.29,76.02510,51.09,76.03350,85.29,0.26250,34.20,102.88,
251,76.28280,85.31,76.28760,49.69,76.29420,85.31,0.21270,35.62,112.63,
252,76.49550,86.90,76.50030,38.91,76.51170,86.90,0.52410,47.99,218.35,
253,77.02200,81.91,77.02440,48.59,77.03340,81.91,0.72300,33.31,95.08,
254,77.74500,87.31,77.74740,39.38,77.75670,87.31,0.09630,47.94,154.49,
255,77.83830,86.95,77.84370,44.06,77.85660,86.95,0.36510,42.89,229.90,
256,78.20400,82.89,78.20880,45.16,78.21840,82.89,0.05880,37.74,151.31,
257,78.26520,80.17,78.26760,43.75,78.27450,80.17,0.43980,36.42,69.91,
258,78.70260,81.87,78.70740,23.59,78.71700,81.87,0.28950,58.28,243.29,
259,78.99330,87.54,78.99690,49.38,79.00290,87.54,0.12240,38.16,89.47,
260,79.11690,88.37,79.11930,51.25,79.12950,88.37,0.02130,37.12,128.39,
261,79.13580,89.47,79.14060,52.03,79.15200,89.47,0.89010,37.44,143.82,
262,80.02710,82.21,80.03070,48.28,80.03850,82.21,0.64860,33.93,114.51,
263,80.67390,85.29,80.67930,31.41,80.68800,85.29,0.63810,53.88,196.74,
264,81.31260,86.76,81.31740,51.41,81.32340,86.76,0.14970,35.35,101.95,
265,81.46470,87.37,81.46710,48.13,81.47520,87.37,0.17670,39.25,138.57,
266,81.64020,84.30,81.64380,29.22,81.65100,84.30,0.16290,55.09,102.02,
267,81.80130,90.14,81.80670,57.34,81.81480,90.14,0.05910,32.79,152.36,
268,81.86220,92.61,81.86580,40.78,81.87420,92.61,0.15630,51.83,165.89,
269,82.01670,84.92,82.02210,47.50,82.03050,84.92,0.58260,37.42,182.57,
270,82.60110,86.96,82.60470,45.63,82.61430,86.96,0.21480,41.34,117.04,
271,82.81500,81.63,82.81950,35.78,82.82820,81.63,0.07140,45.85,105.87,
272,82.88550,85.34,82.89090,40.16,82.89990,85.34,0.35820,45.18,207.38,
273,83.24550,87.76,83.24910,46.25,83.25840,87.76,0.22290,41.51,142.43,
274,83.46840,83.90,83.47200,31.56,83.48070,83.90,0.03090,52.34,172.31,
275,83.49810,87.15,83.50290,45.94,83.51190,87.15,0.16680,41.22,159.40,
276,83.66610,83.28,83.66970,48.59,83.67600,83.28,0.76500,34.69,100.52,
277,84.43110,82.39,84.43470,37.81,84.44100,82.39,0.30420,44.58,97.10,
278,84.73530,85.97,84.73890,30.16,84.74880,85.97,0.05970,55.81,208.34,
279,84.79500,88.86,84.79860,54.22,84.80850,88.86,0.26880,34.64,130.32,
280,85.06380,87.00,85.06740,52.97,85.07790,87.00,0.15570,34.03,149.96,
281,85.21770,87.71,85.22310,50.00,85.23600,87.71,0.11130,37.71,174.19,
282,85.32900,83.05,85.33440,37.97,85.34130,83.05,0.16980,45.08,152.99,
283,85.50180,86.20,85.50420,-7.19,85.51710,86.20,0.18630,93.38,333.55,
284,85.68570,88.18,85.69050,54.69,85.70340,88.18,0.09450,33.49,179.07,
285,85.78140,90.28,85.78500,53.13,85.79730,90.28,0.19410,37.15,186.23,
286,85.97670,87.45,85.97910,40.94,85.98780,87.45,0.06540,46.51,123.86,
287,86.03940,86.29,86.04450,24.69,86.05620,86.29,0.38700,61.60,373.14,
288,86.42610,89.23,86.43150,55.00,86.44020,89.23,1.07790,34.23,115.02,
289,87.50400,87.06,87.50940,54.84,87.52200,87.06,0.05700,32.22,190.60,
290,87.56280,86.38,87.56640,50.94,87.57360,86.38,0.10410,35.44,90.64,
291,87.66570,85.73,87.67050,41.41,87.68100,85.73,0.08220,44.32,131.12,
292,87.74910,85.13,87.75270,40.47,87.76200,85.13,0.18660,44.66,167.19,
293,87.93570,81.82,87.93930,40.00,87.94650,81.82,0.12540,41.82,127.60,
294,88.06110,86.64,88.06470,44.53,88.07550,86.64,0.08580,42.11,164.31,
295,88.14690,89.49,88.15050,52.34,88.15920,89.49,0.35970,37.15,140.40,
296,88.50540,89.30,88.51020,45.78,88.52010,89.30,0.98520,43.52,153.54,
297,89.49180,87.17,89.49540,21.41,89.50380,87.17,0.17730,65.76,133.79,
298,89.67030,90.35,89.67270,55.31,89.67990,90.35,0.07860,35.04,81.53,
299,89.74770,82.59,89.75130,30.78,89.76090,82.59,0.11070,51.81,120.09,
300,89.85720,87.44,89.86200,35.63,89.87430,87.44,0.36660,51.81,258.43,
301,90.22380,90.46,90.22860,50.78,90.23910,90.46,0.55320,39.67,148.94,
302,90.77640,87.17,90.78180,49.06,90.78750,87.17,0.25860,38.11,106.94,
303,91.03800,77.90,91.04040,23.28,91.04730,77.90,0.07350,54.62,167.66,
304,91.11030,80.51,91.11390,47.03,91.12260,80.51,0.27390,33.47,99.89,
305,91.38420,86.88,91.38780,41.56,91.39830,86.88,0.05670,45.32,164.73,
306,91.43910,85.44,91.44450,48.13,91.45560,85.44,0.43560,37.32,162.06,
307,91.87770,90.97,91.88010,39.53,91.88820,90.97,0.55560,51.44,143.70,
308,92.43090,85.73,92.43570,51.72,92.44080,85.73,0.43710,34.01,78.95,
309,92.86920,87.32,92.87280,0.63,92.88180,87.32,0.03210,86.70,261.16,
310,92.90130,89.71,92.90490,29.84,92.91780,89.71,0.24450,59.87,323.49,
311,93.14580,89.16,93.14940,52.50,93.15660,89.16,0.50940,36.66,82.64,
312,93.65400,87.26,93.65880,52.34,93.66390,87.26,0.62820,34.91,66.13,
313,94.28340,86.25,94.28700,53.91,94.29390,86.25,0.41040,32.35,75.68,
314,94.69500,85.04,94.69740,45.16,94.70610,85.04,0.18690,39.88,132.46,
315,94.87950,86.39,94.88430,41.56,94.89720,86.39,0.18210,44.83,244.69,
316,95.06280,88.16,95.06640,51.56,95.07750,88.16,0.47880,36.60,161.32,
317,95.54160,90.37,95.54520,52.34,95.55450,90.37,0.49980,38.02,122.64,
318,96.04020,85.19,96.04500,32.03,96.05250,85.19,0.15690,53.16,147.03,
319,96.19710,86.96,96.20190,50.78,96.20700,86.96,0.47220,36.17,83.14,
320,96.67170,84.80,96.67410,49.69,96.68070,84.80,0.09120,35.12,53.16,
321,96.76050,92.35,96.76530,45.47,96.77520,92.35,0.58320,46.88,198.07,
