NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
23,4.04070,-177.07,4.04790,-205.44,4.05900,-177.07,0.02430,28.37,163.00,
24,4.06740,-179.17,4.07220,-212.88,4.08810,-179.17,0.32940,33.70,350.71,
25,4.39590,-166.67,4.40160,-193.75,4.41030,-166.67,0.41340,27.08,102.34,
26,4.80930,-176.42,4.81500,-202.63,4.82190,-176.42,0.11070,26.21,69.33,
27,4.92240,-184.57,4.92570,-212.25,4.93500,-184.57,0.08490,27.68,154.71,
28,4.99740,-172.20,5.01060,-202.50,5.02140,-172.20,0.36390,30.30,229.66,
29,5.36730,-175.65,5.37450,-200.56,5.38410,-175.65,0.10020,24.91,121.23,
30,5.46990,-175.70,5.47470,-200.31,5.48490,-175.70,0.18300,24.62,86.57,
31,5.65290,-189.74,5.65770,-213.88,5.66640,-189.74,0.35760,24.14,83.81,
32,6.00240,-177.83,6.01530,-202.44,6.02220,-177.83,0.10860,24.61,125.43,
33,6.12060,-178.32,6.12390,-203.00,6.13710,-178.32,0.17040,24.68,152.05,
34,6.28380,-187.67,6.29430,-217.44,6.30540,-187.67,0.52770,29.77,316.33,
35,6.81720,-180.36,6.82200,-214.81,6.83790,-180.36,0.23160,34.45,323.87,
36,7.04040,-174.32,7.05360,-214.25,7.06950,-174.32,0.03060,39.93,530.32,
37,7.07910,-183.82,7.08420,-213.44,7.09290,-183.82,0.28590,29.62,204.41,
38,7.36050,-178.94,7.37010,-222.13,7.38000,-178.94,0.04710,43.18,255.63,
39,7.41120,-179.61,7.41720,-220.25,7.43310,-179.61,0.15390,40.64,307.36,
40,7.55910,-183.42,7.57110,-387.31,7.58700,-183.42,0.05670,203.89,1891.67,
41,7.62060,-178.40,7.62780,-216.81,7.64010,-178.40,0.08580,38.42,250.77,
42,7.70040,-174.90,7.71360,-217.00,7.72950,-174.90,0.15420,42.10,430.84,
43,7.85460,-174.55,7.86780,-211.81,7.88040,-174.55,0.07680,37.26,357.82,
44,7.93860,-172.84,7.94460,-201.19,7.95450,-172.84,0.18720,28.35,137.48,
45,8.11980,-169.46,8.13180,-201.31,8.14620,-169.46,0.03900,31.85,287.04,
46,8.15790,-175.78,8.17080,-200.75,8.18070,-175.78,0.12060,24.97,118.88,
47,8.27850,-173.10,8.29140,-203.06,8.30610,-173.10,0.14970,29.96,284.83,
48,8.43750,-181.04,8.44110,-213.25,8.45700,-181.04,0.04590,32.21,224.60,
49,8.47440,-182.01,8.48700,-210.75,8.49570,-182.01,0.08310,28.74,146.40,
50,8.56500,-191.69,8.57010,-226.56,8.58060,-191.69,0.23340,34.87,187.69,
51,8.79630,-177.10,8.80350,-205.56,8.81940,-177.10,0.14940,28.47,306.61,
52,8.94180,-183.14,8.95290,-213.31,8.96880,-183.14,0.60810,30.18,365.40,
53,9.55170,-182.72,9.56100,-207.06,9.57300,-182.72,0.03570,24.34,175.32,
54,9.58680,-178.83,9.59670,-205.31,9.60900,-178.83,0.14280,26.48,148.14,
55,9.73320,-180.85,9.73950,-214.81,9.74670,-180.85,0.09720,33.96,213.21,
56,9.82350,-170.66,9.83670,-200.94,9.85260,-170.66,0.17970,30.28,348.23,
57,10.00530,-179.14,10.01640,-210.75,10.02330,-179.14,0.06540,31.61,150.90,
58,10.07700,-179.57,10.08180,-218.31,10.09620,-179.57,0.06750,38.75,341.20,
59,10.14570,-174.89,10.14930,-203.13,10.16040,-174.89,0.49920,28.24,100.29,
60,10.64490,-180.12,10.64850,-204.38,10.65990,-180.12,0.20310,24.26,76.38,
61,10.83990,-173.82,10.85160,-208.31,10.86750,-173.82,0.86490,34.49,394.24,
62,11.71170,-176.03,11.71650,-217.38,11.73240,-176.03,0.17070,41.35,235.06,
63,11.87490,-177.35,11.88720,-201.56,11.89980,-177.35,0.06300,24.21,167.05,
64,11.94210,-184.15,11.95020,-217.75,11.96490,-184.15,0.44310,33.60,229.46,
65,12.38220,-181.31,12.39330,-229.31,12.40050,-181.31,0.21330,48.00,313.70,
66,12.59310,-175.27,12.60660,-205.75,12.61770,-175.27,0.18210,30.48,289.58,
67,12.78180,-185.13,12.78870,-215.56,12.79950,-185.13,0.28950,30.43,174.67,
68,13.06470,-169.68,13.07820,-205.06,13.09410,-169.68,0.09210,35.38,376.77,
69,13.16130,-169.39,13.17030,-195.06,13.17900,-169.39,0.04800,25.67,174.42,
70,13.20960,-175.79,13.21830,-201.50,13.22850,-175.79,0.47580,25.71,158.23,
71,13.68210,-168.09,13.69410,-211.38,13.70490,-168.09,0.03120,43.28,338.56,
72,13.72050,-167.29,13.72530,-201.06,13.73730,-167.29,0.28470,33.77,222.76,
73,13.99920,-169.13,14.01000,-199.25,14.02020,-169.13,0.10170,30.12,251.98,
74,14.10090,-159.47,14.11170,-191.94,14.12400,-159.47,0.19440,32.46,228.94,
75,14.29410,-171.27,14.30610,-196.62,14.31570,-171.27,0.61650,25.35,180.77,
76,14.91660,-176.23,14.92260,-205.63,14.93130,-176.23,0.11190,29.39,188.96,
77,15.02490,-171.50,15.03450,-202.31,15.05040,-171.50,0.13860,30.81,382.39,
78,15.16470,-168.75,15.17310,-205.19,15.18510,-168.75,0.09510,36.44,196.36,
79,15.26460,-172.46,15.26820,-204.44,15.28170,-172.46,0.05610,31.98,206.87,
80,15.31080,-173.98,15.32430,-210.50,15.33570,-173.98,0.11040,36.52,282.53,
81,15.42150,-169.85,15.43470,-204.81,15.45060,-169.85,0.67740,34.96,308.89,
82,16.10370,-169.30,16.11210,-214.88,16.12800,-169.30,0.14790,45.57,371.74,
83,16.25280,-177.76,16.26000,-207.75,16.26870,-177.76,0.24030,29.99,135.97,
84,16.49040,-173.71,16.50030,-210.75,16.51290,-173.71,0.13440,37.04,237.63,
85,16.62750,-170.07,16.63470,-195.94,16.64280,-170.07,0.44580,25.87,156.61,
86,17.07480,-172.80,17.08050,-198.69,17.09160,-172.80,0.02550,25.89,85.75,
87,17.10150,-167.13,17.10600,-199.00,17.11800,-167.13,0.04650,31.87,181.86,
88,17.14890,-168.98,17.15250,-198.19,17.16300,-168.98,0.01710,29.21,122.26,
89,17.16360,-170.97,17.16960,-197.13,17.17800,-170.97,0.16470,26.15,166.49,
90,17.32830,-166.76,17.33430,-190.81,17.35020,-166.76,0.05820,24.05,234.05,
91,17.37930,-166.56,17.39250,-205.63,17.40840,-166.56,0.78810,39.06,412.38,
92,18.16920,-168.21,18.18060,-201.06,18.19050,-168.21,0.29250,32.85,292.80,
93,18.46590,-162.63,18.47310,-208.75,18.48900,-162.63,0.16620,46.12,472.53,
94,18.62700,-161.66,18.63930,-204.06,18.65520,-161.66,0.28470,42.40,503.47,
95,18.91680,-166.37,18.92400,-198.63,18.93780,-166.37,0.27450,32.26,208.66,
96,19.18710,-165.47,19.19850,-189.88,19.21440,-165.47,0.07710,24.41,296.67,
97,19.26240,-163.58,19.27560,-197.38,19.29150,-163.58,0.39840,33.79,401.41,
98,19.66560,-157.94,19.67400,-184.13,19.68720,-157.94,0.58140,26.18,181.34,
99,20.24340,-159.03,20.25540,-188.44,20.26560,-159.03,0.02010,29.41,194.02,
100,20.26590,-162.67,20.27550,-213.44,20.28570,-162.67,0.14640,50.77,363.07,
101,20.41320,-164.63,20.42190,-196.25,20.43330,-164.63,0.03120,31.62,182.61,
102,20.44710,-159.24,20.45310,-187.13,20.46900,-159.24,0.07980,27.89,290.87,
103,20.52030,-159.44,20.53290,-189.19,20.54520,-159.44,0.42090,29.75,216.63,
104,20.94720,-159.33,20.95380,-185.69,20.96970,-159.33,0.40080,26.36,331.79,
105,21.34650,-154.81,21.35460,-180.31,21.36750,-154.81,0.36030,25.51,194.74,
106,21.70710,-156.03,21.71490,-180.19,21.73080,-156.03,0.06570,24.16,314.90,
107,21.77310,-161.62,21.78060,-195.19,21.79350,-161.62,0.30120,33.57,252.14,
108,22.07190,-162.66,22.08180,-197.87,22.08900,-162.66,0.14610,35.22,236.81,
109,22.22340,-164.97,22.22790,-190.13,22.24350,-164.97,0.18360,25.15,267.27,
110,22.40310,-153.05,22.41150,-220.56,22.42710,-153.05,0.15720,67.51,645.23,
111,22.56180,-154.64,22.56870,-210.81,22.58370,-154.64,0.03420,56.17,418.98,
112,22.59720,-157.41,22.60290,-185.81,22.61340,-157.41,0.31170,28.40,87.86,
113,22.90170,-149.75,22.91460,-191.50,22.92390,-149.75,0.36420,41.75,377.86,
114,23.27040,-153.83,23.27880,-191.13,23.29470,-153.83,0.16470,37.30,384.55,
115,23.43990,-161.32,23.44350,-197.00,23.45820,-161.32,0.20010,35.68,227.12,
116,23.63880,-162.24,23.64360,-191.81,23.65950,-162.24,0.19110,29.57,290.92,
117,23.83110,-155.51,23.83470,-193.63,23.84730,-155.51,0.08280,38.12,218.96,
118,23.90490,-145.39,23.91750,-172.12,23.92740,-145.39,0.03960,26.74,183.99,
119,23.94630,-152.17,23.95710,-193.56,23.97300,-152.17,0.04650,41.39,413.05,
120,23.99370,-158.32,24.00360,-191.44,24.01350,-158.32,0.12930,33.11,234.08,
121,24.12570,-151.10,24.13290,-179.38,24.14880,-151.10,0.18360,28.27,327.29,
122,24.30690,-145.02,24.31650,-172.44,24.33240,-145.02,0.42780,27.42,275.86,
123,24.73710,-155.20,24.74430,-184.19,24.75600,-155.20,0.39240,28.99,159.72,
124,25.12830,-144.89,25.13670,-189.12,25.14630,-144.89,0.01350,44.23,261.83,
125,25.14630,-146.05,25.15020,-175.38,25.16610,-146.05,0.32820,29.33,302.73,
126,25.46640,-147.23,25.47840,-187.38,25.48710,-147.23,0.07230,40.15,288.77,
127,25.54740,-141.14,25.55070,-167.63,25.56660,-141.14,0.12270,26.48,231.75,
128,25.66950,-148.06,25.67340,-172.19,25.68690,-148.06,0.28350,24.13,198.26,
129,25.95330,-145.76,25.95690,-170.50,25.96830,-145.76,0.18360,24.74,121.94,
130,26.13450,-155.31,26.14050,-188.38,26.15340,-155.31,0.15630,33.06,207.83,
131,26.28960,-141.41,26.29680,-165.56,26.30820,-141.41,0.51480,24.15,117.58,
132,26.79840,-141.42,26.81160,-181.94,26.82660,-141.42,0.33240,40.52,390.12,
133,27.13560,-150.05,27.14400,-269.44,27.15990,-150.05,0.48840,119.39,823.31,
134,27.62760,-140.67,27.63240,-169.56,27.64740,-140.67,0.24030,28.89,283.82,
135,27.86790,-143.62,27.87270,-172.44,27.88860,-143.62,0.34590,28.82,326.91,
136,28.20540,-142.60,28.21860,-192.69,28.23450,-142.60,0.05370,50.09,444.94,
137,28.26780,-142.30,28.27230,-168.63,28.28280,-142.30,0.12870,26.32,165.32,
138,28.39260,-152.59,28.40100,-211.44,28.40790,-152.59,0.24480,58.84,310.28,
139,28.63230,-145.11,28.64580,-169.19,28.65570,-145.11,0.09450,24.08,183.34,
140,28.73520,-147.95,28.74030,-192.75,28.74840,-147.95,0.16470,44.80,232.73,
141,28.89630,-148.23,28.90500,-173.75,28.91340,-148.23,0.04560,25.52,133.84,
142,28.94580,-151.00,28.95060,-175.31,28.96260,-151.00,0.42690,24.31,159.75,
143,29.37150,-140.63,29.37750,-164.94,29.38890,-140.63,0.30750,24.30,80.57,
144,29.67150,-139.71,29.68500,-177.06,29.69580,-139.71,0.05340,37.35,288.93,
145,29.73240,-141.28,29.73840,-165.87,29.74830,-141.28,0.23280,24.59,115.41,
146,29.96040,-140.93,29.97120,-167.31,29.98680,-140.93,0.02700,26.38,293.27,
147,29.99070,-139.98,29.99820,-165.25,30.00870,-139.98,0.46140,25.27,176.68,
148,30.44790,-145.14,30.45960,-185.75,30.47010,-145.14,0.03900,40.61,264.80,
149,30.49020,-137.98,30.49860,-163.06,30.50850,-137.98,0.20190,25.09,203.32,
150,30.68730,-147.48,30.70050,-175.00,30.71100,-147.48,0.33990,27.52,166.46,
151,31.03200,-143.36,31.04040,-168.63,31.05000,-143.36,0.07860,25.27,148.11,
152,31.11060,-142.59,31.11900,-168.75,31.12920,-142.59,0.20070,26.16,163.40,
153,31.30770,-136.69,31.31970,-163.81,31.33110,-136.69,0.04500,27.12,189.30,
154,31.35990,-139.35,31.36470,-168.00,31.38060,-139.35,0.11370,28.65,228.16,
155,31.46550,-139.51,31.47840,-166.75,31.49130,-139.51,0.06300,27.24,185.92,
156,31.53390,-136.36,31.54140,-167.63,31.55430,-136.36,0.23160,31.26,277.69,
157,31.76940,-125.67,31.77300,-153.69,31.78770,-125.67,0.15300,28.02,243.75,
158,31.92000,-135.78,31.92600,-167.12,31.93500,-135.78,0.15270,31.35,86.71,
159,32.07270,-133.36,32.07870,-167.75,32.09190,-133.36,0.28830,34.39,152.72,
160,32.36100,-138.14,32.36700,-167.44,32.38290,-138.14,0.11100,29.30,265.25,
161,32.46630,-136.49,32.47800,-168.37,32.48820,-136.49,0.04860,31.89,241.26,
162,32.51670,-142.40,32.52660,-185.94,32.53740,-142.40,0.13200,43.54,237.18,
163,32.65500,-133.13,32.65860,-159.88,32.67000,-133.13,0.03750,26.75,138.50,
164,32.68560,-142.56,32.69610,-216.63,32.70930,-142.56,0.12540,74.06,560.68,
165,32.81280,-141.23,32.82150,-177.00,32.83290,-141.23,0.09150,35.77,177.62,
166,32.89950,-133.85,32.91300,-173.25,32.92770,-133.85,0.12720,39.40,385.51,
167,33.03540,-132.98,33.04020,-159.38,33.05070,-132.98,0.14070,26.39,142.81,
168,33.16800,-157.42,33.18090,-192.31,33.19680,-157.42,0.09540,34.89,454.49,
169,33.27030,-140.50,33.27630,-165.56,33.28500,-140.50,0.06480,25.06,149.32,
170,33.33180,-142.78,33.34110,-181.94,33.35700,-142.78,0.30600,39.15,339.44,
171,33.63360,-147.83,33.64710,-182.06,33.65490,-147.83,0.75270,34.23,261.60,
172,34.39020,-134.40,34.39980,-162.81,34.41270,-134.40,0.07920,28.41,236.41,
173,34.47300,-132.35,34.47900,-188.44,34.49490,-132.35,0.06870,56.09,471.73,
174,34.53780,-141.43,34.54770,-172.88,34.55970,-141.43,0.07290,31.45,287.32,
175,34.60980,-141.74,34.62060,-167.63,34.63200,-141.74,0.22110,25.88,212.08,
176,34.83330,-149.75,34.84170,-200.25,34.85730,-149.75,0.15960,50.50,396.56,
177,34.98840,-133.96,35.00130,-158.19,35.01030,-133.96,0.03930,24.23,129.17,
178,35.02980,-146.79,35.04060,-178.00,35.05170,-146.79,0.43920,31.21,347.03,
179,35.47230,-133.32,35.47980,-160.50,35.49240,-133.32,0.07590,27.18,193.02,
180,35.54760,-132.08,35.55570,-159.44,35.57130,-132.08,0.89490,27.36,298.27,
181,36.43830,-140.67,36.45060,-175.38,36.46260,-140.67,0.53160,34.70,254.42,
182,36.96930,-134.25,36.98220,-159.62,36.99120,-134.25,0.14160,25.37,136.62,
183,37.11900,-139.39,37.12380,-163.81,37.13190,-139.39,0.15720,24.43,116.81,
184,37.27260,-137.66,37.28100,-167.88,37.29690,-137.66,0.31380,30.21,247.12,
185,37.59120,-132.39,37.59480,-157.50,37.60650,-132.39,0.21720,25.11,134.91,
186,37.80480,-135.52,37.81200,-165.50,37.82520,-135.52,0.34920,29.98,209.95,
187,38.15160,-132.30,38.16120,-166.31,38.17350,-132.30,0.86010,34.02,217.15,
188,39.01770,-140.47,39.02130,-183.00,39.03210,-140.47,0.12270,42.53,185.84,
189,39.13110,-129.96,39.14400,-155.63,39.15930,-129.96,0.30210,25.66,270.01,
190,39.43650,-142.09,39.44610,-189.50,39.45930,-142.09,1.91610,47.41,339.90,
191,41.35620,-124.85,41.36220,-166.00,41.37390,-124.85,1.20000,41.15,194.81,
192,42.55740,-122.72,42.56220,-148.88,42.57480,-122.72,1.51680,26.15,132.88,
193,44.07090,-133.56,44.07900,-160.75,44.08950,-133.56,0.05940,27.19,154.86,
194,44.13360,-121.53,44.13840,-147.44,44.15220,-121.53,0.18480,25.90,211.38,
195,44.31840,-120.78,44.32320,-159.94,44.33370,-120.78,0.78390,39.16,266.33,
196,45.09720,-121.43,45.10710,-147.69,45.11460,-121.43,0.14850,26.25,147.98,
197,45.24210,-125.26,45.25560,-150.31,45.26580,-125.26,0.56880,25.05,241.93,
198,45.81540,-132.72,45.82440,-160.13,45.83610,-132.72,0.06210,27.41,114.37,
199,45.87720,-129.25,45.88650,-174.06,45.89820,-129.25,0.06000,44.81,296.15,
200,45.93390,-120.70,45.94650,-149.63,45.95490,-120.70,0.11190,28.93,175.50,
201,46.05480,-120.40,46.05840,-151.13,46.07430,-120.40,0.08910,30.73,280.13,
202,46.14150,-123.53,46.14750,-157.94,46.15620,-123.53,0.29220,34.41,144.21,
203,46.43130,-120.98,46.43970,-145.81,46.45230,-120.98,0.66840,24.83,190.64,
204,47.09940,-121.62,47.10810,-153.25,47.11890,-121.62,0.06690,31.63,213.47,
205,47.16630,-126.71,47.17500,-155.56,47.18910,-126.71,0.33720,28.85,199.86,
206,47.50650,-127.46,47.51220,-155.13,47.52300,-127.46,1.04640,27.67,107.97,
207,48.55020,-128.90,48.55860,-157.63,48.57090,-128.90,0.18090,28.72,208.36,
208,48.73590,-120.88,48.73950,-148.25,48.75480,-120.88,0.18960,27.37,255.92,
209,48.92400,-128.26,48.92910,-159.88,48.93810,-128.26,0.15570,31.61,144.51,
210,49.07190,-120.71,49.08480,-155.56,49.09800,-120.71,0.13770,34.86,249.61,
211,49.20960,-121.71,49.22250,-153.13,49.23630,-121.71,0.26850,31.42,251.35,
212,49.48740,-124.13,49.49100,-156.94,49.50690,-124.13,0.03390,32.80,278.05,
213,49.51440,-126.11,49.52490,-199.63,49.53570,-126.11,0.22020,73.52,558.90,
214,49.74120,-120.11,49.74510,-144.25,49.75260,-120.11,0.04020,24.14,117.63,
215,49.77270,-115.57,49.78530,-140.50,49.79700,-115.57,0.52350,24.93,189.05,
216,50.30010,-113.62,50.30880,-144.13,50.32470,-113.62,0.19710,30.51,355.65,
217,50.49420,-121.65,50.50590,-171.13,50.51220,-121.65,0.13260,49.47,239.47,
218,50.63400,-113.78,50.63850,-138.63,50.65440,-113.78,0.04170,24.84,215.75,
219,50.67210,-120.24,50.68020,-149.75,50.69550,-120.24,0.14280,29.51,201.84,
220,50.81010,-114.51,50.82300,-141.00,50.83380,-114.51,0.34380,26.49,210.08,
221,51.16050,-119.23,51.16680,-148.19,51.17850,-119.23,0.15660,28.96,139.31,
222,51.31140,-121.52,51.32340,-146.56,51.33330,-121.52,0.13800,25.05,165.91,
223,51.45330,-114.22,51.46140,-139.31,51.47610,-114.22,0.51960,25.10,246.85,
224,51.96960,-117.99,51.98100,-174.31,51.99600,-117.99,0.15990,56.32,532.31,
225,52.12980,-122.33,52.14090,-147.25,52.15590,-122.33,0.26040,24.92,261.54,
226,52.39800,-115.89,52.40130,-146.69,52.41630,-115.89,0.29400,30.79,234.48,
227,52.68660,-115.54,52.69530,-146.69,52.70370,-115.54,0.34320,31.15,125.90,
228,53.03490,-123.32,53.03850,-156.94,53.04900,-123.32,0.02880,33.61,183.93,
229,53.06130,-119.18,53.06730,-157.88,53.08020,-119.18,0.86520,38.69,177.76,
230,53.92050,-113.17,53.93250,-152.12,53.94840,-113.17,0.27720,38.96,463.04,
231,54.19710,-117.99,54.20970,-142.88,54.22020,-117.99,0.42630,24.89,125.30,
232,54.63030,-123.22,54.63600,-148.94,54.64770,-123.22,0.41160,25.71,97.07,
233,55.04130,-112.85,55.04760,-140.00,55.06020,-112.85,0.20400,27.15,200.79,
234,55.24560,-112.48,55.25160,-139.06,55.26240,-112.48,0.37800,26.58,152.36,
235,55.62360,-113.11,55.62960,-137.31,55.63800,-113.11,0.04890,24.20,101.63,
236,55.67490,-116.73,55.67850,-146.94,55.68990,-116.73,0.21690,30.21,177.47,
237,55.88160,-111.10,55.89540,-138.38,55.90680,-111.10,0.21240,27.28,276.45,
238,56.09730,-108.21,56.10780,-153.75,56.11920,-108.21,0.42330,45.54,293.05,
239,56.52510,-108.98,56.53110,-138.31,56.54010,-108.98,0.06570,29.33,109.03,
240,56.58570,-104.83,56.59680,-131.44,56.61270,-104.83,0.25980,26.61,262.55,
241,56.84550,-107.82,56.85660,-143.25,56.86710,-107.82,0.23130,35.43,291.61,
242,57.07950,-108.44,57.08790,-146.81,57.09930,-108.44,0.13590,38.37,254.69,
243,57.21570,-115.23,57.22380,-172.69,57.23820,-115.23,0.06570,57.45,466.98,
244,57.28200,-102.38,57.28950,-128.69,57.29910,-102.38,0.56640,26.31,209.91,
245,57.84240,-103.16,57.85590,-138.81,57.87180,-103.16,0.24030,35.65,395.36,
246,58.08990,-117.09,58.09620,-149.38,58.10850,-117.09,0.13230,32.28,121.03,
247,58.22460,-112.75,58.22850,-150.56,58.23870,-112.75,0.09840,37.81,226.50,
248,58.32090,-112.03,58.32690,-139.56,58.33920,-112.03,0.02970,27.53,174.47,
249,58.34820,-115.03,58.35660,-165.19,58.36620,-115.03,0.66780,50.16,237.57,
250,59.01510,-115.91,59.02440,-142.13,59.03880,-115.91,0.08100,26.22,241.25,
251,59.09730,-116.40,59.10540,-152.25,59.11710,-116.40,0.14040,35.85,238.50,
252,59.23770,-115.01,59.24580,-148.44,59.26020,-115.01,0.63090,33.43,244.97,
253,59.86590,-121.23,59.87670,-157.69,59.89260,-121.23,0.19380,36.46,420.90,
254,60.06690,-121.75,60.07050,-152.81,60.07920,-121.75,0.14820,31.06,133.85,
255,60.20760,-129.85,60.21870,-162.00,60.23460,-129.85,0.05070,32.15,286.48,
256,60.25920,-128.89,60.26940,-156.50,60.27780,-128.89,0.30150,27.61,103.76,
257,60.56340,-119.25,60.57090,-152.38,60.58680,-119.25,0.09990,33.13,391.55,
258,60.66480,-118.07,60.67080,-159.75,60.68250,-118.07,0.33480,41.68,228.84,
259,61.00080,-118.87,61.00560,-148.75,61.02150,-118.87,0.50580,29.88,322.72,
260,61.50240,-124.36,61.51140,-156.81,61.52130,-124.36,0.03990,32.45,204.06,
261,61.54380,-120.16,61.55130,-148.25,61.56300,-120.16,0.12810,28.09,165.52,
262,61.67100,-135.77,61.67940,-182.63,61.69530,-135.77,0.41400,46.85,339.94,
263,62.08470,-111.51,62.09340,-138.19,62.10090,-111.51,0.05700,26.68,133.05,
264,62.14680,-117.06,62.15040,-143.94,62.16180,-117.06,0.70290,26.87,114.20,
265,62.84730,-124.62,62.85330,-158.69,62.86530,-124.62,0.77910,34.06,117.44,
266,63.62880,-113.81,63.63240,-139.88,63.64470,-113.81,0.11850,26.06,74.92,
267,63.74670,-119.77,63.75090,-151.25,63.75870,-119.77,0.40080,31.48,127.56,
268,64.14450,-113.07,64.15170,-139.94,64.16160,-113.07,0.40080,26.87,182.14,
269,64.54410,-109.99,64.55250,-139.00,64.56270,-109.99,0.17340,29.01,227.95,
270,64.72140,-109.44,64.72590,-136.13,64.74120,-109.44,0.40680,26.68,235.90,
271,65.12430,-121.59,65.13270,-147.94,65.14860,-121.59,0.13950,26.34,273.59,
272,65.26050,-116.72,65.27220,-147.69,65.28390,-116.72,0.06810,30.97,211.79,
273,65.33670,-118.87,65.34030,-151.75,65.35080,-118.87,0.09330,32.88,160.43,
274,65.42070,-114.85,65.43360,-148.75,65.44590,-114.85,0.04500,33.90,259.34,
275,65.46750,-118.90,65.47860,-156.31,65.49450,-118.90,0.16200,37.41,403.05,
276,65.62680,-117.67,65.64060,-145.75,65.64690,-117.67,0.06630,28.08,176.44,
277,65.70090,-107.84,65.70690,-166.63,65.72190,-107.84,0.50610,58.78,460.73,
278,66.20130,-108.43,66.21300,-152.31,66.22890,-108.43,0.48060,43.89,421.19,
279,66.68610,-107.15,66.69360,-131.63,66.70470,-107.15,0.38040,24.47,138.67,
280,67.06440,-112.62,67.07400,-139.63,67.08330,-112.62,0.74040,27.00,215.88,
281,67.80480,-110.85,67.81440,-140.00,67.83030,-110.85,0.35910,29.15,253.15,
282,68.16600,-110.96,68.17350,-140.31,68.18460,-110.96,0.10140,29.36,174.76,
283,68.26650,-115.89,68.27490,-165.19,68.29020,-115.89,0.03930,49.30,392.51,
284,68.30580,-111.99,68.31420,-143.81,68.32680,-111.99,0.03540,31.83,192.68,
285,68.34480,-111.56,68.34960,-137.38,68.36460,-111.56,0.04470,25.81,242.20,
286,68.38620,-113.97,68.39430,-141.56,68.40600,-113.97,0.04800,27.60,176.05,
287,68.43240,-117.25,68.44230,-144.69,68.45190,-117.25,0.31290,27.43,192.88,
288,68.74650,-107.78,68.75520,-135.75,68.76450,-107.78,0.81900,27.97,162.60,
289,69.56940,-111.31,69.57420,-140.31,69.58470,-111.31,0.35730,29.00,192.64,
290,69.92310,-119.08,69.93150,-151.38,69.94050,-119.08,0.77790,32.30,161.05,
291,70.70580,-111.79,70.70940,-141.50,70.72530,-111.79,1.00110,29.71,268.79,
292,71.70480,-118.41,71.71050,-148.56,71.72490,-118.41,1.28010,30.15,284.61,
293,72.98670,-120.04,72.99060,-147.25,73.00320,-120.04,0.22470,27.21,171.50,
294,73.20600,-113.61,73.21530,-141.19,73.22760,-113.61,0.23340,27.57,198.78,
295,73.44510,-112.60,73.44870,-165.00,73.46460,-112.60,0.36810,52.40,306.03,
296,73.80930,-112.81,73.81680,-140.00,73.82610,-112.81,0.47340,27.19,186.77,
297,74.28420,-111.97,74.29020,-150.75,74.30340,-111.97,0.21030,38.78,204.18,
298,74.49450,-114.66,74.50050,-161.25,74.51010,-114.66,0.02250,46.59,234.74,
299,74.51220,-117.76,74.52300,-195.00,74.53500,-117.76,0.61080,77.24,463.75,
300,75.12900,-101.35,75.13380,-148.31,75.14790,-101.35,0.71910,46.96,327.62,
