NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
157,7.8864,-137.23,7.8894,-176.69,7.9002,-141.88,0.1248,39.46,257.34
158,8.0118,-139.5,8.0142,-170.56,8.0229,-140.75,0.0318,31.06,164.64
159,8.043,-148.04,8.046,-197.81,8.0523,-153,0.033,49.77,259.04
160,8.0757,-148.27,8.079,-169.19,8.0847,-147.06,0,20.92,75.56
161,8.0943,-148.65,8.079,-169.19,8.1066,-145.94,0.0981,20.54,117.3
162,8.1696,-143.85,8.1771,-212.56,8.1846,-157.69,0.1029,68.71,486.66
163,8.2713,-151.5,8.28,-175.44,8.2863,-147.56,0.2979,23.94,46.27
164,8.5737,-149.67,8.5779,-172.19,8.5866,-146,0.0369,22.52,66.84
165,8.6115,-146.58,8.6148,-185.56,8.622,-149.06,0.1599,38.98,216.6
166,8.7669,-139.94,8.7747,-171.69,8.7837,-142.06,0.1644,31.75,159.19
167,8.9352,-140.67,8.9391,-180.06,8.9457,-137.25,0.0318,39.4,170.59
168,8.9688,-142.98,8.9709,-193.38,8.9781,-141.13,0.1155,50.4,139.31
169,9.0846,-144.31,9.0864,-187.56,9.0915,-147.19,0.0144,43.25,105.07
170,9.0981,-145.9,9.1008,-168.69,9.1068,-143.44,0.0456,22.79,75.38
171,9.144,-144.29,9.1464,-182.06,9.1548,-147.56,0.0648,37.77,198.76
172,9.2094,-142.23,9.2112,-204.31,9.2184,-143.69,0.0285,62.08,194.29
173,9.2373,-146.79,9.2397,-189.19,9.2493,-148.81,0.117,42.4,207.91
174,9.3546,-144.25,9.3567,-205.81,9.3654,-143.06,0.0534,61.56,200.48
175,9.4041,-145.81,9.4101,-177.56,9.4149,-150.81,0.012,31.75,185.23
176,9.4206,-142.9,9.4221,-181.88,9.4314,-149.25,0.0147,38.98,180.07
177,9.4332,-153.58,9.4368,-177.75,9.4437,-150.38,0.1317,24.17,101.06
178,9.5664,-143.96,9.5685,-175.19,9.5757,-144.31,0,31.23,115.37
179,9.5799,-137.63,9.5685,-175.19,9.5856,-143.5,0.0852,37.56,101.53
180,9.6474,-142.15,9.6537,-194.88,9.6594,-155.25,0.0756,52.73,406.81
181,9.7266,-146.77,9.7293,-195.06,9.7404,-153.63,0.0567,48.29,310.43
182,9.7824,-148.54,9.786,-178.75,9.7983,-143.13,0.0501,30.21,62.64
183,9.8337,-147.96,9.8361,-176.5,9.8484,-147.13,0.0432,28.54,155.88
184,9.8763,-145.9,9.8793,-178.75,9.891,-150.69,0.0642,32.85,221.22
185,9.9405,-153.27,9.9435,-185.81,9.9513,-149.94,0.0261,32.54,130.1
186,9.9678,-147.21,9.9696,-180.56,9.9741,-153.13,0.0084,33.35,103.62
187,9.9753,-153.08,9.978,-180.69,9.9846,-152.31,0,27.6,105.36
188,10.0923,-155.23,9.978,-180.69,10.1091,-150.19,0.1563,25.46,28.46
189,10.1322,-142.83,10.1343,-170.94,10.1424,-147.44,0.015,28.1,158.24
190,10.1475,-143.35,10.1493,-169.44,10.1598,-139.13,0.0396,26.08,110.81
191,10.1835,-144.54,10.1889,-169.38,10.1982,-145.06,0.0513,24.83,125.54
192,10.2309,-150.29,10.2402,-190.19,10.2486,-147.19,0.1017,39.9,141.28
193,10.3395,-144.1,10.3419,-174.69,10.3557,-150.13,0.024,30.58,211.36
194,10.3629,-143.13,10.3659,-192.87,10.3716,-141.94,0.0327,49.75,148.86
195,10.3959,-143.79,10.3986,-181.25,10.4109,-150.63,0.048,37.46,355.11
196,10.4373,-150.46,10.4466,-169.69,10.4598,-146.06,0.0348,19.23,59.53
197,10.4778,-146.79,10.4814,-195,10.4892,-148.63,0.0912,48.21,238.5
198,10.5693,-143.79,10.5726,-169.69,10.5804,-144.63,0.0333,25.9,135.42
199,10.6038,-146.96,10.6059,-197.13,10.6152,-149.88,0.1095,50.17,227.19
200,10.7061,-157.63,10.7154,-179.5,10.7211,-142.56,0.063,21.88,0
201,10.7748,-146.15,10.7784,-168.5,10.7913,-142.44,0.0543,22.35,103.92
202,10.8306,-147.4,10.8327,-171.19,10.8402,-141.19,0.0423,23.79,56.83
203,10.8726,-145.19,10.875,-194.12,10.8831,-149.56,0.0225,48.94,287.25
204,10.8951,-147.98,10.8975,-165.87,10.9065,-146.31,0.0501,17.9,180.73
205,10.9431,-147.19,10.9476,-192.75,10.956,-149.44,0.0462,45.56,239.89
206,10.992,-144.79,10.9938,-183.44,11.0055,-148.63,0.1074,38.65,307.84
207,11.0916,-144.65,11.1012,-172.31,11.106,-138,0.0804,27.67,35.28
208,11.1786,-140.63,11.1816,-172.5,11.1915,-143.81,0.033,31.88,183.19
209,11.2122,-140.13,11.2146,-182,11.2224,-140.88,0.0819,41.88,146.21
210,11.2875,-138.88,11.2965,-166.06,11.3022,-141.94,0.0201,27.19,125.14
211,11.3136,-142.33,11.3166,-187.56,11.3226,-151.69,0,45.23,213.99
212,11.322,-152.56,11.3166,-187.56,11.328,-150.88,0.0321,35,52.56
213,11.3424,-143.35,11.3487,-172.44,11.3586,-144.25,0.0612,29.08,142.67
214,11.4081,-142.9,11.4099,-198.44,11.4213,-142.56,0.0387,55.54,213.52
215,11.4468,-137.58,11.4486,-181.38,11.4555,-143.69,0.0213,43.79,154.28
216,11.4666,-140.4,11.4699,-193.94,11.478,-144.81,0.0564,53.54,266.36
217,11.5239,-142.54,11.5263,-170.75,11.5392,-142.5,0.0759,28.21,196.49
218,11.5968,-146.33,11.6022,-168.81,11.6118,-143.25,0.042,22.48,72.15
219,11.6415,-144.79,11.6442,-170.13,11.6469,-148.5,0.0117,25.33,68.27
220,11.6541,-148.73,11.6559,-176.56,11.6703,-144.5,0.1053,27.83,83.91
221,11.7597,-132.75,11.7612,-158.75,11.7678,-132.44,0.0333,26,86.55
222,11.7861,-138.04,11.7945,-165.31,11.7987,-138.94,0.0117,27.27,99.74
223,11.8032,-137.79,11.8062,-167.63,11.8161,-140.12,0.0231,29.83,193.85
224,11.826,-137.42,11.8293,-161.81,11.8398,-134.44,0.0597,24.4,118.36
225,11.8857,-140.5,11.889,-180.13,11.8986,-135.5,0.0498,39.63,122.44
226,11.9373,-140.1,11.9388,-183.19,11.9424,-144.38,0.0159,43.08,95.25
227,11.9532,-148.77,11.9547,-177.81,11.9568,-151.5,0.0159,29.04,52.19
228,11.9646,-148.02,11.9706,-176.63,11.979,-146.44,0.0297,28.6,202.72
229,11.9979,-143.4,12.0003,-164.88,12.0042,-137.19,0.0297,21.48,38.17
230,12.0219,-136.04,12.03,-160.87,12.0375,-138.87,0.0405,24.83,196.7
231,12.0672,-140.54,12.0705,-226.88,12.0786,-144.31,0.0762,86.33,310.8
232,12.1443,-133.98,12.1467,-162.44,12.1605,-133.69,0.0819,28.46,182.95
233,12.2256,-131.08,12.2286,-166.75,12.24,-136.81,0.0246,35.67,225.82
234,12.2511,-129.02,12.2532,-172.69,12.261,-134.94,0.0234,43.67,171.67
235,12.2736,-133.88,12.2766,-181,12.2862,-135.94,0.0351,47.13,246.36
236,12.3057,-138.75,12.3117,-178.44,12.3168,-141.31,0.0408,39.69,228.86
237,12.3504,-137.75,12.3525,-170.87,12.3627,-135.06,0.1482,33.12,77.68
238,12.4965,-146.19,12.5007,-197.56,12.5052,-142.88,0.0462,51.37,118.89
239,12.5457,-140.5,12.5469,-195.31,12.5541,-145.5,0.0093,54.81,169.86
240,12.5538,-148.69,12.5562,-184.75,12.561,-147.81,0.0294,36.06,114.58
241,12.5808,-143.08,12.5856,-174.5,12.5904,-141.13,0.0174,31.42,75.19
242,12.6015,-144.94,12.603,-179.25,12.6174,-142.75,0.0288,34.31,117.79
243,12.6282,-146.83,12.6318,-180.81,12.6384,-142.38,0.0282,33.98,82.66
244,12.6573,-138.08,12.66,-187.44,12.6696,-140.31,0.0372,49.35,249.86
245,12.6933,-146.54,12.6972,-190.31,12.7026,-150,0.0081,43.77,211.91
246,12.7026,-150.48,12.7053,-189,12.7092,-151.31,0.0213,38.52,93.86
247,12.7239,-145.38,12.7266,-170.13,12.7305,-148.5,0.0168,24.75,66.92
248,12.7353,-142.92,12.7434,-181.25,12.7491,-150.31,0.015,38.33,246.76
249,12.7569,-144.71,12.7584,-176.94,12.7644,-141.13,0.0717,32.23,73.58
250,12.8268,-142.15,12.8301,-189.12,12.8355,-144,0.0399,46.98,208.44
251,12.8655,-138.67,12.87,-176.25,12.8772,-138.87,0.0342,37.58,126.1
252,12.9021,-133.1,12.9042,-169.56,12.9162,-136.06,0.0372,36.46,217.76
253,12.9393,-141.35,12.9414,-172.88,12.951,-140.31,0.0279,31.52,141.89
254,12.9678,-139.54,12.9693,-176.06,12.9813,-142.13,0.051,36.52,159.49
255,13.0164,-146.38,13.0203,-188.75,13.026,-147.19,0.0312,42.38,186.77
256,13.0482,-141.15,13.0515,-186.31,13.0587,-149.5,0.0279,45.17,243.39
257,13.0701,-157.23,13.0794,-189.44,13.0863,-151.5,0.0918,32.21,46.98
258,13.1688,-146.56,13.1712,-199.69,13.1751,-157.25,0.0162,53.13,147.36
259,13.1841,-148.56,13.1874,-220.88,13.1937,-151.13,0.0228,72.31,327.26
260,13.2075,-148.4,13.2102,-177.69,13.2189,-147.69,0.0417,29.29,137.44
261,13.2474,-151.85,13.2519,-184.5,13.2606,-148.19,0.0447,32.65,162.13
262,13.2924,-151.58,13.2966,-193.75,13.3005,-159.62,0.0057,42.17,172.49
263,13.3008,-159.77,13.3023,-235.87,13.3074,-158.94,0.0522,76.1,183.01
264,13.3518,-142.44,13.3545,-182.38,13.3623,-140.12,0.0528,39.94,192.9
265,13.4052,-133.56,13.4073,-159.69,13.4172,-139.5,0.0243,26.13,213.96
266,13.4253,-133.92,13.4316,-155.81,13.4388,-131.25,0.0408,21.9,168.64
267,13.47,-133,13.4724,-191.75,13.4793,-131.31,0.0558,58.75,161.32
268,13.5255,-145.85,13.5282,-175.88,13.5345,-147.94,0.0363,30.02,126.66
269,13.5621,-142.67,13.5645,-192.25,13.5702,-149.38,0.1176,49.58,162.36
270,13.6725,-143.29,13.6821,-167.31,13.6887,-136.81,0.0225,24.02,62.05
271,13.6983,-139.19,13.7046,-169.44,13.7109,-139.56,0.0573,30.25,134.46
272,13.7598,-138.38,13.7619,-171.81,13.7727,-142,0.0501,33.44,148.07
273,13.8096,-148.17,13.812,-188.94,13.8234,-145.44,0.0372,40.77,91.85
274,13.8432,-142.46,13.8492,-164.88,13.8576,-140,0.0696,22.42,118.29
275,13.917,-145.83,13.9188,-224.69,13.9239,-152.38,0.0162,78.85,197.85
276,13.9323,-146.23,13.935,-185.13,13.941,-145.31,0.0261,38.9,170.06
277,13.9593,-149.08,13.9611,-192.69,13.9671,-148.94,0.0378,43.6,148.91
278,13.9968,-147.06,13.9989,-182.94,14.0058,-146.69,0.081,35.88,94.86
279,14.0778,-154.52,14.0799,-191.31,14.0928,-161.5,0.0606,36.79,406.46
280,14.1375,-151.81,14.1405,-189.63,14.1462,-154.94,0.0243,37.81,160.72
281,14.1627,-153.42,14.1648,-193.25,14.1717,-154.81,0.0117,39.83,145.08
282,14.1726,-154.21,14.1765,-199.19,14.1828,-152.81,0.0843,44.98,136.96
283,14.2575,-143.25,14.2608,-177.44,14.2686,-148.94,0.0225,34.19,135.39
284,14.2794,-147.94,14.2833,-178.63,14.2923,-148.63,0.0222,30.69,169.74
285,14.3025,-144.77,14.3055,-191.5,14.3106,-147.5,0.0687,46.73,136.14
286,14.3706,-150.9,14.3742,-171.06,14.3814,-146.25,0.0711,20.17,55.61
287,14.4438,-142.29,14.4453,-177.06,14.4489,-146.75,0.0141,34.77,72.07
288,14.4576,-142.46,14.4594,-182.25,14.4657,-143.81,0.0222,39.79,116.9
289,14.4786,-145.77,14.4816,-174.56,14.4867,-148.06,0,28.79,124.16
290,14.4903,-143.02,14.4816,-174.56,14.5026,-137.44,0.0438,31.54,129.43
291,14.5233,-140.58,14.5254,-172.38,14.5377,-141,0.0348,31.79,179.34
292,14.5578,-145.1,14.5602,-179.25,14.5662,-154.62,0.0114,34.15,172.53
293,14.565,-163.35,14.5716,-182,14.5773,-150.63,0.0324,18.65,50.57
294,14.6019,-135.79,14.604,-160.31,14.6154,-136.37,0.0924,24.52,204.14
295,14.6946,-139.02,14.6964,-167.31,14.7003,-147.81,0.0102,28.29,94.88
296,14.7039,-146.54,14.7066,-205.37,14.7129,-149,0.009,58.83,191.05
297,14.7144,-147.9,14.7156,-177.06,14.7204,-147.25,0.0741,29.17,67.93
298,14.7852,-136.17,14.7897,-171.94,14.7963,-146.19,0.0153,35.77,257.69
299,14.8029,-151.4,14.805,-172,14.8119,-147.06,0.0135,20.6,48.14
300,14.8125,-148.08,14.8185,-172.94,14.8257,-147.63,0.0501,24.85,92.03
301,14.8662,-146.42,14.8686,-178.5,14.8773,-147.63,0.0369,32.08,119.24
302,14.9022,-149.9,14.9055,-205.75,14.9148,-158.81,0.0369,55.85,331.81
303,14.9385,-147.15,14.9424,-196.25,14.9487,-150.31,0.0378,49.1,209.14
304,14.9715,-148.69,14.9802,-177,14.985,-148.75,0.0507,28.31,115.93
305,15.0288,-149.08,15.0309,-191.75,15.0378,-148.44,0.0648,42.67,115.49
306,15.0903,-143.85,15.0957,-170.69,15.1023,-142.5,0.0369,26.83,107.94
307,15.1293,-143.65,15.1326,-168.63,15.1413,-141.88,0.0393,24.98,124.36
308,15.1698,-145.63,15.1719,-233.12,15.1788,-149.63,0,87.5,312.43
309,15.2487,-138.81,15.1719,-233.12,15.261,-152,0.1005,94.31,359.92
310,15.2703,-146.35,15.2724,-180.88,15.2781,-146.75,0.066,34.52,95.77
311,15.336,-154.31,15.3384,-175.63,15.3414,-154,0.0186,21.31,63.45
312,15.3546,-151.65,15.357,-184.94,15.3633,-151.13,0.0282,33.29,125.23
313,15.3837,-147.17,15.3852,-190.25,15.3879,-157.56,0.012,43.08,90.19
314,15.393,-148.65,15.3972,-225.06,15.4035,-153.13,0.0441,76.42,336.06
