NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
117,9.11130,-172.63,9.11730,-231.69,9.12840,-172.63,0.07440,59.06,307.17,
118,9.18180,-141.75,9.19170,-183.38,9.19980,-141.75,0.14460,41.62,253.59,
119,9.32250,-208.32,9.33630,-290.69,9.34350,-208.32,0.11940,82.37,727.27,
120,9.44250,-157.41,9.45570,-214.75,9.47070,-157.41,0.07740,57.34,743.04,
121,9.52740,-154.97,9.53310,-190.06,9.54750,-154.97,0.04170,35.09,264.74,
122,9.56880,-142.05,9.57480,-188.25,9.58980,-142.05,0.11640,46.20,453.35,
123,9.67800,-165.31,9.69120,-208.38,9.70110,-165.31,0.02610,43.06,378.90,
124,9.70410,-161.93,9.71730,-233.12,9.73230,-161.93,0.02190,71.20,871.55,
125,9.73380,-164.55,9.73920,-199.56,9.75330,-164.55,0.02730,35.01,237.41,
126,9.76170,-158.27,9.76650,-193.44,9.78030,-158.27,0.03180,35.17,251.45,
127,9.78510,-155.49,9.79830,-208.38,9.81330,-155.49,0.06630,52.88,591.85,
128,9.85740,-138.84,9.86460,-182.50,9.87960,-138.84,0.05610,43.66,481.15,
129,9.90750,-146.02,9.92070,-191.06,9.93060,-146.02,0.08940,45.05,267.77,
130,9.99960,-156.95,10.01010,-198.56,10.02000,-156.95,0.08910,41.61,244.84,
131,10.08810,-154.29,10.09920,-188.63,10.10760,-154.29,0.19980,34.33,172.49,
132,10.28580,-143.36,10.29900,-186.00,10.31400,-143.36,0.09750,42.64,532.11,
133,10.38930,-134.38,10.39650,-185.50,10.40910,-134.38,0.06480,51.12,302.14,
134,10.44930,-140.54,10.46130,-192.25,10.47630,-140.54,0.03900,51.71,619.34,
135,10.49070,-130.74,10.50030,-185.88,10.51530,-130.74,0.03870,55.13,511.33,
136,10.53000,-144.83,10.53900,-178.44,10.54620,-144.83,0.02760,33.60,225.29,
137,10.55340,-148.50,10.56660,-196.19,10.57290,-148.50,0.02760,47.69,334.55,
138,10.58490,-129.35,10.59420,-177.75,10.60920,-129.35,0.11610,48.40,493.54,
139,10.70160,-150.02,10.71030,-182.31,10.72530,-150.02,0.03570,32.29,295.31,
140,10.74240,-146.49,10.74600,-183.63,10.75230,-146.49,0.02400,37.14,135.07,
141,10.75710,-138.31,10.77000,-205.06,10.78500,-138.31,0.13860,66.75,657.00,
142,10.89570,-142.14,10.90860,-193.44,10.92210,-142.14,0.02190,51.30,611.22,
143,10.92210,-157.99,10.93050,-196.50,10.94070,-157.99,0.21360,38.51,269.00,
144,11.13630,-153.97,11.14410,-189.25,11.15430,-153.97,0.07410,35.28,118.53,
145,11.21340,-133.02,11.21820,-171.75,11.22900,-133.02,0.03510,38.73,202.54,
146,11.24010,-142.26,11.25330,-197.38,11.26830,-142.26,0.02520,55.11,687.67,
147,11.27010,-161.09,11.27850,-231.31,11.28780,-161.09,0.05880,70.22,408.07,
148,11.32530,-159.45,11.33730,-226.56,11.35230,-159.45,0.08460,67.11,652.95,
149,11.41110,-138.00,11.42190,-208.38,11.43690,-138.00,0.19080,70.37,854.81,
150,11.60520,-150.41,11.61270,-212.25,11.62650,-150.41,0.13200,61.84,554.79,
151,11.73150,-153.54,11.74470,-215.81,11.75790,-153.54,0.10830,62.27,516.20,
152,11.84820,-161.12,11.85300,-210.06,11.86710,-161.12,0.07800,48.94,390.20,
153,11.92590,-198.96,11.93100,-231.94,11.93700,-198.96,0.08070,32.98,150.83,
154,12.00570,-152.50,12.01170,-205.44,12.02670,-152.50,0.05730,52.93,527.83,
155,12.06090,-150.24,12.06900,-184.38,12.07710,-150.24,0.07440,34.14,125.16,
156,12.13020,-148.20,12.14340,-244.00,12.15720,-148.20,0.10320,95.80,1112.44,
157,12.23370,-141.05,12.24660,-186.81,12.26160,-141.05,0.08220,45.76,535.23,
158,12.31560,-147.27,12.32880,-187.81,12.34380,-147.27,0.09180,40.54,496.41,
159,12.40740,-152.35,12.42060,-189.44,12.43290,-152.35,0.11940,37.09,356.10,
160,12.52590,-143.29,12.54000,-177.31,12.55140,-143.29,0.02070,34.02,441.40,
161,12.55140,-148.04,12.56070,-206.25,12.57570,-148.04,0.08880,58.21,538.17,
162,12.64200,-145.51,12.64950,-222.50,12.66450,-145.51,0.05130,76.99,721.78,
163,12.68940,-159.85,12.70080,-196.94,12.71220,-159.85,0.06990,37.08,165.95,
164,12.76170,-148.43,12.77070,-185.25,12.78570,-148.43,0.11310,36.82,315.59,
165,12.87900,-170.36,12.88380,-210.13,12.89250,-170.36,0.17010,39.77,144.52,
166,13.04040,-149.14,13.05390,-188.19,13.06890,-149.14,0.05160,39.05,452.14,
167,13.09260,-170.17,13.10550,-205.19,13.11210,-170.17,0.02040,35.02,267.34,
168,13.11900,-153.98,13.12590,-192.25,13.13970,-153.98,0.06360,38.27,261.00,
169,13.17750,-143.98,13.18950,-179.19,13.20450,-143.98,0.05310,35.21,460.24,
170,13.23780,-148.25,13.24260,-183.94,13.25670,-148.25,0.11580,35.69,239.15,
171,13.34490,-144.99,13.35840,-229.31,13.37340,-144.99,0.05010,84.33,1275.33,
172,13.39470,-156.18,13.40850,-203.44,13.41960,-156.18,0.15450,47.26,472.79,
173,13.54980,-145.75,13.56300,-191.13,13.57800,-145.75,0.06480,45.38,513.89,
174,13.61490,-156.07,13.62780,-213.63,13.63950,-156.07,0.03090,57.55,418.18,
175,13.64670,-156.51,13.65870,-189.00,13.66890,-156.51,0.12900,32.49,136.89,
176,13.78050,-154.73,13.78770,-193.25,13.79550,-154.73,0.03720,38.52,218.58,
177,13.81200,-145.86,13.82490,-180.44,13.83930,-145.86,0.05070,34.58,316.29,
178,13.86630,-150.06,13.87560,-197.25,13.88430,-150.06,0.20100,47.19,258.41,
179,14.06730,-146.90,14.07660,-200.25,14.08470,-146.90,0.01830,53.35,304.26,
180,14.09130,-152.05,14.09490,-189.50,14.10270,-152.05,0.02520,37.45,134.14,
181,14.10780,-154.61,14.12010,-213.25,14.12940,-154.61,0.09690,58.64,461.45,
182,14.21070,-145.89,14.21700,-184.56,14.23020,-145.89,0.02460,38.67,271.62,
183,14.23050,-154.65,14.24160,-192.81,14.24880,-154.65,0.02190,38.16,254.01,
184,14.25390,-147.44,14.26350,-208.50,14.27850,-147.44,0.11550,61.06,700.59,
185,14.36850,-159.12,14.37900,-207.25,14.38950,-159.12,0.10470,48.13,339.66,
186,14.47200,-142.47,14.48370,-201.00,14.49180,-142.47,0.01260,58.53,322.81,
187,14.49180,-147.46,14.49630,-185.69,14.50560,-147.46,0.02640,38.23,165.54,
188,14.51340,-148.78,14.52270,-203.75,14.53200,-148.78,0.05250,54.97,324.90,
189,14.56410,-149.23,14.57520,-186.81,14.58900,-149.23,0.06030,37.58,415.90,
190,14.62140,-159.06,14.63550,-240.87,14.64810,-159.06,0.10080,81.81,878.53,
191,14.73000,-143.81,14.73630,-181.25,14.74560,-143.81,0.08310,37.44,252.30,
192,14.81160,-150.37,14.81940,-202.50,14.83440,-150.37,0.04410,52.13,387.77,
193,14.85300,-144.05,14.86350,-199.69,14.87790,-144.05,0.09690,55.63,431.95,
194,14.95440,-145.16,14.96040,-222.63,14.97540,-145.16,0.13590,77.47,522.72,
195,15.08310,-140.01,15.09630,-201.81,15.10560,-140.01,0.04740,61.80,493.81,
196,15.13770,-140.06,15.14370,-180.81,15.15330,-140.06,0.19410,40.76,157.37,
197,15.32940,-159.07,15.33780,-199.12,15.34770,-159.07,0.03210,40.06,220.96,
198,15.35790,-139.22,15.36990,-187.25,15.38490,-139.22,0.05280,48.03,449.28,
199,15.40920,-137.92,15.42270,-181.38,15.43200,-137.92,0.01860,43.45,396.81,
200,15.43200,-142.61,15.44130,-181.69,15.45090,-142.61,0.04350,39.08,227.24,
201,15.47190,-142.17,15.48480,-200.19,15.49800,-142.17,0.16620,58.02,480.49,
202,15.64470,-140.15,15.65100,-179.38,15.65790,-140.15,0.09300,39.23,176.39,
203,15.73800,-134.30,15.74400,-195.56,15.75750,-134.30,0.02040,61.27,567.21,
204,15.75750,-136.05,15.76440,-171.56,15.77940,-136.05,0.06000,35.51,363.10,
205,15.82080,-133.97,15.82440,-174.63,15.83430,-133.97,0.18780,40.66,230.99,
206,16.00230,-143.42,16.01220,-198.94,16.02540,-143.42,0.04830,55.51,524.26,
207,16.05240,-134.03,16.06050,-178.50,16.07280,-134.03,0.02250,44.47,319.07,
208,16.07280,-139.77,16.08300,-180.06,16.09530,-139.77,0.08130,40.29,245.95,
209,16.15500,-142.10,16.16430,-177.63,16.17930,-142.10,0.08190,35.53,367.77,
210,16.23390,-137.15,16.24620,-193.19,16.25340,-137.15,0.07140,56.04,398.18,
211,16.30920,-137.32,16.31760,-191.44,16.33260,-137.32,0.06960,54.12,518.18,
212,16.37370,-137.83,16.38720,-246.00,16.40220,-137.83,0.05160,108.17,1564.16,
213,16.42500,-157.10,16.43880,-265.06,16.45320,-157.10,0.06270,107.96,1276.23,
214,16.49280,-191.00,16.50150,-237.00,16.50930,-191.00,0.04140,46.00,220.38,
215,16.53360,-148.23,16.54290,-195.50,16.55790,-148.23,0.12870,47.27,440.93,
216,16.66560,-138.87,16.67160,-195.94,16.68660,-138.87,0.11220,57.06,452.26,
217,16.77660,-130.48,16.78380,-183.06,16.79880,-130.48,0.08820,52.58,631.26,
218,16.86090,-134.61,16.87200,-168.75,16.88700,-134.61,0.02820,34.14,381.12,
219,16.88850,-139.41,16.90020,-172.56,16.91310,-139.41,0.07380,33.15,287.59,
220,16.96260,-155.41,16.97400,-255.62,16.98900,-155.41,0.09510,100.21,1146.67,
221,17.05590,-145.22,17.06910,-191.56,17.07630,-145.22,0.04920,46.34,283.09,
222,17.10900,-146.27,17.11830,-189.31,17.12850,-146.27,0.07380,43.05,236.90,
223,17.18610,-155.19,17.19210,-198.63,17.20710,-155.19,0.19200,43.43,298.02,
224,17.37330,-161.48,17.38410,-194.25,17.39190,-161.48,0.13890,32.77,220.60,
225,17.51220,-142.95,17.52300,-198.69,17.53560,-142.95,0.16950,55.74,370.56,
226,17.68560,-128.91,17.69250,-164.50,17.70570,-128.91,0.05280,35.59,246.81,
227,17.73210,-123.17,17.74530,-193.06,17.76000,-123.17,0.02730,69.90,863.30,
228,17.76000,-158.38,17.77260,-190.63,17.77920,-158.38,0.09600,32.24,213.16,
229,17.86140,-122.70,17.86860,-166.25,17.88360,-122.70,0.18840,43.55,547.77,
230,18.04380,-139.35,18.05700,-192.06,18.07200,-139.35,0.09090,52.71,615.25,
231,18.14280,-159.33,18.14790,-196.25,18.15360,-159.33,0.01830,36.92,167.93,
232,18.15360,-167.71,18.16620,-242.56,18.18120,-167.71,0.07920,74.85,627.57,
233,18.23220,-134.67,18.24540,-174.88,18.25710,-134.67,0.03900,40.21,308.66,
234,18.27720,-153.79,18.28440,-193.06,18.29250,-153.79,0.08610,39.27,174.60,
235,18.35790,-143.14,18.37050,-212.13,18.37920,-143.14,0.05130,68.98,614.83,
236,18.41580,-145.26,18.42180,-189.19,18.42900,-145.26,0.05940,43.93,211.66,
237,18.46920,-131.05,18.48120,-182.38,18.49290,-131.05,0.07860,51.32,374.63,
238,18.54660,-118.18,18.55980,-183.75,18.57480,-118.18,0.08280,65.57,870.42,
239,18.63090,-136.05,18.64260,-185.88,18.65760,-136.05,0.10350,49.83,519.88,
240,18.74010,-137.53,18.74610,-177.00,18.75450,-137.53,0.01860,39.47,288.51,
241,18.75450,-150.53,18.76470,-198.75,18.77280,-150.53,0.02520,48.22,239.17,
242,18.78000,-135.36,18.78990,-177.56,18.80490,-135.36,0.05610,42.20,527.88,
243,18.83880,-137.97,18.84600,-180.06,18.86100,-137.97,0.03780,42.09,329.69,
244,18.87540,-147.07,18.88380,-196.62,18.89130,-147.07,0.02220,49.56,226.17,
245,18.89640,-133.06,18.90600,-175.13,18.92100,-133.06,0.13530,42.07,440.56,
246,19.02810,-137.70,19.04130,-172.56,19.05180,-137.70,0.21540,34.86,331.52,
247,19.24950,-150.60,19.25670,-190.50,19.26780,-150.60,0.12690,39.90,203.75,
248,19.37190,-139.07,19.38360,-181.50,19.39620,-139.07,0.02340,42.43,289.93,
249,19.39620,-147.79,19.40700,-181.38,19.41630,-147.79,0.10200,33.58,213.02,
250,19.49580,-139.32,19.50900,-176.81,19.51740,-139.32,0.01500,37.49,268.44,
251,19.51890,-141.58,19.52400,-182.75,19.53780,-141.58,0.07710,41.17,387.90,
252,19.59630,-138.70,19.60110,-181.38,19.61340,-138.70,0.10530,42.68,187.28,
253,19.69920,-147.73,19.70640,-198.75,19.71450,-147.73,0.07980,51.02,274.48,
254,19.77300,-130.61,19.78620,-169.88,19.79610,-130.61,0.10050,39.26,301.97,
255,19.87590,-142.39,19.88670,-195.94,19.90020,-142.39,0.12120,53.55,382.64,
256,19.99770,-142.64,20.00790,-185.94,20.02290,-142.64,0.03900,43.29,481.20,
257,20.03940,-125.54,20.04690,-176.19,20.06190,-125.54,0.11610,50.65,533.17,
258,20.15670,-139.82,20.16300,-187.06,20.17800,-139.82,0.09900,47.24,437.52,
259,20.25600,-129.82,20.26200,-167.31,20.27370,-129.82,0.18750,37.49,274.34,
260,20.44080,-137.62,20.44950,-174.19,20.46150,-137.62,0.03990,36.56,340.29,
261,20.47620,-132.91,20.48940,-169.31,20.50440,-132.91,0.04020,36.40,407.45,
262,20.51760,-128.18,20.52960,-186.44,20.54460,-128.18,0.05910,58.26,733.72,
263,20.57580,-141.61,20.58870,-186.44,20.59980,-141.61,0.12930,44.83,307.19,
264,20.70480,-140.13,20.71800,-180.44,20.72790,-140.13,0.19440,40.31,340.67,
265,20.90520,-137.52,20.91240,-171.44,20.91870,-137.52,0.18090,33.92,150.42,
266,21.08490,-136.19,21.09330,-181.38,21.10260,-136.19,0.04980,45.19,210.89,
267,21.13530,-144.98,21.14310,-177.88,21.15480,-144.98,0.03630,32.89,270.60,
268,21.17340,-140.46,21.17940,-182.81,21.18870,-140.46,0.02940,42.35,261.45,
269,21.19800,-128.38,21.20880,-189.00,21.22020,-128.38,0.13200,60.62,483.53,
270,21.32820,-156.16,21.34080,-207.31,21.34980,-156.16,0.31500,51.15,210.73,
271,21.65100,-148.46,21.65580,-182.50,21.66540,-148.46,0.08220,34.04,192.05,
272,21.72510,-144.49,21.73800,-191.00,21.75300,-144.49,0.18090,46.51,584.96,
273,21.90810,-138.86,21.91890,-195.19,21.93390,-138.86,0.10500,56.33,535.62,
274,22.01400,-140.96,22.02390,-175.69,22.03170,-140.96,0.21450,34.73,129.23,
275,22.22910,-132.71,22.23840,-174.94,22.25340,-132.71,0.04800,42.23,419.84,
276,22.27350,-133.51,22.28640,-180.50,22.30140,-133.51,0.05910,46.99,629.53,
277,22.33230,-145.84,22.34550,-195.00,22.36050,-145.84,0.02910,49.16,566.31,
278,22.36740,-165.54,22.37460,-219.38,22.38960,-165.54,0.03180,53.83,530.40,
279,22.39890,-146.95,22.40640,-182.38,22.42140,-146.95,0.11100,35.43,377.67,
280,22.51020,-139.43,22.51740,-187.25,22.53240,-139.43,0.17070,47.82,494.36,
281,22.67520,-135.40,22.68810,-216.31,22.70310,-135.40,0.07980,80.91,924.81,
282,22.75680,-144.51,22.76790,-185.00,22.78080,-144.51,0.04830,40.49,311.74,
283,22.80270,-133.86,22.81620,-178.00,22.83060,-133.86,0.11910,44.14,515.50,
284,22.92210,-128.34,22.93530,-233.38,22.95030,-128.34,0.02970,105.04,1057.83,
285,22.95390,-170.08,22.96500,-216.13,22.97220,-170.08,0.11880,46.04,428.68,
286,23.07030,-144.84,23.08380,-177.88,23.09280,-144.84,0.08370,33.03,243.91,
287,23.15550,-133.51,23.16750,-187.13,23.18250,-133.51,0.11670,53.62,666.62,
288,23.27490,-134.57,23.28420,-198.63,23.29920,-134.57,0.15630,64.05,500.68,
289,23.42640,-167.92,23.44050,-213.06,23.44980,-167.92,0.03510,45.15,475.80,
290,23.46450,-168.54,23.47560,-224.25,23.49060,-168.54,0.15150,55.71,767.31,
291,23.61960,-142.32,23.62710,-191.19,23.64210,-142.32,0.10620,48.86,420.05,
292,23.71980,-142.47,23.73330,-207.81,23.74260,-142.47,0.10650,65.34,636.01,
293,23.82630,-149.83,23.83980,-202.38,23.85180,-149.83,0.09660,52.54,462.95,
294,23.92260,-132.92,23.93640,-176.81,23.95140,-132.92,0.04530,43.89,599.42,
295,23.96970,-137.70,23.98170,-185.94,23.99220,-137.70,0.05880,48.23,338.83,
296,24.03090,-141.55,24.04050,-174.31,24.05550,-141.55,0.11700,32.76,332.25,
297,24.15060,-132.98,24.15750,-178.50,24.16620,-132.98,0.02190,45.52,252.75,
298,24.16620,-149.15,24.17940,-232.44,24.19440,-149.15,0.05280,83.29,1079.11,
299,24.21990,-150.43,24.23220,-195.81,24.24150,-150.43,0.15690,45.38,326.39,
300,24.37710,-133.14,24.38910,-177.25,24.40140,-133.14,0.02910,44.11,349.07,
