,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
0,07_05_25_cell16_Fc,psd,1,586,0,0.0,29.8692,1.110983333333337,0.03863179051125023
1,07_05_25_cell16_Fc,psd,1,586,1,1.0,29.266,0.5077333333333378,0.01765521334155528
2,07_05_25_cell16_Fc,psd,1,586,2,2.0,28.3708,-0.38751666666665585,-0.013474966038750221
3,07_05_25_cell16_Fc,psd,1,586,3,3.0,28.8838,0.12548333333333872,0.004363383050439018
4,07_05_25_cell16_Fc,psd,1,586,4,4.0,27.9457,-0.8125166666666672,-0.028253325420632698
5,07_05_25_cell16_Fc,psd,1,586,5,5.0,28.5228,-0.23551666666666193,-0.008189529271583196
6,07_05_25_cell16_Fc,psd,1,586,6,6.0,29.6025,0.8442333333333458,0.029356196710975137
7,07_05_25_cell16_Fc,psd,1,586,7,7.0,27.7342,-1.0240166666666681,-0.03560773250126346
8,07_05_25_cell16_Fc,psd,1,586,8,8.0,28.1038,-0.6545166666666624,-0.02275925299160343
9,07_05_25_cell16_Fc,psd,1,586,9,9.0,29.3698,0.6114833333333394,0.021262871661250078
10,07_05_25_cell16_Fc,psd,1,586,10,10.0,28.6957,-0.06251666666667077,-0.0021738676878997384
11,07_05_25_cell16_Fc,psd,1,586,11,11.0,28.6468,-0.11151666666666671,-0.003877725593104825
12,07_05_25_cell16_Fc,psd,1,586,12,12.0,28.9397,0.18148333333333255,0.0063106492278162075
13,07_05_25_cell16_Fc,psd,1,586,13,13.0,28.3852,-0.37301666666666833,-0.01297076318925115
14,07_05_25_cell16_Fc,psd,1,586,14,14.0,29.038,0.2797333333333256,0.009727058190804
15,07_05_25_cell16_Fc,psd,1,586,15,15.0,28.1312,-0.6270166666666697,-0.021803006208070134
16,07_05_25_cell16_Fc,psd,1,586,16,16.0,29.0285,0.2702333333333371,0.009396718392856447
17,07_05_25_cell16_Fc,psd,1,586,17,17.0,28.932,0.17373333333332397,0.006041161497911
18,07_05_25_cell16_Fc,psd,1,586,18,18.0,29.8788,1.1204833333333397,0.038962130309198276
19,07_05_25_cell16_Fc,psd,1,586,19,19.0,29.0338,0.27548333333333375,0.009579274596985462
20,07_05_25_cell16_Fc,psd,1,586,20,20.0,29.141,0.3827333333333378,0.013308637052766433
21,07_05_25_cell16_Fc,psd,1,586,21,21.0,29.3225,0.5642333333333376,0.019619865824087833
22,07_05_25_cell16_Fc,psd,1,586,22,22.0,30.236,1.4777333333333331,0.05138464534255657
23,07_05_25_cell16_Fc,psd,1,586,23,23.0,29.4348,0.6764833333333371,0.0235230913314202
24,07_05_25_cell16_Fc,psd,1,586,24,24.0,29.279,0.5207333333333253,0.018107257275588887
25,07_05_25_cell16_Fc,psd,1,586,25,25.0,28.0227,-0.735516666666669,-0.02557583442673883
26,07_05_25_cell16_Fc,psd,1,586,26,26.0,29.2072,0.4489833333333344,0.015612322485824405
27,07_05_25_cell16_Fc,psd,1,586,27,27.0,29.1655,0.40723333333333755,0.01416056600536904
28,07_05_25_cell16_Fc,psd,1,586,28,28.0,30.1268,1.3684833333333337,0.04758573766615514
29,07_05_25_cell16_Fc,psd,1,586,29,29.0,28.8578,0.09948333333333892,0.0034592951823709446
30,07_05_25_cell16_Fc,psd,1,586,30,30.0,28.6585,-0.09976666666666745,-0.003469147421958699
31,07_05_25_cell16_Fc,psd,1,586,31,31.0,29.0227,0.26448333333333096,0.009196775883571946
32,07_05_25_cell16_Fc,psd,1,586,32,32.0,30.9378,2.179483333333337,0.0757863246278173
33,07_05_25_cell16_Fc,psd,1,586,33,33.0,31.764,3.005733333333339,0.10451719389671164
34,07_05_25_cell16_Fc,psd,1,586,34,34.0,32.5713,3.8129833333333423,0.13258738356971014
35,07_05_25_cell16_Fc,psd,1,586,35,35.0,32.2655,3.5072333333333248,0.121955657967332
36,07_05_25_cell16_Fc,psd,1,586,36,36.0,32.0785,3.3202333333333343,0.11545317983930423
37,07_05_25_cell16_Fc,psd,1,586,37,37.0,32.0015,3.243233333333343,0.1127756888454106
38,07_05_25_cell16_Fc,psd,1,586,38,38.0,32.47,3.711733333333349,0.1290666567757914
39,07_05_25_cell16_Fc,psd,1,586,39,39.0,33.3495,4.591233333333328,0.159649167543709
40,07_05_25_cell16_Fc,psd,1,586,40,40.0,32.932,4.173733333333338,0.1451316027391546
41,07_05_25_cell16_Fc,psd,1,586,41,41.0,33.74,4.981733333333331,0.17322787186988545
42,07_05_25_cell16_Fc,psd,1,586,42,42.0,31.9638,3.2054833333333335,0.11146302280619604
43,07_05_25_cell16_Fc,psd,1,586,43,43.0,32.5322,3.7739833333333337,0.13123125176760772
44,07_05_25_cell16_Fc,psd,1,586,44,44.0,32.9135,4.155233333333342,0.144488309448414
45,07_05_25_cell16_Fc,psd,1,586,45,45.0,33.4112,4.652983333333324,0.16179637623037058
46,07_05_25_cell16_Fc,psd,1,586,46,46.0,33.3482,4.589983333333329,0.15960570178082115
47,07_05_25_cell16_Fc,psd,1,586,47,47.0,32.3025,3.544233333333331,0.12324224454881372
48,07_05_25_cell16_Fc,psd,1,586,48,48.0,33.1837,4.425483333333332,0.15388560738477514
49,07_05_25_cell16_Fc,psd,1,586,49,49.0,33.5485,4.79023333333334,0.16656891699546128
50,07_05_25_cell16_Fc,psd,1,586,50,50.0,33.1818,4.423483333333344,0.15381606216415492
51,07_05_25_cell16_Fc,psd,1,586,51,51.0,32.7988,4.040483333333334,0.14049815241530555
52,07_05_25_cell16_Fc,psd,1,586,52,52.0,34.6038,5.845483333333341,0.20326271402541676
53,07_05_25_cell16_Fc,psd,1,586,53,53.0,33.4332,4.674983333333337,0.16256137365719783
54,07_05_25_cell16_Fc,psd,1,586,54,54.0,31.9988,3.2404833333333443,0.11268006416705728
55,07_05_25_cell16_Fc,psd,1,586,55,55.0,32.1058,3.3474833333333365,0.11640073347026027
56,07_05_25_cell16_Fc,psd,1,586,56,56.0,31.9758,3.217483333333334,0.11188029412991977
57,07_05_25_cell16_Fc,psd,1,586,57,57.0,31.3628,2.6044833333333344,0.09056468400969929
58,07_05_25_cell16_Fc,psd,1,586,58,58.0,32.9225,4.1642333333333355,0.14480126294120657
59,07_05_25_cell16_Fc,psd,1,586,59,59.0,30.2808,1.5224833333333372,0.05294071965394312
60,07_05_25_cell16_Fc,psd,1,586,60,60.0,30.671,1.9127333333333354,0.06651073082754184
61,07_05_25_cell16_Fc,psd,1,586,61,61.0,30.4285,1.6702333333333392,0.058078372827291606
62,07_05_25_cell16_Fc,psd,1,586,62,62.0,30.4915,1.733233333333331,0.060269047276840904
63,07_05_25_cell16_Fc,psd,1,586,63,63.0,30.7415,1.983233333333338,0.06896219985441884
64,07_05_25_cell16_Fc,psd,1,586,64,64.0,31.0475,2.289233333333332,0.07960261860937373
65,07_05_25_cell16_Fc,psd,1,586,65,65.0,32.1855,3.4272333333333336,0.11917384914250745
66,07_05_25_cell16_Fc,psd,1,586,66,66.0,30.8818,2.1234833333333363,0.07383905845043987
67,07_05_25_cell16_Fc,psd,1,586,67,67.0,30.2695,1.5112333333333368,0.05254952778795211
68,07_05_25_cell16_Fc,psd,1,586,68,68.0,31.6018,2.8434833333333387,0.09887533787386371
69,07_05_25_cell16_Fc,psd,1,586,69,69.0,30.0475,1.2892333333333283,0.04483000829906283
70,07_05_25_cell16_Fc,psd,1,586,70,70.0,30.2382,1.4799833333333368,0.0514628837157549
71,07_05_25_cell16_Fc,psd,1,586,71,71.0,28.6518,-0.10651666666666415,-0.003703862541553182
72,07_05_25_cell16_Fc,psd,1,586,72,72.0,27.4405,-1.3177666666666674,-0.04582218677991722
73,07_05_25_cell16_Fc,psd,1,586,73,73.0,27.3505,-1.4077666666666637,-0.048951721707845064
74,07_05_25_cell16_Fc,psd,1,586,74,74.0,28.4398,-0.31851666666666034,-0.011075655927338935
75,07_05_25_cell16_Fc,psd,1,586,75,75.0,28.2495,-0.5087666666666593,-0.017691145038875523
76,07_05_25_cell16_Fc,psd,1,586,76,76.0,26.9368,-1.821516666666664,-0.06333888922373616
77,07_05_25_cell16_Fc,psd,1,586,77,77.0,27.6043,-1.1540166666666565,-0.04012817184160346
78,07_05_25_cell16_Fc,psd,1,586,78,78.0,27.1938,-1.5645166666666626,-0.05440232837398624
79,07_05_25_cell16_Fc,psd,1,586,79,79.0,26.779,-1.9792666666666747,-0.06882426850018807
80,07_05_25_cell16_Fc,psd,1,586,80,80.0,26.861,-1.8972666666666633,-0.06597291445474218
81,07_05_25_cell16_Fc,psd,1,586,81,81.0,27.9515,-0.8067666666666611,-0.028053382911348197
82,07_05_25_cell16_Fc,psd,1,586,82,82.0,26.949,-1.8092666666666588,-0.06291292474743468
83,07_05_25_cell16_Fc,psd,1,586,83,83.0,29.3182,0.559983333333335,0.019472082230268924
84,07_05_25_cell16_Fc,psd,1,586,84,84.0,29.0782,0.31998333333333306,0.011126655755794268
85,07_05_25_cell16_Fc,psd,1,586,85,85.0,27.9627,-0.7955166666666713,-0.027662191045357557
86,07_05_25_cell16_Fc,psd,1,586,86,86.0,28.312,-0.4462666666666735,-0.015517856894481593
87,07_05_25_cell16_Fc,psd,1,586,87,87.0,27.5763,-1.1820166666666552,-0.04110180493029211
88,07_05_25_cell16_Fc,psd,1,586,88,88.0,26.7827,-1.975516666666671,-0.06869387121152426
89,07_05_25_cell16_Fc,psd,1,586,89,89.0,27.9528,-0.8055166666666658,-0.028009917148460472
90,07_05_25_cell16_Fc,psd,1,586,90,90.0,27.6352,-1.1230166666666612,-0.039050220921983986
91,07_05_25_cell16_Fc,psd,1,586,91,91.0,28.531,-0.22726666666665807,-0.007902655236522997
92,07_05_25_cell16_Fc,psd,1,586,92,92.0,27.336,-1.422266666666662,-0.04945592455734451
93,07_05_25_cell16_Fc,psd,1,586,93,93.0,27.6785,-1.0797666666666679,-0.03754630552606328
94,07_05_25_cell16_Fc,psd,1,586,94,94.0,26.5683,-2.190016666666658,-0.07615259612308546
95,07_05_25_cell16_Fc,psd,1,586,95,95.0,28.2463,-0.5120166666666606,-0.01780415602238408
96,07_05_25_cell16_Fc,psd,1,586,96,96.0,26.6505,-2.10776666666667,-0.07329254892506283
97,07_05_25_cell16_Fc,psd,1,586,97,97.0,27.0598,-1.698516666666663,-0.059061858155567894
98,07_05_25_cell16_Fc,psd,1,586,98,98.0,28.046,-0.712266666666654,-0.02476737123702358
99,07_05_25_cell16_Fc,psd,1,586,99,99.0,25.597,-3.1612666666666627,-0.10992549388697498
100,07_05_25_cell16_Fc,psd,1,586,100,100.0,26.8412,-1.9170166666666724,-0.06665967350837113
101,07_05_25_cell16_Fc,psd,1,586,101,101.0,27.2245,-1.5337666666666578,-0.05333307060694402
102,07_05_25_cell16_Fc,psd,1,586,102,102.0,27.2288,-1.5295166666666553,-0.05318528701312511
