,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
0,07_05_25_cell16_Fc,oreol,1,544,0,0.0,58.9871,3.559333333333349,0.0642156593217779
1,07_05_25_cell16_Fc,oreol,1,544,1,1.0,56.2493,0.8214761904762042,0.014820650455676616
2,07_05_25_cell16_Fc,oreol,1,544,2,2.0,55.6879,0.26004761904761153,0.004691645245982627
3,07_05_25_cell16_Fc,oreol,1,544,3,3.0,56.1814,0.7536190476190399,0.013596406823461351
4,07_05_25_cell16_Fc,oreol,1,544,4,4.0,56.3629,0.9350476190476229,0.01686964769275186
5,07_05_25_cell16_Fc,oreol,1,544,5,5.0,58.45,3.022190476190474,0.05452480446466614
6,07_05_25_cell16_Fc,oreol,1,544,6,6.0,55.6886,0.26076190476189964,0.004704532021058617
7,07_05_25_cell16_Fc,oreol,1,544,7,7.0,55.9864,0.5586190476190609,0.010078317227728456
8,07_05_25_cell16_Fc,oreol,1,544,8,8.0,53.9029,-1.5249523809523708,-0.027512405668806264
9,07_05_25_cell16_Fc,oreol,1,544,9,9.0,57.64,2.2121904761904645,0.03991120152854314
10,07_05_25_cell16_Fc,oreol,1,544,10,10.0,52.2207,-3.207095238095235,-0.05786076097265936
11,07_05_25_cell16_Fc,oreol,1,544,11,11.0,52.0636,-3.3642380952381075,-0.06069585148936778
12,07_05_25_cell16_Fc,oreol,1,544,12,12.0,56.1536,0.725761904761903,0.013093822595499564
13,07_05_25_cell16_Fc,oreol,1,544,13,13.0,51.9614,-3.466380952380945,-0.0625386603252277
14,07_05_25_cell16_Fc,oreol,1,544,14,14.0,53.8814,-1.5463809523809573,-0.027899008921084916
15,07_05_25_cell16_Fc,oreol,1,544,15,15.0,54.2521,-1.1756666666666504,-0.021210772656668528
16,07_05_25_cell16_Fc,oreol,1,544,16,16.0,54.77,-0.6578095238095187,-0.011867860726607836
17,07_05_25_cell16_Fc,oreol,1,544,17,17.0,53.8243,-1.6035238095238,-0.02892995092716034
18,07_05_25_cell16_Fc,oreol,1,544,18,18.0,53.7679,-1.6599523809523902,-0.029948006158160418
19,07_05_25_cell16_Fc,oreol,1,544,19,19.0,56.0514,0.6236190476190444,0.01125101375963925
20,07_05_25_cell16_Fc,oreol,1,544,20,20.0,53.8364,-1.591380952380959,-0.028710875750869547
21,07_05_25_cell16_Fc,oreol,1,544,21,21.0,53.1393,-2.288523809523795,-0.041288368224992524
22,07_05_25_cell16_Fc,oreol,1,544,22,22.0,53.8957,-1.5320952380952448,-0.02764127341956603
23,07_05_25_cell16_Fc,oreol,1,544,23,23.0,53.7164,-1.7113809523809635,-0.030875853963628568
24,07_05_25_cell16_Fc,oreol,1,544,24,24.0,56.7614,1.3336190476190453,0.02406046818512965
25,07_05_25_cell16_Fc,oreol,1,544,25,25.0,52.0957,-3.332095238095235,-0.060115946610949926
26,07_05_25_cell16_Fc,oreol,1,544,26,26.0,55.5007,0.07290476190478046,0.0013153101760852294
27,07_05_25_cell16_Fc,oreol,1,544,27,27.0,53.04,-2.3878095238095156,-0.04307962996054914
28,07_05_25_cell16_Fc,oreol,1,544,28,28.0,52.7264,-2.7013809523809513,-0.04873692421888959
29,07_05_25_cell16_Fc,oreol,1,544,29,29.0,51.8771,-3.5506666666666646,-0.06405929978418944
30,07_05_25_cell16_Fc,oreol,1,544,30,30.0,51.1707,-4.257095238095232,-0.07680432033430003
31,07_05_25_cell16_Fc,oreol,1,544,31,31.0,56.4029,0.9750476190476292,0.017591307097004953
32,07_05_25_cell16_Fc,oreol,1,544,32,32.0,58.8943,3.466476190476193,0.06254037856190468
33,07_05_25_cell16_Fc,oreol,1,544,33,33.0,61.0757,5.647904761904769,0.10189658964384403
34,07_05_25_cell16_Fc,oreol,1,544,34,34.0,61.3079,5.88004761904763,0.10608479154352658
35,07_05_25_cell16_Fc,oreol,1,544,35,35.0,66.6821,11.254333333333314,0.20304488721494418
36,07_05_25_cell16_Fc,oreol,1,544,36,36.0,64.5864,9.158619047619062,0.16523508914211907
37,07_05_25_cell16_Fc,oreol,1,544,37,37.0,63.7964,8.368619047619049,0.15098231590812247
38,07_05_25_cell16_Fc,oreol,1,544,38,38.0,63.6579,8.230047619047618,0.14848228154338888
