ID,date,cell,rep,power,stimul,frame,time,mask,int,delta,rel
cell4_03_3_04,3_04,cell4_3_04,3,50,21,8,-13.0,up,541.97,0.004085676816704884,-0.0020950772935704014
cell4_03_3_04,3_04,cell4_3_04,3,50,21,8,-13.0,down,1046.607,-0.008239065662454644,0.0006179781409821911
cell4_03_3_04,3_04,cell4_3_04,3,50,21,9,-12.0,cell,817.383,-0.00398900100236795,817.383
cell4_03_3_04,3_04,cell4_3_04,3,50,21,9,-12.0,up,540.788,0.0026198417894844096,-0.009140549754582318
cell4_03_3_04,3_04,cell4_3_04,3,50,21,9,-12.0,down,1053.111,-0.0020758992428420034,0.001912760069506574
cell4_03_3_04,3_04,cell4_3_04,3,50,21,10,-11.0,cell,812.835,-0.00953090488762276,812.835
cell4_03_3_04,3_04,cell4_3_04,3,50,21,10,-11.0,up,523.242,-0.018951005313551223,-0.03592502022012674
cell4_03_3_04,3_04,cell4_3_04,3,50,21,10,-11.0,down,1048.638,-0.006314497550795249,0.00323934337769231
cell4_03_3_04,3_04,cell4_3_04,3,50,21,11,-10.0,cell,814.759,-0.0071864407110110344,814.759
cell4_03_3_04,3_04,cell4_3_04,3,50,21,11,-10.0,up,500.091,-0.04732142333568031,-0.08075667933660036
cell4_03_3_04,3_04,cell4_3_04,3,50,21,11,-10.0,down,1051.19,-0.003896231760073852,0.0033060102470296193
cell4_03_3_04,3_04,cell4_3_04,3,50,21,12,-9.0,cell,818.889,-0.0021538850720263535,818.889
cell4_03_3_04,3_04,cell4_3_04,3,50,21,12,-9.0,up,551.333,0.015492781911673846,0.008322739034333287
cell4_03_3_04,3_04,cell4_3_04,3,50,21,12,-9.0,down,1058.097,0.0026488159736689494,0.0048050411178524625
cell4_03_3_04,3_04,cell4_3_04,3,50,21,13,-8.0,cell,819.053,-0.001954045090236178,819.053
cell4_03_3_04,3_04,cell4_3_04,3,50,21,13,-8.0,up,510.788,-0.034013166252471895,-0.06601631265352136
cell4_03_3_04,3_04,cell4_3_04,3,50,21,13,-8.0,down,1056.835,0.0014529494266900676,0.00340564942820395
cell4_03_3_04,3_04,cell4_3_04,3,50,21,14,-7.0,cell,822.451,0.002186541849538662,822.451
cell4_03_3_04,3_04,cell4_3_04,3,50,21,14,-7.0,up,495.667,-0.05225818678535011,-0.09740986292002578
cell4_03_3_04,3_04,cell4_3_04,3,50,21,14,-7.0,down,1056.695,0.0013202859428729755,-0.0008723473042917756
cell4_03_3_04,3_04,cell4_3_04,3,50,21,15,-6.0,cell,820.737,9.797033253623283e-05,820.737
cell4_03_3_04,3_04,cell4_3_04,3,50,21,15,-6.0,up,590.606,0.06330846051731061,0.0777163035059857
cell4_03_3_04,3_04,cell4_3_04,3,50,21,15,-6.0,down,1052.821,-0.0023507021736059648,-0.0024564013483379054
cell4_03_3_04,3_04,cell4_3_04,3,50,21,16,-5.0,cell,813.793,-0.008363546945214243,813.793
cell4_03_3_04,3_04,cell4_3_04,3,50,21,16,-5.0,up,506.212,-0.039855766066239744,-0.06840082151517912
cell4_03_3_04,3_04,cell4_3_04,3,50,21,16,-5.0,down,1045.856,-0.008950710493501515,-0.0006000992807669369
cell4_03_3_04,3_04,cell4_3_04,3,50,21,17,-4.0,cell,819.275,-0.0016835299929348463,819.275
cell4_03_3_04,3_04,cell4_3_04,3,50,21,17,-4.0,up,531.636,-0.008556468841476936,-0.02815883752225423
cell4_03_3_04,3_04,cell4_3_04,3,50,21,17,-4.0,down,1053.087,-0.0020986415543535974,-0.00042379654579655275
cell4_03_3_04,3_04,cell4_3_04,3,50,21,18,-3.0,cell,812.083,-0.010447244316319326,812.083
cell4_03_3_04,3_04,cell4_3_04,3,50,21,18,-3.0,up,578.091,0.048571937159680036,0.06612075854876137
cell4_03_3_04,3_04,cell4_3_04,3,50,21,18,-3.0,down,1045.189,-0.009582757234258131,0.000865618686958573
cell4_03_3_04,3_04,cell4_3_04,3,50,21,19,-2.0,cell,814.217,-0.007846887480098166,814.217
cell4_03_3_04,3_04,cell4_3_04,3,50,21,19,-2.0,up,547.212,0.010520115111397282,0.006528455950477073
cell4_03_3_04,3_04,cell4_3_04,3,50,21,19,-2.0,down,1044.468,-0.010265974175915672,-0.0024461879245017085
cell4_03_3_04,3_04,cell4_3_04,3,50,21,20,-1.0,cell,815.238,-0.006602761739806707,815.238
cell4_03_3_04,3_04,cell4_3_04,3,50,21,20,-1.0,up,601.909,0.07760019314927204,0.10575021606836445
cell4_03_3_04,3_04,cell4_3_04,3,50,21,20,-1.0,down,1042.229,-0.012387642320674686,-0.005831272401995744
cell4_03_3_04,3_04,cell4_3_04,3,50,21,21,0.0,cell,752.293,-0.08330354011653585,752.293
cell4_03_3_04,3_04,cell4_3_04,3,50,21,21,0.0,up,585.091,0.06173717480349337,0.16478832146388425
cell4_03_3_04,3_04,cell4_3_04,3,50,21,21,0.0,down,950.775,-0.09904911552781542,-0.01718428415927899
cell4_03_3_04,3_04,cell4_3_04,3,50,21,22,1.0,cell,743.506,-0.0940108201164774,743.506
cell4_03_3_04,3_04,cell4_3_04,3,50,21,22,1.0,up,615.182,0.10293844775341897,0.2391667530653325
cell4_03_3_04,3_04,cell4_3_04,3,50,21,22,1.0,down,936.332,-0.11273524907616465,-0.0206752101351409
cell4_03_3_04,3_04,cell4_3_04,3,50,21,23,2.0,cell,736.896,-0.10206534621180158,736.896
cell4_03_3_04,3_04,cell4_3_04,3,50,21,23,2.0,up,657.091,0.16073427518190414,0.3354570661173923
cell4_03_3_04,3_04,cell4_3_04,3,50,21,23,2.0,down,920.537,-0.12770253283966088,-0.02855904343536152
cell4_03_3_04,3_04,cell4_3_04,3,50,21,24,3.0,cell,729.433,-0.11115928391972955,729.433
cell4_03_3_04,3_04,cell4_3_04,3,50,21,24,3.0,up,624.606,0.11784440237773167,0.28242316785509824
cell4_03_3_04,3_04,cell4_3_04,3,50,21,24,3.0,down,913.012,-0.13483319509482458,-0.02664236902831279
cell4_03_3_04,3_04,cell4_3_04,3,50,21,25,4.0,cell,732.912,-0.10691999552553393,732.912
cell4_03_3_04,3_04,cell4_3_04,3,50,21,25,4.0,up,640.939,0.13957054775052022,0.30971100460651546
cell4_03_3_04,3_04,cell4_3_04,3,50,21,25,4.0,down,917.622,-0.13046477609199345,-0.026371351429545064
cell4_03_3_04,3_04,cell4_3_04,3,50,21,26,5.0,cell,736.632,-0.10238703984102482,736.632
cell4_03_3_04,3_04,cell4_3_04,3,50,21,26,5.0,up,637.182,0.13376469327337603,0.29545856972402335
cell4_03_3_04,3_04,cell4_3_04,3,50,21,26,5.0,down,925.166,-0.12331610950688313,-0.023324165076559347
cell4_03_3_04,3_04,cell4_3_04,3,50,21,27,6.0,cell,730.67,-0.10965195430098285,730.67
cell4_03_3_04,3_04,cell4_3_04,3,50,21,27,6.0,up,635.939,0.13315577386909178,0.3034812664862999
cell4_03_3_04,3_04,cell4_3_04,3,50,21,27,6.0,down,915.584,-0.13239597737784373,-0.025552876592511566
cell4_03_3_04,3_04,cell4_3_04,3,50,21,28,7.0,cell,723.863,-0.11794653208174999,723.863
cell4_03_3_04,3_04,cell4_3_04,3,50,21,28,7.0,up,640.788,0.14110600229796813,0.32577126681770835
cell4_03_3_04,3_04,cell4_3_04,3,50,21,28,7.0,down,909.507,-0.1381545201718144,-0.022917967542514295
cell4_03_3_04,3_04,cell4_3_04,3,50,21,29,8.0,cell,729.497,-0.11108129758537245,729.497
cell4_03_3_04,3_04,cell4_3_04,3,50,21,29,8.0,up,579.303,0.055732327420901874,0.18930399567653208
cell4_03_3_04,3_04,cell4_3_04,3,50,21,29,8.0,down,920.25,-0.12797449298148575,-0.019012043879275107
cell4_03_3_04,3_04,cell4_3_04,3,50,21,30,9.0,cell,732.439,-0.1074963632778923,732.439
cell4_03_3_04,3_04,cell4_3_04,3,50,21,30,9.0,up,607.242,0.09365416040920757,0.24165502825912766
cell4_03_3_04,3_04,cell4_3_04,3,50,21,30,9.0,down,920.267,-0.12795838384416508,-0.022934345398787644
cell4_03_3_04,3_04,cell4_3_04,3,50,21,31,10.0,cell,735.605,-0.1036384768001621,735.605
cell4_03_3_04,3_04,cell4_3_04,3,50,21,31,10.0,up,616.818,0.1062686049873467,0.2558072238269323
cell4_03_3_04,3_04,cell4_3_04,3,50,21,31,10.0,down,927.833,-0.12078887014016941,-0.019141179396890813
cell4_03_3_04,3_04,cell4_3_04,3,50,21,32,11.0,cell,729.585,-0.11097406637563127,729.585
cell4_03_3_04,3_04,cell4_3_04,3,50,21,32,11.0,up,599.091,0.08284770718208904,0.2297802370223924
cell4_03_3_04,3_04,cell4_3_04,3,50,21,32,11.0,down,918.845,-0.1293058658012206,-0.02062791879957445
cell4_03_3_04,3_04,cell4_3_04,3,50,21,33,12.0,cell,731.489,-0.10865397292850613,731.489
cell4_03_3_04,3_04,cell4_3_04,3,50,21,33,12.0,up,599.485,0.08317060658244188,0.22738590560919267
cell4_03_3_04,3_04,cell4_3_04,3,50,21,33,12.0,down,919.95,-0.1282587718753793,-0.022002412149310157
cell4_03_3_04,3_04,cell4_3_04,3,50,21,34,13.0,cell,722.27,-0.11988766068535846,722.27
cell4_03_3_04,3_04,cell4_3_04,3,50,21,34,13.0,up,575.394,0.05087775312206618,0.1930986740583863
cell4_03_3_04,3_04,cell4_3_04,3,50,21,34,13.0,down,914.288,-0.13362406219946388,-0.015615418338298234
cell4_03_3_04,3_04,cell4_3_04,3,50,21,35,14.0,cell,726.685,-0.11450782215118964,726.685
cell4_03_3_04,3_04,cell4_3_04,3,50,21,35,14.0,up,548.758,0.013914022046844377,0.13095488170308178
cell4_03_3_04,3_04,cell4_3_04,3,50,21,35,14.0,down,920.714,-0.12753480829226366,-0.014719447510380403
cell4_03_3_04,3_04,cell4_3_04,3,50,21,36,15.0,cell,730.169,-0.11026244107462237,730.169
cell4_03_3_04,3_04,cell4_3_04,3,50,21,36,15.0,up,598.0,0.08128739422453617,0.22655888845630112
cell4_03_3_04,3_04,cell4_3_04,3,50,21,36,15.0,down,920.155,-0.12806451463121873,-0.020016058261371285
cell4_03_3_04,3_04,cell4_3_04,3,50,21,37,16.0,cell,728.545,-0.11224134430893502,728.545
cell4_03_3_04,3_04,cell4_3_04,3,50,21,37,16.0,up,609.424,0.09714949354916685,0.25277703044911987
cell4_03_3_04,3_04,cell4_3_04,3,50,21,37,16.0,down,918.595,-0.12954276487946523,-0.019496711083680614
cell4_03_3_04,3_04,cell4_3_04,3,50,21,38,17.0,cell,732.464,-0.10746589986603394,732.464
cell4_03_3_04,3_04,cell4_3_04,3,50,21,38,17.0,up,627.909,0.12186622996164487,0.28386995092618283
cell4_03_3_04,3_04,cell4_3_04,3,50,21,38,17.0,down,925.19,-0.12329336719537165,-0.01774102602957307
cell4_03_3_04,3_04,cell4_3_04,3,50,21,39,18.0,cell,727.595,-0.11339895395954885,727.595
cell4_03_3_04,3_04,cell4_3_04,3,50,21,39,18.0,up,541.848,0.004400827661020479,0.11531714764775866
cell4_03_3_04,3_04,cell4_3_04,3,50,21,39,18.0,down,920.361,-0.12786930979074515,-0.01632901598231345
cell4_03_3_04,3_04,cell4_3_04,3,50,21,40,19.0,cell,731.859,-0.10820311443300387,731.859
cell4_03_3_04,3_04,cell4_3_04,3,50,21,40,19.0,up,581.636,0.0587406850088596,0.19023980935564555
cell4_03_3_04,3_04,cell4_3_04,3,50,21,40,19.0,down,924.312,-0.12412535675816685,-0.017861958603157507
cell4_03_3_04,3_04,cell4_3_04,3,50,21,41,20.0,cell,731.142,-0.10907680508509877,731.142
cell4_03_3_04,3_04,cell4_3_04,3,50,21,41,20.0,up,623.273,0.11574531708787432,0.2766951014465078
cell4_03_3_04,3_04,cell4_3_04,3,50,21,41,20.0,down,922.499,-0.12584334887359697,-0.01882712997899541
cell4_03_3_04,3_04,cell4_3_04,3,50,21,42,21.0,cell,731.262,-0.10893058070817925,731.262
cell4_03_3_04,3_04,cell4_3_04,3,50,21,42,21.0,up,574.939,0.049630541848105454,0.17749581972413392
cell4_03_3_04,3_04,cell4_3_04,3,50,21,42,21.0,down,924.839,-0.12362597350122712,-0.016499717296103274
cell4_03_3_04,3_04,cell4_3_04,3,50,21,43,22.0,cell,732.977,-0.10684079065470252,732.977
cell4_03_3_04,3_04,cell4_3_04,3,50,21,43,22.0,up,577.0,0.05232570101590548,0.1789518726533308
cell4_03_3_04,3_04,cell4_3_04,3,50,21,43,22.0,down,926.072,-0.12245758724732461,-0.01749274539075181
cell4_03_3_04,3_04,cell4_3_04,3,50,21,44,23.0,cell,729.47,-0.11111419807017929,729.47
cell4_03_3_04,3_04,cell4_3_04,3,50,21,44,23.0,up,581.303,0.05847610683998746,0.19345415008690334
cell4_03_3_04,3_04,cell4_3_04,3,50,21,44,23.0,down,921.51,-0.1267805216271328,-0.017632522693015247
cell4_03_3_04,3_04,cell4_3_04,3,50,21,45,24.0,cell,728.676,-0.11208171603079763,728.676
cell4_03_3_04,3_04,cell4_3_04,3,50,21,45,24.0,up,620.697,0.11260217854094967,0.27572125468130604
cell4_03_3_04,3_04,cell4_3_04,3,50,21,45,24.0,down,914.899,-0.133045080852234,-0.023617365104531166
cell4_03_3_04,3_04,cell4_3_04,3,50,21,46,25.0,cell,736.902,-0.10205803499295549,736.902
cell4_03_3_04,3_04,cell4_3_04,3,50,21,46,25.0,up,636.939,0.13338670446399828,0.2944900515244494
cell4_03_3_04,3_04,cell4_3_04,3,50,21,46,25.0,down,924.597,-0.123855291808968,-0.02428247765483807
cell4_03_3_04,3_04,cell4_3_04,3,50,21,47,26.0,cell,736.718,-0.10228224570423239,736.718
cell4_03_3_04,3_04,cell4_3_04,3,50,21,47,26.0,up,602.818,0.08710485853707547,0.225449845631922
cell4_03_3_04,3_04,cell4_3_04,3,50,21,47,26.0,down,925.676,-0.12283283538726408,-0.022899844229363368
cell4_03_3_04,3_04,cell4_3_04,3,50,21,48,27.0,cell,735.602,-0.10364213240958514,735.602
cell4_03_3_04,3_04,cell4_3_04,3,50,21,48,27.0,up,601.515,0.08546562797366901,0.2246561594000027
cell4_03_3_04,3_04,cell4_3_04,3,50,21,48,27.0,down,925.523,-0.12297781762314981,-0.021579206037069656
cell4_03_3_04,3_04,cell4_3_04,3,50,21,49,28.0,cell,733.71,-0.10594760341901824,733.71
cell4_03_3_04,3_04,cell4_3_04,3,50,21,49,28.0,up,567.697,0.03959398815677181,0.15878475124384506
cell4_03_3_04,3_04,cell4_3_04,3,50,21,49,28.0,down,923.696,-0.12470907608696163,-0.02099257806820557
cell4_03_3_04,3_04,cell4_3_04,3,50,21,50,29.0,cell,735.461,-0.10381394605246569,735.461
cell4_03_3_04,3_04,cell4_3_04,3,50,21,50,29.0,up,637.061,0.13381286215603735,0.29727479956950914
cell4_03_3_04,3_04,cell4_3_04,3,50,21,50,29.0,down,929.047,-0.1196384882162134,-0.01766549999702681
cell4_03_3_04,3_04,cell4_3_04,3,50,21,51,30.0,cell,735.049,-0.10431598307988986,735.049
cell4_03_3_04,3_04,cell4_3_04,3,50,21,51,30.0,up,577.909,0.05341497813428255,0.17748064617316317
cell4_03_3_04,3_04,cell4_3_04,3,50,21,51,30.0,down,926.297,-0.12224437807690441,-0.020024256781672783
cell4_03_3_04,3_04,cell4_3_04,3,50,21,52,31.0,cell,731.676,-0.10842610660780633,731.676
cell4_03_3_04,3_04,cell4_3_04,3,50,21,52,31.0,up,584.394,0.06252422485837275,0.1961827885518686
cell4_03_3_04,3_04,cell4_3_04,3,50,21,52,31.0,down,922.111,-0.1262110162430327,-0.019955597436766084
cell4_03_3_04,3_04,cell4_3_04,3,50,21,53,32.0,cell,730.779,-0.10951913382528079,730.779
cell4_03_3_04,3_04,cell4_3_04,3,50,21,53,32.0,up,550.485,0.01619967710947336,0.1281582960468618
cell4_03_3_04,3_04,cell4_3_04,3,50,21,53,32.0,down,922.075,-0.12624512971029986,-0.01879094353911321
cell4_03_3_04,3_04,cell4_3_04,3,50,21,54,33.0,cell,738.919,-0.09960024692423108,738.919
cell4_03_3_04,3_04,cell4_3_04,3,50,21,54,33.0,up,578.97,0.05457057177205123,0.17346418100322641
cell4_03_3_04,3_04,cell4_3_04,3,50,21,54,33.0,down,933.482,-0.11543589856815356,-0.017595204497604794
cell4_03_3_04,3_04,cell4_3_04,3,50,21,55,34.0,cell,735.72,-0.10349834510561408,735.72
cell4_03_3_04,3_04,cell4_3_04,3,50,21,55,34.0,up,609.152,0.09583136316132565,0.24000581822717115
cell4_03_3_04,3_04,cell4_3_04,3,50,21,55,34.0,down,926.892,-0.12168055827068215,-0.020289119738649306
cell4_03_3_04,3_04,cell4_3_04,3,50,21,56,35.0,cell,736.212,-0.10289882516024355,736.212
cell4_03_3_04,3_04,cell4_3_04,3,50,21,56,35.0,up,619.333,0.1095973288765582,0.2598880010920733
cell4_03_3_04,3_04,cell4_3_04,3,50,21,56,35.0,down,924.076,-0.12434898948802979,-0.023918327018620567
cell4_03_3_04,3_04,cell4_3_04,3,50,21,57,36.0,cell,747.67,-0.0889368342373655,747.67
cell4_03_3_04,3_04,cell4_3_04,3,50,21,57,36.0,up,576.364,0.050446282072534286,0.15450947710638122
cell4_03_3_04,3_04,cell4_3_04,3,50,21,57,36.0,down,940.56,-0.10872881186489138,-0.021731860194393965
cell4_03_3_04,3_04,cell4_3_04,3,50,21,58,37.0,cell,735.723,-0.10349468949619117,735.723
cell4_03_3_04,3_04,cell4_3_04,3,50,21,58,37.0,up,607.061,0.09298899370298523,0.2357442847626565
cell4_03_3_04,3_04,cell4_3_04,3,50,21,58,37.0,down,926.619,-0.12193925206412531,-0.020581670339497725
cell4_03_3_04,3_04,cell4_3_04,3,50,21,59,38.0,cell,740.915,-0.09716804812146757,740.915
cell4_03_3_04,3_04,cell4_3_04,3,50,21,59,38.0,up,602.0,0.08550715716854883,0.21685467413259227
cell4_03_3_04,3_04,cell4_3_04,3,50,21,59,38.0,down,931.617,-0.11720316569185857,-0.022199224952453626
cell4_03_3_04,3_04,cell4_3_04,3,50,21,60,39.0,cell,735.197,-0.10413563968168893,735.197
cell4_03_3_04,3_04,cell4_3_04,3,50,21,60,39.0,up,561.667,0.03131161038497439,0.1441574496585581
cell4_03_3_04,3_04,cell4_3_04,3,50,21,60,39.0,down,925.1,-0.12337865086353975,-0.02148764336061141
cell4_03_3_04,3_04,cell4_3_04,3,50,21,61,40.0,cell,742.779,-0.0948966961333156,742.779
cell4_03_3_04,3_04,cell4_3_04,3,50,21,61,40.0,up,603.879,0.08782198100959131,0.21758957516036928
cell4_03_3_04,3_04,cell4_3_04,3,50,21,61,40.0,down,930.581,-0.1181848754721043,-0.025737640577296696
cell4_03_3_04,3_04,cell4_3_04,3,50,21,62,41.0,cell,740.737,-0.09738494761389838,740.737
cell4_03_3_04,3_04,cell4_3_04,3,50,21,62,41.0,up,567.939,0.0395456542510085,0.1482812271678524
cell4_03_3_04,3_04,cell4_3_04,3,50,21,62,41.0,down,930.448,-0.11831090578173048,-0.023191504824992642
cell4_03_3_04,3_04,cell4_3_04,3,50,21,63,42.0,cell,743.698,-0.09377686111340595,743.698
cell4_03_3_04,3_04,cell4_3_04,3,50,21,63,42.0,up,625.242,0.11643968330687939,0.2591055571101982
cell4_03_3_04,3_04,cell4_3_04,3,50,21,63,42.0,down,931.742,-0.11708471615273625,-0.025727557605521034
cell4_03_3_04,3_04,cell4_3_04,3,50,21,64,43.0,cell,749.466,-0.08674834272946798,749.466
cell4_03_3_04,3_04,cell4_3_04,3,50,21,64,43.0,up,634.576,0.12799685766838378,0.26806734223880974
cell4_03_3_04,3_04,cell4_3_04,3,50,21,64,43.0,down,939.094,-0.11011798805971784,-0.02559727514985885
cell4_03_3_04,3_04,cell4_3_04,3,50,21,65,44.0,cell,745.239,-0.09189909640646268,745.239
cell4_03_3_04,3_04,cell4_3_04,3,50,21,65,44.0,up,583.333,0.05996313757984845,0.17228061108274184
cell4_03_3_04,3_04,cell4_3_04,3,50,21,65,44.0,down,936.992,-0.11210983550959884,-0.022263860473735974
cell4_03_3_04,3_04,cell4_3_04,3,50,21,66,45.0,cell,747.744,-0.08884666253826495,747.744
cell4_03_3_04,3_04,cell4_3_04,3,50,21,66,45.0,up,631.667,0.12440113463993294,0.2651611942875963
cell4_03_3_04,3_04,cell4_3_04,3,50,21,66,45.0,down,938.395,-0.11078035788248991,-0.024080248376330847
cell4_03_3_04,3_04,cell4_3_04,3,50,21,67,46.0,cell,742.607,-0.09510628440690046,742.607
cell4_03_3_04,3_04,cell4_3_04,3,50,21,67,46.0,up,595.0,0.07588608153913894,0.1999648860439956
cell4_03_3_04,3_04,cell4_3_04,3,50,21,67,46.0,down,930.34,-0.11841324618353212,-0.025764356334952145
cell4_03_3_04,3_04,cell4_3_04,3,50,21,68,47.0,cell,745.828,-0.09118137842308213,745.828
cell4_03_3_04,3_04,cell4_3_04,3,50,21,68,47.0,up,619.303,0.10814365464499275,0.24358395706657532
cell4_03_3_04,3_04,cell4_3_04,3,50,21,68,47.0,down,931.064,-0.1177271864529357,-0.02921689238869515
cell4_03_3_04,3_04,cell4_3_04,3,50,21,69,48.0,cell,745.091,-0.09207943980466363,745.091
cell4_03_3_04,3_04,cell4_3_04,3,50,21,69,48.0,up,663.121,0.16705979199151172,0.3328892786413211
cell4_03_3_04,3_04,cell4_3_04,3,50,21,69,48.0,down,932.558,-0.11631147756134572,-0.02669737636312605
cell4_03_3_04,3_04,cell4_3_04,3,50,21,70,49.0,cell,748.088,-0.08842748599109537,748.088
cell4_03_3_04,3_04,cell4_3_04,3,50,21,70,49.0,up,624.424,0.11466268377220029,0.2500791432591239
cell4_03_3_04,3_04,cell4_3_04,3,50,21,70,49.0,down,935.841,-0.11320051886583711,-0.027183922827630703
cell4_03_3_04,3_04,cell4_3_04,3,50,21,71,50.0,cell,742.942,-0.09469807468799972,742.942
cell4_03_3_04,3_04,cell4_3_04,3,50,21,71,50.0,up,596.636,0.07805440934810387,0.20272172135791341
cell4_03_3_04,3_04,cell4_3_04,3,50,21,71,50.0,down,928.147,-0.12049132489789406,-0.028499084388787673
cell4_03_3_04,3_04,cell4_3_04,3,50,21,72,51.0,cell,743.526,-0.09398644938699081,743.526
cell4_03_3_04,3_04,cell4_3_04,3,50,21,72,51.0,up,631.152,0.12441400906632787,0.2713010732838503
cell4_03_3_04,3_04,cell4_3_04,3,50,21,72,51.0,down,932.205,-0.1166459790598271,-0.02501793282460636
cell4_03_3_04,3_04,cell4_3_04,3,50,21,73,52.0,cell,750.375,-0.08564069307430162,750.375
cell4_03_3_04,3_04,cell4_3_04,3,50,21,73,52.0,up,582.606,0.05858350286136393,0.16280584783766905
cell4_03_3_04,3_04,cell4_3_04,3,50,21,73,52.0,down,940.379,-0.10890032679754043,-0.025445961883899335
cell4_03_3_04,3_04,cell4_3_04,3,50,21,74,53.0,cell,741.973,-0.09587883653162597,741.973
cell4_03_3_04,3_04,cell4_3_04,3,50,21,74,53.0,up,600.242,0.08301644345004414,0.21157105513086197
cell4_03_3_04,3_04,cell4_3_04,3,50,21,74,53.0,down,928.797,-0.11987538729445803,-0.026549075953418533
cell4_03_3_04,3_04,cell4_3_04,3,50,21,75,54.0,cell,736.688,-0.10231880179846227,736.688
cell4_03_3_04,3_04,cell4_3_04,3,50,21,75,54.0,up,572.636,0.04613879822923542,0.16414120760876647
cell4_03_3_04,3_04,cell4_3_04,3,50,21,75,54.0,down,924.018,-0.12440395007418253,-0.02461023225367788
cell4_03_3_04,3_04,cell4_3_04,3,50,21,76,55.0,cell,741.427,-0.09654415744661031,741.427
cell4_03_3_04,3_04,cell4_3_04,3,50,21,76,55.0,up,586.727,0.0648490115423475,0.18516355311803787
cell4_03_3_04,3_04,cell4_3_04,3,50,21,76,55.0,down,926.237,-0.12230123385568319,-0.02851726281952138
cell4_03_3_04,3_04,cell4_3_04,3,50,21,77,56.0,cell,745.472,-0.09161517740794377,745.472
cell4_03_3_04,3_04,cell4_3_04,3,50,21,77,56.0,up,597.0,0.07827729995698746,0.19937117163397647
cell4_03_3_04,3_04,cell4_3_04,3,50,21,77,56.0,down,936.156,-0.11290202602724893,-0.023441535428621405
cell4_03_3_04,3_04,cell4_3_04,3,50,21,78,57.0,cell,739.955,-0.09833784313682468,739.955
cell4_03_3_04,3_04,cell4_3_04,3,50,21,78,57.0,up,571.788,0.04478841840573296,0.15728503751259257
cell4_03_3_04,3_04,cell4_3_04,3,50,21,78,57.0,down,926.76,-0.12180564098399538,-0.026035043088227575
cell4_03_3_04,3_04,cell4_3_04,3,50,21,79,58.0,cell,740.28,-0.09794181878266738,740.28
cell4_03_3_04,3_04,cell4_3_04,3,50,21,79,58.0,up,597.909,0.08005433925356116,0.2096220224610158
cell4_03_3_04,3_04,cell4_3_04,3,50,21,79,58.0,down,928.359,-0.12029043447954263,-0.024782928112661546
cell4_03_3_04,3_04,cell4_3_04,3,50,21,80,59.0,cell,747.679,-0.0889258674090965,747.679
cell4_03_3_04,3_04,cell4_3_04,3,50,21,80,59.0,up,611.273,0.09713561919789458,0.22442063811167717
