,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
0,07_05_25_cell7_Fc,oreol,1,521,0,0.0,7.3393,0.19491955349392853,0.027282879560615765
1,07_05_25_cell7_Fc,oreol,1,521,1,1.0,8.0338,0.8989749928259547,0.12599830561728828
2,07_05_25_cell7_Fc,oreol,1,521,2,2.0,6.7903,-0.3350749418861403,-0.04702529152341482
3,07_05_25_cell7_Fc,oreol,1,521,3,3.0,7.4341,0.31795186492914596,0.04468009436172035
4,07_05_25_cell7_Fc,oreol,1,521,4,4.0,6.8,-0.3070889068125666,-0.04320881739894989
5,07_05_25_cell7_Fc,oreol,1,521,5,5.0,6.9621,-0.1360363126191091,-0.019165158487875544
6,07_05_25_cell7_Fc,oreol,1,521,6,6.0,6.8576,-0.2316239369546249,-0.032672742414826546
7,07_05_25_cell7_Fc,oreol,1,521,7,7.0,7.4562,0.37583262153494346,0.05308089755383062
8,07_05_25_cell7_Fc,oreol,1,521,8,8.0,7.781,0.7094910120843743,0.10033043210815855
9,07_05_25_cell7_Fc,oreol,1,521,9,9.0,6.2848,-0.7778591016805922,-0.11013643051936893
10,07_05_25_cell7_Fc,oreol,1,521,10,10.0,6.5721,-0.4817197469433241,-0.06829234140404049
11,07_05_25_cell7_Fc,oreol,1,521,11,11.0,6.6824,-0.3623979624960336,-0.051441823439495896
12,07_05_25_cell7_Fc,oreol,1,521,12,12.0,6.4217,-0.613998100649245,-0.08726866692979943
13,07_05_25_cell7_Fc,oreol,1,521,13,13.0,6.4703,-0.55614747594469,-0.07915008683140794
14,07_05_25_cell7_Fc,oreol,1,521,14,14.0,5.3724,-1.6446822249692694,-0.23438217472489284
15,07_05_25_cell7_Fc,oreol,1,521,15,15.0,6.3045,-0.7030260500432721,-0.10032467589253158
16,07_05_25_cell7_Fc,oreol,1,521,16,16.0,6.3883,-0.6094305118696051,-0.08709003769282114
17,07_05_25_cell7_Fc,oreol,1,521,17,17.0,6.1528,-0.8349089170448023,-0.11948320559559655
18,07_05_25_cell7_Fc,oreol,1,521,18,18.0,6.2228,-0.7546159777161314,-0.10815185096820637
19,07_05_25_cell7_Fc,oreol,1,521,19,19.0,6.661,-0.3057765185410819,-0.043890456980107156
20,07_05_25_cell7_Fc,oreol,1,521,20,20.0,5.6528,-1.30320201735801,-0.18735040135646608
21,07_05_25_cell7_Fc,oreol,1,521,21,21.0,6.0759,-0.8689643176895538,-0.12512397996864608
22,07_05_25_cell7_Fc,oreol,1,521,22,22.0,6.4845,-0.4489237519344824,-0.06474793469141855
23,07_05_25_cell7_Fc,oreol,1,521,23,23.0,6.4662,-0.45549697485404117,-0.06580705897224869
24,07_05_25_cell7_Fc,oreol,1,521,24,24.0,7.7669,0.8571705556284988,0.12405275637743746
25,07_05_25_cell7_Fc,oreol,1,521,25,25.0,6.2321,-0.6654013265945355,-0.09647034324388683
26,07_05_25_cell7_Fc,oreol,1,521,26,26.0,6.1903,-0.6946224722161043,-0.10088972713582084
27,07_05_25_cell7_Fc,oreol,1,521,27,27.0,5.0566,-1.815685775062187,-0.26420591186982706
28,07_05_25_cell7_Fc,oreol,1,521,28,28.0,5.6834,-1.1758573916553834,-0.17142513377464846
29,07_05_25_cell7_Fc,oreol,1,521,29,29.0,6.6683,-0.177924762401525,-0.025988832662245612
30,07_05_25_cell7_Fc,oreol,1,521,30,30.0,7.3259,0.4929090629421742,0.0721370485802651
31,07_05_25_cell7_Fc,oreol,1,521,31,31.0,6.1166,-0.703028860950691,-0.10308975048816069
32,07_05_25_cell7_Fc,oreol,1,521,32,32.0,6.7907,-0.01544947780156214,-0.002269932703360916
33,07_05_25_cell7_Fc,oreol,1,521,33,33.0,7.0583,0.26561158310782407,0.03910271024736207
