,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
0,07_05_25_cell9_Fc,oreol,1,381,0,0.0,3.4567,0.9960289377929299,0.40478487593085233
1,07_05_25_cell9_Fc,oreol,1,381,1,1.0,2.3733,-0.08796916782023123,-0.03574090051060436
2,07_05_25_cell9_Fc,oreol,1,381,2,2.0,2.3083,-0.15380876096180307,-0.06246949000960708
3,07_05_25_cell9_Fc,oreol,1,381,3,3.0,2.04,-0.42315633300423716,-0.17179434668205823
4,07_05_25_cell9_Fc,oreol,1,381,4,4.0,2.3083,-0.15604551328812866,-0.06332042392834977
5,07_05_25_cell9_Fc,oreol,1,381,5,5.0,2.5142,0.048340421348719076,0.019604147470044464
6,07_05_25_cell9_Fc,oreol,1,381,6,6.0,3.0542,0.5866418713496624,0.23774507654918872
7,07_05_25_cell9_Fc,oreol,1,381,7,7.0,1.64,-0.8295017518586538,-0.3358984261640369
8,07_05_25_cell9_Fc,oreol,1,381,8,8.0,1.6483,-0.8234515929980848,-0.3331404703645628
9,07_05_25_cell9_Fc,oreol,1,381,9,9.0,2.4008,-0.07356866934710604,-0.029731898562728083
10,07_05_25_cell9_Fc,oreol,1,381,10,10.0,2.6508,0.17344861279193813,0.07001278862898352
11,07_05_25_cell9_Fc,oreol,1,381,11,11.0,2.7792,0.2984110432886644,0.12029038268683766
12,07_05_25_cell9_Fc,oreol,1,381,12,12.0,2.945,0.4604608218620534,0.18533047331825478
13,07_05_25_cell9_Fc,oreol,1,381,13,13.0,1.6858,-0.8029084488829747,-0.3226162129877363
14,07_05_25_cell9_Fc,oreol,1,381,14,14.0,3.0667,0.5732573995323551,0.22990906751189022
15,07_05_25_cell9_Fc,oreol,1,381,15,15.0,2.3225,-0.17602865724417516,-0.07045292705921216
16,07_05_25_cell9_Fc,oreol,1,381,16,16.0,1.5483,-0.9557883412483559,-0.3816860622030355
17,07_05_25_cell9_Fc,oreol,1,381,17,17.0,2.665,0.15479184307297933,0.0616649430629189
18,07_05_25_cell9_Fc,oreol,1,381,18,18.0,2.7533,0.23655815713052153,0.09399256610891599
19,07_05_25_cell9_Fc,oreol,1,381,19,19.0,3.0733,0.5494996234894924,0.21772417942840297
20,07_05_25_cell9_Fc,oreol,1,381,20,20.0,2.2492,-0.28219116397694544,-0.11147818003478266
21,07_05_25_cell9_Fc,oreol,1,381,21,21.0,3.1333,0.5940041863210532,0.23392169818550138
22,07_05_25_cell9_Fc,oreol,1,381,22,22.0,2.5433,-0.0043894299404678705,-0.0017228836684049138
23,07_05_25_cell9_Fc,oreol,1,381,23,23.0,1.7725,-0.7840092100626455,-0.30667177218713554
24,07_05_25_cell9_Fc,oreol,1,381,24,24.0,2.2283,-0.3373175764467278,-0.1314744633265966
25,07_05_25_cell9_Fc,oreol,1,381,25,25.0,3.2392,0.6640606201997303,0.2578769993223488
26,07_05_25_cell9_Fc,oreol,1,381,26,26.0,1.6342,-0.9506614869162779,-0.3677851796834246
27,07_05_25_cell9_Fc,oreol,1,381,27,27.0,2.0158,-0.5789466478300551,-0.22311974503922308
28,07_05_25_cell9_Fc,oreol,1,381,28,28.0,2.6142,0.009267349433855543,0.0035576612779415467
29,07_05_25_cell9_Fc,oreol,1,381,29,29.0,2.5067,-0.10849838078641971,-0.0414881580388536
30,07_05_25_cell9_Fc,oreol,1,381,30,30.0,2.445,-0.18049869602525082,-0.06874834723723469
31,07_05_25_cell9_Fc,oreol,1,381,31,31.0,2.4617,-0.17418157579475224,-0.06608179218698011
32,07_05_25_cell9_Fc,oreol,1,381,32,32.0,1.7725,-0.8736867355458529,-0.33016820914780587
33,07_05_25_cell9_Fc,oreol,1,381,33,33.0,3.2225,0.5660407488850878,0.21308090784660874
34,07_05_25_cell9_Fc,oreol,1,381,34,34.0,2.5942,-0.07244117956571872,-0.02716604155653029
35,07_05_25_cell9_Fc,oreol,1,381,35,35.0,2.1633,-0.5132694870900907,-0.19176154309248405
