TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
23.31,-18.18,23.313,-27.97,23.3216,-17.81,1.4172,9.79,62.57,180213_s50,-70ctrl
24.7278,-19.01,24.7302,-28.75,24.7324,-16.41,0.6084,9.74,10.06,180213_s50,-70ctrl
25.3374,-20.36,25.3386,-48.13,25.3438,-18.91,3.5442,27.76,82.03,180213_s50,-70ctrl
28.8814,-18.39,28.8828,-28.28,28.8876,-17.19,1.3992,9.9,30.77,180213_s50,-70ctrl
30.2796,-20.68,30.282,-42.5,30.2886,-19.84,1.2786,21.82,62.21,180213_s50,-70ctrl
31.5546,-23.85,31.5606,-43.28,31.5726,-25.16,0.1834,19.43,189.57,180213_s50,-70ctrl
31.7384,-20.31,31.744,-29.84,31.754,-20.94,0.2512,9.53,78.47,180213_s50,-70ctrl
31.9932,-21.82,31.9952,-33.59,32.0054,-21.56,0.0322,11.77,67.46,180213_s50,-70ctrl
32.026,-20.83,32.0274,-38.28,32.0322,-20.78,0.672,17.45,54.23,180213_s50,-70ctrl
32.6942,-19.38,32.6994,-27.66,32.7074,-19.22,3.444,8.28,71.44,180213_s50,-70ctrl
36.142,-21.88,36.1434,-37.66,36.155,-20.47,0.302,15.78,58.16,180213_s50,-70ctrl
36.4434,-19.79,36.4454,-34.69,36.4518,-18.13,0.6944,14.9,41.95,180213_s50,-70ctrl
37.138,-19.38,37.1398,-38.75,37.1464,-19.84,0.2196,19.38,65.34,180213_s50,-70ctrl
37.3574,-18.02,37.3594,-29.22,37.364,-14.84,0,11.2,30.18,180213_s50,-70ctrl
37.5598,-19.43,37.3594,-29.22,37.5658,-17.34,2.655,9.79,15.08,180213_s50,-70ctrl
40.0102,-18.96,40.0144,-27.66,40.0192,-16.88,1.1216,8.7,40.11,180213_s50,-70ctrl
41.133,-17.45,41.136,-27.19,41.147,-19.38,3.0868,9.74,86.83,180213_s50,-70ctrl
44.2206,-19.01,44.2228,-36.88,44.2288,-17.34,1.8854,17.86,57.28,180213_s50,-70ctrl
46.1066,-19.64,46.1082,-38.28,46.1176,-18.75,1.724,18.65,72.74,180213_s50,-70ctrl
47.8296,-17.08,47.8322,-28.75,47.8384,-16.25,0.0762,11.67,42.75,180213_s50,-70ctrl
47.9058,-16.77,47.9084,-28.91,47.9168,-17.97,0.9968,12.14,66.7,180213_s50,-70ctrl
48.9006,-17.14,48.9052,-28.28,48.9204,-20.63,0.9614,11.15,171.32,180213_s50,-70ctrl
49.8652,-17.86,49.8666,-37.81,49.875,-18.44,6.1266,19.95,77.26,180213_s50,-70ctrl
55.988,-16.88,55.9932,-29.22,56.0024,-16.72,1.2478,12.34,73.88,180213_s50,-70ctrl
57.2388,-19.53,57.241,-28.75,57.2492,-16.88,0.032,9.22,32.25,180213_s50,-70ctrl
57.2716,-19.22,57.273,-32.5,57.2796,-17.5,2.1104,13.28,46.59,180213_s50,-70ctrl
59.381,-16.88,59.3834,-26.56,59.388,-16.56,3.0082,9.69,32.06,180213_s50,-70ctrl
62.3888,-18.75,62.3916,-30.31,62.4044,-17.19,1.6252,11.56,110.19,180213_s50,-70ctrl
64.0142,-19.27,64.0168,-33.44,64.0216,-16.88,1.1208,14.17,23.89,180213_s50,-70ctrl
65.1364,-20.83,65.1376,-31.25,65.1414,-17.81,0.0548,10.42,14.51,180213_s50,-70ctrl
65.191,-18.07,65.1924,-32.03,65.1958,-18.28,1.0314,13.96,29.98,180213_s50,-70ctrl
66.2208,-18.96,66.2238,-30.78,66.2288,-17.03,0.1164,11.82,31.95,180213_s50,-70ctrl
66.3386,-19.58,66.3402,-27.66,66.3448,-16.72,0.9756,8.07,16.64,180213_s50,-70ctrl
67.3138,-19.17,67.3158,-27.5,67.322,-18.44,0.8668,8.33,28.19,180213_s50,-70ctrl
68.1812,-17.86,68.1826,-52.81,68.1932,-18.91,0.2908,34.95,151.3,180213_s50,-70ctrl
68.471,-18.28,68.4734,-27.19,68.4776,-16.25,5.8862,8.91,17.56,180213_s50,-70ctrl
74.3568,-18.96,74.3596,-27.97,74.3662,-17.97,0.6648,9.01,29.56,180213_s50,-70ctrl
75.0222,-19.48,75.0244,-36.25,75.0302,-17.81,3.0022,16.77,49.46,180213_s50,-70ctrl
78.0246,-18.75,78.0266,-35.31,78.0332,-18.75,1.3282,16.56,66,180213_s50,-70ctrl
79.3522,-18.28,79.3548,-24.69,79.3626,-14.69,0,6.41,20.63,180213_s50,-70ctrl
80.1012,-18.7,79.3548,-24.69,80.1112,-15.47,1.3068,5.99,33.75,180213_s50,-70ctrl
80.659,-18.49,80.6616,-25.94,80.6666,-16.41,1.1558,7.45,21.16,180213_s50,-70ctrl
81.8152,-18.23,81.8174,-33.59,81.825,-16.88,0,15.36,54.86,180213_s50,-70ctrl
83.4592,-19.32,81.8174,-33.59,83.4668,-16.88,3.3628,14.27,19.31,180213_s50,-70ctrl
85.178,-18.33,85.1802,-43.13,85.1892,-17.97,4.5844,24.79,128.78,180213_s50,-70ctrl
89.762,-18.33,89.7646,-39.53,89.7712,-16.25,1.4306,21.2,65.2,180213_s50,-70ctrl
91.1926,-19.32,91.1952,-26.72,91.2024,-17.66,0.311,7.4,35.96,180213_s50,-70ctrl
91.5042,-20.36,91.5062,-30.31,91.5114,-17.97,0.3408,9.95,22.99,180213_s50,-70ctrl
91.8436,-20.52,91.847,-31.72,91.856,-19.22,0.4172,11.2,49.94,180213_s50,-70ctrl
92.2622,-20.26,92.2642,-26.88,92.2672,-18.91,0.1064,6.61,17.71,180213_s50,-70ctrl
92.3678,-19.27,92.3706,-29.37,92.3758,-17.81,0.0668,10.1,28.42,180213_s50,-70ctrl
92.4322,-19.01,92.4374,-27.34,92.4422,-18.13,0,8.33,36.19,180213_s50,-70ctrl
92.9894,-20,92.4374,-27.34,93,-19.69,0.6666,7.34,47.38,180213_s50,-70ctrl
93.1006,-19.64,93.104,-28.75,93.1144,-18.75,0.3298,9.11,50.1,180213_s50,-70ctrl
93.431,-18.23,93.4338,-26.56,93.4416,-16.25,0.3522,8.33,48.47,180213_s50,-70ctrl
93.7842,-21.3,93.786,-27.19,93.7914,-16.25,0.118,5.89,8.3,180213_s50,-70ctrl
93.8986,-20.42,93.904,-27.81,93.9098,-17.5,0.6258,7.4,10.22,180213_s50,-70ctrl
94.5276,-17.08,94.5298,-28.44,94.5368,-17.81,0,11.35,52.76,180213_s50,-70ctrl
95.2654,-17.45,94.5298,-28.44,95.2738,-18.75,0.8808,10.99,43.14,180213_s50,-70ctrl
95.4084,-17.97,95.4106,-30.94,95.4148,-18.13,0,12.97,31.38,180213_s50,-70ctrl
95.5824,-19.38,95.4106,-30.94,95.5922,-16.88,0.3204,11.56,37.47,180213_s50,-70ctrl
95.7282,-18.23,95.731,-26.41,95.741,-17.5,1.9594,8.18,50.71,180213_s50,-70ctrl
199.2004,-17.34,199.2052,-24.84,199.2062,-14.84,1.2698,7.5,23.16,180213_s50,-70mid
200.4728,-18.39,200.475,-26.25,200.4822,-15.94,0.3356,7.86,35.41,180213_s50,-70mid
200.8092,-17.34,200.8106,-31.09,200.819,-13.13,0.4092,13.75,49.06,180213_s50,-70mid
201.2172,-18.33,201.2198,-29.37,201.2274,-16.88,0.6856,11.04,47.52,180213_s50,-70mid
201.903,-16.88,201.9054,-30.94,201.9164,-16.88,0.2064,14.06,104.72,180213_s50,-70mid
202.1094,-17.45,202.1118,-29.06,202.1266,-20.63,1.815,11.61,141.62,180213_s50,-70mid
203.9246,-19.17,203.9268,-26.56,203.9372,-17.81,0.999,7.4,50.2,180213_s50,-70mid
204.922,-17.97,204.9258,-30.16,204.9348,-18.28,0.1412,12.19,70.34,180213_s50,-70mid
205.063,-15.83,205.067,-28.44,205.0764,-17.34,0.939,12.6,87.57,180213_s50,-70mid
206.0046,-19.11,206.006,-35.16,206.0176,-17.5,0.7012,16.04,72.87,180213_s50,-70mid
206.7042,-17.55,206.7072,-30.31,206.719,-15.94,1.5168,12.76,72.62,180213_s50,-70mid
208.2218,-16.56,208.224,-27.66,208.235,-17.5,0.2766,11.09,77.28,180213_s50,-70mid
208.4986,-18.28,208.5006,-27.5,208.5058,-14.38,0.8052,9.22,21.09,180213_s50,-70mid
209.3024,-16.82,209.3058,-30.62,209.3156,-19.53,0,13.8,119.85,180213_s50,-70mid
209.6336,-19.17,209.3058,-30.62,209.6404,-16.09,0,11.46,3.8,180213_s50,-70mid
209.676,-18.07,209.3058,-30.62,209.6948,-17.97,0.5914,12.55,92.33,180213_s50,-70mid
209.8956,-18.8,209.8972,-28.59,209.9012,-14.84,4.3392,9.79,20.17,180213_s50,-70mid
214.2326,-18.59,214.2364,-30.47,214.2432,-17.81,0,11.87,58.34,180213_s50,-70mid
214.9156,-17.03,214.2364,-30.47,214.925,-15.94,0.9748,13.44,36,180213_s50,-70mid
215.2076,-18.7,215.2112,-27.5,215.2176,-17.03,0.4642,8.8,32.97,180213_s50,-70mid
215.6716,-18.85,215.6754,-26.25,215.6832,-16.25,0.1746,7.4,28.46,180213_s50,-70mid
215.848,-19.95,215.85,-32.66,215.859,-17.81,0.0494,12.71,63.65,180213_s50,-70mid
215.8978,-18.23,215.8994,-31.25,215.9106,-17.5,0,13.02,53.46,180213_s50,-70mid
218.096,-18.65,215.8994,-31.25,218.1076,-18.59,2.3558,12.6,61.32,180213_s50,-70mid
218.2502,-19.38,218.2552,-28.44,218.2624,-15,0,9.06,27.5,180213_s50,-70mid
219.8736,-19.38,218.2552,-28.44,219.8826,-17.81,2.5546,9.06,33.25,180213_s50,-70mid
220.8066,-18.75,220.8098,-30.78,220.8216,-17.81,1.7646,12.03,75.97,180213_s50,-70mid
222.5704,-19.01,222.5744,-35.47,222.5832,-18.28,0.4598,16.46,56.77,180213_s50,-70mid
223.0326,-19.69,223.0342,-34.06,223.039,-17.5,1.7594,14.38,40.19,180213_s50,-70mid
224.7916,-18.65,224.7936,-29.37,224.81,-18.91,2.1338,10.73,81.03,180213_s50,-70mid
226.9252,-21.41,226.9274,-30.47,226.9372,-18.28,0.21,9.06,46.28,180213_s50,-70mid
227.1358,-18.07,227.1374,-30,227.1424,-18.91,0.4706,11.93,43.79,180213_s50,-70mid
227.606,-21.2,227.608,-28.13,227.6152,-18.91,0,6.93,25.46,180213_s50,-70mid
227.9302,-22.24,227.608,-28.13,227.9366,-21.09,0.6178,5.89,17.72,180213_s50,-70mid
228.2242,-21.88,228.2258,-37.66,228.2332,-20,0.1928,15.78,45.91,180213_s50,-70mid
228.4162,-19.58,228.4186,-28.44,228.4284,-18.75,0.9488,8.85,50.79,180213_s50,-70mid
229.366,-17.45,229.3674,-29.37,229.3724,-17.66,0,11.93,33.56,180213_s50,-70mid
230.0318,-18.8,229.3674,-29.37,230.036,-16.25,1.2144,10.57,8.24,180213_s50,-70mid
230.58,-17.86,230.5818,-30.47,230.5908,-17.34,0.1664,12.6,61.24,180213_s50,-70mid
230.745,-19.64,230.7482,-30.62,230.759,-18.13,0.0416,10.99,50.18,180213_s50,-70mid
230.7872,-19.01,230.7898,-26.56,230.7984,-17.19,1.3812,7.55,41.41,180213_s50,-70mid
232.1678,-17.4,232.171,-34.69,232.179,-18.59,1.155,17.29,82.37,180213_s50,-70mid
233.3238,-19.01,233.326,-27.34,233.3324,-17.19,3.4504,8.33,33.77,180213_s50,-70mid
236.7736,-20.78,236.7764,-30.31,236.7826,-18.59,1.2128,9.53,37.06,180213_s50,-70mid
237.986,-22.14,237.9892,-34.69,237.9998,-20.94,0,12.55,69.23,180213_s50,-70mid
238.1922,-20.31,237.9892,-34.69,238.203,-16.25,1.7066,14.38,52.59,180213_s50,-70mid
239.6928,-21.93,239.6958,-33.13,239.7052,-20.94,0,11.2,61.78,180213_s50,-70mid
240.8156,-18.7,239.6958,-33.13,240.8312,-20.16,3.6122,14.43,101.23,180213_s50,-70mid
243.3066,-20.73,243.308,-34.22,243.319,-20.94,0,13.49,71.91,180213_s50,-70mid
243.5858,-20.21,243.308,-34.22,243.5964,-18.75,0.8744,14.01,26.31,180213_s50,-70mid
244.1798,-20,244.1824,-30.16,244.1924,-17.66,2.414,10.16,60.94,180213_s50,-70mid
246.595,-20.78,246.5964,-28.44,246.6046,-20,0,7.66,30.34,180213_s50,-70mid
248.5288,-19.69,246.5964,-28.44,248.5348,-17.97,0,8.75,17.75,180213_s50,-70mid
248.7188,-20.68,246.5964,-28.44,248.7242,-18.59,2.6298,7.76,14.43,180213_s50,-70mid
249.2246,-20.52,249.2262,-31.41,249.2336,-17.5,0.7004,10.89,26.96,180213_s50,-70mid
249.923,-20.52,249.9266,-31.25,249.9352,-18.59,0.3894,10.73,46.85,180213_s50,-70mid
250.3122,-17.71,250.316,-30,250.325,-18.28,0,12.29,84.57,180213_s50,-70mid
251.2138,-19.58,250.316,-30,251.2262,-19.53,2.608,10.42,58.47,180213_s50,-70mid
252.921,-24.22,252.924,-30.94,252.9314,-20.63,0.3638,6.72,18.94,180213_s50,-70mid
253.2824,-26.77,253.2878,-30,253.2924,-21.41,0.2878,3.23,0,180213_s50,-70mid
253.574,-22.34,253.5756,-30,253.5812,-18.59,2.7052,7.66,20.38,180213_s50,-70mid
256.2774,-19.17,256.2808,-32.81,256.288,-18.13,0,13.65,74.5,180213_s50,-70mid
256.7114,-17.55,256.2808,-32.81,256.717,-17.66,0.7188,15.26,23.51,180213_s50,-70mid
256.995,-19.01,256.9996,-31.56,257.0078,-19.53,1.9974,12.55,68.58,180213_s50,-70mid
258.9958,-19.84,258.997,-30,259.0008,-18.13,4.5998,10.16,13.84,180213_s50,-70mid
263.5942,-18.65,263.5968,-30.47,263.6066,-17.81,1.3014,11.82,66.06,180213_s50,-70mid
264.8956,-18.59,264.8982,-26.88,264.9092,-17.97,2.7922,8.28,54.84,180213_s50,-70mid
267.687,-20.89,267.6904,-27.19,267.6964,-18.13,0.6364,6.3,21.47,180213_s50,-70mid
268.3246,-17.45,268.3268,-34.69,268.3332,-17.03,2.2692,17.24,52.58,180213_s50,-70mid
270.5926,-19.84,270.596,-32.81,270.605,-18.75,0.9374,12.97,73.25,180213_s50,-70mid
271.5322,-19.48,271.5334,-30.31,271.5432,-15.31,0.128,10.83,31.68,180213_s50,-70mid
271.6588,-19.48,271.6614,-28.59,271.6662,-16.25,0,9.11,17.8,180213_s50,-70mid
273.5216,-24.43,271.6614,-28.59,273.5318,-21.88,0,4.17,39.21,180213_s50,-70mid
275.187,-24.17,271.6614,-28.59,275.195,-18.75,6.502,4.43,4.68,180213_s50,-70mid
278.1588,-19.27,278.1634,-31.41,278.1732,-18.28,1.7654,12.14,66.8,180213_s50,-70mid
279.927,-20.99,279.9288,-28.13,279.9314,-18.44,1.2156,7.14,12.42,180213_s50,-70mid
281.142,-19.43,281.1444,-33.44,281.1508,-17.97,0.4424,14.01,43.28,180213_s50,-70mid
281.5846,-18.8,281.5868,-30,281.5966,-18.91,0,11.2,62.24,180213_s50,-70mid
285.0792,-20.21,281.5868,-30,285.0888,-18.44,0,9.79,31.05,180213_s50,-70mid
285.7836,-19.9,281.5868,-30,285.7888,-17.34,5.8432,10.1,11.94,180213_s50,-70mid
287.4288,-18.28,287.43,-27.81,287.435,-17.5,0.863,9.53,25.38,180213_s50,-70mid
288.2912,-21.3,288.293,-42.5,288.301,-19.38,0,21.2,74.6,180213_s50,-70mid
288.9812,-17.71,288.293,-42.5,289.0002,-20.47,0.8234,24.79,135.84,180213_s50,-70mid
289.1146,-17.08,289.1164,-33.91,289.1256,-18.13,0,16.82,72.6,180213_s50,-70mid
293.3796,-18.39,289.1164,-33.91,293.3884,-17.5,0,15.52,41.87,180213_s50,-70mid
293.8068,-18.33,289.1164,-33.91,293.8122,-16.25,5.3148,15.57,13.49,180213_s50,-70mid
294.4276,-19.48,294.4312,-27.34,294.4392,-18.28,0.3916,7.86,44.68,180213_s50,-70mid
294.8214,-19.27,294.8228,-27.66,294.8286,-14.22,0,8.39,21.24,180213_s50,-70mid
296.2368,-16.98,294.8228,-27.66,296.2474,-16.09,3.369,10.68,44.31,180213_s50,-70mid
299.7268,5.1,299.7286,-1.09,299.732,7.03,1.4558,6.2,10.13,180213_s50,-40mid
301.1824,4.69,301.1844,-5.78,301.1878,7.19,1.2048,10.47,12.31,180213_s50,-40mid
302.3876,6.98,302.3892,-4.38,302.3964,8.75,16.1992,11.35,29.75,180213_s50,-40mid
318.5868,4.06,318.5884,-6.72,318.592,5.63,0,10.78,24.88,180213_s50,-40mid
337.3824,3.07,318.5884,-6.72,337.3908,5.94,20.6302,9.79,18.77,180213_s50,-40mid
339.2172,5.21,339.2186,-3.91,339.2246,6.25,2.9856,9.11,34.27,180213_s50,-40mid
342.2024,5.1,342.2042,-5.94,342.2098,7.66,0,11.04,34.1,180213_s50,-40mid
344.358,3.91,342.2042,-5.94,344.3688,6.25,4.51,9.84,13.69,180213_s50,-40mid
346.71,5.47,346.7142,-4.22,346.7186,7.34,9.0526,9.69,24.88,180213_s50,-40mid
355.7634,5.63,355.7668,-5.16,355.7694,6.09,14.3084,10.78,30.91,180213_s50,-40mid
370.0738,3.23,370.0752,-3.59,370.082,5.47,6.5942,6.82,25.31,180213_s50,-40mid
376.6674,3.91,376.6694,-5.63,376.6746,6.41,0,9.53,24.28,180213_s50,-40mid
378.6146,2.92,376.6694,-5.63,378.6182,6.25,7.6304,8.54,7.43,180213_s50,-40mid
384.298,4.27,384.2998,-3.28,384.3044,5.31,14.8096,7.55,26.97,180213_s50,-40mid
505.6264,4.79,505.6296,-3.13,505.6348,6.09,0,7.92,20.55,180213_s50,-40post
509.256,4.32,505.6296,-3.13,509.2634,6.09,0,7.45,23.98,180213_s50,-40post
509.3642,1.67,505.6296,-3.13,509.3738,8.44,6.3906,4.79,8.99,180213_s50,-40post
512.019,6.3,512.0202,-4.22,512.0236,7.5,0,10.52,24.63,180213_s50,-40post
516.7836,4.17,512.0202,-4.22,516.7948,7.34,5.6796,8.39,40.09,180213_s50,-40post
517.697,4.79,517.6998,-5,517.7076,5.78,3.0712,9.79,50.38,180213_s50,-40post
520.7678,3.59,520.771,-5,520.7782,5.47,0.7004,8.59,32.81,180213_s50,-40post
521.4696,6.3,521.4714,-4.22,521.4764,5.94,7.5236,10.52,42.77,180213_s50,-40post
528.9918,4.27,528.995,-2.81,528.999,6.25,0.1272,7.08,23.29,180213_s50,-40post
529.1192,4.9,529.1222,-3.91,529.1262,5.31,0.274,8.8,25.47,180213_s50,-40post
529.392,2.24,529.3962,-7.34,529.4034,4.22,1.7204,9.58,30.01,180213_s50,-40post
531.1148,4.11,531.1166,-7.81,531.1236,5.63,1.0384,11.93,25.81,180213_s50,-40post
532.1492,-1.77,532.155,-7.5,532.1624,4.84,1.1004,5.73,0,180213_s50,-40post
533.2518,2.6,533.2554,-3.59,533.2592,5.63,4.2798,6.2,2.76,180213_s50,-40post
537.5316,4.38,537.5352,-4.22,537.5414,5.31,0.1566,8.59,29.47,180213_s50,-40post
537.6892,4.38,537.6918,-6.72,537.6968,5,4.1002,11.09,42.59,180213_s50,-40post
541.7896,4.74,541.792,-3.91,541.7968,5.78,5.0464,8.65,28.42,180213_s50,-40post
546.835,3.07,546.8384,-6.41,546.8462,6.09,3.5124,9.48,27.94,180213_s50,-40post
550.349,5.31,550.3508,-5.78,550.356,5,0,11.09,40.88,180213_s50,-40post
550.3876,5.05,550.3508,-5.78,550.3918,4.53,1.1468,10.83,23.54,180213_s50,-40post
551.4958,3.07,551.4976,-3.91,551.5044,7.19,0.5236,6.98,19.82,180213_s50,-40post
552.0198,3.49,552.0212,-10,552.0298,4.69,3.1284,13.49,57.09,180213_s50,-40post
555.1472,4.58,555.1496,-7.81,555.155,5.31,2.2234,12.4,37.14,180213_s50,-40post
557.3698,5.21,557.373,-4.38,557.377,5.78,0.194,9.58,30.6,180213_s50,-40post
557.5644,1.46,557.567,-5.78,557.5784,4.06,0,7.24,36.71,180213_s50,-40post
564.0852,5.99,557.567,-5.78,564.0932,6.09,10.1078,11.77,40.46,180213_s50,-40post
567.673,3.23,567.6748,-12.5,567.6814,5,1.504,15.73,42.52,180213_s50,-40post
569.1768,2.5,569.1788,-9.06,569.1842,5.78,10.467,11.56,28.44,180213_s50,-40post
579.6444,2.81,579.6458,-8.13,579.6514,4.69,1.0936,10.94,33.19,180213_s50,-40post
580.7374,4.27,580.7394,-9.06,580.7496,7.19,3.1556,13.33,50.08,180213_s50,-40post
583.8934,4.58,583.895,-6.72,583.9022,5,1.8178,11.3,44,180213_s50,-40post
585.7104,4.58,585.7128,-5.16,585.7144,5.63,0,9.74,14.94,180213_s50,-40post
586.978,3.91,585.7128,-5.16,586.99,4.69,1.544,9.06,42.84,180213_s50,-40post
587.2552,4.53,587.2568,-9.22,587.2642,4.84,1.2698,13.75,52.97,180213_s50,-40post
588.525,2.76,588.5266,-4.38,588.5304,6.72,2.2238,7.14,7.24,180213_s50,-40post
590.749,3.39,590.7504,-5.94,590.7576,4.53,0,9.32,33.54,180213_s50,-40post
596.1958,4.17,590.7504,-5.94,596.2036,5.31,0,10.1,28.65,180213_s50,-40post
599.1294,3.59,590.7504,-5.94,599.1448,-77.34,0,9.53,2319.41,180213_s50,-40post
600.1232,-25.68,590.7504,-5.94,600.1378,-20.78,9.4952,19.74,4.42,180213_s50,-40post
601.4934,-19.58,601.4958,-29.84,601.5004,-16.25,1.561,10.26,30.56,180213_s50,-70post
603.0546,-18.59,603.0568,-32.34,603.061,-18.75,0.1208,13.75,41.91,180213_s50,-70post
603.174,-18.75,603.1776,-32.34,603.1898,-20.47,2.284,13.59,104.5,180213_s50,-70post
605.46,-20.68,605.4616,-30.47,605.466,-18.59,0.1328,9.79,22.93,180213_s50,-70post
605.5908,-21.56,605.5944,-30.94,605.6022,-18.59,1.4066,9.37,7.41,180213_s50,-70post
606.9978,-19.69,607.001,-30,607.0128,-18.75,1.2118,10.31,75.09,180213_s50,-70post
608.2076,-24.01,608.2128,-27.97,608.2164,-20.16,0.5052,3.96,0,180213_s50,-70post
608.7168,-20.05,608.718,-31.56,608.7242,-18.91,0.4576,11.51,29.2,180213_s50,-70post
609.1744,-21.2,609.1756,-32.34,609.1822,-19.22,0,11.15,28.73,180213_s50,-70post
610.2254,-19.9,609.1756,-32.34,610.2364,-18.28,1.8168,12.45,53.04,180213_s50,-70post
610.99,-19.84,610.9924,-31.41,610.9986,-17.97,2.8064,11.56,21.59,180213_s50,-70post
613.7962,-19.43,613.7988,-32.81,613.806,-19.22,0,13.39,48.95,180213_s50,-70post
615.6012,-20.42,613.7988,-32.81,615.6082,-17.66,2.5076,12.4,21.31,180213_s50,-70post
616.303,-19.79,616.3064,-25.94,616.311,-18.28,0.6088,6.15,26.08,180213_s50,-70post
616.9128,-20.42,616.9152,-31.72,616.9294,-19.53,0.3884,11.3,77.22,180213_s50,-70post
617.2998,-21.2,617.3036,-30.47,617.307,-20,0.2264,9.27,23.39,180213_s50,-70post
617.5272,-19.53,617.53,-26.56,617.5354,-17.34,0,7.03,18.16,180213_s50,-70post
617.6656,-16.93,617.53,-26.56,617.6792,-18.59,1.42,9.64,98.75,180213_s50,-70post
618.949,-19.79,618.95,-34.69,618.9584,-18.28,1.445,14.9,46.87,180213_s50,-70post
620.3936,-19.84,620.395,-30.62,620.3992,-17.34,2.9548,10.78,24.59,180213_s50,-70post
623.3484,-18.7,623.3498,-33.75,623.3592,-18.75,0,15.05,70.1,180213_s50,-70post
623.4994,-19.17,623.3498,-33.75,623.5048,-17.19,1.717,14.58,13.01,180213_s50,-70post
625.0656,-20.1,625.0668,-34.69,625.0726,-18.75,1.1414,14.58,39.69,180213_s50,-70post
626.206,-18.02,626.2082,-31.72,626.2124,-17.5,0.1228,13.7,42.66,180213_s50,-70post
626.3296,-19.32,626.331,-30.47,626.3412,-17.34,1.27,11.15,41.49,180213_s50,-70post
627.5974,-20.52,627.601,-30.47,627.611,-19.84,0.4974,9.95,58.44,180213_s50,-70post
628.0954,-19.38,628.0984,-33.13,628.1038,-18.44,0.5398,13.75,42.5,180213_s50,-70post
628.6368,-19.58,628.6382,-28.91,628.6444,-17.19,0,9.32,23.94,180213_s50,-70post
628.6838,-18.49,628.6382,-28.91,628.6922,-17.81,4.3268,10.42,31.96,180213_s50,-70post
632.963,-19.9,632.965,-28.91,632.9672,-18.13,0.9244,9.01,12.83,180213_s50,-70post
633.8876,-19.69,633.8894,-30,633.8972,-17.5,0.1634,10.31,26.88,180213_s50,-70post
634.0496,-17.97,634.0528,-34.53,634.0624,-18.13,0,16.56,66.78,180213_s50,-70post
634.5362,-18.91,634.0528,-34.53,634.5436,-14.69,0.8558,15.63,24.78,180213_s50,-70post
634.9072,-19.11,634.9086,-27.97,634.9158,-18.28,0.5698,8.85,26.92,180213_s50,-70post
635.474,-19.48,635.4784,-25.31,635.483,-15.31,0,5.83,15.29,180213_s50,-70post
635.7942,-18.49,635.4784,-25.31,635.8012,-17.03,4.5994,6.82,31,180213_s50,-70post
640.076,-17.86,640.0778,-28.59,640.0802,-16.41,0,10.73,21.08,180213_s50,-70post
642.1762,-19.9,640.0778,-28.59,642.1838,-17.5,3.142,8.7,19.62,180213_s50,-70post
643.2184,-18.49,643.2198,-30.16,643.2294,-17.5,0.46,11.67,40.64,180213_s50,-70post
