TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
51.3888,-55.99,51.3902,-117.5,51.4022,-64.84,3.157,61.51,382.45,210213_s22,-70ctrl
54.5452,-59.69,54.5472,-84.69,54.5558,-60.16,2.0406,25,111.28,210213_s22,-70ctrl
56.585,-55.99,56.5878,-70,56.595,-55.31,0,14.01,49.62,210213_s22,-70ctrl
58.9996,-60.83,56.5878,-70,59.0098,-55.31,0,9.17,2.83,210213_s22,-70ctrl
59.2396,-65.89,56.5878,-70,59.2512,-59.06,2.6948,4.11,6.18,210213_s22,-70ctrl
59.2772,-62.6,59.2826,-72.66,59.2838,-60.16,13.1224,10.05,20.76,210213_s22,-70ctrl
72.4032,-58.49,72.405,-75.16,72.416,-54.69,0.9854,16.67,65.82,210213_s22,-70ctrl
73.388,-57.4,73.3904,-71.56,73.3972,-55.63,0,14.17,50.67,210213_s22,-70ctrl
76.4664,-56.98,73.3904,-71.56,76.4786,-54.22,3.6932,14.58,47.11,210213_s22,-70ctrl
77.0816,-56.41,77.0836,-83.44,77.0898,-57.5,2.2888,27.03,96.41,210213_s22,-70ctrl
79.3692,-57.92,79.3724,-76.72,79.3794,-55.31,4.169,18.8,55.76,210213_s22,-70ctrl
83.5394,-57.97,83.5414,-91.09,83.5528,-58.75,2.3682,33.13,182,210213_s22,-70ctrl
85.9052,-58.02,85.9096,-71.56,85.9204,-57.03,2.6334,13.54,64.01,210213_s22,-70ctrl
88.5408,-60.62,88.543,-100.94,88.5558,-60.31,3.5484,40.31,167.13,210213_s22,-70ctrl
92.0898,-59.43,92.0914,-95.63,92.0984,-60.94,0,36.2,139.01,210213_s22,-70ctrl
96.1908,-59.43,92.0914,-95.63,96.2062,-58.91,4.762,36.2,98.22,210213_s22,-70ctrl
96.8512,-56.72,96.8534,-69.53,96.8636,-56.88,0,12.81,76.53,210213_s22,-70ctrl
97.5326,-59.17,96.8534,-69.53,97.5508,-59.84,2.2576,10.36,138.99,210213_s22,-70ctrl
200.846,-58.44,200.848,-78.59,200.8592,-59.53,1.201,20.16,121.66,210213_s22,-70mid
202.0468,-59.95,202.049,-109.53,202.0574,-61.41,1.1438,49.58,176.31,210213_s22,-70mid
203.1882,-60.94,203.1928,-76.09,203.2022,-57.03,1.87,15.16,78.13,210213_s22,-70mid
205.0616,-59.32,205.0628,-72.03,205.0768,-58.13,1.1024,12.71,80.74,210213_s22,-70mid
206.1634,-59.06,206.1652,-82.97,206.1722,-59.37,1.116,23.91,86.41,210213_s22,-70mid
207.2792,-60.21,207.2812,-83.75,207.289,-59.69,0.6976,23.54,82.26,210213_s22,-70mid
207.9764,-59.74,207.9788,-74.53,207.9812,-57.66,0.6328,14.79,28.05,210213_s22,-70mid
208.6096,-59.11,208.6116,-90.16,208.6198,-60,0.633,31.04,123.02,210213_s22,-70mid
209.2404,-55.99,209.2446,-69.53,209.2484,-56.88,0.2008,13.54,49.95,210213_s22,-70mid
209.4402,-59.11,209.4454,-70,209.4516,-56.41,0.424,10.89,42.9,210213_s22,-70mid
209.8672,-59.79,209.8694,-80,209.8772,-58.28,0.7152,20.21,58.19,210213_s22,-70mid
210.58,-61.04,210.5846,-73.75,210.593,-57.5,2.4652,12.71,31.66,210213_s22,-70mid
213.0446,-58.49,213.0498,-70.94,213.053,-56.25,0.1344,12.45,30.8,210213_s22,-70mid
213.1784,-57.29,213.1842,-68.13,213.194,-57.97,3.9652,10.83,77.29,210213_s22,-70mid
217.145,-61.46,217.1494,-77.03,217.1572,-58.28,0.782,15.57,46.92,210213_s22,-70mid
217.9284,-61.61,217.9314,-73.75,217.9368,-58.91,0.3402,12.14,37.27,210213_s22,-70mid
218.27,-59.79,218.2716,-70.16,218.281,-60.47,2.0232,10.36,72.86,210213_s22,-70mid
220.2936,-59.48,220.2948,-101.72,220.306,-64.06,0.157,42.24,203.5,210213_s22,-70mid
220.4454,-70.42,220.4518,-72.5,220.459,-60.16,0.9932,2.08,0,210213_s22,-70mid
221.4416,-59.79,221.445,-69.53,221.453,-57.81,0.414,9.74,31.89,210213_s22,-70mid
221.854,-58.65,221.859,-69.22,221.865,-58.59,0.8956,10.57,54.54,210213_s22,-70mid
222.7528,-58.91,222.7546,-70,222.7628,-57.81,0.1444,11.09,44.34,210213_s22,-70mid
222.897,-65.16,222.899,-72.19,222.9028,-60,0,7.03,4.78,210213_s22,-70mid
223.172,-57.86,222.899,-72.19,223.1798,-55.94,0,14.32,39.02,210213_s22,-70mid
223.8694,-59.53,222.899,-72.19,223.876,-57.81,1.934,12.66,30.66,210213_s22,-70mid
224.8316,-60.78,224.833,-119.22,224.8414,-62.97,1.5264,58.44,220.69,210213_s22,-70mid
226.355,-60.16,226.3594,-75.63,226.3688,-57.19,0,15.47,57.78,210213_s22,-70mid
226.4652,-58.02,226.3594,-75.63,226.4764,-58.75,0.5024,17.6,77.22,210213_s22,-70mid
226.8564,-64.48,226.8618,-73.28,226.8684,-58.28,2.1138,8.8,4.51,210213_s22,-70mid
228.974,-57.92,228.9756,-73.91,228.9868,-59.22,1.27,15.99,76.11,210213_s22,-70mid
230.241,-67.97,230.2456,-80.16,230.2514,-66.09,0,12.19,45.31,210213_s22,-70mid
230.8826,-61.82,230.2456,-80.16,230.8948,-59.69,0,18.33,60.36,210213_s22,-70mid
231.7476,-70.94,230.2456,-80.16,231.757,-64.38,1.9318,9.22,0,210213_s22,-70mid
232.175,-58.96,232.1774,-82.97,232.1842,-60.94,1.9028,24.01,84.04,210213_s22,-70mid
234.0744,-66.72,234.0802,-77.34,234.0884,-62.66,0.179,10.63,35.28,210213_s22,-70mid
234.2572,-64.06,234.2592,-79.22,234.2738,-65.78,0.331,15.16,107.31,210213_s22,-70mid
234.585,-61.72,234.5902,-73.75,234.5992,-61.41,0,12.03,66.22,210213_s22,-70mid
234.6592,-62.34,234.5902,-73.75,234.6646,-61.25,1.6136,11.41,29.41,210213_s22,-70mid
236.2018,-61.2,236.2038,-72.03,236.211,-60.62,5.9218,10.83,54.8,210213_s22,-70mid
242.1234,-59.84,242.1256,-77.34,242.1352,-60.94,0.9868,17.5,108.47,210213_s22,-70mid
243.1092,-61.93,243.1124,-71.41,243.1186,-59.69,1.2414,9.48,30.44,210213_s22,-70mid
244.3522,-64.79,244.3538,-96.09,244.3662,-63.75,0.1,31.3,183.77,210213_s22,-70mid
244.4498,-62.29,244.4538,-70.94,244.4622,-60.62,2.1876,8.65,36.66,210213_s22,-70mid
246.6392,-62.45,246.6414,-82.5,246.6486,-62.34,1.3992,20.05,81.59,210213_s22,-70mid
248.0392,-62.03,248.0406,-101.41,248.0502,-62.66,1.2646,39.38,159.91,210213_s22,-70mid
249.2998,-66.82,249.3052,-70.94,249.3142,-61.41,1.1078,4.11,7.64,210213_s22,-70mid
250.4112,-60.94,250.413,-76.25,250.4202,-59.84,0,15.31,49.06,210213_s22,-70mid
250.9412,-70.36,250.413,-76.25,250.9484,-61.09,0.6082,5.89,0,210213_s22,-70mid
251.0178,-62.14,251.0212,-75.63,251.0258,-59.84,6.4066,13.49,28.11,210213_s22,-70mid
257.4254,-61.41,257.4278,-82.66,257.4312,-59.22,0,21.25,40.69,210213_s22,-70mid
259.772,-60.42,257.4278,-82.66,259.7862,-58.28,2.8088,22.24,60.44,210213_s22,-70mid
260.2326,-62.66,260.2366,-73.59,260.2518,-64.38,1.846,10.94,164.22,210213_s22,-70mid
262.0802,-62.19,262.0826,-74.38,262.0906,-60,0.6184,12.19,49.97,210213_s22,-70mid
262.6984,-65.68,262.701,-74.22,262.7054,-65,2.8568,8.54,38.12,210213_s22,-70mid
265.5542,-60.57,265.5578,-70.63,265.5668,-59.53,0.4004,10.05,57.2,210213_s22,-70mid
265.9526,-63.59,265.9582,-74.06,265.9656,-61.41,0.5838,10.47,51.25,210213_s22,-70mid
266.54,-60.47,266.542,-79.69,266.5504,-59.22,2.8396,19.22,58.5,210213_s22,-70mid
269.3796,-62.34,269.3816,-78.59,269.3876,-60,2.6498,16.25,42.13,210213_s22,-70mid
272.0294,-59.9,272.0314,-86.56,272.0392,-60.47,1.6588,26.67,96.23,210213_s22,-70mid
273.6872,-60.31,273.6902,-70.47,273.7038,-58.75,0,10.16,92.63,210213_s22,-70mid
274.8704,-59.74,273.6902,-70.47,274.8824,-56.56,5.551,10.73,49.15,210213_s22,-70mid
279.2392,-59.69,279.2412,-73.75,279.251,-58.28,0.6414,14.06,42.97,210213_s22,-70mid
279.8806,-60.31,279.8826,-72.5,279.8886,-57.81,0.4106,12.19,36.59,210213_s22,-70mid
280.2912,-60.42,280.2932,-73.28,280.3018,-58.28,3.9384,12.86,45.16,210213_s22,-70mid
284.2294,-60.05,284.2316,-72.19,284.2408,-56.56,1.2234,12.14,30.02,210213_s22,-70mid
285.4532,-57.97,285.455,-69.22,285.4634,-56.72,0.4276,11.25,46.31,210213_s22,-70mid
285.8804,-59.48,285.8826,-70,285.8856,-57.66,4.2304,10.52,21.88,210213_s22,-70mid
290.11,-60,290.113,-72.19,290.1212,-58.75,0.5544,12.19,65.38,210213_s22,-70mid
290.6634,-59.95,290.6674,-72.19,290.681,-61.09,0,12.24,111.4,210213_s22,-70mid
290.9918,-62.03,290.6674,-72.19,291.0062,-60.47,0.8468,10.16,60.63,210213_s22,-70mid
291.5128,-58.44,291.5142,-71.72,291.5238,-58.28,1.6252,13.28,58.94,210213_s22,-70mid
293.1382,-62.76,293.1394,-74.53,293.1462,-60.62,0.0378,11.77,34.52,210213_s22,-70mid
293.1748,-61.82,293.1772,-73.13,293.1854,-61.41,1.5334,11.3,47.09,210213_s22,-70mid
294.7076,-61.15,294.7106,-89.69,294.7198,-61.56,4.4492,28.54,152.85,210213_s22,-70mid
300.4708,9.84,300.472,-14.53,300.483,12.19,10.4198,24.38,91.09,210213_s22,-40mid
310.89,7.66,310.8918,-5.78,310.9028,10.16,20.1636,13.44,37.91,210213_s22,-40mid
331.0526,8.7,331.0554,-5.47,331.0622,8.75,0.9398,14.17,70.33,210213_s22,-40mid
331.9938,5.78,331.9952,-26.56,332.0068,5.94,6.6812,32.34,143.5,210213_s22,-40mid
338.6732,5.36,338.6764,-2.03,338.688,7.81,2.3836,7.4,65.38,210213_s22,-40mid
341.0576,5.52,341.06,-4.69,341.0716,7.5,0.4434,10.21,61.21,210213_s22,-40mid
341.5018,7.08,341.5034,-27.5,341.5106,5.78,5.7672,34.58,134.37,210213_s22,-40mid
347.2688,7.5,347.2706,-3.75,347.2796,7.66,0,11.25,61.22,210213_s22,-40mid
349.6086,7.4,347.2706,-3.75,349.6272,7.5,0,11.15,89.45,210213_s22,-40mid
355.1836,4.74,347.2706,-3.75,355.198,6.25,9.1422,8.49,89.48,210213_s22,-40mid
356.4118,8.65,356.4128,-7.66,356.4202,7.97,9.4662,16.3,64.01,210213_s22,-40mid
365.8758,7.29,365.879,-2.19,365.8832,8.75,7.668,9.48,25.76,210213_s22,-40mid
373.5454,5.83,373.547,-51.56,373.5558,2.34,3.8134,57.4,225.58,210213_s22,-40mid
377.3594,4.64,377.3604,-36.72,377.3714,3.44,8.919,41.35,192.21,210213_s22,-40mid
386.2774,6.88,386.2794,-22.81,386.2894,5,0.504,29.69,138.16,210213_s22,-40mid
386.778,0.89,386.7834,-7.03,386.794,3.59,4.0876,7.92,39.13,210213_s22,-40mid
390.8678,3.8,390.871,-9.53,390.879,7.66,1.1658,13.33,41.41,210213_s22,-40mid
392.0356,7.4,392.0368,-10.94,392.0426,7.34,0.9106,18.33,63.22,210213_s22,-40mid
392.9414,5.78,392.9474,-8.44,392.959,5.63,0,14.22,115.66,210213_s22,-40mid
500.541,2.76,500.5424,-17.5,500.55,3.44,2.5028,20.26,58.05,210213_s22,-40post
503.0434,0.94,503.0452,-8.59,503.055,5.31,1.4474,9.53,19.59,210213_s22,-40post
504.491,3.02,504.4926,-31.09,504.5048,1.56,0,34.11,162.29,210213_s22,-40post
508.8392,-3.23,504.4926,-31.09,508.8516,-0.16,7.3434,27.86,53.03,210213_s22,-40post
511.8342,0.47,511.836,-24.22,511.8462,2.81,2.2688,24.69,93,210213_s22,-40post
514.1022,-0.57,514.1048,-12.97,514.1122,1.25,1.6964,12.4,49.53,210213_s22,-40post
515.7986,1.04,515.8012,-8.44,515.8098,1.87,2.8848,9.48,66.87,210213_s22,-40post
518.6836,1.41,518.686,-14.84,518.6946,3.91,0,16.25,66.09,210213_s22,-40post
522.9446,0.78,518.686,-14.84,522.951,2.97,6.5284,15.62,30.91,210213_s22,-40post
525.2116,1.67,525.2144,-13.59,525.2178,2.5,1.302,15.26,39.85,210213_s22,-40post
526.513,2.4,526.5164,-13.44,526.5262,1.09,4.2698,15.83,102.54,210213_s22,-40post
530.7842,-0.99,530.7862,-12.81,530.7944,1.25,0,11.82,41.08,210213_s22,-40post
530.9638,0.99,530.7862,-12.81,530.974,1.25,7.3172,13.8,62.04,210213_s22,-40post
538.0998,-0.78,538.1034,-19.53,538.1146,-1.56,3.474,18.75,147.84,210213_s22,-40post
541.5756,2.24,541.5774,-36.88,541.5848,-0.16,0.7738,39.11,132.52,210213_s22,-40post
542.3492,-1.3,542.3512,-26.56,542.3622,-0.47,1.6312,25.26,149.72,210213_s22,-40post
543.9808,0.21,543.9824,-13.91,543.9892,4.84,1.2684,14.11,33.26,210213_s22,-40post
545.246,-0.57,545.2508,-10.78,545.2544,2.34,0,10.21,28.17,210213_s22,-40post
545.621,-0.83,545.2508,-10.78,545.6318,0.63,2.094,9.95,41.36,210213_s22,-40post
547.3424,-0.78,547.3448,-17.19,547.3536,-0.47,5.3092,16.41,91.53,210213_s22,-40post
552.6526,1.3,552.654,-26.41,552.6646,3.13,2.8338,27.71,105.79,210213_s22,-40post
555.4856,-1.35,555.4878,-36.88,555.4964,-1.41,0.0388,35.52,120.64,210213_s22,-40post
555.5254,-1.2,555.5266,-14.69,555.534,4.84,0.14,13.49,40.27,210213_s22,-40post
555.663,0.31,555.6666,-21.88,555.6762,2.5,16.8272,22.19,114.66,210213_s22,-40post
572.4926,-2.29,572.4938,-33.59,572.5018,-1.25,4.8104,31.3,115.18,210213_s22,-40post
577.3024,3.44,577.3042,-30,577.3108,-0.63,0.7434,33.44,134.22,210213_s22,-40post
578.045,-1.3,578.0476,-9.84,578.0546,0.78,13.0512,8.54,33.55,210213_s22,-40post
591.0972,0.78,591.0988,-31.41,591.1054,-0.31,4.4186,32.19,103.5,210213_s22,-40post
595.516,-1.25,595.5174,-22.19,595.5278,-0.63,0.5948,20.94,91.38,210213_s22,-40post
596.1096,-1.88,596.1122,-20.78,596.121,-0.47,0.4806,18.91,88.97,210213_s22,-40post
596.591,-0.21,596.5928,-14.06,596.5992,0.78,0,13.85,54.59,210213_s22,-40post
599.1298,-1.67,596.5928,-14.06,599.1444,-134.69,3.9838,12.4,3717.52,210213_s22,-40post
600.5718,-67.92,600.574,-76.25,600.5852,-65.31,0.829,8.33,65.08,210213_s22,-70post
601.4012,-67.03,601.403,-84.06,601.411,-66.09,0.2188,17.03,59.88,210213_s22,-70post
601.6188,-67.92,601.6218,-84.84,601.63,-65.47,2.0814,16.93,84.72,210213_s22,-70post
603.7004,-65.83,603.7032,-81.88,603.7176,-67.34,0.59,16.04,161.06,210213_s22,-70post
604.29,-65.1,604.2932,-88.59,604.3034,-62.81,1.961,23.49,160.15,210213_s22,-70post
606.2532,-68.07,606.2542,-86.56,606.2628,-67.19,0.7704,18.49,77.29,210213_s22,-70post
607.0222,-69.43,607.0246,-132.19,607.0352,-75.94,0.36,62.76,360.22,210213_s22,-70post
607.3826,-69.48,607.3846,-96.25,607.3898,-68.75,0.6342,26.77,85.73,210213_s22,-70post
608.0162,-67.4,608.0188,-80.31,608.027,-66.88,1.3172,12.92,78.21,210213_s22,-70post
609.3336,-68.59,609.336,-75.94,609.3428,-66.88,0.3884,7.34,31.06,210213_s22,-70post
609.7222,-65.26,609.7244,-80.63,609.7318,-68.75,0.2766,15.36,81.89,210213_s22,-70post
609.9998,-66.82,610.001,-89.06,610.0104,-67.97,0.3788,22.24,92.59,210213_s22,-70post
610.3746,-71.09,610.3798,-78.44,610.3848,-66.88,3.3134,7.34,37.22,210213_s22,-70post
613.691,-68.65,613.6932,-86.56,613.6986,-66.88,1.3068,17.92,48.66,210213_s22,-70post
614.9964,-70.99,615,-96.56,615.0016,-70.63,0,25.57,35.34,210213_s22,-70post
615.0108,-71.61,615,-96.56,615.0158,-72.34,0,24.95,23.79,210213_s22,-70post
617.1676,-72.81,617.1732,-85.31,617.175,-72.81,0,12.5,40.22,210213_s22,-70post
617.4234,-70.31,617.1732,-85.31,617.427,-65.78,3.1292,15,7.44,210213_s22,-70post
620.2976,-68.02,620.3024,-83.28,620.316,-68.28,0.8124,15.26,131.44,210213_s22,-70post
621.1104,-70.52,621.1148,-84.38,621.1248,-69.53,0.8504,13.85,91.58,210213_s22,-70post
621.963,-67.4,621.9652,-80,621.973,-64.38,2.9926,12.6,56.84,210213_s22,-70post
624.956,-70.31,624.9578,-78.59,624.9618,-67.5,7.0492,8.28,21.13,210213_s22,-70post
632.0036,-68.07,632.007,-77.34,632.0126,-68.44,3.5186,9.27,49.23,210213_s22,-70post
635.5242,-70.16,635.5256,-95.16,635.533,-69.38,0.9738,25,87.53,210213_s22,-70post
636.4978,-66.35,636.4994,-104.06,636.507,-70.47,0.0986,37.71,179.11,210213_s22,-70post
636.597,-70.99,636.598,-87.66,636.6068,-67.97,2.8682,16.67,58.48,210213_s22,-70post
639.4628,-70.99,639.4662,-85.94,639.4688,-70.78,1.4214,14.95,24.83,210213_s22,-70post
640.8858,-73.33,640.8876,-92.97,640.8948,-71.56,1.3074,19.64,67.61,210213_s22,-70post
642.1914,-71.04,642.195,-82.66,642.1978,-69.38,0.0702,11.61,22.84,210213_s22,-70post
642.2624,-72.4,642.2652,-80.78,642.2722,-69.22,0,8.39,26.73,210213_s22,-70post
644.7016,-71.51,642.2652,-80.78,644.7084,-68.13,2.6216,9.27,15.21,210213_s22,-70post
644.8844,-70.78,644.8868,-100.94,644.8944,-72.5,0,30.16,144.84,210213_s22,-70post
646.2142,-69.17,644.8868,-100.94,646.2274,-67.03,3.2164,31.77,65.67,210213_s22,-70post
648.1016,-68.59,648.1032,-118.91,648.1118,-67.5,0.2448,50.31,162.91,210213_s22,-70post
648.3464,-71.04,648.348,-89.69,648.3554,-68.59,2.1008,18.65,70.23,210213_s22,-70post
650.447,-68.13,650.4488,-78.44,650.4528,-67.19,5.0908,10.31,27.44,210213_s22,-70post
655.5364,-67.5,655.5396,-80.31,655.546,-64.84,0.6076,12.81,55.28,210213_s22,-70post
656.1452,-71.2,656.1472,-80.16,656.1496,-69.38,0.102,8.96,7.71,210213_s22,-70post
656.2468,-71.77,656.2492,-82.03,656.2526,-70.94,0.011,10.26,17.28,210213_s22,-70post
656.2572,-74.79,656.2602,-83.28,656.2616,-70.63,0.0024,8.49,7.77,210213_s22,-70post
656.2612,-75.26,656.2626,-85.78,656.2638,-71.56,0.0032,10.52,6.58,210213_s22,-70post
656.2634,-75.99,656.2658,-80.16,656.2668,-70.16,0.039,4.17,0,210213_s22,-70post
656.3036,-74.32,656.3048,-81.41,656.307,-68.75,0.0288,7.08,4.78,210213_s22,-70post
656.3294,-72.6,656.3336,-80.78,656.3368,-70,0.2676,8.18,16.68,210213_s22,-70post
656.5958,-74.53,656.6012,-83.59,656.6044,-70.78,0.0428,9.06,16.44,210213_s22,-70post
656.642,-74.17,656.644,-91.72,656.6456,-72.97,0.0046,17.55,23.29,210213_s22,-70post
656.6464,-75.42,656.6486,-87.03,656.6548,-70.63,0.0786,11.61,51.1,210213_s22,-70post
656.7222,-72.6,656.7272,-83.44,656.7276,-69.84,0.0184,10.83,15.82,210213_s22,-70post
656.7404,-72.4,656.7456,-82.81,656.7478,-71.25,0.0278,10.42,28.32,210213_s22,-70post
656.768,-70.47,656.7734,-81.25,656.7748,-70.63,0.0056,10.78,46.5,210213_s22,-70post
656.7746,-73.44,656.779,-87.66,656.7828,-71.41,0.8738,14.22,19.81,210213_s22,-70post
657.6498,-74.01,657.6528,-82.66,657.6568,-69.53,0.1498,8.65,17.44,210213_s22,-70post
657.8006,-72.97,657.8026,-82.34,657.8056,-70.31,0.0442,9.38,30.44,210213_s22,-70post
657.8452,-75.1,657.8468,-83.28,657.8506,-72.66,0,8.18,12.89,210213_s22,-70post
664.1862,-76.67,657.8468,-83.28,664.2018,-76.41,0,6.61,94.01,210213_s22,-70post
664.2678,-81.67,664.2726,-88.75,664.277,-76.41,0.9786,7.08,9.55,210213_s22,-70post
665.249,-67.4,665.2512,-110.63,665.2622,-70.94,0.0722,43.23,209.27,210213_s22,-70post
665.3188,-68.49,665.3234,-81.09,665.3306,-68.44,1.7408,12.6,69.06,210213_s22,-70post
667.0612,-70.47,667.0642,-90.16,667.0708,-68.28,0.555,19.69,41.91,210213_s22,-70post
667.617,-68.8,667.6192,-80.31,667.6266,-66.88,0.1578,11.51,52.99,210213_s22,-70post
667.7732,-68.75,667.777,-78.91,667.7912,-68.28,0.0572,10.16,109.28,210213_s22,-70post
667.8308,-69.74,667.8342,-80.78,667.8408,-68.44,0.137,11.04,48.97,210213_s22,-70post
667.9676,-67.55,667.9712,-90.47,667.9816,-70.94,3.8352,22.92,166.82,210213_s22,-70post
671.805,-68.33,671.8064,-132.66,671.8144,-72.19,0.2524,64.32,215.44,210213_s22,-70post
672.0568,-69.27,672.0588,-78.75,672.065,-66.09,1.6894,9.48,36.22,210213_s22,-70post
673.7466,-68.7,673.7482,-102.66,673.758,-70.78,0.41,33.96,147.73,210213_s22,-70post
674.1542,-68.96,674.1582,-91.72,674.1662,-70.63,1.739,22.76,143.21,210213_s22,-70post
675.8934,-77.92,675.8972,-86.72,675.902,-73.75,0.1018,8.8,22.93,210213_s22,-70post
675.9938,-77.55,675.999,-82.81,676.0058,-72.34,0.237,5.26,19.52,210213_s22,-70post
676.2348,-73.23,676.236,-80.94,676.239,-70.78,0,7.71,13.57,210213_s22,-70post
681.5218,-76.35,676.236,-80.94,681.5314,-71.25,0,4.58,11.39,210213_s22,-70post
682.8506,-74.53,676.236,-80.94,682.8596,-73.59,12.0636,6.41,35,210213_s22,-70post
688.2976,-67.34,688.2996,-83.13,688.3158,-67.5,1.2358,15.78,161.91,210213_s22,-70post
689.5338,-69.06,689.5354,-82.5,689.543,-67.34,2.8802,13.44,49.72,210213_s22,-70post
692.4134,-67.92,692.4156,-86.41,692.423,-67.97,0,18.49,77.54,210213_s22,-70post
693.8474,-67.97,692.4156,-86.41,693.8536,-67.97,0,18.44,32.31,210213_s22,-70post
