TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
65.2652,-81.67,65.267,-98.59,65.282,-82.5,7.7222,16.93,122.54,190313_s49,-70ctrl
72.9876,-82.24,72.9892,-92.34,73,-81.41,3.2786,10.1,62.44,190313_s49,-70ctrl
76.2658,-80.63,76.2678,-100.94,76.2832,-82.34,0.5532,20.31,184.88,190313_s49,-70ctrl
76.8186,-85.31,76.821,-98.59,76.8364,-87.19,2.1632,13.28,149.88,190313_s49,-70ctrl
78.9828,-86.77,78.9842,-97.19,79.0002,-84.84,3.1216,10.42,47.52,190313_s49,-70ctrl
82.1044,-82.4,82.1058,-90.78,82.1082,-81.41,10.1126,8.39,10.98,190313_s49,-70ctrl
92.213,-82.92,92.2184,-89.22,92.2282,-79.69,3.2338,6.3,23.86,190313_s49,-70ctrl
95.4502,-80.42,95.4522,-108.91,95.4636,-82.34,0,28.49,204.77,190313_s49,-70ctrl
198.9306,-80.83,198.9326,-87.81,198.9444,-79.53,2.2958,6.98,46.96,190313_s49,-70mid
201.2268,-80.89,201.2284,-99.53,201.2408,-82.03,3.2988,18.65,133.83,190313_s49,-70mid
204.5254,-79.95,204.5272,-91.88,204.5362,-81.41,0,11.93,89.39,190313_s49,-70mid
205.0404,-85.73,204.5272,-91.88,205.067,-89.22,1.532,6.15,184.08,190313_s49,-70mid
206.0568,-81.35,206.0592,-96.41,206.067,-80.47,5.88,15.05,68.39,190313_s49,-70mid
211.9354,-83.39,211.9392,-91.88,211.9478,-83.75,3.2168,8.49,67,190313_s49,-70mid
215.1538,-84.11,215.156,-100.94,215.1656,-85.31,0.4446,16.82,107.34,190313_s49,-70mid
215.5964,-83.8,215.6006,-92.5,215.6104,-82.5,0.3306,8.7,60.01,190313_s49,-70mid
215.927,-83.23,215.9312,-95.63,215.947,-84.38,4.6164,12.4,134.21,190313_s49,-70mid
220.5456,-80.99,220.5476,-93.75,220.5614,-81.41,4.3664,12.76,96.1,190313_s49,-70mid
224.911,-86.09,224.914,-92.81,224.9258,-83.59,0.7754,6.72,43.56,190313_s49,-70mid
225.6838,-91.35,225.6894,-98.75,225.6948,-87.34,0.2202,7.4,36.43,190313_s49,-70mid
225.9072,-85.42,225.9096,-117.19,225.9206,-91.72,1.6302,31.77,263.4,190313_s49,-70mid
227.5372,-87.6,227.5398,-94.53,227.5438,-84.69,1.252,6.93,10.35,190313_s49,-70mid
228.7864,-87.29,228.7918,-100.16,228.7974,-84.06,2.503,12.86,46.05,190313_s49,-70mid
231.2916,-84.11,231.2948,-94.69,231.3022,-85.94,0.0236,10.57,72.56,190313_s49,-70mid
231.313,-85.83,231.3184,-94.22,231.331,-85.16,0,8.39,64.65,190313_s49,-70mid
231.3542,-90,231.3184,-94.22,231.3614,-80.94,0.8472,4.22,0,190313_s49,-70mid
232.1638,-87.19,232.1656,-96.56,232.1664,-84.69,0.0352,9.38,5.94,190313_s49,-70mid
232.1954,-87.86,232.2008,-96.09,232.2034,-86.72,0.0208,8.23,32.95,190313_s49,-70mid
232.218,-87.29,232.2216,-94.53,232.2256,-84.84,0.577,7.24,10.41,190313_s49,-70mid
232.793,-96.35,232.7986,-100,232.8086,-86.88,0.6374,3.65,0,190313_s49,-70mid
233.4344,-91.61,233.436,-96.88,233.4444,-86.88,0,5.26,0,190313_s49,-70mid
241.0484,-80.36,233.436,-96.88,241.0668,-83.59,0,16.51,154.91,190313_s49,-70mid
241.3202,-81.35,241.323,-98.44,241.3342,-83.75,1.4704,17.08,129.93,190313_s49,-70mid
242.7898,-81.25,242.7934,-94.69,242.8048,-81.41,2.187,13.44,81.63,190313_s49,-70mid
244.979,-82.66,244.9804,-97.66,244.9864,-80,9.3924,15,39.59,190313_s49,-70mid
254.3676,-82.24,254.3728,-95.78,254.3874,-85.94,0.7256,13.54,187.08,190313_s49,-70mid
255.0964,-83.44,255.0984,-101.88,255.1094,-83.44,0,18.44,103.53,190313_s49,-70mid
257.0924,-81.88,255.0984,-101.88,257.1008,-80.31,3.223,20,31.38,190313_s49,-70mid
258.319,-84.22,258.3214,-115.78,258.3338,-83.91,5.7204,31.56,186.84,190313_s49,-70mid
264.0398,-83.59,264.0418,-100,264.0604,-82.34,4.1768,16.41,148.41,190313_s49,-70mid
268.2164,-84.11,268.2186,-104.69,268.2278,-83.13,0,20.57,96.71,190313_s49,-70mid
269.9632,-82.71,268.2186,-104.69,269.9784,-82.97,3.6962,21.98,63.2,190313_s49,-70mid
271.9132,-83.18,271.9148,-93.91,271.923,-82.66,1.1254,10.73,53.32,190313_s49,-70mid
273.035,-86.51,273.0402,-93.91,273.0538,-85.31,3.3204,7.4,60.36,190313_s49,-70mid
276.354,-85.31,276.3606,-100.47,276.3728,-86.41,0.987,15.16,145.59,190313_s49,-70mid
277.3424,-84.22,277.3476,-96.09,277.357,-82.81,5.414,11.88,87.63,190313_s49,-70mid
282.758,-82.24,282.7616,-95.94,282.773,-85.16,0,13.7,134.46,190313_s49,-70mid
286.9724,-82.55,282.7616,-95.94,286.99,-86.72,12.1722,13.39,154.51,190313_s49,-70mid
294.9314,-85.36,294.9338,-99.06,294.9452,-84.69,2.3208,13.7,67.36,190313_s49,-70mid
297.252,-84.06,297.2546,-98.28,297.2678,-85.47,1.2598,14.22,106.84,190313_s49,-70mid
298.5126,-91.82,298.5144,-116.09,298.5254,-90.94,0,24.27,129.11,190313_s49,-70mid
304.2674,-20.05,298.5144,-116.09,304.2752,-18.75,0,96.04,24.77,190313_s49,-70mid
305.8984,-20.42,305.9002,-31.09,305.9116,-19.84,1.5838,10.68,60.54,190313_s49,-40mid
307.4778,-26.51,307.484,-36.88,307.5008,-28.75,1.3862,10.36,152.11,190313_s49,-40mid
308.865,-24.32,308.8702,-30.94,308.8866,-22.03,0.3918,6.61,57.6,190313_s49,-40mid
309.2594,-18.02,309.262,-30.31,309.268,-18.59,3.0416,12.29,55.39,190313_s49,-40mid
312.3008,-21.35,312.3036,-30.62,312.32,-20.31,5.9776,9.27,82.32,190313_s49,-40mid
318.2794,-20.42,318.2812,-43.59,318.2914,-21.25,1.5148,23.18,115.76,190313_s49,-40mid
319.7936,-18.8,319.796,-30.31,319.8106,-18.91,1.0184,11.51,84.48,190313_s49,-40mid
320.8112,-19.06,320.8144,-31.09,320.8296,-22.81,10.4196,12.03,184.5,190313_s49,-40mid
331.2306,-19.06,331.234,-30,331.248,-19.69,1.5048,10.94,90.34,190313_s49,-40mid
332.7356,-20.1,332.7388,-27.66,332.7506,-18.13,1.0422,7.55,39.42,190313_s49,-40mid
333.7782,-19.69,333.781,-33.13,333.791,-17.03,0,13.44,51.72,190313_s49,-40mid
339.1886,-22.08,333.781,-33.13,339.208,-22.97,13.8844,11.04,124.7,190313_s49,-40mid
347.6632,-22.14,347.6654,-30,347.672,-20,4.859,7.86,24.75,190313_s49,-40mid
352.5218,-23.13,352.5244,-32.19,352.5362,-21.41,8.7198,9.06,54.19,190313_s49,-40mid
361.2422,-19.38,361.2442,-43.59,361.2544,-21.41,0,24.22,125.47,190313_s49,-40mid
366.0068,-18.28,361.2442,-43.59,366.0178,-17.34,11.131,25.31,48.66,190313_s49,-40mid
372.3704,-22.76,372.3752,-33.91,372.3798,-21.56,2.0014,11.15,44.84,190313_s49,-40mid
374.3736,-19.17,374.3766,-27.34,374.3892,-18.13,2.8634,8.18,67.76,190313_s49,-40mid
377.2362,-19.27,377.24,-27.81,377.2484,-18.75,4.981,8.54,56.2,190313_s49,-40mid
382.2174,-19.38,382.221,-30.78,382.2286,-18.13,11.9776,11.41,58.53,190313_s49,-40mid
394.1952,-19.11,394.1986,-30.16,394.208,-19.69,0,11.04,89.76,190313_s49,-40mid
499.2514,-19.53,499.253,-34.22,499.261,-19.53,1.8756,14.69,56.91,190313_s49,-40post
501.1264,-18.75,501.1286,-31.09,501.1382,-18.91,0,12.34,69.22,190313_s49,-40post
502.1994,-19.43,501.1286,-31.09,502.2152,-17.5,0,11.67,80.2,190313_s49,-40post
502.5074,-19.53,501.1286,-31.09,502.5152,-20.31,1.4042,11.56,34.69,190313_s49,-40post
502.531,-20.94,502.5328,-33.28,502.5434,-19.84,0.8504,12.34,62.06,190313_s49,-40post
503.3796,-20.21,503.3832,-27.81,503.3882,-19.53,1.0066,7.6,32.98,190313_s49,-40post
504.385,-19.84,504.3898,-27.81,504.3968,-18.44,0.4342,7.97,54.19,190313_s49,-40post
504.8208,-21.25,504.824,-30,504.8294,-19.53,0.3308,8.75,33.25,190313_s49,-40post
505.1536,-21.46,505.1548,-35.16,505.164,-21.56,0.5834,13.7,65.89,190313_s49,-40post
505.736,-19.69,505.7382,-36.25,505.7442,-21.72,0.429,16.56,84.81,190313_s49,-40post
506.1654,-23.44,506.1672,-30.16,506.1696,-20.31,0,6.72,3.34,190313_s49,-40post
564.7152,-20.42,564.7186,-32.66,564.7268,-20.31,0,12.24,60.71,190313_s49,-40post
565.1692,-20.05,564.7186,-32.66,565.1802,-20.47,1.689,12.6,59.73,190313_s49,-40post
566.4058,-25.94,566.4076,-35.78,566.4194,-21.09,0.3426,9.84,39.5,190313_s49,-40post
566.7486,-19.9,566.7502,-43.75,566.7596,-23.13,0.8992,23.85,135.2,190313_s49,-40post
567.647,-21.25,567.6494,-29.22,567.6556,-19.69,1.3196,7.97,38.97,190313_s49,-40post
568.967,-20.83,568.969,-36.56,568.9748,-20.16,1.2494,15.73,51.58,190313_s49,-40post
570.2148,-21.2,570.2184,-34.06,570.225,-20,0,12.86,48.57,190313_s49,-40post
571.2574,-21.46,570.2184,-34.06,571.2686,-20,2.721,12.6,41.13,190313_s49,-40post
572.9368,-22.03,572.9394,-30,572.9454,-18.91,1.472,7.97,29.5,190313_s49,-40post
574.409,-21.3,574.4114,-31.25,574.4214,-19.84,0.4656,9.95,35.75,190313_s49,-40post
574.8744,-21.15,574.877,-28.44,574.8816,-20.31,0.8194,7.29,22.11,190313_s49,-40post
575.6948,-21.46,575.6964,-30.16,575.7062,-21.09,0,8.7,93.99,190313_s49,-40post
580.1194,-20.78,575.6964,-30.16,580.1284,-20.63,5.3212,9.37,46.97,190313_s49,-40post
581.0148,-21.04,581.0176,-35.31,581.0216,-20,5.7378,14.27,45.11,190313_s49,-40post
586.752,-22.29,586.7554,-30.94,586.7618,-21.09,0.7304,8.65,34.61,190313_s49,-40post
587.4836,-20.68,587.4858,-29.22,587.4964,-20.16,2.313,8.54,43.14,190313_s49,-40post
589.797,-21.46,589.7988,-47.03,589.8084,-25.16,3.6678,25.57,159.68,190313_s49,-40post
593.4652,-22.03,593.4666,-34.69,593.4764,-20,1.6034,12.66,48.03,190313_s49,-40post
595.0666,-25.1,595.07,-32.34,595.0806,-21.88,0,7.24,31.18,190313_s49,-40post
596.1382,-21.82,595.07,-32.34,596.148,-21.09,1.1144,10.52,37.27,190313_s49,-40post
596.1812,-20.68,596.1844,-28.44,596.1896,-18.28,0.235,7.76,35.08,190313_s49,-40post
596.4164,-21.77,596.4194,-31.56,596.4228,-21.41,0.0402,9.79,27.5,190313_s49,-40post
596.4568,-20.73,596.4596,-37.34,596.466,-23.44,2.2966,16.61,89.49,190313_s49,-40post
598.7508,-27.08,598.7562,-31.87,598.7652,-22.5,0.3504,4.79,3.65,190313_s49,-40post
599.9776,-93.13,599.9794,-105.16,599.9808,-88.59,0.009,12.03,10.25,190313_s49,-70post
599.9848,-91.09,599.9884,-97.03,599.9916,-89.69,0,5.94,21.25,190313_s49,-70post
600.201,-91.25,599.9884,-97.03,600.2128,-88.59,0.4174,5.78,24.16,190313_s49,-70post
600.4032,-85.57,600.4058,-102.81,600.4146,-88.75,0.226,17.24,100.67,190313_s49,-70post
600.6276,-85.78,600.6318,-101.41,600.6434,-88.75,0.747,15.63,156.34,190313_s49,-70post
601.3764,-88.23,601.3788,-102.19,601.3916,-88.91,3.9658,13.96,94.52,190313_s49,-70post
605.338,-86.35,605.3446,-99.22,605.3504,-87.34,0.9212,12.86,90.28,190313_s49,-70post
606.2638,-86.25,606.2658,-97.03,606.2756,-87.19,1.0374,10.78,69.34,190313_s49,-70post
607.3004,-86.35,607.3032,-97.19,607.3136,-86.56,2.0458,10.83,57.07,190313_s49,-70post
609.3464,-88.59,609.349,-99.06,609.3634,-87.97,0.7202,10.47,58.34,190313_s49,-70post
610.0668,-89.06,610.0692,-101.09,610.0768,-82.66,1.1594,12.03,47.28,190313_s49,-70post
611.2262,-87.81,611.2286,-104.38,611.2338,-88.13,0.5068,16.56,61.97,190313_s49,-70post
611.7324,-87.71,611.7354,-100,611.743,-85.16,2.1428,12.29,58.69,190313_s49,-70post
613.8754,-86.82,613.8782,-98.75,613.8864,-84.84,1.4748,11.93,53.65,190313_s49,-70post
615.3512,-88.49,615.353,-104.38,615.3624,-86.72,1.0556,15.89,68.25,190313_s49,-70post
616.4066,-86.3,616.4086,-96.41,616.4126,-85.94,1.8742,10.1,28.4,190313_s49,-70post
618.2812,-86.51,618.2828,-100.47,618.2948,-87.03,0.8644,13.96,77.84,190313_s49,-70post
619.1458,-87.19,619.1472,-100.31,619.1584,-87.34,0,13.13,71.47,190313_s49,-70post
619.9092,-88.91,619.1472,-100.31,619.9208,-86.88,5.8522,11.41,25.34,190313_s49,-70post
624.9954,-87.81,624.9994,-95.78,625.008,-88.28,2.839,7.97,65.94,190313_s49,-70post
627.8366,-88.28,627.8384,-102.03,627.8462,-87.5,0.7216,13.75,55.63,190313_s49,-70post
628.5582,-87.03,628.56,-100,628.5662,-88.13,0.733,12.97,49.53,190313_s49,-70post
629.2918,-89.27,629.293,-112.03,629.3006,-90.31,0,22.76,93.56,190313_s49,-70post
630.7336,-88.54,629.293,-112.03,630.75,-99.84,0,23.49,269.08,190313_s49,-70post
630.7688,-104.17,629.293,-112.03,630.7774,-105.31,0,7.86,33.15,190313_s49,-70post
630.8226,-106.77,629.293,-112.03,630.8306,-100,0,5.26,6.79,190313_s49,-70post
630.8302,-106.09,629.293,-112.03,630.8332,-99.69,1.5424,5.94,0,190313_s49,-70post
630.833,-100.78,630.8354,-111.09,630.8442,-89.53,4.8196,10.31,57.63,190313_s49,-70post
635.652,-89.17,635.655,-96.41,635.6578,-87.97,1.1208,7.24,15.63,190313_s49,-70post
636.772,-88.91,636.7758,-102.19,636.7836,-88.75,1.6958,13.28,56.91,190313_s49,-70post
638.4704,-91.2,638.4716,-122.19,638.486,-94.22,3.9008,30.99,231.7,190313_s49,-70post
642.3698,-88.44,642.3724,-103.59,642.3798,-90,0,15.16,83.34,190313_s49,-70post
642.6152,-90.31,642.3724,-103.59,642.6298,-93.59,0,13.28,138.13,190313_s49,-70post
643.696,-97.14,642.3724,-103.59,643.7072,-94.53,1.3378,6.46,43.97,190313_s49,-70post
643.7068,-101.04,643.7102,-102.81,643.7198,-93.59,2.2606,1.77,0,190313_s49,-70post
645.9692,-88.54,645.9708,-106.41,645.9794,-90.63,0,17.86,89.76,190313_s49,-70post
648.2356,-89.27,645.9708,-106.41,648.2442,-86.41,4.6182,17.14,10.14,190313_s49,-70post
650.5868,-89.17,650.589,-98.13,650.5968,-88.28,1.9038,8.96,47.03,190313_s49,-70post
652.4906,-88.59,652.4928,-102.03,652.5014,-89.38,0.6128,13.44,74.13,190313_s49,-70post
653.104,-90.31,653.1056,-113.13,653.12,-91.72,1.0712,22.81,135.69,190313_s49,-70post
654.174,-90.05,654.1768,-103.44,654.182,-85.78,0.7372,13.39,60.82,190313_s49,-70post
654.9112,-91.56,654.914,-103.91,654.9204,-90.31,1.3102,12.34,59.13,190313_s49,-70post
656.2196,-91.93,656.2242,-112.03,656.2372,-95.94,1.7624,20.1,222.29,190313_s49,-70post
657.9854,-90,657.9866,-121.88,657.998,-95.94,0.3356,31.88,230.53,190313_s49,-70post
658.3208,-91.56,658.3222,-106.88,658.3328,-91.88,0.2376,15.31,77.84,190313_s49,-70post
658.5554,-89.17,658.5598,-100.31,658.5612,-86.25,0.279,11.15,18.41,190313_s49,-70post
658.8346,-92.34,658.8388,-106.09,658.8528,-93.13,3.0664,13.75,127.47,190313_s49,-70post
661.9038,-91.3,661.9052,-98.59,661.9122,-86.88,0.2902,7.29,21.77,190313_s49,-70post
662.1912,-90.31,662.1954,-100,662.206,-91.25,2.304,9.69,103,190313_s49,-70post
664.495,-88.8,664.4994,-97.81,664.5108,-90.31,1.0272,9.01,92.89,190313_s49,-70post
665.5204,-93.18,665.5266,-113.59,665.5368,-91.72,0.398,20.42,156.2,190313_s49,-70post
665.9204,-89.06,665.9246,-102.97,665.9406,-92.81,0,13.91,193.69,190313_s49,-70post
665.9572,-94.74,665.9246,-102.97,665.972,-92.66,0.1552,8.23,55.19,190313_s49,-70post
666.0752,-90.99,666.0798,-107.19,666.0922,-93.75,0.0626,16.2,171.2,190313_s49,-70post
666.138,-90.31,666.1424,-102.5,666.1566,-92.66,0.1024,12.19,146.47,190313_s49,-70post
666.242,-91.35,666.2448,-97.97,666.26,-90.31,0.054,6.61,66.64,190313_s49,-70post
666.2946,-91.56,666.2988,-101.41,666.3118,-92.5,0.108,9.84,110.84,190313_s49,-70post
666.401,-89.74,666.4068,-105.16,666.4184,-96.25,0.0702,15.42,180.21,190313_s49,-70post
666.4716,-101.3,666.477,-107.97,666.4842,-97.97,0.097,6.67,16.46,190313_s49,-70post
666.5712,-89.84,666.574,-102.81,666.5888,-92.5,0.0716,12.97,145.5,190313_s49,-70post
666.642,-89.9,666.6456,-99.38,666.6578,-90.47,0.1216,9.48,99.35,190313_s49,-70post
666.765,-89.48,666.7672,-99.38,666.782,-91.41,0.1266,9.9,122.8,190313_s49,-70post
666.889,-89.64,666.8938,-102.19,666.9072,-93.44,0,12.55,177.68,190313_s49,-70post
666.957,-88.8,666.8938,-102.19,666.9736,-91.41,0,13.39,142.78,190313_s49,-70post
667.0652,-91.82,666.8938,-102.19,667.0826,-90.63,0,10.36,95.01,190313_s49,-70post
667.0992,-89.27,666.8938,-102.19,667.1138,-91.88,0.276,12.92,109.82,190313_s49,-70post
667.1644,-96.56,667.1698,-100.94,667.179,-91.56,0,4.38,18.22,190313_s49,-70post
667.213,-93.96,667.1698,-100.94,667.2296,-89.22,0.0974,6.98,35.56,190313_s49,-70post
667.2644,-93.65,667.2672,-98.59,667.2734,-89.53,0,4.95,13.77,190313_s49,-70post
667.3622,-97.4,667.2672,-98.59,667.3736,-95.31,0.3092,1.2,32.58,190313_s49,-70post
667.5724,-91.82,667.5764,-101.88,667.591,-93.13,0.2906,10.05,121.73,190313_s49,-70post
667.8626,-90,667.867,-100.47,667.8796,-90.78,0.582,10.47,127.72,190313_s49,-70post
668.448,-89.43,668.449,-110.16,668.4592,-89.22,0.619,20.73,104.84,190313_s49,-70post
669.066,-87.4,669.068,-110.63,669.0702,-95.16,0.005,23.23,56.43,190313_s49,-70post
669.0718,-99.64,669.073,-104.38,669.085,-100.78,0.0878,4.74,67.17,190313_s49,-70post
669.1578,-100.94,669.1608,-107.34,669.1698,-98.28,0.035,6.41,49.84,190313_s49,-70post
669.1944,-100.05,669.1958,-108.75,669.214,-94.53,1.3514,8.7,92.12,190313_s49,-70post
670.5452,-89.17,670.5472,-111.72,670.5572,-98.13,0.0128,22.55,175.39,190313_s49,-70post
670.5572,-99.74,670.56,-109.22,670.5604,-99.38,0.0168,9.48,9.82,190313_s49,-70post
670.5754,-100.47,670.5768,-111.09,670.5778,-101.09,0.0034,10.63,12.47,190313_s49,-70post
670.578,-101.98,670.5802,-110.16,670.5806,-101.56,0,8.18,11.61,190313_s49,-70post
670.5972,-102.97,670.5802,-110.16,670.5998,-99.84,0.0242,7.19,7.69,190313_s49,-70post
670.5992,-109.17,670.6044,-110,670.6148,-94.53,0.1098,0.83,0,190313_s49,-70post
670.7126,-93.13,670.7142,-131.41,670.7258,-98.44,1.6158,38.28,283.5,190313_s49,-70post
672.328,-89.32,672.33,-108.75,672.3528,-103.59,0.8508,19.43,315.77,190313_s49,-70post
673.1756,-93.18,673.1808,-97.97,673.1898,-90.16,0,4.79,20.09,190313_s49,-70post
673.2292,-91.67,673.1808,-97.97,673.2424,-90.47,0,6.3,45.17,190313_s49,-70post
673.506,-91.61,673.1808,-97.97,673.5176,-89.84,0.416,6.35,35.89,190313_s49,-70post
673.5926,-91.82,673.5968,-99.53,673.6056,-90.94,0.2504,7.71,58.09,190313_s49,-70post
673.8416,-93.7,673.8472,-100.78,673.8502,-89.69,0.1132,7.08,15.08,190313_s49,-70post
673.955,-97.86,673.9604,-101.25,673.9654,-93.59,0,3.39,3.64,190313_s49,-70post
674.0312,-89.48,673.9604,-101.25,674.041,-89.69,0.3492,11.77,70.77,190313_s49,-70post
674.3054,-90.47,674.3096,-106.56,674.3234,-91.56,0.2578,16.09,159.09,190313_s49,-70post
674.5642,-90.21,674.5674,-99.69,674.574,-88.28,0,9.48,34.48,190313_s49,-70post
674.7368,-90.89,674.5674,-99.69,674.7506,-88.28,0.7406,8.8,42.14,190313_s49,-70post
675.3028,-92.97,675.308,-103.13,675.3154,-90.47,0.0852,10.16,51.84,190313_s49,-70post
675.3912,-89.48,675.3932,-101.56,675.4038,-90.47,0.3448,12.08,84.26,190313_s49,-70post
675.7348,-89.01,675.738,-101.09,675.7512,-90.78,0.2674,12.08,147.46,190313_s49,-70post
676.0002,-95.78,676.0054,-101.56,676.0112,-91.72,0,5.78,17.41,190313_s49,-70post
676.4944,-88.54,676.0054,-101.56,676.5066,-88.91,0.8312,13.02,64.08,190313_s49,-70post
676.8354,-89.38,676.8366,-99.84,676.8406,-88.28,1.0068,10.47,29.88,190313_s49,-70post
677.8408,-87.97,677.8434,-97.81,677.8558,-89.84,0,9.84,115.66,190313_s49,-70post
677.8898,-87.71,677.8434,-97.81,677.903,-88.75,0.5302,10.1,64.86,190313_s49,-70post
678.371,-89.01,678.3736,-95.94,678.3822,-85.16,0.3596,6.93,41,190313_s49,-70post
678.7302,-90.63,678.7332,-97.97,678.7418,-89.22,0,7.34,30.56,190313_s49,-70post
679.0774,-89.22,678.7332,-97.97,679.0876,-91.41,0.4,8.75,66.19,190313_s49,-70post
679.1302,-89.69,679.1332,-99.06,679.1476,-89.84,0,9.38,107.72,190313_s49,-70post
679.2406,-93.96,679.1332,-99.06,679.2426,-88.75,0.2538,5.1,0,190313_s49,-70post
679.3846,-90.05,679.387,-97.34,679.3944,-88.28,0.1582,7.29,31.67,190313_s49,-70post
679.542,-89.22,679.5452,-97.97,679.5524,-87.19,0.1136,8.75,39.16,190313_s49,-70post
679.6536,-92.81,679.6588,-98.13,679.667,-90.16,0.0552,5.31,24.66,190313_s49,-70post
679.7088,-90.89,679.714,-96.41,679.7212,-89.06,0,5.52,45.16,190313_s49,-70post
679.8384,-94.9,679.714,-96.41,679.8442,-88.28,0.1632,1.51,1.12,190313_s49,-70post
679.8732,-89.84,679.8772,-101.09,679.8838,-88.13,0,11.25,70.09,190313_s49,-70post
680.1234,-88.54,679.8772,-101.09,680.1372,-88.28,0.4416,12.55,60.7,190313_s49,-70post
680.3156,-88.96,680.3188,-103.28,680.329,-89.69,0.1266,14.32,84.48,190313_s49,-70post
680.4434,-90.52,680.4454,-101.72,680.454,-89.69,0,11.2,63.22,190313_s49,-70post
680.789,-90.1,680.4454,-101.72,680.8066,-90.94,0.5596,11.61,106.52,190313_s49,-70post
680.9998,-89.32,681.005,-97.5,681.0088,-89.53,0.0466,8.18,43.64,190313_s49,-70post
681.0458,-90.89,681.0516,-103.75,681.0622,-90.78,0.236,12.86,102.86,190313_s49,-70post
681.2824,-93.07,681.2876,-98.13,681.2974,-89.06,0.12,5.05,16.26,190313_s49,-70post
681.4058,-88.33,681.4076,-98.44,681.416,-89.22,0.2454,10.1,66.27,190313_s49,-70post
681.648,-94.69,681.653,-106.25,681.6654,-94.38,0.3876,11.56,109.88,190313_s49,-70post
682.037,-91.77,682.0406,-97.03,682.047,-88.91,0.066,5.26,17.75,190313_s49,-70post
682.104,-89.79,682.1066,-111.25,682.1156,-90.63,0.055,21.46,103.99,190313_s49,-70post
682.159,-90.89,682.1616,-98.59,682.166,-88.91,0,7.71,22.84,190313_s49,-70post
682.5376,-92.4,682.1616,-98.59,682.5468,-88.91,0.4148,6.2,24.23,190313_s49,-70post
682.5708,-98.49,682.5764,-111.56,682.58,-99.38,0,13.07,61.51,190313_s49,-70post
682.5796,-103.28,682.5764,-111.56,682.5826,-100,0,8.28,3.81,190313_s49,-70post
682.6008,-110.94,682.5764,-111.56,682.6084,-107.5,0.1244,0.63,8.47,190313_s49,-70post
682.6994,-106.46,682.7008,-113.59,682.7096,-96.56,0.54,7.14,1.93,190313_s49,-70post
683.2372,-88.33,683.2408,-102.81,683.244,-85.63,0.4796,14.48,47.23,190313_s49,-70post
683.718,-89.58,683.7204,-99.06,683.7308,-88.59,0.172,9.48,58.14,190313_s49,-70post
683.8896,-90.42,683.8924,-100.47,683.8994,-90.78,0.5132,10.05,53.9,190313_s49,-70post
684.402,-89.17,684.4056,-97.5,684.415,-90.31,0,8.33,69.09,190313_s49,-70post
