TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
200.9264,-24.69,200.9298,-37.19,200.9352,-24.69,0.2786,12.5,52.78,190213_s22,-70mid
201.2054,-25.31,201.2084,-35.31,201.2154,-22.97,0.548,10,47.03,190213_s22,-70mid
201.7534,-23.85,201.7564,-37.66,201.7642,-24.38,0.5046,13.8,62.64,190213_s22,-70mid
202.2594,-23.33,202.261,-49.53,202.2694,-23.75,0.0668,26.2,79.62,190213_s22,-70mid
202.3258,-24.79,202.3278,-34.06,202.3346,-22.34,0,9.27,29.19,190213_s22,-70mid
202.6124,-24.27,202.3278,-34.06,202.6174,-20.78,0.999,9.79,13.54,190213_s22,-70mid
203.3226,-21.72,203.3268,-31.25,203.3318,-22.81,0.3346,9.53,50.53,190213_s22,-70mid
203.658,-23.28,203.6614,-30.78,203.6686,-23.13,1.4038,7.5,40.5,190213_s22,-70mid
205.0624,-23.75,205.0652,-30.94,205.071,-23.28,0.0502,7.19,28.66,190213_s22,-70mid
205.113,-24.22,205.1154,-39.38,205.1244,-24.22,0.1762,15.16,76.16,190213_s22,-70mid
205.288,-24.38,205.2916,-34.69,205.2976,-23.13,0.5338,10.31,46.97,190213_s22,-70mid
205.8226,-23.28,205.8254,-34.69,205.8346,-24.22,0.092,11.41,66.97,190213_s22,-70mid
205.916,-24.27,205.9174,-35.16,205.9224,-24.22,0.535,10.89,30.59,190213_s22,-70mid
206.4496,-24.9,206.4524,-36.25,206.4604,-23.59,0.451,11.35,40.61,190213_s22,-70mid
206.9004,-23.85,206.9034,-33.44,206.9104,-22.5,0.0924,9.58,42.88,190213_s22,-70mid
206.9938,-23.44,206.9958,-39.69,207.0038,-25,0.023,16.25,82.84,190213_s22,-70mid
207.0178,-24.53,207.0188,-35.31,207.0206,-25,0.007,10.78,14.41,190213_s22,-70mid
207.0242,-25.83,207.0258,-46.25,207.0332,-25.78,0.7112,20.42,89.8,190213_s22,-70mid
207.7342,-26.2,207.737,-33.75,207.7438,-22.03,0.5034,7.55,18.23,190213_s22,-70mid
208.2374,-23.39,208.2404,-46.56,208.2486,-23.91,0.4856,23.18,128.59,190213_s22,-70mid
208.7236,-24.74,208.726,-35.78,208.7356,-23.28,0.3496,11.04,45.24,190213_s22,-70mid
209.072,-24.32,209.0756,-36.88,209.0806,-23.28,0.5588,12.55,48.58,190213_s22,-70mid
209.6304,-25.83,209.6344,-37.66,209.6414,-24.53,0.1848,11.82,44.32,190213_s22,-70mid
209.8164,-23.85,209.8192,-39.38,209.8288,-24.22,0.1532,15.52,71.81,190213_s22,-70mid
209.9704,-24.69,209.9724,-36.72,209.9808,-23.91,0.8052,12.03,52.59,190213_s22,-70mid
210.776,-23.59,210.7776,-41.72,210.7812,-24.69,0,18.13,45.47,190213_s22,-70mid
211.337,-23.49,210.7776,-41.72,211.3518,-23.59,0.9476,18.23,44.91,190213_s22,-70mid
211.7212,-25.31,211.7252,-42.03,211.7318,-25.47,0.1306,16.72,80.84,190213_s22,-70mid
211.8538,-24.69,211.8558,-31.56,211.862,-23.13,0.591,6.87,16.5,190213_s22,-70mid
212.4446,-24.95,212.4468,-41.88,212.4542,-25.47,0.3386,16.93,82.01,190213_s22,-70mid
212.7804,-23.13,212.7854,-35.31,212.7902,-23.91,0.6672,12.19,59.91,190213_s22,-70mid
213.4502,-24.48,213.4526,-38.75,213.4604,-23.44,0,14.27,58.64,190213_s22,-70mid
213.9496,-24.17,213.4526,-38.75,213.9568,-22.5,0.9324,14.58,29.07,190213_s22,-70mid
214.3828,-23.44,214.385,-33.13,214.3936,-23.75,0.1098,9.69,58.88,190213_s22,-70mid
214.4912,-24.69,214.4948,-32.5,214.5018,-22.34,0.1896,7.81,28.09,190213_s22,-70mid
214.6828,-23.54,214.6844,-49.06,214.6924,-25.47,0.5298,25.52,133.98,190213_s22,-70mid
215.2122,-25.36,215.2142,-49.38,215.2216,-24.38,0.2112,24.01,94.72,190213_s22,-70mid
215.4226,-25,215.4254,-39.06,215.433,-24.38,0.6696,14.06,62.22,190213_s22,-70mid
216.0918,-22.71,216.095,-32.5,216.1002,-22.97,1.2376,9.79,37.24,190213_s22,-70mid
217.3292,-24.69,217.3326,-36.25,217.3386,-24.06,0.193,11.56,47.59,190213_s22,-70mid
217.5236,-25.1,217.5256,-34.53,217.5328,-23.28,1.3764,9.43,26.3,190213_s22,-70mid
218.8972,-23.54,218.902,-34.53,218.9094,-23.28,1.4846,10.99,55.27,190213_s22,-70mid
220.3844,-24.38,220.3866,-38.75,220.3958,-25.16,1.9204,14.38,84.41,190213_s22,-70mid
222.304,-22.4,222.307,-40.47,222.313,-23.44,0.5798,18.07,86.21,190213_s22,-70mid
222.8848,-24.9,222.8868,-33.59,222.8942,-22.5,1.1068,8.7,36.72,190213_s22,-70mid
223.9914,-24.43,223.9936,-38.91,224.0008,-24.38,0.1558,14.48,54.66,190213_s22,-70mid
224.145,-24.48,224.1494,-32.34,224.1512,-22.5,1.7826,7.86,9.99,190213_s22,-70mid
225.9278,-26.72,225.932,-32.81,225.9376,-23.75,1.9462,6.09,12.22,190213_s22,-70mid
227.8758,-23.7,227.8782,-34.38,227.8862,-22.5,0.2164,10.68,47.11,190213_s22,-70mid
228.0912,-25.73,228.0946,-34.06,228.1064,-23.28,0.7054,8.33,27.08,190213_s22,-70mid
228.797,-24.06,228.8,-31.09,228.8104,-25,0.287,7.03,66.13,190213_s22,-70mid
229.085,-24.43,229.087,-32.5,229.092,-23.28,3.333,8.07,31.41,190213_s22,-70mid
232.4172,-23.18,232.42,-41.56,232.4276,-23.28,0.1264,18.39,84.2,190213_s22,-70mid
232.5438,-24.43,232.5464,-47.34,232.5528,-24.38,0.3692,22.92,98.86,190213_s22,-70mid
232.9126,-24.79,232.9156,-33.59,232.9266,-24.06,1.4692,8.8,39.96,190213_s22,-70mid
234.3816,-24.48,234.3848,-33.13,234.392,-22.81,0.2634,8.65,36.93,190213_s22,-70mid
234.6442,-24.9,234.6482,-31.09,234.653,-22.97,1.1618,6.2,21.06,190213_s22,-70mid
235.808,-24.95,235.81,-38.75,235.8172,-23.28,1.3508,13.8,47.18,190213_s22,-70mid
237.1582,-25.63,237.1608,-32.81,237.1654,-23.75,1.4884,7.19,13.03,190213_s22,-70mid
238.6466,-24.69,238.6492,-43.75,238.6558,-22.97,0.0326,19.06,74,190213_s22,-70mid
238.6804,-24.69,238.6818,-34.38,238.6902,-23.59,0.1714,9.69,21.22,190213_s22,-70mid
238.8508,-24.58,238.8532,-38.44,238.8614,-25.47,0.7998,13.85,78.47,190213_s22,-70mid
239.6492,-25.42,239.653,-34.69,239.657,-22.34,0.4262,9.27,28.07,190213_s22,-70mid
240.078,-25.42,240.0792,-32.03,240.085,-23.75,1.8206,6.61,32.28,190213_s22,-70mid
241.8976,-24.38,241.8998,-36.72,241.9076,-23.13,1.9666,12.34,36.34,190213_s22,-70mid
243.8642,-25.42,243.8664,-39.06,243.8744,-23.75,2.468,13.65,55.23,190213_s22,-70mid
246.3324,-24.48,246.3344,-32.19,246.3394,-23.91,0.7552,7.71,26.09,190213_s22,-70mid
247.0882,-24.74,247.0896,-39.38,247.0988,-23.13,0.857,14.64,65.37,190213_s22,-70mid
247.9446,-24.22,247.9466,-33.28,247.9584,-22.34,1.2034,9.06,34.88,190213_s22,-70mid
249.1484,-24.06,249.15,-45.78,249.1586,-23.59,0.2474,21.72,76.72,190213_s22,-70mid
249.3952,-24.06,249.3974,-36.88,249.405,-23.75,1.0538,12.81,56.5,190213_s22,-70mid
250.4498,-24.74,250.4512,-31.25,250.4576,-23.44,0.7096,6.51,22.02,190213_s22,-70mid
251.1588,-23.91,251.1608,-32.5,251.1702,-21.41,0.131,8.59,36.19,190213_s22,-70mid
251.2898,-24.95,251.2918,-49.84,251.301,-23.91,0.1608,24.9,96.72,190213_s22,-70mid
251.4484,-24.64,251.4526,-33.44,251.4586,-23.75,1.3778,8.8,32.57,190213_s22,-70mid
252.8266,-24.32,252.8304,-39.38,252.8352,-24.06,0.4864,15.05,57.27,190213_s22,-70mid
253.3146,-24.43,253.3168,-32.5,253.3258,-24.06,0.7224,8.07,41.44,190213_s22,-70mid
254.0364,-24.27,254.0392,-43.75,254.0504,-25.31,0.6634,19.48,109.17,190213_s22,-70mid
254.7006,-23.59,254.7026,-33.28,254.7128,-23.28,1.0516,9.69,54.66,190213_s22,-70mid
255.7512,-25.05,255.7542,-35.31,255.761,-24.06,1.4732,10.26,50.42,190213_s22,-70mid
257.223,-25.21,257.2274,-32.19,257.2338,-22.19,0.485,6.98,16.15,190213_s22,-70mid
257.7096,-23.75,257.7124,-35.63,257.7176,-23.44,0.0864,11.88,45.06,190213_s22,-70mid
257.7968,-24.64,257.7988,-35.63,257.8078,-22.34,0.6308,10.99,46.55,190213_s22,-70mid
258.4266,-23.8,258.4296,-37.81,258.4394,-23.13,1.876,14.01,79.29,190213_s22,-70mid
260.304,-24.11,260.3056,-54.69,260.3122,-25.94,7.5022,30.57,115.81,190213_s22,-70mid
267.8046,-24.53,267.8078,-33.91,267.8138,-23.44,4.5296,9.38,35.16,190213_s22,-70mid
272.3342,-25.21,272.3374,-41.72,272.3436,-24.53,0.0904,16.51,72.94,190213_s22,-70mid
272.4246,-25.21,272.4278,-38.44,272.4362,-24.53,2.2298,13.23,61.26,190213_s22,-70mid
274.6542,-24.11,274.6576,-47.97,274.6664,-25.47,0.1182,23.85,137.92,190213_s22,-70mid
274.7732,-23.7,274.7758,-32.66,274.7812,-22.97,0.9352,8.96,33.11,190213_s22,-70mid
275.7094,-24.69,275.711,-35,275.7166,-23.13,2.1924,10.31,37.69,190213_s22,-70mid
277.9012,-23.7,277.9034,-33.44,277.91,-23.44,0,9.74,40.09,190213_s22,-70mid
280.425,-25.36,277.9034,-33.44,280.4366,-24.22,3.8266,8.07,52.35,190213_s22,-70mid
281.7272,-26.04,281.73,-36.56,281.7362,-24.06,3.142,10.52,34.54,190213_s22,-70mid
284.8692,-25.31,284.872,-34.69,284.8798,-24.06,1.4966,9.38,37.66,190213_s22,-70mid
286.3658,-23.49,286.3686,-33.91,286.3762,-22.81,2.2548,10.42,45.26,190213_s22,-70mid
288.6202,-24.17,288.6234,-49.84,288.6318,-25.16,1.6566,25.68,140.08,190213_s22,-70mid
290.2784,-24.64,290.28,-34.38,290.2836,-22.81,0,9.74,10.69,190213_s22,-70mid
290.5612,-24.58,290.28,-34.38,290.5718,-22.97,3.1428,9.79,27.97,190213_s22,-70mid
293.4196,-23.54,293.4228,-48.28,293.43,-24.38,1.7278,24.74,122.46,190213_s22,-70mid
295.149,-25.05,295.1506,-52.66,295.1578,-26.41,0.9954,27.6,112.28,190213_s22,-70mid
296.142,-24.9,296.146,-31.87,296.1534,-23.13,0.0618,6.98,22.08,190213_s22,-70mid
296.205,-23.49,296.2078,-30.78,296.2152,-23.13,0.6934,7.29,37.24,190213_s22,-70mid
296.8992,-25.31,296.9012,-32.66,296.9082,-23.28,2.2406,7.34,22.75,190213_s22,-70mid
300.0134,-10.83,300.0172,-27.81,300.0242,-11.56,1.5506,16.98,95.61,190213_s22,-40mid
301.5654,-10.52,301.5678,-14.69,301.5734,-7.81,3.5128,4.17,16.01,190213_s22,-40mid
305.079,-8.02,305.0806,-26.41,305.0918,-9.69,2.1612,18.39,95.64,190213_s22,-40mid
307.2392,-8.7,307.2418,-17.19,307.2484,-8.91,0.211,8.49,42.99,190213_s22,-40mid
307.45,-9.53,307.4528,-20.31,307.459,-9.22,0,10.78,35.75,190213_s22,-40mid
310.3174,-9.11,307.4528,-20.31,310.3276,-8.28,7.4572,11.2,31.55,190213_s22,-40mid
314.908,-9.79,314.91,-17.81,314.9186,-7.81,1.027,8.02,36.03,190213_s22,-40mid
315.935,-10.47,315.937,-19.38,315.9426,-9.84,7.0548,8.91,34.13,190213_s22,-40mid
322.9882,-9.17,322.9918,-16.41,322.9994,-8.91,1.23,7.24,33.66,190213_s22,-40mid
324.2194,-8.85,324.2218,-24.06,324.2316,-9.22,0.1162,15.21,80.18,190213_s22,-40mid
324.336,-10.05,324.338,-29.84,324.3448,-7.97,2.175,19.79,71.75,190213_s22,-40mid
326.5098,-10.36,326.513,-17.66,326.5194,-9.53,2.8102,7.29,32.4,190213_s22,-40mid
329.3204,-9.48,329.3232,-15.16,329.3316,-7.81,0.3902,5.68,28.03,190213_s22,-40mid
329.7082,-11.46,329.7134,-15.78,329.7176,-9.06,0.5346,4.32,6.88,190213_s22,-40mid
330.2448,-8.33,330.248,-14.84,330.2556,-8.28,0.443,6.51,40.43,190213_s22,-40mid
330.6892,-9.74,330.691,-25,330.6996,-10.47,0,15.26,76.29,190213_s22,-40mid
340.6484,-9.53,330.691,-25,340.6552,-7.19,0,15.47,7.06,190213_s22,-40mid
343.9676,-9.38,330.691,-25,343.9754,-8.91,19.6002,15.63,27.72,190213_s22,-40mid
350.2886,-10.26,350.2912,-14.69,350.299,-7.5,9.0414,4.43,18.65,190213_s22,-40mid
359.3296,-9.22,359.3326,-17.34,359.3382,-8.44,4.1688,8.13,28.59,190213_s22,-40mid
363.4986,-8.23,363.5014,-19.22,363.509,-8.59,3.8276,10.99,43.71,190213_s22,-40mid
367.3248,-7.97,367.329,-15.47,367.3352,-7.03,0.6396,7.5,40.34,190213_s22,-40mid
367.964,-8.33,367.9686,-20.47,367.9736,-9.22,2.3792,12.14,58.58,190213_s22,-40mid
370.3448,-8.54,370.3478,-14.38,370.3542,-8.13,0.189,5.83,24.72,190213_s22,-40mid
370.5344,-7.76,370.5368,-16.41,370.5438,-7.5,1.117,8.65,41.94,190213_s22,-40mid
371.6506,-10.16,371.6538,-29.22,371.6626,-10.31,0.184,19.06,101.63,190213_s22,-40mid
371.8356,-10.26,371.8378,-22.81,371.8476,-9.38,1.0642,12.55,63.48,190213_s22,-40mid
372.8984,-9.64,372.902,-26.72,372.9092,-10.16,0,17.08,81.6,190213_s22,-40mid
373.18,-10.52,372.902,-26.72,373.1854,-9.06,1.4004,16.2,16.8,190213_s22,-40mid
374.3004,-8.49,374.3024,-18.28,374.3124,-8.59,0.0502,9.79,48.8,190213_s22,-40mid
374.3492,-8.33,374.3526,-18.59,374.3602,-7.97,2.5938,10.26,48.32,190213_s22,-40mid
376.944,-8.49,376.9464,-23.28,376.9536,-9.22,1.5582,14.79,71.86,190213_s22,-40mid
378.502,-9.06,378.5046,-21.88,378.5148,-9.53,0.1848,12.81,76.16,190213_s22,-40mid
378.6848,-10.36,378.6894,-22.19,378.6968,-9.38,0.9202,11.82,58.99,190213_s22,-40mid
379.6078,-10.26,379.6096,-17.5,379.619,-7.81,1.0812,7.24,50,190213_s22,-40mid
380.6876,-8.33,380.6908,-24.53,380.699,-7.97,0.8892,16.2,83.99,190213_s22,-40mid
381.5758,-8.54,381.58,-22.34,381.5858,-9.84,1.6234,13.8,79.66,190213_s22,-40mid
383.2,-9.58,383.2034,-22.03,383.2164,-10.47,0,12.45,92.51,190213_s22,-40mid
385.1764,-11.09,383.2034,-22.03,385.1838,-7.97,4.5434,10.94,7.16,190213_s22,-40mid
387.7442,-8.54,387.7468,-22.19,387.7558,-9.84,2.2644,13.65,86.43,190213_s22,-40mid
390.008,-8.96,390.0112,-17.66,390.0166,-8.28,1.5194,8.7,27.39,190213_s22,-40mid
391.526,-9.95,391.5306,-16.72,391.5348,-8.13,0,6.77,22.25,190213_s22,-40mid
395.1048,-8.28,391.5306,-16.72,395.114,-7.81,7.58,8.44,25.06,190213_s22,-40mid
499.796,-8.59,499.7982,-25.16,499.8052,-10.47,2.2896,16.56,87.84,190213_s22,-40post
502.0848,-7.76,502.0878,-22.5,502.0972,-9.53,0,14.74,91.63,190213_s22,-40post
502.6096,-8.59,502.0878,-22.5,502.618,-9.69,0.5366,13.91,40.31,190213_s22,-40post
502.6204,-10.36,502.6244,-19.84,502.63,-10.31,0.9964,9.48,32.27,190213_s22,-40post
503.6156,-8.96,503.6208,-17.66,503.6278,-8.28,1.0604,8.7,43.14,190213_s22,-40post
504.6778,-9.06,504.6812,-14.22,504.6908,-7.34,2.159,5.16,29.34,190213_s22,-40post
506.837,-9.9,506.8402,-14.53,506.8478,-7.97,1.1952,4.64,24.21,190213_s22,-40post
508.0324,-7.81,508.0354,-23.91,508.043,-9.06,0.8354,16.09,93,190213_s22,-40post
508.8674,-8.23,508.8708,-23.28,508.88,-8.91,0,15.05,91.6,190213_s22,-40post
512.1028,-7.45,508.8708,-23.28,512.1132,-5.78,0,15.83,26.71,190213_s22,-40post
513.1386,-8.18,508.8708,-23.28,513.1478,-7.03,5.4654,15.1,26.98,190213_s22,-40post
514.3344,-8.07,514.3362,-14.84,514.3452,-7.34,1.1614,6.77,30.57,190213_s22,-40post
515.4946,-7.81,515.4976,-27.5,515.5044,-9.84,0.6984,19.69,96.63,190213_s22,-40post
516.1944,-7.81,516.196,-25.31,516.204,-8.13,0.135,17.5,75.72,190213_s22,-40post
516.3282,-8.54,516.331,-20.47,516.3438,-8.91,0.657,11.93,75.23,190213_s22,-40post
516.9856,-8.44,516.988,-30,516.9948,-7.81,0.1998,21.56,99.97,190213_s22,-40post
517.184,-10.73,517.1878,-25.16,517.195,-8.91,2.0572,14.43,57.61,190213_s22,-40post
519.242,-8.18,519.245,-17.81,519.254,-6.88,0.6116,9.64,44.08,190213_s22,-40post
519.8544,-6.98,519.8566,-23.91,519.8654,-8.13,0.397,16.93,97.83,190213_s22,-40post
520.2508,-9.11,520.2536,-22.34,520.2634,-9.22,0.0424,13.23,68.96,190213_s22,-40post
520.2942,-9.95,520.296,-28.44,520.3058,-10,2.0888,18.49,82.55,190213_s22,-40post
522.3818,-9.11,522.3848,-18.28,522.39,-8.44,2.9708,9.17,30.94,190213_s22,-40post
525.3532,-6.46,525.3556,-27.66,525.3654,-9.38,0,21.2,128.07,190213_s22,-40post
528.5362,-8.18,525.3556,-27.66,528.5438,-5.78,4.407,19.48,17.25,190213_s22,-40post
529.7594,-9.84,529.7626,-19.84,529.7682,-7.97,1.2178,10,40.41,190213_s22,-40post
530.977,-9.58,530.9804,-16.25,530.987,-9.22,1.2704,6.67,33.91,190213_s22,-40post
532.2478,-8.07,532.2508,-24.06,532.2574,-9.06,4.3132,15.99,76.35,190213_s22,-40post
536.5618,-8.96,536.564,-27.19,536.5704,-8.91,0,18.23,70.89,190213_s22,-40post
538.9746,-8.85,536.564,-27.19,538.9816,-6.56,4.0038,18.33,5.22,190213_s22,-40post
540.5652,-5.63,540.5678,-17.19,540.577,-7.19,0,11.56,71,190213_s22,-40post
546.7314,-8.18,540.5678,-17.19,546.745,-8.44,6.2292,9.01,48.59,190213_s22,-40post
546.7916,-8.39,546.797,-13.28,546.7978,-5.94,0.475,4.9,8.4,190213_s22,-40post
547.2702,-8.7,547.272,-26.72,547.2828,-8.28,2.862,18.02,76.51,190213_s22,-40post
550.1306,-8.54,550.134,-12.97,550.14,-7.19,5.4982,4.43,21.22,190213_s22,-40post
555.63,-7.92,555.6322,-12.97,555.637,-6.88,0.2074,5.05,21.16,190213_s22,-40post
555.8378,-9.11,555.8396,-20,555.842,-7.03,1.1676,10.89,18.3,190213_s22,-40post
557.0046,-9.01,557.0072,-20.63,557.019,-9.06,6.0002,11.61,75.29,190213_s22,-40post
563.0044,-7.55,563.0074,-18.28,563.0186,-9.06,0.6698,10.73,80.28,190213_s22,-40post
563.673,-7.45,563.6772,-18.13,563.6842,-7.97,4.9778,10.68,54.44,190213_s22,-40post
568.6506,-9.32,568.655,-17.5,568.6626,-7.19,0,8.18,42.35,190213_s22,-40post
570.736,-7.29,568.655,-17.5,570.7464,-6.56,2.6666,10.21,33.77,190213_s22,-40post
571.3192,-9.27,571.3216,-30.47,571.333,-10.94,1.2612,21.2,114.4,190213_s22,-40post
572.5776,-8.91,572.5828,-13.75,572.589,-6.09,1.0236,4.84,21.75,190213_s22,-40post
573.603,-7.24,573.6064,-19.69,573.6128,-7.81,2.0742,12.45,56.57,190213_s22,-40post
575.6776,-7.92,575.6806,-22.03,575.6876,-7.97,1.0782,14.11,78.84,190213_s22,-40post
576.7548,-9.01,576.7588,-15.78,576.7672,-8.13,0.651,6.77,38.25,190213_s22,-40post
