TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
547.156,9.79,547.1616,-0.47,547.1816,4.38,0.0758,10.26,213.56,180313_s30,-40post
547.2322,3.18,547.2374,1.56,547.2496,8.28,0.3252,1.61,0,180313_s30,-40post
547.5574,7.6,547.5626,2.03,547.577,7.5,0.1646,5.57,65,180313_s30,-40post
547.7224,7.19,547.7272,-1.09,547.7386,5.31,0.0328,8.28,85.78,180313_s30,-40post
547.7548,-0.52,547.76,-6.25,547.773,2.81,0,5.73,29.51,180313_s30,-40post
548.1192,6.61,547.76,-6.25,548.1336,6.25,0,12.86,59.39,180313_s30,-40post
548.7798,5.26,547.76,-6.25,548.803,5,1.3818,11.51,107.66,180313_s30,-40post
549.1354,4.32,549.1418,-4.53,549.1562,5.78,0.143,8.85,84.12,180313_s30,-40post
549.2794,4.69,549.2848,1.87,549.2944,7.81,0.8588,2.81,7.56,180313_s30,-40post
550.138,7.86,550.1436,0.31,550.1562,6.72,1.13,7.55,87.99,180313_s30,-40post
551.2682,3.7,551.2736,-2.66,551.2912,3.59,0.9098,6.35,104.1,180313_s30,-40post
552.1782,4.53,552.1834,2.03,552.1916,7.5,0.3574,2.5,14.09,180313_s30,-40post
552.5366,7.03,552.5408,-1.56,552.5576,5.47,2.1078,8.59,109.28,180313_s30,-40post
554.6432,9.58,554.6486,0,554.6648,5.63,1.8984,9.58,158.32,180313_s30,-40post
556.5418,8.07,556.547,-2.19,556.5682,1.25,1.1374,10.26,189.02,180313_s30,-40post
557.6798,0.73,557.6844,-2.97,557.7002,5.78,0.1592,3.7,20.05,180313_s30,-40post
557.838,4.69,557.8436,-1.41,557.8624,4.84,0.645,6.09,84.41,180313_s30,-40post
558.4832,5.52,558.4886,2.19,558.4966,7.34,0.717,3.33,14.58,180313_s30,-40post
559.2002,2.34,559.2056,0,559.2168,7.19,1.297,2.34,5.5,180313_s30,-40post
560.4978,9.9,560.5026,0.47,560.5148,7.66,0,9.43,99.33,180313_s30,-40post
560.5734,8.13,560.5026,0.47,560.5946,5.78,0.5328,7.66,162.22,180313_s30,-40post
561.03,5.94,561.0354,-1.87,561.054,4.53,1.25,7.81,108.84,180313_s30,-40post
562.28,7.97,562.2854,2.66,562.2946,8.75,1.2932,5.31,39.31,180313_s30,-40post
563.5734,8.23,563.5786,1.41,563.5946,7.34,0.1308,6.82,104.85,180313_s30,-40post
563.703,5.36,563.7094,-6.72,563.7306,3.44,0.2024,12.08,205.89,180313_s30,-40post
563.9064,0.78,563.9118,-2.5,563.9174,4.84,0,3.28,4.91,180313_s30,-40post
566.6566,7.92,563.9118,-2.5,566.6732,7.81,3.2334,10.42,73.75,180313_s30,-40post
567.1416,7.08,567.1452,-0.31,567.164,3.28,0,7.4,168.46,180313_s30,-40post
570.7798,8.75,567.1452,-0.31,570.7902,9.06,3.9286,9.06,26.34,180313_s30,-40post
571.0686,2.6,571.0738,-2.03,571.093,5,0,4.64,45.81,180313_s30,-40post
571.9058,7.34,571.0738,-2.03,571.9306,6.25,3.6798,9.38,108,180313_s30,-40post
574.7512,9.64,574.7536,1.87,574.758,8.75,0.0904,7.76,28.82,180313_s30,-40post
574.839,7.6,574.844,-0.47,574.865,3.75,0,8.07,154.42,180313_s30,-40post
576.3532,4.38,574.844,-0.47,576.3698,7.81,2.0254,4.84,8.56,180313_s30,-40post
576.8648,5.57,576.8694,-2.34,576.8886,4.06,0.8086,7.92,121.5,180313_s30,-40post
577.6726,4.17,577.678,-0.63,577.6922,5.47,0.5472,4.79,42.44,180313_s30,-40post
578.2206,7.81,578.2252,-4.38,578.2412,6.56,0,12.19,140.81,180313_s30,-40post
578.4846,4.32,578.2252,-4.38,578.4994,5.47,2.5198,8.7,45.63,180313_s30,-40post
580.7416,8.75,580.745,-0.78,580.7594,7.34,1.5124,9.53,94.66,180313_s30,-40post
582.2522,6.98,582.2574,-2.03,582.2722,4.53,0.432,9.01,117.51,180313_s30,-40post
582.6842,4.74,582.6894,-1.41,582.7104,1.09,0,6.15,125.69,180313_s30,-40post
583.3712,8.75,582.6894,-1.41,583.3928,8.13,0,10.16,103.47,180313_s30,-40post
583.5658,5.89,582.6894,-1.41,583.5882,3.59,2.6892,7.29,120.98,180313_s30,-40post
585.3728,7.45,585.3786,0,585.3934,5.63,0.6214,7.45,110.92,180313_s30,-40post
585.9952,6.77,586,-0.47,586.0162,4.84,0,7.24,124.76,180313_s30,-40post
587.889,3.96,586,-0.47,587.9122,1.56,0,4.43,125.97,180313_s30,-40post
589.1808,5.21,586,-0.47,589.2072,5.63,0,5.68,91.76,180313_s30,-40post
589.9174,5.57,586,-0.47,589.9372,5.63,6.1606,6.04,64.61,180313_s30,-40post
592.156,6.56,592.1606,-0.31,592.1746,5,1.579,6.88,101.31,180313_s30,-40post
593.7342,4.01,593.7396,-2.5,593.7536,3.91,1.2226,6.51,75.79,180313_s30,-40post
594.958,4.38,594.9622,-2.66,594.9802,2.34,0.2784,7.03,127.28,180313_s30,-40post
595.2352,5.26,595.2406,-0.47,595.2528,5.63,0.9486,5.73,49.95,180313_s30,-40post
596.1862,6.56,596.1892,0.78,596.1946,9.53,0.5664,5.78,11.31,180313_s30,-40post
596.7504,1.51,596.7556,-2.97,596.7722,3.13,1.0922,4.48,56.89,180313_s30,-40post
597.841,6.15,597.8478,-2.97,597.8654,5.47,0.0708,9.11,110.34,180313_s30,-40post
597.9134,5.16,597.9186,-0.63,597.9322,3.59,0.5026,5.78,86.19,180313_s30,-40post
600.8318,-28.07,600.834,-34.69,600.8476,-27.5,0,6.61,57.99,180313_s30,-70post
601.0276,-30.57,600.834,-34.69,601.044,-33.13,0.5472,4.11,112.18,180313_s30,-70post
601.3776,-34.27,601.3812,-39.22,601.4002,-31.41,0.117,4.95,32.63,180313_s30,-70post
601.493,-29.01,601.4982,-39.22,601.5114,-31.41,0.4794,10.21,131.75,180313_s30,-70post
601.9732,-33.13,601.9776,-39.22,601.9884,-32.5,0.1496,6.09,54.59,180313_s30,-70post
602.1218,-32.71,602.1272,-39.22,602.1458,-34.22,0,6.51,122.15,180313_s30,-70post
603.0404,-32.03,602.1272,-39.22,603.0614,-35.63,1.2078,7.19,152,180313_s30,-70post
603.331,-30,603.335,-39.69,603.3512,-35.94,0.0594,9.69,198.75,180313_s30,-70post
603.392,-28.54,603.3944,-39.53,603.4034,-29.06,0,10.99,49.95,180313_s30,-70post
603.463,-32.45,603.3944,-39.53,603.4806,-32.34,0.2274,7.08,61.99,180313_s30,-70post
603.6172,-29.38,603.6218,-36.56,603.6334,-30,0.091,7.19,66,180313_s30,-70post
603.7076,-33.44,603.7128,-37.19,603.729,-31.56,0.1464,3.75,44.13,180313_s30,-70post
603.857,-31.72,603.8592,-37.03,603.87,-30.31,0.1096,5.31,17.53,180313_s30,-70post
603.9636,-32.14,603.9688,-39.06,603.9832,-32.5,0.309,6.93,82.84,180313_s30,-70post
604.2726,-43.49,604.2778,-49.22,604.2936,-40.47,0.4262,5.73,66.8,180313_s30,-70post
604.6982,-30,604.704,-40.94,604.716,-32.66,0.1832,10.94,120.91,180313_s30,-70post
604.8818,-34.58,604.8872,-36.72,604.8928,-30.94,0.4334,2.14,0.98,180313_s30,-70post
605.3158,-29.95,605.3206,-38.44,605.339,-33.59,0.2676,8.49,167.53,180313_s30,-70post
605.5826,-33.8,605.5882,-39.53,605.6072,-33.13,0.6662,5.73,80.43,180313_s30,-70post
606.2526,-27.55,606.2544,-37.34,606.2586,-29.37,0.6474,9.79,36.33,180313_s30,-70post
606.8978,-28.85,606.9018,-39.22,606.9198,-34.84,0.3026,10.36,224.28,180313_s30,-70post
607.198,-29.53,607.2044,-41.88,607.2254,-34.06,0.1952,12.34,222.63,180313_s30,-70post
607.3956,-29.38,607.3996,-35.94,607.4156,-30.62,0.4176,6.56,96.28,180313_s30,-70post
607.812,-33.65,607.8172,-39.22,607.8326,-32.03,0.4842,5.57,58.32,180313_s30,-70post
608.2986,-32.34,608.3014,-40.94,608.3216,-35.47,0,8.59,174.38,180313_s30,-70post
608.3772,-28.13,608.3014,-40.94,608.3938,-29.84,0.2756,12.81,91.34,180313_s30,-70post
608.5732,-29.69,608.577,-38.28,608.5914,-30.47,0.7178,8.59,82.38,180313_s30,-70post
609.29,-30.89,609.2948,-38.91,609.313,-33.28,0,8.02,141.24,180313_s30,-70post
609.3936,-32.76,609.2948,-38.91,609.419,-40.31,2.0456,6.15,243.3,180313_s30,-70post
611.3362,-32.19,611.3404,-38.75,611.3556,-33.28,0.3188,6.56,108.22,180313_s30,-70post
611.6494,-34.32,611.6592,-48.91,611.6758,-37.81,1.8152,14.58,236.79,180313_s30,-70post
613.4692,-32.24,613.4744,-40.94,613.4918,-34.22,0.869,8.7,122.59,180313_s30,-70post
614.3392,-27.76,614.3434,-36.88,614.3568,-29.37,0.6116,9.11,104.11,180313_s30,-70post
614.9512,-32.08,614.955,-41.09,614.9716,-33.91,0.6096,9.01,151.02,180313_s30,-70post
615.5608,-32.86,615.5646,-40.78,615.5848,-35.78,0,7.92,154.83,180313_s30,-70post
616.593,-31.46,615.5646,-40.78,616.614,-32.66,1.9148,9.32,106.33,180313_s30,-70post
617.4754,-29.01,617.4794,-38.59,617.5006,-34.22,0,9.58,176.89,180313_s30,-70post
618.124,-29.64,617.4794,-38.59,618.1466,-29.22,1.109,8.96,76.63,180313_s30,-70post
618.584,-32.71,618.5884,-44.06,618.6048,-35.94,0.5174,11.35,162.19,180313_s30,-70post
619.1,-29.58,619.1058,-41.09,619.125,-33.91,0.101,11.51,200.13,180313_s30,-70post
619.2018,-31.82,619.2068,-43.91,619.2262,-33.13,0.2836,12.08,157.75,180313_s30,-70post
619.4852,-28.39,619.4904,-34.53,619.5076,-29.37,0.0404,6.15,77.24,180313_s30,-70post
619.526,-33.54,619.5308,-40.63,619.5492,-35.31,0.275,7.08,143.47,180313_s30,-70post
619.8016,-31.51,619.8058,-38.91,619.8274,-37.81,0.524,7.4,172.1,180313_s30,-70post
620.3172,-33.44,620.3298,-54.06,620.3486,-43.13,0.1274,20.63,473.19,180313_s30,-70post
620.4522,-31.46,620.4572,-39.22,620.4786,-34.38,0.2786,7.76,138.49,180313_s30,-70post
620.733,-26.82,620.7358,-33.44,620.749,-26.41,0,6.61,45.97,180313_s30,-70post
620.8468,-29.74,620.7358,-33.44,620.8716,-32.81,0.1858,3.7,152.98,180313_s30,-70post
620.9166,-31.41,620.9216,-42.5,620.9426,-39.06,0.3666,11.09,241.53,180313_s30,-70post
621.2844,-30.47,621.2882,-37.97,621.3094,-31.25,0.2426,7.5,136.03,180313_s30,-70post
621.5224,-38.85,621.5308,-48.75,621.5498,-37.66,0.2622,9.9,133.47,180313_s30,-70post
621.7878,-35.16,621.793,-38.13,621.809,-32.5,0.4006,2.97,24.03,180313_s30,-70post
622.188,-34.43,622.1936,-39.53,622.2092,-32.81,0.137,5.1,51.51,180313_s30,-70post
622.3268,-32.66,622.3306,-42.03,622.351,-35,0.0826,9.38,179.78,180313_s30,-70post
622.4078,-34.06,622.4132,-39.38,622.4276,-32.5,0.6952,5.31,50.91,180313_s30,-70post
623.1034,-28.75,623.1084,-38.59,623.127,-33.28,0.0388,9.84,175.53,180313_s30,-70post
623.1434,-34.17,623.1472,-43.59,623.1658,-37.03,0.866,9.43,169.27,180313_s30,-70post
624.009,-30.31,624.0132,-38.28,624.0304,-33.44,0.1318,7.97,144.06,180313_s30,-70post
624.1388,-28.23,624.145,-39.06,624.1624,-33.59,0,10.83,199.3,180313_s30,-70post
624.463,-28.02,624.145,-39.06,624.4842,-30.94,0.4574,11.04,131.79,180313_s30,-70post
624.599,-31.88,624.6024,-37.81,624.6226,-32.5,1.004,5.94,136.06,180313_s30,-70post
625.598,-31.25,625.6064,-42.97,625.6178,-33.13,0.3998,11.72,118.31,180313_s30,-70post
626.002,-29.22,626.0062,-37.81,626.0272,-35.78,0.4038,8.59,193.22,180313_s30,-70post
626.4048,-28.96,626.41,-38.59,626.4316,-34.84,0.3026,9.64,216.03,180313_s30,-70post
626.7112,-35.83,626.7126,-38.44,626.731,-32.19,0.0692,2.6,21.08,180313_s30,-70post
626.7766,-32.45,626.7818,-38.13,626.7896,-30.94,0.5326,5.68,28.44,180313_s30,-70post
627.3094,-27.86,627.3144,-36.88,627.3298,-31.72,0.287,9.01,155.52,180313_s30,-70post
627.5964,-33.28,627.6014,-42.5,627.616,-34.38,0.574,9.22,131.66,180313_s30,-70post
628.1692,-33.33,628.1754,-40.16,628.1898,-31.41,0,6.82,69.57,180313_s30,-70post
629.1716,-27.5,628.1754,-40.16,629.1842,-27.19,1.2468,12.66,38.84,180313_s30,-70post
629.4168,-30.57,629.4222,-32.81,629.4274,-25.78,0.9326,2.24,0,180313_s30,-70post
630.3496,-30.83,630.3548,-37.81,630.3722,-31.87,0.8878,6.98,98.56,180313_s30,-70post
631.2402,-27.45,631.2426,-46.72,631.2546,-30.62,0.7058,19.27,155.73,180313_s30,-70post
631.943,-32.34,631.9484,-35.94,631.9596,-30.31,0.0346,3.59,18.72,180313_s30,-70post
631.9778,-33.59,631.983,-38.28,631.9948,-30.31,0.3072,4.69,24.47,180313_s30,-70post
632.285,-31.67,632.2902,-35.94,632.3032,-29.37,0.5944,4.27,37.55,180313_s30,-70post
632.8794,-29.38,632.8846,-34.53,632.897,-28.91,0.2536,5.16,50.97,180313_s30,-70post
633.1342,-32.03,633.1382,-40.47,633.1592,-40.94,0.118,8.44,235.44,180313_s30,-70post
633.2526,-29.74,633.2562,-37.66,633.2728,-30.94,2.6832,7.92,111.81,180313_s30,-70post
635.937,-35.89,635.9394,-41.72,635.9574,-36.72,1.4332,5.83,129.79,180313_s30,-70post
637.3674,-32.6,637.3726,-35.16,637.3876,-30.16,2.0584,2.55,5.63,180313_s30,-70post
639.4264,-28.23,639.431,-50.16,639.4472,-35,0.5254,21.93,274.59,180313_s30,-70post
639.9496,-30.05,639.9564,-43.28,639.9736,-34.69,0,13.23,218.71,180313_s30,-70post
640.2586,-29.58,639.9564,-43.28,640.279,-30.47,0.4498,13.7,111.83,180313_s30,-70post
640.401,-32.92,640.4062,-37.66,640.4176,-28.28,1.3792,4.74,20.37,180313_s30,-70post
641.781,-26.2,641.7854,-34.22,641.7998,-27.81,0.1302,8.02,93.21,180313_s30,-70post
641.9124,-32.19,641.9156,-37.19,641.9342,-28.59,0.2944,5,41.22,180313_s30,-70post
642.2066,-27.97,642.21,-35.47,642.2268,-28.44,0,7.5,95.25,180313_s30,-70post
644.4394,-29.22,642.21,-35.47,644.453,-27.97,0,6.25,42.81,180313_s30,-70post
644.6822,-30,642.21,-35.47,644.6972,-28.59,2.7864,5.47,29.59,180313_s30,-70post
644.9944,-29.27,644.9964,-33.75,645.007,-26.25,0.1178,4.48,12.05,180313_s30,-70post
645.1098,-33.96,645.1142,-42.34,645.1358,-35.94,0,8.39,175.17,180313_s30,-70post
645.2188,-29.11,645.1142,-42.34,645.2392,-29.22,0.3124,13.23,107.74,180313_s30,-70post
645.4214,-31.3,645.4266,-37.19,645.4394,-30.16,0.2646,5.89,48.83,180313_s30,-70post
645.6888,-28.49,645.6912,-37.03,645.7042,-26.56,0.832,8.54,34.03,180313_s30,-70post
646.518,-33.96,646.5232,-37.34,646.5346,-30.78,0.2204,3.39,8.69,180313_s30,-70post
646.7394,-26.61,646.7436,-35.94,646.7564,-28.13,0.882,9.32,81.76,180313_s30,-70post
647.6204,-26.98,647.6256,-37.34,647.6412,-32.03,0,10.36,170.84,180313_s30,-70post
647.9356,-32.5,647.6256,-37.34,647.9578,-35.16,1.32,4.84,147.19,180313_s30,-70post
648.9406,-32.76,648.9456,-40.63,648.9606,-34.06,0.626,7.86,105.05,180313_s30,-70post
649.5644,-37.08,649.5716,-41.88,649.584,-33.75,0.161,4.79,26.22,180313_s30,-70post
649.7292,-28.91,649.7326,-36.88,649.7526,-31.25,0,7.97,146.44,180313_s30,-70post
650.6252,-31.41,649.7326,-36.88,650.6388,-27.97,1.0224,5.47,0,180313_s30,-70post
650.7506,-29.32,650.755,-34.84,650.7732,-29.22,0,5.52,69.94,180313_s30,-70post
652.6058,-33.18,650.755,-34.84,652.62,-30.16,0,1.67,8.91,180313_s30,-70post
653.1508,-31.04,650.755,-34.84,653.1742,-34.06,3.178,3.8,158.14,180313_s30,-70post
653.9276,-31.51,653.933,-41.41,653.954,-38.44,0.8272,9.9,195.01,180313_s30,-70post
654.7546,-31.41,654.7602,-38.28,654.7742,-30.16,0.1296,6.88,60.13,180313_s30,-70post
654.8844,-30.57,654.8898,-37.19,654.903,-31.41,0.379,6.61,84.51,180313_s30,-70post
655.2636,-32.4,655.2688,-35.63,655.2808,-29.22,0,3.23,13.19,180313_s30,-70post
655.8798,-31.87,655.2688,-35.63,655.9014,-32.34,1.5998,3.75,111.94,180313_s30,-70post
656.8648,-30.73,656.8686,-40.47,656.8888,-34.22,0.6234,9.74,174.64,180313_s30,-70post
657.488,-30.99,657.492,-38.75,657.5086,-34.38,0.4566,7.76,151.35,180313_s30,-70post
657.941,-31.41,657.9486,-41.09,657.9602,-32.03,0.1186,9.69,110.47,180313_s30,-70post
658.0634,-31.72,658.0672,-40.47,658.0892,-37.19,1.1758,8.75,182.16,180313_s30,-70post
659.2396,-29.74,659.243,-38.44,659.2572,-32.03,0.751,8.7,115.67,180313_s30,-70post
659.989,-32.34,659.994,-37.66,660.0092,-32.5,1.1536,5.31,66.75,180313_s30,-70post
661.1424,-28.33,661.1476,-36.88,661.16,-28.59,1.007,8.54,84.01,180313_s30,-70post
662.146,-29.74,662.1546,-42.5,662.166,-34.84,0.2512,12.76,169.57,180313_s30,-70post
662.4034,-28.91,662.4058,-35.31,662.422,-30,0.8552,6.41,93.09,180313_s30,-70post
663.2544,-27.66,663.261,-39.38,663.2778,-30.78,0.7676,11.72,185.87,180313_s30,-70post
664.024,-31.3,664.0286,-40.47,664.0388,-32.5,1.289,9.17,93.84,180313_s30,-70post
665.3136,-28.75,665.3176,-40.16,665.3372,-32.03,0.1912,11.41,183.56,180313_s30,-70post
665.5002,-32.92,665.5088,-49.06,665.5196,-38.13,0,16.15,208.99,180313_s30,-70post
665.7296,-30.62,665.5088,-49.06,665.752,-31.09,0.9654,18.44,103.09,180313_s30,-70post
666.4694,-29.9,666.4742,-39.84,666.49,-32.03,1.299,9.95,126.39,180313_s30,-70post
667.7706,-33.96,667.7732,-44.53,667.7942,-42.81,0.3102,10.57,230.6,180313_s30,-70post
668.0742,-30.99,668.0834,-42.97,668.0998,-34.38,0,11.98,199.06,180313_s30,-70post
668.792,-31.09,668.0834,-42.97,668.8122,-29.37,0.9292,11.88,36.69,180313_s30,-70post
669.009,-28.39,669.0126,-37.97,669.0336,-36.56,0,9.58,183.29,180313_s30,-70post
669.72,-29.06,669.0126,-37.97,669.7386,-29.84,1.5226,8.91,98.59,180313_s30,-70post
670.53,-33.7,670.5352,-37.19,670.5446,-29.69,0,3.49,0,180313_s30,-70post
670.9166,-28.02,670.5352,-37.19,670.9318,-28.13,0,9.17,53.92,180313_s30,-70post
670.9564,-32.86,670.5352,-37.19,670.9784,-33.28,1.1704,4.32,99.44,180313_s30,-70post
671.7,-33.91,671.7056,-37.34,671.7184,-31.25,0.344,3.44,45.78,180313_s30,-70post
672.0442,-28.23,672.0496,-35,672.0604,-29.37,0,6.77,70.32,180313_s30,-70post
672.5502,-30.42,672.0496,-35,672.5694,-31.09,1.0792,4.58,91.6,180313_s30,-70post
673.124,-30.57,673.1288,-37.34,673.1368,-32.34,0.5888,6.77,53.74,180313_s30,-70post
673.7142,-28.33,673.7176,-35,673.7372,-29.22,0,6.67,90.01,180313_s30,-70post
674.5344,-32.08,673.7176,-35,674.5568,-36.09,2.748,2.92,192.45,180313_s30,-70post
676.4626,-36.88,676.4656,-41.88,676.4838,-38.75,0.4544,5,125.28,180313_s30,-70post
676.9106,-32.14,676.92,-49.69,676.9298,-38.75,0.184,17.55,227.45,180313_s30,-70post
677.0986,-32.81,677.104,-41.72,677.1208,-35.31,0.993,8.91,138.47,180313_s30,-70post
678.0916,-27.76,678.097,-38.44,678.1134,-32.81,0.4764,10.68,164.27,180313_s30,-70post
678.5682,-38.59,678.5734,-43.28,678.5872,-37.81,0.2366,4.69,45.63,180313_s30,-70post
678.8048,-38.39,678.81,-43.75,678.8146,-36.09,0,5.36,29.15,180313_s30,-70post
679.6306,-32.5,678.81,-43.75,679.6388,-29.22,1.0214,11.25,9.06,180313_s30,-70post
679.8262,-31.35,679.8314,-35.78,679.8392,-30,0.9846,4.43,22.66,180313_s30,-70post
680.8142,-27.92,680.816,-36.56,680.8324,-29.69,0.5606,8.65,123.74,180313_s30,-70post
681.3724,-31.25,681.3766,-37.97,681.3844,-29.69,0.0816,6.72,27.34,180313_s30,-70post
681.454,-32.14,681.4582,-44.84,681.474,-34.53,0.1188,12.71,138.9,180313_s30,-70post
681.5724,-30.78,681.577,-40.16,681.5976,-33.91,0.3128,9.38,167.66,180313_s30,-70post
681.8846,-34.9,681.8898,-40.78,681.9022,-35.16,0,5.89,55.6,180313_s30,-70post
682.2526,-34.43,681.8898,-40.78,682.2752,-35,0.5662,6.35,129.41,180313_s30,-70post
682.4504,-36.15,682.456,-39.53,682.4652,-33.28,0.3838,3.39,19,180313_s30,-70post
682.8314,-29.64,682.8398,-43.59,682.8508,-33.44,1.2102,13.96,176.49,180313_s30,-70post
684.0448,-33.75,684.05,-39.22,684.0554,-33.75,0,5.47,23.69,180313_s30,-70post
684.065,-40.73,684.05,-39.22,684.0778,-34.84,0.2804,1.51,0,180313_s30,-70post
684.3242,-30.78,684.3304,-37.34,684.3384,-29.84,0,6.56,49.44,180313_s30,-70post
684.5562,-32.29,684.3304,-37.34,684.5742,-30.78,1.5382,5.05,64.01,180313_s30,-70post
685.8608,-32.19,685.8686,-47.5,685.8846,-36.72,0.4818,15.31,215.31,180313_s30,-70post
686.3468,-32.08,686.3504,-36.09,686.3656,-30.31,0.2198,4.01,48.89,180313_s30,-70post
686.5648,-31.77,686.5702,-35.78,686.5806,-30.78,0,4.01,28.04,180313_s30,-70post
687.5582,-31.46,686.5702,-35.78,687.5842,-34.84,1.2028,4.32,137.29,180313_s30,-70post
687.7636,-28.39,687.773,-42.03,687.7872,-32.81,0.2484,13.65,203.46,180313_s30,-70post
688.016,-32.81,688.0214,-38.13,688.0402,-31.56,0.8536,5.31,55.59,180313_s30,-70post
688.872,-27.19,688.875,-42.5,688.8966,-38.75,0,15.31,353.75,180313_s30,-70post
688.9308,-32.5,688.875,-42.5,688.9572,-36.56,0.5786,10,166.47,180313_s30,-70post
689.4484,-29.22,689.4536,-35.94,689.4734,-31.41,0.726,6.72,127.66,180313_s30,-70post
690.1734,-31.09,690.1796,-42.81,690.1986,-34.69,0,11.72,195.09,180313_s30,-70post
690.8072,-30.47,690.1796,-42.81,690.8148,-29.37,0.6728,12.34,16.38,180313_s30,-70post
690.8472,-29.17,690.8524,-35.78,690.8556,-28.13,0.0246,6.61,16.2,180313_s30,-70post
690.8736,-33.7,690.877,-42.5,690.898,-41.09,0.6648,8.8,226.84,180313_s30,-70post
691.5372,-29.01,691.5418,-38.28,691.5606,-34.22,0.1732,9.27,222.26,180313_s30,-70post
691.7096,-31.98,691.715,-37.34,691.7352,-31.56,0,5.36,87.94,180313_s30,-70post
691.9542,-30.31,691.715,-37.34,691.9682,-28.91,0.2978,7.03,17.16,180313_s30,-70post
692.0064,-34.84,692.0128,-39.22,692.0252,-28.44,0.1996,4.38,0,180313_s30,-70post
692.2072,-31.09,692.2124,-35.63,692.2252,-29.37,0.781,4.53,29.87,180313_s30,-70post
692.9882,-33.23,692.9934,-36.25,693.0042,-29.06,0.0948,3.02,2.16,180313_s30,-70post
693.085,-28.33,693.0882,-38.13,693.0966,-28.91,1.1116,9.79,56.7,180313_s30,-70post
694.1964,-31.41,694.1998,-38.75,694.2172,-32.66,0.1582,7.34,116.81,180313_s30,-70post
694.3486,-36.2,694.358,-50.78,694.3722,-39.69,1.5964,14.58,208.49,180313_s30,-70post
695.9462,-26.67,695.9544,-42.5,695.9666,-33.13,0.231,15.83,221.7,180313_s30,-70post
696.1822,-28.59,696.1854,-36.09,696.2032,-31.56,0.7044,7.5,132.97,180313_s30,-70post
696.8864,-27.86,696.8898,-41.09,696.9112,-38.75,0.9494,13.23,354.7,180313_s30,-70post
697.8334,-30.26,697.8392,-44.06,697.858,-35.47,0,13.8,226.7,180313_s30,-70post
697.9514,-30.83,697.8392,-44.06,697.9622,-29.22,0,13.23,22.99,180313_s30,-70post
