ID,stim,mask_region,int,delta
cell7_02_2_2022,2,4,1194.5019396431023,0.05635838169346285
cell7_02_2_2022,2,4,1178.8347765836618,0.05322192821570982
cell7_02_2_2022,2,4,1152.669085614738,0.03789559654940216
cell7_02_2_2022,2,4,1122.9875103105662,0.01720462729993144
cell7_02_2_2022,2,4,1100.5530977630663,0.0018706246365042816
cell7_02_2_2022,2,4,910.0916494487825,0.011152727059851472
cell7_02_2_2022,2,4,922.5848154293402,0.05669941365339626
cell7_02_2_2022,2,4,953.1900514790269,0.11270508581834777
cell7_02_2_2022,2,4,1001.3614498153664,0.15042407054712012
cell7_02_2_2022,2,4,1061.2451077207047,0.155003575236653
cell7_02_2_2022,2,4,1123.3741881602098,0.13664591184840394
cell7_02_2_2022,2,4,1172.789689022822,0.10612800289266436
cell7_02_2_2022,2,4,1152.4775528274122,0.03751152139006144
cell7_02_2_2022,2,4,1124.9685211254798,0.024639090716991593
cell7_02_2_2022,2,4,1097.6997311354655,0.004677302928982579
cell7_02_2_2022,2,4,1079.3462645904992,-0.013666389517261065
cell7_02_2_2022,2,4,920.1405727836215,0.06918994407764398
cell7_02_2_2022,2,4,947.9624056818502,0.13347795934360243
cell7_02_2_2022,2,4,984.3525375532203,0.1650808472191026
cell7_02_2_2022,2,4,1031.737738138521,0.15593468032531205
cell7_02_2_2022,2,4,1093.375200123269,0.13443451536916276
cell7_02_2_2022,2,4,1154.5723040434618,0.11311017100684798
cell7_02_2_2022,2,4,1138.235330344756,0.03939713533191346
cell7_02_2_2022,2,4,1111.8208064779672,0.027117612127167914
cell7_02_2_2022,2,4,1088.3292131355313,0.006850850126895708
cell7_02_2_2022,2,4,1074.275309378563,-0.014822275195309325
cell7_02_2_2022,2,4,925.9706793451727,0.08157974045448432
cell7_02_2_2022,2,4,941.3347466483643,0.13680083784944666
cell7_02_2_2022,2,4,960.0673420680906,0.15782375223533535
cell7_02_2_2022,2,4,993.1117012919764,0.14309270941310878
cell7_02_2_2022,2,4,1053.6517628821591,0.1295442257144635
cell7_02_2_2022,2,4,1127.5464429086844,0.12803963753743955
cell7_02_2_2022,2,4,1179.5370009949768,0.12225605960500036
cell7_02_2_2022,2,4,1169.212144689974,0.08124277791613248
cell7_02_2_2022,2,4,1139.5155643267228,0.06147420852012234
cell7_02_2_2022,2,4,1113.5303812390464,0.044345331691007794
cell7_02_2_2022,2,4,1092.4543306351204,0.021940551045808953
cell7_02_2_2022,2,4,1082.1054208192795,-0.0008633037165143998
cell7_02_2_2022,2,4,925.1741829959092,0.07345245509095773
cell7_02_2_2022,2,4,931.9459347509213,0.11350334898275548
cell7_02_2_2022,2,4,943.588658193158,0.1349672138879894
cell7_02_2_2022,2,4,972.2223782071324,0.13363733805122893
cell7_02_2_2022,2,4,1031.6632833067035,0.1367736534470268
cell7_02_2_2022,2,4,1109.3338135867366,0.15246832172090508
cell7_02_2_2022,2,4,1170.136239351005,0.16172513595128787
cell7_02_2_2022,2,4,1190.8237254363341,0.15087838543098908
cell7_02_2_2022,2,4,1176.6809135780024,0.12462881869012936
cell7_02_2_2022,2,4,1148.4252659553513,0.09622248533406835
cell7_02_2_2022,2,4,1121.70508381455,0.07122613658139505
cell7_02_2_2022,2,4,1101.2734686333667,0.045574829446982525
cell7_02_2_2022,2,4,1093.89447816075,0.0240611250632292
cell7_02_2_2022,2,4,1107.838029693903,0.02064063967770784
cell7_02_2_2022,2,4,915.1855677666059,0.04196797481458475
cell7_02_2_2022,2,4,925.6175155970204,0.0739258784509787
cell7_02_2_2022,2,4,944.0788701384103,0.10524818808902835
cell7_02_2_2022,2,4,977.4660496349943,0.12512414872375893
cell7_02_2_2022,2,4,1034.1456463454492,0.1434219158047031
cell7_02_2_2022,2,4,1103.5624352756097,0.16414740017521134
cell7_02_2_2022,2,4,1159.4368690390863,0.17615153653694773
cell7_02_2_2022,2,4,1183.195507718527,0.17031243468851187
cell7_02_2_2022,2,4,1175.8092515847973,0.14888349598432632
cell7_02_2_2022,2,4,1152.1733343760186,0.12151351090844714
cell7_02_2_2022,2,4,1127.5312652128455,0.09477804453262234
cell7_02_2_2022,2,4,1108.8847053842621,0.06868404009522319
cell7_02_2_2022,2,4,1103.524478084672,0.04883896624062132
cell7_02_2_2022,2,4,1120.017082419902,0.04670351638749829
cell7_02_2_2022,2,4,1150.551886707922,0.06319465053462435
cell7_02_2_2022,2,4,1168.5129919981962,0.08644292406182436
cell7_02_2_2022,2,4,1143.2534366261964,0.09942137141527167
cell7_02_2_2022,2,4,914.8410559882835,0.015006602503803455
cell7_02_2_2022,2,4,937.1113170858307,0.0471196799725569
cell7_02_2_2022,2,4,966.501417112116,0.08430182390913325
cell7_02_2_2022,2,4,1003.3324130423625,0.11307939955838098
cell7_02_2_2022,2,4,1050.888768459199,0.13254843553297668
cell7_02_2_2022,2,4,1101.8396509133747,0.1440108271489347
cell7_02_2_2022,2,4,1141.542229128431,0.14691188120039314
cell7_02_2_2022,2,4,1159.848839327741,0.14156581627697176
cell7_02_2_2022,2,4,1156.4728302541105,0.1296077242734695
cell7_02_2_2022,2,4,1140.2177196835437,0.11314719958456784
cell7_02_2_2022,2,4,1122.7478793912553,0.0937852050543474
cell7_02_2_2022,2,4,1110.4483556055197,0.07237546899562089
cell7_02_2_2022,2,4,1108.5262749646351,0.05448227754542555
cell7_02_2_2022,2,4,1124.2224267314025,0.05075388757308838
cell7_02_2_2022,2,4,1151.8521477835714,0.06372943493882965
cell7_02_2_2022,2,4,1167.6635735862378,0.0825162276368045
cell7_02_2_2022,2,4,1145.300812600203,0.09135967496331497
cell7_02_2_2022,2,4,921.3026639668773,-3.98696440837686e-05
cell7_02_2_2022,2,4,938.3448368607442,0.015516849705333813
cell7_02_2_2022,2,4,970.9603412320972,0.04715397013891643
cell7_02_2_2022,2,4,1005.8315975017222,0.07884245259156632
cell7_02_2_2022,2,4,1038.4513082865096,0.0996842208513534
cell7_02_2_2022,2,4,1069.435968943789,0.10622625907702736
cell7_02_2_2022,2,4,1097.3204945772395,0.10142965513228555
cell7_02_2_2022,2,4,1119.0026207035344,0.09353734790176119
cell7_02_2_2022,2,4,1130.0738014969256,0.08820242831521098
cell7_02_2_2022,2,4,1128.0222203976325,0.0846708587850494
cell7_02_2_2022,2,4,1116.5496986678534,0.07777054205803617
cell7_02_2_2022,2,4,1105.0438855570758,0.06435862417005166
cell7_02_2_2022,2,4,1100.9904260076494,0.046770544033386256
cell7_02_2_2022,2,4,1106.3647991410728,0.03110519031696627
cell7_02_2_2022,2,4,1122.2140954063636,0.026976445749078138
cell7_02_2_2022,2,4,1143.380037850972,0.03854552991876407
cell7_02_2_2022,2,4,1153.0910745713452,0.056526160191438315
cell7_02_2_2022,2,4,1132.713895202044,0.06693651301315033
cell7_02_2_2022,2,4,996.7186479256733,0.03485034030780747
cell7_02_2_2022,2,4,978.4808509051782,0.03241623760090077
cell7_02_2_2022,2,4,957.5520440246015,0.019335416828906056
cell7_02_2_2022,2,4,954.1764595657332,0.016900706370211238
cell7_02_2_2022,2,4,976.8154565267838,0.03480734275996751
cell7_02_2_2022,2,4,1012.4042744861953,0.06018312271620486
cell7_02_2_2022,2,4,1044.480783122195,0.07940147296371401
cell7_02_2_2022,2,4,1067.0365198360334,0.08675832099807407
cell7_02_2_2022,2,4,1080.7687326628156,0.07926669682762183
cell7_02_2_2022,2,4,1091.8563790783014,0.06408848530773872
cell7_02_2_2022,2,4,1105.85243901553,0.055150737158893806
cell7_02_2_2022,2,4,1117.0599096152266,0.05602803575039829
cell7_02_2_2022,2,4,1115.9748033759188,0.05860139272001788
cell7_02_2_2022,2,4,1103.2109162783174,0.052568384872669204
cell7_02_2_2022,2,4,1091.1714746424705,0.035878741144713816
cell7_02_2_2022,2,4,1092.2283678493734,0.016251481582357622
cell7_02_2_2022,2,4,1106.1609609940008,0.0020121330645614575
cell7_02_2_2022,2,4,1124.8067043333297,0.0005247401324997627
cell7_02_2_2022,2,4,1139.8211542199215,0.014256921322095387
cell7_02_2_2022,2,4,1141.6154527140777,0.03359377143977892
cell7_02_2_2022,2,4,1119.668978668671,0.04439367627268423
cell7_02_2_2022,2,4,990.8089188884968,0.039129762738750254
cell7_02_2_2022,2,4,1016.56638474969,0.05631910576835878
cell7_02_2_2022,2,4,1050.008032798979,0.07327190048383773
cell7_02_2_2022,2,4,1074.8181905600368,0.0817570005651476
cell7_02_2_2022,2,4,1086.4233700860657,0.08056189496685504
cell7_02_2_2022,2,4,1089.1909222299837,0.06833263360054953
cell7_02_2_2022,2,4,1095.6254027632783,0.05531560963064263
cell7_02_2_2022,2,4,1113.0507189441714,0.055482270427790845
cell7_02_2_2022,2,4,1129.2619582201587,0.06538408322790641
cell7_02_2_2022,2,4,1128.4329701845672,0.0696502008835743
cell7_02_2_2022,2,4,1113.2461821306094,0.05889366985368887
cell7_02_2_2022,2,4,1101.7659439576662,0.03761365840804593
cell7_02_2_2022,2,4,1108.217805227335,0.017609632070240373
cell7_02_2_2022,2,4,1128.9944472568802,0.006629232849814294
cell7_02_2_2022,2,4,1148.739846611835,0.008558496263346685
cell7_02_2_2022,2,4,1155.470759893016,0.022763446267667218
cell7_02_2_2022,2,4,1145.1422355623215,0.03883180055088677
cell7_02_2_2022,2,4,1084.6805791658899,0.08652062318116735
cell7_02_2_2022,2,4,1103.8736663764432,0.08985615363066793
cell7_02_2_2022,2,4,1108.0357886137188,0.08688652405499671
cell7_02_2_2022,2,4,1105.6225630929603,0.07777142453951857
cell7_02_2_2022,2,4,1111.4894478151466,0.07231236298154836
cell7_02_2_2022,2,4,1130.0145872534652,0.07976578376127864
cell7_02_2_2022,2,4,1144.975438625873,0.0908862990642448
cell7_02_2_2022,2,4,1141.3976769377105,0.09029081101631595
cell7_02_2_2022,2,4,1128.4982730923696,0.07699170071627963
cell7_02_2_2022,2,4,1127.5404452330065,0.062404754352159475
cell7_02_2_2022,2,4,1146.621990313598,0.05503530163130379
cell7_02_2_2022,2,4,1174.301287132711,0.054978827162255405
cell7_02_2_2022,2,4,1190.7520146209947,0.06003527296797172
cell7_02_2_2022,2,4,1183.30197259094,0.06687201212963134
cell7_02_2_2022,2,4,1154.5116185979866,0.06781478752833076
cell7_02_2_2022,2,4,1112.2838380517521,0.09498503370678801
cell7_02_2_2022,2,4,1129.4110585020455,0.09623020520667092
cell7_02_2_2022,2,4,1131.8097499846865,0.09497406573295734
cell7_02_2_2022,2,4,1126.9426868385046,0.09019452600222051
cell7_02_2_2022,2,4,1127.44259524613,0.08776491681923036
cell7_02_2_2022,2,4,1136.4652024834206,0.09269893158641984
cell7_02_2_2022,2,4,1141.5597436413846,0.09632583505302925
cell7_02_2_2022,2,4,1133.8907848748106,0.0900271927137038
cell7_02_2_2022,2,4,1126.996606809859,0.0815046955003309
cell7_02_2_2022,2,4,1140.986236034675,0.08410799152691202
cell7_02_2_2022,2,4,1175.6194857146234,0.09914578952420702
cell7_02_2_2022,2,4,1210.6264621870066,0.11669909881886507
cell7_02_2_2022,2,4,1222.3254877143931,0.12539530546510547
cell7_02_2_2022,2,4,1199.188554788826,0.11778266808461992
cell7_02_2_2022,2,4,1151.642089783825,0.09299343861380754
cell7_02_2_2022,2,4,1126.3809050430552,0.0897141090152803
cell7_02_2_2022,2,4,1144.4223577615182,0.08902574099114699
cell7_02_2_2022,2,4,1150.1822646375638,0.09012220950182537
cell7_02_2_2022,2,4,1144.2374546183241,0.08842810257611709
cell7_02_2_2022,2,4,1134.567552113789,0.0846234321064892
cell7_02_2_2022,2,4,1127.4228718338609,0.082586914539409
cell7_02_2_2022,2,4,1120.441818584792,0.07962087611430549
cell7_02_2_2022,2,4,1111.5490763405576,0.07446534707788775
cell7_02_2_2022,2,4,1111.6297174884348,0.0764876482688004
cell7_02_2_2022,2,4,1134.7278502439383,0.09472237964257704
cell7_02_2_2022,2,4,1176.9254955407343,0.12577663898938682
cell7_02_2_2022,2,4,1216.0563449377294,0.15641961734556672
cell7_02_2_2022,2,4,1226.5449707664575,0.1681212638104972
cell7_02_2_2022,2,4,1196.6921057163088,0.14670978985977112
cell7_02_2_2022,2,4,1141.1046006016043,0.09758171898490507
cell7_02_2_2022,2,4,1086.2779618898392,0.04294085212662946
cell7_02_2_2022,2,4,1110.355704847896,0.08244785806048395
cell7_02_2_2022,2,4,1132.1818028613388,0.07440791611664456
cell7_02_2_2022,2,4,1154.7362856889874,0.07277884459618592
cell7_02_2_2022,2,4,1166.5608498151907,0.07711941852763934
cell7_02_2_2022,2,4,1159.6493955391823,0.07919303172320806
cell7_02_2_2022,2,4,1138.229252401614,0.07495975402938823
cell7_02_2_2022,2,4,1114.4150416357782,0.06836157264637391
cell7_02_2_2022,2,4,1097.423917045751,0.06341681348550174
cell7_02_2_2022,2,4,1090.5568738140094,0.06417625781198913
cell7_02_2_2022,2,4,1097.9652356456156,0.07720594336523541
cell7_02_2_2022,2,4,1124.3468751020428,0.10368672928306172
cell7_02_2_2022,2,4,1165.5065623305584,0.13703042034605292
cell7_02_2_2022,2,4,1205.4564891583905,0.16822519497737184
cell7_02_2_2022,2,4,1221.161690671779,0.17905337446949018
cell7_02_2_2022,2,4,1198.4770693438338,0.15000150338227852
cell7_02_2_2022,2,4,1149.0424645434139,0.08904047908576947
cell7_02_2_2022,2,4,1098.1724613090755,0.026856582719672593
cell7_02_2_2022,2,4,1094.0278650517948,0.08357425635291259
cell7_02_2_2022,2,4,1111.87191801013,0.0726834905117358
cell7_02_2_2022,2,4,1135.8791965740666,0.06152795104890751
cell7_02_2_2022,2,4,1164.387885909748,0.06029430168120215
cell7_02_2_2022,2,4,1182.6769437160767,0.0686159879861854
cell7_02_2_2022,2,4,1176.5732274338477,0.07627264013788285
cell7_02_2_2022,2,4,1147.481930851037,0.07511457867315534
cell7_02_2_2022,2,4,1112.63181867796,0.06808762985473937
cell7_02_2_2022,2,4,1089.9194410901443,0.06342257423378599
cell7_02_2_2022,2,4,1085.755997215565,0.06851000019606829
cell7_02_2_2022,2,4,1099.2226927677366,0.08805689768504155
cell7_02_2_2022,2,4,1127.4788542888562,0.11656954931785506
cell7_02_2_2022,2,4,1165.6250893106762,0.14323174572445918
cell7_02_2_2022,2,4,1205.5727358892143,0.16465934228465265
cell7_02_2_2022,2,4,1230.3986709895933,0.16961603545134515
cell7_02_2_2022,2,4,1222.7917048553697,0.13865577412006952
cell7_02_2_2022,2,4,1185.8314596275434,0.07871197833535135
cell7_02_2_2022,2,4,1138.3358075964825,0.01975954574190931
cell7_02_2_2022,2,4,1059.9546165236054,0.06412115933710746
cell7_02_2_2022,2,4,1085.7446855991736,0.07426269087935432
cell7_02_2_2022,2,4,1108.3352877335394,0.06620961565552964
cell7_02_2_2022,2,4,1135.314728476331,0.05609557984791646
cell7_02_2_2022,2,4,1166.8348937373037,0.05538976879371863
cell7_02_2_2022,2,4,1190.6645512294328,0.06651232165211207
cell7_02_2_2022,2,4,1190.550598238343,0.08021754290952447
cell7_02_2_2022,2,4,1163.6831819761046,0.08511740601308115
cell7_02_2_2022,2,4,1128.5244273597466,0.08182783242411035
cell7_02_2_2022,2,4,1107.2261739362268,0.07939150514329825
cell7_02_2_2022,2,4,1106.4809031983775,0.08548829093134193
cell7_02_2_2022,2,4,1122.7879728118244,0.10405012522538107
cell7_02_2_2022,2,4,1150.4426074466894,0.12724918132421612
cell7_02_2_2022,2,4,1184.1329824516101,0.14214917504676727
cell7_02_2_2022,2,4,1221.9083417076092,0.14991482866366132
cell7_02_2_2022,2,4,1254.0968744916852,0.1484201765285797
cell7_02_2_2022,2,4,1260.8660668167645,0.1215001232488966
cell7_02_2_2022,2,4,1234.181417710466,0.07049670049596425
cell7_02_2_2022,2,4,1045.4206625008158,0.04254932866382981
cell7_02_2_2022,2,4,1074.7475007737778,0.05712719383336672
cell7_02_2_2022,2,4,1103.271363660264,0.0582425115854127
cell7_02_2_2022,2,4,1131.2777183756887,0.05343742291876804
cell7_02_2_2022,2,4,1160.5170202387264,0.05318234214180203
cell7_02_2_2022,2,4,1186.2895607411633,0.06502169091015801
cell7_02_2_2022,2,4,1194.6528187777888,0.08332086891954484
cell7_02_2_2022,2,4,1178.2118672516774,0.09498865979211225
cell7_02_2_2022,2,4,1152.879102688863,0.09778820344526522
cell7_02_2_2022,2,4,1140.806753400518,0.09866005306738888
cell7_02_2_2022,2,4,1146.0061303677915,0.1026486170356492
cell7_02_2_2022,2,4,1162.247354523456,0.11265008456418414
cell7_02_2_2022,2,4,1184.4425113464852,0.12314469076065283
cell7_02_2_2022,2,4,1210.2560189099624,0.1247533712349167
cell7_02_2_2022,2,4,1242.9271167728991,0.12197103523517021
cell7_02_2_2022,2,4,1277.9430087237408,0.11830275656157528
cell7_02_2_2022,2,4,1293.6844374164398,0.10071488006543884
cell7_02_2_2022,2,4,1272.6768200056179,0.06289873229278695
cell7_02_2_2022,2,4,1043.1414752421044,0.023924652408843092
cell7_02_2_2022,2,4,1074.9074956866705,0.041197890414173204
cell7_02_2_2022,2,4,1107.370893240112,0.0506949103083904
cell7_02_2_2022,2,4,1132.1330254554446,0.04944577277621025
cell7_02_2_2022,2,4,1152.291727416349,0.04723151727742893
cell7_02_2_2022,2,4,1172.3541255621103,0.05678782775931648
cell7_02_2_2022,2,4,1184.0313163340325,0.07570550841446971
cell7_02_2_2022,2,4,1178.2732326338091,0.09084443772381452
cell7_02_2_2022,2,4,1166.9313270641896,0.09805232749860449
cell7_02_2_2022,2,4,1168.073939661256,0.10084105981777707
cell7_02_2_2022,2,4,1181.0659770006025,0.10082087295305694
cell7_02_2_2022,2,4,1196.4689956352938,0.09963320720911736
cell7_02_2_2022,2,4,1211.1127941330785,0.09613408018958579
cell7_02_2_2022,2,4,1228.6567682592492,0.08826018399824538
cell7_02_2_2022,2,4,1256.0271723251708,0.08153750254825237
cell7_02_2_2022,2,4,1289.0257357428252,0.07887474055906346
cell7_02_2_2022,2,4,1306.012388155825,0.07067879101827447
cell7_02_2_2022,2,4,1031.692828281076,0.010934390348639892
cell7_02_2_2022,2,4,1054.8676497538763,0.023651251138258635
cell7_02_2_2022,2,4,1091.3311161869517,0.04327959525477899
cell7_02_2_2022,2,4,1126.1878888179392,0.05485638868533709
cell7_02_2_2022,2,4,1145.2757657059365,0.050683174820339155
cell7_02_2_2022,2,4,1152.47075537027,0.04229063454431865
cell7_02_2_2022,2,4,1159.1049041248395,0.04444587935912577
cell7_02_2_2022,2,4,1163.8866307061637,0.05538444987486514
cell7_02_2_2022,2,4,1161.1251607926306,0.06482827835777029
cell7_02_2_2022,2,4,1160.0893554469942,0.07094441816370263
cell7_02_2_2022,2,4,1172.7107472459504,0.07557758711667795
cell7_02_2_2022,2,4,1193.3649506663119,0.07617894122270083
cell7_02_2_2022,2,4,1017.5758014037659,0.011664722922914723
cell7_02_2_2022,2,4,1034.4574963392358,0.0206040156557215
cell7_02_2_2022,2,4,1063.8467570118135,0.037871368339793085
cell7_02_2_2022,2,4,1106.4734163976598,0.06183406261204252
cell7_02_2_2022,2,4,1146.5707390875502,0.07461476642085425
cell7_02_2_2022,2,4,1167.390652348236,0.06887777724418682
cell7_02_2_2022,2,4,1168.4769448276281,0.055667573179149714
cell7_02_2_2022,2,4,1160.88298543862,0.04645046991742865
cell7_02_2_2022,2,4,1150.430223847056,0.0396796698657116
cell7_02_2_2022,2,4,1140.7597066039339,0.033114449497074566
cell7_02_2_2022,2,4,1142.67395855389,0.032999063629762425
cell7_02_2_2022,2,4,1162.3169618462866,0.04215024127316465
cell7_02_2_2022,2,4,1009.460436743052,0.00861081618516255
cell7_02_2_2022,2,4,1024.3242924547155,0.02054555311751093
cell7_02_2_2022,2,4,1053.2762475664733,0.04435668829046278
cell7_02_2_2022,2,4,1097.7156153255212,0.0748502299705912
cell7_02_2_2022,2,4,1146.0329975615725,0.09587146002613654
cell7_02_2_2022,2,4,1179.873752306866,0.09900326881696167
cell7_02_2_2022,2,4,1188.060472258811,0.08835864527186536
cell7_02_2_2022,2,4,1174.2925502523815,0.06942761193253043
cell7_02_2_2022,2,4,1150.2048713869283,0.04348630873969185
cell7_02_2_2022,2,4,1131.106711407622,0.018805184913684606
cell7_02_2_2022,2,4,1131.5877539600922,0.010471917027954797
cell7_02_2_2022,2,4,1027.241037850538,0.02790216429700491
cell7_02_2_2022,2,4,1067.0565404808199,0.06451846474140306
cell7_02_2_2022,2,4,1119.6895646861833,0.09858393919945249
cell7_02_2_2022,2,4,1166.8426418531653,0.1173596380565482
cell7_02_2_2022,2,4,1188.384525090044,0.1150983866585118
cell7_02_2_2022,2,4,1179.7515605181009,0.09354182862040257
cell7_02_2_2022,2,4,1153.6653949175284,0.058060706265210926
cell7_02_2_2022,2,4,1130.7121612548424,0.021870961527766016
cell7_02_2_2022,2,4,1038.1605089922616,0.036070839983250676
cell7_02_2_2022,2,4,1086.9004515417525,0.07724547135517032
cell7_02_2_2022,2,4,1137.3652618208616,0.10745771603049153
cell7_02_2_2022,2,4,1169.0992664792986,0.11474855557622493
cell7_02_2_2022,2,4,1172.7611193257064,0.0996063282036691
cell7_02_2_2022,2,4,1155.384225270824,0.06774552355347162
cell7_02_2_2022,2,4,1132.7887305229467,0.028195040410020508
cell7_02_2_2022,2,4,1111.3696041557757,0.07422935938082237
cell7_02_2_2022,2,4,1147.2212916660944,0.08843793247286137
cell7_02_2_2022,2,4,1162.521519279632,0.08485186648092642
cell7_02_2_2022,2,4,1156.2750704985497,0.06520711419048658
cell7_02_2_2022,2,4,1135.6286623859348,0.03029398327256407
cell7_02_2_2022,2,4,1082.7655658505737,0.0028435743497695763
cell7_02_2_2022,2,4,1067.2260391483248,0.0028366216923480783
cell7_02_2_2022,2,4,1055.2230550816757,-0.011230149116600379
cell7_02_2_2022,2,4,1094.4139625118135,0.03562047278102173
cell7_02_2_2022,2,4,1129.4831710688484,0.051679718564985475
cell7_02_2_2022,2,4,1151.314941417432,0.05802037120353444
cell7_02_2_2022,2,4,1154.264103466739,0.05276153891413064
cell7_02_2_2022,2,4,1139.800829887022,0.030523967634608566
cell7_02_2_2022,2,4,1081.571785292193,-0.015526554361286717
cell7_02_2_2022,2,4,1063.0614587725706,-0.008244829507663275
cell7_02_2_2022,2,4,1039.5765678777186,-0.01648776553542347
cell7_02_2_2022,2,4,1022.8590262018944,-0.03504090074375259
cell7_02_2_2022,2,4,1034.3909083569922,-0.036845317333913885
cell7_02_2_2022,2,4,1079.0731349777136,-0.013155249266691654
cell7_02_2_2022,2,4,1132.9818659460782,0.012657557896314375
cell7_02_2_2022,2,4,1165.4229755540023,0.01296798131440722
cell7_02_2_2022,2,4,1079.7089168106095,0.005817859503044761
cell7_02_2_2022,2,4,1114.1570629685696,0.023013016411003975
cell7_02_2_2022,2,4,1141.0761000598013,0.037683709898778055
cell7_02_2_2022,2,4,1151.1116069650595,0.04454129212807843
cell7_02_2_2022,2,4,1144.818909059279,0.03660935553093268
cell7_02_2_2022,2,4,1091.0631505220733,0.0024843666084826844
cell7_02_2_2022,2,4,1063.9114291926455,-0.0020726407145777717
cell7_02_2_2022,2,4,1031.0004402941902,-0.023776680848770628
cell7_02_2_2022,2,4,1008.4657804264249,-0.05040288094432633
cell7_02_2_2022,2,4,1020.0277992472353,-0.0526713628679405
cell7_02_2_2022,2,4,1069.5747158484035,-0.023998286684037713
cell7_02_2_2022,2,4,1130.2861084395454,0.008421595123756067
cell7_02_2_2022,2,4,1168.2396127415104,0.013990322729537985
cell7_02_2_2022,2,4,1063.0214419761303,-0.015380446644086717
cell7_02_2_2022,2,4,1102.5524528722588,0.009733359189139661
cell7_02_2_2022,2,4,1137.9535998925328,0.03622648077940896
cell7_02_2_2022,2,4,1151.95680011027,0.05169196142512125
cell7_02_2_2022,2,4,1077.2714997639066,0.01547826807356644
cell7_02_2_2022,2,4,1041.876183268705,-0.014961091177667134
cell7_02_2_2022,2,4,1016.6256219406378,-0.04750367547634057
cell7_02_2_2022,2,4,1024.8037886021293,-0.054875572150629146
cell7_02_2_2022,2,4,1070.3331844022966,-0.031667188703971706
cell7_02_2_2022,2,4,1128.4694339723885,-0.0025604071595095473
cell7_02_2_2022,2,4,1167.24449505997,0.005497280780326527
cell7_02_2_2022,2,4,1024.4183616300131,-0.046834626080229036
cell7_02_2_2022,2,4,1045.7348118638276,-0.03391694008333796
cell7_02_2_2022,2,4,1092.536047796936,0.0029447094613245703
cell7_02_2_2022,2,4,1137.1884383579497,0.042745333406974756
cell7_02_2_2022,2,4,1153.4718668984779,0.06470456108358828
cell7_02_2_2022,2,4,1147.245413908818,0.06813459945414095
cell7_02_2_2022,2,4,1136.2162021297358,0.06271000354603569
cell7_02_2_2022,2,4,1086.5248553881777,0.02619881954696788
cell7_02_2_2022,2,4,1059.39775986652,-0.0009630843930668436
cell7_02_2_2022,2,4,1039.326364242542,-0.029738402015621307
cell7_02_2_2022,2,4,1045.1796397967835,-0.042384469633577705
cell7_02_2_2022,2,4,1081.5619642629733,-0.03295700420431612
cell7_02_2_2022,2,4,1128.9734610252447,-0.017134487827438503
cell7_02_2_2022,2,4,1008.57181210962,-0.06571145796586636
cell7_02_2_2022,2,4,1026.5762009107073,-0.0532357800069052
cell7_02_2_2022,2,4,1074.7734421825296,-0.011402543230601254
cell7_02_2_2022,2,4,1124.6075271850223,0.03558017130979523
cell7_02_2_2022,2,4,1146.457117666226,0.06411578873660423
cell7_02_2_2022,2,4,1143.1585855698993,0.07311206351239743
cell7_02_2_2022,2,4,1131.4186901844912,0.07006943129042836
cell7_02_2_2022,2,4,1116.5753231801307,0.05674674871276734
cell7_02_2_2022,2,4,1071.1212417105992,0.00790139040350847
cell7_02_2_2022,2,4,1062.2675608183938,-0.007089134420240294
cell7_02_2_2022,2,4,1070.38723198682,-0.01961360013101845
cell7_02_2_2022,2,4,1098.926003963821,-0.023220202933814358
cell7_02_2_2022,2,4,1005.5004621902293,-0.07318155491942521
cell7_02_2_2022,2,4,1048.0127102248618,-0.036086659078205796
cell7_02_2_2022,2,4,1098.1972999615757,0.009774716452971148
cell7_02_2_2022,2,4,1129.2639884207013,0.044587878497695
cell7_02_2_2022,2,4,1136.0769354530994,0.06191578661018368
cell7_02_2_2022,2,4,1127.02072364254,0.06092629588522251
cell7_02_2_2022,2,4,1108.9473672061433,0.04293981587461535
cell7_02_2_2022,2,4,1073.2014636220367,0.009978174681438
cell7_02_2_2022,2,4,1073.0732164480512,0.008597071072460926
cell7_02_2_2022,2,4,1085.268091620546,0.0005300363322286235
cell7_02_2_2022,2,4,1110.766026910462,-0.008065670453928975
cell7_02_2_2022,2,4,1032.0280757797407,-0.052338158248575246
cell7_02_2_2022,2,4,1076.7018978222943,-0.01349336628191645
cell7_02_2_2022,2,4,1113.094873468237,0.02234170573823863
cell7_02_2_2022,2,4,1128.7202113791654,0.04255389818188476
cell7_02_2_2022,2,4,1122.7686469107657,0.03984549955296919
cell7_02_2_2022,2,4,1103.167402196277,0.019680368646849963
cell7_02_2_2022,2,4,1083.5394012358345,0.0006148451322569323
cell7_02_2_2022,2,4,1072.9423466649162,-0.0027678495293352082
cell7_02_2_2022,2,4,1069.36632156282,0.004976332622363529
cell7_02_2_2022,2,4,1071.3154664707688,0.008681306403294535
cell7_02_2_2022,2,4,1084.8475088483353,0.003795235650006703
cell7_02_2_2022,2,4,1110.8008256833332,-0.002392633281815703
cell7_02_2_2022,2,4,1135.2996811028352,-0.010252607258003303
cell7_02_2_2022,2,4,1076.1300628152733,-0.01425923644225541
cell7_02_2_2022,2,4,1107.9772443779239,0.01510617775652006
cell7_02_2_2022,2,4,1125.0746949869035,0.03026916008604771
cell7_02_2_2022,2,4,1120.1616645712663,0.022409923499684733
cell7_02_2_2022,2,4,1100.6269345563178,0.001287681807332298
