ID,power,ch,frame,time,mask,mask_region,mean,delta,rel
cell7_02_2_2022,3,fp,2,2.0,down,1,110.956,-0.0031623962338737377,0.683111822529267
cell7_02_2_2022,3,fp,3,4.0,down,1,111.581,0.002452653897293832,0.6884381809207837
cell7_02_2_2022,3,fp,4,6.0,down,1,111.516,0.0018686886836524253,0.6883056168507162
cell7_02_2_2022,3,fp,5,8.0,down,1,111.609,0.0027042081431700635,0.6880504794695639
cell7_02_2_2022,3,fp,6,10.0,down,1,112.018,0.006378696949006175,0.691420182259561
cell7_02_2_2022,3,fp,7,12.0,down,1,112.672,0.012254285406259889,0.6959549180957993
cell7_02_2_2022,3,fp,8,14.0,down,1,113.006,0.015254968196355866,0.6968532468162218
cell7_02_2_2022,3,fp,9,16.0,down,1,113.465,0.019378661012685358,0.700081846052099
cell7_02_2_2022,3,fp,10,18.0,down,1,113.74,0.021849283070399014,0.7023065786886967
cell7_02_2_2022,3,fp,11,20.0,down,1,114.29,0.026790527185826578,0.7082143131399026
cell7_02_2_2022,3,fp,12,22.0,down,1,113.9,0.023286735903978006,0.7051472830222234
cell7_02_2_2022,3,fp,13,24.0,down,1,114.938,0.03261221116182108,0.7111961156513317
cell7_02_2_2022,3,fp,14,26.0,down,1,114.925,0.03249541811909275,0.7125980774765174
cell7_02_2_2022,3,fp,15,28.0,down,1,114.819,0.03154310561684678,0.7119919581585397
cell7_02_2_2022,3,fp,16,30.0,down,1,115.512,0.037769073202285355,0.7188651069497118
cell7_02_2_2022,3,fp,17,32.0,down,1,115.641,0.038928019549358386,0.7203941904124669
cell7_02_2_2022,3,fp,18,34.0,down,1,115.63,0.038829194667049746,0.7211725615336675
cell7_02_2_2022,3,fp,19,36.0,down,1,115.694,0.039404175800481375,0.720818903657905
cell7_02_2_2022,3,fp,20,38.0,down,1,118.255,0.06241240521795354,0.7397213313067302
cell7_02_2_2022,3,fp,21,40.0,down,1,118.256,0.06242138929816345,0.7393550603054194
cell7_02_2_2022,3,fp,22,42.0,down,1,118.492,0.06454163222769237,0.7428785951503646
cell7_02_2_2022,3,fp,23,44.0,down,1,116.581,0.047373054946634394,0.7289246874216014
cell7_02_2_2022,3,fp,24,46.0,down,1,116.879,0.050050310849175106,0.7323302705349843
cell7_02_2_2022,3,fp,25,48.0,down,1,116.816,0.049484313795953395,0.7319756520018034
cell7_02_2_2022,3,fp,26,50.0,down,1,116.973,0.05089481438890266,0.733534138078925
cell7_02_2_2022,3,fp,27,52.0,down,1,117.214,0.053059977719480865,0.7350138718968681
cell7_02_2_2022,3,fp,28,54.0,down,1,116.646,0.047957020160275796,0.731319928269629
cell7_02_2_2022,3,fp,29,56.0,down,1,116.429,0.04600747475473443,0.7297736262553643
cell7_02_2_2022,3,fp,30,58.0,down,1,116.897,0.05021202429295274,0.7334156750323321
cell7_02_2_2022,3,fp,1,0.0,up,1,289.923,-0.04361546033446732,0.0032022503257112976
cell7_02_2_2022,3,fp,1,0.0,up,2,996.066,0.021436647743994838,0.00475749672949153
cell7_02_2_2022,3,fp,1,0.0,up,3,449.054,-0.02326269333919159,0.02891023088520145
cell7_02_2_2022,3,fp,1,0.0,up,4,1054.407,0.00717492747127781,0.05676159510997464
cell7_02_2_2022,3,fp,1,0.0,up,5,431.522,-0.06230334363624344,0.018292015193994062
cell7_02_2_2022,3,fp,2,2.0,up,1,320.247,0.05641594379979462,0.003538933817172849
cell7_02_2_2022,3,fp,2,2.0,up,2,961.841,-0.013660092099588064,0.004596308242647473
cell7_02_2_2022,3,fp,2,2.0,up,3,446.227,-0.029411700732356116,0.028742541377030525
cell7_02_2_2022,3,fp,2,2.0,up,4,1047.548,0.0006231757970899326,0.05642036114278822
cell7_02_2_2022,3,fp,2,2.0,up,5,441.387,-0.040866713487540784,0.018719472680074647
cell7_02_2_2022,3,fp,3,4.0,up,1,297.367,-0.019059538543956592,0.003293156809791405
cell7_02_2_2022,3,fp,3,4.0,up,2,995.459,0.020814186938003375,0.00476718067950093
cell7_02_2_2022,3,fp,3,4.0,up,3,473.015,0.028854875160141773,0.0305334619744372
cell7_02_2_2022,3,fp,3,4.0,up,4,1032.033,-0.014196831088028411,0.0557041732644404
cell7_02_2_2022,3,fp,3,4.0,up,5,496.405,0.07868731768542638,0.021098066766276378
cell7_02_2_2022,3,fp,4,6.0,up,1,307.163,0.013255051711261345,0.0034029640993726035
cell7_02_2_2022,3,fp,4,6.0,up,2,961.525,-0.013984140888209635,0.004606462849098123
cell7_02_2_2022,3,fp,4,6.0,up,3,456.442,-0.0071930553410664505,0.029475106420115395
cell7_02_2_2022,3,fp,4,6.0,up,4,1045.07,-0.0017438224021575047,0.05642978439517772
cell7_02_2_2022,3,fp,4,6.0,up,5,469.611,0.020463996022543653,0.019967046673948264
cell7_02_2_2022,3,fp,5,8.0,up,1,301.024,-0.006995996632632428,0.003330937248900738
cell7_02_2_2022,3,fp,5,8.0,up,2,960.918,-0.01460660169420098,0.004598012221496518
cell7_02_2_2022,3,fp,5,8.0,up,3,474.007,0.03101257425247263,0.03057258850159996
cell7_02_2_2022,3,fp,5,8.0,up,4,1055.42,0.008142550221817738,0.056920064381605365
cell7_02_2_2022,3,fp,5,8.0,up,5,462.043,0.004018743415814692,0.019621604895386637
cell7_02_2_2022,3,fp,6,10.0,up,1,292.238,-0.03597884575292082,0.003237692097920845
cell7_02_2_2022,3,fp,6,10.0,up,2,1001.903,0.027422321095842694,0.004800017037882825
cell7_02_2_2022,3,fp,6,10.0,up,3,477.568,0.038758104965970604,0.030840087228134326
cell7_02_2_2022,3,fp,6,10.0,up,4,1067.751,0.01992118411807244,0.05765583430620704
cell7_02_2_2022,3,fp,6,10.0,up,5,476.534,0.03550766460029007,0.020261849389654404
cell7_02_2_2022,3,fp,7,12.0,up,1,307.152,0.013218765421672924,0.0034053834565123528
cell7_02_2_2022,3,fp,7,12.0,up,2,997.825,0.02324045096926475,0.004783935460057268
cell7_02_2_2022,3,fp,7,12.0,up,3,471.407,0.02535731453467004,0.030464242973145105
cell7_02_2_2022,3,fp,7,12.0,up,4,1070.477,0.022525073178261548,0.05784480378123635
cell7_02_2_2022,3,fp,7,12.0,up,5,493.706,0.07282239474864508,0.021007162502095098
cell7_02_2_2022,3,fp,8,14.0,up,1,288.952,-0.04681855007903824,0.0031982497534178422
cell7_02_2_2022,3,fp,8,14.0,up,2,1012.481,0.03826975174786369,0.004846101990139151
cell7_02_2_2022,3,fp,8,14.0,up,3,497.586,0.0822992545932673,0.032102346246485926
cell7_02_2_2022,3,fp,8,14.0,up,4,1074.772,0.02662767901593996,0.057979980009419625
cell7_02_2_2022,3,fp,8,14.0,up,5,493.815,0.07305925158455062,0.020976767713288866
cell7_02_2_2022,3,fp,9,16.0,up,1,291.606,-0.03806365802745103,0.0032294581871041166
cell7_02_2_2022,3,fp,9,16.0,up,2,1036.16,0.06255187600662782,0.004962242926883944
cell7_02_2_2022,3,fp,9,16.0,up,3,528.9,0.15041033259452444,0.03414187335716504
cell7_02_2_2022,3,fp,9,16.0,up,4,1109.81,0.060096154764620165,0.05990399211928638
cell7_02_2_2022,3,fp,9,16.0,up,5,501.699,0.09019117171555639,0.021323712414808328
cell7_02_2_2022,3,fp,10,18.0,up,1,321.401,0.06022270545297157,0.003562093125310357
cell7_02_2_2022,3,fp,10,18.0,up,2,1011.402,0.0371632687006402,0.00484730843230284
cell7_02_2_2022,3,fp,10,18.0,up,3,557.203,0.211972184822588,0.03599592244577733
cell7_02_2_2022,3,fp,10,18.0,up,4,1087.679,0.038956511040833516,0.05875347781395326
cell7_02_2_2022,3,fp,10,18.0,up,5,481.519,0.046340062095605115,0.02048135641034919
cell7_02_2_2022,3,fp,11,20.0,up,1,330.195,0.08923194460205143,0.0036725911898637213
cell7_02_2_2022,3,fp,11,20.0,up,2,1057.016,0.08393909605564942,0.00508395897873304
cell7_02_2_2022,3,fp,11,20.0,up,3,572.598,0.2454578476516534,0.03712217472373318
cell7_02_2_2022,3,fp,11,20.0,up,4,1100.578,0.05127770142505128,0.05966197071250946
cell7_02_2_2022,3,fp,11,20.0,up,5,487.741,0.059860458728674286,0.02081988420463546
cell7_02_2_2022,3,fp,12,22.0,up,1,302.752,-0.0012957504136637754,0.003364253944661112
cell7_02_2_2022,3,fp,12,22.0,up,2,1043.092,0.06966043993930034,0.0050123645907390125
cell7_02_2_2022,3,fp,12,22.0,up,3,542.357,0.1796806518339355,0.03512922384718281
cell7_02_2_2022,3,fp,12,22.0,up,4,1092.31,0.04338006578688446,0.05915915925623307
cell7_02_2_2022,3,fp,12,22.0,up,5,500.336,0.08722937476748932,0.021337838689212296
cell7_02_2_2022,3,fp,13,24.0,up,1,317.552,0.04752580285065087,0.0035268521112202353
cell7_02_2_2022,3,fp,13,24.0,up,2,1089.463,0.11721254872781099,0.00523241797401431
cell7_02_2_2022,3,fp,13,24.0,up,3,545.028,0.18549034364403197,0.03528349919177514
cell7_02_2_2022,3,fp,13,24.0,up,4,1124.096,0.0737422146009592,0.06084844161065118
cell7_02_2_2022,3,fp,13,24.0,up,5,572.961,0.24504339043393927,0.024422117598990913
cell7_02_2_2022,3,fp,14,26.0,up,1,354.889,0.1706913659742802,0.003949753890765512
cell7_02_2_2022,3,fp,14,26.0,up,2,1007.245,0.0329003863769068,0.004847640181781623
cell7_02_2_2022,3,fp,14,26.0,up,3,536.072,0.16601014901609365,0.03477615114365847
cell7_02_2_2022,3,fp,14,26.0,up,4,1118.035,0.06795271658415607,0.06064663931725214
cell7_02_2_2022,3,fp,14,26.0,up,5,552.949,0.20155734456107174,0.02361830738710591
cell7_02_2_2022,3,fp,15,28.0,up,1,376.232,0.24109666403646043,0.004187583742168692
cell7_02_2_2022,3,fp,15,28.0,up,2,1088.818,0.11655112002951704,0.005240606346238818
cell7_02_2_2022,3,fp,15,28.0,up,3,537.8,0.1697687216285408,0.034890735793853836
cell7_02_2_2022,3,fp,15,28.0,up,4,1137.197,0.08625635641223425,0.06169042816520832
cell7_02_2_2022,3,fp,15,28.0,up,5,576.692,0.2531508478170928,0.024634213522489293
cell7_02_2_2022,3,fp,16,30.0,up,1,353.895,0.16741240489693357,0.003953125620171969
cell7_02_2_2022,3,fp,16,30.0,up,2,1045.478,0.07210721338756294,0.005050090326657714
cell7_02_2_2022,3,fp,16,30.0,up,3,569.079,0.2378036711335968,0.03705270462543758
cell7_02_2_2022,3,fp,16,30.0,up,4,1106.824,0.05724391238247635,0.060258607388779716
cell7_02_2_2022,3,fp,16,30.0,up,5,596.19,0.2955199724637633,0.025558598112483472
cell7_02_2_2022,3,fp,17,32.0,up,1,371.646,0.22596858003172074,0.004155588724891006
cell7_02_2_2022,3,fp,17,32.0,up,2,1037.386,0.06380910326881127,0.005016055605525674
cell7_02_2_2022,3,fp,17,32.0,up,3,552.83,0.20246047299722258,0.03603101388666172
cell7_02_2_2022,3,fp,17,32.0,up,4,1109.504,0.05980386200878086,0.060465383832758936
cell7_02_2_2022,3,fp,17,32.0,up,5,590.391,0.2829187541938872,0.025335504471627256
cell7_02_2_2022,3,fp,18,34.0,up,1,396.559,0.3081504284421174,0.0044393895812423045
cell7_02_2_2022,3,fp,18,34.0,up,2,1140.151,0.16919161517606612,0.0055194509722698275
cell7_02_2_2022,3,fp,18,34.0,up,3,578.728,0.2587912099863186,0.03776336637316969
cell7_02_2_2022,3,fp,18,34.0,up,4,1124.057,0.07370496160266597,0.06133067652067539
cell7_02_2_2022,3,fp,18,34.0,up,5,602.026,0.3082015916779373,0.025865287340070698
cell7_02_2_2022,3,fp,19,36.0,up,1,390.539,0.28829193177649737,0.004367450142334698
cell7_02_2_2022,3,fp,19,36.0,up,2,1026.592,0.05274017091317565,0.004964543484770804
cell7_02_2_2022,3,fp,19,36.0,up,3,550.97,0.19841478719910227,0.035914687909805225
cell7_02_2_2022,3,fp,19,36.0,up,4,1130.912,0.08025289245651618,0.06164050776354889
cell7_02_2_2022,3,fp,19,36.0,up,5,605.504,0.3157592804419707,0.02598760946914623
cell7_02_2_2022,3,fp,20,38.0,up,1,411.354,0.3569554879384371,0.0046186221219923366
cell7_02_2_2022,3,fp,20,38.0,up,2,1089.734,0.11749045132817941,0.0052909659713515685
cell7_02_2_2022,3,fp,20,38.0,up,3,580.169,0.26192552892991616,0.03796925310410941
cell7_02_2_2022,3,fp,20,38.0,up,4,1179.022,0.12620780906902263,0.0645197248453802
cell7_02_2_2022,3,fp,20,38.0,up,5,601.738,0.3075757681115081,0.025929284767312634
cell7_02_2_2022,3,fp,21,40.0,up,1,385.552,0.27184104757858285,0.004326724596127173
cell7_02_2_2022,3,fp,21,40.0,up,2,1173.684,0.20357872919140174,0.005695687417753612
cell7_02_2_2022,3,fp,21,40.0,up,3,581.511,0.2648445129842588,0.038037890535363196
cell7_02_2_2022,3,fp,21,40.0,up,4,1170.697,0.11825572674104258,0.0640318036207772
cell7_02_2_2022,3,fp,21,40.0,up,5,582.619,0.2660302098942708,0.02509274639488609
cell7_02_2_2022,3,fp,22,42.0,up,1,422.706,0.3944029387936061,0.0047567874444311015
cell7_02_2_2022,3,fp,22,42.0,up,2,1131.196,0.16000852371370558,0.00550466542201949
cell7_02_2_2022,3,fp,22,42.0,up,3,598.252,0.3012578602672328,0.03924103698995132
cell7_02_2_2022,3,fp,22,42.0,up,4,1167.54,0.11524014428945914,0.06403555437328705
cell7_02_2_2022,3,fp,22,42.0,up,5,586.927,0.2753914874087777,0.025348102636017562
cell7_02_2_2022,3,fp,23,44.0,up,1,380.236,0.2543048734466168,0.004267308366456491
cell7_02_2_2022,3,fp,23,44.0,up,2,1048.737,0.0754492228879351,0.005089627356369062
cell7_02_2_2022,3,fp,23,44.0,up,3,600.271,0.30564938694809557,0.0392671734674779
cell7_02_2_2022,3,fp,23,44.0,up,4,1140.523,0.0894333685230885,0.06238486631818585
cell7_02_2_2022,3,fp,23,44.0,up,5,583.927,0.2688724919251378,0.025150452611516536
cell7_02_2_2022,3,fp,24,46.0,up,1,401.558,0.3246408976832192,0.004516128341386898
cell7_02_2_2022,3,fp,24,46.0,up,2,1083.89,0.11149759968038125,0.005271343469242448
cell7_02_2_2022,3,fp,24,46.0,up,3,599.664,0.3043291013139779,0.03931039735889379
cell7_02_2_2022,3,fp,24,46.0,up,4,1130.075,0.07945338580083819,0.06194399676260057
cell7_02_2_2022,3,fp,24,46.0,up,5,592.779,0.2881078745988646,0.025585686684361248
cell7_02_2_2022,3,fp,25,48.0,up,1,409.818,0.35188860241046505,0.004609270669297698
cell7_02_2_2022,3,fp,25,48.0,up,2,990.331,0.015555572418853908,0.004816589238107804
cell7_02_2_2022,3,fp,25,48.0,up,3,585.744,0.27405171082481977,0.03839986872714786
cell7_02_2_2022,3,fp,25,48.0,up,4,1158.571,0.10667290988709843,0.06350935163035565
cell7_02_2_2022,3,fp,25,48.0,up,5,592.523,0.28755158698426075,0.025575985932158977
cell7_02_2_2022,3,fp,26,50.0,up,1,387.598,0.2785902974420144,0.00436277747724611
cell7_02_2_2022,3,fp,26,50.0,up,2,1055.699,0.08258855094610963,0.005138544688705528
cell7_02_2_2022,3,fp,26,50.0,up,3,571.772,0.24366121514130556,0.03751331831277983
cell7_02_2_2022,3,fp,26,50.0,up,4,1172.587,0.12006106435063814,0.06432813631202212
cell7_02_2_2022,3,fp,26,50.0,up,5,599.426,0.30255179559211626,0.025894301056253743
cell7_02_2_2022,3,fp,27,52.0,up,1,380.454,0.2550240017311858,0.004282192950017056
cell7_02_2_2022,3,fp,27,52.0,up,2,1060.565,0.0875784921025413,0.005162016235100633
cell7_02_2_2022,3,fp,27,52.0,up,3,573.319,0.24702609467339787,0.0376132962395371
cell7_02_2_2022,3,fp,27,52.0,up,4,1164.582,0.11241464764967972,0.0638863446264091
cell7_02_2_2022,3,fp,27,52.0,up,5,590.893,0.28400959943814974,0.025524627475629436
cell7_02_2_2022,3,fp,28,54.0,up,1,416.503,0.3739407702193801,0.004687097989978711
cell7_02_2_2022,3,fp,28,54.0,up,2,1126.134,0.15481759027066064,0.005480169688550061
cell7_02_2_2022,3,fp,28,54.0,up,3,571.61,0.24330884895888855,0.037494422823404115
cell7_02_2_2022,3,fp,28,54.0,up,4,1144.768,0.09348821410654506,0.06278815273856031
cell7_02_2_2022,3,fp,28,54.0,up,5,584.309,0.2697025773500545,0.025235699601143708
cell7_02_2_2022,3,fp,29,56.0,up,1,392.504,0.2947739825984149,0.0044158803288214254
cell7_02_2_2022,3,fp,29,56.0,up,2,1096.211,0.124132426024071,0.005333167842279902
cell7_02_2_2022,3,fp,29,56.0,up,3,598.944,0.30276302939212485,0.03927719537172751
cell7_02_2_2022,3,fp,29,56.0,up,4,1134.94,0.08410045853664873,0.06223290391282063
cell7_02_2_2022,3,fp,29,56.0,up,5,577.498,0.25490228460369746,0.024935024182685367
cell7_02_2_2022,3,fp,30,58.0,up,1,384.606,0.2687204266739853,0.00433122513616628
cell7_02_2_2022,3,fp,30,58.0,up,2,1042.479,0.06903182630820849,0.005076680825344734
cell7_02_2_2022,3,fp,30,58.0,up,3,595.269,0.2947695372910002,0.03907405307544124
cell7_02_2_2022,3,fp,30,58.0,up,4,1139.714,0.08866060760977491,0.0625553173775476
cell7_02_2_2022,3,fp,30,58.0,up,5,583.57,0.2680967314625847,0.025221659222172704
cell5_02_2_2022,3,ca,1,0.0,master,1,374.882,0.005028870833782459,1
cell5_02_2_2022,3,ca,2,2.0,master,1,371.763,-0.0033329204715632117,1
cell5_02_2_2022,3,ca,3,4.0,master,1,371.219,-0.004791341269930592,1
cell5_02_2_2022,3,ca,4,6.0,master,1,375.07,0.005532883903806464,1
cell5_02_2_2022,3,ca,5,8.0,master,1,372.097,-0.0024374929960949672,1
cell5_02_2_2022,3,ca,6,10.0,master,1,370.848,-0.005785962807052444,1
cell5_02_2_2022,3,ca,7,12.0,master,1,370.646,-0.0063275087652697555,1
cell5_02_2_2022,3,ca,8,14.0,master,1,656.406,0.7597723576712666,1
cell5_02_2_2022,3,ca,9,16.0,master,1,782.03,1.0965603252707328,1
cell5_02_2_2022,3,ca,10,18.0,master,1,709.717,0.9026949149906892,1
cell5_02_2_2022,3,ca,11,20.0,master,1,665.099,0.7830776003187081,1
cell5_02_2_2022,3,ca,12,22.0,master,1,635.541,0.7038349496603544,1
cell5_02_2_2022,3,ca,13,24.0,master,1,606.56,0.6261391901796806,1
cell5_02_2_2022,3,ca,14,26.0,master,1,1301.295,2.4886685529623906,1
cell5_02_2_2022,3,ca,15,28.0,master,1,1073.512,1.8780004192959794,1
cell5_02_2_2022,3,ca,16,30.0,master,1,981.463,1.6312243603457528,1
cell5_02_2_2022,3,ca,17,32.0,master,1,923.358,1.4754494697407172,1
cell5_02_2_2022,3,ca,18,34.0,master,1,879.013,1.3565640463885054,1
cell5_02_2_2022,3,ca,19,36.0,master,1,1287.024,2.450409135290512,1
cell5_02_2_2022,3,ca,20,38.0,master,1,1261.23,2.381257469714981,1
cell5_02_2_2022,3,ca,21,40.0,master,1,1156.868,2.1014712355987646,1
cell5_02_2_2022,3,ca,22,42.0,master,1,1083.891,1.905825694050126,1
cell5_02_2_2022,3,ca,23,44.0,master,1,1028.551,1.7574635488632626,1
cell5_02_2_2022,3,ca,24,46.0,master,1,986.551,1.6448648842834253,1
cell5_02_2_2022,3,ca,25,48.0,master,1,952.16,1.5526653444366343,1
cell5_02_2_2022,3,ca,26,50.0,master,1,916.336,1.4566240453912027,1
cell5_02_2_2022,3,ca,27,52.0,master,1,890.486,1.3873222482628977,1
cell5_02_2_2022,3,ca,28,54.0,master,1,868.834,1.3292749557514056,1
cell5_02_2_2022,3,ca,29,56.0,master,1,838.983,1.2492467953615785,1
cell5_02_2_2022,3,ca,30,58.0,master,1,820.282,1.1991108994971131,1
cell5_02_2_2022,3,fp,1,0.0,master,1,174.488,0.0043862173767889034,1
cell5_02_2_2022,3,fp,2,2.0,master,1,173.682,-0.0002532723944601426,1
cell5_02_2_2022,3,fp,3,4.0,master,1,173.501,-0.0012951429262169504,1
cell5_02_2_2022,3,fp,4,6.0,master,1,173.813,0.0005007885981373975,1
cell5_02_2_2022,3,fp,5,8.0,master,1,173.146,-0.0033385906542485536,1
cell5_02_2_2022,3,fp,6,10.0,master,1,172.441,-0.0073967051563955215,1
cell5_02_2_2022,3,fp,7,12.0,master,1,172.697,-0.0059231203158995665,1
cell5_02_2_2022,3,fp,8,14.0,master,1,173.829,0.0005928876506685072,1
cell5_02_2_2022,3,fp,9,16.0,master,1,172.773,-0.005485649816377368,1
cell5_02_2_2022,3,fp,10,18.0,master,1,172.796,-0.005353257428364082,1
cell5_02_2_2022,3,fp,11,20.0,master,1,172.017,-0.009837330048466982,1
cell5_02_2_2022,3,fp,12,22.0,master,1,172.024,-0.009797036712984642,1
cell5_02_2_2022,3,fp,13,24.0,master,1,171.593,-0.012277954940538445,1
cell5_02_2_2022,3,fp,14,26.0,master,1,171.866,-0.010706514856728164,1
cell5_02_2_2022,3,fp,15,28.0,master,1,171.231,-0.014361696004052224,1
cell5_02_2_2022,3,fp,16,30.0,master,1,170.62,-0.01787872857257962,1
cell5_02_2_2022,3,fp,17,32.0,master,1,170.295,-0.019749490577115593,1
cell5_02_2_2022,3,fp,18,34.0,master,1,169.787,-0.022673635494974646,1
cell5_02_2_2022,3,fp,19,36.0,master,1,170.754,-0.017107399007632598,1
cell5_02_2_2022,3,fp,20,38.0,master,1,169.739,-0.02294993265256765,1
cell5_02_2_2022,3,fp,21,40.0,master,1,169.149,-0.026346085214648186,1
cell5_02_2_2022,3,fp,22,42.0,master,1,169.566,-0.023945753658059062,1
cell5_02_2_2022,3,fp,23,44.0,master,1,169.294,-0.025511437551085963,1
cell5_02_2_2022,3,fp,24,46.0,master,1,168.32,-0.031117967373910517,1
cell5_02_2_2022,3,fp,25,48.0,master,1,167.985,-0.03304629128627815,1
cell5_02_2_2022,3,fp,26,50.0,master,1,168.351,-0.030939525459631675,1
cell5_02_2_2022,3,fp,27,52.0,master,1,168.59,-0.029563795862449883,1
cell5_02_2_2022,3,fp,28,54.0,master,1,168.055,-0.03264335793145508,1
cell5_02_2_2022,3,fp,29,56.0,master,1,168.047,-0.03268940745772063,1
cell5_02_2_2022,3,fp,30,58.0,master,1,168.59,-0.029563795862449883,1
cell5_02_2_2022,3,fp,1,0.0,down,1,29.793,0.00012084835545525305,0.8130897637448542
cell5_02_2_2022,3,fp,2,2.0,down,1,29.756,-0.0011212041867241474,0.815850061761688
cell5_02_2_2022,3,fp,3,4.0,down,1,29.907,0.003947712944872991,0.8208607234881731
cell5_02_2_2022,3,fp,4,6.0,down,1,29.786,-0.00011413455792997447,0.816050659373574
cell5_02_2_2022,3,fp,5,8.0,down,1,29.705,-0.0028332225556742417,0.8169678050907576
cell5_02_2_2022,3,fp,6,10.0,down,1,29.826,0.0012286249471288432,0.8236485683802285
cell5_02_2_2022,3,fp,7,12.0,down,1,30.217,0.014354099109079008,0.8332151265607194
cell5_02_2_2022,3,fp,8,14.0,down,1,30.185,0.01327989150503193,0.8269037480989779
cell5_02_2_2022,3,fp,9,16.0,down,1,30.316,0.01767742888409966,0.8355870853799605
cell5_02_2_2022,3,fp,10,18.0,down,1,30.372,0.019557292191182078,0.8370099940551611
cell5_02_2_2022,3,fp,11,20.0,down,1,30.385,0.019993689030326257,0.8411565231749661
cell5_02_2_2022,3,fp,12,22.0,down,1,30.645,0.028721625813208692,0.8483102716507963
cell5_02_2_2022,3,fp,13,24.0,down,1,30.431,0.02153786246114391,0.8445200006002687
cell5_02_2_2022,3,fp,14,26.0,down,1,30.767,0.03281704230363817,0.8524948759960119
cell5_02_2_2022,3,fp,15,28.0,down,1,30.973,0.039732253754691214,0.861379970856062
cell5_02_2_2022,3,fp,16,30.0,down,1,31.179,0.046647465205744254,0.8702188957677099
cell5_02_2_2022,3,fp,17,32.0,down,1,31.2,0.047352413945900174,0.8724515296112357
cell5_02_2_2022,3,fp,18,34.0,down,1,31.116,0.04453261898527661,0.8727149975362023
cell5_02_2_2022,3,fp,19,36.0,down,1,31.09,0.043659825306988365,0.867031257480666
cell5_02_2_2022,3,fp,20,38.0,down,1,32.162,0.07964578004256542,0.9023186166623032
cell5_02_2_2022,3,fp,21,40.0,down,1,32.329,0.08525180097618616,0.9101525742774474
cell5_02_2_2022,3,fp,22,42.0,down,1,32.232,0.08199560917641842,0.9051967682614158
cell5_02_2_2022,3,fp,23,44.0,down,1,31.739,0.06544609827656818,0.8927892467216159
cell5_02_2_2022,3,fp,24,46.0,down,1,31.837,0.06873585906396232,0.9007095601375993
cell5_02_2_2022,3,fp,25,48.0,down,1,31.804,0.06762808247228873,0.9015666575605747
cell5_02_2_2022,3,fp,26,50.0,down,1,31.598,0.06071287102123569,0.8937932992535861
cell5_02_2_2022,3,fp,27,52.0,down,1,31.601,0.0608135779841151,0.8926148098596007
cell5_02_2_2022,3,fp,28,54.0,down,1,31.599,0.0607464400088622,0.8954029381414496
cell5_02_2_2022,3,fp,29,56.0,down,1,31.354,0.05252203804037673,0.8884890057947268
cell5_02_2_2022,3,fp,30,58.0,down,1,31.514,0.05789307606061212,0.8901553124966032
cell5_02_2_2022,3,fp,1,0.0,up,1,103.902,0.010248133167392677,0.034324138965407765
cell5_02_2_2022,3,fp,1,0.0,up,2,114.422,-0.1321805081532042,0.002202889554145123
cell5_02_2_2022,3,fp,2,2.0,up,1,97.166,-0.05524657747355323,0.032247938858084045
cell5_02_2_2022,3,fp,2,2.0,up,2,140.039,0.06210845657944652,0.0027085810688192505
cell5_02_2_2022,3,fp,3,4.0,up,1,102.855,6.806160547609095e-05,0.0341714520250001
cell5_02_2_2022,3,fp,3,4.0,up,2,139.448,0.05762609025407693,0.0026999579386554717
cell5_02_2_2022,3,fp,4,6.0,up,1,109.873,0.0683046826384568,0.03643758152742176
cell5_02_2_2022,3,fp,4,6.0,up,2,148.017,0.12261660978384553,0.002860733355812617
cell5_02_2_2022,3,fp,5,8.0,up,1,100.444,-0.023374299937772212,0.03343881829683539
cell5_02_2_2022,3,fp,5,8.0,up,2,117.324,-0.1101706484641636,0.0022762518221816396
cell5_02_2_2022,3,fp,6,10.0,up,1,114.753,0.11575334474175483,0.03835886007937164
cell5_02_2_2022,3,fp,6,10.0,up,2,154.63,0.17277208949563924,0.003012321408618668
cell5_02_2_2022,3,fp,7,12.0,up,1,117.045,0.13803865899191042,0.03906696994189578
cell5_02_2_2022,3,fp,7,12.0,up,2,158.854,0.20480849450132768,0.0030900121688012374
cell5_02_2_2022,3,fp,8,14.0,up,1,120.505,0.1716805382700684,0.03995986842794594
cell5_02_2_2022,3,fp,8,14.0,up,2,156.725,0.18866135760333738,0.00302875883418793
cell5_02_2_2022,3,fp,9,16.0,up,1,127.21,0.23687383322962036,0.0424411632195064
cell5_02_2_2022,3,fp,9,16.0,up,2,142.437,0.08029579067121766,0.0027694674600261373
cell5_02_2_2022,3,fp,10,18.0,up,1,126.508,0.23004822650902298,0.04220130741548372
cell5_02_2_2022,3,fp,10,18.0,up,2,121.592,-0.07780053090633272,0.0023638586357497015
cell5_02_2_2022,3,fp,11,20.0,up,1,124.157,0.20718925015556935,0.0416047409646597
cell5_02_2_2022,3,fp,11,20.0,up,2,140.796,0.06784982935153605,0.002749578285777928
cell5_02_2_2022,3,fp,12,22.0,up,1,137.631,0.33819811761045426,0.046117897971179295
cell5_02_2_2022,3,fp,12,22.0,up,2,135.344,0.026499810390595593,0.0026429908248525305
cell5_02_2_2022,3,fp,13,24.0,up,1,132.419,0.2875213907902926,0.044482860314678366
cell5_02_2_2022,3,fp,13,24.0,up,2,138.791,0.052643155100493236,0.0027171218004208453
cell5_02_2_2022,3,fp,14,26.0,up,1,123.783,0.20355281580584944,0.04151576777953613
