,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
0,07_05_25_cell16_Fc,oreol,1,544,0,0.0,58.9871,3.4646027416782914,0.06239993225225844
1,07_05_25_cell16_Fc,oreol,1,544,1,1.0,56.2493,0.7163847263034242,0.01290018553971194
2,07_05_25_cell16_Fc,oreol,1,544,2,2.0,55.6879,0.14206693310890017,0.0025576543707891575
3,07_05_25_cell16_Fc,oreol,1,544,3,3.0,56.1814,0.6199032782282003,0.011157060123114805
4,07_05_25_cell16_Fc,oreol,1,544,4,4.0,56.3629,0.7824113459315001,0.014077097344454514
5,07_05_25_cell16_Fc,oreol,1,544,5,5.0,58.45,2.847089028312695,0.051203956385708245
6,07_05_25_cell16_Fc,oreol,1,544,6,6.0,55.6886,0.05927501875451213,0.0010655360139347702
7,07_05_25_cell16_Fc,oreol,1,544,7,7.0,55.9864,0.3264389400297105,0.005864876048154347
8,07_05_25_cell16_Fc,oreol,1,544,8,8.0,53.9029,-1.7925274287399091,-0.032184487862465416
9,07_05_25_cell16_Fc,oreol,1,544,9,9.0,57.64,1.90412502871159,0.034163364793187066
10,07_05_25_cell16_Fc,oreol,1,544,10,10.0,52.2207,-3.5611324314186064,-0.06384034665393816
11,07_05_25_cell16_Fc,oreol,1,544,11,11.0,52.0636,-3.7701008469466615,-0.0675237843633612
12,07_05_25_cell16_Fc,oreol,1,544,12,12.0,56.1536,0.26187695850723003,0.0046854360203284285
13,07_05_25_cell16_Fc,oreol,1,544,13,13.0,51.9614,-3.9947887253796637,-0.07139132912058957
14,07_05_25_cell16_Fc,oreol,1,544,14,14.0,53.8814,-2.146076784175115,-0.03830398606102622
15,07_05_25_cell16_Fc,oreol,1,544,15,15.0,54.2521,-1.85361982736881,-0.033037957932982746
16,07_05_25_cell16_Fc,oreol,1,544,16,16.0,54.77,-1.4211264980587899,-0.025290941588577778
17,07_05_25_cell16_Fc,oreol,1,544,17,17.0,53.8243,-2.459371932526949,-0.04369602181791081
18,07_05_25_cell16_Fc,oreol,1,544,18,18.0,53.7679,-2.6154749664557855,-0.04638737847889241
19,07_05_25_cell16_Fc,oreol,1,544,19,19.0,56.0514,-0.4386053261047209,-0.007764295679133469
20,07_05_25_cell16_Fc,oreol,1,544,20,20.0,53.8364,-2.7671181181355493,-0.04888594937895857
21,07_05_25_cell16_Fc,oreol,1,544,21,21.0,53.1393,-3.584274748671703,-0.063188465593805
22,07_05_25_cell16_Fc,oreol,1,544,22,22.0,53.8957,-2.9539456740402272,-0.05196065686463929
23,07_05_25_cell16_Fc,oreol,1,544,23,23.0,53.7164,-3.2649017749567193,-0.05729774568458868
24,07_05_25_cell16_Fc,oreol,1,544,24,24.0,56.7614,-0.35653306135213114,-0.006242048055641966
25,07_05_25_cell16_Fc,oreol,1,544,25,25.0,52.0957,-5.163138460174004,-0.09017188107291871
26,07_05_25_cell16_Fc,oreol,1,544,26,26.0,55.5007,-1.9025168290117946,-0.033143026830831604
27,07_05_25_cell16_Fc,oreol,1,544,27,27.0,53.04,-4.510251080254115,-0.07837065860867481
28,07_05_25_cell16_Fc,oreol,1,544,28,28.0,52.7264,-4.972593369067731,-0.08618158855787632
29,07_05_25_cell16_Fc,oreol,1,544,29,29.0,51.8771,-5.971470390467616,-0.1032258174436753
30,07_05_25_cell16_Fc,oreol,1,544,30,30.0,51.1707,-6.827361690843418,-0.11771703760660913
31,07_05_25_cell16_Fc,oreol,1,544,31,31.0,56.4029,-1.7436033404545057,-0.02998640546581385
32,07_05_25_cell16_Fc,oreol,1,544,32,32.0,58.8943,0.6014541521507084,0.010317806427186701
33,07_05_25_cell16_Fc,oreol,1,544,33,33.0,61.0757,2.6394213686819725,0.04516750185418872
34,07_05_25_cell16_Fc,oreol,1,544,34,34.0,61.3079,2.731898884475534,0.04663856923048505
35,07_05_25_cell16_Fc,oreol,1,544,35,35.0,66.6821,7.9711417875496835,0.1357691342735083
36,07_05_25_cell16_Fc,oreol,1,544,36,36.0,64.5864,5.74586754382441,0.09765147448422223
37,07_05_25_cell16_Fc,oreol,1,544,37,37.0,63.7964,4.832368724672513,0.08195447764674854
38,07_05_25_cell16_Fc,oreol,1,544,38,38.0,63.6579,4.577103206268653,0.07747198370523958
39,07_05_25_cell16_Fc,oreol,1,544,39,39.0,64.3907,5.20051402553613,0.08786106488365641
40,07_05_25_cell16_Fc,oreol,1,544,40,40.0,67.7171,8.425069951211867,0.14209437346841533
41,07_05_25_cell16_Fc,oreol,1,544,41,41.0,65.8464,6.460337229446736,0.10878535838036757
42,07_05_25_cell16_Fc,oreol,1,544,42,42.0,66.2721,6.800150882594352,0.11434207358489905
43,07_05_25_cell16_Fc,oreol,1,544,43,43.0,64.7414,5.191816914010559,0.08718473168017415
