,id,lab_id,roi,index,time,abs_int,dF_int,dF/F0_int,base
0,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,0,0.0,504.6000061035156,0.0,0.0,simple
1,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,1,1.0,495.04998779296875,-9.550000190734863,-0.01889999955892563,simple
2,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,2,2.0,496.8500061035156,-7.75,-0.015399999916553497,simple
3,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,3,3.0,469.8500061035156,-34.75,-0.06889999657869339,simple
4,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,4,4.0,457.6499938964844,-46.95000076293945,-0.09300000220537186,simple
5,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,5,5.0,445.20001220703125,-59.400001525878906,-0.1177000030875206,simple
6,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,6,6.0,434.04998779296875,-70.55000305175781,-0.13979999721050262,simple
7,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,7,7.0,427.8999938964844,-76.69999694824219,-0.15199999511241913,simple
8,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,8,8.0,431.75,-72.8499984741211,-0.1444000005722046,simple
9,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,9,9.0,416.3999938964844,-88.19999694824219,-0.17479999363422394,simple
10,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,10,10.0,413.8999938964844,-90.69999694824219,-0.17970000207424164,simple
11,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,11,11.0,403.04998779296875,-101.55000305175781,-0.2011999934911728,simple
12,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,12,12.0,411.6000061035156,-93.0,-0.1843000054359436,simple
13,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,13,13.0,404.0,-100.5999984741211,-0.19939999282360077,simple
14,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,14,14.0,389.3999938964844,-115.19999694824219,-0.22830000519752502,simple
15,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,15,15.0,397.0,-107.5999984741211,-0.21320000290870667,simple
16,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,16,16.0,396.8500061035156,-107.75,-0.2134999930858612,simple
17,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,17,17.0,380.29998779296875,-124.30000305175781,-0.24629999697208405,simple
18,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,18,18.0,373.79998779296875,-130.8000030517578,-0.25920000672340393,simple
19,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,19,19.0,375.1000061035156,-129.5,-0.2565999925136566,simple
20,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,20,20.0,367.8500061035156,-136.75,-0.2709999978542328,simple
21,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,21,21.0,369.79998779296875,-134.8000030517578,-0.2671000063419342,simple
22,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,22,22.0,360.95001220703125,-143.64999389648438,-0.2847000062465668,simple
23,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,23,23.0,352.79998779296875,-151.8000030517578,-0.30079999566078186,simple
24,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,24,24.0,352.6000061035156,-152.0,-0.3012000024318695,simple
25,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,25,25.0,350.6000061035156,-154.0,-0.3052000105381012,simple
26,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,26,26.0,339.25,-165.35000610351562,-0.3276999890804291,simple
27,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,27,27.0,340.6000061035156,-164.0,-0.32499998807907104,simple
28,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,28,28.0,334.95001220703125,-169.64999389648438,-0.3361999988555908,simple
29,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,29,29.0,323.20001220703125,-181.39999389648438,-0.359499990940094,simple
30,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,30,30.0,322.54998779296875,-182.0500030517578,-0.36079999804496765,simple
31,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,31,31.0,319.45001220703125,-185.14999389648438,-0.3668999969959259,simple
32,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,32,32.0,304.1499938964844,-200.4499969482422,-0.39719998836517334,simple
33,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,33,33.0,309.20001220703125,-195.39999389648438,-0.3871999979019165,simple
34,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,34,34.0,304.8500061035156,-199.75,-0.39590001106262207,simple
35,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,35,35.0,307.8500061035156,-196.75,-0.38989999890327454,simple
36,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,36,36.0,307.54998779296875,-197.0500030517578,-0.390500009059906,simple
37,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,37,37.0,305.04998779296875,-199.5500030517578,-0.3955000042915344,simple
38,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,38,38.0,300.25,-204.35000610351562,-0.4050000011920929,simple
39,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,39,39.0,293.95001220703125,-210.64999389648438,-0.41749998927116394,simple
40,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,40,40.0,297.5,-207.10000610351562,-0.41040000319480896,simple
41,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,41,41.0,279.8500061035156,-224.75,-0.4453999996185303,simple
42,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,42,42.0,285.95001220703125,-218.64999389648438,-0.4332999885082245,simple
43,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,43,43.0,279.1000061035156,-225.5,-0.44690001010894775,simple
44,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_3_algn_ch3_up-labels,1,44,44.0,288.79998779296875,-215.8000030517578,-0.427700012922287,simple
