,id,lab_id,roi,index,time,abs_int,dF_int,dF/F0_int,base
0,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,0,0.0,9.241000175476074,0.0,0.0,simple
1,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,1,1.0,8.838600158691406,-0.4023999869823456,-0.04349999874830246,simple
2,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,2,2.0,8.863499641418457,-0.3774999976158142,-0.04089999943971634,simple
3,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,3,3.0,8.551600456237793,-0.6894000172615051,-0.07460000365972519,simple
4,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,4,4.0,8.32509994506836,-0.9158999919891357,-0.09910000115633011,simple
5,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,5,5.0,8.262700080871582,-0.9783999919891357,-0.10589999705553055,simple
6,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,6,6.0,8.182700157165527,-1.0583000183105469,-0.1145000010728836,simple
7,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,7,7.0,7.980199813842773,-1.2608000040054321,-0.1363999992609024,simple
8,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,8,8.0,8.828800201416016,-0.4122999906539917,-0.044599998742341995,simple
9,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,9,9.0,8.663399696350098,-0.5776000022888184,-0.0625,simple
10,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,10,10.0,8.648300170898438,-0.5927000045776367,-0.0640999972820282,simple
11,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,11,11.0,7.671999931335449,-1.569100022315979,-0.16979999840259552,simple
12,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,12,12.0,8.562700271606445,-0.6783999800682068,-0.07339999824762344,simple
13,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,13,13.0,8.463899612426758,-0.7771999835968018,-0.08410000056028366,simple
14,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,14,14.0,8.147600173950195,-1.093500018119812,-0.11829999834299088,simple
15,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,15,15.0,8.226400375366211,-1.0146000385284424,-0.10980000346899033,simple
16,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,16,16.0,8.159099578857422,-1.0819000005722046,-0.11710000038146973,simple
17,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,17,17.0,8.075799942016602,-1.1651999950408936,-0.12610000371932983,simple
18,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,18,18.0,7.834700107574463,-1.4062999486923218,-0.15219999849796295,simple
19,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,19,19.0,7.980199813842773,-1.2608000040054321,-0.1363999992609024,simple
20,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,20,20.0,7.800600051879883,-1.440500020980835,-0.1559000015258789,simple
21,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,21,21.0,7.779600143432617,-1.461400032043457,-0.15809999406337738,simple
22,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,22,22.0,7.623700141906738,-1.617400050163269,-0.17499999701976776,simple
23,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,23,23.0,7.720600128173828,-1.520400047302246,-0.16449999809265137,simple
24,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,24,24.0,7.372300148010254,-1.8687000274658203,-0.2021999955177307,simple
25,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,25,25.0,7.373199939727783,-1.867799997329712,-0.2020999938249588,simple
26,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,26,26.0,7.359399795532227,-1.881700038909912,-0.20360000431537628,simple
27,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,27,27.0,7.4984002113342285,-1.7425999641418457,-0.18860000371932983,simple
28,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,28,28.0,7.432600021362305,-1.80840003490448,-0.195700004696846,simple
29,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,29,29.0,7.412899971008301,-1.8281999826431274,-0.19779999554157257,simple
30,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,30,30.0,7.200399875640869,-2.040600061416626,-0.2207999974489212,simple
31,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,31,31.0,7.102200031280518,-2.1387999057769775,-0.2313999980688095,simple
32,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,32,32.0,7.015999794006348,-2.2249999046325684,-0.24079999327659607,simple
33,25_11_27_cell2_3_algn_ch3,25_11_27_cell2_back-labels,1,33,33.0,7.033899784088135,-2.2070999145507812,-0.23880000412464142,simple
