,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int,base
0,25_10_09_cell2_3_Fc,shaft,1,603,0,0.0,13.626700401306152,0.07240000367164612,0.0052999998442828655,simple
1,25_10_09_cell2_3_Fc,shaft,1,603,1,10.0,14.824999809265137,1.2706999778747559,0.09369999915361404,simple
2,25_10_09_cell2_3_Fc,shaft,1,603,2,20.0,12.837800025939941,-0.7164999842643738,-0.05290000140666962,simple
3,25_10_09_cell2_3_Fc,shaft,1,603,3,30.0,12.927800178527832,-0.6265000104904175,-0.04619999974966049,simple
4,25_10_09_cell2_3_Fc,shaft,1,603,4,40.0,13.086099624633789,-0.4681999981403351,-0.03449999913573265,simple
5,25_10_09_cell2_3_Fc,shaft,1,603,5,50.0,12.468899726867676,-1.0853999853134155,-0.08009999990463257,simple
6,25_10_09_cell2_3_Fc,shaft,1,603,6,60.0,12.85890007019043,-0.6953999996185303,-0.05130000039935112,simple
7,25_10_09_cell2_3_Fc,shaft,1,603,7,70.0,13.538299560546875,-0.01600000075995922,-0.0012000000569969416,simple
8,25_10_09_cell2_3_Fc,shaft,1,603,8,80.0,12.868900299072266,-0.6854000091552734,-0.050599999725818634,simple
9,25_10_09_cell2_3_Fc,shaft,1,603,9,90.0,12.498900413513184,-1.055400013923645,-0.0778999999165535,simple
10,25_10_09_cell2_3_Fc,shaft,1,603,10,100.0,12.161700248718262,-1.3926000595092773,-0.10270000249147415,simple
11,25_10_09_cell2_3_Fc,shaft,1,603,11,110.0,12.631099700927734,-0.9232000112533569,-0.06809999793767929,simple
12,25_10_09_cell2_3_Fc,shaft,1,603,12,120.0,12.30720043182373,-1.2470999956130981,-0.09200000017881393,simple
13,25_10_09_cell2_3_Fc,shaft,1,603,13,130.0,12.78279972076416,-0.7714999914169312,-0.05689999833703041,simple
14,25_10_09_cell2_3_Fc,shaft,1,603,14,140.0,12.097800254821777,-1.4565000534057617,-0.10750000178813934,simple
15,25_10_09_cell2_3_Fc,shaft,1,603,15,150.0,12.779999732971191,-0.7742999792098999,-0.057100001722574234,simple
16,25_10_09_cell2_3_Fc,shaft,1,603,16,160.0,12.54889965057373,-1.0053999423980713,-0.07419999688863754,simple
17,25_10_09_cell2_3_Fc,shaft,1,603,17,170.0,9.797200202941895,-3.7571001052856445,-0.27720001339912415,simple
18,25_10_09_cell2_3_Fc,shaft,1,603,18,180.0,10.464400291442871,-3.089900016784668,-0.2280000001192093,simple
19,25_10_09_cell2_3_Fc,shaft,1,603,19,190.0,11.343299865722656,-2.2109999656677246,-0.163100004196167,simple
20,25_10_09_cell2_3_Fc,shaft,1,603,20,200.0,12.294400215148926,-1.2598999738693237,-0.09290000051259995,simple
21,25_10_09_cell2_3_Fc,shaft,1,603,22,210.0,10.309399604797363,-3.2448999881744385,-0.2393999993801117,simple
22,25_10_09_cell2_3_Fc,shaft,2,500,0,0.0,12.08080005645752,0.0031999999191612005,0.0003000000142492354,simple
23,25_10_09_cell2_3_Fc,shaft,2,500,1,10.0,12.525400161743164,0.44780001044273376,0.03709999844431877,simple
24,25_10_09_cell2_3_Fc,shaft,2,500,2,20.0,11.562700271606445,-0.5149000287055969,-0.04259999841451645,simple
25,25_10_09_cell2_3_Fc,shaft,2,500,3,30.0,12.141500473022461,0.06390000134706497,0.0052999998442828655,simple
26,25_10_09_cell2_3_Fc,shaft,2,500,4,40.0,10.688799858093262,-1.388800024986267,-0.11500000208616257,simple
27,25_10_09_cell2_3_Fc,shaft,2,500,5,50.0,12.210800170898438,0.133200004696846,0.010999999940395355,simple
28,25_10_09_cell2_3_Fc,shaft,2,500,6,60.0,11.442299842834473,-0.6352999806404114,-0.05260000005364418,simple
29,25_10_09_cell2_3_Fc,shaft,2,500,7,70.0,11.253100395202637,-0.8245000243186951,-0.06830000132322311,simple
30,25_10_09_cell2_3_Fc,shaft,2,500,8,80.0,12.627699851989746,0.5501000285148621,0.045499999076128006,simple
31,25_10_09_cell2_3_Fc,shaft,2,500,9,90.0,10.69729995727539,-1.3803000450134277,-0.11429999768733978,simple
32,25_10_09_cell2_3_Fc,shaft,2,500,10,100.0,11.09689998626709,-0.9807000160217285,-0.0812000036239624,simple
33,25_10_09_cell2_3_Fc,shaft,2,500,11,110.0,11.300000190734863,-0.7775999903678894,-0.06440000236034393,simple
34,25_10_09_cell2_3_Fc,shaft,2,500,12,120.0,12.127699851989746,0.05009999871253967,0.004100000020116568,simple
35,25_10_09_cell2_3_Fc,shaft,2,500,13,130.0,10.708800315856934,-1.3688000440597534,-0.11330000311136246,simple
36,25_10_09_cell2_3_Fc,shaft,2,500,14,140.0,10.685799598693848,-1.391800045967102,-0.1151999980211258,simple
37,25_10_09_cell2_3_Fc,shaft,2,500,15,150.0,10.928799629211426,-1.148800015449524,-0.09510000050067902,simple
38,25_10_09_cell2_3_Fc,shaft,2,500,16,160.0,11.025400161743164,-1.0521999597549438,-0.08709999918937683,simple
39,25_10_09_cell2_3_Fc,shaft,2,500,17,170.0,12.081199645996094,0.003599999938160181,0.0003000000142492354,simple
40,25_10_09_cell2_3_Fc,shaft,2,500,18,180.0,11.203499794006348,-0.8741000294685364,-0.07240000367164612,simple
41,25_10_09_cell2_3_Fc,shaft,2,500,19,190.0,11.557299613952637,-0.5202999711036682,-0.04309999942779541,simple
42,25_10_09_cell2_3_Fc,shaft,2,500,20,200.0,10.538100242614746,-1.5394999980926514,-0.1274999976158142,simple
43,25_10_09_cell2_3_Fc,shaft,2,500,22,210.0,11.27649974822998,-0.8011000156402588,-0.06629999727010727,simple
44,25_10_09_cell2_3_Fc,shaft,3,453,0,0.0,11.298999786376953,0.2493000030517578,0.022600000724196434,simple
45,25_10_09_cell2_3_Fc,shaft,3,453,1,10.0,10.678500175476074,-0.37119999527931213,-0.03359999880194664,simple
46,25_10_09_cell2_3_Fc,shaft,3,453,2,20.0,10.962699890136719,-0.08709999918937683,-0.007899999618530273,simple
47,25_10_09_cell2_3_Fc,shaft,3,453,3,30.0,11.25879955291748,0.20900000631809235,0.01889999955892563,simple
48,25_10_09_cell2_3_Fc,shaft,3,453,4,40.0,12.181699752807617,1.1319999694824219,0.10239999741315842,simple
49,25_10_09_cell2_3_Fc,shaft,3,453,5,50.0,11.6943998336792,0.644599974155426,0.05829999968409538,simple
50,25_10_09_cell2_3_Fc,shaft,3,453,6,60.0,12.427599906921387,1.3777999877929688,0.12470000237226486,simple
51,25_10_09_cell2_3_Fc,shaft,3,453,7,70.0,10.545100212097168,-0.5045999884605408,-0.04569999873638153,simple
52,25_10_09_cell2_3_Fc,shaft,3,453,8,80.0,10.67590045928955,-0.37389999628067017,-0.033799998462200165,simple
53,25_10_09_cell2_3_Fc,shaft,3,453,9,90.0,10.72760009765625,-0.3222000002861023,-0.029200000688433647,simple
54,25_10_09_cell2_3_Fc,shaft,3,453,10,100.0,10.892399787902832,-0.15729999542236328,-0.0142000000923872,simple
55,25_10_09_cell2_3_Fc,shaft,3,453,11,110.0,10.751700401306152,-0.2980000078678131,-0.027000000700354576,simple
56,25_10_09_cell2_3_Fc,shaft,3,453,12,120.0,10.71780014038086,-0.3319999873638153,-0.029999999329447746,simple
57,25_10_09_cell2_3_Fc,shaft,3,453,13,130.0,10.811200141906738,-0.23849999904632568,-0.02160000056028366,simple
58,25_10_09_cell2_3_Fc,shaft,3,453,14,140.0,11.579500198364258,0.5297999978065491,0.0478999987244606,simple
59,25_10_09_cell2_3_Fc,shaft,3,453,15,150.0,10.549799919128418,-0.5,-0.04520000144839287,simple
60,25_10_09_cell2_3_Fc,shaft,3,453,16,160.0,10.223199844360352,-0.8266000151634216,-0.07479999959468842,simple
61,25_10_09_cell2_3_Fc,shaft,3,453,17,170.0,10.246299743652344,-0.8033999800682068,-0.07270000129938126,simple
62,25_10_09_cell2_3_Fc,shaft,3,453,18,180.0,10.228500366210938,-0.8212000131607056,-0.07429999858140945,simple
63,25_10_09_cell2_3_Fc,shaft,3,453,19,190.0,9.936300277709961,-1.1133999824523926,-0.10080000013113022,simple
64,25_10_09_cell2_3_Fc,shaft,3,453,20,200.0,10.194600105285645,-0.8550999760627747,-0.07739999890327454,simple
65,25_10_09_cell2_3_Fc,shaft,3,453,22,210.0,11.249500274658203,0.19979999959468842,0.01810000091791153,simple
66,25_10_09_cell2_3_Fc,shaft,4,463,0,0.0,12.322799682617188,0.6847000122070312,0.058800000697374344,simple
67,25_10_09_cell2_3_Fc,shaft,4,463,1,10.0,12.917799949645996,1.2797000408172607,0.10999999940395355,simple
68,25_10_09_cell2_3_Fc,shaft,4,463,2,20.0,10.628299713134766,-1.0096999406814575,-0.0868000015616417,simple
69,25_10_09_cell2_3_Fc,shaft,4,463,3,30.0,10.683300018310547,-0.9546999931335449,-0.0820000022649765,simple
70,25_10_09_cell2_3_Fc,shaft,4,463,4,40.0,11.021100044250488,-0.6169000267982483,-0.05299999937415123,simple
71,25_10_09_cell2_3_Fc,shaft,4,463,5,50.0,11.267200469970703,-0.3707999885082245,-0.03189999982714653,simple
72,25_10_09_cell2_3_Fc,shaft,4,463,6,60.0,9.992799758911133,-1.645300030708313,-0.14139999449253082,simple
73,25_10_09_cell2_3_Fc,shaft,4,463,7,70.0,9.575599670410156,-2.0625,-0.17720000445842743,simple
74,25_10_09_cell2_3_Fc,shaft,4,463,8,80.0,10.613300323486328,-1.0247000455856323,-0.08799999952316284,simple
75,25_10_09_cell2_3_Fc,shaft,4,463,9,90.0,11.098299980163574,-0.5396999716758728,-0.04639999940991402,simple
76,25_10_09_cell2_3_Fc,shaft,4,463,10,100.0,11.529399871826172,-0.10859999805688858,-0.00930000003427267,simple
77,25_10_09_cell2_3_Fc,shaft,4,463,11,110.0,10.850000381469727,-0.788100004196167,-0.06769999861717224,simple
78,25_10_09_cell2_3_Fc,shaft,4,463,12,120.0,11.164999961853027,-0.4731000065803528,-0.0406000018119812,simple
79,25_10_09_cell2_3_Fc,shaft,4,463,13,130.0,11.671699523925781,0.03359999880194664,0.002899999963119626,simple
80,25_10_09_cell2_3_Fc,shaft,4,463,14,140.0,13.216699600219727,1.5786000490188599,0.1356000006198883,simple
81,25_10_09_cell2_3_Fc,shaft,4,463,15,150.0,11.030599594116211,-0.6075000166893005,-0.05220000073313713,simple
82,25_10_09_cell2_3_Fc,shaft,4,463,16,160.0,10.244999885559082,-1.3931000232696533,-0.11969999969005585,simple
83,25_10_09_cell2_3_Fc,shaft,4,463,17,170.0,9.793299674987793,-1.8446999788284302,-0.15850000083446503,simple
84,25_10_09_cell2_3_Fc,shaft,4,463,18,180.0,11.531100273132324,-0.10689999908208847,-0.009200000204145908,simple
85,25_10_09_cell2_3_Fc,shaft,4,463,19,190.0,10.628899574279785,-1.0091999769210815,-0.08669999986886978,simple
86,25_10_09_cell2_3_Fc,shaft,4,463,20,200.0,10.15779972076416,-1.480299949645996,-0.12720000743865967,simple
