cell,feature,time,int
cell26_01,5,111,0.11548992309732169
cell26_01,5,112,0.12126425351365676
cell26_01,5,113,0.13065168390347395
cell26_01,5,114,0.1297732696897374
cell26_01,5,115,0.11620259878016435
cell26_01,5,116,0.1354249535932114
cell26_01,5,117,0.11523468575974545
cell14_01,50,1,-0.006393244614549605
cell14_01,50,2,-0.01776270764636337
cell14_01,50,3,4.359210241205534
cell14_01,50,4,3.6411480379389722
cell14_01,50,5,3.2818981071276094
cell14_01,50,6,2.9462044937215333
cell14_01,50,7,2.721367167470828
cell14_01,50,8,2.4910269310065924
cell14_01,50,9,2.299133050285658
cell14_01,50,10,2.1467989796553226
cell14_01,50,11,2.02117815913172
cell14_01,50,12,1.9056138265714402
cell14_01,50,13,1.78532535822551
cell14_01,50,14,1.6915377469605273
cell14_01,50,15,1.6101236384856163
cell14_01,50,16,1.5247223336630074
cell14_01,50,17,1.426635372663945
cell14_01,50,18,1.3613663522248707
cell14_01,50,19,1.3051851788284914
cell14_01,50,20,1.2277775751581683
cell14_01,50,21,1.181530602831478
cell14_01,50,22,1.1343149895841602
cell14_01,50,23,1.0849110845560235
cell14_01,50,24,1.0403632564356162
cell14_01,50,25,1.016192286486011
cell14_01,50,26,0.9806840342660748
cell14_01,50,27,0.9608703394212185
cell14_01,50,28,0.9099088855373223
cell14_01,50,29,0.8836622564720874
cell14_01,50,30,0.8579208653621303
cell14_01,50,31,0.8251479778682176
cell14_01,50,32,0.7832743710270169
cell14_01,50,33,0.7657841271612063
cell14_01,50,34,0.7617132608336533
cell14_01,50,35,0.7231735808820532
cell14_01,50,36,0.6966180165065854
cell14_01,50,37,0.673383506716125
cell14_01,50,38,0.6603213356303247
cell14_01,50,39,0.6536953168410505
cell14_01,50,40,0.6220841548366611
cell14_01,50,41,0.6059197583439352
cell14_01,50,42,0.5966227363516027
cell14_01,50,43,0.575975559784346
cell14_01,50,44,0.5680912732211012
cell14_01,50,45,0.5593252337932323
cell14_01,50,46,0.536457584683674
cell14_01,50,47,0.5248660743976298
cell14_01,50,48,0.5224171184488016
cell14_01,50,49,0.5044184185515654
cell14_01,50,50,0.49098295063256653
cell14_01,50,51,0.48168914671638247
cell14_01,50,52,0.47037439097908895
cell14_01,50,53,0.4579654893513861
cell14_01,50,54,0.4564143766479231
cell14_01,50,55,0.4366199902599563
cell14_01,50,56,0.4414471044823511
cell14_01,50,57,0.43262313968381333
cell14_01,50,58,0.43033186946624996
cell14_01,50,59,0.42880971944812146
cell14_01,50,60,0.4222963333240367
cell14_01,50,61,0.4127225567829536
cell14_01,50,62,0.41792940399084344
cell14_01,50,63,0.4034512793998074
cell14_01,50,64,0.3924905120388229
cell14_01,50,65,0.40978445325958945
cell14_01,50,66,0.38538499990345765
cell14_01,50,67,0.3806608641178074
cell14_01,50,68,0.40180362441189665
cell14_01,50,69,0.3725320037672945
cell14_01,50,70,0.3884872253103834
cell14_01,50,71,0.3848797619481804
cell14_01,50,72,0.3675793845751175
cell14_01,50,73,0.3707942426472323
cell14_01,50,74,0.35297253693815067
cell14_01,50,75,0.35499027068311173
cell14_01,50,76,0.34917842515934844
cell14_01,50,77,0.3487632933362224
cell14_01,50,78,0.367524677280597
cell14_01,50,79,0.3400905781166531
cell14_01,50,80,0.3399682912230191
cell14_01,50,81,0.3506812667205873
cell14_01,50,82,0.3374195749135947
cell14_01,50,83,0.33969475475041677
cell14_01,50,84,0.3050360746336221
cell14_01,50,85,0.32176685252844256
cell14_01,50,86,0.3130844830804283
cell14_01,50,87,0.3195399438338444
cell14_01,50,88,0.298358566625976
cell14_01,50,89,0.30937404128148077
cell14_01,50,90,0.31867428134996156
cell14_01,50,91,0.30758800901919486
cell14_01,50,92,0.30033446538100955
cell14_01,50,93,0.29753152105587233
cell14_01,50,94,0.3035879403669037
cell14_01,50,95,0.2852384701695067
cell14_01,50,96,0.2870920820309064
cell14_01,50,97,0.26672487808854856
cell14_01,50,98,0.27694548793543244
cell14_01,50,99,0.28541224628151307
cell14_01,50,100,0.26620033167638163
cell14_01,50,101,0.27856739831415717
cell14_01,50,102,0.2702100545571177
cell14_01,50,103,0.2773284389970759
cell14_01,50,104,0.24877444933353648
cell14_01,50,105,0.2628889313198188
cell14_01,50,106,0.25595397722031166
cell14_01,50,107,0.25409392920661544
cell14_01,50,108,0.2603337788580979
cell14_01,50,109,0.256900091607901
cell14_01,50,110,0.24089016277029168
cell14_01,50,111,0.2485170032416755
cell14_01,50,112,0.22636698511317974
cell14_01,50,113,0.2535372020329659
cell14_01,50,114,0.2315545238641801
cell14_01,50,115,0.23180231572759635
cell14_01,50,116,0.23254569131784514
cell14_01,50,117,0.2292471632658754
cell18_01,10,1,0.056493770409092904
cell18_01,10,2,-0.010504113351926305
cell18_01,10,3,1.2414264291620536
cell18_01,10,4,1.0791837764354688
cell18_01,10,5,0.9507589029192887
cell18_01,10,6,0.8984065140919093
cell18_01,10,7,0.8151093857301025
cell18_01,10,8,0.7620422406906509
cell18_01,10,9,0.7468081229941279
cell18_01,10,10,0.6684722436337647
cell18_01,10,11,0.6537636819755303
cell18_01,10,12,0.598159853124606
cell18_01,10,13,0.6135831709949128
cell18_01,10,14,0.596744355528149
cell18_01,10,15,0.5496895715667177
cell18_01,10,16,0.5437753142825111
cell18_01,10,17,0.5272728546802518
cell18_01,10,18,0.5034406401973289
cell18_01,10,19,0.4938895351281658
cell18_01,10,20,0.45442378035962067
cell18_01,10,21,0.44672263254523287
cell18_01,10,22,0.42022760080164834
cell18_01,10,23,0.43144647036564704
cell18_01,10,24,0.3786806441214807
cell18_01,10,25,0.397831906156714
cell18_01,10,26,0.352641094277746
cell18_01,10,27,0.3711757038947208
cell18_01,10,28,0.3688142054293443
cell18_01,10,29,0.312075175535717
cell18_01,10,30,0.31562793435454717
cell18_01,10,31,0.35704175017168166
cell18_01,10,32,0.30580354014547406
cell18_01,10,33,0.3142895183103724
cell18_01,10,34,0.29412218126778145
cell18_01,10,35,0.30384146426919695
cell18_01,10,36,0.2859235070704806
cell18_01,10,37,0.26874132832536823
cell18_01,10,38,0.2903381777921042
cell18_01,10,39,0.30429694616904696
cell18_01,10,40,0.2850195506846244
cell18_01,10,41,0.2754754530293051
cell18_01,10,42,0.2555463680574049
cell18_01,10,43,0.27982004961249013
cell18_01,10,44,0.24132131795439588
cell18_01,10,45,0.22034812831976247
cell18_01,10,46,0.24989138508542041
cell18_01,10,47,0.23776855913556552
cell18_01,10,48,0.215842361218169
cell18_01,10,49,0.24733367903241646
cell18_01,10,50,0.22986419631970625
cell18_01,10,51,0.21213543929477405
cell18_01,10,52,0.2257718666348999
cell18_01,10,53,0.21571622776897975
cell18_01,10,54,0.21217748377783713
cell18_01,10,55,0.2243073171415359
cell18_01,10,56,0.20752456098552277
cell18_01,10,57,0.1935447703670484
cell18_01,10,58,0.20146314801059523
cell18_01,10,59,0.18344007960422126
cell18_01,10,60,0.18158311493560195
