,id,roi,int,time
0,Fluorescence 505nm2,1,0.012232462028084876,0.0
1,Fluorescence 505nm2,1,0.0073304273065959505,5.038759689922481
2,Fluorescence 505nm2,1,-6.033273503365604e-05,10.077519379844961
3,Fluorescence 505nm2,1,-0.011297304635062297,15.116279069767442
4,Fluorescence 505nm2,1,-0.008205251964584692,20.155038759689923
5,Fluorescence 505nm2,1,-0.02178011734716969,25.1937984496124
6,Fluorescence 505nm2,1,-0.02532466553040008,30.232558139534884
7,Fluorescence 505nm2,1,0.016455753480444625,35.27131782945737
8,Fluorescence 505nm2,1,0.07791972729603765,40.310077519379846
9,Fluorescence 505nm2,1,0.10363655560415685,45.348837209302324
10,Fluorescence 505nm2,1,0.13327501168946734,50.3875968992248
11,Fluorescence 505nm2,1,0.1387049578425013,55.42635658914729
12,Fluorescence 505nm2,1,0.14421031991432753,60.46511627906977
13,Fluorescence 505nm2,1,0.1635922110439072,65.50387596899225
14,Fluorescence 505nm2,1,0.15710644202778318,70.54263565891473
15,Fluorescence 505nm2,1,0.15657853059623833,75.5813953488372
16,Fluorescence 505nm2,1,0.16268722001840147,80.62015503875969
17,Fluorescence 505nm2,1,0.14564322237137814,85.65891472868218
18,Fluorescence 505nm2,1,0.15031900933649067,90.69767441860465
19,Fluorescence 505nm2,1,0.14647279747809164,95.73643410852713
20,Fluorescence 505nm2,1,0.14503989502104103,100.7751937984496
21,Fluorescence 505nm2,1,0.14338074480761404,105.81395348837209
22,Fluorescence 505nm2,1,0.1245267651095794,110.85271317829458
23,Fluorescence 505nm2,1,0.13425541863376517,115.89147286821705
24,Fluorescence 505nm2,1,0.13025837493778183,120.93023255813954
25,Fluorescence 505nm2,1,0.12618591532300638,125.96899224806202
26,Fluorescence 505nm2,1,0.12369719000286572,131.0077519379845
27,Fluorescence 505nm2,1,0.10687944011221878,136.04651162790697
28,Fluorescence 505nm2,1,0.11185689075249997,141.08527131782947
29,Fluorescence 505nm2,1,0.11457186382901705,146.12403100775194
30,Fluorescence 505nm2,1,0.11449644791022479,151.1627906976744
31,Fluorescence 505nm2,1,0.11992639406325893,156.2015503875969
32,Fluorescence 505nm2,1,0.1104994042142416,161.24031007751938
33,Fluorescence 505nm2,1,0.10318406009140407,166.27906976744185
34,Fluorescence 505nm2,1,0.09933784823300504,171.31782945736435
35,Fluorescence 505nm2,1,0.09850827312629154,176.35658914728683
36,Fluorescence 505nm2,1,0.092852079216881,181.3953488372093
37,Fluorescence 505nm2,1,0.09782952985716219,186.4341085271318
38,Fluorescence 505nm2,1,0.09979034374575782,191.47286821705427
39,Fluorescence 505nm2,1,0.0948883090242689,196.51162790697674
40,Fluorescence 505nm2,1,0.0840284167182008,201.5503875968992
41,Fluorescence 505nm2,1,0.08455632814974583,206.5891472868217
42,Fluorescence 505nm2,1,0.08312342569269522,211.62790697674419
43,Fluorescence 505nm2,1,0.08538590325645933,216.66666666666666
44,Fluorescence 505nm2,1,0.07324394033092511,221.70542635658916
45,Fluorescence 505nm2,1,0.07067979909199237,226.74418604651163
46,Fluorescence 505nm2,1,0.08312342569269522,231.7829457364341
47,Fluorescence 505nm2,1,0.0804838685349704,236.8217054263566
48,Fluorescence 505nm2,1,0.06653192355842469,241.86046511627907
49,Fluorescence 505nm2,1,0.07324394033092511,246.89922480620154
50,Fluorescence 505nm2,1,0.07497850646314419,251.93798449612405
51,Fluorescence 505nm2,1,0.06721066682755386,256.9767441860465
52,Fluorescence 505nm2,1,0.07211270154904298,262.015503875969
53,Fluorescence 505nm2,1,0.06509902110137408,267.05426356589146
54,Fluorescence 505nm2,1,0.05793450881612087,272.09302325581393
55,Fluorescence 505nm2,1,0.06064948189263794,277.13178294573646
56,Fluorescence 505nm2,1,0.0595182431107558,282.17054263565893
57,Fluorescence 505nm2,1,0.06064948189263794,287.2093023255814
58,Fluorescence 505nm2,1,0.05770826105974448,292.2480620155039
59,Fluorescence 505nm2,1,0.056803270034238726,297.28682170542635
60,Fluorescence 505nm2,1,0.052353730825502584,302.3255813953488
61,Fluorescence 505nm2,1,0.04911084631744066,307.36434108527135
62,Fluorescence 505nm2,1,0.05650160635907026,312.4031007751938
63,Fluorescence 505nm2,1,0.05137332388120476,317.4418604651163
64,Fluorescence 505nm2,1,0.042926740976485266,322.48062015503876
65,Fluorescence 505nm2,1,0.03651638787915348,327.51937984496124
66,Fluorescence 505nm2,1,0.012157046109292807,332.5581395348837
67,Fluorescence 505nm2,1,-0.0025490580551743363,337.5968992248062
68,Fluorescence 505nm2,1,-0.013333534442450192,342.6356589147287
69,Fluorescence 505nm2,1,-0.006093606238404726,347.6744186046512
70,Fluorescence 505nm2,1,-0.01144813647264662,352.71317829457365
71,Fluorescence 505nm2,1,-0.045008220335148404,357.7519379844961
72,Fluorescence 505nm2,1,-0.058055174286188366,362.7906976744186
73,Fluorescence 505nm2,1,-0.07449584458287457,367.82945736434107
74,Fluorescence 505nm2,1,-0.08565740056411114,372.8682170542636
75,Fluorescence 505nm2,1,-0.09795019532722968,377.90697674418607
76,Fluorescence 505nm2,1,-0.10330472556147156,382.94573643410854
77,Fluorescence 505nm2,1,-0.10571803496281999,387.984496124031
78,Fluorescence 505nm2,1,-0.10285223004871878,393.0232558139535
79,Fluorescence 505nm2,1,-0.11273171541048889,398.06201550387595
80,Fluorescence 505nm2,1,-0.1076034329326234,403.1007751937984
81,Fluorescence 505nm2,1,-0.12072580280245561,408.13953488372096
82,Fluorescence 505nm2,1,-0.11959456402057346,413.1782945736434
83,Fluorescence 505nm2,1,-0.11175130846619107,418.2170542635659
84,Fluorescence 505nm2,1,-0.1195191481017814,423.25581395348837
85,Fluorescence 505nm2,1,-0.11009215825276407,428.29457364341084
86,Fluorescence 505nm2,1,-0.12615574895548956,433.3333333333333
87,Fluorescence 505nm2,1,-0.11816166156352285,438.37209302325584
88,Fluorescence 505nm2,1,-0.1195191481017814,443.4108527131783
89,Fluorescence 505nm2,1,-0.11597459991855082,448.4496124031008
90,Fluorescence 505nm2,1,-0.12819197876287727,453.48837209302326
91,Fluorescence 505nm2,1,-0.11597459991855082,458.52713178294573
92,Fluorescence 505nm2,1,-0.12789031508770862,463.5658914728682
93,Fluorescence 505nm2,1,-0.12743781957495584,468.60465116279073
94,Fluorescence 505nm2,1,-0.11899123667023635,473.6434108527132
95,Fluorescence 505nm2,1,-0.1234407758789725,478.6821705426357
96,Fluorescence 505nm2,1,-0.12841822651925366,483.72093023255815
97,Fluorescence 505nm2,1,-0.1376189686118946,488.7596899224806
98,Fluorescence 505nm2,1,-0.13211360654006857,493.7984496124031
99,Fluorescence 505nm2,1,-0.12736240365616378,498.83720930232556
100,Fluorescence 505nm2,1,-0.13716647309914182,503.8759689922481
101,Fluorescence 505nm2,1,-0.1297757130575122,508.91472868217056
102,Fluorescence 505nm2,1,-0.13603523431725967,513.953488372093
103,Fluorescence 505nm2,1,-0.13709105718034956,518.9922480620155
104,Fluorescence 505nm2,1,-0.14425556946560278,524.031007751938
105,Fluorescence 505nm2,1,-0.13520565921054617,529.0697674418604
106,Fluorescence 505nm2,1,-0.14229475557700713,534.1085271317829
107,Fluorescence 505nm2,1,-0.1452359764099006,539.1472868217054
108,Fluorescence 505nm2,1,-0.14531139232869267,544.1860465116279
109,Fluorescence 505nm2,1,-0.14184226006425435,549.2248062015505
