,id,roi,int,time
24,23_11_28_07_ch3,1,0.07824624144181928,122.44897959183673
25,23_11_28_07_ch3,1,0.07836694796967138,127.55102040816327
26,23_11_28_07_ch3,1,0.07453857746847027,132.6530612244898
27,23_11_28_07_ch3,1,0.07657646494350658,137.75510204081633
28,23_11_28_07_ch3,1,0.07440065577402843,142.85714285714286
29,23_11_28_07_ch3,1,0.07894831251116283,147.9591836734694
30,23_11_28_07_ch3,1,0.06863012704324313,153.0612244897959
31,23_11_28_07_ch3,1,0.07024638355107113,158.16326530612244
32,23_11_28_07_ch3,1,0.06572830385449514,163.26530612244898
33,23_11_28_07_ch3,1,0.05498346100593392,168.3673469387755
34,23_11_28_07_ch3,1,0.05578943540833382,173.46938775510205
35,23_11_28_07_ch3,1,0.05658571765755339,178.57142857142856
36,23_11_28_07_ch3,1,0.05135717764751698,183.6734693877551
37,23_11_28_07_ch3,1,0.06494981278372375,188.77551020408163
38,23_11_28_07_ch3,1,0.06753420941599636,193.87755102040816
39,23_11_28_07_ch3,1,0.07036314906603364,198.9795918367347
40,23_11_28_07_ch3,1,0.0719380462434592,204.0816326530612
41,23_11_28_07_ch3,1,0.0716503490887289,209.18367346938774
42,23_11_28_07_ch3,1,0.05993302097357947,214.28571428571428
43,23_11_28_07_ch3,1,0.06498043553957963,219.3877551020408
44,23_11_28_07_ch3,1,0.06700682723553761,224.48979591836735
45,23_11_28_07_ch3,1,0.06931377279810483,229.59183673469389
46,23_11_28_07_ch3,1,0.07372085156271928,234.6938775510204
47,23_11_28_07_ch3,1,0.07287776135657874,239.79591836734693
48,23_11_28_07_ch3,1,0.07204256881672197,244.89795918367346
49,23_11_28_07_ch3,1,0.07210341950042193,250.0
50,23_11_28_07_ch3,2,-0.009740837528708227,0.0
51,23_11_28_07_ch3,2,0.049102550734243675,5.1020408163265305
52,23_11_28_07_ch3,2,-0.010705314483635063,10.204081632653061
53,23_11_28_07_ch3,2,-0.008453789530062318,15.306122448979592
54,23_11_28_07_ch3,2,-0.020202609191837705,20.408163265306122
55,23_11_28_07_ch3,2,-0.0007689516365846787,25.51020408163265
56,23_11_28_07_ch3,2,0.017053489029829172,30.612244897959183
57,23_11_28_07_ch3,2,-0.016105882156906615,35.714285714285715
58,23_11_28_07_ch3,2,0.007432185652648962,40.816326530612244
59,23_11_28_07_ch3,2,-0.019068945001829884,45.91836734693877
60,23_11_28_07_ch3,2,0.03605247076564787,51.0204081632653
61,23_11_28_07_ch3,2,0.08451059361388512,56.12244897959184
62,23_11_28_07_ch3,2,0.09916854964413138,61.224489795918366
63,23_11_28_07_ch3,2,0.09172125293178306,66.3265306122449
64,23_11_28_07_ch3,2,0.0925405154912765,71.42857142857143
65,23_11_28_07_ch3,2,0.09371424789174919,76.53061224489795
66,23_11_28_07_ch3,2,0.08729266652952904,81.63265306122449
67,23_11_28_07_ch3,2,0.07761351032855934,86.73469387755102
68,23_11_28_07_ch3,2,0.06372037224254201,91.83673469387755
69,23_11_28_07_ch3,2,0.06270865865794994,96.93877551020408
70,23_11_28_07_ch3,2,0.05319808892652583,102.0408163265306
71,23_11_28_07_ch3,2,0.04643835791006412,107.14285714285714
72,23_11_28_07_ch3,2,0.04322240436527239,112.24489795918367
73,23_11_28_07_ch3,2,0.03519571570989765,117.3469387755102
74,23_11_28_07_ch3,2,0.018783167659358634,122.44897959183673
75,23_11_28_07_ch3,2,0.015852574292446225,127.55102040816327
76,23_11_28_07_ch3,2,0.014699640443754533,132.6530612244898
77,23_11_28_07_ch3,2,0.00427936226429052,137.75510204081633
78,23_11_28_07_ch3,2,-0.011441056841438597,142.85714285714286
79,23_11_28_07_ch3,2,-0.016854385822815857,147.9591836734694
80,23_11_28_07_ch3,2,-0.024476746165482156,153.0612244897959
81,23_11_28_07_ch3,2,-0.036220361495764436,158.16326530612244
82,23_11_28_07_ch3,2,-0.03988874361829214,163.26530612244898
83,23_11_28_07_ch3,2,-0.045973526653293816,168.3673469387755
84,23_11_28_07_ch3,2,-0.04691222182015279,173.46938775510205
85,23_11_28_07_ch3,2,-0.05264071302051491,178.57142857142856
86,23_11_28_07_ch3,2,-0.06151108120051186,183.6734693877551
87,23_11_28_07_ch3,2,-0.056066240404319845,188.77551020408163
88,23_11_28_07_ch3,2,-0.05684636180427402,193.87755102040816
89,23_11_28_07_ch3,2,-0.05742369066275398,198.9795918367347
90,23_11_28_07_ch3,2,-0.0596110872324271,204.0816326530612
