,id,roi,int,dist,index,time
0,cell1_HPCA,1,-0.0192,498,0,0.0
1,cell1_HPCA,1,-0.044,498,1,1.0
2,cell1_HPCA,1,0.0703,498,2,2.0
3,cell1_HPCA,1,0.0141,498,3,3.0
4,cell1_HPCA,1,-0.0211,498,4,4.0
5,cell1_HPCA,1,-0.024,498,5,5.0
6,cell1_HPCA,1,-0.1186,498,6,6.0
7,cell1_HPCA,1,-0.1839,498,7,7.0
8,cell1_HPCA,1,-0.214,498,8,8.0
9,cell1_HPCA,1,-0.1894,498,9,9.0
10,cell1_HPCA,1,-0.2101,498,10,10.0
11,cell1_HPCA,1,-0.223,498,11,11.0
12,cell1_HPCA,1,-0.1802,498,12,12.0
13,cell1_HPCA,1,-0.1783,498,13,13.0
14,cell1_HPCA,1,-0.1785,498,14,14.0
15,cell1_HPCA,1,-0.1985,498,15,15.0
16,cell1_HPCA,1,-0.19,498,16,16.0
17,cell1_HPCA,1,-0.2086,498,17,17.0
18,cell1_HPCA,1,-0.2169,498,18,18.0
19,cell1_HPCA,1,-0.2309,498,19,19.0
20,cell1_HPCA,1,-0.2401,498,20,20.0
21,cell1_HPCA,1,-0.2175,498,21,21.0
22,cell1_HPCA,1,-0.1866,498,22,22.0
23,cell1_HPCA,1,-0.176,498,23,23.0
24,cell1_HPCA,1,-0.1737,498,24,24.0
25,cell1_HPCA,1,-0.1811,498,25,25.0
26,cell1_HPCA,1,-0.1963,498,26,26.0
27,cell1_HPCA,1,-0.1572,498,27,27.0
28,cell1_HPCA,1,-0.1743,498,28,28.0
29,cell1_HPCA,1,-0.1614,498,29,29.0
30,cell1_HPCA,1,-0.2106,498,30,30.0
31,cell1_HPCA,1,-0.1533,498,31,31.0
32,cell1_HPCA,1,-0.1715,498,32,32.0
33,cell1_HPCA,1,-0.1696,498,33,33.0
34,cell1_HPCA,1,-0.2056,498,34,34.0
35,cell1_HPCA,1,-0.1864,498,35,35.0
36,cell1_HPCA,1,-0.1972,498,36,36.0
37,cell1_HPCA,1,-0.1836,498,37,37.0
38,cell1_HPCA,1,-0.2114,498,38,38.0
39,cell1_HPCA,1,-0.2459,498,39,39.0
40,cell1_HPCA,1,-0.2645,498,40,40.0
41,cell1_HPCA,1,-0.1999,498,41,41.0
42,cell1_HPCA,1,-0.181,498,42,42.0
43,cell1_HPCA,1,-0.2251,498,43,43.0
44,cell1_HPCA,1,-0.2067,498,44,44.0
45,cell1_HPCA,1,-0.2247,498,45,45.0
46,cell1_HPCA,1,-0.2225,498,46,46.0
47,cell1_HPCA,1,-0.2394,498,48,47.0
48,cell1_HPCA,2,-0.0114,481,0,0.0
49,cell1_HPCA,2,-0.0429,481,1,1.0
50,cell1_HPCA,2,0.0387,481,2,2.0
51,cell1_HPCA,2,0.011,481,3,3.0
52,cell1_HPCA,2,0.0046,481,4,4.0
53,cell1_HPCA,2,0.0657,481,5,5.0
54,cell1_HPCA,2,-0.2168,481,6,6.0
55,cell1_HPCA,2,-0.2475,481,7,7.0
56,cell1_HPCA,2,-0.2795,481,8,8.0
