,id,roi,int,dist,index,time
0,24_05_22_07_xform_ch0,1,0.0158,28,0,0.0
1,24_05_22_07_xform_ch0,1,-0.0117,28,1,10.0
2,24_05_22_07_xform_ch0,1,-0.0008,28,2,20.0
3,24_05_22_07_xform_ch0,1,-0.0033,28,3,30.0
4,24_05_22_07_xform_ch0,1,-0.0191,28,4,40.0
5,24_05_22_07_xform_ch0,1,-0.0212,28,5,50.0
6,24_05_22_07_xform_ch0,1,-0.032,28,6,60.0
7,24_05_22_07_xform_ch0,1,0.2739,28,7,70.0
8,24_05_22_07_xform_ch0,1,0.2348,28,8,80.0
9,24_05_22_07_xform_ch0,1,0.1939,28,9,90.0
10,24_05_22_07_xform_ch0,1,0.157,28,10,100.0
11,24_05_22_07_xform_ch0,1,0.1154,28,11,110.0
12,24_05_22_07_xform_ch0,1,0.1002,28,12,120.0
13,24_05_22_07_xform_ch0,1,0.0507,28,13,130.0
14,24_05_22_07_xform_ch0,1,0.036,28,14,140.0
15,24_05_22_07_xform_ch0,1,-0.0745,28,15,150.0
16,24_05_22_07_xform_ch0,1,-0.179,28,16,160.0
17,24_05_22_07_xform_ch0,1,-0.1861,28,17,170.0
18,24_05_22_07_xform_ch0,1,-0.1991,28,18,180.0
19,24_05_22_07_xform_ch0,1,-0.181,28,19,190.0
20,24_05_22_07_xform_ch0,1,-0.1908,28,20,200.0
21,24_05_22_07_xform_ch0,1,-0.2036,28,21,210.0
22,24_05_22_07_xform_ch0,1,-0.2376,28,22,220.0
23,24_05_22_07_xform_ch0,1,-0.2254,28,23,230.0
24,24_05_22_07_xform_ch0,1,-0.21,28,24,240.0
25,24_05_22_07_xform_ch0,1,-0.2255,28,25,250.0
26,24_05_22_07_xform_ch0,1,-0.2281,28,26,260.0
27,24_05_22_07_xform_ch0,1,-0.2355,28,27,270.0
28,24_05_22_07_xform_ch0,1,-0.2372,28,28,280.0
29,24_05_22_07_xform_ch0,1,-0.2668,28,30,290.0
30,24_05_22_07_xform_ch0,2,0.0263,32,0,0.0
31,24_05_22_07_xform_ch0,2,-0.0308,32,1,10.0
32,24_05_22_07_xform_ch0,2,-0.0201,32,2,20.0
33,24_05_22_07_xform_ch0,2,0.0245,32,3,30.0
34,24_05_22_07_xform_ch0,2,-0.024,32,4,40.0
35,24_05_22_07_xform_ch0,2,-0.0548,32,5,50.0
36,24_05_22_07_xform_ch0,2,-0.0082,32,6,60.0
37,24_05_22_07_xform_ch0,2,0.4982,32,7,70.0
38,24_05_22_07_xform_ch0,2,0.4473,32,8,80.0
