,id,roi,int,dist,index,time
0,24_06_5_02_xform_ch0,1,318.0435,82,0,0.0
1,24_06_5_02_xform_ch0,1,314.3043,82,1,10.0
2,24_06_5_02_xform_ch0,1,308.7826,82,2,20.0
3,24_06_5_02_xform_ch0,1,315.8696,82,3,30.0
4,24_06_5_02_xform_ch0,1,319.7826,82,4,40.0
5,24_06_5_02_xform_ch0,1,317.1304,82,5,50.0
6,24_06_5_02_xform_ch0,1,316.6304,82,6,60.0
7,24_06_5_02_xform_ch0,1,338.0,82,7,70.0
8,24_06_5_02_xform_ch0,1,297.1957,82,8,80.0
9,24_06_5_02_xform_ch0,1,280.1957,82,9,90.0
10,24_06_5_02_xform_ch0,1,262.7174,82,10,100.0
11,24_06_5_02_xform_ch0,1,261.9348,82,11,110.0
12,24_06_5_02_xform_ch0,1,254.1522,82,12,120.0
13,24_06_5_02_xform_ch0,1,249.3261,82,13,130.0
14,24_06_5_02_xform_ch0,1,234.3261,82,14,140.0
15,24_06_5_02_xform_ch0,1,229.7609,82,15,150.0
16,24_06_5_02_xform_ch0,1,228.8043,82,16,160.0
17,24_06_5_02_xform_ch0,1,227.4348,82,17,170.0
18,24_06_5_02_xform_ch0,1,234.7174,82,18,180.0
19,24_06_5_02_xform_ch0,1,235.5435,82,19,190.0
20,24_06_5_02_xform_ch0,1,228.5217,82,20,200.0
21,24_06_5_02_xform_ch0,1,228.0435,82,21,210.0
22,24_06_5_02_xform_ch0,1,224.1522,82,22,220.0
23,24_06_5_02_xform_ch0,1,224.2174,82,23,230.0
24,24_06_5_02_xform_ch0,1,230.1304,82,24,240.0
25,24_06_5_02_xform_ch0,1,235.5435,82,25,250.0
26,24_06_5_02_xform_ch0,1,235.8913,82,26,260.0
27,24_06_5_02_xform_ch0,1,237.3696,82,27,270.0
28,24_06_5_02_xform_ch0,1,242.3913,82,28,280.0
29,24_06_5_02_xform_ch0,1,245.6522,82,30,290.0
30,24_06_5_02_xform_ch0,2,453.7568,44,0,0.0
31,24_06_5_02_xform_ch0,2,441.4595,44,1,10.0
32,24_06_5_02_xform_ch0,2,451.7838,44,2,20.0
33,24_06_5_02_xform_ch0,2,460.2432,44,3,30.0
34,24_06_5_02_xform_ch0,2,465.7297,44,4,40.0
35,24_06_5_02_xform_ch0,2,450.5676,44,5,50.0
36,24_06_5_02_xform_ch0,2,453.1351,44,6,60.0
37,24_06_5_02_xform_ch0,2,350.0541,44,7,70.0
38,24_06_5_02_xform_ch0,2,292.4865,44,8,80.0
39,24_06_5_02_xform_ch0,2,269.8378,44,9,90.0
40,24_06_5_02_xform_ch0,2,264.4865,44,10,100.0
41,24_06_5_02_xform_ch0,2,264.7297,44,11,110.0
42,24_06_5_02_xform_ch0,2,257.5946,44,12,120.0
43,24_06_5_02_xform_ch0,2,254.9189,44,13,130.0
44,24_06_5_02_xform_ch0,2,242.2703,44,14,140.0
45,24_06_5_02_xform_ch0,2,231.027,44,15,150.0
46,24_06_5_02_xform_ch0,2,241.1081,44,16,160.0
47,24_06_5_02_xform_ch0,2,248.7568,44,17,170.0
48,24_06_5_02_xform_ch0,2,288.1892,44,18,180.0
49,24_06_5_02_xform_ch0,2,305.2162,44,19,190.0
50,24_06_5_02_xform_ch0,2,304.973,44,20,200.0
51,24_06_5_02_xform_ch0,2,310.7568,44,21,210.0
52,24_06_5_02_xform_ch0,2,302.4324,44,22,220.0
53,24_06_5_02_xform_ch0,2,319.5405,44,23,230.0
54,24_06_5_02_xform_ch0,2,329.3243,44,24,240.0
55,24_06_5_02_xform_ch0,2,332.6216,44,25,250.0
56,24_06_5_02_xform_ch0,2,341.0541,44,26,260.0
57,24_06_5_02_xform_ch0,2,339.7568,44,27,270.0
58,24_06_5_02_xform_ch0,2,351.4054,44,28,280.0
59,24_06_5_02_xform_ch0,2,347.1351,44,30,290.0
60,24_06_5_02_xform_ch0,3,297.0,11,0,0.0
