cell,power,stimul,frame,time,mask,int,delta,rel
cell7_01_17_03,20,20,44,24.0,up,326.304,0.04114465160370352,0.7240676882930142
cell7_01_17_03,20,20,44,24.0,down,494.115,-0.09152268017126876,1.0964398407647553
cell7_01_17_03,20,20,45,25.0,cell,455.022,-0.05946906598632013,455.022
cell7_01_17_03,20,20,45,25.0,up,331.678,0.058291580105095865,0.7289273925216803
cell7_01_17_03,20,20,45,25.0,down,495.46,-0.08904977002854973,1.08887042824303
cell7_01_17_03,20,20,46,26.0,cell,456.622,-0.05616186436876777,456.622
cell7_01_17_03,20,20,46,26.0,up,336.208,0.0727455410487705,0.7362939148792657
cell7_01_17_03,20,20,46,26.0,down,496.697,-0.08677542813520878,1.087764058674352
cell7_01_17_03,20,20,47,27.0,cell,456.623,-0.05615979736775685,456.623
cell7_01_17_03,20,20,47,27.0,up,329.684,0.051929284713995064,0.722004804839003
cell7_01_17_03,20,20,47,27.0,down,501.168,-0.07855507032993216,1.0975531236928495
cell7_01_17_03,20,20,48,28.0,cell,454.836,-0.05985352817436054,454.836
cell7_01_17_03,20,20,48,28.0,up,323.841,0.03328590860055343,0.7119950927367227
cell7_01_17_03,20,20,48,28.0,down,499.116,-0.08232786706811775,1.0973537714692767
cell7_01_17_03,20,20,49,29.0,cell,450.73,-0.06834063432540415,450.73
cell7_01_17_03,20,20,49,29.0,up,328.22,0.04725807084610555,0.7281964812637277
cell7_01_17_03,20,20,49,29.0,down,493.168,-0.0932638295431312,1.0941539280722383
cell7_01_17_03,20,20,50,30.0,cell,451.348,-0.06706322770062458,451.348
cell7_01_17_03,20,20,50,30.0,up,318.35,0.015765665876112663,0.7053315844979927
cell7_01_17_03,20,20,50,30.0,down,497.449,-0.08539280476916805,1.1021406985297375
cell7_01_17_03,20,20,51,31.0,cell,456.712,-0.0559758342777805,456.712
cell7_01_17_03,20,20,51,31.0,up,323.08,0.030857770790810236,0.7074042284853475
cell7_01_17_03,20,20,51,31.0,down,503.927,-0.0734823869962801,1.103380248384102
cell7_01_17_03,20,20,52,32.0,cell,456.459,-0.05649878553355594,456.459
cell7_01_17_03,20,20,52,32.0,up,315.695,0.007294304660780138,0.6916174289476164
cell7_01_17_03,20,20,52,32.0,down,503.984,-0.07337758708688613,1.104116689560289
cell7_01_17_03,20,20,53,33.0,cell,458.919,-0.0514139630465693,458.919
cell7_01_17_03,20,20,53,33.0,up,321.292,0.025152763689863165,0.7001061189447375
cell7_01_17_03,20,20,53,33.0,down,504.67,-0.07211631098435425,1.0996929741414063
cell7_01_17_03,20,20,54,34.0,cell,454.736,-0.06006022827545761,454.736
cell7_01_17_03,20,20,54,34.0,up,315.102,0.005402207786696416,0.6929339220998557
cell7_01_17_03,20,20,54,34.0,down,506.17,-0.06935841863187943,1.113107385384047
cell7_01_17_03,20,20,55,35.0,cell,453.046,-0.06355345998399724,453.046
cell7_01_17_03,20,20,55,35.0,up,318.783,0.017147247573377777,0.7036437801017998
cell7_01_17_03,20,20,55,35.0,down,499.123,-0.08231499690380618,1.1017049041377698
cell7_01_17_03,20,20,56,36.0,cell,453.942,-0.061701427078167906,453.942
cell7_01_17_03,20,20,56,36.0,up,310.372,-0.00968989712800116,0.6837261147899952
cell7_01_17_03,20,20,56,36.0,down,499.382,-0.08183880082427884,1.1001008939468038
cell7_01_17_03,20,20,57,37.0,cell,456.675,-0.056052313315186356,456.675
cell7_01_17_03,20,20,57,37.0,up,321.985,0.027363932549458538,0.7050637762084634
cell7_01_17_03,20,20,57,37.0,down,505.114,-0.07129997484802178,1.106068867356435
cell7_01_17_03,20,20,58,38.0,cell,456.594,-0.05621974039707498,456.594
cell7_01_17_03,20,20,58,38.0,up,324.261,0.03462601093970211,0.7101735896660929
cell7_01_17_03,20,20,58,38.0,down,499.057,-0.08243634416731503,1.0929994699886552
cell7_01_17_03,20,20,59,39.0,cell,456.453,-0.05651118753962182,456.453
cell7_01_17_03,20,20,59,39.0,up,323.034,0.030710997677474934,0.7077048458439313
cell7_01_17_03,20,20,59,39.0,down,498.11,-0.08417749353917747,1.091262408177841
cell7_01_17_03,20,20,60,40.0,cell,457.538,-0.05426849144271908,457.538
cell7_01_17_03,20,20,60,40.0,up,322.921,0.030350446333846853,0.7057796292329817
cell7_01_17_03,20,20,60,40.0,down,503.575,-0.07412957240166092,1.1006189649821434
cell7_01_17_03,20,20,61,41.0,cell,452.76,-0.06414462227313471,452.76
cell7_01_17_03,20,20,61,41.0,up,315.37,0.006257320707867542,0.6965500485908649
cell7_01_17_03,20,20,61,41.0,down,498.065,-0.08426023030975176,1.1000640515946638
cell7_01_17_03,20,20,62,42.0,cell,458.452,-0.05237925251869235,458.452
cell7_01_17_03,20,20,62,42.0,up,321.552,0.025982350852193425,0.7013864046835874
cell7_01_17_03,20,20,62,42.0,down,506.669,-0.0684409597759562,1.1051734968982576
cell7_01_17_03,20,20,63,43.0,cell,459.428,-0.05036185953198544,459.428
cell7_01_17_03,20,20,63,43.0,up,322.338,0.02849025665831444,0.7016072159293731
cell7_01_17_03,20,20,63,43.0,down,506.642,-0.06849060183830072,1.102766918864327
cell7_01_17_03,20,20,64,44.0,cell,457.125,-0.05512216286024979,457.125
cell7_01_17_03,20,20,64,44.0,up,326.117,0.04054798699079701,0.7134088050314465
cell7_01_17_03,20,20,64,44.0,down,502.971,-0.07524008372225742,1.1002920426579164
cell7_01_17_03,20,20,65,45.0,cell,455.308,-0.058877903697182654,455.308
cell7_01_17_03,20,20,65,45.0,up,318.32,0.015669944280459095,0.6991311376035563
cell7_01_17_03,20,20,65,45.0,down,503.36,-0.0745248703055156,1.1055373505407329
cell7_01_17_03,20,20,66,46.0,cell,455.235,-0.05902879477098343,455.235
cell7_01_17_03,20,20,66,46.0,up,319.301,0.018800040458327668,0.7013981789625138
cell7_01_17_03,20,20,66,46.0,down,498.997,-0.08254665986141403,1.0961305699254231
cell7_01_17_03,20,20,67,47.0,cell,453.226,-0.06318139980202259,453.226
cell7_01_17_03,20,20,67,47.0,up,307.189,-0.019845958426834703,0.6777832692740487
cell7_01_17_03,20,20,67,47.0,down,501.461,-0.07801636202374873,1.1064259331988897
cell7_01_17_03,20,20,68,48.0,cell,452.144,-0.06541789489589232,452.144
cell7_01_17_03,20,20,68,48.0,up,313.666,0.0008203340747502062,0.6937303160055204
cell7_01_17_03,20,20,68,48.0,down,496.283,-0.0875366064244918,1.0976215541951237
cell7_01_17_03,20,20,69,49.0,cell,457.589,-0.054163074391159624,457.589
cell7_01_17_03,20,20,69,49.0,up,326.554,0.04194233156748247,0.7136404065657173
cell7_01_17_03,20,20,69,49.0,down,503.827,-0.07366624648644514,1.1010470094342302
cell7_01_17_03,20,20,70,50.0,cell,454.489,-0.06057077752516728,454.489
cell7_01_17_03,20,20,70,50.0,up,313.457,0.00015347362503099533,0.689691059629606
cell7_01_17_03,20,20,70,50.0,down,502.854,-0.0754551993257505,1.1064162168941383
cell7_01_17_03,20,20,71,51.0,cell,461.247,-0.04660198469303062,461.247
cell7_01_17_03,20,20,71,51.0,up,318.711,0.016917515743809432,0.6909768518819634
cell7_01_17_03,20,20,71,51.0,down,508.018,-0.06596069525363053,1.10140120152543
cell7_01_17_03,20,20,72,52.0,cell,455.768,-0.057927083232136405,455.768
cell7_01_17_03,20,20,72,52.0,up,309.018,-0.014010131811828076,0.6780160081444946
cell7_01_17_03,20,20,72,52.0,down,506.997,-0.06783790064821497,1.1124014849660355
cell7_01_17_03,20,20,73,53.0,cell,453.422,-0.06277626760387237,453.422
cell7_01_17_03,20,20,73,53.0,up,311.567,-0.005876986901137809,0.6871457494343018
cell7_01_17_03,20,20,73,53.0,down,499.378,-0.08184615520388548,1.1013537058193028
cell7_01_17_03,20,20,74,54.0,cell,459.607,-0.049991866351021715,459.607
cell7_01_17_03,20,20,74,54.0,up,319.547,0.019584957542686274,0.6952613863583453
cell7_01_17_03,20,20,74,54.0,down,506.14,-0.06941357647892898,1.1012451942637949
cell7_01_17_03,20,20,75,55.0,cell,457.205,-0.05495680277937221,457.205
cell7_01_17_03,20,20,75,55.0,up,318.404,0.01593796474828883,0.6964140812108354
cell7_01_17_03,20,20,75,55.0,down,502.921,-0.07533201346733993,1.099990157587953
cell7_01_17_03,20,20,76,56.0,cell,457.552,-0.05423955342856548,457.552
cell7_01_17_03,20,20,76,56.0,up,314.597,0.0037908942598629553,0.6875655663181451
cell7_01_17_03,20,20,76,56.0,down,505.236,-0.07107566627002046,1.1042154771479524
cell7_01_17_03,20,20,77,57.0,cell,459.406,-0.05040733355422677,459.406
cell7_01_17_03,20,20,77,57.0,up,321.431,0.025596273749724292,0.6996665259051905
cell7_01_17_03,20,20,77,57.0,down,505.64,-0.07033287392975392,1.1006386507794848
cell7_01_17_03,20,20,78,58.0,cell,460.2,-0.04876613475151647,460.2
cell7_01_17_03,20,20,78,58.0,up,317.95,0.014489377934066235,0.6908952629291613
cell7_01_17_03,20,20,78,58.0,down,510.417,-0.06154990608457246,1.1091199478487614
cell7_01_17_03,20,20,79,59.0,cell,454.236,-0.061093728780942706,454.236
cell7_01_17_03,20,20,79,59.0,up,318.433,0.016030495624087177,0.701029861129457
cell7_01_17_03,20,20,79,59.0,down,503.323,-0.07459289831687671,1.1080649706320063
cell7_01_17_03,20,20,80,60.0,cell,458.464,-0.05235444850656071,458.464
cell7_01_17_03,20,20,80,60.0,up,321.878,0.02702252552496106,0.7020791163537377
cell7_01_17_03,20,20,80,60.0,down,505.608,-0.07039170896660668,1.1028303203741188
cell7_01_17_03,20,20,81,61.0,cell,454.124,-0.0613252328941713,454.124
cell7_01_17_03,20,20,81,61.0,up,312.387,-0.003260596619942881,0.6878892108763245
cell7_01_17_03,20,20,81,61.0,down,502.434,-0.07622740918444337,1.106380636125816
cell7_01_17_03,20,20,82,62.0,cell,453.13,-0.06337983189907573,453.13
cell7_01_17_03,20,20,82,62.0,up,311.227,-0.00696183165187728,0.6868382141990157
cell7_01_17_03,20,20,82,62.0,down,499.799,-0.08107210675029089,1.1029925187032419
cell7_01_17_03,20,20,83,63.0,cell,450.936,-0.06791483211714437,450.936
cell7_01_17_03,20,20,83,63.0,up,314.688,0.004081249766678519,0.6978551280004258
cell7_01_17_03,20,20,83,63.0,down,499.461,-0.08169355182704849,1.107609505561765
cell7_01_17_03,20,20,84,64.0,cell,453.636,-0.06233392938752475,453.636
cell7_01_17_03,20,20,84,64.0,up,318.214,0.015331727975816837,0.7014743097990459
cell7_01_17_03,20,20,84,64.0,down,500.084,-0.08054810720332063,1.1023904628380463
cell7_01_17_03,20,20,85,65.0,cell,456.939,-0.0555066250482902,456.939
cell7_01_17_03,20,20,85,65.0,up,317.474,0.01297059528303112,0.694784205331565
cell7_01_17_03,20,20,85,65.0,down,505.267,-0.07101866982806931,1.1057646644300443
cell7_01_17_03,20,20,86,66.0,cell,456.838,-0.05571539215039819,456.838
cell7_01_17_03,20,20,86,66.0,up,319.829,0.02048474054182887,0.7000928118939318
cell7_01_17_03,20,20,86,66.0,down,500.539,-0.07971154652306997,1.0956597305828324
cell7_01_17_03,20,20,87,67.0,cell,451.017,-0.06774740503525575,451.017
cell7_01_17_03,20,20,87,67.0,up,310.665,-0.008755016210452212,0.6888099561657322
cell7_01_17_03,20,20,87,67.0,down,499.812,-0.08104820501656938,1.1081888265852506
cell7_01_17_03,20,20,88,68.0,cell,451.609,-0.06652374043676143,451.609
cell7_01_17_03,20,20,88,68.0,up,314.631,0.0038993787349368664,0.696688949954496
cell7_01_17_03,20,20,88,68.0,down,498.634,-0.08321406981071294,1.1041276856749977
cell7_01_17_03,20,20,89,69.0,cell,447.313,-0.07540357677988936,447.313
cell7_01_17_03,20,20,89,69.0,up,310.727,-0.008557191579435177,0.6946522904543351
cell7_01_17_03,20,20,89,69.0,down,496.023,-0.08801464109892077,1.1088946665981092
cell7_01_17_03,20,20,90,70.0,cell,446.394,-0.07730315070897094,446.394
cell7_01_17_03,20,20,90,70.0,up,302.567,-0.03459346559717994,0.6778025690309457
cell7_01_17_03,20,20,90,70.0,down,498.353,-0.08373071497807656,1.1163971737971388
cell7_01_17_03,20,20,91,71.0,cell,448.137,-0.0737003679468499,448.137
cell7_01_17_03,20,20,91,71.0,up,307.552,-0.018687727119427674,0.6862901300272015
cell7_01_17_03,20,20,91,71.0,down,497.455,-0.0853817731997582,1.110051167388544
cell7_01_17_03,20,20,92,72.0,cell,448.387,-0.07318361769410735,448.387
cell7_01_17_03,20,20,92,72.0,up,311.912,-0.004776188551122955,0.6956312292729271
cell7_01_17_03,20,20,92,72.0,down,496.921,-0.08636358287723922,1.1082413183254645
cell7_01_17_03,20,20,93,73.0,cell,447.985,-0.07401455210051734,447.985
cell7_01_17_03,20,20,93,73.0,up,308.92,-0.014322822357629285,0.6895766599328103
cell7_01_17_03,20,20,93,73.0,down,495.647,-0.08870595278194118,1.1063919550877819
cell7_01_17_03,20,20,94,74.0,cell,448.736,-0.07246223434127877,448.736
cell7_01_17_03,20,20,94,74.0,up,305.368,-0.025656259283000648,0.6805070241745703
cell7_01_17_03,20,20,94,74.0,down,495.277,-0.08938623289555164,1.1037157705198601
cell7_01_17_03,20,20,95,75.0,cell,450.933,-0.06792103312017725,450.933
cell7_01_17_03,20,20,95,75.0,up,312.346,-0.0033914161340026184,0.6926660945195849
cell7_01_17_03,20,20,95,75.0,down,499.474,-0.08166965009332708,1.1076457034637075
cell7_01_17_03,20,20,96,76.0,cell,453.44,-0.06273906158567497,453.44
cell7_01_17_03,20,20,96,76.0,up,313.965,0.0017743593114297586,0.6924069336626676
cell7_01_17_03,20,20,96,76.0,down,499.688,-0.08127619078437401,1.1019936485532815
cell7_01_17_03,20,20,97,77.0,cell,458.327,-0.05263762764506362,458.327
cell7_01_17_03,20,20,97,77.0,up,315.012,0.0051150429997360745,0.6873084064434345
cell7_01_17_03,20,20,97,77.0,down,508.966,-0.06421770728686638,1.110486617633262
cell7_01_17_03,20,20,98,78.0,cell,454.795,-0.05993827521581031,454.795
cell7_01_17_03,20,20,98,78.0,up,318.29,0.015574222684805707,0.6998537802746293
cell7_01_17_03,20,20,98,78.0,down,503.402,-0.07444764931964636,1.1068767246781517
cell7_01_17_03,20,20,99,79.0,cell,449.815,-0.07023194025044192,449.815
cell7_01_17_03,20,20,99,79.0,up,304.0,-0.030021164044799035,0.6758333981748053
cell7_01_17_03,20,20,99,79.0,down,499.739,-0.08118242244438989,1.110987850560786
cell7_01_17_03,20,20,100,80.0,cell,454.348,-0.060862224667713995,454.348
cell7_01_17_03,20,20,100,80.0,up,311.214,-0.0070033110099937115,0.6849683502513492
cell7_01_17_03,20,20,100,80.0,down,502.48,-0.07614283381896748,1.1059364187803182
cell7_01_17_03,20,20,101,81.0,cell,459.019,-0.05120726294547223,459.019
cell7_01_17_03,20,20,101,81.0,up,317.864,0.014214976026526237,0.6924854962430749
cell7_01_17_03,20,20,101,81.0,down,506.72,-0.06834719143597197,1.1039194456002912
cell7_01_17_03,20,20,102,82.0,cell,453.913,-0.06176137010748604,453.913
cell7_01_17_03,20,20,102,82.0,up,320.948,0.02405515605970335,0.7070694163859593
cell7_01_17_03,20,20,102,82.0,down,502.24,-0.07658409659536347,1.1064675389336722
cell7_01_17_03,20,20,103,83.0,cell,452.998,-0.06365267603252381,452.998
cell7_01_17_03,20,20,103,83.0,up,315.711,0.007345356178462053,0.6969368518183303
cell7_01_17_03,20,20,103,83.0,down,502.587,-0.075946104164491,1.109468474474501
cell7_01_17_03,20,20,104,84.0,cell,455.859,-0.0577389861401381,455.859
cell7_01_17_03,20,20,104,84.0,up,310.81,-0.00829236183146048,0.6818117005477571
cell7_01_17_03,20,20,104,84.0,down,508.299,-0.0654440500862669,1.1150355702092094
cell7_01_17_03,20,20,105,85.0,cell,458.031,-0.05324945994431078,458.031
cell7_01_17_03,20,20,105,85.0,up,315.894,0.00792925791194822,0.6896782095535018
cell7_01_17_03,20,20,105,85.0,down,509.26,-0.06367716038578133,1.1118461414183756
cell7_01_17_03,20,20,106,86.0,cell,455.092,-0.05932437591555223,455.092
cell7_01_17_03,20,20,106,86.0,up,316.588,0.010143617491398634,0.6956571418526365
cell7_01_17_03,20,20,106,86.0,down,504.585,-0.07227259155099455,1.10875383438953
cell7_01_17_03,20,20,107,87.0,cell,453.756,-0.062085889266208436,453.756
cell7_01_17_03,20,20,107,87.0,up,311.062,-0.00748830042797127,0.6855270233341267
cell7_01_17_03,20,20,107,87.0,down,502.814,-0.07552874312181641,1.108115374782923
cell7_01_17_03,20,20,108,88.0,cell,457.255,-0.05485345272882368,457.255
cell7_01_17_03,20,20,108,88.0,up,316.626,0.010264864845892887,0.692449508479951
cell7_01_17_03,20,20,108,88.0,down,504.611,-0.07222478808355164,1.1035658440038927
cell7_01_17_03,20,20,109,89.0,cell,456.278,-0.056872912716541504,456.278
cell7_01_17_03,20,20,109,89.0,up,319.57,0.019658344099353835,0.7003844147646829
cell7_01_17_03,20,20,109,89.0,down,501.334,-0.07824986357625828,1.0987468166337189
cell7_01_17_03,20,20,110,90.0,cell,451.846,-0.06603386119716144,451.846
cell7_01_17_03,20,20,110,90.0,up,313.318,-0.0002900364348301318,0.6934176688517769
cell7_01_17_03,20,20,110,90.0,down,501.197,-0.07850175107778432,1.109220840728921
cell7_01_17_03,20,20,111,91.0,cell,449.445,-0.0709967306245009,449.445
cell7_01_17_03,20,20,111,91.0,up,310.573,-0.009048562437122997,0.6910144734060897
cell7_01_17_03,20,20,111,91.0,down,499.512,-0.08159978348706437,1.1113973901144745
cell7_01_17_03,20,20,112,92.0,cell,456.646,-0.05611225634450449,456.646
cell7_01_17_03,20,20,112,92.0,up,311.376,-0.006486414393465025,0.681876114101514
cell7_01_17_03,20,20,112,92.0,down,507.655,-0.06662810520292943,1.1117035953451908
cell7_01_17_03,20,20,113,93.0,cell,455.738,-0.05798909326246545,455.738
cell7_01_17_03,20,20,113,93.0,up,313.748,0.0010819731028696808,0.6884394103629717
cell7_01_17_03,20,20,113,93.0,down,505.406,-0.07076310513673996,1.1089836704422278
cell7_01_17_03,20,20,114,94.0,cell,455.055,-0.05940085495295808,455.055
cell7_01_17_03,20,20,114,94.0,up,310.6,-0.008962413001034732,0.6825548560064169
cell7_01_17_03,20,20,114,94.0,down,509.79,-0.06270270508790685,1.1202821636944984
cell7_01_17_03,20,20,115,95.0,cell,454.871,-0.05978118313897665,454.871
cell7_01_17_03,20,20,115,95.0,up,310.427,-0.00951440753596977,0.6824506288596108
cell7_01_17_03,20,20,115,95.0,down,505.89,-0.06987322520434144,1.112161469955218
cell7_01_17_03,20,20,116,96.0,cell,454.3,-0.060961440716240566,454.3
cell7_01_17_03,20,20,116,96.0,up,320.997,0.02421150133260414,0.7065749504732556
cell7_01_17_03,20,20,116,96.0,down,502.436,-0.07622373199464015,1.105956416464891
cell7_01_17_03,20,20,117,97.0,cell,454.949,-0.05961995706012091,454.949
cell7_01_17_03,20,20,117,97.0,up,309.152,-0.013582575351242514,0.679531112278519
cell7_01_17_03,20,20,117,97.0,down,506.373,-0.06898518386684455,1.1130324497910755
cell7_01_17_03,20,20,118,98.0,cell,453.611,-0.06238560441279908,453.611
cell7_01_17_03,20,20,118,98.0,up,316.374,0.009460803442403859,0.6974566313427144
cell7_01_17_03,20,20,118,98.0,down,501.566,-0.07782330955907556,1.1057183357546443
cell7_01_17_03,20,20,119,99.0,cell,456.293,-0.05684190770137698,456.293
cell7_01_17_03,20,20,119,99.0,up,314.414,0.0032069925263767886,0.689061633643295
cell7_01_17_03,20,20,119,99.0,down,508.54,-0.0650009487149692,1.114503181070058
cell7_01_17_03,20,20,120,100.0,cell,454.368,-0.060820884647494626,454.368
cell7_01_17_03,20,20,120,100.0,up,307.65,-0.018375036573626463,0.6770943376294105
cell7_01_17_03,20,20,120,100.0,down,505.597,-0.07041193351052488,1.1127478167476583
cell20_01_17_03,50,20,1,-19.0,cell,791.21,0.009588030255102903,791.21
cell20_01_17_03,50,20,1,-19.0,up,477.216,0.018867634487299462,0.6031470785252967
cell20_01_17_03,50,20,1,-19.0,down,920.058,0.00641010004507788,1.1628493067580035
cell20_01_17_03,50,20,2,-18.0,cell,778.019,-0.007243753603916944,778.019
cell20_01_17_03,50,20,2,-18.0,up,453.47,-0.03183064647674071,0.5828520897304564
cell20_01_17_03,50,20,2,-18.0,down,909.693,-0.004927707665922124,1.1692426534570493
cell20_01_17_03,50,20,3,-17.0,cell,785.3,0.002046839852039569,785.3
cell20_01_17_03,50,20,3,-17.0,up,461.424,-0.014848665225667964,0.5875767222717433
cell20_01_17_03,50,20,3,-17.0,down,917.616,0.003738905985235905,1.1684910225391572
cell20_01_17_03,50,20,4,-16.0,cell,788.009,0.005503537788063045,788.009
cell20_01_17_03,50,20,4,-16.0,up,463.622,-0.01015588237554743,0.5883460721895308
cell20_01_17_03,50,20,4,-16.0,down,922.628,0.009221307552774026,1.170834343262577
cell20_01_17_03,50,20,5,-15.0,cell,784.604,0.0011587402715774117,784.604
cell20_01_17_03,50,20,5,-15.0,up,466.731,-0.003518092620759254,0.5948618666231628
cell20_01_17_03,50,20,5,-15.0,down,913.715,-0.0005282226091307569,1.164555622963941
cell20_01_17_03,50,20,6,-14.0,cell,783.463,-0.0002971815981172957,783.463
cell20_01_17_03,50,20,6,-14.0,up,458.219,-0.021691417288741664,0.5848636119382792
cell20_01_17_03,50,20,6,-14.0,down,916.921,0.002978676717590534,1.1703437175718574
cell20_01_17_03,50,20,7,-13.0,cell,782.596,-0.0014034780582620559,782.596
cell20_01_17_03,50,20,7,-13.0,up,479.392,0.023513446808437796,0.6125663816324132
cell20_01_17_03,50,20,7,-13.0,down,911.469,-0.0029850210769460745,1.1646737269293481
cell20_01_17_03,50,20,8,-12.0,cell,781.176,-0.0032154053632281266,781.176
cell20_01_17_03,50,20,8,-12.0,up,476.576,0.017501219098729388,0.6100750663102809
cell20_01_17_03,50,20,8,-12.0,down,909.061,-0.005619024064701807,1.163708306450787
cell20_01_17_03,50,20,9,-11.0,cell,778.436,-0.00671165945872615,778.436
cell20_01_17_03,50,20,9,-11.0,up,467.993,-0.0008236922764225756,0.6011965017034155
cell20_01_17_03,50,20,9,-11.0,down,906.142,-0.00881198698881264,1.164054591514267
cell20_01_17_03,50,20,10,-10.0,cell,784.146,0.0005743299154685132,784.146
cell20_01_17_03,50,20,10,-10.0,up,479.145,0.022986095869411492,0.6110405460207665
cell20_01_17_03,50,20,10,-10.0,down,914.676,0.0005229721048365503,1.1664613477592185
cell20_01_17_03,50,20,11,-9.0,cell,783.212,-0.0006174588893471929,783.212
cell20_01_17_03,50,20,11,-9.0,up,468.148,-0.0004927635495031899,0.5977283289837235
cell20_01_17_03,50,20,11,-9.0,down,912.828,-0.001498472048557447,1.165492867831443
cell20_01_17_03,50,20,12,-8.0,cell,787.334,0.0046422343156318786,787.334
cell20_01_17_03,50,20,12,-8.0,up,468.141,-0.0005077087178156862,0.5945900977221866
cell20_01_17_03,50,20,12,-8.0,down,918.325,0.004514449223740456,1.1663728481178257
cell20_01_17_03,50,20,13,-7.0,cell,785.72,0.0025827620126634447,785.72
cell20_01_17_03,50,20,13,-7.0,up,470.35,0.004208559396795827,0.5986229191060429
cell20_01_17_03,50,20,13,-7.0,down,917.391,0.003492788596429802,1.1675800539632437
cell20_01_17_03,50,20,14,-6.0,cell,777.531,-0.007866444114356077,777.531
cell20_01_17_03,50,20,14,-6.0,up,466.028,-0.005019014524141675,0.5993690283731453
cell20_01_17_03,50,20,14,-6.0,down,906.238,-0.008706976902922043,1.1655329498116476
cell20_01_17_03,50,20,15,-5.0,cell,780.915,-0.0035484427059015804,780.915
cell20_01_17_03,50,20,15,-5.0,up,482.283,0.029685801321494364,0.6175870613318991
cell20_01_17_03,50,20,15,-5.0,down,909.324,-0.005331340183564123,1.164434029311769
cell20_01_17_03,50,20,16,-4.0,cell,789.242,0.007076852131037083,789.242
cell20_01_17_03,50,20,16,-4.0,up,480.823,0.02656866621631873,0.6092212527969875
cell20_01_17_03,50,20,16,-4.0,down,921.522,0.008011503854909488,1.1676038528106716
cell20_01_17_03,50,20,17,-3.0,cell,785.653,0.0024972696679924984,785.653
cell20_01_17_03,50,20,17,-3.0,up,480.661,0.02622279232108697,0.6117980838869068
cell20_01_17_03,50,20,17,-3.0,down,918.397,0.004593206788158405,1.1689600879777713
cell20_01_17_03,50,20,18,-2.0,cell,779.624,-0.005195765347247465,779.624
cell20_01_17_03,50,20,18,-2.0,up,463.746,-0.009891139394012042,0.5948328938052189
cell20_01_17_03,50,20,18,-2.0,down,912.277,-0.0021011861873669224,1.1701499697289977
cell20_01_17_03,50,20,19,-1.0,cell,783.723,3.457973941170109e-05,783.723
cell20_01_17_03,50,20,19,-1.0,up,468.746,0.0007839808291919095,0.5981016251915536
cell20_01_17_03,50,20,19,-1.0,down,916.706,0.002743497879398024,1.1696811245810064
cell20_01_17_03,50,20,20,0.0,cell,771.224,-0.015914208559723093,771.224
cell20_01_17_03,50,20,20,0.0,up,475.481,0.015163367769847662,0.6165277532856861
cell20_01_17_03,50,20,20,0.0,down,899.499,-0.016078466161429456,1.1663265147350186
cell20_01_17_03,50,20,21,1.0,cell,693.168,-0.11551406610650884,693.168
cell20_01_17_03,50,20,21,1.0,up,513.071,0.09541892160789504,0.7401827551185283
cell20_01_17_03,50,20,21,1.0,down,783.237,-0.14325224330530614,1.1299381968007756
cell20_01_17_03,50,20,22,2.0,cell,697.876,-0.10950663388694513,697.876
cell20_01_17_03,50,20,22,2.0,up,587.269,0.2538334356721524,0.8415090933059741
cell20_01_17_03,50,20,22,2.0,down,772.878,-0.1545834878859379,1.1074718144770705
cell20_01_17_03,50,20,23,3.0,cell,692.29,-0.11663439862324147,692.29
cell20_01_17_03,50,20,23,3.0,up,573.94,0.22537570018113537,0.82904563116613
cell20_01_17_03,50,20,23,3.0,down,768.53,-0.15933956969273277,1.1101272588077251
cell20_01_17_03,50,20,24,4.0,cell,695.654,-0.11234191731767379,695.654
cell20_01_17_03,50,20,24,4.0,up,574.951,0.22753420949026715,0.826489892964031
cell20_01_17_03,50,20,24,4.0,down,774.352,-0.15297114552549282,1.113128078038795
cell20_01_17_03,50,20,25,5.0,cell,693.696,-0.11484033539029606,693.696
cell20_01_17_03,50,20,25,5.0,up,570.148,0.21727968900385744,0.8218989297905711
cell20_01_17_03,50,20,25,5.0,down,772.442,-0.15506040869269105,1.1135165836331764
cell20_01_17_03,50,20,26,6.0,cell,684.5,-0.12657447869766825,684.5
cell20_01_17_03,50,20,26,6.0,up,543.774,0.16097056485050118,0.7944105186267348
cell20_01_17_03,50,20,26,6.0,down,770.058,-0.15766815915897414,1.1249934258582908
cell20_01_17_03,50,20,27,7.0,cell,689.441,-0.12026973727947271,689.441
cell20_01_17_03,50,20,27,7.0,up,510.968,0.09092896604201545,0.741133759088885
cell20_01_17_03,50,20,27,7.0,down,780.27,-0.14649771127236227,1.1317429627770903
cell20_01_17_03,50,20,28,8.0,cell,686.737,-0.12372005518977448,686.737
cell20_01_17_03,50,20,28,8.0,up,501.17,0.07001000045262497,0.72978447353208
cell20_01_17_03,50,20,28,8.0,down,777.645,-0.1493690808084332,1.132376732286159
cell20_01_17_03,50,20,29,9.0,cell,686.868,-0.12355289851586553,686.868
cell20_01_17_03,50,20,29,9.0,up,502.258,0.07233290661319408,0.7312292900528193
cell20_01_17_03,50,20,29,9.0,down,778.48,-0.14845571183219727,1.1333764274940745
cell20_01_17_03,50,20,30,10.0,cell,684.602,-0.12644432617294535,684.602
cell20_01_17_03,50,20,30,10.0,up,493.855,0.05439229956607759,0.7213753392482056
cell20_01_17_03,50,20,30,10.0,down,777.054,-0.15001554914969717,1.1350448873944277
cell20_01_17_03,50,20,31,11.0,cell,694.006,-0.11444477379555,694.006
