cell,power,stimul,frame,time,mask,int,delta,rel
cell9_01_22_01,50,20,85,65.0,up,326.065,0.19551719093333325,0.7962554151668628
cell9_01_22_01,50,20,85,65.0,down,534.491,-0.12992908761965108,1.3052347020009867
cell9_01_22_01,50,20,86,66.0,cell,412.536,-0.10119351085663485,412.536
cell9_01_22_01,50,20,86,66.0,up,330.172,0.21057550477616593,0.8003471212209359
cell9_01_22_01,50,20,86,66.0,down,538.19,-0.12390767228263891,1.304589175247736
cell9_01_22_01,50,20,87,67.0,cell,408.218,-0.1106012871964477,408.218
cell9_01_22_01,50,20,87,67.0,up,330.742,0.21266540954617189,0.8102092509394491
cell9_01_22_01,50,20,87,67.0,down,533.762,-0.13111578991234696,1.3075415586769812
cell9_01_22_01,50,20,88,68.0,cell,412.03,-0.10229595060372738,412.03
cell9_01_22_01,50,20,88,68.0,up,323.258,0.18522532656595286,0.7845496687134432
cell9_01_22_01,50,20,88,68.0,down,537.765,-0.1245995083243341,1.305159818459821
cell9_01_22_01,50,20,89,69.0,cell,407.221,-0.11277348567046196,407.221
cell9_01_22_01,50,20,89,69.0,up,316.935,0.16204204961727256,0.7782874655285459
cell9_01_22_01,50,20,89,69.0,down,532.627,-0.1329633991060503,1.30795563097188
cell9_01_22_01,50,20,90,70.0,cell,409.281,-0.1082852922336823,409.281
cell9_01_22_01,50,20,90,70.0,up,322.387,0.18203180541739994,0.7876910973145589
cell9_01_22_01,50,20,90,70.0,down,533.194,-0.13204040843395354,1.3027577630039018
cell9_01_22_01,50,20,91,71.0,cell,414.011,-0.09797987720651344,414.011
cell9_01_22_01,50,20,91,71.0,up,314.505,0.15313245559777336,0.7596537290072002
cell9_01_22_01,50,20,91,71.0,down,540.432,-0.12025803368150866,1.3053566209593463
cell9_01_22_01,50,20,92,72.0,cell,409.815,-0.10712184791560449,409.815
cell9_01_22_01,50,20,92,72.0,up,321.731,0.1796265816820948,0.7850639922892036
cell9_01_22_01,50,20,92,72.0,down,535.443,-0.1283793748862541,1.3065480765711357
cell9_01_22_01,50,20,93,73.0,cell,409.015,-0.10886483565804321,409.015
cell9_01_22_01,50,20,93,73.0,up,327.452,0.20060262587368113,0.8005867755461291
cell9_01_22_01,50,20,93,73.0,down,531.474,-0.13484030959093116,1.2993997775142723
cell9_01_22_01,50,20,94,74.0,cell,409.265,-0.10832015198853111,409.265
cell9_01_22_01,50,20,94,74.0,up,333.516,0.22283627942686765,0.8149145419227152
cell9_01_22_01,50,20,94,74.0,down,531.27,-0.1351723908909449,1.2981075831063003
cell9_01_22_01,50,20,95,75.0,cell,410.159,-0.10637236318635586,410.159
cell9_01_22_01,50,20,95,75.0,up,329.194,0.2069896681707872,0.8026009425612994
cell9_01_22_01,50,20,95,75.0,down,534.545,-0.12984118374611808,1.3032628809803026
cell9_01_22_01,50,20,96,76.0,cell,413.1,-0.09996470449821551,413.1
cell9_01_22_01,50,20,96,76.0,up,325.667,0.19405792409392547,0.7883490680222706
cell9_01_22_01,50,20,96,76.0,down,536.806,-0.1261606160043001,1.2994577584120068
cell9_01_22_01,50,20,97,77.0,cell,413.82,-0.09839601553002074,413.82
cell9_01_22_01,50,20,97,77.0,up,317.366,0.16362231094336474,0.7669179836643951
cell9_01_22_01,50,20,97,77.0,down,537.704,-0.12469880714443628,1.2993668744864917
cell9_01_22_01,50,20,98,78.0,cell,411.677,-0.10306504394507836,411.677
cell9_01_22_01,50,20,98,78.0,up,319.183,0.1702843407102084,0.7753238582675253
cell9_01_22_01,50,20,98,78.0,down,536.702,-0.12632991235332675,1.303696830281993
cell9_01_22_01,50,20,99,79.0,cell,409.459,-0.1078974774609897,409.459
cell9_01_22_01,50,20,99,79.0,up,320.129,0.17375284932849913,0.7818340786256989
cell9_01_22_01,50,20,99,79.0,down,533.796,-0.13106044302901118,1.303661660874471
cell9_01_22_01,50,20,100,80.0,cell,410.05,-0.10660984526626309,410.05
cell9_01_22_01,50,20,100,80.0,up,336.624,0.234231760172795,0.8209340324350689
cell9_01_22_01,50,20,100,80.0,down,532.905,-0.13251085694230616,1.2996098036824777
cell9_01_22_01,50,20,101,81.0,cell,412.983,-0.10021961645554721,412.983
cell9_01_22_01,50,20,101,81.0,up,337.505,0.23746194631731293,0.8172370291271069
cell9_01_22_01,50,20,101,81.0,down,538.212,-0.12387185959342185,1.3032303993142575
cell9_01_22_01,50,20,102,82.0,cell,410.032,-0.10664906249046802,410.032
cell9_01_22_01,50,20,102,82.0,up,350.903,0.28658570791124305,0.855794181917509
cell9_01_22_01,50,20,102,82.0,down,531.331,-0.13507309207084273,1.2958281304873767
cell9_01_22_01,50,20,103,83.0,cell,410.801,-0.1049736155230488,410.801
cell9_01_22_01,50,20,103,83.0,up,339.591,0.24511026447561557,0.8266557286861522
cell9_01_22_01,50,20,103,83.0,down,533.561,-0.13144298766383083,1.2988308207623644
cell9_01_22_01,50,20,104,84.0,cell,411.994,-0.102374385052137,411.994
cell9_01_22_01,50,20,104,84.0,up,347.86,0.2754285496390883,0.8443326844565697
cell9_01_22_01,50,20,104,84.0,down,535.109,-0.12892307662255084,1.2988271673859328
cell9_01_22_01,50,20,105,85.0,cell,412.001,-0.10235913390939078,412.001
cell9_01_22_01,50,20,105,85.0,up,334.452,0.2262681230491932,0.8117747287021149
cell9_01_22_01,50,20,105,85.0,down,536.086,-0.1273326676514071,1.3011764534552102
cell9_01_22_01,50,20,106,86.0,cell,410.222,-0.10623510290163883,410.222
cell9_01_22_01,50,20,106,86.0,up,359.043,0.316431014626767,0.8752407233156682
cell9_01_22_01,50,20,106,86.0,down,532.738,-0.13278270781045445,1.2986577999229687
cell9_01_22_01,50,20,107,87.0,cell,412.075,-0.10219790754321517,412.075
cell9_01_22_01,50,20,107,87.0,up,350.043,0.28343251825825155,0.8494642965479585
cell9_01_22_01,50,20,107,87.0,down,533.383,-0.13173274487658782,1.2943833040101924
