cell,power,stimul,frame,time,mask,int,delta,rel
cell2_01_27_01,20,20,107,87.0,down,181.136,-0.028165265986213606,0.7941496264599628
cell2_01_27_01,20,20,108,88.0,cell,229.415,0.0387655165075491,229.415
cell2_01_27_01,20,20,108,88.0,up,190.506,0.10442742604047704,0.8303990584748164
cell2_01_27_01,20,20,108,88.0,down,181.328,-0.02713514348747976,0.7903929559967744
cell2_01_27_01,20,20,109,89.0,cell,234.389,0.061287233392271406,234.389
cell2_01_27_01,20,20,109,89.0,up,192.006,0.11312343109575465,0.8191766678470406
cell2_01_27_01,20,20,109,89.0,down,189.018,0.014123408675348255,0.8064286293298747
cell2_01_27_01,20,20,110,90.0,cell,235.44,0.0660460440971051,235.44
cell2_01_27_01,20,20,110,90.0,up,196.524,0.1393157983222508,0.8347094801223242
cell2_01_27_01,20,20,110,90.0,down,186.769,0.0020570258646590437,0.7932764186204554
cell2_01_27_01,20,20,111,91.0,cell,233.466,0.05710799240220332,233.466
cell2_01_27_01,20,20,111,91.0,up,195.063,0.13084588939841033,0.8355092390326642
cell2_01_27_01,20,20,111,91.0,down,181.318,-0.02718879570095543,0.7766355700615936
cell2_01_27_01,20,20,112,92.0,cell,229.078,0.037239618117892656,229.078
cell2_01_27_01,20,20,112,92.0,up,192.105,0.11369736742940291,0.8386008259195558
cell2_01_27_01,20,20,112,92.0,down,181.462,-0.026416203826905196,0.7921406682440042
cell2_01_27_01,20,20,113,93.0,cell,232.371,0.05214995460791888,232.371
cell2_01_27_01,20,20,113,93.0,up,192.379,0.11528583768616696,0.8278959078370364
cell2_01_27_01,20,20,113,93.0,down,180.203,-0.033171017503498164,0.7754969423895408
cell2_01_27_01,20,20,114,94.0,cell,239.86,0.08605931081010723,239.86
cell2_01_27_01,20,20,114,94.0,up,204.38,0.18485967546509136,0.852080380221796
cell2_01_27_01,20,20,114,94.0,down,192.794,0.03438248448377986,0.8037772033686317
cell2_01_27_01,20,20,115,95.0,cell,236.386,0.07032942652029513,236.386
cell2_01_27_01,20,20,115,95.0,up,200.669,0.16334575895833464,0.8489039113991523
cell2_01_27_01,20,20,115,95.0,down,185.421,-0.005175292511867969,0.7843992453021752
cell2_01_27_01,20,20,116,96.0,cell,232.232,0.05152057812079049,232.232
cell2_01_27_01,20,20,116,96.0,up,197.488,0.14490443090444252,0.8503909883220228
cell2_01_27_01,20,20,116,96.0,down,181.95,-0.023797975809290106,0.7834837576216886
cell2_01_27_01,20,20,117,97.0,cell,233.215,0.055971492414654996,233.215
cell2_01_27_01,20,20,117,97.0,up,194.649,0.12844579200315379,0.8346332783054263
cell2_01_27_01,20,20,117,97.0,down,182.74,-0.019559450944708182,0.7835688098964475
cell2_01_27_01,20,20,118,98.0,cell,223.17,0.010488853470739612,223.17
cell2_01_27_01,20,20,118,98.0,up,184.121,0.06741143118851209,0.8250257651117983
cell2_01_27_01,20,20,118,98.0,down,178.752,-0.04095595367882498,0.80096787202581
cell2_01_27_01,20,20,119,99.0,cell,231.144,0.04659423554528232,231.144
cell2_01_27_01,20,20,119,99.0,up,190.087,0.10199834196170277,0.8223747966635516
cell2_01_27_01,20,20,119,99.0,down,181.805,-0.024575932904687937,0.786544318693109
cell2_01_27_01,20,20,120,100.0,cell,231.876,0.04990864985159849,231.876
cell2_01_27_01,20,20,120,100.0,up,199.728,0.15789046512032381,0.8613569321533924
cell2_01_27_01,20,20,120,100.0,down,178.563,-0.041969980513516185,0.7700796977694975
cell2_01_27_01,20,20,1,-19.0,cell,1409.256,-0.0012904328601792984,1409.256
cell2_01_27_01,20,20,1,-19.0,up,1507.224,0.002587715382970868,1.0695175326555288
cell2_01_27_01,20,20,1,-19.0,down,1986.195,-0.0005946029255551259,1.4093926156780598
cell2_01_27_01,20,20,2,-18.0,cell,1414.075,0.0021246893064439097,1414.075
cell2_01_27_01,20,20,2,-18.0,up,1514.749,0.007593257066394797,1.071194243586797
cell2_01_27_01,20,20,2,-18.0,down,1987.967,0.0002970247160490863,1.405842688683415
cell2_01_27_01,20,20,3,-17.0,cell,1417.491,0.004545535399240085,1417.491
cell2_01_27_01,20,20,3,-17.0,up,1520.453,0.011387490921843236,1.0726367927556506
cell2_01_27_01,20,20,3,-17.0,down,1993.003,0.002831018397267061,1.406007516097104
cell2_01_27_01,20,20,4,-16.0,cell,1410.17,-0.0006427006210646284,1410.17
cell2_01_27_01,20,20,4,-16.0,up,1504.168,0.0005549000494767096,1.0666572115418707
cell2_01_27_01,20,20,4,-16.0,down,1988.945,0.0007891307168892079,1.4104292390279185
cell2_01_27_01,20,20,5,-15.0,cell,1417.207,0.004344270677239549,1417.207
cell2_01_27_01,20,20,5,-15.0,up,1498.672,-0.0031009746471474652,1.0574827812733072
cell2_01_27_01,20,20,5,-15.0,down,1995.772,0.004224312381241013,1.4082431148025658
cell2_01_27_01,20,20,6,-14.0,cell,1410.639,-0.000310330358324289,1410.639
cell2_01_27_01,20,20,6,-14.0,up,1499.403,-0.002614722026472007,1.0629246745623793
cell2_01_27_01,20,20,6,-14.0,down,1989.566,0.001101602932146685,1.4104005347930975
cell2_01_27_01,20,20,7,-13.0,cell,1410.668,-0.0002897786789650731,1410.668
cell2_01_27_01,20,20,7,-13.0,up,1508.549,0.003469089832211646,1.0693862765725175
cell2_01_27_01,20,20,7,-13.0,down,1985.055,-0.0011682234173319855,1.4071737644860451
cell2_01_27_01,20,20,8,-12.0,cell,1411.016,-4.315852665432117e-05,1411.016
cell2_01_27_01,20,20,8,-12.0,up,1491.136,-0.008113833401470729,1.0567817799372934
cell2_01_27_01,20,20,8,-12.0,down,1990.944,0.0017949792809787556,1.4110003004926945
cell2_01_27_01,20,20,9,-11.0,cell,1410.134,-0.0006682130506140443,1410.134
cell2_01_27_01,20,20,9,-11.0,up,1497.784,-0.003691661825204607,1.0621572134279438
cell2_01_27_01,20,20,9,-11.0,down,1985.55,-0.0009191513616920604,1.4080576739515536
cell2_01_27_01,20,20,10,-10.0,cell,1400.113,-0.00776988128712189,1400.113
cell2_01_27_01,20,20,10,-10.0,up,1491.2,-0.00807126135260169,1.0650568918365875
cell2_01_27_01,20,20,10,-10.0,down,1970.77,-0.008356090719992866,1.4075792453894793
cell2_01_27_01,20,20,11,-9.0,cell,1412.503,0.0010106465494544668,1412.503
cell2_01_27_01,20,20,11,-9.0,up,1507.093,0.0025005757204422546,1.0669662294522562
cell2_01_27_01,20,20,11,-9.0,down,1981.59,-0.002911727806811919,1.4028925956263456
cell2_01_27_01,20,20,12,-8.0,cell,1402.137,-0.006335515803568239,1402.137
cell2_01_27_01,20,20,12,-8.0,up,1474.933,-0.018891878836223792,1.0519178939005247
cell2_01_27_01,20,20,12,-8.0,down,1976.601,-0.005422072222140833,1.409706041563699
cell2_01_27_01,20,20,13,-7.0,cell,1407.398,-0.002607157696366592,1407.398
cell2_01_27_01,20,20,13,-7.0,up,1488.867,-0.009623145571529039,1.05788625534497
cell2_01_27_01,20,20,13,-7.0,down,1981.194,-0.0031109854513238825,1.4076998830465868
cell2_01_27_01,20,20,14,-6.0,cell,1414.733,0.0025909998243185215,1414.733
cell2_01_27_01,20,20,14,-6.0,up,1492.371,-0.0072923258959519096,1.0548781996320156
cell2_01_27_01,20,20,14,-6.0,down,1997.378,0.005032412828428501,1.4118409622168988
cell2_01_27_01,20,20,15,-5.0,cell,1400.649,-0.007390029558275765,1400.649
cell2_01_27_01,20,20,15,-5.0,up,1488.365,-0.009957070079845125,1.0626252544356225
cell2_01_27_01,20,20,15,-5.0,down,1972.484,-0.007493647278847591,1.4082643117583349
cell2_01_27_01,20,20,16,-4.0,cell,1413.296,0.0015726286781393884,1413.296
cell2_01_27_01,20,20,16,-4.0,up,1478.691,-0.016392101341697933,1.0462712694297585
cell2_01_27_01,20,20,16,-4.0,down,1999.044,0.0058707038278148615,1.4144552874981604
cell2_01_27_01,20,20,17,-3.0,cell,1414.514,0.0024357992112264562,1414.514
cell2_01_27_01,20,20,17,-3.0,up,1503.331,-1.8625271380043899e-06,1.0627897638340802
cell2_01_27_01,20,20,17,-3.0,down,1992.241,0.002447598384342514,1.408427912343038
cell2_01_27_01,20,20,18,-2.0,cell,1397.966,-0.009291414238302766,1397.966
cell2_01_27_01,20,20,18,-2.0,up,1475.512,-0.01850673483161221,1.0554705908441264
cell2_01_27_01,20,20,18,-2.0,down,1979.223,-0.004102745091053987,1.4157876514879475
cell2_01_27_01,20,20,19,-1.0,cell,1404.712,-0.004510668412189324,1404.712
cell2_01_27_01,20,20,19,-1.0,up,1486.272,-0.011349309115513767,1.0580617236842855
cell2_01_27_01,20,20,19,-1.0,down,1982.364,-0.002522269683447529,1.4112245072299519
cell2_01_27_01,20,20,20,0.0,cell,1338.169,-0.051668268398412535,1338.169
cell2_01_27_01,20,20,20,0.0,up,1629.512,0.08393225775938788,1.2177176425399183
cell2_01_27_01,20,20,20,0.0,down,1765.506,-0.1116399824955178,1.3193445670913015
cell2_01_27_01,20,20,21,1.0,cell,1325.84,-0.06040556684047489,1325.84
cell2_01_27_01,20,20,21,1.0,up,1728.275,0.14962824623513435,1.3035321004042721
cell2_01_27_01,20,20,21,1.0,down,1691.392,-0.1489323589231976,1.275713509925783
cell2_01_27_01,20,20,22,2.0,cell,1319.383,-0.06498150455159458,1319.383
cell2_01_27_01,20,20,22,2.0,up,1727.525,0.14912935503745092,1.3093430793029772
cell2_01_27_01,20,20,22,2.0,down,1680.344,-0.15449144593473396,1.273583182442096
cell2_01_27_01,20,20,23,3.0,cell,1315.587,-0.06767164851185646,1315.587
cell2_01_27_01,20,20,23,3.0,up,1723.44,0.1464120609807351,1.3100159852598119
cell2_01_27_01,20,20,23,3.0,down,1669.357,-0.1600198392182016,1.2689065793444294
cell2_01_27_01,20,20,24,4.0,cell,1313.347,-0.06925908857270645,1313.347
cell2_01_27_01,20,20,24,4.0,up,1700.864,0.13139477074219988,1.2950606351558271
cell2_01_27_01,20,20,24,4.0,down,1674.95,-0.15720557657740478,1.2753293683999736
cell2_01_27_01,20,20,25,5.0,cell,1310.12,-0.07154599441036852,1310.12
cell2_01_27_01,20,20,25,5.0,up,1690.32,0.1243810256910342,1.2902024242054164
cell2_01_27_01,20,20,25,5.0,down,1674.378,-0.15749339317503325,1.2780340732146673
cell2_01_27_01,20,20,26,6.0,cell,1300.759,-0.07817993477180443,1300.759
cell2_01_27_01,20,20,26,6.0,up,1650.403,0.09782870577379432,1.2687999852393872
cell2_01_27_01,20,20,26,6.0,down,1680.968,-0.15417746419186656,1.2922978045894744
cell2_01_27_01,20,20,27,7.0,cell,1308.408,-0.07275925217116098,1308.408
cell2_01_27_01,20,20,27,7.0,up,1658.525,0.10323136485057426,1.2675900789356227
cell2_01_27_01,20,20,27,7.0,down,1693.606,-0.14781832754706242,1.2944020519593278
cell2_01_27_01,20,20,28,8.0,cell,1302.751,-0.07676824700340573,1302.751
cell2_01_27_01,20,20,28,8.0,up,1618.669,0.07671962141741256,1.2425006774126446
cell2_01_27_01,20,20,28,8.0,down,1694.618,-0.14730911356664295,1.3007996155827168
cell2_01_27_01,20,20,29,9.0,cell,1304.683,-0.07539907995092261,1304.683
cell2_01_27_01,20,20,29,9.0,up,1611.675,0.07206729470194849,1.2353000690589209
cell2_01_27_01,20,20,29,9.0,down,1715.598,-0.1367524838144676,1.314953900679322
cell2_01_27_01,20,20,30,10.0,cell,1309.727,-0.07182450509961572,1309.727
cell2_01_27_01,20,20,30,10.0,up,1589.805,0.05751962737749939,1.2138445645542926
cell2_01_27_01,20,20,30,10.0,down,1731.833,-0.1285834235653462,1.3222854839214584
cell2_01_27_01,20,20,31,11.0,cell,1308.677,-0.07256861762813926,1308.677
cell2_01_27_01,20,20,31,11.0,up,1560.787,0.03821719434499521,1.192644938361414
cell2_01_27_01,20,20,31,11.0,down,1746.556,-0.12117516523163424,1.3345966957469262
cell2_01_27_01,20,20,32,12.0,cell,1313.687,-0.06901813784918463,1313.687
cell2_01_27_01,20,20,32,12.0,up,1556.157,0.03513737268462935,1.184572124105666
cell2_01_27_01,20,20,32,12.0,down,1762.311,-0.11324762940010322,1.3414999158855954
cell2_01_27_01,20,20,33,13.0,cell,1306.009,-0.0744593721291873,1306.009
cell2_01_27_01,20,20,33,13.0,up,1549.552,0.030743804203697163,1.18647880680761
cell2_01_27_01,20,20,33,13.0,down,1756.872,-0.11598440295692304,1.3452219701395627
cell2_01_27_01,20,20,34,14.0,cell,1312.019,-0.07020021375163892,1312.019
cell2_01_27_01,20,20,34,14.0,up,1524.645,0.01417596012276189,1.1620601530922952
cell2_01_27_01,20,20,34,14.0,down,1776.438,-0.10613926388489908,1.353972770211407
cell2_01_27_01,20,20,35,15.0,cell,1301.146,-0.0779056761541487,1301.146
cell2_01_27_01,20,20,35,15.0,up,1505.795,0.0016371613543181096,1.157283656100084
cell2_01_27_01,20,20,35,15.0,down,1758.956,-0.1149357844438853,1.3518513679479474
cell2_01_27_01,20,20,36,16.0,cell,1311.526,-0.07054959230074559,1311.526
cell2_01_27_01,20,20,36,16.0,up,1541.405,0.02532451542032787,1.1752759762292169
cell2_01_27_01,20,20,36,16.0,down,1774.607,-0.10706057890283209,1.3530856422213513
cell2_01_27_01,20,20,37,17.0,cell,1312.767,-0.06967012215989077,1312.767
cell2_01_27_01,20,20,37,17.0,up,1507.856,0.0030081143655521564,1.1486090067772878
cell2_01_27_01,20,20,37,17.0,down,1784.71,-0.10197699308842656,1.359502485970473
cell2_01_27_01,20,20,38,18.0,cell,1317.911,-0.06602467944872456,1317.911
cell2_01_27_01,20,20,38,18.0,up,1499.128,-0.002797648798955996,1.1375032153157534
cell2_01_27_01,20,20,38,18.0,down,1802.067,-0.09324336951318792,1.3673662333799474
cell2_01_27_01,20,20,39,19.0,cell,1317.024,-0.06665327736567733,1317.024
cell2_01_27_01,20,20,39,19.0,up,1507.088,0.0024972497791242924,1.1443132395461284
cell2_01_27_01,20,20,39,19.0,down,1793.886,-0.09735985130549234,1.3620754063707268
cell2_01_27_01,20,20,40,20.0,cell,1316.993,-0.0666752464022337,1316.993
cell2_01_27_01,20,20,40,20.0,up,1500.933,-0.0015969839831978037,1.1396666497088443
cell2_01_27_01,20,20,40,20.0,down,1797.861,-0.09535972722232273,1.3651257068184874
cell2_01_27_01,20,20,41,21.0,cell,1314.669,-0.06832221546536545,1314.669
cell2_01_27_01,20,20,41,21.0,up,1477.565,-0.01714110332648666,1.1239064737968263
cell2_01_27_01,20,20,41,21.0,down,1802.469,-0.09304109281345603,1.371043966199857
cell2_01_27_01,20,20,42,22.0,cell,1318.354,-0.06571073482954755,1318.354
cell2_01_27_01,20,20,42,22.0,up,1487.485,-0.010542435751793769,1.1282895185966741
cell2_01_27_01,20,20,42,22.0,down,1810.498,-0.08900109375338856,1.373301859743286
cell2_01_27_01,20,20,43,23.0,cell,1310.051,-0.07159489323367145,1310.051
cell2_01_27_01,20,20,43,23.0,up,1477.424,-0.017234894871651196,1.1277606749660891
cell2_01_27_01,20,20,43,23.0,down,1798.886,-0.09484397195559355,1.3731419616488214
cell2_01_27_01,20,20,44,24.0,cell,1317.445,-0.06635492367566934,1317.445
cell2_01_27_01,20,20,44,24.0,up,1487.256,-0.01069476386415299,1.1288941853360104
cell2_01_27_01,20,20,44,24.0,down,1808.326,-0.09009399174298462,1.372600753731655
cell2_01_27_01,20,20,45,25.0,cell,1313.787,-0.06894726998932517,1313.787
cell2_01_27_01,20,20,45,25.0,up,1472.885,-0.02025418440003138,1.1210987778079704
cell2_01_27_01,20,20,45,25.0,down,1814.401,-0.08703719833285756,1.3810465471191298
cell2_01_27_01,20,20,46,26.0,cell,1315.622,-0.06764684476090563,1315.622
cell2_01_27_01,20,20,46,26.0,up,1485.221,-0.012048421980534118,1.1289116478745413
cell2_01_27_01,20,20,46,26.0,down,1803.689,-0.09242721825208072,1.370978138097417
cell2_01_27_01,20,20,47,27.0,cell,1323.692,-0.061927808470254184,1323.692
cell2_01_27_01,20,20,47,27.0,up,1485.728,-0.01171117153090007,1.1224121623459233
cell2_01_27_01,20,20,47,27.0,down,1827.752,-0.08031929729275787,1.3807985543464794
cell2_01_27_01,20,20,48,28.0,cell,1310.343,-0.07138795908288198,1310.343
cell2_01_27_01,20,20,48,28.0,up,1460.088,-0.028766598609038074,1.1142792383368323
cell2_01_27_01,20,20,48,28.0,down,1814.106,-0.08718563521450162,1.3844512467346335
cell2_01_27_01,20,20,49,29.0,cell,1316.689,-0.0668906846962061,1316.689
cell2_01_27_01,20,20,49,29.0,up,1453.405,-0.03321205177452932,1.1038331754879094
cell2_01_27_01,20,20,49,29.0,down,1820.008,-0.08421589122988107,1.3822611110140663
cell2_01_27_01,20,20,50,30.0,cell,1311.438,-0.07061195601742182,1311.438
cell2_01_27_01,20,20,50,30.0,up,1473.531,-0.01982447278176007,1.1235994381739738
cell2_01_27_01,20,20,50,30.0,down,1811.04,-0.08872837243185958,1.3809573918096012
cell2_01_27_01,20,20,51,31.0,cell,1316.968,-0.06669296336719845,1316.968
cell2_01_27_01,20,20,51,31.0,up,1451.651,-0.03437879198884494,1.102267481062562
cell2_01_27_01,20,20,51,31.0,down,1827.902,-0.08024382091226086,1.3879623498824571
cell2_01_27_01,20,20,52,32.0,cell,1315.891,-0.06745621021788391,1315.891
cell2_01_27_01,20,20,52,32.0,up,1476.549,-0.01781693460228188,1.122090659484714
cell2_01_27_01,20,20,52,32.0,down,1820.206,-0.08411626240762515,1.383249828443237
cell2_01_27_01,20,20,53,33.0,cell,1317.582,-0.06625783470766186,1317.582
cell2_01_27_01,20,20,53,33.0,up,1457.784,-0.030299192368321515,1.1064085574939548
cell2_01_27_01,20,20,53,33.0,down,1821.971,-0.08322815699711082,1.3828141246616907
cell2_01_27_01,20,20,54,34.0,cell,1316.486,-0.0670345464517206,1316.486
cell2_01_27_01,20,20,54,34.0,up,1467.171,-0.02405507013811559,1.1144600094493977
cell2_01_27_01,20,20,54,34.0,down,1818.665,-0.08489165642326392,1.3814541134505036
cell2_01_27_01,20,20,55,35.0,cell,1316.88,-0.06675532708387467,1316.88
cell2_01_27_01,20,20,55,35.0,up,1467.787,-0.0236453141677516,1.1145943442075208
cell2_01_27_01,20,20,55,35.0,down,1817.901,-0.0852760827879284,1.3804606342263532
cell2_01_27_01,20,20,56,36.0,cell,1313.269,-0.06931436550339674,1313.269
cell2_01_27_01,20,20,56,36.0,up,1474.12,-0.019432676894512713,1.1224813804331024
cell2_01_27_01,20,20,56,36.0,down,1811.082,-0.08870723904532035,1.379063999835525
cell2_01_27_01,20,20,57,37.0,cell,1321.211,-0.06368604007336524,1321.211
cell2_01_27_01,20,20,57,37.0,up,1482.083,-0.014135782751641585,1.1217610207604993
cell2_01_27_01,20,20,57,37.0,down,1826.093,-0.08115406606105423,1.382135783005137
cell2_01_27_01,20,20,58,38.0,cell,1314.168,-0.06867726344326106,1314.168
cell2_01_27_01,20,20,58,38.0,up,1495.637,-0.005119821027106515,1.1380866068873996
cell2_01_27_01,20,20,58,38.0,down,1804.025,-0.09225815115976752,1.3727506681033173
cell2_01_27_01,20,20,59,39.0,cell,1315.865,-0.06747463586144739,1315.865
cell2_01_27_01,20,20,59,39.0,up,1483.349,-0.013293654409952036,1.1272805340973429
cell2_01_27_01,20,20,59,39.0,down,1815.457,-0.08650584461415892,1.3796681270495075
cell2_01_27_01,20,20,60,40.0,cell,1313.233,-0.06933987793294616,1313.233
cell2_01_27_01,20,20,60,40.0,up,1472.909,-0.020238219881705433,1.1215899996421048
cell2_01_27_01,20,20,60,40.0,down,1810.529,-0.08898549530141922,1.3786807063179192
cell2_01_27_01,20,20,61,41.0,cell,1317.591,-0.06625145660027468,1317.591
cell2_01_27_01,20,20,61,41.0,up,1480.109,-0.015448864383944511,1.1233448012319454
cell2_01_27_01,20,20,61,41.0,down,1812.597,-0.08794492760230109,1.375690180033106
cell2_01_27_01,20,20,62,42.0,cell,1322.921,-0.06247419966976993,1322.921
cell2_01_27_01,20,20,62,42.0,up,1502.608,-0.00048279364170481344,1.1358259487905928
cell2_01_27_01,20,20,62,42.0,down,1820.715,-0.08386014588980545,1.3762839957941555
cell2_01_27_01,20,20,63,43.0,cell,1316.662,-0.06690981901836816,1316.662
cell2_01_27_01,20,20,63,43.0,up,1482.067,-0.014146425763858883,1.1256244958842891
cell2_01_27_01,20,20,63,43.0,down,1814.517,-0.08697882993193992,1.3781190616878136
cell2_01_27_01,20,20,64,44.0,cell,1318.295,-0.06575254686686456,1318.295
cell2_01_27_01,20,20,64,44.0,up,1480.363,-0.015279906564995631,1.1229375822558683
cell2_01_27_01,20,20,64,44.0,down,1815.031,-0.08672019753477037,1.3768018539097848
cell2_01_27_01,20,20,65,45.0,cell,1312.524,-0.06984233105934916,1312.524
cell2_01_27_01,20,20,65,45.0,up,1499.032,-0.0028615068722594793,1.1420987349564655
cell2_01_27_01,20,20,65,45.0,down,1802.145,-0.09320412179532951,1.3730377501668543
cell2_01_27_01,20,20,66,46.0,cell,1312.559,-0.06981752730839832,1312.559
cell2_01_27_01,20,20,66,46.0,up,1480.179,-0.015402301205493948,1.127704735558554
cell2_01_27_01,20,20,66,46.0,down,1806.32,-0.09110336253816405,1.376181946868674
cell2_01_27_01,20,20,67,47.0,cell,1319.058,-0.06521182509613759,1319.058
cell2_01_27_01,20,20,67,47.0,up,1504.955,0.0010784032129125577,1.1409316345452587
cell2_01_27_01,20,20,67,47.0,down,1809.579,-0.08946351237790001,1.3718721997061538
cell2_01_27_01,20,20,68,48.0,cell,1320.139,-0.06444574353105782,1320.139
cell2_01_27_01,20,20,68,48.0,up,1503.157,-0.00011760528500054841,1.1386354012721387
cell2_01_27_01,20,20,68,48.0,down,1809.046,-0.08973170511659917,1.3703450924485983
cell2_01_27_01,20,20,69,49.0,cell,1319.042,-0.06522316395371514,1319.042
cell2_01_27_01,20,20,69,49.0,up,1496.032,-0.004857071662993247,1.134180716004494
cell2_01_27_01,20,20,69,49.0,down,1811.134,-0.08868107390008145,1.3730677264256939
cell2_01_27_01,20,20,70,50.0,cell,1315.365,-0.06782897516074426,1315.365
cell2_01_27_01,20,20,70,50.0,up,1513.093,0.00649170530190979,1.1503217738042293
cell2_01_27_01,20,20,70,50.0,down,1798.156,-0.09521129034067878,1.3670395669643027
cell2_01_27_01,20,20,71,51.0,cell,1321.154,-0.0637264347534851,1321.154
cell2_01_27_01,20,20,71,51.0,up,1494.752,-0.005708512640372971,1.1313987619914105
cell2_01_27_01,20,20,71,51.0,down,1817.686,-0.08538426559997413,1.3758320377488165
cell2_01_27_01,20,20,72,52.0,cell,1310.485,-0.07128732672188179,1310.485
cell2_01_27_01,20,20,72,52.0,up,1505.355,0.0013444785183437872,1.148700671888652
cell2_01_27_01,20,20,72,52.0,down,1794.027,-0.09728890350782515,1.3689794236484967
cell2_01_27_01,20,20,73,53.0,cell,1309.507,-0.07198041439130635,1309.507
cell2_01_27_01,20,20,73,53.0,up,1495.997,-0.004880353252218378,1.142412373511558
cell2_01_27_01,20,20,73,53.0,down,1790.478,-0.0990746746703833,1.3672916601438556
cell2_01_27_01,20,20,74,54.0,cell,1317.584,-0.06625641735046471,1317.584
cell2_01_27_01,20,20,74,54.0,up,1507.275,0.0026216399844134473,1.1439688095787441
cell2_01_27_01,20,20,74,54.0,down,1796.173,-0.09620908809084862,1.363232249329075
cell2_01_27_01,20,20,75,55.0,cell,1318.873,-0.06534293063687739,1318.873
cell2_01_27_01,20,20,75,55.0,up,1511.643,0.005527182319721772,1.1461626707044574
cell2_01_27_01,20,20,75,55.0,down,1799.635,-0.0944670932289787,1.364524863273416
cell2_01_27_01,20,20,76,56.0,cell,1325.063,-0.060956210111582095,1325.063
cell2_01_27_01,20,20,76,56.0,up,1532.472,0.01938238866178629,1.1565276518927778
cell2_01_27_01,20,20,76,56.0,down,1807.837,-0.09034004474340473,1.3643404124935945
cell2_01_27_01,20,20,77,57.0,cell,1322.352,-0.06287743779236973,1322.352
cell2_01_27_01,20,20,77,57.0,up,1525.984,0.015066647207692692,1.1539922804215517
cell2_01_27_01,20,20,77,57.0,down,1803.698,-0.0924226896692509,1.3640074654857406
cell2_01_27_01,20,20,78,58.0,cell,1317.555,-0.06627696902982393,1317.555
cell2_01_27_01,20,20,78,58.0,up,1503.283,-3.379156378974589e-05,1.1409641343245631
cell2_01_27_01,20,20,78,58.0,down,1798.558,-0.0950090136409469,1.3650724258190359
cell2_01_27_01,20,20,79,59.0,cell,1324.317,-0.0614848843461331,1324.317
cell2_01_27_01,20,20,79,59.0,up,1518.328,0.00997396586174015,1.1464989122694944
cell2_01_27_01,20,20,79,59.0,down,1811.994,-0.08824834265189892,1.36824793459572
cell2_01_27_01,20,20,80,60.0,cell,1320.537,-0.06416368944881741,1320.537
cell2_01_27_01,20,20,80,60.0,up,1529.885,0.017661546623910212,1.1585324758034041
cell2_01_27_01,20,20,80,60.0,down,1793.676,-0.09746551823818811,1.3582928763071387
cell2_01_27_01,20,20,81,61.0,cell,1320.684,-0.06405951369482418,1320.684
cell2_01_27_01,20,20,81,61.0,up,1533.016,0.019744251077172745,1.1607742654563848
cell2_01_27_01,20,20,81,61.0,down,1793.362,-0.09762351546136168,1.3579039346278141
cell2_01_27_01,20,20,82,62.0,cell,1316.669,-0.06690485826817796,1316.669
cell2_01_27_01,20,20,82,62.0,up,1527.216,0.015886159148420672,1.1599088305413128
cell2_01_27_01,20,20,82,62.0,down,1782.531,-0.1030734133091125,1.3538186134860013
cell2_01_27_01,20,20,83,63.0,cell,1313.474,-0.06916908639068507,1313.474
cell2_01_27_01,20,20,83,63.0,up,1531.688,0.01886088106314128,1.1661349977235942
cell2_01_27_01,20,20,83,63.0,down,1781.603,-0.10354036051645366,1.356405227663433
cell2_01_27_01,20,20,84,64.0,cell,1321.358,-0.06358186431937202,1321.358
cell2_01_27_01,20,20,84,64.0,up,1539.883,0.024312098883162315,1.16537910240828
cell2_01_27_01,20,20,84,64.0,down,1790.688,-0.09896900773768753,1.355187617587361
cell2_01_27_01,20,20,85,65.0,cell,1324.745,-0.061181569905935054,1324.745
cell2_01_27_01,20,20,85,65.0,up,1548.811,0.03025089970038593,1.1691389663671121
cell2_01_27_01,20,20,85,65.0,down,1786.504,-0.10107429557768294,1.3485644407036825
cell2_01_27_01,20,20,86,66.0,cell,1324.484,-0.061366535020168,1324.484
cell2_01_27_01,20,20,86,66.0,up,1536.085,0.021785713858093362,1.1597610843166095
cell2_01_27_01,20,20,86,66.0,down,1795.928,-0.0963323661789936,1.3559454096840733
cell2_01_27_01,20,20,87,67.0,cell,1326.192,-0.060156111973769834,1326.192
cell2_01_27_01,20,20,87,67.0,up,1563.387,0.039946683830297744,1.1788541930580188
cell2_01_27_01,20,20,87,67.0,down,1786.407,-0.10112310363707097,1.3470198885229288
cell2_01_27_01,20,20,88,68.0,cell,1318.642,-0.06550663539315255,1318.642
cell2_01_27_01,20,20,88,68.0,up,1557.387,0.03595555424883021,1.1810536900841926
cell2_01_27_01,20,20,88,68.0,down,1770.186,-0.10928511942401262,1.3424310768199403
cell2_01_27_01,20,20,89,69.0,cell,1327.443,-0.05926955504692908,1327.443
cell2_01_27_01,20,20,89,69.0,up,1557.403,0.03596619726104751,1.1732353102920428
cell2_01_27_01,20,20,89,69.0,down,1789.318,-0.09965835867955987,1.3479433768530928
cell2_01_27_01,20,20,90,70.0,cell,1328.583,-0.058461661444532145,1328.583
cell2_01_27_01,20,20,90,70.0,up,1561.501,0.03869213876518981,1.175313096735394
cell2_01_27_01,20,20,90,70.0,down,1776.883,-0.10591535062275813,1.3374271686450903
cell2_01_27_01,20,20,91,71.0,cell,1334.145,-0.054519991079153826,1334.145
cell2_01_27_01,20,20,91,71.0,up,1574.904,0.04760765706192471,1.1804593953430849
