,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
0,07_05_25_cell9_Fc,psd,1,323,0,0.0,14.6336,0.41052380952381107,0.028863280256056677
1,07_05_25_cell9_Fc,psd,1,323,1,1.0,14.6743,0.45123809523809655,0.031725837339797336
2,07_05_25_cell9_Fc,psd,1,323,2,2.0,15.14,0.9169523809523827,0.06446947275381353
3,07_05_25_cell9_Fc,psd,1,323,3,3.0,14.27,0.04695238095238352,0.003301147701249662
4,07_05_25_cell9_Fc,psd,1,323,4,4.0,14.885,0.6619523809523837,0.04654082575564831
5,07_05_25_cell9_Fc,psd,1,323,5,5.0,15.1379,0.9148095238095237,0.06431881185466914
6,07_05_25_cell9_Fc,psd,1,323,6,6.0,15.595,1.3719523809523793,0.0964598036721082
7,07_05_25_cell9_Fc,psd,1,323,7,7.0,14.3564,0.13338095238094994,0.009377803966733902
8,07_05_25_cell9_Fc,psd,1,323,8,8.0,12.4436,-1.7794761904761884,-0.12511215866936282
9,07_05_25_cell9_Fc,psd,1,323,9,9.0,15.0057,0.7826666666666675,0.055028056407440705
10,07_05_25_cell9_Fc,psd,1,323,10,10.0,13.9971,-0.2259047619047614,-0.015883006789784486
11,07_05_25_cell9_Fc,psd,1,323,11,11.0,13.1707,-1.0523333333333351,-0.0739878935597489
12,07_05_25_cell9_Fc,psd,1,323,12,12.0,11.805,-2.4180476190476163,-0.1700091066143481
13,07_05_25_cell9_Fc,psd,1,323,13,13.0,13.6464,-0.5766190476190456,-0.04054117394972599
14,07_05_25_cell9_Fc,psd,1,323,14,14.0,14.585,0.36195238095238125,0.02544829987545368
15,07_05_25_cell9_Fc,psd,1,323,15,15.0,15.7457,1.5226666666666695,0.1070562869119205
16,07_05_25_cell9_Fc,psd,1,323,16,16.0,13.7607,-0.4623333333333317,-0.03250592599536623
17,07_05_25_cell9_Fc,psd,1,323,17,17.0,15.0014,0.7783809523809548,0.054726734609152325
18,07_05_25_cell9_Fc,psd,1,323,18,18.0,12.4871,-1.735904761904763,-0.12204872038676336
19,07_05_25_cell9_Fc,psd,1,323,19,19.0,12.9914,-1.2316190476190485,-0.08659318878815075
20,07_05_25_cell9_Fc,psd,1,323,20,20.0,16.6129,2.3898095238095234,0.16802373076562518
21,07_05_25_cell9_Fc,psd,1,323,21,21.0,13.1371,-1.085904761904759,-0.07634824764634175
22,07_05_25_cell9_Fc,psd,1,323,22,22.0,15.2279,1.0048095238095254,0.0706465696187276
23,07_05_25_cell9_Fc,psd,1,323,23,23.0,14.5457,0.32266666666666843,0.022686183391142603
24,07_05_25_cell9_Fc,psd,1,323,24,24.0,13.3507,-0.8723333333333336,-0.06133237803163212
25,07_05_25_cell9_Fc,psd,1,323,25,25.0,9.895,-4.32804761904762,-0.30429818805158637
26,07_05_25_cell9_Fc,psd,1,323,26,26.0,12.18,-2.04304761904762,-0.14364344926410527
27,07_05_25_cell9_Fc,psd,1,323,27,27.0,13.4321,-0.7909047619047591,-0.05560726386415055
28,07_05_25_cell9_Fc,psd,1,323,28,28.0,12.32,-1.9030476190476158,-0.13380027052001425
29,07_05_25_cell9_Fc,psd,1,323,29,29.0,13.4729,-0.7501904761904754,-0.05274470678041002
30,07_05_25_cell9_Fc,psd,1,323,30,30.0,11.0343,-3.1887619047619022,-0.22419681000656197
31,07_05_25_cell9_Fc,psd,1,323,31,31.0,14.64,0.41695238095238096,0.02931526295348931
32,07_05_25_cell9_Fc,psd,1,323,32,32.0,10.5871,-3.6359047619047633,-0.25563471762799495
33,07_05_25_cell9_Fc,psd,1,323,33,33.0,12.7614,-1.4616190476190472,-0.10276412529629975
34,07_05_25_cell9_Fc,psd,1,323,34,34.0,12.7307,-1.4923333333333346,-0.10492359818403406
35,07_05_25_cell9_Fc,psd,1,323,35,35.0,14.4229,0.19980952380952566,0.014048291840205833
36,07_05_25_cell9_Fc,psd,1,323,36,36.0,15.6093,1.386238095238097,0.09746420966640343
37,07_05_25_cell9_Fc,psd,1,323,37,37.0,12.4157,-1.8073333333333323,-0.1270707503582381
38,07_05_25_cell9_Fc,psd,1,323,38,38.0,14.6886,0.465523809523809,0.032730243334092184
39,07_05_25_cell9_Fc,psd,1,323,39,39.0,11.7543,-2.4687619047619034,-0.17357474789409535
40,07_05_25_cell9_Fc,psd,1,323,40,40.0,15.345,1.1219523809523828,0.07888269877194641
41,07_05_25_cell9_Fc,psd,1,323,41,41.0,14.3429,0.11980952380952559,0.008423618272153974
42,07_05_25_cell9_Fc,psd,1,323,42,42.0,11.5529,-2.670190476190479,-0.18773687241365478
43,07_05_25_cell9_Fc,psd,1,323,43,43.0,11.6493,-2.573761904761904,-0.18095713195216345
44,07_05_25_cell9_Fc,psd,1,323,44,44.0,11.3436,-2.87947619047619,-0.2024514202300759
